CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM,CAND_IND9,CAND_IND10,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2823,2,94,177,16,24,12,5,18,62,17,24,4,1,0,0,1,454,17,472,969
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2824,2,100,134,21,26,7,12,22,96,15,28,4,3,0,0,2,468,23,493,928
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2825,2,317,86,9,12,0,11,10,47,6,37,2,0,0,0,2,537,44,583,959
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2826,2,447,63,13,13,5,23,13,50,15,40,2,1,0,0,1,685,60,746,1266
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2827,2,390,60,22,12,4,13,8,63,16,21,3,0,0,0,2,612,55,669,1225
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2828,1,275,52,13,5,2,14,12,47,17,26,2,0,0,0,1,465,17,483,749
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2829,2,280,44,11,10,0,6,11,33,14,23,1,0,0,0,2,433,36,471,811
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2842,1,147,51,12,10,3,4,9,25,13,8,1,0,0,0,0,283,41,324,571
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2843,1,74,54,5,7,5,5,11,21,7,17,1,1,0,0,2,208,13,223,393
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2844,1,122,91,18,17,1,14,19,41,11,18,1,3,0,0,0,356,20,376,694
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2845,1,98,113,8,17,5,9,14,28,16,26,5,6,0,0,1,345,18,364,649
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2846,2,232,174,35,28,9,13,18,84,14,58,6,1,0,0,1,672,46,719,1235
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2847,1,157,47,10,9,3,4,5,60,12,30,2,1,0,0,0,340,41,381,661
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2848,1,107,62,12,15,1,6,7,20,13,16,1,0,0,0,1,260,25,286,467
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2849,1,114,62,9,6,1,9,5,52,11,26,1,0,0,0,6,296,18,320,556
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2850,1,171,53,13,14,3,10,15,70,14,31,1,1,0,0,3,396,20,419,671
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2851,2,200,79,11,15,1,11,10,69,13,38,1,0,0,0,2,448,39,489,775
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2852,1,148,80,11,1,4,8,11,52,14,30,2,0,0,0,3,361,23,387,622
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2853,2,79,136,14,20,1,14,17,58,9,16,2,5,0,0,0,371,13,384,765
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2854,1,17,25,6,3,0,0,2,9,2,5,0,0,0,0,0,69,1,70,161
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2855,2,58,142,26,21,12,7,16,42,14,17,2,4,0,0,1,361,24,386,867
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2856,2,132,152,27,24,4,20,23,65,16,36,2,79,0,0,0,580,26,606,1165
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2857,1,40,83,7,15,5,12,8,64,7,14,0,2,0,0,0,257,15,272,535
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2858,1,35,75,12,14,2,3,2,34,5,12,1,0,0,0,0,195,18,213,421
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2859,1,62,81,15,7,8,3,8,48,6,16,1,1,0,0,0,256,9,265,608
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2860,1,36,107,14,9,5,3,7,30,8,13,0,3,0,0,0,235,5,240,533
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2861,1,32,91,12,8,1,4,3,25,3,10,0,0,0,0,0,189,10,199,415
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2862,1,50,70,6,7,3,7,4,17,1,7,3,2,0,0,0,177,11,188,367
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2863,2,48,196,21,10,3,15,16,41,11,23,4,2,0,0,0,390,22,412,911
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2864,1,81,109,12,22,1,11,11,48,12,22,0,2,0,0,0,331,21,352,677
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2865,2,85,114,14,24,6,7,9,50,8,22,2,0,0,0,0,341,22,363,839
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2866,2,78,154,24,38,8,16,12,74,12,31,5,0,0,0,0,452,24,476,985
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2867,2,94,156,14,23,19,11,23,63,14,28,2,1,0,0,3,448,19,470,1136
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2868,1,72,60,20,7,4,5,5,34,7,13,2,0,0,0,1,229,8,238,462
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2869,2,104,113,19,12,7,13,12,53,16,28,1,1,0,0,1,379,11,391,871
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2870,1,96,118,12,11,5,9,5,23,13,13,3,4,0,0,2,312,9,323,656
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2871,1,54,70,9,3,7,8,5,28,15,10,4,1,0,0,2,214,6,222,453
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2872,2,163,99,67,18,7,25,20,58,11,29,2,2,0,0,0,501,35,536,1123
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2873,1,160,72,16,7,6,17,12,34,12,23,3,1,0,0,4,363,30,397,694
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2874,2,123,115,20,20,4,15,17,55,18,52,1,2,0,0,2,442,27,471,1079
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2875,2,61,118,41,19,3,10,8,41,11,24,1,3,0,0,0,340,17,357,843
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2876,1,38,40,16,8,1,5,6,19,6,7,2,0,0,0,0,148,17,165,374
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2877,2,104,89,20,9,2,9,13,48,8,28,0,2,0,0,1,332,18,351,795
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2878,2,163,141,34,16,5,21,16,45,21,23,3,0,0,0,0,488,32,520,953
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2879,1,69,91,24,12,2,8,12,31,6,23,3,3,0,0,0,284,19,303,607
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2880,3,143,203,46,31,11,28,23,62,18,37,0,4,0,0,0,606,44,650,1585
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2881,1,66,108,20,12,0,6,11,40,7,18,1,1,0,0,1,290,12,303,614
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2882,1,119,63,9,6,1,6,8,20,10,16,0,1,0,0,2,259,20,281,597
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2883,1,62,63,6,2,4,4,11,28,11,11,4,0,0,0,0,206,9,215,468
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2884,1,35,41,8,5,6,4,7,24,7,12,0,0,0,0,0,149,13,162,430
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2885,1,61,111,17,8,5,7,9,58,11,20,1,0,0,0,0,308,15,323,630
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2886,1,55,0,4,0,4,6,7,17,11,4,3,39,0,0,1,150,17,168,348
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2887,1,66,38,8,2,2,10,5,15,5,3,2,2,0,0,0,158,13,171,348
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2943,2,109,100,17,16,12,17,13,74,2,19,1,4,0,0,1,384,18,403,947
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2944,3,222,172,67,24,8,23,30,73,19,13,3,6,0,0,2,660,26,688,1579
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2945,2,137,209,49,17,5,20,20,54,14,29,1,4,0,0,0,559,20,579,1484
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2946,2,134,111,22,10,7,15,8,51,9,34,4,1,0,0,2,406,22,430,911
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2947,2,123,97,20,6,5,9,16,60,14,31,8,1,0,0,1,390,18,409,968
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2948,2,112,95,22,20,9,16,9,82,14,30,3,4,0,0,0,416,24,440,1035
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2949,3,150,338,63,47,17,22,27,112,26,52,2,8,0,0,0,864,10,874,2089
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2950,2,148,153,39,16,20,10,17,66,7,29,3,7,0,0,1,515,30,546,1277
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2951,3,176,216,66,32,16,26,20,53,14,26,2,6,0,0,0,653,39,692,1549
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2952,2,145,183,56,21,11,10,15,92,17,22,3,6,0,0,0,581,36,617,1371
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2953,3,197,216,91,33,14,26,27,144,18,29,4,5,0,0,0,804,38,842,2166
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2954,3,110,183,40,35,15,23,12,109,14,26,2,6,0,0,1,575,52,628,1739
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2955,2,77,179,27,16,23,17,24,104,20,26,0,0,0,0,1,513,17,531,1349
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2956,2,120,169,46,15,12,26,25,88,18,25,2,8,0,0,0,554,42,596,1484
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2957,2,127,149,50,24,6,25,8,67,50,38,6,8,0,0,0,558,22,580,1400
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2958,3,195,277,56,31,14,28,24,167,34,44,3,0,0,0,0,873,35,908,2224
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2959,3,194,206,47,28,23,40,28,144,26,43,4,4,0,0,1,787,43,831,1847
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2960,3,269,162,64,40,13,13,29,111,20,41,1,3,0,0,2,766,25,793,1806
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2964,3,149,203,73,23,9,20,20,113,25,41,4,5,0,0,1,685,34,720,1644
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2965,2,152,153,41,23,16,31,10,53,13,32,3,3,0,0,0,530,22,552,1289
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2966,3,194,265,49,32,23,35,26,118,25,45,5,1,0,0,0,818,50,868,1813
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2967,3,170,227,47,20,18,25,26,142,24,51,7,3,0,0,1,760,23,784,1797
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2968,3,229,211,47,36,17,42,34,160,24,37,2,6,0,0,2,845,52,899,1914
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2969,3,191,288,58,32,16,43,50,165,28,47,5,4,0,0,0,927,44,971,2141
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2970,3,109,219,45,17,8,33,22,112,11,32,5,2,0,0,1,615,34,650,1569
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2971,3,125,226,64,30,15,31,33,105,21,50,4,7,0,0,0,711,48,759,1967
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2972,3,137,209,27,29,13,20,15,67,8,24,1,4,0,0,3,554,25,582,1639
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2973,2,102,162,52,26,7,15,19,87,15,29,5,5,0,0,0,524,22,546,1480
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2974,2,88,180,20,12,9,12,10,58,8,21,4,3,0,0,0,425,11,436,1192
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2975,2,80,179,60,18,12,14,15,72,11,21,1,2,0,0,1,485,25,511,1372
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2976,3,102,201,74,50,12,19,21,79,15,39,4,1,0,0,0,617,27,644,1877
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2977,2,101,186,43,28,8,19,19,117,10,29,2,1,0,0,2,563,31,596,1443
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2978,4,255,263,90,40,22,51,61,219,45,65,3,6,0,0,1,1120,52,1173,2701
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2979,3,164,233,45,22,5,20,20,118,16,35,0,3,0,0,2,681,23,706,1837
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2980,3,192,251,37,29,25,22,36,82,21,33,0,1,0,0,0,729,29,758,1711
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2981,2,146,182,32,21,15,22,24,59,25,45,5,4,0,0,1,580,24,605,1390
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2982,2,92,81,16,10,11,11,9,44,8,13,3,0,0,0,0,298,7,305,877
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2983,2,129,151,22,19,16,16,17,60,19,34,1,5,0,0,2,489,22,513,1217
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2984,2,114,106,30,9,6,9,19,48,23,29,0,0,0,0,1,393,22,416,941
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2985,2,119,167,21,18,5,13,18,69,13,31,6,2,0,0,0,482,24,506,999
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2986,2,142,145,30,24,15,27,19,85,24,37,5,9,0,0,0,562,25,587,1371
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2987,2,178,170,37,25,8,9,23,77,18,32,3,4,0,0,17,584,5,606,1290
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2988,2,141,186,26,23,10,12,23,58,11,26,1,3,0,0,1,520,21,542,1196
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2989,3,193,235,61,23,14,31,48,90,28,55,6,12,0,0,0,796,44,840,2216
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2990,2,104,229,48,18,9,13,25,70,19,22,4,4,0,0,0,565,17,582,1412
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2991,2,67,114,55,26,5,16,10,71,18,26,2,1,0,0,0,411,30,441,1174
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2992,3,112,296,50,21,12,28,26,113,21,44,1,6,0,0,0,730,36,766,1836
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2993,2,73,127,31,17,4,8,16,61,6,16,0,4,0,0,0,363,20,383,1124
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2994,3,178,278,55,37,12,18,18,78,21,19,6,4,0,0,0,724,47,771,2041
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2995,3,242,197,47,14,16,44,35,154,17,53,7,6,0,0,1,832,35,868,1742
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2996,2,154,157,30,26,9,54,27,161,23,55,2,14,0,0,3,712,34,749,1369
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2997,2,127,209,36,16,17,28,25,96,19,32,2,7,0,0,1,614,22,637,1455
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2998,3,97,223,68,25,14,42,21,89,28,27,5,7,0,0,0,646,21,667,1721
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2999,4,359,381,81,40,14,51,44,189,45,71,7,3,0,0,0,1285,46,1331,2964
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3001,2,208,236,46,21,8,18,21,83,17,13,6,4,0,0,3,681,34,718,1491
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3002,4,378,449,70,31,20,28,36,150,24,44,4,11,0,0,0,1245,58,1303,2653
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3004,4,265,298,50,32,11,36,25,165,26,54,4,12,0,0,0,978,42,1020,2544
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3005,3,249,221,32,18,14,28,27,162,23,42,0,10,0,0,2,826,42,870,2239
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3006,3,190,228,97,19,25,37,27,143,28,42,5,4,0,0,3,845,51,899,2049
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3007,3,156,172,32,31,7,43,35,204,36,47,7,12,0,0,0,782,42,824,1597
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3008,2,99,118,17,12,6,32,20,94,6,30,3,5,0,0,1,442,20,463,897
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3009,3,242,179,41,29,15,39,24,159,22,43,4,8,0,0,1,805,44,850,1688
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3010,2,102,133,26,16,8,25,20,84,13,26,1,2,0,0,1,456,22,479,1084
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3011,3,131,227,53,30,6,23,19,76,21,19,4,9,0,0,1,618,36,655,1604
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3012,3,75,218,67,34,11,22,15,89,14,20,1,6,0,0,0,572,31,603,1534
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3013,2,98,98,19,15,5,24,16,52,4,15,3,3,0,0,0,352,19,371,851
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3014,3,190,288,34,31,6,53,28,74,24,40,7,9,0,0,1,784,42,827,2144
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3015,2,74,161,16,22,4,12,17,39,7,24,2,5,0,0,0,383,16,399,1170
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3016,3,147,230,70,30,12,18,19,80,16,48,1,4,0,0,0,675,32,707,1647
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3017,2,153,189,30,18,7,25,27,61,16,51,3,4,0,0,0,584,23,607,1471
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3018,3,103,170,29,25,21,19,21,100,17,26,2,4,0,0,0,537,20,557,1560
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3019,2,83,127,28,23,14,15,10,73,6,26,2,73,0,0,0,480,14,494,1034
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3020,2,88,179,21,24,2,12,26,85,13,40,5,2,0,0,0,497,23,520,1159
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3021,2,71,125,14,12,5,5,9,29,5,6,1,5,0,0,0,287,14,301,798
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3022,2,137,147,29,13,15,20,15,78,13,35,1,11,0,0,0,514,23,537,1441
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3023,2,79,110,18,17,1,12,10,45,12,17,3,1,0,0,0,325,13,338,877
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3024,1,53,77,11,12,3,13,11,26,13,20,0,1,0,0,1,240,13,254,651
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3025,2,104,143,32,25,8,27,15,26,16,24,0,9,0,0,0,429,23,452,1134
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3026,2,73,173,33,12,9,15,17,54,16,22,2,2,0,0,0,428,22,450,1000
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3027,2,72,122,33,8,7,18,15,55,15,22,2,0,0,0,0,369,14,383,913
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3028,2,84,113,37,20,21,13,12,74,17,22,3,2,0,0,1,418,17,436,1174
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3029,3,105,153,38,26,10,12,25,75,16,25,2,3,0,0,0,490,33,523,1662
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3030,2,92,193,41,19,12,25,21,92,16,26,0,1,0,0,0,538,26,564,1331
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3031,3,165,231,35,29,10,14,34,102,18,25,2,1,0,0,0,666,30,696,1575
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3032,2,93,162,27,25,11,25,21,54,20,24,0,0,0,0,0,462,25,487,1419
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3033,4,337,410,76,26,16,29,28,74,19,65,9,5,0,0,0,1094,54,1148,2709
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,6392,2,107,163,27,8,4,9,19,40,6,27,2,6,0,0,0,418,29,447,1367
5,15,MEXICO,29,NAUCALPAN,58,NAUCALPAN DE JU?REZ,6393,1,42,61,8,2,4,2,9,15,6,4,0,0,0,0,0,153,6,159,355
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2572,2,221,269,26,18,5,22,20,65,10,16,2,2,0,0,0,676,24,700,1438
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2573,2,246,60,29,5,3,7,14,54,21,25,3,0,0,0,2,467,28,497,845
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2574,2,264,86,26,14,6,19,15,81,18,40,1,0,0,0,3,570,30,603,1008
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2575,2,281,75,13,12,1,18,7,52,16,29,5,1,0,0,2,510,51,563,985
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2576,2,290,141,24,26,10,19,19,80,27,50,7,0,0,0,1,693,57,751,1405
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2577,2,285,74,21,18,6,10,16,51,18,24,0,1,0,0,1,524,31,556,902
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2578,2,167,193,24,19,8,15,22,78,21,29,3,6,0,0,0,585,20,605,1171
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2579,2,271,74,16,20,6,19,36,69,23,47,8,1,0,0,2,590,30,622,942
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2580,2,128,141,22,17,21,14,21,70,20,43,3,3,0,0,1,503,23,527,1020
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2581,2,204,87,23,3,11,9,12,66,20,26,7,1,0,0,1,469,40,510,804
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2582,2,193,201,30,19,5,18,19,90,20,34,5,1,0,0,2,635,34,671,1266
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2583,2,88,92,21,15,2,10,5,46,11,11,3,2,0,0,0,306,18,324,1317
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2584,2,172,129,26,24,5,16,38,68,17,40,6,1,0,0,1,542,20,563,1171
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2585,2,94,116,13,25,5,13,20,58,5,12,3,1,0,0,0,365,27,392,840
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2586,1,77,85,17,7,4,14,17,36,5,17,1,0,0,0,0,280,12,292,607
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2587,2,195,183,23,28,9,32,17,87,12,23,3,10,0,0,0,622,46,668,1424
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2588,2,147,192,32,11,17,19,12,90,19,43,5,2,0,0,1,589,33,623,1474
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2589,2,144,182,34,32,19,21,17,57,17,49,4,5,0,0,3,581,34,618,1165
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2590,2,211,151,14,12,8,22,25,79,23,15,1,1,0,0,0,562,35,597,1083
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2591,2,280,105,22,13,6,33,29,79,35,33,6,2,0,0,0,643,39,682,1246
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2592,2,172,124,32,22,9,19,19,57,8,29,4,2,0,0,0,497,30,527,1047
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2593,2,183,193,25,24,7,5,18,53,14,41,7,2,0,0,0,572,18,590,1293
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2594,2,96,133,19,21,7,8,18,29,10,22,0,4,0,0,1,367,16,384,781
