CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COALICION_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,258,2,29,67,127,12,16,39,27,31,5,12,9,3,5,0,382,31,413,938
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,259,2,37,131,145,13,21,34,43,33,5,10,11,2,8,0,493,34,527,1057
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,260,2,38,114,73,10,49,42,23,32,2,18,6,5,2,3,414,29,446,1025
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,261,4,87,161,117,7,70,54,25,67,11,23,12,4,3,4,641,69,714,1512
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,262,4,132,290,219,24,62,76,45,96,7,27,25,11,7,0,1021,90,1111,2477
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,263,3,73,325,164,9,71,39,44,37,5,15,8,15,8,0,813,60,873,1694
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,268,2,52,229,97,23,10,52,15,25,4,20,11,10,5,0,553,32,585,1225
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,269,2,65,101,60,9,32,25,21,30,3,20,11,1,4,1,382,34,417,946
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,270,2,98,147,82,14,39,42,12,38,11,20,13,2,4,1,522,61,584,1313
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,271,2,90,100,91,9,34,26,26,25,5,13,7,2,4,0,432,36,468,895
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,272,2,101,166,142,5,50,28,25,45,13,10,15,11,15,0,626,55,681,1373
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,273,2,33,128,124,14,60,86,9,45,4,11,12,7,5,1,538,35,574,1225
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,274,2,81,149,129,18,46,68,19,70,9,35,14,1,6,1,645,51,697,1414
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,275,2,58,113,62,5,30,47,9,26,8,19,9,3,0,2,389,35,426,867
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,276,4,122,293,114,7,58,74,14,51,15,30,16,3,5,0,802,59,861,1101
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,277,3,114,218,133,9,134,64,51,38,7,23,7,8,6,1,812,59,872,1673
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,278,4,165,271,286,15,76,145,25,64,15,23,22,11,13,2,1131,79,1212,2919
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,279,6,147,482,507,32,112,172,46,83,12,25,38,32,39,1,1727,75,1803,4006
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,285,3,81,166,304,48,91,136,14,21,11,9,13,15,26,0,935,59,994,2093
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,286,2,140,170,103,6,54,54,16,35,11,25,11,4,4,0,633,58,691,1347
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,287,5,188,278,148,11,75,73,38,39,15,29,11,13,8,2,926,81,1009,1725
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,288,2,89,111,38,2,35,42,14,17,5,23,6,2,1,0,385,50,435,840
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,289,2,87,147,53,2,45,28,13,22,6,14,4,0,0,1,421,49,471,944
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,298,4,135,288,225,22,108,138,27,46,14,22,27,14,8,1,1074,80,1155,2636
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,299,4,81,270,185,10,18,116,12,42,10,12,21,85,57,0,919,31,950,1597
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,300,4,97,319,346,16,97,99,31,36,15,27,17,15,15,0,1130,62,1192,2926
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,302,3,172,185,80,8,67,48,18,25,5,16,6,0,2,2,632,27,661,1638
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,304,4,66,448,250,20,97,164,32,22,6,10,29,36,14,1,1194,44,1239,2679
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,383,2,27,141,130,22,34,33,7,30,3,8,7,12,8,0,462,32,494,1218
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,14,1,25,109,55,3,8,28,1,9,26,9,5,117,58,0,453,20,473,714
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,15,2,39,95,112,21,15,29,13,20,13,9,2,3,9,0,380,29,409,927
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,16,2,12,75,55,3,10,26,5,16,6,9,5,92,43,0,357,25,382,883
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,17,2,25,162,118,66,106,31,12,13,11,22,2,101,63,0,732,31,763,1061
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,18,2,26,169,251,15,62,35,8,13,13,12,7,15,8,0,634,48,682,1427
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,19,3,47,199,264,28,37,73,28,27,21,20,22,7,19,1,792,75,868,2242
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,20,2,28,198,145,6,7,32,10,18,7,24,17,4,7,0,503,23,526,1180
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,21,2,35,111,198,5,7,25,22,28,14,29,13,0,0,0,487,25,512,1388
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,22,2,43,136,220,13,17,59,30,24,2,16,15,1,9,0,585,17,602,1279
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,23,3,47,141,207,8,29,37,38,45,12,20,6,1,2,1,593,37,631,1599
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,26,2,55,127,123,10,9,48,31,40,15,37,12,2,2,9,511,40,560,1320
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,27,3,53,140,207,15,23,81,33,33,5,28,16,6,7,0,647,35,682,1754
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,28,2,27,212,168,15,16,67,17,22,5,10,9,12,5,0,585,33,618,1234
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,29,3,56,202,181,11,23,62,24,46,11,20,15,2,10,2,663,22,687,1715
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,30,3,39,259,146,10,19,51,12,22,4,31,7,5,9,0,614,19,633,1719
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,5,107,511,375,26,47,102,26,49,14,44,23,14,12,1,1350,72,1423,3633
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,32,2,31,157,108,7,30,60,13,33,2,19,6,7,1,0,474,8,482,1126
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,33,3,51,197,261,23,31,85,37,41,18,27,13,4,7,0,795,58,853,1819
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,34,2,27,134,90,12,23,84,9,30,1,21,4,1,3,0,439,34,473,1100
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,35,2,43,102,109,12,18,59,8,17,8,19,5,2,2,0,404,30,434,957
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,36,3,66,165,191,11,18,50,34,29,3,23,12,1,4,2,607,43,652,1686
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,37,2,34,142,133,12,14,51,14,45,6,35,12,3,2,0,503,54,557,1341
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,38,3,77,273,158,17,16,55,66,44,18,44,16,0,6,0,790,59,849,1926
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,39,3,168,218,167,13,42,79,21,58,33,25,6,7,7,2,844,57,903,1855
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,41,3,70,165,174,16,22,56,34,72,11,33,13,2,3,1,671,65,737,1636
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,42,3,51,168,143,9,24,71,24,57,16,54,11,2,6,2,636,58,696,1659
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,43,2,70,138,147,12,25,37,8,35,4,17,10,3,12,0,518,40,558,1217
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,44,2,54,85,64,1,5,40,23,40,7,14,9,72,59,0,473,46,519,1133
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,45,2,43,154,83,8,12,19,34,34,7,18,11,3,0,0,426,23,449,1054
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,46,2,48,108,75,4,11,44,12,27,14,32,9,0,2,0,386,30,416,858
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,47,2,45,147,105,10,23,38,19,23,10,36,7,0,1,0,464,16,480,1093
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,48,3,119,273,135,24,36,85,38,40,17,42,11,0,3,0,823,51,874,1714
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,49,2,66,121,128,10,30,52,16,38,17,24,15,5,4,0,526,47,573,1228
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,50,3,55,223,172,19,32,47,17,32,18,37,10,8,10,0,680,53,733,1536
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,51,2,90,158,121,7,18,39,36,50,12,41,10,2,4,1,588,50,639,1215
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,52,2,56,159,89,5,12,39,5,37,9,29,7,1,2,1,450,39,490,915
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,53,2,60,154,125,5,22,57,24,31,26,36,10,2,2,0,554,62,616,1283
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,54,2,59,109,92,7,20,50,26,34,9,111,19,6,3,0,545,40,585,1293
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,3,76,204,95,13,28,43,28,31,2,23,8,1,2,1,554,46,601,879
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,64,2,19,89,99,10,18,28,10,16,5,5,6,2,1,1,308,32,341,797
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,65,1,16,70,57,7,17,28,6,12,4,13,5,4,0,0,239,26,265,622
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,66,2,34,124,109,6,13,28,15,21,3,19,4,4,2,0,382,21,403,937
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,67,1,21,75,64,0,0,19,14,15,2,5,5,0,0,0,220,34,254,583
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,68,2,32,88,94,2,9,51,20,31,3,39,9,4,0,0,382,27,409,941
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,69,2,20,179,97,11,13,29,3,4,3,14,4,4,3,0,384,19,403,925
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,70,2,50,125,140,18,36,39,9,24,5,19,15,2,5,0,487,54,541,1194
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,71,2,35,173,129,5,25,44,12,21,6,18,7,4,2,0,481,34,515,1146
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,72,2,37,184,93,14,26,51,15,41,5,26,9,4,4,1,509,36,546,1211
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,73,2,46,53,70,4,11,33,19,24,8,22,12,80,58,0,440,38,478,951
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,74,2,32,145,148,7,13,35,16,28,5,17,8,0,1,0,455,18,473,941
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,75,2,26,71,119,15,21,41,7,23,6,9,3,0,0,1,341,8,350,758
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,82,1,17,70,42,0,9,24,8,10,4,9,5,1,4,0,203,20,223,452
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,83,1,23,114,87,2,17,14,9,17,4,14,7,2,3,0,313,12,325,660
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,85,1,35,74,80,4,8,22,12,15,3,24,9,0,0,0,286,14,300,651
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,86,2,38,134,119,4,22,20,13,31,13,19,4,6,7,0,430,36,466,978
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,87,1,33,125,98,5,12,28,12,21,2,17,7,1,1,1,362,19,382,748
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,88,1,22,88,43,6,6,16,9,16,3,9,2,1,2,1,223,13,237,439
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,89,2,54,178,105,9,16,73,13,35,11,25,11,8,6,0,544,38,582,1262
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,90,2,39,140,55,6,20,36,10,28,4,7,4,2,0,0,351,40,391,801
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,91,2,22,128,73,6,10,18,10,15,4,12,6,3,1,0,308,17,325,850
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,92,1,31,102,57,10,19,18,8,12,10,8,5,4,4,0,288,18,306,714
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,93,2,29,154,48,8,19,32,12,25,6,19,4,0,0,0,356,30,386,797
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,94,1,47,136,47,7,16,26,10,23,3,8,9,0,0,0,332,32,364,725
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,98,2,40,141,53,5,15,23,6,17,8,11,4,3,1,1,327,50,378,428
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,99,2,70,111,73,8,32,36,11,22,7,22,5,6,3,0,406,16,422,850
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,100,2,78,168,91,11,52,61,19,29,14,29,6,2,0,4,560,31,595,1380
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,101,3,79,176,137,6,32,79,6,36,11,16,10,7,5,3,600,33,636,906
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,102,2,57,150,107,8,26,50,12,35,7,34,9,4,4,0,503,28,531,1244
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,103,2,61,99,85,5,26,48,14,27,5,17,8,2,3,0,400,37,437,773
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,104,2,111,170,127,7,35,54,14,26,9,34,15,4,2,4,608,51,663,1473
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,105,3,80,234,213,9,31,30,11,38,12,33,11,5,9,1,716,56,773,1573
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,106,4,113,260,160,22,58,80,10,38,16,29,14,3,1,3,804,70,877,1549
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,107,2,83,151,137,12,29,53,16,38,15,25,12,3,1,2,575,39,616,1298
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,108,2,106,126,88,11,32,85,15,35,13,17,8,0,6,2,542,31,575,1257
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,109,2,78,139,114,15,38,56,10,20,4,24,5,1,5,0,509,40,549,1145
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,193,3,63,211,289,0,0,56,23,41,2,9,8,127,119,0,948,39,987,2045
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,194,2,69,149,174,11,26,40,15,34,12,11,8,4,6,0,559,43,602,1317
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,231,3,53,168,217,14,35,47,21,52,7,14,5,1,9,0,643,54,697,1542
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,232,3,62,296,194,19,50,57,18,34,13,17,10,5,2,0,777,40,817,1659
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,24,2,69,149,208,12,23,63,20,66,5,18,18,3,6,1,660,70,731,1270
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,25,2,65,169,204,11,28,81,32,64,23,14,14,3,10,0,718,72,790,1382
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,111,4,73,430,306,51,39,82,13,87,9,9,20,12,7,14,1138,59,1211,2794
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,121,3,46,381,166,36,26,34,6,54,7,9,17,11,20,0,813,41,854,2158
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,122,5,53,376,367,47,40,71,35,51,8,9,10,7,34,0,1108,63,1171,3691
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,127,3,42,233,185,16,28,66,14,31,2,10,12,12,14,1,665,36,702,1577
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,128,3,38,127,260,19,14,13,9,18,2,6,12,4,27,0,549,21,570,1877
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,129,3,49,201,224,11,51,32,13,35,6,9,11,5,9,0,656,48,704,1695
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,130,3,45,250,166,22,35,91,11,24,11,10,8,5,15,0,693,45,738,1823
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,131,2,39,189,129,30,28,52,5,25,4,8,16,4,5,0,534,45,579,1454
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,139,2,41,191,158,19,22,53,16,45,8,10,12,5,11,0,591,35,626,1420
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,140,2,26,166,126,15,18,36,3,22,2,6,6,1,11,0,438,31,469,1058
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,141,3,58,209,181,27,45,48,6,47,8,13,14,4,11,0,671,45,716,1593
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,142,2,37,157,108,30,23,51,11,36,5,8,9,0,0,0,475,47,522,1349
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,143,4,46,388,327,32,44,154,9,24,10,14,10,8,12,0,1078,58,1136,2943
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,144,3,38,204,163,15,24,189,13,25,5,7,8,7,8,0,706,36,742,1553
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,145,2,44,125,175,16,19,78,10,23,5,7,4,0,5,5,511,16,532,1291
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,146,3,50,184,228,53,35,98,7,37,6,11,14,3,6,0,732,49,781,1846
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,147,3,58,236,191,19,22,53,8,51,7,8,6,8,18,1,685,31,717,1567
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,148,3,40,146,116,18,31,52,8,23,2,11,8,1,5,2,461,27,490,1686
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,162,3,27,177,268,38,27,104,15,27,6,12,11,1,28,4,741,48,793,1846
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,163,1,6,32,62,6,1,32,2,7,1,1,0,0,4,0,154,10,164,341
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,164,6,59,415,443,27,16,172,22,42,6,14,20,0,0,0,1236,65,1301,4280
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,165,3,55,257,260,20,22,118,13,41,14,10,12,4,22,0,848,63,911,2238
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,169,2,58,117,181,33,17,61,12,7,5,6,5,0,3,6,505,27,538,1211
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,170,2,53,167,152,8,20,44,4,13,3,3,2,8,8,0,485,26,511,1211
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,171,3,36,340,186,19,31,76,27,38,5,9,10,4,9,0,790,35,825,1721
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,192,3,115,256,240,25,65,103,33,39,13,30,11,4,7,0,941,40,981,2191
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,195,2,29,64,132,22,19,34,1,8,4,2,8,5,7,0,335,21,356,898
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,196,2,43,72,98,11,31,42,13,29,4,5,4,7,8,0,367,33,400,1021
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,197,2,25,107,157,6,6,69,10,31,2,5,8,2,5,0,433,20,453,1237
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,221,2,55,158,122,13,42,39,9,29,5,4,9,4,3,0,492,33,525,1121
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,222,2,19,82,109,23,22,28,7,12,3,11,2,0,9,0,327,15,342,785
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,223,3,38,145,236,82,24,37,17,29,3,11,5,7,20,0,654,32,686,1605
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,224,3,76,191,228,40,33,46,16,49,6,13,29,11,17,1,755,64,820,1860
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,225,3,29,143,120,34,13,25,6,29,2,3,12,3,9,0,428,21,449,1510
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,226,2,20,0,0,0,0,18,4,19,3,6,6,95,146,0,317,24,341,1474
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,227,2,35,103,146,3,28,55,5,11,5,21,8,3,10,0,433,32,465,969
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,228,3,58,173,337,15,31,40,11,35,9,17,15,0,15,2,756,38,796,1772
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,229,2,25,79,139,9,9,39,8,21,7,6,5,8,6,0,361,20,381,810
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,230,3,57,188,280,30,19,68,31,26,1,13,10,1,8,0,732,52,784,1640
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,233,2,22,50,109,6,8,13,7,25,0,10,7,3,2,2,262,24,288,1287
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,235,1,28,64,114,1,10,19,7,10,2,3,4,7,5,0,274,21,295,644
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,236,2,35,93,111,10,21,29,16,28,2,11,7,1,1,0,365,32,397,810
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,251,2,61,120,134,6,22,69,9,40,8,7,12,4,5,0,497,36,533,1225
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,252,2,30,65,60,3,9,33,11,32,1,8,2,0,0,0,254,19,273,1096
