Distrito,Municipio,Numero,Sección,Casilla,PAN,PRI,PRD,PFCRN,PT,NoReg,Nulos
8,ZITACUARO,113,2579,C,186,111,22,0,4,0,11
8,ZITACUARO,113,2580,B,159,76,11,1,2,0,9
8,ZITACUARO,113,2580,C,173,63,16,1,1,0,0
8,ZITACUARO,113,2581,B,141,103,20,0,3,0,10
8,ZITACUARO,113,2581,C,154,92,19,0,2,0,3
8,ZITACUARO,113,2582,B,281,121,26,0,5,0,15
8,ZITACUARO,113,2583,B,233,103,16,0,1,0,6
8,ZITACUARO,113,2583,C,227,112,14,5,7,0,12
8,ZITACUARO,113,2584,B,150,81,19,1,8,0,18
8,ZITACUARO,113,2584,C,139,93,29,1,4,0,8
8,ZITACUARO,113,2585,B,159,82,50,2,1,0,9
8,ZITACUARO,113,2585,C,160,70,62,2,5,0,17
8,ZITACUARO,113,2586,B,243,125,23,0,5,0,8
8,ZITACUARO,113,2587,B,187,64,13,1,5,0,13
8,ZITACUARO,113,2587,C,178,54,18,0,2,0,13
8,ZITACUARO,113,2588,B,223,116,17,2,7,0,15
8,ZITACUARO,113,2588,C,217,123,18,1,11,0,21
8,ZITACUARO,113,2589,B,220,103,9,0,7,0,4
8,ZITACUARO,113,2589,C,229,88,10,0,3,0,10
8,ZITACUARO,113,2590,B,234,173,20,0,11,0,8
8,ZITACUARO,113,2591,B,183,98,22,1,6,0,4
8,ZITACUARO,113,2591,C,176,110,17,1,3,0,9
8,ZITACUARO,113,2592,B,178,100,45,1,2,1,9
8,ZITACUARO,113,2592,C,195,99,30,1,13,0,5
8,ZITACUARO,113,2593,B,137,75,40,2,0,2,0
8,ZITACUARO,113,2593,C,152,78,50,0,3,0,8
8,ZITACUARO,113,2594,B,183,82,56,1,6,0,18
8,ZITACUARO,113,2594,C,209,49,48,2,1,2,7
8,ZITACUARO,113,2595,B,145,91,83,1,8,0,12
8,ZITACUARO,113,2596,B,133,75,33,4,7,0,8
8,ZITACUARO,113,2597,B,156,91,49,1,4,0,2
8,ZITACUARO,113,2598,B,127,73,38,0,1,7,9
8,ZITACUARO,113,2598,C,125,69,49,2,3,0,6
8,ZITACUARO,113,2599,B,194,76,32,1,5,2,11
8,ZITACUARO,113,2599,C,200,89,41,0,9,0,7
8,ZITACUARO,113,2600,B,160,74,16,1,8,0,12
8,ZITACUARO,113,2600,C,150,76,24,1,7,0,6
8,ZITACUARO,113,2600,ESP,,,,,,,
8,ZITACUARO,113,2601,B,289,98,29,0,5,0,21
8,ZITACUARO,113,2602,B,134,61,46,1,5,0,12
8,ZITACUARO,113,2602,C,124,67,33,5,4,0,7
8,ZITACUARO,113,2603,B,172,78,24,1,8,0,10
8,ZITACUARO,113,2603,C,199,53,26,0,8,0,6
8,ZITACUARO,113,2604,B,123,70,21,0,12,0,10
8,ZITACUARO,113,2604,C,139,67,19,1,6,0,7
8,ZITACUARO,113,2605,B,161,77,24,3,17,0,3
8,ZITACUARO,113,2605,C,154,72,26,1,17,0,9
8,ZITACUARO,113,2606,B,208,123,57,1,5,0,10
8,ZITACUARO,113,2607,B,148,71,63,1,3,0,8
8,ZITACUARO,113,2607,C,131,67,45,0,8,0,17
8,ZITACUARO,113,2608,B,205,129,77,2,11,0,12
8,ZITACUARO,113,2609,B,149,89,11,0,7,0,5
8,ZITACUARO,113,2609,C,145,101,14,1,8,0,0
8,ZITACUARO,113,2610,B,177,86,12,0,5,0,2
8,ZITACUARO,113,2610,C,181,75,18,1,9,0,0
8,ZITACUARO,113,2611,B,136,81,71,0,0,0,0
8,ZITACUARO,113,2612,B,122,96,55,0,3,0,5
8,ZITACUARO,113,2613,B,182,74,39,0,3,0,13
8,ZITACUARO,113,2613,C,170,73,53,4,5,0,0
8,ZITACUARO,113,2614,B,354,84,47,2,10,0,7
8,ZITACUARO,113,2615,B,259,90,25,1,9,0,13
8,ZITACUARO,113,2616,B,206,120,60,0,4,0,15
8,ZITACUARO,113,2617,B,152,105,70,3,7,0,15
8,ZITACUARO,113,2618,B,162,75,62,2,4,0,0
8,ZITACUARO,113,2619,B,174,60,85,0,1,0,13
8,ZITACUARO,113,2620,B,99,58,64,1,2,0,14
8,ZITACUARO,113,2620,C,114,62,61,3,1,0,10
8,ZITACUARO,113,2621,B,31,116,9,1,1,0,3
8,ZITACUARO,113,2622,B,75,210,36,1,1,1,6
8,ZITACUARO,113,2622,C,70,234,30,0,0,0,0
8,ZITACUARO,113,2623,B,126,161,39,0,0,0,0
8,ZITACUARO,113,2624,B,5,14,24,0,1,0,6
8,ZITACUARO,113,2625,B,20,86,49,0,0,0,31
8,ZITACUARO,113,2625,C,17,87,54,0,0,0,29
8,ZITACUARO,113,2626,B,72,243,43,4,4,9,37
8,ZITACUARO,113,2627,B,24,68,8,0,0,0,8
8,ZITACUARO,113,2628,B,26,61,110,0,2,0,11
8,ZITACUARO,113,2628,C,35,74,65,0,6,0,15
8,ZITACUARO,113,2629,B,100,119,51,2,2,0,8
8,ZITACUARO,113,2629,C,105,144,41,1,2,0,14
8,ZITACUARO,113,2630,B,41,169,93,0,1,0,0
8,ZITACUARO,113,2631,B,64,138,60,1,1,0,11
8,ZITACUARO,113,2632,B,45,98,53,0,3,0,7
8,ZITACUARO,113,2633,B,16,132,17,0,2,0,10
8,ZITACUARO,113,2634,B,12,143,50,2,1,0,23
8,ZITACUARO,113,2634,EXT,14,43,14,0,0,0,5
8,ZITACUARO,113,2635,B,7,,94,0,0,0,0
8,ZITACUARO,113,2636,B,56,160,68,2,4,0,29
8,ZITACUARO,113,2637,B,99,137,47,0,5,0,15
8,ZITACUARO,113,2638,B,140,72,67,0,2,0,57
8,ZITACUARO,113,2638,C,172,81,60,0,6,0,11
8,ZITACUARO,113,2639,B,90,182,65,1,0,0,7
8,ZITACUARO,113,2640,B,59,67,93,1,1,0,4
8,ZITACUARO,113,2640,C,70,58,76,0,3,0,5
8,ZITACUARO,113,2640,EXT,26,155,39,2,3,0,6
8,ZITACUARO,113,2641,B,35,93,64,2,1,1,10
8,ZITACUARO,113,2641,C,39,101,55,3,1,0,9
8,ZITACUARO,113,2642,B,23,85,40,0,0,0,0
8,ZITACUARO,113,2642,C,32,58,57,2,1,0,12
8,ZITACUARO,113,2642,EXT,39,90,100,1,0,0,15
8,ZITACUARO,113,2643,B,59,102,60,0,0,0,21
8,ZITACUARO,113,2643,C,45,128,59,2,1,0,9
8,ZITACUARO,113,2644,B,78,74,54,6,3,0,11
8,ZITACUARO,113,2644,C,85,74,68,10,2,0,0
8,ZITACUARO,113,2645,B,128,78,9,2,5,0,4
8,ZITACUARO,113,2645,C,106,83,22,1,4,0,2
8,ZITACUARO,113,2646,B,93,173,73,1,0,0,11
8,ZITACUARO,113,2647,B,12,139,75,4,0,0,0
8,ZITACUARO,113,2648,B,20,105,3,0,1,0,0
8,ZITACUARO,113,2649,B,124,247,33,0,3,0,0
8,ZITACUARO,113,2650,B,97,123,47,0,4,0,9
8,ZITACUARO,113,2650,C,97,157,24,0,4,0,10
8,ZITACUARO,113,2651,B,23,126,18,10,0,0,14
8,ZITACUARO,113,2651,C,12,117,16,3,0,0,22
8,ZITACUARO,113,2651,EXT,67,58,10,7,2,0,6
8,ZITACUARO,113,2652,B,21,151,85,0,1,0,0
8,ZITACUARO,113,2652,C,23,141,98,0,2,0,11
8,ZITACUARO,113,2653,B,28,114,94,1,4,0,7
8,ZITACUARO,113,2654,B,125,166,59,0,3,0,22
8,ZITACUARO,113,2655,B,47,66,142,0,0,0,0
8,ZITACUARO,113,2656,B,16,101,33,0,1,0,3
8,ZITACUARO,113,2657,B,54,116,12,0,0,0,
8,ZITACUARO,113,2658,B,32,30,46,0,0,0,0
8,ZITACUARO,113,2658,C,38,25,58,0,0,0,3
8,ZITACUARO,113,2658,EXT,29,61,120,2,1,0,0
8,ZITACUARO,113,2659,B,10,54,86,0,0,0,6
8,ANGANGUEO,5,52,B,210,222,18,0,1,,
8,ANGANGUEO,5,53,B,134,246,17,0,0,,
8,ANGANGUEO,5,54,B,154,233,20,1,0,,
8,ANGANGUEO,5,55,B,142,187,40,0,2,,
8,ANGANGUEO,5,55,C,162,200,23,1,1,,
8,ANGANGUEO,5,55,EXT,26,96,60,2,2,,
8,ANGANGUEO,5,56,B,28,134,192,0,1,,
8,ANGANGUEO,5,56,EXT,4,11,94,0,0,,
8,ANGANGUEO,5,57,B,71,146,86,0,0,,
8,ANGANGUEO,5,57,C,94,120,91,0,1,,
8,ANGANGUEO,5,57,EXT,31,116,28,0,0,,
8,JUAREZ,47,774,B,,,,,,,
8,JUAREZ,47,774,C,,,,,,,
8,JUAREZ,47,775,B,,,,,,,
8,JUAREZ,47,775,C,,,,,,,
8,JUAREZ,47,776,B,,,,,,,
8,JUAREZ,47,777,B,,,,,,,
8,JUAREZ,47,778,B,,,,,,,
8,JUAREZ,47,779,B,,,,,,,
8,JUAREZ,47,780,B,,,,,,,
8,JUAREZ,47,781,B,,,,,,,
8,JUAREZ,47,782,B,,,,,,,
8,JUAREZ,47,783,B,,,,,,,
8,JUAREZ,47,784,B,,,,,,,
8,JUAREZ,47,784,C,,,,,,,
8,JUAREZ,47,785,B,,,,,,,
8,JUNGAPEO,48,786,B,10,195,88,2,0,0,5
8,JUNGAPEO,48,786,C,12,166,106,6,2,0,3
8,JUNGAPEO,48,787,B,16,186,111,19,0,0,6
8,JUNGAPEO,48,787,C,19,179,102,22,1,0,5
8,JUNGAPEO,48,788,B,3,242,177,13,3,0,10
8,JUNGAPEO,48,788,C,12,256,174,12,2,0,5
8,JUNGAPEO,48,789,B,0,84,159,0,0,0,2
8,JUNGAPEO,48,790,B,2,142,129,1,0,0,0
8,JUNGAPEO,48,790,C,11,174,105,5,0,0,0
8,JUNGAPEO,48,791,B,8,155,210,0,0,0,0
8,JUNGAPEO,48,792,B,8,256,147,1,1,0,0
8,JUNGAPEO,48,793,B,4,228,195,0,0,0,4
8,JUNGAPEO,48,794,B,0,69,79,0,0,0,0
8,JUNGAPEO,48,795,B,0,113,124,6,0,0,0
8,JUNGAPEO,48,796,B,4,149,90,32,2,0,0
8,JUNGAPEO,48,797,B,2,48,116,14,0,0,6
8,JUNGAPEO,48,798,B,0,153,126,0,0,0,10
8,JUNGAPEO,48,799,B,2,112,124,0,0,0,0
8,JUNGAPEO,48,800,B,0,36,243,0,0,0,0
8,JUNGAPEO,48,801,B,0,45,42,0,0,0,3
8,OCAMPO,62,1378,B,,,,,,,
8,OCAMPO,62,1378,C,,,,,,,
8,OCAMPO,62,1379,B,,,,,,,
8,OCAMPO,62,1379,C,,,,,,,
8,OCAMPO,62,1380,B,,,,,,,
8,OCAMPO,62,1381,B,,,,,,,
8,OCAMPO,62,1381,C,,,,,,,
8,OCAMPO,62,1381,EXT,,,,,,,
8,OCAMPO,62,1382,B,,,,,,,
8,OCAMPO,62,1383,B,,,,,,,
8,OCAMPO,62,1384,B,,,,,,,
8,OCAMPO,62,1384,C,,,,,,,
8,OCAMPO,62,1385,B,,,,,,,
8,OCAMPO,62,1385,C,,,,,,,
8,OCAMPO,62,1385,EXT,,,,,,,
8,OCAMPO,62,1386,B,,,,,,,
8,OCAMPO,62,1386,C,,,,,,,
8,OCAMPO,62,1387,B,,,,,,,
8,OCAMPO,62,1388,B,,,,,,,
8,OCAMPO,62,1388,C,,,,,,,
8,SUSUPUATO,113,1832,B,3,226,186,1,3,0,25
8,SUSUPUATO,113,1833,B,4,234,149,2,0,0,15
8,SUSUPUATO,113,1834,B,0,122,158,0,0,0,1
8,SUSUPUATO,113,1834,EXT,0,84,101,0,0,0,3
8,SUSUPUATO,113,1835,B,0,60,87,0,0,0,3
8,SUSUPUATO,113,1836,B,0,151,138,2,1,0,3
8,SUSUPUATO,113,1836,C,0,168,132,0,0,0,10
8,SUSUPUATO,113,1837,B,1,55,65,1,0,0,4
8,SUSUPUATO,113,1838,B,0,54,6,0,0,0,2
8,SUSUPUATO,113,1839,B,0,69,214,1,0,0,0
8,SUSUPUATO,113,1840,B,0,56,65,0,1,0,1
8,SUSUPUATO,113,1841,B,0,124,83,0,0,0,0
8,SUSUPUATO,113,1842,B,2,22,10,0,0,0,0
8,SUSUPUATO,113,1843,B,1,17,74,2,1,0,6
9,APATZINGAN,6,58,B,40,82,88,3,0,0,0
9,APATZINGAN,6,59,B,58,114,132,7,3,0,6
9,APATZINGAN,6,60,B,35,67,145,3,2,0,12
9,APATZINGAN,6,61,B,48,102,110,1,2,0,10
9,APATZINGAN,6,62,B,39,67,70,0,0,0,3
9,APATZINGAN,6,62,C,33,82,63,2,0,0,2
9,APATZINGAN,6,63,B,20,72,87,1,2,0,6
9,APATZINGAN,6,64,B,75,103,66,3,1,0,0
9,APATZINGAN,6,65,B1,33,164,111,3,1,0,5
9,APATZINGAN,6,65,B2,91,488,343,8,3,0,0
9,APATZINGAN,6,66,B,28,97,72,0,1,0,8
9,APATZINGAN,6,66,C,29,98,66,0,0,0,10
9,APATZINGAN,6,67,B,62,103,52,0,1,0,3
9,APATZINGAN,6,68,B,87,103,74,1,1,0,4
9,APATZINGAN,6,69,B,120,127,57,2,7,0,2
9,APATZINGAN,6,70,B,56,151,43,0,1,0,13
9,APATZINGAN,6,71,B,40,94,58,0,1,0,4
9,APATZINGAN,6,71,C,40,101,60,0,0,0,0
9,APATZINGAN,6,72,B,62,153,62,3,2,0,0
9,APATZINGAN,6,73,B,60,110,121,5,2,0,0
9,APATZINGAN,6,74,B,63,84,100,2,1,0,2
9,APATZINGAN,6,74,C,67,84,58,4,0,0,1
9,APATZINGAN,6,75,B,61,102,57,1,2,0,4
9,APATZINGAN,6,75,C,,,,,,,
9,APATZINGAN,6,76,B,110,192,76,1,1,0,6
9,APATZINGAN,6,77,B,,,,,,,
9,APATZINGAN,6,77,C,127,155,42,1,4,0,1
9,APATZINGAN,6,78,B,46,103,73,3,3,0,5
9,APATZINGAN,6,78,C,66,107,61,0,2,0,4
9,APATZINGAN,6,79,B,70,85,42,0,3,0,1
9,APATZINGAN,6,79,C,64,93,33,0,5,0,1
9,APATZINGAN,6,80,B,86,91,56,2,0,0,6
9,APATZINGAN,6,80,C,88,76,39,2,0,0,5
9,APATZINGAN,6,81,B,157,126,79,2,0,0,2
9,APATZINGAN,6,82,B,65,99,47,1,1,0,7
9,APATZINGAN,6,82,C,67,114,46,0,1,0,7
9,APATZINGAN,6,83,B,72,121,85,1,0,0,5
9,APATZINGAN,6,84,B,41,120,72,4,1,0,17
9,APATZINGAN,6,85,B,84,92,39,0,2,0,4
9,APATZINGAN,6,85,C,71,87,48,0,0,0,3
9,APATZINGAN,6,86,B,139,160,58,4,3,0,9
9,APATZINGAN,6,87,B,97,190,67,1,10,0,9
9,APATZINGAN,6,88,B,61,100,61,4,3,0,5
9,APATZINGAN,6,88,C,63,78,58,1,6,0,3
9,APATZINGAN,6,89,B,87,121,69,1,5,0,2
9,APATZINGAN,6,90,B,120,187,73,0,7,0,6
9,APATZINGAN,6,91,B,,,,,,,
9,APATZINGAN,6,92,B,109,78,28,0,2,0,0
9,APATZINGAN,6,92,C,87,78,35,1,2,0,2
9,APATZINGAN,6,93,B,81,120,44,1,1,0,5
9,APATZINGAN,6,94,B,80,108,83,1,8,0,3
9,APATZINGAN,6,95,B,149,192,65,1,3,0,2
9,APATZINGAN,6,96,B,83,155,101,0,5,0,3
9,APATZINGAN,6,97,B,134,160,72,0,3,0,9
9,APATZINGAN,6,98,B,87,102,67,0,2,0,4
9,APATZINGAN,6,98,C,68,115,80,0,2,0,2
9,APATZINGAN,6,98,ES,,,,,,,
9,APATZINGAN,6,99,B,33,89,75,2,0,0,0
9,APATZINGAN,6,99,C,45,80,57,2,1,0,7
9,APATZINGAN,6,100,B,68,136,59,0,3,0,3
9,APATZINGAN,6,101,B,42,138,30,0,2,0,0
9,APATZINGAN,6,101,C,40,127,37,0,2,0,0
9,APATZINGAN,6,102,B,108,122,79,0,0,0,0
9,APATZINGAN,6,103,B,43,105,94,6,1,0,5
9,APATZINGAN,6,104,B,27,92,77,0,0,0,0
9,APATZINGAN,6,104,C,19,94,55,0,2,0,4
9,APATZINGAN,6,105,B,33,128,114,3,0,0,7
9,APATZINGAN,6,105,C,,,,,,,
9,APATZINGAN,6,105,EX,4,41,21,0,0,0,1
9,APATZINGAN,6,106,B,50,140,138,3,1,0,9
9,APATZINGAN,6,107,B,76,136,105,8,3,0,9
9,APATZINGAN,6,108,B,40,94,79,0,0,0,0
9,APATZINGAN,6,108,C1,52,93,87,0,2,0,10
9,APATZINGAN,6,108,C2,87,91,0,0,0,0,0
9,APATZINGAN,6,109,B,57,98,99,1,0,0,2
9,APATZINGAN,6,109,C,53,99,86,1,1,0,5
9,APATZINGAN,6,110,B,43,95,203,0,1,0,1
9,APATZINGAN,6,111,B,117,168,68,1,1,0,4
9,APATZINGAN,6,112,B,88,143,82,0,3,0,7
9,APATZINGAN,6,112,C,56,139,95,1,1,0,5
9,APATZINGAN,6,113,B,58,129,61,0,2,0,2
9,APATZINGAN,6,113,C,47,142,56,1,1,0,6
9,APATZINGAN,6,113,EX,16,65,87,2,1,0,7
9,APATZINGAN,6,114,B,64,113,109,4,4,0,7
9,APATZINGAN,6,115,B,122,99,108,0,2,0,9
9,APATZINGAN,6,115,B,113,97,109,0,2,0,22
9,APATZINGAN,6,115,EX,28,44,13,1,2,0,3
9,APATZINGAN,6,116,B,8,80,144,0,0,0,4
9,APATZINGAN,6,117,B,21,90,195,2,1,0,8
9,APATZINGAN,6,118,B,34,108,43,0,2,0,10
9,APATZINGAN,6,119,B,25,82,38,0,1,0,1
9,APATZINGAN,6,119,C,16,92,21,1,3,0,6
9,APATZINGAN,6,119,EX,12,46,37,1,0,0,2
9,APATZINGAN,6,120,B,18,121,65,2,1,0,6
9,APATZINGAN,6,120,EX,11,44,69,0,0,0,2
9,APATZINGAN,6,121,B,39,91,102,0,0,0,0
9,APATZINGAN,6,122,B,19,70,143,4,1,0,7
9,APATZINGAN,6,123,B,6,46,37,0,0,0,0
9,APATZINGAN,6,124,B,5,33,60,0,0,0,0
9,APATZINGAN,6,124,EX,6,30,91,0,0,0,2
9,APATZINGAN,6,125,B,29,113,90,4,0,0,0
9,APATZINGAN,6,125,EX,0,29,100,0,0,0,9
9,APATZINGAN,6,126,B,3,30,116,0,0,0,5
9,APATZINGAN,6,126,EX,5,24,75,0,1,0,2
9,APATZINGAN,6,127,B,1,42,103,2,0,0,2
9,APATZINGAN,6,127,EX,2,40,45,11,0,0,1
9,APATZINGAN,6,128,B,24,94,132,1,1,0,8
9,APATZINGAN,6,129,B,1,85,51,0,0,0,1
9,APATZINGAN,6,129,EX,0,2,81,0,0,0,2
9,APATZINGAN,6,129,EX,0,37,61,1,0,0,1
9,APATZINGAN,6,130,B,1,25,44,0,0,0,0
9,APATZINGAN,6,131,B,2,38,59,0,2,0,3
9,APATZINGAN,6,2660,B,18,39,10,0,1,0,2
9,APATZINGAN,6,2661,B,8,91,47,1,0,0,3
9,APATZINGAN,6,2662,B,22,74,109,2,1,0,0
9,APATZINGAN,6,2663,B,4,33,30,0,0,1,3
9,APATZINGAN,6,2664,B,8,86,8,0,0,0,1
9,APATZINGAN,6,2665,B,0,10,67,0,0,0,0
9,MUGICA,56,1297,B,,,,,,,
9,MUGICA,56,1298,B,,,,,,,
9,MUGICA,56,1298,C,,,,,,,
9,MUGICA,56,1299,B,,,,,,,
9,MUGICA,56,1299,C,,,,,,,
9,MUGICA,56,1300,B,,,,,,,
9,MUGICA,56,1300,C,,,,,,,
9,MUGICA,56,1301,B,,,,,,,
9,MUGICA,56,1301,C,,,,,,,
9,MUGICA,56,1302,B,,,,,,,
9,MUGICA,56,1302,C,,,,,,,
9,MUGICA,56,1303,B,,,,,,,
9,MUGICA,56,1303,C,,,,,,,
9,MUGICA,56,1304,B,,,,,,,
9,MUGICA,56,1304,C,,,,,,,
9,MUGICA,56,1305,B,,,,,,,
9,MUGICA,56,1305,C,,,,,,,
9,MUGICA,56,1306,B,,,,,,,
9,MUGICA,56,1306,C,,,,,,,
9,MUGICA,56,1307,C,,,,,,,
9,MUGICA,56,1308,B,,,,,,,
9,MUGICA,56,1308,C,,,,,,,
9,MUGICA,56,1308,ES,,,,,,,
9,MUGICA,56,1309,B,,,,,,,
9,MUGICA,56,1310,C,,,,,,,
9,MUGICA,56,1310,EX,,,,,,,
9,MUGICA,56,1311,B,,,,,,,
9,MUGICA,56,1312,B,,,,,,,
9,MUGICA,56,1313,B,,,,,,,
9,MUGICA,56,1313,C,,,,,,,
9,MUGICA,56,1314,B,,,,,,,
9,MUGICA,56,1315,B,,,,,,,
9,MUGICA,56,1315,C,,,,,,,
9,MUGICA,56,1316,B,,,,,,,
9,MUGICA,56,1317,B,,,,,,,
9,MUGICA,56,1317,C,,,,,,,
9,MUGICA,56,1318,B,,,,,,,
9,MUGICA,56,1318,C,,,,,,,
9,MUGICA,56,1319,B,,,,,,,
9,MUGICA,56,1320,B,,,,,,,
9,PARACUARO,65,1426,B,,,,,,,
9,PARACUARO,65,1427,B,,,,,,,
9,PARACUARO,65,1427,C,,,,,,,
9,PARACUARO,65,1427,EX,,,,,,,
9,PARACUARO,65,1428,B,,,,,,,
9,PARACUARO,65,1428,C,,,,,,,
9,PARACUARO,65,1428,EX,,,,,,,
9,PARACUARO,65,1429,B,,,,,,,
9,PARACUARO,65,1429,EX,,,,,,,
9,PARACUARO,65,1430,B,,,,,,,
9,PARACUARO,65,1431,B,,,,,,,
9,PARACUARO,65,1431,C,,,,,,,
9,PARACUARO,65,1432,B,,,,,,,
9,PARACUARO,65,1433,B,,,,,,,
9,PARACUARO,65,1433,C,,,,,,,
9,PARACUARO,65,1434,B,,,,,,,
9,PARACUARO,65,1434,C,,,,,,,
9,PARACUARO,65,1435,B,,,,,,,
9,PARACUARO,65,1435,C,,,,,,,
9,PARACUARO,65,1436,B,,,,,,,
9,PARACUARO,65,1436,C,,,,,,,
9,PARACUARO,65,1436,EX,,,,,,,
9,PARACUARO,65,1437,B,,,,,,,
9,PARACUARO,65,1437,EX,,,,,,,
9,PARACUARO,65,1438,B,,,,,,,
9,PARACUARO,65,1438,EX,,,,,,,
9,PARACUARO,65,1439,B,,,,,,,
9,PARACUARO,65,2671,B,,,,,,,
9,PARACUARO,65,2671,EX,,,,,,,
9,PARACUARO,65,2672,B,,,,,,,
10,HIDALGO,34,480,B,135,61,73,2,7,0,6
10,HIDALGO,34,480,C,144,50,76,0,3,0,5
10,HIDALGO,34,481,B,131,112,29,1,8,0,0
10,HIDALGO,34,481,C,128,80,44,2,3,0,10
10,HIDALGO,34,482,B,200,101,66,2,7,0,0
10,HIDALGO,34,482,C,215,113,61,2,6,0,11
10,HIDALGO,34,483,B,291,73,38,3,3,0,10
10,HIDALGO,34,483,C,295,65,30,1,3,0,22
10,HIDALGO,34,484,B,215,50,32,1,1,0,5
10,HIDALGO,34,484,C,181,62,16,1,3,0,4
10,HIDALGO,34,484,C,227,63,35,1,6,0,7
10,HIDALGO,34,485,B,225,98,30,0,5,0,9
10,HIDALGO,34,485,C,229,82,54,0,2,0,4
10,HIDALGO,34,486,B,231,64,31,0,4,0,0
10,HIDALGO,34,486,C,217,51,36,3,6,0,3
10,HIDALGO,34,486,C,204,56,34,2,5,0,11
10,HIDALGO,34,487,B,221,53,64,1,9,0,7
10,HIDALGO,34,487,C,,,,,,,
10,HIDALGO,34,488,B,190,76,82,1,6,0,7
10,HIDALGO,34,488,C,201,62,60,4,5,0,0
10,HIDALGO,34,489,B,110,65,53,2,7,0,14
10,HIDALGO,34,489,C,107,63,62,1,12,0,20
10,HIDALGO,34,490,B,132,61,60,3,3,0,5
10,HIDALGO,34,490,C,110,41,64,3,4,0,6
10,HIDALGO,34,491,B,285,63,55,2,4,0,15
10,HIDALGO,34,491,C,278,81,60,0,10,0,13
10,HIDALGO,34,492,B,237,61,23,3,3,0,13
10,HIDALGO,34,492,C,195,77,34,3,5,0,13
10,HIDALGO,34,493,B,257,71,49,4,4,0,6
10,HIDALGO,34,493,C,251,97,46,1,3,0,10
10,HIDALGO,34,494,B,,,,,,,
10,HIDALGO,34,494,C,197,78,42,6,5,0,4
10,HIDALGO,34,494,C,221,77,43,0,0,0,6
10,HIDALGO,34,495,B,212,72,84,3,5,0,9
10,HIDALGO,34,495,C,162,79,122,3,7,4,7
10,HIDALGO,34,496,B,180,53,32,0,6,0,0
10,HIDALGO,34,496,C,168,49,57,0,3,0,3
10,HIDALGO,34,497,B,211,69,23,1,6,0,10
10,HIDALGO,34,497,C,174,88,36,1,5,0,10
10,HIDALGO,34,498,B,309,114,23,1,6,0,7
10,HIDALGO,34,498,C,305,84,29,0,3,0,7
10,HIDALGO,34,498,ESP.,,,,,,,
10,HIDALGO,34,499,B,301,80,35,2,2,0,7
10,HIDALGO,34,499,C,252,93,45,1,6,0,11
10,HIDALGO,34,500,B,116,46,39,2,1,0,3
10,HIDALGO,34,500,C,110,33,61,0,2,0,8
10,HIDALGO,34,501,B,142,49,44,4,13,0,2
10,HIDALGO,34,501,C,166,62,29,3,14,0,1
10,HIDALGO,34,502,B,166,47,40,0,5,0,3
10,HIDALGO,34,502,C,153,47,56,2,2,0,7
10,HIDALGO,34,503,B,194,42,52,2,3,0,7
10,HIDALGO,34,503,C,186,54,54,2,9,0,8
10,HIDALGO,34,504,B,51,39,5,1,6,0,47
10,HIDALGO,34,505,B,42,23,14,0,0,0,0
10,HIDALGO,34,506,B,39,49,2,0,1,0,4
10,HIDALGO,34,507,B,16,17,18,0,2,0,0
10,HIDALGO,34,508,B,56,76,33,5,4,0,3
10,HIDALGO,34,508,C,67,101,34,1,8,3,
10,HIDALGO,34,509,B,16,34,52,0,2,0,0
10,HIDALGO,34,510,B,34,110,30,1,6,0,14
10,HIDALGO,34,510,C,64,88,48,1,10,0,20
10,HIDALGO,34,511,B,74,100,24,2,2,0,12
10,HIDALGO,34,511,C,77,76,24,3,1,0,16
10,HIDALGO,34,512,B,161,47,23,0,1,0,23
10,HIDALGO,34,513,B,124,79,21,0,1,0,0
10,HIDALGO,34,513,C,150,57,12,1,1,0,13
10,HIDALGO,34,514,B,36,111,33,2,2,0,9
10,HIDALGO,34,515,B,90,19,28,0,4,0,4
10,HIDALGO,34,516,B,44,33,47,0,4,0,2
10,HIDALGO,34,517,B,95,178,77,3,3,0,8
10,HIDALGO,34,517,C,81,202,84,3,1,0,7
10,HIDALGO,34,518,B,49,29,20,2,2,0,1
10,HIDALGO,34,519,B,2,50,1,0,0,0,0
10,HIDALGO,34,520,B,41,52,30,4,0,0,5
10,HIDALGO,34,521,B,66,53,47,3,43,0,11
10,HIDALGO,34,521,C,59,90,35,2,34,0,13
10,HIDALGO,34,522,B,115,56,38,0,3,0,4
10,HIDALGO,34,523,B,,,,,,,
10,HIDALGO,34,524,B,,,,,,,
10,HIDALGO,34,525,B,,,,,,,
10,HIDALGO,34,526,B,,,,,,,
10,HIDALGO,34,526,C,,,,,,,
10,HIDALGO,34,527,B,,,,,,,
10,HIDALGO,34,527,C,,,,,,,
10,HIDALGO,34,528,B,,,,,,,
10,HIDALGO,34,529,B,,,,,,,
10,HIDALGO,34,530,B,,,,,,,
10,HIDALGO,34,531,B,,,,,,,
10,HIDALGO,34,532,B,,,,,,,
10,HIDALGO,34,533,B,,,,,,,
10,HIDALGO,34,534,B,,,,,,,
10,HIDALGO,34,535,B,,,,,,,
10,HIDALGO,34,536,B,,,,,,,
10,HIDALGO,34,537,B,,,,,,,
10,HIDALGO,34,538,B,,,,,,,
10,HIDALGO,34,539,B,,,,,,,
10,HIDALGO,34,540,B,,,,,,,
10,HIDALGO,34,541,B,,,,,,,
10,HIDALGO,34,542,B,,,,,,,
10,HIDALGO,34,543,B,,,,,,,
10,HIDALGO,34,544,B,,,,,,,
