CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRI_PVEM,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,PH,ES,BS,FACA,JLCM,JRM,ISRM,MARM,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,52,B,99,,115,9,,4,1,12,4,,,,,,,,,,,0,244,8,252,360,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,53,B,44,,92,33,,4,0,5,5,,,,,,,,,,,0,183,7,190,282,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,B,95,,110,10,,5,1,0,0,,,,,,,,,,,0,221,12,233,382,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,C01,107,,80,4,,2,1,1,2,,,,,,,,,,,0,197,11,208,381,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,E01,47,,40,10,,4,1,15,0,,,,,,,,,,,0,117,9,126,186,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,55,B,118,,122,10,,5,2,6,1,,,,,,,,,,,0,264,4,268,378,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,56,B,142,,143,2,,1,4,25,2,,,,,,,,,,,0,319,7,326,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,57,B,266,,193,3,,6,6,15,2,,,,,,,,,,,0,491,5,496,656,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,58,B,171,,184,4,,2,6,14,0,,,,,,,,,,,0,381,13,394,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,B,98,,122,6,,7,6,0,0,,,,,,,,,,,0,239,9,248,425,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,C01,110,,139,3,,9,2,1,0,,,,,,,,,,,0,264,5,269,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,B,81,,134,5,,5,0,4,0,,,,,,,,,,,0,229,8,237,385,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,C01,77,,132,0,,0,0,0,0,,,,,,,,,,,0,209,9,218,385,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,B,124,,161,8,,20,4,4,0,,,,,,,,,,,0,321,16,337,571,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C01,124,,176,9,,20,1,3,0,,,,,,,,,,,0,333,10,343,570,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C02,114,,192,12,,17,0,2,0,,,,,,,,,,,0,337,11,348,570,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C03,136,,175,5,,17,3,7,0,,,,,,,,,,,0,343,7,350,570,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,62,B,54,,34,0,,2,0,0,1,,,,,,,,,,,0,91,3,94,147,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,63,B,22,,21,13,,1,0,12,1,,,,,5,,,,,,0,75,10,85,109,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,67,B,172,,121,7,,66,4,10,1,,,,,8,,,,,,0,389,28,417,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,68,B,150,,152,3,,16,0,5,0,,,,,0,,,,,,0,326,21,347,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,69,B,46,,54,108,,13,1,12,13,,,,,59,,,,,,0,306,30,336,453,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,70,B,143,,80,12,,37,1,28,1,,,,,0,,,,,,0,302,19,321,407,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,71,B,45,,31,6,,3,3,2,0,,,,,23,,,,,,0,113,6,119,213,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,72,B,100,,51,4,,4,1,134,1,,,,,0,,,,,,0,295,16,311,430,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,73,B,160,,91,7,,6,1,169,0,,,,,5,,,,,,0,439,29,468,643,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,74,B,38,,37,19,,1,0,0,1,,,,,0,,,,,,0,96,10,106,166,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,B,142,,81,31,,36,17,5,2,,,,,34,,,,,,0,348,5,353,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,C01,150,,75,26,,52,8,4,5,,,,,36,,,,,,0,356,11,367,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,E01,59,,34,1,,6,1,0,0,,,,,1,,,,,,0,102,7,109,152,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,B,229,,93,34,,41,19,8,2,,,,,55,,,,,,0,481,5,486,734,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,C01,221,,117,27,,71,8,7,7,,,,,73,,,,,,0,531,8,539,733,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01,246,,103,26,,23,8,7,4,,,,,33,,,,,,0,450,18,468,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C01,238,,127,42,,27,8,6,8,,,,,38,,,,,,0,494,10,504,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C02,293,,94,25,,32,13,7,4,,,,,38,,,,,,0,506,15,521,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C03,227,,119,42,,26,2,3,8,,,,,44,,,,,,0,471,12,483,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,B,199,,87,33,,19,7,5,0,,,,,37,,,,,,0,387,7,394,498,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,C01,174,,68,25,,26,12,3,1,,,,,44,,,,,,0,353,4,357,498,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,B,98,,81,24,,25,14,9,2,,,,,35,,,,,,0,288,9,297,434,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,C01,110,,85,30,,23,11,6,0,,,,,35,,,,,,0,300,10,310,434,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,B,121,,81,31,,21,8,5,4,,,,,34,,,,,,0,305,8,313,429,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,C01,149,,133,8,,1,3,0,0,,,,,4,,,,,,0,298,5,303,428,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,343,B,164,,120,49,,60,20,8,1,,,,,37,,,,,,0,459,0,459,615,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,B,220,,114,31,,26,12,9,6,,,,,75,,,,,,0,493,26,519,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,C01,252,,119,57,,20,7,46,8,,,,,58,,,,,,0,567,13,580,718,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,B,104,,28,6,,28,0,8,4,,,,,13,,,,,,0,191,15,206,244,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,E01,61,,8,4,,20,0,0,1,,,,,7,,,,,,0,101,5,106,114,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,B,118,,71,10,,19,3,9,1,,,,,8,,,,,,0,239,7,246,400,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,E01,26,,26,2,,5,9,0,1,,,,,14,,,,,,0,83,2,85,141,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,347,B,100,,74,1,,16,1,0,8,,,,,1,,,,,,0,201,12,213,256,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,B,115,41,,8,3,14,6,19,32,,,,,,37,1,0,0,0,0,276,9,285,463,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,C01,112,43,,5,1,6,0,25,33,,,,,,36,0,0,1,0,1,263,6,269,462,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,B,145,43,,10,2,20,4,16,34,,,,,,45,0,1,0,0,0,320,10,330,522,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,C01,132,40,,3,1,15,4,20,30,,,,,,0,1,0,0,38,1,285,13,298,521,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,C02,117,57,,15,2,12,5,23,27,,,,,,42,1,0,0,0,0,301,15,316,521,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,77,B,167,85,,6,1,16,6,47,54,,,,,,54,1,4,0,0,2,443,13,456,688,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,B,112,59,,11,3,22,3,21,35,,,,,,0,2,0,0,25,0,293,6,299,531,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,C01,112,66,,9,1,20,18,18,31,,,,,,32,2,2,0,0,0,311,10,321,530,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,79,B,134,73,,6,3,20,7,20,26,,,,,,50,0,1,0,0,0,340,14,354,588,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,B,117,38,,6,0,22,0,11,33,,,,,,40,0,1,2,0,1,271,10,281,465,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,C01,100,46,,15,1,28,4,14,24,,,,,,35,1,1,2,0,0,271,15,286,464,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,81,B,110,94,,4,4,22,6,20,48,,,,,,36,1,1,0,0,0,346,9,355,554,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,B,107,55,,11,1,16,2,18,39,,,,,,59,1,0,0,0,0,309,6,315,495,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,C01,111,53,,5,4,18,3,35,29,,,,,,39,1,0,0,0,0,298,17,315,495,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,B,120,39,,3,3,23,2,9,72,,,,,,47,2,0,1,0,0,321,17,338,532,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,C01,126,50,,5,7,16,1,12,67,,,,,,31,0,0,0,1,1,317,16,333,532,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01,97,69,,9,0,0,3,31,38,,,,,,51,0,0,0,0,0,298,22,320,502,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01C01,124,49,,11,3,14,5,33,33,,,,,,62,0,2,0,0,0,336,7,343,502,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01C02,97,71,,7,1,14,4,20,48,,,,,,59,1,0,0,0,0,322,14,336,501,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,84,B,39,18,,2,1,1,1,13,36,,,,,,10,0,0,0,0,0,121,3,124,211,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,B,113,67,,3,1,6,1,79,30,,,,,,36,0,2,1,0,0,339,27,366,551,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,E01,27,9,,1,0,6,0,35,9,,,,,,7,0,0,0,0,0,94,3,97,155,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,E02,101,48,,11,5,8,3,39,14,,,,,,24,0,0,0,0,0,253,33,286,573,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,86,B,27,16,,1,0,0,1,3,23,,,,,,8,0,0,0,0,0,79,3,82,119,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,87,B,45,10,,2,3,5,0,13,64,,,,,,4,0,0,0,0,0,146,18,164,259,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,B,101,87,,4,0,68,5,1,2,,,,,,1,0,0,0,0,1,270,18,288,468,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,C01,126,63,,5,2,9,0,29,7,,,,,,2,1,3,1,0,0,248,24,272,467,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,B,154,52,,9,1,6,2,21,15,,,,,,11,0,4,0,0,0,275,7,282,463,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,C01,172,48,,15,1,13,2,19,13,,,,,,6,2,3,0,0,0,294,17,311,463,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,90,B,251,85,,12,1,9,4,27,9,,,,,,15,0,0,0,0,0,413,21,434,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,91,B,142,88,,11,1,2,2,12,5,,,,,,0,0,5,0,4,7,279,7,286,411,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,92,B,53,61,,18,5,16,16,43,4,,,,,,,1,1,0,0,0,218,14,232,374,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,93,B,70,86,,9,1,18,23,46,7,,,,,,,3,1,1,0,0,265,6,271,473,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,B,146,80,,18,5,39,21,20,6,,,,,,,1,1,3,0,0,340,14,354,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C01,125,86,,31,2,31,28,16,5,,,,,,,2,6,2,1,0,335,15,350,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C02,116,81,,15,8,35,23,19,11,,,,,,,2,2,2,0,0,314,17,331,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C03,130,106,,24,7,32,30,10,3,,,,,,,4,1,0,0,0,347,15,362,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,B,64,48,,12,1,10,15,11,9,,,,,,,1,4,1,0,0,176,9,185,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,C01,54,69,,9,7,27,17,23,8,,,,,,,0,0,0,0,0,214,19,233,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,B,103,61,,13,5,29,25,22,10,,,,,,,0,1,1,0,0,270,11,281,583,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,C01,96,90,,16,5,27,20,19,6,,,,,,,0,5,1,0,0,285,12,297,583,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,B,79,77,,16,3,19,12,29,1,,,,,,,1,4,4,0,0,245,8,253,497,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,C01,93,56,,22,6,32,17,15,6,,,,,,,0,0,1,0,1,249,8,257,497,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,B,88,66,,27,2,20,40,21,11,,,,,,,3,0,1,0,0,279,12,291,556,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C01,93,85,,17,6,20,35,15,8,,,,,,,2,1,0,0,1,283,8,291,556,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C02,70,80,,18,4,20,28,33,14,,,,,,,2,0,0,0,2,271,10,281,555,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,99,B,136,82,,14,0,1,4,0,0,,,,,,,0,0,0,0,0,237,7,244,345,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,101,B,26,22,,2,3,39,6,3,0,,,,,,,0,0,2,0,0,103,3,106,153,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,102,B,132,26,,6,5,58,7,1,1,,,,,,,0,1,1,0,0,238,9,247,592,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,103,B,155,101,,11,14,101,16,15,2,,,,,,,4,0,4,1,0,424,24,448,702,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,B,96,46,,21,6,97,11,13,2,,,,,,,1,2,1,0,0,296,26,322,684,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C01,128,55,,14,5,84,13,13,3,,,,,,,1,1,1,3,0,321,19,340,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C02,126,57,,11,6,108,18,6,2,,,,,,,1,5,0,0,0,340,21,361,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C03,124,56,,21,10,89,21,6,2,,,,,,,3,0,3,1,1,337,11,348,683,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E01,110,56,,5,5,33,7,1,4,,,,,,,5,0,0,0,0,226,9,235,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02,126,49,,9,4,71,12,6,1,,,,,,,3,0,4,0,1,286,16,302,581,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C01,132,53,,7,7,79,11,4,3,,,,,,,3,1,3,0,0,303,21,324,581,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C02,120,56,,4,7,110,5,5,1,,,,,,,2,0,5,2,0,317,17,334,580,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C03,111,56,,3,8,82,9,5,2,,,,,,,0,0,3,2,0,281,16,297,580,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,105,B,36,14,,49,5,3,2,6,0,,,,,,,0,1,0,0,0,116,3,119,197,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,107,B,62,52,,95,2,9,16,4,1,,,,,,,0,3,0,0,0,244,10,254,449,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,B,91,40,,92,2,7,14,0,3,,,,,,,1,0,2,0,0,252,9,261,462,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,C01,66,49,,92,3,5,28,6,0,,,,,,,0,1,0,0,1,251,5,256,462,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,109,B,92,60,,128,2,5,19,3,2,,,,,,,2,0,1,0,0,314,7,321,552,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,B,56,15,,15,0,35,0,2,5,,,,,,,0,0,0,0,0,128,11,139,194,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,E01,36,7,,0,0,2,0,1,0,,,,,,,2,0,0,0,0,48,0,48,61,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,111,B,108,69,,7,1,4,5,2,0,,,,,,,0,2,2,0,0,200,1,201,301,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,112,B,184,76,,26,1,20,8,19,0,,,,,,,2,0,1,0,0,337,14,351,529,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,113,B,142,52,,13,3,5,2,7,1,,,,,,,2,1,1,0,0,229,12,241,419,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,B,184,36,,19,1,4,1,7,1,,,,,,,0,0,0,0,0,253,3,256,393,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,C01,158,36,,25,1,2,1,6,1,,,,,,,0,0,0,0,0,230,9,239,392,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,115,B,62,10,,1,0,2,0,37,1,,,,,,,0,0,0,0,0,113,4,117,152,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,B,222,63,,4,2,13,8,43,3,,,,,,,2,1,0,0,0,361,7,368,563,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,C01,217,60,,12,6,13,12,43,9,,,,,,,0,1,0,0,0,373,5,378,563,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,B,108,41,,16,8,6,0,1,3,,,,,,,1,2,2,0,0,188,10,198,312,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,E01,52,9,,10,0,2,0,0,0,,,,,,,0,0,0,0,0,73,3,76,97,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,B,55,62,,11,2,1,0,2,0,,,,,,,0,5,0,0,0,138,7,145,227,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,E01,49,10,,5,0,0,0,1,0,,,,,,,0,0,0,0,0,65,2,67,151,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,119,B,93,23,,75,1,5,5,6,1,,,,,,,0,0,1,0,0,210,9,219,275,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,120,B,404,22,,2,1,1,1,1,2,,,,,,,0,1,2,0,0,437,7,444,631,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,B,146,45,,18,7,3,17,10,9,,,,,,,3,3,0,0,0,261,4,265,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C01,150,55,,17,10,4,13,3,9,,,,,,,1,1,0,0,0,263,9,272,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C02,156,40,,24,7,6,12,10,9,,,,,,,1,1,1,0,2,269,10,279,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C03,159,36,,12,8,4,11,8,9,,,,,,,1,0,0,0,0,248,5,253,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C04,124,45,,9,15,2,17,9,8,,,,,,,3,0,0,0,0,232,8,240,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,B,91,21,,53,6,4,18,3,8,,,,,,,0,0,0,0,1,205,10,215,697,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,C01,79,32,,47,8,2,19,7,11,,,,,,,0,0,0,0,1,206,7,213,697,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,C02,97,38,,58,0,0,3,17,10,,,,,,,0,0,0,0,4,227,6,233,696,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,B,152,23,,57,7,5,18,7,10,,,,,,,3,1,0,0,2,285,6,291,617,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,C01,149,14,,38,4,5,24,6,9,,,,,,,0,1,0,0,1,251,11,262,616,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,319,B,112,34,,40,3,5,16,9,9,,,,,,,0,0,0,0,0,228,9,237,541,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,B,104,40,,75,4,4,15,1,11,,,,,,,2,1,0,0,2,259,5,264,641,Acta casilla,,,
