CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,859,C01,3,174,41,0,1,1,2,1,1,201,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,1,430,487,,,,
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,860,B,0,108,128,2,1,0,35,2,5,211,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,9,508,590,,,,
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,861,B,3,223,39,0,1,1,8,2,4,216,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,497,2,499,591,,,,
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,861,C01,0,222,39,1,1,1,0,4,6,233,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,507,5,512,590,,,,
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,861,E01,1,256,13,1,0,2,6,3,3,309,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,2,600,671,,,,
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,861,E02,0,137,27,1,0,0,1,3,1,173,,2,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,2,365,380,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,866,B,16,285,2,1,17,,85,,1,166,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,574,5,579,684,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,866,C01,29,286,1,0,8,,75,,3,184,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,586,4,590,683,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,866,C02,18,276,3,4,7,,136,,2,151,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,5,603,683,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,867,B,9,261,0,2,16,,117,,0,137,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,543,6,549,640,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,867,C01,12,277,1,0,16,,94,,2,134,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,537,7,544,639,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,867,C02,10,244,1,1,5,,91,,1,160,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,516,8,524,639,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,867,C03,12,309,1,1,7,,88,,1,135,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,554,4,558,639,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,868,B,9,212,1,5,5,,113,,2,160,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,509,2,511,592,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,868,C01,17,242,3,0,4,,100,,0,156,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,2,526,591,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,868,E01,16,230,0,1,0,,35,,1,152,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,2,439,516,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,868,E02,17,133,1,0,2,,67,,0,60,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,5,285,352,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,869,B,14,287,1,2,5,,67,,1,186,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,563,3,566,657,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,869,C01,23,239,1,2,4,,90,,6,184,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,551,5,556,656,,,,
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,870,B,90,173,6,0,4,,8,,1,115,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,2,399,452,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,943,B,7,166,52,7,15,68,,5,3,137,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,13,483,638,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,943,C01,12,140,65,2,23,99,,0,0,127,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,474,29,503,637,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,943,C02,9,131,48,8,14,87,,5,1,139,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,18,468,637,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,944,B,12,153,19,5,14,67,,10,2,150,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,11,450,545,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,944,C01,6,148,21,5,15,53,,4,5,166,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,14,444,545,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,944,E01,4,91,35,5,11,75,,4,8,160,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,17,415,539,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,945,B,1,139,14,3,22,20,,3,4,95,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,5,306,386,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,945,C01,2,121,24,6,16,32,,3,3,86,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,10,307,386,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,946,B,15,164,90,16,14,30,,1,3,125,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,7,473,590,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,946,C01,9,156,89,9,25,34,,3,0,110,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,440,12,452,589,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,946,E01,4,56,55,2,2,59,,1,4,90,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,277,29,307,371,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,947,B,18,173,30,5,74,61,,2,1,106,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,485,9,494,596,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,947,C01,23,168,13,3,50,89,,1,2,102,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,32,486,596,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,948,B,6,206,23,13,7,38,,3,1,170,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,473,8,482,612,,,,
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,948,C01,7,229,19,14,12,44,,4,2,142,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,478,8,487,612,,,,
3,20,OAXACA,3,LOMA BONITA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1009,B,0,4,0,74,1,,2,30,8,80,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,2,202,486,,,,
3,20,OAXACA,3,LOMA BONITA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1009,C01,0,5,0,54,0,,26,54,81,124,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,349,9,358,485,,,,
3,20,OAXACA,3,LOMA BONITA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1009,E01,0,21,0,87,2,,2,111,42,153,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,419,3,422,241,,,,
3,20,OAXACA,3,LOMA BONITA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1009,E02,0,30,0,82,1,,0,97,79,123,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,413,6,419,416,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1254,B,99,37,15,1,,71,,5,4,99,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,4,341,428,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1254,C01,82,37,13,1,,76,,1,5,101,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,13,338,428,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1255,B,163,51,18,2,,84,,3,14,154,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,507,7,514,666,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1255,C01,150,69,22,2,,79,,0,12,169,,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,517,5,522,665,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1256,B,130,60,6,0,,79,,5,35,145,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,6,474,610,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1256,C01,105,81,5,1,,83,,0,25,145,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,455,5,460,609,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1257,B,95,35,10,3,,108,,5,19,115,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,8,403,503,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1257,C01,82,47,19,2,,125,,1,17,85,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,382,13,395,503,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1258,B,216,24,18,8,,102,,3,14,151,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,545,15,560,670,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1258,C01,240,23,20,2,,79,,6,11,139,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,530,12,542,669,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1259,B,81,55,36,1,,80,,4,12,178,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,451,3,461,530,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1259,C01,68,71,33,0,,69,,2,4,173,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,421,7,428,529,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1259,C02,66,51,43,0,,77,,1,9,175,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,425,4,429,529,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1259,E01,239,32,4,0,,21,,2,6,174,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,482,7,489,553,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1260,B,209,40,10,0,,90,,3,2,141,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,509,11,520,625,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1260,C01,182,70,8,2,,68,,3,4,171,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,517,10,527,625,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1261,B,200,96,23,2,,58,,2,9,169,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,562,7,569,695,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1261,C01,203,49,36,3,,85,,2,9,161,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,555,11,566,695,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1262,B,59,71,25,1,,76,,2,9,78,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,4,325,397,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1262,C01,89,43,10,2,,75,,6,6,93,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,8,333,396,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1263,B,166,13,80,2,,71,,3,4,133,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,5,477,599,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1263,E01,42,79,22,0,,55,,1,8,149,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,5,364,428,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1263,E02,83,29,34,3,,59,,3,2,147,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,8,368,434,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1264,B,108,50,14,3,,113,,3,2,183,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,476,4,480,587,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1264,C01,74,30,7,2,,138,,9,5,223,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,491,9,500,587,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1265,B,153,18,7,1,,57,,2,6,129,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,385,3,388,502,,,,
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1265,E01,97,19,0,0,,5,,0,0,115,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,0,243,279,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1860,B,14,55,138,0,140,0,,2,4,10,,,11,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,13,472,618,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1860,C01,10,62,111,1,180,0,,1,5,9,,,7,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,481,14,495,618,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1860,C02,12,42,150,2,135,0,,2,1,11,,,7,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,471,12,483,617,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1860,E01,8,129,159,0,152,0,,1,4,9,,,13,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,515,7,522,639,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1861,B,22,30,88,1,87,1,,2,3,13,,,6,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,16,414,537,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1861,E01,21,57,172,0,92,0,,1,0,2,,,10,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,381,11,392,503,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1862,B,12,64,126,0,155,5,,0,3,7,,,7,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,20,453,592,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1862,C01,12,96,142,2,131,2,,1,7,2,,,3,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,15,458,591,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1863,B,16,42,83,2,85,0,,2,1,2,,,7,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,7,263,334,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1864,B,6,48,114,0,73,0,,0,1,77,,,10,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,419,5,424,555,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1864,C01,5,42,151,2,67,0,,1,4,80,,,1,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,421,11,432,555,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1865,B,16,34,80,0,57,2,,1,1,12,,,13,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,11,291,388,,,,
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1865,C01,10,47,87,0,62,0,,2,5,8,,,5,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,8,295,388,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,232,B,,208,,2,15,,23,,,186,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,12,448,514,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,232,C01,,185,,3,8,,9,,,224,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,9,439,513,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,232,C02,,217,,11,14,,8,,,183,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,10,444,513,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,233,B,,255,,10,5,,3,,,86,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,362,37,399,427,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,234,B,,175,,3,14,,6,,,109,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,9,317,420,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,234,C01,,182,,2,18,,6,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,334,6,340,419,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,235,B,,207,,2,4,,0,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,13,446,530,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,235,C01,,216,,6,6,,5,,,206,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441,11,452,530,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,236,B,3,67,138,0,2,0,,7,27,161,5,,0,2,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,15,445,562,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,236,C01,7,73,92,1,3,2,,11,17,186,2,,1,0,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,10,445,562,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,236,C02,1,105,94,0,3,0,,2,14,164,7,,2,1,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,13,433,562,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,237,B,3,105,139,0,4,3,,7,28,181,5,,6,0,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,515,13,528,722,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,237,C01,6,93,159,1,0,1,,7,22,161,3,,7,1,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,492,19,511,722,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,238,B,8,94,105,0,1,1,,7,47,188,7,,2,1,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,479,10,489,605,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,238,C01,4,56,114,1,2,0,,10,40,228,3,,2,1,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,474,7,481,605,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,239,B,6,70,80,4,2,1,,7,17,211,2,,0,1,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,10,434,555,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,239,C01,7,77,81,0,7,0,,4,16,170,7,,2,0,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,13,412,554,,Anulada,SX-JRC-159/2016 ,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,239,C02,3,87,86,1,4,1,,3,11,150,9,,3,0,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,10,402,554,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,240,B,2,72,80,0,3,3,,1,16,186,17,,1,2,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,5,408,520,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,240,C01,5,39,81,1,1,0,,2,12,232,18,,4,0,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,405,4,409,520,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,240,S01,0,0,0,0,0,0,,0,0,6,0,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,241,B,4,82,141,2,4,2,,4,11,212,7,,7,2,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,491,9,500,648,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,241,C01,3,86,125,0,1,3,,8,13,195,6,,5,2,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,11,469,647,,,,
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,242,B,2,74,65,0,2,0,,0,21,71,3,,2,1,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,9,269,357,,,,
