CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,PT_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1153,4,15,126,57,17,235,8,12,256,17,0,3,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1099,70,1179,1752
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1154,2,8,62,25,29,85,2,3,3,15,0,19,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,400,218,622,1383
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1155,3,12,179,52,13,319,5,8,17,11,0,18,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,798,27,833,1528
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1156,2,47,119,81,56,333,5,7,34,7,0,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,750,37,791,1123
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1157,3,34,113,71,22,248,2,8,27,30,0,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,703,54,767,1212
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1158,3,27,172,184,17,194,4,2,12,11,0,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,724,41,768,1174
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1159,2,2,42,111,7,52,2,1,38,9,0,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,412,45,460,608
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1160,4,17,45,13,4,177,2,2,13,14,0,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,361,19,386,1621
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1161,1,3,7,32,3,203,5,1,4,5,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,29,343,677
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1162,1,2,40,23,4,90,2,7,10,11,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,28,238,478
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1163,2,59,15,12,19,269,2,4,54,14,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,500,63,568,871
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1164,2,0,55,4,43,16,0,1,2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,9,148,263
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1454,4,30,596,5,10,1062,2,4,15,8,4,0,390,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2128,52,2180,2800
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1455,3,26,399,3,3,761,3,4,10,14,9,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,30,1571,2005
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1456,4,34,520,2,6,774,8,7,35,15,7,1,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,69,2087,2739
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1457,3,18,367,5,6,754,11,11,11,13,5,0,330,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1534,61,1597,2087
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1458,2,18,290,1,7,536,3,2,17,7,8,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,34,1123,1429
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1459,5,11,453,9,14,1097,6,13,99,8,12,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1885,103,1990,2611
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1460,3,3,411,3,1,675,2,8,110,8,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,134,1443,2095
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1461,4,8,346,5,9,875,9,11,250,3,10,0,107,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1636,95,1732,2163
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1462,5,13,264,13,7,1076,18,21,119,25,20,0,297,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1876,121,1998,2625
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1463,4,1,193,6,1,585,4,10,115,13,24,0,869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1822,73,1895,2277
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,239,6,13,1019,14,25,799,6,10,5,91,0,6,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2014,89,2103,3963
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,240,3,15,571,6,8,247,8,4,7,67,0,9,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,962,34,996,2005
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,241,2,7,261,7,8,130,3,4,2,62,0,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,497,25,522,911
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,242,4,21,927,18,20,467,12,10,10,76,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,75,1657,2939
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,243,3,7,436,3,11,188,10,1,5,62,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,38,777,1531
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,244,7,5,1415,16,18,565,5,6,5,94,0,5,28,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2169,80,2249,4153
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,245,2,14,332,10,6,112,4,4,0,50,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,26,564,1201
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,246,2,8,287,5,7,180,3,4,4,64,0,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,576,23,600,1063
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,247,2,16,290,12,4,121,4,2,0,62,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,17,534,1059
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,248,5,17,680,6,9,409,3,5,12,120,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1300,48,1349,2613
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,249,4,11,678,14,11,405,7,11,4,140,0,10,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1307,39,1346,2678
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,250,2,6,364,11,14,190,6,6,4,75,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,27,716,1383
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,251,2,19,340,8,10,129,5,3,6,72,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,20,628,1223
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,252,1,20,162,6,3,81,2,1,0,41,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323,6,330,611
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,253,1,13,198,1,4,95,3,1,2,46,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,11,378,677
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,254,2,19,496,5,23,179,3,1,1,76,0,2,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,817,25,843,1467
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,255,4,9,785,10,23,469,8,5,10,83,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,61,1487,2404
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,256,4,8,835,12,23,419,7,6,5,47,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1391,43,1435,2632
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,257,3,8,747,6,12,335,43,2,0,85,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1259,34,1294,2166
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,258,2,9,224,8,6,133,6,1,0,54,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,8,458,854
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,259,4,15,469,2,3,376,7,2,0,122,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,46,1058,2275
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,260,9,32,1741,38,58,802,27,18,20,299,0,21,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3134,98,3233,6485
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,261,5,12,897,20,14,456,14,9,15,161,0,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,65,1720,3630
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,262,5,14,918,9,19,448,26,13,6,81,0,6,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1568,43,1611,3316
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,263,4,12,859,9,12,407,25,5,5,121,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,60,1542,2559
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,264,6,12,1119,16,22,526,14,15,7,92,0,5,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1858,74,1933,3683
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,265,4,8,614,10,14,418,5,4,26,64,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,53,1243,2618
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,266,11,43,1662,25,35,1072,16,16,16,150,0,4,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3085,135,3222,6078
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,267,2,3,339,7,6,220,2,1,19,50,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,662,28,691,1333
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,268,2,2,262,4,10,396,3,6,4,21,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,45,769,1040
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,269,1,2,207,3,3,200,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,36,454,557
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,270,3,0,479,6,6,486,0,2,4,14,0,6,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1008,65,1073,1365
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,271,3,1,455,9,5,387,0,4,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,31,902,1115
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,272,2,3,419,0,7,50,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,15,501,795
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,273,3,1,547,3,1,393,1,8,7,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,32,1001,1445
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,274,1,0,133,9,4,246,3,1,6,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,23,441,554
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,275,2,1,486,1,6,286,4,3,3,5,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,60,870,1177
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,276,2,2,360,18,16,219,2,2,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,49,679,861
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,277,2,1,407,3,5,421,1,2,9,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,45,909,1270
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,278,1,0,301,0,4,144,0,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,34,507,581
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,279,3,4,814,6,16,334,3,6,2,10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,69,1269,1601
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,280,2,2,200,10,4,326,2,2,2,12,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,63,633,1040
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,281,2,5,247,4,2,291,6,7,3,12,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,41,623,1096
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,282,2,21,450,9,22,268,8,8,2,46,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,107,960,1455
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,283,2,5,577,8,5,306,5,6,3,22,0,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,952,80,1032,1455
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,284,3,2,535,4,1,465,3,6,1,22,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,38,1088,1483
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,285,2,3,263,0,7,421,2,4,1,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,711,35,746,840
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,286,2,3,523,3,17,372,3,1,1,16,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,62,1009,1256
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,287,2,2,443,3,7,337,3,5,0,15,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,30,851,1150
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,288,2,4,257,3,1,140,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,30,443,1047
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,289,3,14,871,13,19,434,7,7,11,32,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,83,1496,2206
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,290,2,7,469,6,2,549,0,2,0,13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,23,1074,1350
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,291,3,2,441,5,7,559,2,3,1,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,41,1084,1279
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,292,1,0,52,1,2,47,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108,3,111,330
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1070,3,4,139,11,25,323,2,24,270,9,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1144,70,1215,1621
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1071,3,8,138,7,29,327,3,14,198,14,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,50,1086,1466
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1072,2,7,67,14,6,207,0,7,136,8,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,31,674,938
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1073,2,3,104,14,6,236,1,16,194,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,52,849,1113
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1074,2,5,115,9,15,313,1,11,175,8,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,39,918,1330
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1075,2,7,65,5,7,167,0,8,105,8,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523,16,540,786
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1076,3,8,170,22,45,259,1,35,340,14,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,88,1383,1912
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1077,2,2,82,9,43,241,3,8,229,11,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,23,816,1141
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1078,4,13,277,11,39,487,2,15,588,20,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1723,75,1799,2553
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1079,3,0,98,23,43,511,3,21,421,13,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,65,1395,1735
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1080,2,5,79,17,38,194,4,10,234,9,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,749,47,797,1024
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,74,LAS ROSAS,1081,2,0,130,2,6,136,1,1,233,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,37,656,892
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1532,1,5,1,1,6,125,0,1,1,3,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389,9,399,519
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1533,3,10,29,6,17,653,0,6,28,12,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1578,37,1621,2167
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1534,2,6,9,6,17,329,0,0,5,10,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,933,35,972,1253
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1535,3,11,13,6,14,473,0,5,11,7,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1216,42,1264,1638
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1536,4,8,30,3,30,838,0,5,13,11,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1844,48,1895,2453
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1537,3,0,7,7,20,461,0,3,14,10,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1202,32,1252,1564
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1538,2,10,11,15,10,420,0,1,2,4,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,21,1043,1121
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1539,3,28,4,1,8,845,0,4,20,3,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1587,55,1646,1927
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1540,2,2,5,4,24,448,0,1,98,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,948,16,965,1309
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1541,3,1,3,2,1,1033,0,5,16,4,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,36,1449,1789
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1542,3,2,1,0,1,784,0,0,1,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1306,26,1333,1809
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1543,3,6,8,5,3,585,0,8,18,6,0,0,651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1291,40,1334,1568
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1544,3,2,7,1,3,597,0,10,9,4,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1306,62,1372,1960
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1545,3,0,5,1,2,635,0,5,0,2,0,0,823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1474,49,1528,1889
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1546,3,3,15,2,12,732,0,7,3,7,0,0,670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1452,47,1507,1907
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1547,2,1,7,4,9,447,0,6,1,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,841,34,876,1164
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,99,LA TRINITARIA,1548,3,1,8,5,2,710,0,2,4,1,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1275,35,1311,1644
