ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
20,OAXACA,364,SANTA CATARINA JUQUILA,7,22,599,1929,636,232,2287,43,47,68,2027,29,35,22,45,3,4,1,8006,310,8317,10924,0.7614
20,OAXACA,434,SANTA MARIA TEMAXCALTEPEC,1,3,9,362,37,8,8,6,6,26,172,11,1,2,2,0,0,0,650,34,684,1635,0.4183
20,OAXACA,490,SANTIAGO TETEPEC,3,8,480,561,50,86,744,9,10,6,450,12,16,0,3,2,0,1,2429,74,2504,3284,0.7625
20,OAXACA,498,SANTIAGO YAITEPEC,1,4,33,630,214,62,86,92,15,27,411,21,2,1,13,1,0,13,1608,49,1670,2619,0.6376
20,OAXACA,530,SANTOS REYES NOPALA,7,20,114,3037,440,80,200,34,44,133,2479,97,14,11,42,2,0,0,6727,200,6927,11383,0.6085
20,OAXACA,542,TATALTEPEC DE VALDES,3,6,58,233,128,98,47,50,27,120,557,25,12,1,7,0,0,0,1363,76,1439,3690,0.3900
20,OAXACA,14,CANDELARIA LOXICHA,6,11,177,1018,379,79,560,207,30,31,435,21,29,7,36,0,1,0,3010,127,3137,6397,0.4904
20,OAXACA,59,MIAHUATLAN DE PORFIRIO DIAZ,22,54,2731,5295,527,264,997,761,180,302,5338,164,103,11,66,2,0,4,16741,699,17444,31839,0.5479
20,OAXACA,61,MONJAS,2,4,139,306,27,29,173,7,13,12,107,5,7,1,1,0,0,0,827,32,859,2174,0.3951
20,OAXACA,82,SAN AGUSTIN LOXICHA,13,30,1735,2610,913,210,329,118,111,88,990,118,151,3,77,0,0,1,7453,305,7759,15433,0.5028
20,OAXACA,92,SAN ANDRES PAXTLAN,3,6,221,478,98,40,58,17,10,9,112,9,4,1,19,2,0,0,1078,108,1186,2907,0.4080
20,OAXACA,110,SAN BALTAZAR LOXICHA,1,3,133,412,36,21,113,88,12,9,115,5,2,0,18,2,0,0,966,37,1003,2057,0.4876
20,OAXACA,123,SAN CRISTOBAL AMATLAN,4,6,316,331,129,39,124,55,33,39,392,18,13,0,10,0,0,0,1499,114,1613,3272,0.4930
20,OAXACA,145,SAN FRANCISCO OZOLOTEPEC,2,3,84,199,68,13,64,16,17,10,169,8,4,0,3,0,0,4,655,28,687,1322,0.5197
20,OAXACA,151,SAN ILDEFONSO AMATLAN,2,4,173,456,15,19,31,5,10,7,51,1,3,0,8,0,0,0,779,59,838,1624,0.5160
20,OAXACA,165,SAN JOSE DEL PEÑASCO,2,3,26,478,9,12,8,25,3,0,32,2,0,1,9,0,0,0,605,13,618,1421,0.4349
20,OAXACA,209,SAN JUAN MIXTEPEC,1,1,69,38,33,12,38,4,4,11,47,5,4,0,0,0,0,0,265,6,271,518,0.5232
20,OAXACA,211,SAN JUAN OZOLOTEPEC,3,4,86,159,59,23,59,68,15,16,380,16,3,0,2,0,0,0,886,62,948,1808,0.5243
20,OAXACA,236,SAN MARCIAL OZOLOTEPEC,2,2,90,140,13,3,14,167,14,7,41,1,5,0,1,0,0,0,496,35,531,956,0.5554
20,OAXACA,252,SAN MATEO RIO HONDO,4,6,690,649,50,13,49,15,8,1,132,3,27,2,12,0,0,0,1651,48,1699,2417,0.7029
20,OAXACA,264,SAN MIGUEL COATLAN,2,3,69,460,34,20,73,49,8,5,67,3,2,0,6,0,0,2,796,48,846,2078,0.4071
20,OAXACA,265,SAN MIGUEL DEL PUERTO,6,11,341,723,242,75,235,123,42,31,394,17,46,16,17,0,0,0,2302,83,2385,5760,0.4141
20,OAXACA,277,SAN MIGUEL SUCHIXTEPEC,2,4,149,160,85,16,37,9,12,10,148,8,9,0,5,0,0,0,648,47,695,1989,0.3494
20,OAXACA,289,SAN PABLO COATLAN,3,6,183,670,84,37,81,15,39,20,477,25,27,0,7,0,1,0,1666,58,1724,2894,0.5957
20,OAXACA,317,SAN PEDRO MIXTEPEC,1,1,61,27,88,11,19,58,7,10,48,3,20,0,0,0,0,0,352,13,365,743,0.4913
20,OAXACA,344,SAN SEBASTIAN RIO HONDO,3,5,360,635,78,16,37,42,6,6,125,7,11,1,11,0,0,0,1335,40,1375,2526,0.5443
20,OAXACA,353,SANTA ANA,1,3,102,216,25,18,44,3,13,4,58,5,4,0,11,0,0,0,503,36,539,1559,0.3457
20,OAXACA,361,SANTA CATALINA QUIERI,1,1,34,19,6,6,20,7,8,18,221,1,3,0,0,0,0,1,343,12,356,688,0.5174
20,OAXACA,362,SANTA CATARINA CUIXTLA,1,2,87,148,20,7,55,1,5,9,65,5,3,0,2,0,0,0,407,21,428,1088,0.3934
20,OAXACA,366,SANTA CATARINA LOXICHA,3,5,55,228,76,20,46,29,16,22,171,9,14,0,12,0,0,0,698,50,748,2430,0.3078
20,OAXACA,370,SANTA CATARINA QUIOQUITANI,1,1,51,50,23,3,13,1,1,1,57,1,3,0,0,0,0,0,204,4,208,321,0.6480
20,OAXACA,385,SANTA CRUZ XITLA,3,6,191,697,59,26,63,20,29,6,224,8,10,12,5,0,1,0,1351,70,1421,3336,0.4260
20,OAXACA,393,SANTA LUCIA MIAHUATLAN,2,4,46,659,21,16,18,22,15,10,100,5,6,14,5,0,0,0,937,75,1012,1996,0.5070
20,OAXACA,425,SANTA MARIA OZOLOTEPEC,5,6,321,174,66,30,37,178,17,13,172,13,24,0,8,1,0,4,1054,79,1137,2478,0.4588
20,OAXACA,496,SANTIAGO XANICA,4,4,137,186,72,13,32,15,14,14,235,13,12,12,2,0,0,0,757,48,805,1850,0.4351
20,OAXACA,512,SANTO DOMINGO OZOLOTEPEC,1,1,48,96,9,11,33,15,5,2,31,2,10,2,0,0,0,0,264,6,270,659,0.4097
20,OAXACA,529,SANTO TOMAS TAMAZULAPAN,1,3,95,192,42,6,28,6,5,8,142,3,12,6,1,1,0,0,547,19,566,1564,0.3619
20,OAXACA,535,SITIO DE XITLAPEHUA,1,1,64,70,18,2,2,1,3,0,38,2,8,13,3,0,0,0,224,3,227,481,0.4719
20,OAXACA,70,PLUMA HIDALGO,4,5,122,415,105,59,462,6,13,9,151,6,12,0,15,1,0,0,1376,46,1422,2274,0.6253
20,OAXACA,116,SAN BARTOLOME LOXICHA,2,4,45,118,59,19,44,11,12,17,295,11,9,1,6,0,0,0,647,36,683,1537,0.4444
20,OAXACA,251,SAN MATEO PIÑAS,4,5,79,224,59,18,125,10,12,45,127,6,8,0,14,0,0,0,727,29,756,1574,0.4803
20,OAXACA,304,SAN PEDRO EL ALTO,2,5,133,436,65,29,442,12,17,14,46,3,9,1,14,0,0,0,1221,90,1311,2307,0.5683
20,OAXACA,322,SAN PEDRO POCHUTLA,18,54,727,3850,2675,396,7451,289,385,683,3493,147,189,6,73,4,2,2,20370,787,21159,31242,0.6773
20,OAXACA,406,SANTA MARIA COLOTEPEC,10,28,824,1530,558,139,837,87,64,65,2776,35,93,10,52,4,0,0,7074,167,7241,17124,0.4229
20,OAXACA,414,SANTA MARIA HUATULCO,10,48,2261,3619,1934,393,3070,295,1321,525,3572,1284,378,20,149,36,3,4,18860,835,19699,30215,0.6520
20,OAXACA,440,SANTA MARIA TONAMECA,9,28,1990,2224,1130,253,707,158,1128,383,2591,96,44,12,58,35,10,0,10819,500,11319,17084,0.6625
20,OAXACA,508,SANTO DOMINGO DE MORELOS,4,11,190,385,220,37,154,24,27,174,1108,41,27,5,12,2,0,0,2406,129,2535,6793,0.3732
