CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1035,3,63,111,30,11,131,8,12,5,180,3,5,0,7,0,0,1,566,13,580,1537
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1036,3,90,186,49,18,221,3,23,4,181,2,5,2,4,0,0,1,788,19,808,1540
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1037,2,87,169,102,10,171,4,5,2,205,7,20,1,7,1,0,0,791,18,809,1434
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1038,3,64,166,45,13,303,7,10,9,251,4,5,1,2,0,0,0,880,24,904,1609
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1039,3,91,198,61,8,198,8,12,4,231,5,9,0,4,0,0,0,829,22,851,1549
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1040,1,26,72,17,2,93,2,4,2,102,4,4,0,1,0,0,0,329,12,341,596
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1041,1,19,79,14,3,77,5,5,2,150,1,3,1,0,0,0,0,359,5,364,640
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1042,10,377,614,338,31,1390,41,47,20,751,21,85,1,15,0,0,3,3731,102,3836,6512
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1043,3,92,179,58,15,228,11,16,7,260,9,1,0,4,0,0,0,880,30,910,1508
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1044,2,102,137,46,12,199,6,7,8,160,16,6,0,3,0,0,0,702,20,722,1378
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1045,2,94,191,48,7,192,1,3,8,180,10,14,1,1,0,0,0,750,14,764,1285
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1046,2,77,115,100,4,110,3,5,10,53,10,13,1,1,1,0,1,503,18,522,871
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1047,1,92,115,45,8,63,2,7,14,92,4,12,0,1,0,0,0,455,14,469,730
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1048,4,200,206,145,11,390,11,11,24,406,8,18,0,2,0,0,0,1432,31,1463,2292
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1049,1,62,79,50,7,12,5,5,4,36,5,0,0,0,0,0,0,265,11,276,489
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1051,2,110,141,136,10,65,22,20,22,161,7,10,0,4,0,0,0,708,31,739,1370
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1052,4,122,249,92,31,440,11,9,8,347,21,12,0,10,0,0,1,1352,37,1390,2893
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1053,6,179,350,133,51,605,63,21,20,557,10,15,3,2,1,0,1,2010,55,2066,3947
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1054,5,186,332,105,31,413,21,22,13,441,7,16,1,4,0,0,0,1592,48,1640,3070
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1055,3,79,126,34,9,215,7,5,1,134,9,4,1,1,0,0,0,625,14,639,1727
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1056,3,126,255,72,38,368,17,10,5,178,13,16,1,1,0,0,0,1100,18,1118,2117
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1058,2,83,153,73,24,408,6,9,5,120,9,14,0,0,0,0,0,904,33,937,1371
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1059,1,115,120,30,4,121,4,9,3,87,0,2,0,3,0,0,0,498,7,505,716
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1060,3,111,244,168,19,63,15,11,9,221,15,21,0,3,1,0,0,901,38,939,1543
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1061,2,75,105,50,14,119,14,20,37,172,5,5,0,0,0,0,0,616,26,642,1081
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1062,2,196,208,109,18,66,5,18,5,81,3,23,0,6,0,0,1,738,27,766,1256
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1063,1,31,39,49,8,197,0,5,4,86,3,5,0,0,0,0,0,427,29,456,629
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1064,4,267,414,230,13,241,7,22,16,203,10,15,2,4,0,0,0,1444,58,1502,2029
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1065,3,95,238,69,13,215,10,15,10,246,6,21,0,2,0,1,0,941,37,978,1605
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1066,2,59,150,55,8,242,5,13,7,59,0,3,0,4,0,0,0,605,13,618,927
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1067,2,205,42,65,2,210,1,2,4,73,1,7,0,0,0,0,0,612,17,629,869
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1068,2,59,101,69,8,140,7,8,4,163,4,11,0,1,0,0,0,575,23,598,1143
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1069,5,177,239,149,17,405,7,33,12,354,4,29,0,3,0,0,0,1429,59,1488,3128
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1070,3,97,258,124,14,219,5,11,5,181,6,7,1,2,0,0,0,930,28,958,1323
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1071,1,51,86,62,14,83,4,4,2,56,1,11,0,0,0,0,0,374,13,387,565
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1072,3,83,293,107,23,152,8,7,5,205,3,11,0,11,0,0,1,908,32,941,1590
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1073,3,145,214,152,8,177,4,13,6,184,5,15,0,4,0,0,0,927,22,949,1327
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1074,2,112,149,105,6,102,6,11,5,106,3,18,0,0,0,0,0,623,15,638,1038
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1075,2,112,224,116,10,253,4,6,6,41,1,25,2,7,0,0,0,807,21,828,1141
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1076,2,41,79,45,4,208,6,18,5,171,1,1,0,0,0,0,0,579,23,602,1047
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1077,1,47,28,13,2,169,2,2,9,114,2,3,0,0,0,0,4,391,11,406,638
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1078,2,151,215,116,18,75,13,16,10,297,11,12,2,2,0,0,1,938,32,971,1385
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1079,3,38,271,55,109,265,30,21,6,115,4,6,0,12,0,0,1,932,53,986,1700
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1083,2,84,108,49,11,219,6,6,6,117,2,7,0,1,0,0,0,616,21,637,1132
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,232,SAN LUCAS OJITLAN,1260,2,399,138,36,6,40,2,8,12,344,5,19,0,3,0,0,0,1012,35,1047,1250
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,74,3,28,455,375,1,93,9,2,8,206,0,13,0,4,0,0,0,1194,33,1227,1546
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,75,5,32,587,483,9,144,18,3,6,362,4,21,1,7,0,0,0,1677,68,1745,2199
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,76,2,57,506,167,4,14,26,1,1,37,1,5,0,7,0,0,0,826,8,834,1042
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,333,2,16,201,271,23,56,13,15,7,83,6,2,0,6,0,0,0,699,26,725,999
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,334,2,12,171,190,20,54,10,12,13,85,2,3,0,5,1,0,0,578,31,609,895
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,335,2,13,179,206,19,75,7,10,7,92,5,4,0,8,0,0,0,625,37,662,1049
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,336,2,10,160,186,11,30,18,12,5,80,6,7,0,2,0,0,0,527,12,539,823
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,337,2,10,229,126,20,41,5,16,3,75,2,1,0,3,0,0,0,531,20,551,826
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,338,2,21,224,161,24,20,28,12,8,108,9,2,2,1,0,0,0,620,23,643,947
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,339,2,17,185,187,30,64,9,12,3,122,5,0,1,5,0,0,0,640,25,665,955
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,340,2,16,152,144,16,62,16,11,6,86,3,2,0,2,0,0,0,516,27,543,760
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,341,3,29,266,353,27,75,27,31,15,201,12,5,0,1,0,0,0,1042,33,1075,1672
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,342,2,22,201,138,28,52,12,11,7,106,3,4,1,10,0,1,0,596,20,616,963
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,343,2,20,201,116,26,27,4,19,3,75,3,1,0,2,0,0,1,497,13,511,759
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,344,2,26,220,136,26,48,9,22,5,56,7,3,1,7,0,1,0,567,15,582,651
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,345,2,20,184,213,29,21,19,12,3,101,8,0,0,2,0,0,0,612,30,642,984
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,346,1,16,116,124,19,17,8,10,10,52,7,0,1,2,0,0,0,382,13,395,560
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,347,2,21,228,254,25,49,15,25,11,108,7,4,1,1,0,0,2,749,44,795,1248
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,348,2,17,210,149,23,37,5,14,5,106,6,6,0,7,0,0,0,585,22,607,954
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,349,1,8,109,40,12,24,0,14,2,4,8,0,0,2,0,1,0,224,7,231,447
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,350,2,16,181,276,12,80,10,15,6,128,12,4,0,6,0,0,0,746,23,769,1161
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,351,2,26,200,180,23,85,18,24,13,174,4,1,0,3,0,1,0,752,33,785,1221
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,352,2,27,177,168,39,59,13,15,6,124,10,2,1,4,0,0,0,645,14,659,971
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,353,1,7,111,175,8,33,9,10,2,65,5,3,0,2,0,0,0,430,22,452,714
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,354,2,27,177,168,31,77,3,13,2,153,7,4,0,2,0,0,2,664,23,689,1040
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,355,2,12,124,189,20,49,7,14,9,86,2,0,0,3,0,0,0,515,12,527,809
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,356,2,16,148,200,16,30,4,10,4,73,6,4,0,3,0,0,0,514,24,538,823
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,357,2,9,131,115,8,249,5,5,3,59,2,2,1,4,1,0,0,594,50,644,1057
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,358,1,4,92,129,5,33,2,4,1,32,2,3,0,0,0,1,0,308,13,321,472
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,359,2,12,116,255,9,103,6,11,2,58,3,0,1,3,0,0,0,579,25,604,803
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,360,2,22,226,264,27,179,20,21,7,196,3,0,0,3,0,0,0,968,52,1020,1389
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,361,2,21,109,145,17,77,8,10,10,70,5,1,0,4,0,0,0,477,29,506,787
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,362,2,10,224,163,14,18,2,11,9,128,4,2,0,0,0,0,1,585,19,605,889
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,363,1,5,184,176,8,10,1,2,2,25,0,2,0,2,0,0,0,417,4,421,580
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,364,1,11,67,72,23,18,4,5,5,17,3,2,0,0,0,0,0,227,9,236,348
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,851,2,5,468,202,20,11,14,1,18,490,12,0,0,4,0,0,0,1245,17,1262,1455
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,852,2,5,414,89,2,44,22,9,10,477,9,1,0,1,0,0,0,1083,17,1100,1314
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,853,3,13,544,175,4,37,35,10,18,692,20,5,0,4,0,0,0,1557,29,1586,1852
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,854,4,15,745,123,4,95,10,12,28,790,18,32,0,8,0,0,0,1880,35,1915,2275
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,855,2,2,346,169,2,2,13,0,5,232,4,0,0,2,0,0,0,777,11,788,903
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,856,4,6,780,215,13,33,44,9,18,657,16,5,0,1,0,0,1,1797,22,1820,2437
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,857,5,6,788,343,8,77,51,10,17,526,21,7,1,2,0,0,0,1857,33,1890,2286
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,858,4,6,805,167,4,29,7,7,11,596,7,2,0,0,0,0,0,1641,19,1660,1973
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,859,2,1,359,83,0,1,5,2,6,364,15,0,0,0,0,0,0,836,10,846,975
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,860,1,1,112,124,4,14,26,6,8,195,7,0,0,1,0,0,0,498,10,508,590
3,20,OAXACA,3,LOMA BONITA,131,SAN FELIPE JALAPA DE DIAZ,861,4,14,817,123,5,10,23,12,27,886,21,0,0,0,0,0,0,1938,17,1955,2232
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,866,3,110,748,91,8,111,134,0,4,558,1,0,0,0,0,0,0,1765,11,1776,2050
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,867,4,89,833,113,47,209,205,3,16,615,5,2,0,2,0,0,0,2139,37,2176,2557
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,868,4,109,662,74,54,74,136,5,6,614,3,18,0,5,0,0,0,1760,17,1777,2051
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,869,2,57,423,25,12,104,97,1,11,378,2,0,0,1,0,0,0,1111,12,1123,1313
3,20,OAXACA,3,LOMA BONITA,133,SAN FELIPE USILA,870,1,76,140,3,0,5,5,4,3,155,3,0,0,0,0,0,0,394,3,397,452
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,943,3,50,327,182,20,397,5,12,9,363,4,9,0,14,0,0,0,1392,58,1450,1912
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,944,3,61,263,84,19,417,14,9,11,350,9,10,0,10,0,0,0,1257,52,1309,1629
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,945,2,22,160,51,12,158,5,2,10,168,0,1,0,3,0,0,0,592,20,612,772
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,946,3,47,308,237,17,231,11,7,15,281,6,6,0,12,0,0,0,1178,29,1207,1550
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,947,2,32,131,18,3,347,1,6,9,230,3,33,135,0,0,0,0,948,23,971,1192
3,20,OAXACA,3,LOMA BONITA,164,SAN JOSE CHILTEPEC,948,2,39,296,36,17,297,9,9,3,233,5,0,0,2,0,0,1,946,22,969,1224
3,20,OAXACA,3,LOMA BONITA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1009,4,4,130,13,256,24,53,205,160,520,1,0,0,14,0,1,0,1381,18,1399,1628
3,20,OAXACA,3,LOMA BONITA,182,SAN JUAN BAUTISTA TUXTEPEC,1050,2,89,107,91,13,29,40,8,3,94,4,7,1,4,0,0,0,490,20,510,893
3,20,OAXACA,3,LOMA BONITA,182,SAN JUAN BAUTISTA TUXTEPEC,1080,2,52,71,72,6,90,5,5,7,289,4,2,0,1,0,0,0,604,15,619,1052
3,20,OAXACA,3,LOMA BONITA,182,SAN JUAN BAUTISTA TUXTEPEC,1081,3,63,92,102,62,210,5,19,7,353,4,3,0,2,0,0,0,922,32,954,1543
3,20,OAXACA,3,LOMA BONITA,182,SAN JUAN BAUTISTA TUXTEPEC,1082,1,31,52,35,16,102,1,17,12,73,1,3,0,1,0,0,0,344,5,349,625
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1254,2,140,131,51,3,32,8,6,17,243,13,11,1,0,0,0,0,656,26,682,856
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1255,2,246,204,62,6,36,2,15,23,384,10,21,0,5,0,0,0,1014,22,1036,1331
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1256,2,182,200,30,7,45,6,5,46,309,7,11,0,4,0,0,0,852,31,883,1219
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1257,2,171,153,48,10,24,5,5,31,293,2,6,1,1,0,0,0,750,23,773,1006
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1258,2,403,156,50,34,43,22,13,16,294,16,15,0,2,0,0,0,1064,34,1098,1339
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1259,4,314,345,128,12,17,14,26,39,734,11,12,1,2,0,0,0,1655,44,1699,2141
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1261,2,267,215,71,6,9,9,8,22,361,7,6,0,4,4,0,0,989,32,1021,1390
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1262,2,144,187,46,5,3,6,12,15,208,1,5,0,0,0,0,0,632,26,658,793
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1263,3,308,136,136,9,7,19,14,28,520,2,2,0,2,1,0,0,1184,35,1219,1461
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1264,2,162,143,28,16,0,10,5,8,483,11,1,0,0,0,0,0,867,28,895,1174
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1265,2,248,60,10,0,18,1,2,12,246,5,10,0,0,0,0,0,612,13,625,781
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1860,4,169,443,365,6,574,20,8,54,243,4,26,0,4,0,0,2,1916,62,1980,2492
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1861,2,54,103,232,0,195,3,3,25,130,4,14,0,1,0,0,0,764,42,806,1040
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1862,2,22,167,195,7,131,3,2,65,224,1,3,0,0,0,0,0,820,28,848,1183
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1863,1,17,42,39,47,77,0,1,2,25,0,4,0,2,0,0,0,256,8,264,334
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1864,2,14,107,117,5,119,3,3,7,413,2,4,0,0,0,0,0,794,13,807,1110
3,20,OAXACA,3,LOMA BONITA,418,SANTA MARIA JACATEPEC,1865,2,21,86,92,8,118,1,4,15,183,3,8,0,0,0,0,0,539,16,555,776
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2025,3,43,169,224,336,39,2,4,3,94,4,12,0,11,0,0,1,941,32,974,1799
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2026,2,27,128,156,57,38,4,9,8,152,5,3,0,2,0,0,0,589,15,604,946
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2027,1,14,20,18,6,10,1,7,1,139,0,0,0,0,0,0,0,216,4,220,444
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2028,1,29,48,29,8,4,1,0,0,8,0,6,0,1,0,0,0,134,4,138,228
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2029,2,30,134,112,95,48,1,10,8,190,1,12,0,3,0,0,0,644,36,680,1108
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2030,3,37,268,242,107,20,0,7,8,134,10,9,0,6,1,0,0,849,27,876,1270
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2031,2,19,201,375,174,33,0,1,6,45,0,13,0,6,0,1,0,874,18,892,1321
3,20,OAXACA,3,LOMA BONITA,469,SANTIAGO JOCOTEPEC,2032,2,20,243,238,86,206,0,6,5,69,8,4,0,0,0,0,0,885,25,910,1247
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,22,CONCEPCION PAPALO,127,2,15,86,155,5,17,6,19,32,259,4,4,0,0,1,0,0,603,28,631,906
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,22,CONCEPCION PAPALO,128,1,25,12,53,7,23,44,5,3,45,3,6,0,0,0,1,0,227,9,236,471
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,22,CONCEPCION PAPALO,129,1,4,13,5,0,0,60,3,0,6,0,0,0,0,0,0,0,91,2,93,120
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,22,CONCEPCION PAPALO,130,1,15,20,166,1,21,7,11,59,142,1,13,0,0,2,0,0,458,11,469,642
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,27,CUYAMECALCO VILLA DE ZARAGOZA,153,2,23,135,41,12,22,40,14,6,99,5,3,0,4,1,0,0,405,27,432,1091
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,27,CUYAMECALCO VILLA DE ZARAGOZA,154,1,2,27,30,4,3,15,2,4,36,3,0,0,0,0,0,0,126,9,135,266
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,27,CUYAMECALCO VILLA DE ZARAGOZA,155,2,35,153,41,11,32,20,18,14,30,1,1,0,4,0,0,0,360,14,374,977
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,27,CUYAMECALCO VILLA DE ZARAGOZA,156,1,6,60,4,3,4,43,5,0,5,0,1,0,3,0,0,0,134,12,146,262
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,29,ELOXOCHITLAN DE FLORES MAGON,176,2,7,225,54,1,27,3,3,7,159,15,7,0,7,0,0,0,515,44,559,1229
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,29,ELOXOCHITLAN DE FLORES MAGON,177,1,1,5,2,4,3,1,0,1,16,0,0,0,0,0,0,0,33,3,36,83
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,29,ELOXOCHITLAN DE FLORES MAGON,178,1,5,96,40,1,10,0,1,5,31,1,0,0,0,0,0,0,190,14,204,343
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,29,ELOXOCHITLAN DE FLORES MAGON,179,2,5,183,45,5,30,4,4,9,153,7,0,0,4,0,0,0,449,41,490,980
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,232,3,5,610,14,6,31,34,2,24,561,12,0,0,4,0,0,0,1303,18,1321,1540
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,233,1,0,265,8,8,3,2,0,0,77,3,0,0,0,0,0,0,366,23,389,427
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,234,2,1,351,7,2,44,8,0,5,222,6,0,0,2,0,0,0,648,9,657,839
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,38,HUAUTEPEC,235,2,4,412,14,10,3,4,3,8,405,15,0,1,5,0,0,0,884,13,897,1060
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,236,3,30,332,255,6,51,1,3,42,552,4,3,0,1,0,0,0,1280,38,1318,1686
3,20,OAXACA,4,TEOTITLAN DE FLORES MAGON,39,HUAUTLA DE JIMENEZ,237,2,15,293,248,3,35,6,11,35,330,4,8,0,0,0,0,1,988,49,1038,1444
