CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,19,SALINA CRUZ,76,SALINA CRUZ,708,B,101,128,57,3,25,4,1,2,47,3,4,0,1,0,0,0,376,13,389,648,,,,
3,20,OAXACA,19,SALINA CRUZ,76,SALINA CRUZ,708,C01,124,130,49,2,18,4,1,1,66,2,9,0,1,0,0,0,407,7,414,647,,,,
3,20,OAXACA,19,SALINA CRUZ,76,SALINA CRUZ,708,C02,99,128,47,3,30,4,4,0,56,0,5,1,1,1,0,0,379,9,388,647,,,,
3,20,OAXACA,19,SALINA CRUZ,76,SALINA CRUZ,708,E01,22,38,14,3,14,3,2,0,21,0,0,1,0,0,0,0,118,3,121,167,,,,
3,20,OAXACA,19,SALINA CRUZ,76,SALINA CRUZ,709,B,44,44,26,0,33,2,1,2,44,1,3,0,0,0,0,0,200,3,203,465,,,,
3,20,OAXACA,19,SALINA CRUZ,76,SALINA CRUZ,709,C01,40,44,30,0,29,1,2,1,60,2,2,0,1,0,0,0,212,9,221,465,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,814,B,5,156,190,6,8,0,2,2,28,0,2,0,3,0,0,0,402,9,411,540,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,814,C01,3,136,223,2,4,0,0,1,27,0,8,0,0,0,0,0,404,12,416,540,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,814,C02,1,130,261,2,2,0,1,2,27,0,2,0,4,0,0,0,432,8,440,540,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,815,B,4,158,238,5,9,2,2,3,82,2,4,0,3,0,0,0,512,10,522,736,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,815,C01,5,185,273,12,3,3,0,1,56,0,4,0,4,0,0,0,546,6,552,736,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,815,C02,6,163,260,10,7,2,1,2,84,0,3,0,3,0,0,0,541,12,553,736,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,815,C03,4,169,259,3,11,1,2,1,88,2,3,0,3,0,0,0,546,7,553,736,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,816,B,4,156,206,2,11,2,5,0,98,1,2,0,0,0,0,0,487,7,494,626,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,816,C01,2,166,221,6,13,1,1,1,102,3,4,0,2,0,0,0,522,2,524,626,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,816,C02,4,169,230,8,5,3,0,2,69,0,3,1,5,0,0,0,499,0,499,625,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,817,B,4,93,192,4,5,1,1,1,87,0,1,0,0,0,0,0,389,0,389,522,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,817,C01,6,108,176,8,3,2,0,2,70,2,4,0,1,0,0,0,382,0,382,522,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,817,C02,4,112,191,4,8,2,1,5,56,1,5,0,5,0,0,0,394,4,398,521,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,818,B,4,149,246,6,9,0,1,7,67,2,2,0,2,0,0,0,495,7,502,660,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,818,C01,4,155,241,4,7,4,1,2,67,2,1,0,1,0,0,0,489,12,501,660,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,818,C02,5,165,233,6,5,1,2,4,73,1,0,0,2,0,0,0,497,10,507,659,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,818,E01,2,149,213,2,1,2,0,1,44,0,9,0,1,0,0,0,424,10,434,504,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,818,E01C01,1,138,218,0,3,2,2,2,52,1,2,0,3,0,0,0,424,10,434,504,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,819,B,3,235,217,4,3,0,0,3,18,2,0,0,2,0,0,0,487,4,491,629,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,819,C01,0,196,225,1,2,0,3,0,25,1,0,0,0,0,0,0,453,1,454,628,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,819,C02,0,227,213,2,1,1,0,0,19,0,0,0,6,0,0,0,469,4,473,628,,,,
3,20,OAXACA,19,SALINA CRUZ,121,SAN BLAS ATEMPA,819,E01,3,208,243,7,6,0,1,4,70,1,2,0,1,0,0,0,546,11,557,661,,,,
3,20,OAXACA,19,SALINA CRUZ,303,SAN PEDRO COMITANCILLO,1461,B,7,90,158,3,34,9,0,0,198,1,2,0,1,0,0,0,503,9,512,654,,,,
3,20,OAXACA,19,SALINA CRUZ,303,SAN PEDRO COMITANCILLO,1461,C01,1,122,137,1,34,8,2,3,185,0,2,0,0,0,0,0,495,18,513,654,,,,
3,20,OAXACA,19,SALINA CRUZ,303,SAN PEDRO COMITANCILLO,1461,C02,6,104,165,1,39,11,0,2,191,2,10,0,1,0,0,0,532,17,549,653,,,,
3,20,OAXACA,19,SALINA CRUZ,303,SAN PEDRO COMITANCILLO,1462,B,6,189,83,0,29,3,0,1,253,0,2,1,2,0,0,1,569,14,584,706,,,,
3,20,OAXACA,19,SALINA CRUZ,303,SAN PEDRO COMITANCILLO,1462,C01,5,159,103,1,29,6,2,2,251,3,1,0,1,0,0,1,563,5,569,706,,,,
3,20,OAXACA,19,SALINA CRUZ,306,SAN PEDRO HUILOTEPEC,1472,B,19,127,102,4,54,83,7,0,149,8,0,0,2,0,0,0,555,11,566,738,,,,
3,20,OAXACA,19,SALINA CRUZ,306,SAN PEDRO HUILOTEPEC,1472,C01,30,188,84,2,43,62,7,1,106,5,2,0,3,0,0,0,533,8,541,738,,,,
3,20,OAXACA,19,SALINA CRUZ,306,SAN PEDRO HUILOTEPEC,1472,C02,19,150,113,2,65,58,8,0,118,9,3,0,1,0,0,0,546,18,564,737,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1929,B,123,77,25,92,2,10,0,0,126,27,2,0,0,0,0,0,484,3,487,680,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1929,C01,129,113,39,101,1,5,0,0,70,27,1,0,1,0,0,0,487,7,494,680,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1930,B,113,84,39,74,1,4,0,2,72,8,2,0,2,0,0,0,401,1,402,561,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1930,C01,61,80,37,106,3,0,1,3,93,8,2,0,1,0,0,0,395,1,396,561,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1930,C02,97,81,31,107,2,2,0,3,60,8,2,0,1,0,0,0,394,4,398,561,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1931,B,72,43,39,100,2,7,2,1,50,21,0,0,0,0,0,0,337,1,338,506,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1931,C01,78,57,30,105,5,3,0,0,67,8,0,0,0,0,0,0,353,2,355,506,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1931,C02,97,62,29,90,6,2,0,1,52,16,0,0,0,0,0,0,355,1,356,506,,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1932,B,,,,,,,,,,,,,,,,,,,,572,Acta no entregada,,,
3,20,OAXACA,19,SALINA CRUZ,442,SANTA MARIA XADANI,1932,C01,89,107,32,88,2,16,0,2,71,19,0,0,0,0,0,0,426,1,427,572,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,180,B,7,75,32,2,38,15,1,1,166,1,1,0,2,0,0,0,341,8,349,440,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,180,C01,6,53,38,1,25,22,0,2,194,0,1,0,0,0,0,0,342,10,352,440,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,181,B,7,96,39,6,20,19,0,0,158,2,2,0,0,0,0,0,349,2,351,435,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,181,C01,10,130,33,4,24,18,0,2,126,0,0,0,0,0,0,0,347,7,354,435,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,182,B,16,88,78,6,26,24,2,0,138,4,2,0,3,0,0,0,387,8,395,468,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,182,C01,7,96,60,11,18,23,0,2,161,1,1,0,6,0,0,0,386,10,396,468,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,183,B,19,100,87,5,20,28,5,3,127,2,3,0,3,0,0,1,402,16,419,576,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,183,C01,10,94,73,8,33,42,3,3,158,2,1,0,2,0,0,0,429,7,436,575,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,184,B,12,74,58,7,20,28,2,0,167,2,2,0,0,0,0,0,372,10,382,504,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,184,C01,17,81,40,13,16,19,0,4,190,0,0,0,1,0,0,0,381,6,387,504,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,185,B,7,85,50,4,8,11,1,0,136,0,5,0,0,0,0,0,307,13,320,400,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,185,C01,6,96,51,4,5,8,0,0,123,1,2,0,3,0,0,0,299,8,307,400,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,186,B,10,95,58,7,12,27,0,0,134,0,0,0,0,0,0,0,343,14,357,476,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30,EL ESPINAL,186,C01,10,89,64,0,18,20,0,3,156,1,1,0,2,0,0,0,364,10,374,475,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,283,B,21,138,33,10,18,1,1,2,70,1,3,0,1,0,0,0,299,8,307,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,283,C01,13,111,31,10,19,2,0,3,80,3,1,0,1,0,0,1,274,8,283,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,283,C02,22,116,42,6,23,2,1,1,78,4,4,0,0,0,0,0,299,13,312,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,B,18,82,70,4,57,1,1,3,133,3,3,0,2,0,0,0,377,20,397,676,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C01,7,96,66,9,44,3,2,3,101,2,1,0,3,0,0,0,337,12,349,676,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C02,4,75,89,3,58,2,3,3,103,0,4,1,2,0,0,0,347,6,353,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C03,7,70,85,10,63,4,4,3,114,0,0,0,4,0,0,0,364,18,382,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C04,13,87,93,4,41,1,2,1,112,1,6,0,0,0,0,0,361,18,379,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C05,12,94,68,4,69,2,3,0,94,2,1,1,0,0,0,0,350,22,372,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,284,C06,7,77,84,3,46,0,2,0,107,0,0,1,0,0,0,0,327,30,357,675,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,B,9,182,35,12,27,1,4,0,41,0,2,1,8,0,0,0,322,15,337,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,C01,12,160,33,16,40,1,4,4,42,2,2,0,5,0,0,1,321,14,336,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,C02,9,156,34,10,25,3,3,0,38,3,1,0,7,0,0,0,289,14,303,584,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,285,C03,9,153,41,13,28,1,1,1,37,0,1,1,7,0,0,0,293,5,298,583,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,286,B,13,115,69,7,33,0,1,2,93,1,4,2,5,0,0,0,345,8,353,633,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,286,C01,10,133,80,10,31,1,2,3,81,0,4,3,0,0,0,0,358,17,375,632,,Anulada,RIN/GOB/XX/29/2016 ACUMULADO RIN/GOB/XX/30/2020,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,287,B,16,124,75,12,29,5,0,1,86,1,4,0,3,0,0,0,356,14,370,689,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,287,C01,20,118,91,5,29,2,3,2,107,2,1,0,1,0,0,0,381,17,398,688,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,288,B,12,105,60,4,30,2,1,0,127,4,3,0,1,0,0,0,349,12,361,643,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,288,C01,11,121,79,17,35,2,1,3,107,3,1,0,1,0,0,0,381,12,393,642,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,B,17,114,74,3,30,1,2,4,127,0,1,0,4,0,0,0,377,14,391,671,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,C01,14,126,49,4,26,2,3,2,122,3,1,0,2,0,0,0,354,16,370,670,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,S01,8,55,12,2,6,0,0,1,29,1,1,0,4,1,0,0,120,8,128,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,S02,24,114,58,4,29,6,1,2,171,1,4,3,0,0,0,0,417,11,428,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,289,S03,4,48,23,2,3,1,1,0,24,0,0,0,2,0,0,0,108,5,113,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,B,15,102,120,5,16,1,2,1,130,2,3,0,0,0,0,1,397,24,422,732,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,C01,11,86,138,4,20,0,1,2,135,2,8,0,2,1,0,0,410,11,421,732,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,C02,14,97,140,6,23,0,2,0,147,3,4,0,5,0,0,0,441,21,462,732,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,290,C03,11,83,151,9,8,3,1,2,135,3,5,0,0,0,0,0,411,22,433,731,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,B,8,123,109,12,17,6,1,2,140,2,1,0,4,0,0,0,425,20,445,731,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,C01,11,86,138,4,20,0,1,2,135,2,8,0,2,1,0,0,410,11,421,731,,Anulada,RIN/GOB/XX/29/2016 ACUMULADO RIN/GOB/XX/30/2016,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,291,S01,3,53,233,2,39,0,0,4,75,12,3,0,2,0,0,0,426,19,445,,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,292,B,10,124,58,2,22,1,8,1,123,0,1,2,3,1,0,0,356,10,366,589,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,292,C01,14,126,47,5,22,2,2,0,129,2,0,1,2,0,0,0,352,9,361,588,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,293,B,14,91,75,9,23,4,1,4,74,2,0,0,1,1,0,0,299,6,305,541,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,293,C01,16,94,61,7,20,6,1,6,81,4,1,0,1,1,0,0,299,10,309,540,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,293,C02,8,106,73,2,27,2,2,2,84,2,1,2,3,0,0,0,314,14,328,540,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,B,17,116,54,5,33,3,8,0,87,2,4,0,6,0,0,0,335,18,353,651,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C01,16,100,52,3,34,2,1,4,108,4,0,0,4,0,0,0,328,22,350,651,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C02,15,124,80,1,35,4,5,2,101,3,1,0,3,0,0,0,374,29,403,651,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C03,15,121,58,9,24,7,3,1,88,4,1,0,1,0,1,0,333,13,346,650,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,294,C04,10,113,66,6,34,4,2,2,101,5,2,1,3,0,0,0,349,18,367,650,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,295,B,8,52,33,2,17,3,1,1,105,0,1,0,0,0,0,0,223,10,233,408,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,295,C01,10,62,49,4,15,1,0,3,77,1,0,0,0,0,0,0,222,11,233,407,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,296,B,21,79,49,9,14,0,4,1,87,1,2,0,3,0,0,0,270,1,271,477,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,296,C01,27,64,82,11,29,1,0,1,88,2,5,0,1,0,0,0,311,9,320,477,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,297,B,44,184,69,9,13,2,1,2,126,5,3,0,3,0,0,1,461,9,471,723,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,298,B,16,163,44,13,22,2,2,1,60,0,3,1,3,0,0,0,330,8,338,550,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,299,B,3,105,50,8,19,0,0,1,106,3,2,0,3,0,0,0,300,9,309,526,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,299,C01,11,110,63,0,14,2,1,2,102,2,2,0,1,0,0,0,310,21,331,525,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,300,B,13,106,79,8,18,1,2,1,133,1,3,0,1,0,0,0,366,25,391,674,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,300,C01,14,105,93,7,11,1,2,1,128,5,4,0,1,0,0,0,372,16,388,673,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,300,C02,10,124,103,9,14,1,3,2,122,4,4,0,0,0,0,1,396,13,410,673,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,301,B,8,98,53,20,14,2,0,3,98,3,7,0,4,0,0,0,310,9,319,514,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,301,C01,7,114,58,17,9,0,0,0,96,3,3,0,1,0,0,0,308,12,320,514,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,302,B,17,116,33,8,21,3,0,1,79,4,0,0,2,0,0,1,284,9,294,566,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,302,C01,12,159,35,5,28,2,1,1,81,3,1,0,2,0,0,0,330,10,340,565,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,303,B,15,76,38,3,21,7,3,0,101,3,1,0,2,0,0,0,270,12,282,540,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,303,C01,12,84,56,2,20,3,2,2,107,2,0,0,0,0,0,0,290,8,298,539,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,304,B,12,86,35,5,18,5,3,2,131,1,0,0,0,0,0,0,298,17,315,544,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,304,C01,11,98,39,12,26,1,1,3,126,0,2,0,1,0,0,1,320,13,334,543,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,305,B,12,135,40,6,25,6,4,2,117,4,3,0,3,0,0,0,357,12,369,646,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,306,B,14,103,61,21,16,3,2,7,90,0,2,1,4,0,0,0,324,17,341,535,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,306,C01,9,86,73,23,16,0,0,2,122,0,2,0,4,0,0,0,337,14,351,534,,,,
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,307,B,14,66,65,2,16,3,0,0,106,1,0,0,3,0,0,0,276,5,281,432,,,,
