MUNICIPIO,SECCION,CASILLA,TIPO,PAN,PRI,PRD-PC,PT,PVEM,VALIDOS,NULOS,TOTAL
TAMPICO,1389,,BAS,184,116,8,14,,322,4,326
TAMPICO,1389,,CONT,172,108,5,16,,301,6,307
TAMPICO,1390,,BAS,142,120,7,6,,275,0,275
TAMPICO,1390,,CONT,150,97,6,10,,263,4,267
TAMPICO,1391,,BAS,207,146,2,19,,374,1,375
TAMPICO,1391,,CONT,233,123,5,9,,370,2,372
TAMPICO,1392,,BAS,146,144,5,14,,309,1,310
TAMPICO,1392,,CONT1,145,149,4,14,,312,7,319
TAMPICO,1392,,CONT2,178,137,7,16,,338,2,340
TAMPICO,1393,,BAS,164,121,4,13,,302,11,313
TAMPICO,1393,,CONT1,141,137,2,14,,294,3,297
TAMPICO,1393,,CONT2,165,160,6,18,,349,4,353
TAMPICO,1394,,BAS,113,125,2,17,,257,3,260
TAMPICO,1394,,CONT,114,148,5,9,,276,2,278
TAMPICO,1395,,BAS,139,75,4,17,,235,6,241
TAMPICO,1395,,CONT,127,82,7,12,,228,2,230
TAMPICO,1396,,BAS,174,120,0,13,,307,2,309
TAMPICO,1396,,CONT,174,106,3,17,,300,4,304
TAMPICO,1397,,BAS,175,119,5,16,,315,2,317
TAMPICO,1397,,CONT,210,117,5,12,,344,1,345
TAMPICO,1398,,BAS,142,112,3,16,,273,5,278
TAMPICO,1398,,CONT,140,99,0,18,,257,1,258
TAMPICO,1399,,BAS,125,98,2,5,,230,0,230
TAMPICO,1399,,CONT,115,104,1,4,,224,1,225
TAMPICO,1400,,BAS,184,142,3,20,,349,3,352
TAMPICO,1400,,CONT,165,116,5,11,,297,5,302
TAMPICO,1401,,BAS,166,204,4,14,,388,3,391
TAMPICO,1401,,CONT,173,197,10,11,,391,6,397
TAMPICO,1402,,BAS,192,149,7,12,,360,2,362
TAMPICO,1402,,CONT,174,177,5,13,,369,2,371
TAMPICO,1403,,BAS,155,130,6,7,,298,5,303
TAMPICO,1403,,CONT,164,128,0,4,,296,2,298
TAMPICO,1404,,BAS,90,125,2,7,,224,0,224
TAMPICO,1404,,CONT,98,129,3,4,,234,4,238
TAMPICO,1405,,BAS,96,119,1,2,,218,0,218
TAMPICO,1405,,CONT,94,114,3,3,,214,4,218
TAMPICO,1406,,BAS,114,99,1,6,,220,3,223
TAMPICO,1406,,CONT,113,101,2,1,,217,4,221
TAMPICO,1407,,BAS,181,194,0,15,,390,4,394
TAMPICO,1408,,BAS,163,163,4,15,,345,3,348
TAMPICO,1408,,CONT,174,167,9,11,,361,1,362
TAMPICO,1409,,BAS,159,171,3,5,,338,8,346
TAMPICO,1409,,CONT,138,172,13,6,,329,2,331
TAMPICO,1410,,BAS,177,150,11,6,,344,3,347
TAMPICO,1410,,CONT,195,142,6,15,,358,3,361
TAMPICO,1411,,BAS,90,124,1,2,,217,5,222
TAMPICO,1411,,CONT,79,105,6,5,,195,5,200
TAMPICO,1412,,BAS,102,91,4,0,,197,7,204
TAMPICO,1412,,CONT,89,101,5,7,,202,4,206
TAMPICO,1413,,BAS,122,158,5,7,,292,5,297
TAMPICO,1413,,CONT,109,178,9,6,,302,9,311
TAMPICO,1414,,BAS,131,158,4,10,,303,3,306
TAMPICO,1414,,CONT,153,146,4,10,,313,4,317
TAMPICO,1415,,BAS,153,130,3,10,,296,4,300
TAMPICO,1415,,CONT,124,127,3,9,,263,9,272
TAMPICO,1416,,BAS,178,174,6,13,,371,5,376
TAMPICO,1416,,CONT,160,203,8,14,,385,2,387
TAMPICO,1417,,BAS,155,206,9,13,,383,0,383
TAMPICO,1417,,CONT,163,185,12,11,,371,3,374
TAMPICO,1418,,BAS,114,142,6,10,,272,3,275
TAMPICO,1418,,CONT,107,130,10,8,,255,0,255
TAMPICO,1419,,BAS,162,152,7,8,,329,9,338
TAMPICO,1419,,CONT,157,164,9,6,,336,6,342
TAMPICO,1420,,BAS,201,152,9,12,,374,7,381
TAMPICO,1420,,CONT,206,127,5,14,,352,3,355
TAMPICO,1421,,BAS,216,149,1,7,,373,3,376
TAMPICO,1421,,CONT,223,130,2,14,,369,7,376
TAMPICO,1422,,BAS,90,101,3,10,,204,1,205
TAMPICO,1422,,CONT,107,105,3,12,,227,1,228
TAMPICO,1423,,BAS,114,108,7,5,,234,2,236
TAMPICO,1423,,CONT,129,90,6,2,,227,4,231
TAMPICO,1424,,BAS,147,180,8,6,,341,10,351
TAMPICO,1424,,CONT,132,184,5,5,,326,4,330
TAMPICO,1425,,BAS,176,184,6,6,,372,1,373
TAMPICO,1426,,BAS,155,176,1,3,,335,3,338
TAMPICO,1426,,CONT,147,168,4,6,,325,2,327
TAMPICO,1427,,BAS,113,196,3,0,,312,12,324
TAMPICO,1427,,CONT1,100,189,4,2,,295,5,300
TAMPICO,1427,,CONT2,116,195,5,4,,320,3,323
TAMPICO,1428,,BAS,159,119,10,8,,296,8,304
TAMPICO,1428,,CONT,119,159,31,8,,317,5,322
TAMPICO,1429,,BAS,122,132,3,11,,268,4,272
TAMPICO,1429,,CONT,123,109,5,16,,253,2,255
TAMPICO,1430,,BAS,136,175,4,5,,320,5,325
TAMPICO,1431,,BAS,207,175,0,12,,394,2,396
TAMPICO,1432,,BAS,127,189,3,7,,326,5,331
TAMPICO,1432,,CONT,159,199,9,6,,373,5,378
TAMPICO,1433,,BAS,157,156,6,8,,327,7,334
TAMPICO,1434,,BAS,182,186,9,11,,388,5,393
TAMPICO,1435,,BAS,72,102,0,3,,177,4,181
TAMPICO,1435,,CONT,66,124,3,5,,198,3,201
TAMPICO,1436,,BAS,102,81,1,3,,187,1,188
TAMPICO,1436,,CONT,93,95,3,6,,197,7,204
TAMPICO,1437,,BAS,122,143,9,5,,279,5,284
TAMPICO,1437,,CONT,133,128,6,10,,277,1,278
TAMPICO,1438,,BAS,134,115,0,5,,254,6,260
TAMPICO,1439,,BAS,88,140,7,10,,245,6,251
TAMPICO,1439,,CONT,103,139,10,9,,261,0,261
TAMPICO,1440,,BAS,123,130,3,9,,265,2,267
TAMPICO,1440,,CONT,104,144,4,6,,258,4,262
TAMPICO,1441,,BAS,117,163,5,1,,286,4,290
TAMPICO,1441,,CONT1,88,187,3,2,,280,1,281
TAMPICO,1441,,CONT2,106,152,5,2,,265,9,274
TAMPICO,1442,,BAS,126,182,2,5,,315,9,324
TAMPICO,1442,,CONT1,121,191,6,4,,322,7,329
TAMPICO,1442,,CONT2,122,181,2,2,,307,2,309
TAMPICO,1443,,BAS,89,155,6,3,,253,9,262
TAMPICO,1443,,CONT,104,139,1,4,,248,8,256
TAMPICO,1444,,BAS,96,180,6,4,,286,7,293
TAMPICO,1444,,CONT,137,170,3,6,,316,3,319
TAMPICO,1445,,BAS,116,97,3,2,,218,8,226
TAMPICO,1445,,CONT,122,92,6,7,,227,4,231
TAMPICO,1446,,BAS,111,88,1,5,,205,3,208
TAMPICO,1446,,CONT,107,87,10,6,,210,5,215
TAMPICO,1447,,BAS,130,110,4,3,,247,1,248
TAMPICO,1447,,CONT,117,110,8,4,,239,3,242
TAMPICO,1448,,BAS,163,192,6,11,,372,6,378
TAMPICO,1449,,BAS,164,177,9,5,,355,5,360
TAMPICO,1449,,CONT,168,178,6,10,,362,4,366
TAMPICO,1450,,BAS,128,155,4,3,,290,7,297
TAMPICO,1450,,CONT,130,153,3,5,,291,5,296
TAMPICO,1451,,BAS,146,186,1,5,,338,8,346
TAMPICO,1451,,CONT,150,187,6,4,,347,7,354
TAMPICO,1452,,BAS,149,174,1,3,,327,7,334
TAMPICO,1452,,CONT,142,178,3,1,,324,9,333
TAMPICO,1453,,BAS,127,192,2,2,,323,9,332
TAMPICO,1453,,CONT,127,227,4,3,,361,9,370
TAMPICO,1454,,BAS,108,114,5,10,,237,1,238
TAMPICO,1454,,CONT,81,128,4,8,,221,2,223
TAMPICO,1455,,BAS,88,103,2,7,,200,3,203
TAMPICO,1455,,CONT,71,127,1,4,,203,2,205
TAMPICO,1456,,BAS,67,176,9,6,,258,2,260
TAMPICO,1456,,CONT,122,144,3,5,,274,5,279
TAMPICO,1457,,BAS,103,127,4,3,,237,5,242
TAMPICO,1457,,CONT,102,135,5,7,,249,2,251
TAMPICO,1458,,BAS,112,131,2,9,,254,4,258
TAMPICO,1458,,CONT,120,119,5,4,,248,4,252
TAMPICO,1459,,BAS,96,143,9,4,,252,1,253
TAMPICO,1459,,CONT,110,102,2,3,,217,4,221
TAMPICO,1460,,BAS,126,142,1,4,,273,5,278
TAMPICO,1460,,CONT,130,136,5,7,,278,5,283
TAMPICO,1461,,BAS,118,129,4,5,,256,6,262
TAMPICO,1461,,CONT,101,170,5,6,,282,1,283
TAMPICO,1462,,BAS,125,112,6,3,,246,4,250
TAMPICO,1462,,CONT,137,145,4,3,,289,5,294
TAMPICO,1463,,BAS,127,165,12,7,,311,0,311
TAMPICO,1463,,CONT,150,169,6,11,,336,2,338
TAMPICO,1464,,BAS,138,126,6,5,,275,6,281
TAMPICO,1464,,CONT,116,132,9,5,,262,4,266
TAMPICO,1465,,BAS,118,141,2,6,,267,5,272
TAMPICO,1465,,CONT,120,130,12,3,,265,3,268
TAMPICO,1466,,BAS,150,155,8,5,,318,4,322
TAMPICO,1466,,CONT,146,142,10,4,,302,3,305
TAMPICO,1467,,BAS,72,82,2,5,,161,1,162
TAMPICO,1467,,CONT,58,94,5,7,,164,3,167
TAMPICO,1468,,BAS,170,156,7,10,,343,7,350
TAMPICO,1469,,BAS,151,116,6,9,,282,6,288
TAMPICO,1470,,BAS,124,138,12,11,,285,6,291
TAMPICO,1471,,BAS,135,171,3,2,,311,10,321
TAMPICO,1471,,CONT,152,208,2,9,,371,2,373
TAMPICO,1472,,BAS,126,204,7,6,,343,3,346
TAMPICO,1473,,BAS,101,209,0,4,,314,6,320
TAMPICO,1473,,CONT,132,189,5,3,,329,1,330
TAMPICO,1474,,BAS,77,111,2,1,,191,5,196
TAMPICO,1474,,CONT,84,116,1,1,,202,4,206
TAMPICO,1475,,BAS,128,65,4,6,,203,0,203
TAMPICO,1475,,CONT,109,85,3,3,,200,1,201
TAMPICO,1476,,BAS,51,103,2,1,,157,7,164
TAMPICO,1476,,CONT,63,108,2,3,,176,3,179
TAMPICO,1477,,BAS,101,222,2,4,,329,6,335
TAMPICO,1477,,CONT,107,232,0,6,,345,4,349
TAMPICO,1478,,BAS,162,206,3,2,,373,8,381
TAMPICO,1479,,BAS,144,168,6,5,,323,4,327
TAMPICO,1479,,CONT,127,191,6,4,,328,6,334
TAMPICO,1480,,BAS,76,129,4,4,,213,6,219
TAMPICO,1480,,CONT,75,136,6,4,,221,5,226
TAMPICO,1481,,BAS,80,144,2,5,,231,4,235
TAMPICO,1481,,CONT,70,147,3,9,,229,6,235
TAMPICO,1482,,BAS,81,104,1,4,,190,6,196
TAMPICO,1482,,CONT,85,115,5,1,,206,2,208
TAMPICO,1483,,BAS,89,113,1,5,,208,4,212
TAMPICO,1483,,CONT,98,112,9,3,,222,4,226
TAMPICO,1484,,BAS,105,166,3,6,,280,3,283
TAMPICO,1485,,BAS,74,143,1,3,,221,3,224
TAMPICO,1486,,BAS,164,171,8,16,,359,8,367
TAMPICO,1487,,BAS,122,120,11,5,,258,9,267
TAMPICO,1487,,CONT,108,121,3,5,,237,1,238
TAMPICO,1488,,BAS,152,142,6,9,,309,6,315
TAMPICO,1488,,CONT,132,171,6,5,,314,6,320
TAMPICO,1489,,BAS,161,140,7,7,,315,8,323
TAMPICO,1490,,BAS,99,84,6,5,,194,5,199
TAMPICO,1491,,BAS,61,88,2,1,,152,3,155
TAMPICO,1492,,BAS,109,132,6,6,,253,8,261
TAMPICO,1493,,BAS,104,123,4,3,,234,4,238
TAMPICO,1494,,BAS,144,134,3,7,,288,2,290
TAMPICO,1495,,BAS,131,154,3,6,,294,1,295
TAMPICO,1496,,BAS,135,195,4,5,,339,2,341
,,,,,,,,,,,
TULA,1497,,BAS,49,181,3,1,0,234,6,240
TULA,1497,,CONT,63,141,9,2,1,216,6,222
TULA,1498,,BAS ,127,314,8,2,0,451,12,463
TULA,1498,,CONT,123,297,11,3,0,434,32,466
TULA,1499,,BAS ,87,224,7,2,0,320,10,330
TULA,1499,,CONT 1,93,195,10,3,0,301,8,309
TULA,1499,,CONT 2,87,238,5,2,0,332,7,339
TULA,1500,,BAS ,82,222,3,1,0,308,6,314
TULA,1500,,CONT,91,222,0,0,0,313,10,323
TULA,1501,,BAS ,109,210,3,1,0,323,13,336
TULA,1501,,CONT,112,237,4,2,0,355,3,358
TULA,1502,,BAS ,42,166,4,0,0,212,14,226
TULA,1502,,EXT,69,204,6,0,0,279,18,297
TULA,1503,,BAS ,100,222,3,1,0,326,15,341
TULA,1504,,BAS ,29,222,9,4,0,264,9,273
TULA,1504,,CONT,21,220,3,0,0,244,10,254
TULA,1505,,BAS ,58,177,5,1,0,241,5,246
TULA,1505,,EXT,60,75,1,1,0,137,1,138
TULA,1506,,BAS ,38,175,0,0,2,215,24,239
TULA,1506,,CONT,60,197,1,1,0,259,4,263
TULA,1507,,BAS ,89,260,2,1,0,352,12,364
TULA,1508,,BAS ,32,164,1,3,0,200,18,218
TULA,1508,,EXT,61,157,0,2,0,220,6,226
TULA,1509,,BAS ,54,178,3,2,0,237,10,247
TULA,1509,,CONT,36,184,4,2,0,226,18,244
TULA,1510,,BAS ,44,139,5,3,0,191,18,209
TULA,1510,,CONT,35,170,3,4,0,212,13,225
TULA,1511,,BAS ,24,203,12,2,0,241,10,251
TULA,1511,,CONT,49,189,7,5,0,250,10,260
TULA,1511,,EXT,30,179,1,0,0,210,2,212
TULA,1512,,BAS ,51,184,3,1,0,239,8,247
TULA,1512,, CONT,55,172,0,2,0,229,10,239
TULA,1513,,BAS ,80,224,0,3,0,307,12,319
TULA,1514,,BAS ,142,166,5,1,3,317,21,338
TULA,1514,,CONT,65,253,15,4,0,337,8,345
TULA,1514,,EXT,9,102,12,0,0,123,4,127
TULA,1515,,BAS ,68,189,4,0,0,261,4,265
TULA,1515,,EXT,50,145,3,2,0,200,12,212
,,,,,,,,,,,
VALLE HERMOSO,1516,,BAS,178,99,5,3,,285,3,288
VALLE HERMOSO,1516,,CONT,177,103,4,1,,285,1,286
VALLE HERMOSO,1517,,BAS,165,151,1,1,,318,0,318
VALLE HERMOSO,1517,,CONT,162,153,6,5,,326,4,330
VALLE HERMOSO,1518,,BAS,151,154,6,9,,320,6,326
VALLE HERMOSO,1518,,CONT,155,172,0,4,,331,9,340
VALLE HERMOSO,1519,,BAS,171,88,4,1,,264,2,266
VALLE HERMOSO,1519,,CONT,171,76,3,4,,254,1,255
VALLE HERMOSO,1520,,BAS,156,149,4,5,,314,6,320
VALLE HERMOSO,1520,,CONT 1,174,131,6,4,,315,6,321
VALLE HERMOSO,1520,,CONT 2,155,157,7,5,,324,11,335
VALLE HERMOSO,1521,,BAS,132,123,1,5,,261,5,266
VALLE HERMOSO,1521,,CONT,157,132,2,1,,292,7,299
VALLE HERMOSO,1522,,BAS,160,137,1,0,,298,4,302
VALLE HERMOSO,1522,,CONT,176,149,3,3,,331,5,336
VALLE HERMOSO,1523,,BAS,151,142,1,4,,298,1,299
VALLE HERMOSO,1523,,CONT,171,139,3,2,,315,3,318
VALLE HERMOSO,1524,,BAS,164,168,4,5,,341,6,347
VALLE HERMOSO,1524,,CONT,180,149,2,4,,335,3,338
VALLE HERMOSO,1525,,BAS,98,109,2,1,,210,3,213
VALLE HERMOSO,1525,,CONT,98,113,2,1,,214,6,220
VALLE HERMOSO,1526,,BAS,115,121,3,2,,241,0,241
VALLE HERMOSO,1526,,CONT,105,123,1,5,,234,5,239
VALLE HERMOSO,1527,,BAS,167,177,2,7,,353,0,353
VALLE HERMOSO,1527,,CONT,165,175,3,5,,348,3,351
VALLE HERMOSO,1528,,BAS,139,104,2,2,,247,2,249
VALLE HERMOSO,1528,,CONT,116,112,4,6,,238,1,239
VALLE HERMOSO,1529,,BAS,122,137,4,7,,270,3,273
VALLE HERMOSO,1529,,CONT,163,119,9,8,,299,6,305
VALLE HERMOSO,1530,,BAS,165,119,3,5,,292,7,299
VALLE HERMOSO,1530,,CONT 1,134,134,1,5,,274,8,282
VALLE HERMOSO,1530,,CONT 2,132,131,1,8,,272,6,278
VALLE HERMOSO,1531,,BAS,203,143,2,14,,362,8,370
VALLE HERMOSO,1531,,CONT,176,138,3,14,,331,8,339
VALLE HERMOSO,1532,,BAS,111,111,4,3,,229,0,229
VALLE HERMOSO,1532,,CONT,133,111,3,4,,251,5,256
VALLE HERMOSO,1533,,BAS,110,126,1,3,,240,3,243
VALLE HERMOSO,1533,,CONT,97,96,3,5,,201,3,204
VALLE HERMOSO,1534,,BAS,137,130,5,3,,275,6,281
VALLE HERMOSO,1534,,CONT,144,109,2,5,,260,4,264
VALLE HERMOSO,1535,,BAS,178,96,2,0,,276,13,289
VALLE HERMOSO,1536,,BAS,185,129,1,7,,322,5,327
VALLE HERMOSO,1536,,CONT,175,131,3,8,,317,6,323
VALLE HERMOSO,1537,,BAS,221,198,2,4,,425,7,432
VALLE HERMOSO,1537,,CONT,228,191,3,8,,430,8,438
VALLE HERMOSO,1538,,BAS,150,127,4,5,,286,7,293
VALLE HERMOSO,1538,,CONT,130,110,3,3,,246,5,251
VALLE HERMOSO,1539,,BAS,142,128,0,7,,277,7,284
VALLE HERMOSO,1540,,BAS,162,140,1,2,,305,1,306
VALLE HERMOSO,1540,,CONT,156,139,2,8,,305,14,319
VALLE HERMOSO,1541,,BAS,82,157,4,4,,247,1,248
VALLE HERMOSO,1541,,CONT,102,156,1,2,,261,1,262
VALLE HERMOSO,1542,,BAS,72,95,3,2,,172,67,239
VALLE HERMOSO,1542,,CONT,121,137,4,1,,263,2,265
VALLE HERMOSO,1543,,BAS,196,150,5,5,,356,2,358
VALLE HERMOSO,1543,,CONT 1,199,156,13,7,,375,7,382
VALLE HERMOSO,1543,,CONT 2,210,137,6,7,,360,7,367
VALLE HERMOSO,1544,,BAS,111,111,10,5,,237,6,243
VALLE HERMOSO,1545,,BAS,94,106,0,4,,204,2,206
VALLE HERMOSO,1545,,CONT,91,91,0,2,,184,2,186
VALLE HERMOSO,1546,,BAS,68,130,1,0,,199,13,212
VALLE HERMOSO,1546,,CONT,80,119,2,5,,206,7,213
VALLE HERMOSO,1547,,BAS,69,80,2,2,,153,5,158
VALLE HERMOSO,1548,,BAS,119,122,2,3,,246,8,254
VALLE HERMOSO,1548,,CONT,137,104,1,5,,247,9,256
VALLE HERMOSO,1549,,BAS,55,68,1,3,,127,2,129
VALLE HERMOSO,1550,,BAS,176,150,2,7,,335,3,338
VALLE HERMOSO,1550,,CONT,199,120,2,9,,330,3,333
VALLE HERMOSO,1551,,BAS,131,146,2,2,,281,9,290
VALLE HERMOSO,1551,,CONT 1,119,170,1,4,,294,6,300
VALLE HERMOSO,1551,,CONT 2,143,147,4,4,,298,2,300
VALLE HERMOSO,1552,,BAS,189,149,5,2,,345,43,388
VALLE HERMOSO,1553,,BAS,73,87,3,5,,168,5,173
VALLE HERMOSO,1554,,BAS,55,42,5,0,,102,5,107
VALLE HERMOSO,1554,,EXT,65,92,1,0,,158,1,159
VALLE HERMOSO,1555,,BAS,170,163,2,4,,339,9,348
VALLE HERMOSO,1555,,CONT,167,180,4,4,,355,14,369
VALLE HERMOSO,1556,,BAS,147,158,4,5,,314,9,323
VALLE HERMOSO,1556,,CONT,150,173,1,7,,331,10,341
VALLE HERMOSO,1557,,BAS,171,155,3,6,,335,4,339
VALLE HERMOSO,1557,,CONT,173,149,1,5,,328,5,333
VALLE HERMOSO,1558,,BAS,98,72,3,0,,173,3,176
VALLE HERMOSO,1559,,BAS,58,103,4,1,,166,2,168
VALLE HERMOSO,1560,,BAS,123,141,0,1,,265,4,269
VALLE HERMOSO,1561,,BAS,31,92,1,1,,125,2,127
,,,,,,,,,,,
VICTORIA,1562,,BAS,111,186,1,3,1,302,4,306
VICTORIA,1562,,CONT1,81,199,3,2,0,285,14,299
VICTORIA,1562,,CONT2,97,207,2,2,0,308,3,311
VICTORIA,1563,,BAS,100,194,2,3,2,301,2,303
VICTORIA,1563,,CONT,122,161,6,1,2,292,7,299
VICTORIA,1564,,BAS,135,171,5,4,0,315,2,317
VICTORIA,1564,,CONT,130,205,3,4,4,346,3,349
VICTORIA,1565,,BAS,118,167,7,11,1,304,8,312
VICTORIA,1565,,CONT,114,204,5,8,1,332,3,335
VICTORIA,1566,,BAS,162,256,9,0,1,428,2,430
VICTORIA,1566,,CONT1,156,223,8,1,1,389,6,395
VICTORIA,1566,,CONT2,153,253,8,4,2,420,4,424
VICTORIA,1567,,BAS,125,162,2,3,2,294,3,297
VICTORIA,1567,,CONT,136,152,4,2,0,294,3,297
VICTORIA,1568,,BAS,170,196,5,3,2,376,7,383
VICTORIA,1568,,CONT,156,205,4,2,1,368,5,373
VICTORIA,1569,,BAS,181,230,2,1,0,414,4,418
VICTORIA,1569,,CONT1,153,267,5,1,5,431,2,433
VICTORIA,1569,,CONT2,176,230,9,0,4,419,3,422
VICTORIA,1569,,CONT3,181,223,7,1,3,415,6,421
VICTORIA,1570,,BAS,176,278,6,2,3,465,0,465
VICTORIA,1570,,CONT,203,271,9,1,3,487,3,490
VICTORIA,1571,,BAS,188,249,8,2,3,450,5,455
VICTORIA,1571,,CONT,183,226,7,4,1,421,4,425
VICTORIA,1572,,BAS,173,147,7,1,0,328,0,328
VICTORIA,1572,,CONT1,169,172,12,0,3,356,3,359
VICTORIA,1572,,CONT2,157,172,5,1,1,336,5,341
VICTORIA,1573,,BAS,161,232,9,1,1,404,4,408
VICTORIA,1573,,CONT1,161,251,9,0,5,426,3,429
VICTORIA,1573,,CONT2,182,236,6,1,3,428,1,429
VICTORIA,1573,,CONT3,150,239,11,3,1,404,3,407
VICTORIA,1573,,CONT4,165,247,6,1,2,421,9,430
VICTORIA,1574,,BAS,117,136,0,3,1,257,10,267
VICTORIA,1574,,CONT,97,158,1,1,0,257,4,261
VICTORIA,1575,,BAS,135,191,6,5,0,337,5,342
VICTORIA,1575,,CONT,155,203,4,4,5,371,6,377
VICTORIA,1576,,BAS,134,162,2,6,1,305,6,311
VICTORIA,1576,,CONT,125,157,3,2,1,288,3,291
VICTORIA,1577,,BAS,192,247,7,2,2,450,2,452
VICTORIA,1577,,CONT1,174,252,6,4,4,440,2,442
VICTORIA,1577,,CONT2,186,251,3,1,6,447,5,452
VICTORIA,1577,,CONT3,180,252,3,0,4,439,0,439
VICTORIA,1577,,CONT4,195,238,4,2,1,440,4,444
VICTORIA,1577,,CONT5,179,231,9,1,3,423,3,426
VICTORIA,1579,,BAS,146,229,4,2,3,384,4,388
VICTORIA,1579,,CONT,147,222,3,3,2,377,1,378
VICTORIA,1580,,BAS,141,221,4,2,0,368,10,378
VICTORIA,1580,,CONT,145,219,1,1,0,366,2,368
VICTORIA,1581,,BAS,126,250,2,1,1,380,4,384
VICTORIA,1581,,CONT,119,209,4,2,4,338,11,349
VICTORIA,1582,,BAS,156,222,6,1,2,387,6,393
VICTORIA,1582,,CONT,142,224,7,1,1,375,7,382
VICTORIA,1583,,BAS,143,245,5,0,4,397,1,398
VICTORIA,1583,,CONT,153,223,3,3,2,384,1,385
VICTORIA,1584,,BAS,106,138,3,1,3,251,1,252
VICTORIA,1584,,CONT,100,135,8,0,2,245,0,245
VICTORIA,1585,,BAS,114,156,1,2,1,274,3,277
VICTORIA,1585,,CONT,121,172,1,1,1,296,1,297
VICTORIA,1586,,BAS,128,212,5,1,2,348,4,352
VICTORIA,1586,,CONT,135,198,4,1,3,341,3,344
VICTORIA,1587,,BAS,193,292,6,1,3,495,3,498
VICTORIA,1587,,CONT,189,259,6,2,0,456,4,460
VICTORIA,1588,,BAS,162,225,16,0,0,403,7,410
VICTORIA,1588,,CONT1,162,242,4,2,0,410,0,410
VICTORIA,1588,,CONT2,153,257,7,1,2,420,0,420
VICTORIA,1588,,CONT3,144,223,1,2,1,371,4,375
VICTORIA,1588,,CONT4,176,216,6,0,0,398,2,400
VICTORIA,1589,,BAS,91,155,3,4,1,254,2,256
VICTORIA,1589,,CONT,102,123,3,0,0,228,1,229
VICTORIA,1590,,BAS,112,200,3,11,0,326,7,333
VICTORIA,1590,,CONT,102,189,4,0,3,298,6,304
VICTORIA,1591,,BAS,153,192,5,1,1,352,9,361
VICTORIA,1591,,CONT,138,223,1,1,1,364,3,367
VICTORIA,1592,,BAS,174,232,3,6,1,416,4,420
VICTORIA,1592,,CONT,165,206,2,2,5,380,11,391
VICTORIA,1593,,BAS,201,257,4,2,5,469,3,472
VICTORIA,1593,,CONT,197,250,6,0,2,455,8,463
VICTORIA,1594,,BAS,162,242,4,2,1,411,3,414
VICTORIA,1594,,CONT,156,252,3,1,3,415,4,419
VICTORIA,1595,,BAS,115,169,3,1,1,289,2,291
VICTORIA,1595,,CONT,102,197,4,0,0,303,0,303
VICTORIA,1596,,BAS,177,294,5,6,4,486,7,493
VICTORIA,1597,,BAS,143,155,3,0,3,304,4,308
VICTORIA,1597,,CONT,121,156,3,2,1,283,5,288
VICTORIA,1598,,BAS,77,166,1,2,0,246,2,248
VICTORIA,1598,,CONT,95,147,1,0,0,243,5,248
VICTORIA,1599,,BAS,151,256,5,2,1,415,4,419
VICTORIA,1600,,BAS,195,217,7,1,5,425,3,428
VICTORIA,1600,,CONT1,152,228,7,1,0,388,8,396
VICTORIA,1600,,CONT2,155,231,7,2,2,397,4,401
VICTORIA,1601,,BAS,130,207,6,3,1,347,3,350
VICTORIA,1601,,CONT1,160,189,3,0,5,357,5,362
VICTORIA,1601,,CONT2,109,201,8,4,3,325,4,329
VICTORIA,1601,,CONT3,142,202,3,2,4,353,2,355
VICTORIA,1601,,CONT4,118,198,5,2,5,328,1,329
VICTORIA,1602,,BAS,176,243,5,0,0,424,8,432
VICTORIA,1602,,CONT,170,229,9,2,2,412,8,420
VICTORIA,1603,,BAS,174,208,6,3,5,396,6,402
VICTORIA,1603,,CONT,158,231,2,2,6,399,8,407
VICTORIA,1604,,BAS,122,134,1,1,2,260,3,263
VICTORIA,1604,,CONT,125,147,2,1,0,275,4,279
VICTORIA,1605,,BAS,89,121,2,2,1,215,5,220
VICTORIA,1605,,CONT,91,143,2,1,3,240,5,245
VICTORIA,1606,,BAS,213,255,10,2,1,481,2,483
VICTORIA,1606,,CONT,185,256,5,0,1,447,7,454
VICTORIA,1607,,BAS,154,253,3,1,1,412,3,415
VICTORIA,1607,,CONT1,161,225,1,5,0,392,8,400
VICTORIA,1607,,CONT2,173,242,5,6,2,428,10,438
VICTORIA,1607,,CONT3,156,217,9,4,5,391,3,394
VICTORIA,1607,,CONT4,159,221,4,4,1,389,5,394
VICTORIA,1608,,BAS,142,224,1,0,2,369,7,376
VICTORIA,1608,,CONT,147,208,4,3,1,363,5,368
VICTORIA,1609,,BAS,126,193,3,3,3,328,2,330
VICTORIA,1609,,CONT,137,204,1,2,3,347,3,350
VICTORIA,1610,,BAS,108,191,4,3,1,307,8,315
VICTORIA,1610,,CONT,136,186,7,1,3,333,3,336
VICTORIA,1611,,BAS,114,218,2,0,2,336,3,339
VICTORIA,1611,,CONT,96,204,1,2,4,307,12,319
VICTORIA,1612,,BAS,149,177,4,5,1,336,5,341
VICTORIA,1612,,CONT,144,156,4,2,2,308,9,317
VICTORIA,1613,,BAS,109,186,7,2,0,304,6,310
VICTORIA,1613,,CONT,108,140,3,1,3,255,1,256
VICTORIA,1614,,BAS,157,174,3,0,4,338,1,339
VICTORIA,1614,,CONT,150,188,4,0,1,343,7,350
VICTORIA,1615,,BAS,135,195,1,0,4,335,6,341
VICTORIA,1615,,CONT,133,172,3,1,1,310,8,318
VICTORIA,1616,,BAS,143,211,3,4,2,363,0,363
