id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN-PRD-PT-PC,PRI-PVEM-PANAL,Total
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,510,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1317,6,3,98,149,256
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,560,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1318,3,3,99,175,280
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,290,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1319,2,2,77,66,147
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1320,8,0,71,127,206
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,135,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1519,1,0,7,70,78
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,255,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1520,3,0,51,66,120
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,706,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1521,11,0,72,197,280
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,207,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1522,0,0,25,86,111
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,104,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1523,0,0,21,37,58
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,98,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1524,0,0,26,36,62
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,101,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1525,1,0,3,28,32
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,192,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1526,2,0,43,45,90
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,205,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1527,3,1,20,67,91
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1528,9,0,71,152,232
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,68,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1529,0,0,28,14,42
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,132,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1530,0,0,30,33,63
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,166,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1531,2,0,28,53,83
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,365,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1532,3,0,80,144,227
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1533,5,2,35,111,153
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1534,5,2,52,179,238
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1535,7,0,132,192,331
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,70,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1536,2,0,24,11,37
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,894,15,0,169,167,351
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,895,13,0,213,214,440
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,896,4,0,102,112,218
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,897,3,1,125,174,303
25,4/7/2010,12,Ayuntamientos,25,24,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,897,3,2,133,178,316
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,898,6,0,219,211,436
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,899,15,0,99,132,246
25,4/7/2010,12,Ayuntamientos,25,24,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,899,4,0,87,165,256
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,900,7,0,111,173,291
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,901,7,0,122,238,367
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,902,2,0,99,112,213
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,10,0,252,207,469
25,4/7/2010,12,Ayuntamientos,25,24,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,7,0,235,243,485
25,4/7/2010,12,Ayuntamientos,25,24,2,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,7,2,225,220,454
25,4/7/2010,12,Ayuntamientos,25,24,3,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,8,0,237,217,462
25,4/7/2010,12,Ayuntamientos,25,24,4,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,12,2,237,207,458
25,4/7/2010,12,Ayuntamientos,25,24,5,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,7,0,200,230,437
25,4/7/2010,12,Ayuntamientos,25,24,6,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,4,4,252,225,485
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,369,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1128,5,0,64,124,193
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1129,3,0,82,159,244
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,428,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1130,5,2,92,127,226
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,313,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1131,4,3,50,100,157
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1132,2,3,110,145,260
25,4/7/2010,12,Ayuntamientos,25,13,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1132,4,0,103,172,279
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,317,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1133,6,0,49,107,162
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,375,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1134,5,0,63,112,180
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,329,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1135,2,0,63,124,189
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,345,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1136,0,0,65,103,168
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,322,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1137,3,0,59,93,155
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,417,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1138,7,0,91,101,199
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,300,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1139,1,0,70,85,156
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1140,3,2,83,121,209
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1141,7,1,89,113,210
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1142,11,1,81,129,222
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1143,0,0,94,119,213
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1144,1,1,92,96,190
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,418,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1321,5,0,67,127,199
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1322,4,2,99,169,274
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1322,10,0,90,186,286
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,625,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1323,9,1,78,209,297
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1324,9,0,124,206,339
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,712,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1324,11,0,124,219,354
25,4/7/2010,12,Ayuntamientos,25,12,2,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1324,1,3,149,188,341
25,4/7/2010,12,Ayuntamientos,25,12,3,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1324,6,0,144,209,359
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,649,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1325,5,6,89,200,300
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1326,3,2,67,145,217
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1327,2,3,95,141,241
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1328,7,0,79,127,213
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1329,5,0,96,117,218
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1331,2,0,54,46,102
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1331,2,0,44,35,81
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,261,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1332,3,0,45,74,122
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1333,1,5,74,116,196
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1333,9,0,83,126,218
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,256,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1537,2,0,45,69,116
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,130,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1538,1,0,13,49,63
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,182,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1539,2,0,42,48,92
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1540,7,0,98,175,280
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,218,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1541,2,0,77,34,113
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,161,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1542,0,0,39,33,72
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,264,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1543,6,0,41,67,114
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1544,5,0,58,154,217
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,265,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1545,2,0,62,49,113
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,179,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1546,1,0,67,26,94
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,338,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1547,4,0,72,81,157
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1548,5,0,90,137,232
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,367,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1549,2,0,60,116,178
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,370,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1550,6,0,64,117,187
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,295,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1551,1,1,37,104,143
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1552,0,0,79,145,224
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1553,3,0,80,183,266
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,326,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1554,4,2,46,119,171
25,4/7/2010,12,Ayuntamientos,25,24,7,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,4,3,195,245,447
25,4/7/2010,12,Ayuntamientos,25,24,8,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,9,6,247,200,462
25,4/7/2010,12,Ayuntamientos,25,24,9,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,7,4,227,217,455
25,4/7/2010,12,Ayuntamientos,25,24,10,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,11,0,248,207,466
25,4/7/2010,12,Ayuntamientos,25,24,11,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,10,0,232,237,479
25,4/7/2010,12,Ayuntamientos,25,24,12,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,4,3,228,217,452
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,904,10,0,145,103,258
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,905,2,1,148,138,289
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,906,11,0,288,181,480
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,248,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,907,6,2,58,72,138
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,908,3,0,38,56,97
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,909,6,0,113,156,275
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,910,4,0,114,128,246
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,236,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,911,2,0,80,52,134
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,912,9,0,155,117,281
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,913,8,0,213,181,402
25,4/7/2010,12,Ayuntamientos,25,24,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,913,6,4,196,182,388
25,4/7/2010,12,Ayuntamientos,25,24,2,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,913,5,1,201,183,390
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1145,5,0,118,168,291
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1146,6,0,116,186,308
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1147,3,0,102,109,214
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,288,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1148,2,0,76,86,164
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1149,9,0,126,144,279
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1150,5,1,105,183,294
25,4/7/2010,12,Ayuntamientos,25,13,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1150,5,0,125,168,298
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,5,3,127,189,324
25,4/7/2010,12,Ayuntamientos,25,13,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,3,1,132,179,315
25,4/7/2010,12,Ayuntamientos,25,13,2,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,4,0,100,188,292
25,4/7/2010,12,Ayuntamientos,25,13,3,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,6,5,115,199,325
25,4/7/2010,12,Ayuntamientos,25,13,4,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,7,0,140,179,326
25,4/7/2010,12,Ayuntamientos,25,13,5,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,4,6,108,143,261
25,4/7/2010,12,Ayuntamientos,25,13,6,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,5,0,126,176,307
25,4/7/2010,12,Ayuntamientos,25,13,7,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,6,1,126,171,304
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1152,6,3,124,159,292
