Anulada,Distrito,Municipio,SECCION,CASILLA,PAN,PRI-PANAL,PRD,PT,PVEM,PC,PAS,NO REGISTRADOS,NULOS,PRI-PANAL-PRD,PRD-PT-PC,PRD-PT,PRI-PANAL-PC,PT-PAS
0,3,AHOME,56,0056B,37,67,10,3,1,1,0,0,0,,0,,,
0,3,AHOME,57,0057B,52,71,12,3,0,4,1,0,4,,0,,,
0,3,AHOME,58,0058B,39,77,7,8,1,0,0,0,1,,0,,,
0,3,AHOME,59,0059B,45,53,12,2,0,2,1,0,1,,0,,,
0,3,AHOME,60,0060B,32,69,11,5,1,1,0,0,3,,0,,,
0,3,AHOME,61,0061B,37,186,18,4,0,10,1,0,3,,0,,,
0,3,AHOME,62,0062B,43,86,14,3,1,2,0,0,1,,1,,,
0,3,AHOME,63,0063B,59,80,23,5,0,5,2,0,4,,2,,,
0,3,AHOME,63,0063C1,64,74,25,3,1,1,0,0,2,,1,,,
0,3,AHOME,64,0064B,51,63,11,2,1,5,1,0,2,,0,,,
0,3,AHOME,65,0065B,41,71,32,1,2,2,0,0,1,,2,,,
0,3,AHOME,66,0066B,42,72,10,1,0,1,0,0,3,,0,,,
0,3,AHOME,67,0067B,66,76,21,13,2,1,1,0,2,,0,,,
0,3,AHOME,68,0068B,41,69,17,4,6,0,2,0,1,,1,,,
0,3,AHOME,69,0069B,42,88,8,6,1,0,0,0,2,,0,,,
0,3,AHOME,69,0069C1,37,80,24,5,0,0,0,0,2,,0,,,
0,3,AHOME,70,0070B,39,92,12,7,1,0,0,0,5,,1,,,
0,3,AHOME,71,0071B,34,21,13,3,0,0,0,0,1,,2,,,
0,3,AHOME,72,0072B,43,75,23,4,0,1,4,0,2,,3,,,
0,3,AHOME,73,0073B,42,81,9,1,2,1,0,0,3,,0,,,
0,3,AHOME,74,0074B,34,75,2,4,0,0,0,0,0,,1,,,
0,3,AHOME,75,0075B,69,86,18,5,0,1,1,0,2,,1,,,
0,3,AHOME,76,0076B,32,60,12,1,0,0,0,0,0,,0,,,
0,3,AHOME,77,0077B,45,76,18,5,0,4,4,0,1,,0,,,
0,3,AHOME,78,0078B,24,68,10,5,0,1,1,0,1,,0,,,
0,3,AHOME,79,0079B,52,90,12,5,0,7,0,0,2,,1,,,
0,3,AHOME,80,0080B,49,134,40,14,1,2,0,0,3,,2,,,
0,3,AHOME,80,0080C1,67,118,32,10,1,7,0,0,3,,2,,,
0,3,AHOME,81,0081B,52,113,8,1,0,0,2,0,0,,0,,,
0,3,AHOME,81,0081EXT1,82,97,28,5,2,3,0,0,8,,0,,,
0,3,AHOME,81,0081EXT1C1,94,88,16,11,0,3,3,0,7,,1,,,
0,3,AHOME,82,0082B,74,128,29,4,6,3,1,0,1,,0,,,
0,3,AHOME,83,0083B,59,108,28,9,0,1,0,0,5,,1,,,
0,3,AHOME,83,0083C1,53,106,29,10,2,3,0,0,7,,2,,,
0,3,AHOME,84,0084B,86,102,39,7,2,3,2,0,1,,0,,,
0,3,AHOME,84,0084C1,69,98,29,11,1,7,0,0,1,,1,,,
0,3,AHOME,84,0084C2,76,110,41,7,0,5,0,1,2,,1,,,
0,3,AHOME,84,0084C3,71,138,42,8,0,1,1,0,3,,3,,,
0,3,AHOME,84,0084EXT1,66,82,19,9,0,1,2,0,2,,1,,,
0,3,AHOME,84,0084EXT1C1,55,93,30,4,1,2,2,0,2,,0,,,
0,3,AHOME,84,0084EXT1C2,51,93,37,8,2,1,0,0,0,,2,,,
0,3,AHOME,85,0085B,39,108,12,5,1,1,0,0,1,,1,,,
0,3,AHOME,86,0086B,58,103,27,10,2,2,1,2,0,,3,,,
0,3,AHOME,86,0086C1,57,91,19,7,3,3,3,0,2,,1,,,
0,3,AHOME,86,0086C2,61,118,24,9,0,4,1,0,0,,2,,,
0,3,AHOME,87,0087B,72,97,24,6,4,4,0,0,0,,0,,,
0,3,AHOME,87,0087C1,72,89,30,5,0,3,8,0,2,,3,,,
0,3,AHOME,87,0087C2,53,88,31,14,1,7,0,0,8,,52,,,
0,3,AHOME,87,0087C3,60,87,29,6,1,2,1,0,9,,0,,,
0,3,AHOME,88,0088B,62,82,28,7,1,1,1,0,5,,0,,,
0,3,AHOME,88,0088C1,52,87,30,6,0,2,0,0,4,,36,,,
0,3,AHOME,88,0088C2,55,86,16,7,1,3,3,0,1,,2,,,
0,3,AHOME,89,0089B,58,84,9,4,1,2,2,0,3,,1,,,
0,3,AHOME,90,0090B,71,94,23,11,2,0,0,0,4,,0,,,
0,3,AHOME,91,0091B,68,126,20,0,1,0,0,0,4,,0,,,
0,3,AHOME,92,0092B,37,64,14,5,0,3,1,0,1,,0,,,
0,3,AHOME,93,0093B,60,84,20,2,0,3,0,0,9,,0,,,
0,3,AHOME,94,0094B,32,45,6,0,1,0,0,0,2,,2,,,
0,3,AHOME,95,0095B,79,108,20,6,0,2,2,0,4,,0,,,
0,3,AHOME,96,0096B,59,115,26,0,1,1,0,0,3,,0,,,
0,3,AHOME,96,0096C1,64,87,27,3,2,3,4,0,3,,1,,,
0,3,AHOME,97,0097B,65,88,32,15,2,3,1,0,1,,0,,,
0,3,AHOME,97,0097C1,78,104,37,11,1,5,1,0,3,,3,,,
0,3,AHOME,98,0098B,84,127,37,13,1,2,4,0,6,,2,,,
0,3,AHOME,99,0099B,101,102,43,15,2,0,0,0,5,,3,,,
0,3,AHOME,100,0100B,106,91,21,7,3,2,1,0,1,,2,,,
0,3,AHOME,101,0101B,57,101,31,11,2,3,2,0,0,,5,,,
0,3,AHOME,101,0101C1,56,80,46,13,4,7,1,0,1,,2,,,
0,3,AHOME,102,0102B,41,62,23,2,3,2,0,0,1,,0,,,
0,3,AHOME,102,0102EXT1,21,99,3,1,0,1,0,0,4,,1,,,
0,3,AHOME,103,0103B,58,75,30,9,0,1,1,0,1,,1,,,
0,3,AHOME,103,0103C1,50,68,55,15,1,6,4,0,2,,1,,,
0,3,AHOME,104,0104B,21,26,10,2,0,0,0,0,2,,0,,,
0,3,AHOME,105,0105B,35,55,10,2,1,1,0,0,0,,0,,,
0,3,AHOME,106,0106B,25,46,17,12,0,3,1,0,1,,3,,,
0,3,AHOME,107,0107B,29,40,6,10,0,1,1,0,1,,2,,,
0,3,AHOME,108,0108B,35,64,8,8,1,2,0,0,2,,1,,,
0,3,AHOME,109,0109B,24,44,7,2,1,0,1,0,2,,0,,,
0,3,AHOME,110,0110B,36,80,15,6,0,2,0,0,4,,1,,,
0,3,AHOME,274,0274B,59,41,2,2,0,0,0,0,2,,0,,,
0,3,AHOME,283,0283B,148,105,8,2,0,0,0,0,2,,0,,,
0,3,AHOME,283,0283C1,140,98,15,0,1,0,0,0,2,,0,,,
0,3,AHOME,284,0284B,106,147,1,4,0,0,0,0,2,,5,,,
0,3,AHOME,285,0285B,129,178,11,2,0,2,0,0,3,,0,,,
0,3,AHOME,286,0286B,67,120,4,0,0,0,0,0,0,,0,,,
0,3,AHOME,287,0287B,55,201,2,3,1,0,0,0,4,,0,,,
0,3,AHOME,288,0288B,33,175,5,2,0,0,0,0,3,,0,,,
0,3,AHOME,289,0289B,25,156,4,1,0,0,0,0,4,,0,,,
0,3,AHOME,290,0290B,24,218,7,6,1,0,0,0,4,,0,,,
0,3,AHOME,290,0290C1,29,242,8,0,0,0,0,0,0,,0,,,
0,3,AHOME,291,0291B,54,124,12,6,1,4,1,0,2,,0,,,
0,3,AHOME,292,0292B,43,154,11,3,0,0,0,0,4,,0,,,
0,3,AHOME,293,0293B,62,159,20,3,1,4,1,0,1,,0,,,
0,3,AHOME,294,0294B,52,174,21,12,1,9,1,0,7,,2,,,
0,3,AHOME,295,0295B,46,118,21,8,2,1,1,0,3,,3,,,
0,3,AHOME,296,0296B,39,81,7,2,0,0,0,0,0,,0,,,
0,3,AHOME,297,0297B,55,116,23,3,2,4,0,1,2,,1,,,
0,3,AHOME,297,0297C1,51,110,42,0,0,0,0,0,5,,0,,,
0,3,AHOME,298,0298B,99,133,21,6,0,2,0,0,9,,0,,,
0,3,AHOME,298,0298C1,83,128,28,5,1,1,0,0,2,,0,,,
0,3,AHOME,299,0299B,35,236,30,8,0,0,1,0,1,,2,,,
0,3,AHOME,300,0300B,17,106,21,5,0,0,7,0,3,,0,,,
0,3,AHOME,301,0301B,36,109,17,5,0,0,0,0,5,,0,,,
0,3,AHOME,302,0302B,58,137,13,4,2,0,0,0,0,,2,,,
0,3,AHOME,303,0303B,52,149,20,9,1,0,0,0,1,,1,,,
0,3,AHOME,304,0304B,34,78,21,5,0,3,0,0,3,,1,,,
0,3,AHOME,304,0304C1,35,116,15,3,0,0,1,0,4,,0,,,
0,3,AHOME,305,0305B,31,81,16,6,0,2,0,0,1,,1,,,
0,3,AHOME,306,0306B,61,126,34,5,0,2,1,0,4,,0,,,
0,3,AHOME,307,0307B,30,78,18,1,0,2,0,0,1,,0,,,
0,3,AHOME,308,0308B,32,117,12,5,0,1,0,0,4,,2,,,
0,3,AHOME,309,0309B,23,96,4,5,0,3,0,0,0,,0,,,
0,3,AHOME,310,0310B,12,30,10,0,0,1,0,0,0,,11,,,
0,3,AHOME,311,0311B,42,123,8,4,2,1,1,0,3,,1,,,
0,3,AHOME,312,0312B,105,105,19,3,0,0,0,0,6,,0,,,
0,3,AHOME,312,0312C1,93,116,15,2,0,1,0,0,5,,0,,,
0,3,AHOME,313,0313B,150,122,18,10,0,0,0,0,6,,1,,,
0,3,AHOME,314,0314B,89,129,18,6,1,2,0,0,2,,0,,,
0,3,AHOME,315,0315B,138,150,24,3,0,1,0,0,5,,0,,,
0,3,AHOME,316,0316B,193,167,0,0,0,0,2,0,4,,24,,,
0,3,AHOME,317,0317B,61,99,8,3,0,0,0,0,5,,0,,,
0,3,AHOME,318,0318B,134,11,10,3,0,1,0,2,0,,0,,,
0,3,AHOME,319,0319B,75,103,13,3,0,0,0,0,4,,1,,,
0,3,AHOME,320,0320B,104,118,11,1,0,2,0,0,3,,0,,,
0,3,AHOME,321,0321B,85,110,10,1,0,2,0,0,5,,1,,,
0,3,AHOME,321,0321C1,85,100,7,1,0,1,0,1,2,,0,,,
0,3,AHOME,322,0322B,74,92,21,2,0,1,0,0,2,,2,,,
0,3,AHOME,323,0323B,122,141,18,0,0,0,0,0,2,,0,,,
0,3,AHOME,324,0324B,136,130,18,4,0,1,0,0,5,,0,,,
0,3,AHOME,325,0325B,19,110,7,0,1,0,0,0,1,,0,,,
0,3,AHOME,326,0326B,124,254,26,10,1,0,0,0,0,,0,,,
0,3,AHOME,327,0327B,82,118,11,0,0,0,0,0,5,,0,,,
0,3,AHOME,328,0328B,104,246,11,1,0,0,0,0,3,,0,,,
0,3,AHOME,329,0329B,63,109,9,5,0,0,0,0,1,,0,,,
0,3,AHOME,330,0330B,98,142,11,1,1,0,0,0,3,,1,,,
0,3,AHOME,331,0331B,96,98,8,0,0,0,0,0,1,,0,,,
0,3,AHOME,332,0332B,66,97,3,2,1,0,0,0,2,,2,,,
0,3,AHOME,333,0333B,57,90,9,0,0,0,0,0,1,,0,,,
0,3,AHOME,334,0334B,124,138,12,5,2,1,0,0,3,,0,,,
0,3,AHOME,335,0335B,37,186,7,3,1,0,0,0,1,,0,,,
0,3,AHOME,336,0336B,31,197,13,5,0,1,0,2,6,,1,,,
0,3,AHOME,337,0337B,39,167,7,1,0,0,0,0,5,,0,,,
0,3,AHOME,338,0338B,13,36,16,2,0,0,0,0,2,,1,,,
0,3,AHOME,339,0339B,57,125,15,4,3,0,0,0,2,,1,,,
0,3,AHOME,340,0340B,32,97,8,0,3,0,0,0,1,,0,,,
0,3,AHOME,341,0341B,34,82,8,3,0,1,1,0,1,,1,,,
0,3,AHOME,342,0342B,28,184,12,0,0,3,0,0,3,,1,,,
0,3,AHOME,343,0343B,33,207,9,1,1,0,0,0,1,,0,,,
0,3,AHOME,344,0344B,84,197,11,0,2,0,0,0,2,,0,,,
0,3,AHOME,345,0345B,68,162,33,18,0,5,0,0,1,,2,,,
0,3,AHOME,346,0346B,62,199,27,4,0,1,0,0,1,,5,,,
0,3,AHOME,347,0347B,27,106,13,8,0,2,0,0,0,,2,,,
0,3,AHOME,348,0348B,52,93,9,6,0,0,1,0,0,,2,,,
0,3,AHOME,349,0349B,72,91,0,1,2,2,0,0,0,,0,,,
0,3,AHOME,349,0349C1,43,108,7,2,1,0,0,0,3,,0,,,
0,3,AHOME,350,0350B,18,203,8,2,0,2,0,0,11,,0,,,
0,3,AHOME,351,0351B,40,202,13,5,0,2,0,0,6,,0,,,
0,3,AHOME,352,0352B,60,170,21,7,2,1,1,0,2,,7,,,
0,3,AHOME,353,0353B,137,184,28,6,2,0,0,0,8,,2,,,
0,3,AHOME,354,0354B,141,171,6,3,1,1,1,0,5,,0,,,
0,3,AHOME,355,0355B,97,99,8,0,0,1,0,0,1,,0,,,
0,3,AHOME,355,0355C1,65,122,9,2,0,0,0,0,1,,0,,,
0,3,AHOME,356,0356B,102,94,18,4,1,0,0,0,1,,0,,,
0,3,AHOME,357,0357B,32,89,8,6,0,1,0,0,2,,3,,,
0,3,AHOME,358,0358B,78,127,39,17,0,4,0,1,7,,0,,,
0,3,AHOME,359,0359B,43,77,24,10,0,4,1,2,2,,2,,,
0,3,AHOME,360,0360B,54,57,22,11,0,2,0,0,2,,0,,,
0,3,AHOME,360,0360C1,48,59,24,12,0,2,0,0,0,,2,,,
0,3,AHOME,361,0361B,51,92,20,6,0,1,1,0,1,,0,,,
0,3,AHOME,361,0361C1,57,66,0,0,0,0,0,0,2,,42,,,
0,3,AHOME,362,0362B,48,124,14,1,2,0,1,0,8,,0,,,
0,3,AHOME,362,0362C1,57,104,16,11,0,3,0,0,1,,1,,,
0,3,AHOME,363,0363B,53,11,24,11,2,1,0,0,6,,1,,,
0,3,AHOME,363,0363C1,76,133,15,6,0,3,1,0,5,,0,,,
0,3,AHOME,364,0364B,26,95,17,4,0,3,1,0,3,,0,,,
0,3,AHOME,364,0364C1,36,97,17,2,1,4,0,0,1,,2,,,
0,3,AHOME,365,0365B,74,136,34,5,0,2,0,0,3,,5,,,
0,3,AHOME,366,0366B,114,143,74,1,0,2,0,0,9,,7,,,
0,3,AHOME,367,0367B,43,76,28,2,3,0,0,0,2,,0,,,
0,3,AHOME,405,0405B,83,51,2,3,2,0,0,0,0,,0,,,
0,3,AHOME,407,0407B,86,128,3,1,2,1,0,0,1,,0,,,
0,3,AHOME,408,0408B,108,96,12,8,0,1,0,0,3,,2,,,
0,3,AHOME,408,0408C1,77,128,7,7,0,0,0,0,5,,0,,,
0,3,AHOME,409,0409B,25,100,8,1,0,0,0,0,4,,0,,,
0,3,AHOME,425,0425B,24,146,5,0,0,0,0,0,1,,0,,,
0,3,AHOME,426,0426B,20,84,7,10,0,2,0,0,3,,0,,,
0,3,AHOME,427,0427B,8,30,1,0,0,0,0,0,2,,1,,,
0,3,AHOME,428,0428B,58,101,1,4,1,0,0,0,3,,0,,,
0,3,AHOME,429,0429B,43,75,5,1,0,0,0,0,1,,0,,,
0,3,AHOME,430,0430B,88,111,22,6,0,0,0,0,5,,0,,,
0,3,AHOME,431,0431B,51,55,8,1,1,0,0,0,1,,0,,,
0,3,AHOME,432,0432B,36,65,3,2,0,0,0,0,1,,0,,,
0,3,AHOME,434,0434B,82,141,14,8,0,2,0,0,4,,0,,,
0,3,AHOME,435,0435B,65,74,21,0,0,0,0,0,3,,0,,,
0,3,AHOME,436,0436B,17,113,25,3,1,1,0,0,0,,0,,,
0,3,AHOME,437,0437B,171,139,13,0,0,0,0,0,0,,0,,,
0,3,AHOME,438,0438B,52,117,4,1,0,1,0,0,5,,1,,,
0,3,AHOME,439,0439B,31,105,16,5,0,1,0,0,6,,0,,,
0,3,AHOME,440,0440B,65,123,9,2,0,2,0,0,0,,0,,,
0,3,AHOME,440,0440C1,59,121,22,3,0,1,0,0,3,,1,,,
0,3,AHOME,441,0441B,27,53,4,0,0,0,0,0,2,,0,,,
0,3,AHOME,442,0442B,67,184,9,2,1,0,1,0,3,,0,,,
0,3,AHOME,443,0443B,68,132,3,2,0,0,0,0,4,,0,,,
0,3,AHOME,444,0444B,73,146,8,2,0,0,0,0,2,,1,,,
0,3,AHOME,445,0445B,46,42,2,0,0,0,1,0,0,,0,,,
0,3,AHOME,446,0446B,38,143,9,6,0,1,0,0,4,,0,,,
0,3,AHOME,447,0447B,30,78,5,3,1,0,0,0,2,,0,,,
0,3,AHOME,448,0448B,87,126,11,4,1,0,0,0,1,,1,,,
0,3,AHOME,449,0449B,63,119,10,5,0,3,1,0,4,,0,,,
0,3,AHOME,449,0449C1,62,133,17,9,0,0,0,0,1,,26,,,
0,3,AHOME,450,0450B,139,181,6,3,3,1,1,0,0,,0,,,
0,3,AHOME,451,0451B,109,117,13,3,0,0,0,0,7,,0,,,
0,3,AHOME,452,0452B,23,63,2,0,1,0,0,0,1,,0,,,
0,3,AHOME,453,0453B,65,148,9,0,2,0,1,0,6,,0,,,
0,3,AHOME,454,0454B,75,110,5,5,0,0,0,1,10,,0,,,
0,3,AHOME,455,0455B,25,100,8,5,0,1,0,0,1,,0,,,
,,,,,,,,,,,,,,,,,,
0,4,AHOME,111,0111B,94,161,46,13,2,2,0,0,4,,3,,,
0,4,AHOME,112,0112B,74,120,41,11,4,8,1,0,5,,0,,,
0,4,AHOME,113,0113B,45,59,20,2,5,1,1,2,1,,1,,,
0,4,AHOME,114,0114B,67,81,35,14,0,2,3,0,3,,1,,,
0,4,AHOME,114,0114C1,82,86,26,8,11,2,1,0,5,,6,,,
0,4,AHOME,115,0115B,41,51,21,6,2,7,0,0,2,,1,,,
0,4,AHOME,115,0115C1,48,51,22,3,0,11,2,0,3,,3,,,
0,4,AHOME,116,0116B,78,84,35,10,1,14,4,0,2,,3,,,
0,4,AHOME,116,0116C1,63,95,25,11,2,8,2,0,2,,2,,,
0,4,AHOME,117,0117B,49,91,23,9,1,3,2,0,1,,0,,,
0,4,AHOME,118,0118B,26,68,26,12,1,6,1,0,4,,4,,,
0,4,AHOME,119,0119B,58,82,28,8,0,10,1,0,7,,0,,,
0,4,AHOME,120,0120B,57,94,34,8,3,5,0,0,5,,0,,,
0,4,AHOME,121,0121B,77,88,48,14,3,5,1,0,3,,67,,,
0,4,AHOME,122,0122B,66,72,18,5,1,4,3,0,2,,1,,,
0,4,AHOME,122,0122C1,63,58,33,67,1,1,1,0,4,,0,,,
0,4,AHOME,123,0123B,54,94,45,0,0,0,0,1,3,,0,,,
0,4,AHOME,124,0124B,41,62,25,12,6,3,1,0,2,,2,,,
0,4,AHOME,125,0125B,34,68,18,3,0,0,1,0,2,,0,,,
0,4,AHOME,126,0126B,48,97,24,8,0,1,0,0,4,,0,,,
0,4,AHOME,127,0127B,38,83,27,5,12,7,0,0,7,,1,,,
0,4,AHOME,128,0128B,57,52,34,0,0,0,1,0,1,,0,,,
0,4,AHOME,129,0129B,70,125,22,8,0,3,1,0,4,,0,,,
0,4,AHOME,130,0130B,59,65,21,8,2,3,1,0,0,,0,,,
0,4,AHOME,131,0131B,73,66,14,2,0,4,0,0,1,,1,,,
0,4,AHOME,132,0132B,78,91,21,8,0,11,2,0,5,,2,,,
0,4,AHOME,133,0133B,69,95,45,10,2,17,1,0,3,,2,,,
0,4,AHOME,134,0134B,36,39,13,2,1,7,1,0,0,,0,,,
0,4,AHOME,135,0135B,27,48,14,5,1,6,0,0,2,,1,,,
0,4,AHOME,136,0136B,63,100,19,10,5,5,0,0,4,,0,,,
0,4,AHOME,137,0137B,73,55,21,2,0,3,1,1,8,,1,,,
0,4,AHOME,138,0138B,75,89,29,7,0,6,2,1,3,,2,,,
0,4,AHOME,139,0139B,54,106,40,10,1,5,0,0,4,,0,,,
0,4,AHOME,140,0140B,50,77,11,6,1,3,0,0,2,,0,,,
0,4,AHOME,141,0141B,68,78,21,11,1,7,1,0,2,,3,,,
0,4,AHOME,142,0142B,71,94,31,8,0,7,2,1,2,,2,,,
0,4,AHOME,142,0142C1,66,121,33,6,0,7,1,0,6,,0,,,
0,4,AHOME,143,0143B,101,95,34,9,4,5,3,0,5,,3,,,
0,4,AHOME,144,0144B,113,98,26,9,2,1,7,0,2,,1,,,
0,4,AHOME,145,0145B,73,89,26,13,0,2,1,1,3,,2,,,
0,4,AHOME,146,0146B,93,131,21,10,1,6,2,0,3,,0,,,
0,4,AHOME,147,0147B,96,117,33,4,2,17,5,0,4,,0,,,
0,4,AHOME,148,0148B,42,77,14,11,1,4,2,0,3,,4,,,
0,4,AHOME,149,0149B,35,69,21,5,0,5,2,1,3,,3,,,
0,4,AHOME,150,0150B,47,88,34,4,1,14,1,1,2,,1,,,
0,4,AHOME,151,0151B,88,100,32,7,2,1,2,0,2,,2,,,
0,4,AHOME,152,0152B,59,114,26,2,0,1,1,0,3,,1,,,
0,4,AHOME,153,0153B,104,111,14,7,0,1,2,3,6,,2,,,
0,4,AHOME,154,0154B,140,133,40,7,1,3,5,0,0,,0,,,
0,4,AHOME,155,0155B,58,93,20,6,2,1,1,0,3,,3,,,
0,4,AHOME,156,0156B,82,110,19,1,1,3,0,1,1,,23,,,
0,4,AHOME,157,0157B,92,101,27,4,1,7,0,0,8,,0,,,
0,4,AHOME,157,0157C1,84,92,17,10,2,4,3,1,4,,2,,,
0,4,AHOME,158,0158B,81,84,27,8,8,2,3,0,0,,0,,,
0,4,AHOME,158,0158C1,76,88,24,5,1,0,1,0,2,,0,,,
0,4,AHOME,159,0159B,12,41,16,4,0,1,0,0,3,,0,,,
0,4,AHOME,160,0160B,67,108,47,9,1,5,1,0,2,,1,,,
0,4,AHOME,161,0161B,65,75,33,10,4,1,0,0,1,,0,,,
0,4,AHOME,162,0162B,59,104,31,9,1,2,0,0,5,,3,,,
0,4,AHOME,162,0162C1,60,86,26,9,0,7,1,0,2,,4,,,
0,4,AHOME,163,0163B,84,125,35,6,2,4,2,0,5,,0,,,
0,4,AHOME,164,0164B,67,97,38,8,4,5,2,0,4,,1,,,
0,4,AHOME,164,0164C1,80,100,47,9,1,3,6,0,2,,1,,,
0,4,AHOME,164,0164C2,80,118,52,12,2,9,1,0,1,,0,,,
0,4,AHOME,165,0165B,50,71,37,0,2,0,0,0,6,,0,,,
0,4,AHOME,166,0166B,92,99,46,10,2,4,1,0,2,,3,,,
0,4,AHOME,167,0167B,37,64,17,6,2,9,2,0,0,,2,,,
0,4,AHOME,168,0168B,30,71,39,5,0,1,0,0,3,,3,,,
0,4,AHOME,169,0169B,77,116,34,10,1,2,2,0,5,,1,,,
0,4,AHOME,170,0170B,56,72,29,9,3,4,0,0,0,,3,,,
0,4,AHOME,170,0170C1,45,90,11,7,3,4,3,0,2,,4,,,
0,4,AHOME,171,0171B,78,137,51,13,3,3,0,1,5,,2,,,
0,4,AHOME,172,0172B,25,58,25,9,0,1,1,0,2,,0,,,
0,4,AHOME,173,0173B,72,85,20,7,3,3,2,0,3,,0,,,
0,4,AHOME,174,0174B,118,108,26,8,1,8,1,0,6,,1,,,
0,4,AHOME,175,0175B,70,84,10,4,0,3,0,0,2,,0,,,
0,4,AHOME,176,0176B,72,73,23,5,2,0,6,0,1,,1,,,
0,4,AHOME,177,0177B,80,47,13,3,0,2,2,0,0,,3,,,
0,4,AHOME,178,0178B,49,59,13,3,1,0,2,0,0,,0,,,
0,4,AHOME,179,0179B,105,131,21,12,0,6,1,0,5,,1,,,
0,4,AHOME,180,0180B,113,100,17,5,0,1,3,1,9,,3,,,
0,4,AHOME,181,0181B,95,77,16,3,1,2,1,0,6,,1,,,
0,4,AHOME,182,0182B,84,88,30,10,1,2,1,0,6,,5,,,
0,4,AHOME,183,0183B,55,61,16,8,1,2,0,0,2,,0,,,
0,4,AHOME,184,0184B,35,90,32,0,2,0,7,0,0,,32,,,
0,4,AHOME,185,0185B,48,88,28,11,1,6,0,0,4,,0,,,
0,4,AHOME,185,0185C1,37,88,20,4,0,7,0,0,2,,0,,,
0,4,AHOME,186,0186B,38,84,17,2,1,2,0,0,1,,0,,,
0,4,AHOME,187,0187B,32,75,16,7,0,1,1,0,3,,0,,,
0,4,AHOME,188,0188B,54,61,18,4,1,1,0,0,0,,0,,,
0,4,AHOME,189,0189B,126,80,19,2,1,1,1,0,1,,1,,,
0,4,AHOME,190,0190B,29,53,12,2,6,1,0,0,4,,2,,,
0,4,AHOME,191,0191B,98,94,23,4,2,3,0,1,0,,1,,,
0,4,AHOME,192,0192B,82,74,11,3,1,1,0,0,3,,0,,,
0,4,AHOME,193,0193B,77,91,17,2,3,2,0,0,3,,0,,,
0,4,AHOME,194,0194B,90,73,12,2,0,1,1,0,1,,0,,,
0,4,AHOME,195,0195B,69,78,17,3,3,7,3,0,0,,1,,,
0,4,AHOME,196,0196B,81,75,9,6,1,1,0,0,2,,1,,,
0,4,AHOME,196,0196C1,72,74,10,2,2,0,1,0,4,,1,,,
0,4,AHOME,197,0197B,76,67,24,8,0,1,3,0,1,,0,,,
0,4,AHOME,197,0197C1,84,92,20,8,0,2,0,0,1,,0,,,
0,4,AHOME,198,0198B,47,40,18,2,0,1,1,0,1,,0,,,
0,4,AHOME,199,0199B,70,76,33,14,11,6,1,0,4,,0,,,
0,4,AHOME,199,0199C1,65,106,27,9,9,4,0,0,8,,2,,,
0,4,AHOME,200,0200B,51,141,25,11,2,4,0,0,3,,0,,,
0,4,AHOME,201,0201B,70,45,6,1,0,2,0,0,4,,0,,,
0,4,AHOME,202,0202B,69,119,26,6,1,0,2,0,0,,0,,,
0,4,AHOME,202,0202C1,51,125,35,5,1,2,0,0,2,,4,,,
0,4,AHOME,203,0203B,56,51,22,8,0,1,1,0,0,,1,,,
0,4,AHOME,204,0204B,60,97,37,12,2,2,1,1,7,,0,,,
0,4,AHOME,205,0205B,46,58,28,9,1,3,0,0,4,,2,,,
0,4,AHOME,206,0206B,42,45,24,11,3,3,1,0,3,,0,,,
0,4,AHOME,206,0206EXT1,53,94,6,1,2,0,1,0,2,,0,,,
0,4,AHOME,207,0207B,66,79,26,5,0,0,0,0,0,,0,,,
0,4,AHOME,207,0207C1,72,89,32,7,1,3,1,0,1,,5,,,
0,4,AHOME,208,0208B,82,84,22,3,2,0,0,0,3,,3,,,
0,4,AHOME,209,0209B,76,96,13,5,0,5,4,1,2,,0,,,
0,4,AHOME,209,0209C1,78,73,19,5,2,6,0,0,2,,0,,,
0,4,AHOME,210,0210B,77,82,20,3,4,1,2,0,2,,1,,,
0,4,AHOME,211,0211B,51,109,16,3,0,1,1,0,5,,1,,,
0,4,AHOME,212,0212B,61,91,23,5,1,5,4,0,2,,1,,,
0,4,AHOME,213,0213B,122,120,41,10,2,8,1,0,4,,0,,,
0,4,AHOME,214,0214B,90,94,13,6,2,1,3,0,3,,0,,,
0,4,AHOME,215,0215B,93,121,20,2,3,2,4,1,2,,0,,,
0,4,AHOME,216,0216B,96,91,19,10,1,4,4,0,3,,1,,,
0,4,AHOME,217,0217B,60,81,12,6,4,3,1,0,1,,4,,,
0,4,AHOME,218,0218B,70,107,33,12,0,1,1,0,3,,2,,,
0,4,AHOME,219,0219B,136,121,35,8,0,4,0,0,0,,4,,,
0,4,AHOME,220,0220B,121,126,30,5,2,3,4,0,6,,5,,,
0,4,AHOME,221,0221B,48,91,37,16,0,0,2,0,1,,0,,,
0,4,AHOME,222,0222B,78,63,27,6,0,3,0,0,9,,2,,,
0,4,AHOME,223,0223B,73,112,27,8,1,0,5,0,1,,0,,,
0,4,AHOME,224,0224B,81,105,32,9,2,3,0,0,2,,2,,,
0,4,AHOME,225,0225B,31,24,0,12,0,0,0,0,2,,1,,,
0,4,AHOME,226,0226B,63,119,48,4,2,2,5,0,8,,0,,,
0,4,AHOME,226,0226C1,56,118,33,6,0,2,2,1,5,,1,,,
0,4,AHOME,227,0227B,33,58,19,5,0,3,1,0,2,,27,,,
