CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,501,1,11,23,12,58,2,2,1,19,75,7,3,9,0,0,3,,,0,225,8,233,446
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,502,2,27,55,19,129,6,2,7,62,130,5,0,3,0,0,4,,,0,449,14,463,962
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,503,1,17,41,13,66,2,0,4,27,88,2,0,6,0,1,1,,,0,268,10,278,635
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,504,2,37,53,11,70,4,1,3,41,134,8,2,8,0,0,4,,,0,376,16,392,791
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,505,1,23,34,13,85,6,0,1,23,81,6,0,6,0,0,8,,,0,286,8,294,624
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,506,1,24,36,23,54,3,0,5,34,100,1,0,5,0,0,2,,,1,287,5,293,620
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,507,1,12,24,2,60,3,3,3,18,55,2,0,1,0,0,4,,,0,187,4,191,439
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,508,1,24,42,14,77,1,3,10,32,88,2,1,7,0,0,1,,,0,302,6,308,617
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,509,1,13,26,8,47,1,2,3,15,35,2,1,4,0,0,2,,,0,159,7,166,307
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,510,2,50,114,29,127,15,6,15,48,173,9,2,24,0,0,4,,,1,616,12,629,1153
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,511,2,26,37,22,94,4,2,7,41,151,27,0,6,0,1,3,,,0,421,13,434,963
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,512,1,19,33,18,85,2,1,5,25,52,6,2,10,0,1,2,,,0,261,12,273,539
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,513,1,19,19,5,76,2,3,3,17,54,1,0,4,0,0,0,,,0,203,8,211,426
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,514,1,25,46,19,83,2,8,4,36,80,3,1,6,0,0,5,,,0,318,10,328,702
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,515,1,15,27,11,51,3,4,4,20,80,3,0,1,0,0,2,,,0,221,13,234,549
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,516,2,31,50,30,114,6,5,5,63,112,3,1,6,0,0,7,,,1,433,11,445,880
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,517,1,19,25,9,49,4,8,5,24,42,1,0,6,0,0,2,,,0,194,8,202,411
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,518,2,65,54,16,103,6,11,7,78,92,11,7,10,0,0,10,,,0,470,9,479,1006
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,519,2,69,54,24,46,4,13,4,80,78,3,0,2,0,0,14,,,0,391,19,410,811
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,520,2,48,61,30,97,9,2,7,67,145,8,0,2,0,0,11,,,1,487,11,499,1052
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,521,2,50,57,13,130,10,10,2,56,123,8,1,7,0,0,2,,,0,469,15,484,1041
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,522,3,68,114,49,233,16,12,11,72,237,29,3,16,1,0,7,,,0,868,36,904,1557
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,523,1,30,22,22,37,5,3,3,25,59,6,0,6,0,0,5,,,0,223,7,230,439
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,524,1,27,47,19,74,5,8,6,33,58,5,2,7,0,0,3,,,0,294,11,305,591
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,525,2,52,95,41,129,7,8,16,70,130,10,0,17,0,0,6,,,0,581,18,599,1192
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,526,2,29,85,17,109,3,10,11,40,96,9,10,16,0,0,3,,,0,438,11,449,810
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,527,2,41,81,32,82,10,9,7,44,132,7,3,9,0,0,3,,,0,460,15,475,866
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,528,2,42,87,22,104,7,5,4,52,105,8,3,10,0,0,0,,,0,449,16,465,951
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,529,2,28,49,23,109,6,7,9,38,92,7,6,12,0,1,2,,,0,389,23,412,887
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,530,2,51,70,26,111,2,5,8,43,116,5,1,9,0,0,1,,,3,448,24,475,971
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,531,2,51,95,47,117,6,8,11,50,117,3,2,10,0,1,7,,,2,525,12,539,1033
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,532,1,41,71,23,82,6,7,5,32,83,6,2,11,2,0,6,,,3,377,12,392,730
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,533,2,66,68,18,110,11,6,7,79,119,7,1,13,0,1,13,,,1,519,15,535,953
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,534,2,27,54,19,154,10,4,5,46,106,2,1,16,0,0,2,,,3,446,15,464,777
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,535,2,55,40,25,87,4,9,11,59,93,11,1,5,0,0,8,,,0,408,6,414,823
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,536,2,66,89,45,81,2,10,3,74,137,60,0,10,0,0,11,,,0,588,13,601,1237
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,537,1,30,24,20,56,10,6,3,32,61,1,1,1,0,0,3,,,0,248,12,260,506
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,538,2,46,55,23,42,5,12,5,64,76,8,0,1,0,0,6,,,0,343,10,353,782
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,539,1,29,35,23,49,5,7,8,45,72,4,0,2,0,1,5,,,1,285,10,296,720
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,540,1,16,33,12,114,4,2,4,20,60,5,0,15,0,0,3,,,0,288,6,294,528
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,541,1,23,31,18,87,6,8,9,24,98,3,3,11,0,0,0,,,0,321,11,332,692
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,542,2,23,40,21,89,4,5,4,53,110,4,2,12,0,1,0,,,1,368,10,379,786
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,543,1,46,55,19,111,7,3,9,24,129,6,0,10,0,0,3,,,0,422,11,433,740
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,544,2,38,62,10,111,13,11,5,38,106,6,2,7,0,0,4,,,0,413,17,430,868
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,545,1,26,43,41,100,4,4,3,30,96,10,2,12,0,0,7,,,1,378,18,397,695
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,546,2,33,41,28,124,10,13,23,55,93,7,3,11,0,0,8,,,0,449,10,459,825
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,547,2,26,45,39,103,3,5,22,55,117,2,3,13,0,0,5,,,0,438,16,454,852
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,548,2,56,83,31,151,7,3,24,60,152,12,2,15,0,0,6,,,2,602,14,618,1212
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,549,1,36,33,23,106,13,2,9,39,95,10,0,3,0,0,6,,,0,375,9,384,727
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,550,1,34,36,22,106,3,9,10,32,102,5,2,4,0,0,7,,,0,372,13,385,674
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,551,2,31,45,38,145,11,4,5,36,136,11,4,15,0,0,7,,,1,488,18,507,949
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,552,1,33,66,26,100,3,10,4,22,84,7,1,8,0,0,4,,,0,368,14,382,689
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,553,2,34,41,15,106,4,6,7,54,158,7,3,7,0,0,5,,,0,447,23,470,832
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,554,1,32,47,17,79,5,5,5,32,115,8,0,8,0,0,0,,,6,353,11,370,692
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,555,1,30,30,12,92,4,5,3,21,41,6,5,4,0,0,5,,,0,258,10,268,524
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,556,2,46,68,23,180,12,7,2,34,84,7,3,26,0,0,7,,,0,499,19,518,903
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,557,1,28,51,21,67,5,5,4,31,80,7,1,11,0,0,5,,,0,316,11,327,635
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,558,2,38,71,22,128,7,6,7,38,86,6,1,22,0,0,4,,,0,436,20,456,882
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,559,2,45,78,27,120,10,12,4,48,92,13,1,12,0,0,5,,,0,467,20,487,1036
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,560,1,34,50,24,117,5,3,3,28,56,8,1,6,0,0,6,,,0,341,20,361,674
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,561,2,43,38,26,85,12,5,3,45,91,5,1,6,3,0,2,,,0,365,19,384,773
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,562,2,41,64,29,88,9,3,4,45,88,4,2,15,0,0,5,,,2,397,6,405,788
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,563,2,32,55,16,98,8,7,13,47,74,6,2,12,0,0,10,,,1,380,17,398,871
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,564,2,41,60,41,89,7,4,2,55,77,7,0,28,0,0,7,,,1,418,18,437,906
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,565,2,34,74,36,78,4,8,5,51,68,14,2,14,0,0,4,,,0,392,10,402,780
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,566,2,44,87,18,97,3,4,6,44,75,6,0,12,0,0,1,,,2,397,11,410,760
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,567,1,44,56,32,77,8,4,8,7,30,8,0,14,0,0,0,,,0,288,11,299,727
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,568,2,36,81,26,84,16,12,10,46,109,4,0,4,8,0,2,,,0,438,19,457,936
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,569,2,39,63,37,153,7,8,2,33,76,8,4,14,0,0,3,,,0,447,15,462,856
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,570,2,50,84,36,78,4,12,10,63,57,3,0,5,0,0,3,,,0,405,11,416,892
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,571,2,82,124,21,123,8,11,6,62,99,11,2,27,0,1,7,,,0,584,32,616,1249
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,572,1,35,40,12,74,5,5,5,25,74,8,0,11,0,0,5,,,0,299,12,311,649
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,573,2,36,89,20,132,13,6,5,52,60,8,0,18,0,0,6,,,0,445,16,461,849
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,574,1,16,58,16,97,1,4,3,24,39,2,2,16,0,0,2,,,1,280,10,291,522
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,575,2,40,74,23,125,1,6,6,42,69,8,9,17,0,0,5,,,1,425,22,448,868
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,576,1,38,59,11,154,7,3,4,36,45,6,1,15,0,0,6,,,0,385,8,393,699
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,577,1,35,36,12,165,0,0,3,41,45,1,1,15,0,0,10,,,0,364,12,376,677
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,34,820,1363,434,1214,287,171,89,1087,1663,112,21,142,0,4,95,,,19,7502,213,7734,23766
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,579,2,30,50,21,104,4,4,0,57,77,6,0,5,0,0,5,,,1,363,10,374,754
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,580,1,15,24,18,98,6,8,4,26,28,2,2,10,1,0,2,,,0,244,7,251,537
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,581,1,15,25,7,79,1,3,0,25,21,4,0,9,0,0,0,,,0,189,5,194,359
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,582,1,10,30,10,86,6,3,1,18,42,4,1,4,0,0,6,,,0,221,8,229,406
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,583,1,7,9,25,46,5,1,0,15,18,3,0,0,0,0,2,,,0,131,6,137,227
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,584,1,11,13,1,46,1,1,0,8,11,3,0,2,0,0,1,,,0,98,0,98,157
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,585,2,34,71,21,152,6,10,6,36,69,10,1,11,0,0,6,,,0,433,11,444,924
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,586,1,12,17,8,63,3,3,1,14,18,3,2,3,0,0,0,,,0,147,2,149,269
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,587,1,12,20,12,61,2,5,2,16,29,1,1,3,0,0,0,,,2,164,7,173,306
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,588,1,10,24,5,38,3,0,2,10,16,4,1,2,0,0,0,,,0,115,2,117,237
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,589,1,22,32,13,47,3,3,4,30,36,0,1,6,0,0,1,,,0,198,8,206,445
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,590,1,14,18,11,59,2,3,35,19,0,3,0,6,0,0,0,,,0,170,6,176,359
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,591,8,182,424,113,569,26,25,33,235,394,33,15,64,1,0,13,,,2,2127,81,2210,5280
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,592,2,50,75,25,169,5,6,8,71,93,8,2,11,0,0,4,,,1,527,15,543,1101
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,593,1,17,26,9,78,2,1,0,22,32,0,0,9,0,0,2,,,0,198,6,204,440
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,594,1,43,36,16,77,4,5,3,55,51,14,2,3,0,0,3,,,0,312,13,325,652
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,595,1,45,72,15,76,11,5,1,64,59,2,1,0,0,0,6,,,0,357,11,368,712
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,596,1,37,38,15,64,3,5,3,59,35,2,0,5,0,0,4,,,0,270,4,274,563
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,597,1,24,24,12,36,5,6,1,27,29,4,0,1,0,0,4,,,0,173,4,177,335
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,598,2,67,83,22,121,12,4,6,51,63,7,1,10,0,0,8,,,0,455,8,463,792
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,599,1,30,45,8,121,5,3,0,43,43,1,10,0,0,0,2,,,1,311,14,326,651
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,600,1,10,18,6,32,3,1,1,8,13,1,0,6,0,0,2,,,0,101,3,104,238
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,601,1,36,50,12,42,10,9,3,42,52,1,0,6,0,0,6,,,1,269,5,275,571
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,602,1,39,47,8,34,7,4,1,26,25,6,1,4,0,0,11,,,0,213,8,221,437
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,603,1,11,15,4,31,2,1,0,15,18,2,0,5,0,1,2,,,0,107,2,109,319
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,604,2,50,71,38,65,16,8,4,44,84,8,1,15,0,0,4,,,0,408,14,422,768
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,605,1,42,28,7,14,2,10,4,34,66,5,0,4,0,0,6,,,0,222,8,230,521
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,606,1,59,57,20,40,11,16,4,113,52,2,0,6,0,0,11,,,0,391,17,408,654
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,607,1,61,49,19,74,8,8,5,48,48,7,0,5,0,0,0,,,0,332,0,332,646
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,608,1,44,34,9,67,8,2,11,47,51,5,0,3,0,0,3,,,0,284,15,299,544
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,609,1,48,57,18,22,1,2,3,39,54,5,1,4,0,1,16,,,0,271,15,286,617
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,610,1,56,25,15,35,6,13,3,50,37,6,0,3,0,0,9,,,2,258,13,273,515
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,611,1,84,47,24,37,3,17,5,52,54,5,1,3,0,0,13,,,0,345,10,355,730
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,612,2,59,45,23,43,3,13,3,63,81,5,1,7,0,0,14,,,0,360,8,368,779
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,613,1,53,40,10,50,4,8,3,53,40,7,0,4,0,0,7,,,2,279,9,290,687
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,614,1,84,43,20,20,4,13,2,47,45,3,1,4,0,0,15,,,0,301,11,312,586
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,615,1,78,42,10,29,9,13,2,50,45,6,0,0,0,0,13,,,1,297,4,302,573
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,616,1,78,42,26,48,8,11,3,62,73,7,1,5,0,0,13,,,1,377,9,387,740
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,617,1,60,34,20,27,11,6,6,49,54,7,2,3,0,0,4,,,1,283,6,290,650
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,618,1,27,28,15,92,2,4,1,16,29,10,0,19,0,0,1,,,0,244,4,248,444
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,619,2,38,68,23,153,5,1,4,47,64,1,4,27,0,1,2,,,0,438,19,457,792
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,620,2,31,68,23,136,6,3,3,27,43,12,2,17,0,0,1,,,0,372,18,390,868
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,621,1,105,47,22,26,11,13,6,78,50,2,0,1,0,0,16,,,0,377,16,393,746
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,622,1,106,32,22,29,7,17,1,59,43,8,28,2,0,0,0,,,0,354,11,365,680
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,623,2,98,44,20,41,4,14,9,74,58,8,0,1,0,0,21,,,0,392,11,403,759
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,624,1,46,14,9,18,2,5,1,41,31,5,0,2,0,0,10,,,1,184,9,194,377
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,625,1,65,51,24,58,6,19,7,53,40,7,0,4,0,0,16,,,1,350,19,370,681
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,626,10,1179,419,199,155,59,179,57,553,377,83,2,22,0,0,200,,,13,3484,127,3624,7433
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,627,2,202,74,33,40,15,32,8,126,81,10,0,1,0,0,34,,,3,656,23,682,1362
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,628,2,159,73,58,67,11,34,11,131,99,19,0,8,0,0,27,,,1,697,25,723,1478
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,629,2,133,31,29,53,7,19,10,56,47,9,0,10,0,0,22,,,0,426,18,444,931
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,630,1,12,28,15,103,1,1,0,15,33,4,3,8,0,0,0,,,0,223,14,237,430
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,631,3,85,170,45,557,29,9,11,54,113,22,2,60,1,1,8,,,0,1167,46,1213,1923
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,632,4,165,254,51,164,31,37,16,202,200,20,10,13,0,0,29,,,6,1192,25,1223,2883
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,633,3,57,121,62,419,23,9,12,51,65,20,3,58,2,0,2,,,0,904,39,943,1568
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,634,1,33,54,28,192,4,3,2,23,40,7,0,14,0,0,0,,,0,400,17,417,692
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,635,1,29,61,14,211,4,2,5,15,16,6,3,19,0,0,1,,,0,386,17,403,688
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,636,1,22,47,9,162,5,3,3,28,25,8,5,21,0,0,4,,,0,342,12,354,678
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,637,1,6,20,15,96,1,1,3,9,14,6,0,10,0,0,1,,,0,182,7,189,323
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,638,2,24,72,23,261,7,3,6,41,45,10,5,23,0,0,3,,,0,523,29,552,1009
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,639,1,25,58,17,125,6,3,4,33,21,7,3,14,0,0,1,,,2,317,5,324,644
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,640,2,32,82,35,240,4,5,6,41,28,28,2,29,10,0,1,,,0,543,30,573,1138
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,641,1,23,60,18,137,2,0,3,19,34,9,3,20,0,0,0,,,0,328,16,344,569
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,642,2,122,45,13,39,4,8,6,44,29,6,1,4,0,0,17,,,2,338,11,351,770
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,643,1,51,57,16,82,1,9,6,36,38,6,0,10,0,0,10,,,0,322,14,336,700
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,644,1,60,74,25,101,6,12,2,33,29,8,1,9,0,0,8,,,0,368,14,382,728
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,645,1,49,57,13,102,4,13,8,38,45,3,3,4,0,0,12,,,1,351,12,364,736
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,646,1,44,48,9,55,4,10,3,30,29,4,0,3,0,0,10,,,0,249,11,260,530
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,647,2,141,50,28,20,6,29,4,54,22,9,2,2,0,0,33,,,0,400,11,411,833
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,648,1,101,40,19,11,6,12,6,53,25,9,1,1,0,0,0,,,0,284,10,294,704
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,649,2,126,33,33,25,4,20,14,37,38,16,1,2,0,0,32,,,0,381,22,403,883
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,650,2,187,36,26,30,10,23,6,57,41,10,3,3,0,1,24,,,0,457,9,466,826
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,651,1,74,30,6,7,2,7,1,24,16,7,0,2,0,0,8,,,0,184,6,190,396
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,652,2,164,37,28,58,4,23,6,67,45,13,0,4,0,0,18,,,0,467,20,487,946
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,653,2,208,62,28,45,11,25,13,119,68,18,0,5,0,0,21,,,0,623,17,640,1411
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,654,1,82,44,17,62,10,13,8,54,50,11,1,5,0,0,19,,,0,376,13,389,717
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,655,2,111,61,29,71,11,28,4,68,45,9,0,4,0,0,18,,,0,459,16,475,875
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,656,1,74,32,24,38,3,10,12,45,26,8,0,5,0,0,7,,,0,284,9,293,484
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,657,1,70,31,14,42,6,18,1,36,25,6,0,3,0,0,19,,,1,271,12,284,572
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,658,2,178,59,24,45,6,36,5,79,54,11,0,0,0,0,31,,,2,528,26,556,1173
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,659,1,94,38,9,28,0,25,4,30,36,11,1,4,1,0,22,,,0,303,17,320,671
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,660,2,149,54,30,30,2,19,7,75,36,1,4,4,0,0,18,,,0,429,30,459,1037
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,661,2,190,72,24,40,8,23,9,55,38,10,2,4,0,0,16,,,2,491,19,512,1073
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,662,2,214,71,41,22,10,25,3,91,57,9,0,5,0,0,36,,,2,584,27,613,1226
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,663,2,180,59,20,75,9,21,10,56,47,4,2,7,0,0,20,,,2,510,20,532,1018
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,3,345,73,41,33,12,52,11,66,50,24,0,6,0,0,37,,,4,750,27,781,1556
