CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,206,C02,67,83,15,4,6,14,1,56,5,9,5,6,1,0,,,,0,272,7,279,710,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1981-A1982.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,102,C02,77,40,19,36,11,11,3,41,31,3,0,7,0,0,5,,,0,284,12,296,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1391-A1392.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,292,E01,117,113,17,35,5,1,19,10,90,10,1,9,0,0,,,,0,427,19,446,552,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0219-A0220.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,103,B,80,43,15,20,4,8,7,32,20,3,0,2,0,0,9,,,3,243,8,254,457,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1393-A1394.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,276,E01,8,101,13,0,4,2,13,1,118,6,0,0,0,0,,,46,0,312,12,324,405,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3103-A3104.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,203,C10,225,188,1,6,1,3,0,11,3,24,2,2,0,0,,,,0,466,10,476,736,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2849-A2850.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,104,C01,74,66,13,52,7,11,3,52,20,11,1,7,0,0,11,,,2,328,7,337,584,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1397-A1398.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,206,C04,66,61,19,10,1,8,0,55,6,8,1,2,0,0,,,,0,237,5,242,710,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1985-A1986.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,105,B,84,55,24,54,3,6,5,45,24,21,1,4,0,0,8,,,3,334,9,346,581,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1121-A1122.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,203,C12,227,137,6,4,2,3,2,11,3,29,1,6,0,0,,,,0,431,9,440,736,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2853-A2854.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,206,C05,53,56,25,3,1,4,5,50,6,16,0,4,0,0,,,,0,223,4,227,710,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1987-A1988.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,106,C01,58,32,18,32,3,4,2,32,17,6,1,4,0,0,8,,,0,217,10,227,427,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1127-A1128.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,107,B,31,53,18,52,6,8,6,47,57,6,1,19,0,0,5,,,0,309,8,317,610,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1129-A1130.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,300,B,283,104,21,4,8,5,6,31,13,41,0,3,0,0,,,,1,519,7,527,737,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3551-A3552.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,107,C01,31,50,15,68,5,4,4,50,39,6,2,20,0,0,4,,,0,298,12,310,609,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1131-A1132.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,203,C13,230,139,10,6,0,3,2,8,4,28,2,2,0,0,,,,0,434,6,440,736,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2855-A2856.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,108,B,38,39,16,78,3,6,3,34,38,4,1,11,0,0,8,,,0,279,6,285,496,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1133-A1134.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,206,C06,48,54,16,5,3,7,1,34,7,16,0,4,0,0,,,,0,195,11,206,710,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1989-A1990.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,300,C01,261,104,30,4,5,10,5,38,9,35,0,4,0,0,,,,0,505,12,517,737,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3553-A3554.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,108,C01,36,37,12,69,5,5,5,21,35,5,0,11,0,0,5,,,0,246,7,253,496,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1135-A1136.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,300,E01,144,97,13,2,8,8,3,28,9,32,0,1,0,0,,,,0,345,5,350,537,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3555-A3556.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,300,E01C01,169,76,14,4,4,5,3,27,11,17,1,3,0,0,,,,0,334,3,337,537,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3557-A3558.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,949,B,39,108,38,4,3,1,2,12,6,14,0,9,0,0,,,,0,236,10,246,416,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2363-A2364.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,301,B,112,55,9,1,1,6,2,14,2,32,1,2,0,0,,,,0,237,3,240,319,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3559-A3560.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,302,B,144,59,6,3,3,2,10,14,5,19,0,5,0,0,,,,0,270,4,274,392,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3561-A3562.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,109,C01,51,49,16,93,5,5,5,33,27,7,2,10,0,1,4,,,1,308,12,321,582,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1139-A1140.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,110,B,28,34,6,38,6,8,5,25,21,11,0,4,0,0,8,,,0,194,8,202,463,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1141-A1142.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,302,C01,139,41,5,2,2,3,4,18,4,19,1,2,0,0,,,,0,240,7,247,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3563-A3564.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,110,C01,38,31,15,43,1,5,3,18,24,10,0,3,0,0,6,,,1,197,6,204,463,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1143-A1144.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,111,B,38,44,12,70,4,8,3,22,24,11,3,0,0,0,0,,,7,239,5,251,504,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1145-A1146.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,112,B,34,45,14,60,3,3,2,29,27,2,0,8,0,0,4,,,0,231,6,237,571,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1147-A1148.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,302,E01,181,62,18,6,3,2,1,16,5,17,1,3,0,0,,,,0,315,4,319,443,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3565-A3566.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,113,B,32,28,11,25,3,3,1,15,11,2,0,8,0,0,2,,,0,141,6,147,491,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1149-A1150.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,113,C01,20,25,7,23,5,3,0,8,13,6,0,7,0,0,2,,,1,119,11,131,490,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1151-A1152.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,302,E01C01,165,59,19,8,2,1,2,17,8,22,0,0,0,0,,,,0,303,6,309,443,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3567-A3568.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,114,B,17,36,2,27,2,1,0,12,11,0,0,4,0,0,1,,,0,113,3,116,382,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0045-A0046.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,114,C01,15,22,12,24,6,2,2,10,6,2,0,1,0,0,3,,,0,105,5,110,381,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0047-A0048.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,294,C01,99,101,6,3,43,7,10,9,9,9,2,1,1,0,,,,0,300,19,319,415,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0229-A0230.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,308,B,227,54,16,5,1,6,3,27,6,14,0,2,0,0,,,,0,361,10,371,578,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3569-A3570.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,115,B,12,30,11,67,0,3,0,11,10,3,0,6,0,0,1,,,1,154,9,164,498,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0049-A0050.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,115,C01,19,27,5,67,5,2,0,15,15,1,7,0,0,0,0,,,1,163,3,167,497,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0051-A0052.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,116,B,48,42,13,38,2,8,2,34,23,7,2,5,0,0,5,,,0,229,6,235,498,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0053-A0054.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,308,C01,198,65,11,3,3,4,3,26,5,28,0,4,0,0,,,,0,350,12,362,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3571-A3572.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,116,C01,44,40,15,43,3,1,3,20,22,8,1,4,0,0,5,,,0,209,6,215,497,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0055-A0056.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,117,B,40,49,11,94,6,7,0,38,30,3,2,10,0,0,8,,,0,298,4,302,595,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0057-A0058.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,309,B,210,74,27,4,3,3,2,42,10,26,0,2,0,0,,,,0,403,10,413,720,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3573-A3574.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,117,C01,40,68,20,89,6,8,2,16,34,5,1,3,0,0,3,,,1,295,7,303,595,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0059-A0060.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,950,B,27,107,22,4,2,4,2,14,2,16,5,4,0,0,,,,0,209,2,211,368,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2365-A2366.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,118,B,36,45,7,63,0,2,2,20,22,12,1,6,0,0,2,,,0,218,13,231,532,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1153-A1154.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,119,B,97,30,14,10,1,11,0,19,6,15,0,2,0,0,12,,,0,217,5,222,542,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0061-A0062.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,309,C01,232,101,19,10,9,6,8,44,6,26,2,4,0,0,,,,0,467,12,479,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3575-A3576.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,120,B,35,25,8,25,4,7,1,23,16,1,0,1,0,0,10,,,0,156,4,160,402,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1155-A1156.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,120,C01,25,30,8,26,3,8,2,35,11,6,0,3,1,0,4,,,2,162,11,175,402,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1157-A1158.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,310,B,153,77,12,3,5,2,3,37,12,14,1,4,1,0,,,,0,324,11,335,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3577-A3578.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,310,C01,190,81,7,7,0,11,1,36,11,12,0,0,0,0,,,,0,356,11,367,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3579-A3580.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,122,B,104,48,20,36,6,10,3,65,26,13,3,9,0,1,10,,,0,354,7,361,694,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1161-A1162.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,123,B,127,43,29,23,4,13,6,28,25,21,1,6,0,0,11,,,1,337,25,363,729,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1163-A1164.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,311,B,176,57,14,4,2,8,2,28,10,22,4,3,1,0,,,,1,331,9,341,563,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3581-A3582.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,951,B,29,113,40,5,1,5,2,19,5,19,2,7,0,0,,,,0,247,6,253,431,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2367-A2368.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,124,B,53,14,11,23,4,9,3,30,23,5,1,2,0,0,9,,,1,187,8,196,446,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1165-A1166.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,124,C01,60,22,7,23,4,12,2,40,11,2,0,3,0,0,8,,,4,194,11,209,445,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1167-A1168.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,311,C01,186,68,9,5,0,8,7,30,11,17,3,3,0,0,,,,1,347,16,364,562,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3583-A3584.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,312,B,151,77,10,6,2,3,6,31,7,19,0,0,0,0,,,,0,312,7,319,523,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3585-A3586.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,109,B,38,39,16,78,3,6,3,34,38,4,1,11,0,0,8,,,0,279,6,285,583,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1137-A1138.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,952,B,38,133,42,2,2,2,1,15,6,9,2,5,0,0,,,,0,257,7,264,442,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2369-A2370.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,312,C01,156,65,12,5,1,9,4,39,7,18,1,1,0,0,,,,1,318,12,331,523,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3587-A3588.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,295,B,119,112,41,12,2,2,2,19,9,12,1,7,0,0,,,,0,338,13,351,439,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0231-A0232.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,278,B,19,160,45,5,6,5,18,6,111,7,1,1,2,0,,,177,0,563,23,586,721,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3105-A3106.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,313,B,211,100,15,3,4,2,2,27,8,29,0,1,0,0,,,,0,402,6,408,588,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3589-A3590.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,125,B,61,29,21,23,4,10,2,37,19,10,2,4,0,0,7,,,0,229,1,230,442,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1169-A1170.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,125,C01,51,35,8,40,6,11,1,26,19,6,0,2,0,0,9,,,0,214,10,224,441,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1171-A1172.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,953,B,35,77,31,4,0,7,3,6,4,10,0,2,0,0,,,,0,179,5,184,349,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2371-A2372.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,314,B,145,45,18,4,3,3,0,23,9,27,0,4,0,0,,,,0,281,13,294,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3591-A3592.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,234,E01,64,149,106,10,1,0,9,2,8,24,1,12,0,0,,,,0,386,9,395,512,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2957-A2958.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,B,112,51,21,27,11,15,5,40,34,13,0,2,0,0,27,,,0,358,11,369,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1173-A1174.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,954,B,28,100,23,8,3,3,1,10,10,11,0,2,0,0,,,,0,199,17,216,356,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2373-A2374.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,C01,103,51,19,34,3,9,4,60,27,4,0,6,0,1,14,,,2,335,8,345,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1175-A1176.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,324,B,90,28,8,1,0,6,3,12,3,6,0,1,0,0,,,,0,158,5,163,270,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3593-A3594.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,C02,123,55,19,25,9,19,1,44,23,9,0,5,0,0,24,,,1,356,20,377,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1177-A1178.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,C03,122,54,21,31,10,12,1,40,34,6,0,10,0,0,12,,,0,353,11,364,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1179-A1180.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,C04,97,60,24,31,6,13,4,42,35,12,0,4,0,0,15,,,1,343,14,358,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1181-A1182.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,325,B,120,52,7,3,3,2,1,23,5,18,0,2,1,0,,,,0,237,8,245,406,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3595-A3596.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,955,B,32,120,48,3,2,1,1,16,2,16,11,0,0,0,,,,0,252,5,257,430,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2375-A2376.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,325,C01,129,59,6,3,2,0,2,23,4,18,1,4,0,0,,,,0,251,7,258,405,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3597-A3598.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,326,B,141,65,20,3,8,4,5,33,4,22,0,4,0,0,,,,0,309,7,316,501,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3599-A3600.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,C05,99,54,14,40,7,15,4,43,34,10,0,4,0,0,15,,,3,339,12,354,748,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1183-A1184.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,126,C06,127,50,35,37,5,10,3,41,35,0,0,0,0,0,16,,,0,359,16,375,748,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1185-A1186.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,326,C01,181,51,13,5,6,7,5,31,3,22,2,3,0,0,,,,0,329,8,337,500,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3601-A3602.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,327,B,196,106,16,9,6,5,3,30,8,26,0,3,0,0,,,,0,408,11,419,663,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3603-A3604.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,127,B,70,61,35,77,6,7,6,33,55,14,1,13,0,0,6,,,0,384,16,400,745,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1399-A1400.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,234,E02,26,102,138,5,7,1,7,12,21,7,0,1,0,0,,,,0,327,20,347,478,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2959-A2960.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,328,B,152,47,16,5,3,3,6,12,7,26,1,3,0,0,,,,0,281,5,286,423,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3605-A3606.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,127,C01,62,74,22,65,5,6,4,44,59,13,0,7,0,0,6,,,0,367,14,381,744,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1401-A1402.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,127,C02,54,65,28,47,7,5,1,47,72,12,0,16,0,0,7,,,0,361,15,376,744,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1403-A1404.JPG
