CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1480,1,5,136,3,1,6,198,,5,,108,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,10,472,591
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1481,1,8,121,4,2,8,160,,7,,157,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,467,10,477,572
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,8,206,480,195,25,626,101,10,50,14,572,,23,53,15,,,231,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2619,43,2662,5011
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1011,2,53,115,98,3,195,8,0,8,3,62,,7,15,4,,,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,617,8,625,1107
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1012,2,44,97,32,16,237,16,2,15,0,74,,7,3,3,,,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,573,13,587,1078
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1013,2,46,88,55,10,202,29,1,15,0,77,,1,13,1,,,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,15,598,1122
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1014,2,54,132,53,9,233,53,3,14,2,88,,10,8,2,,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,716,14,730,1326
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1015,2,63,143,66,4,236,119,2,16,1,90,,5,11,3,,,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,816,16,832,1477
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1016,2,49,149,61,5,154,26,0,23,0,93,,2,8,4,,,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,623,19,642,1121
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1017,2,58,155,51,0,208,30,2,39,6,109,,6,9,1,,,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,723,18,741,1436
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,5,151,355,191,24,516,53,4,40,7,375,,5,35,7,,,79,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1854,43,1898,3400
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,3,73,152,95,8,225,29,3,17,7,188,,7,17,4,,,63,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,893,21,914,1718
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,4,111,256,91,13,255,44,1,19,5,186,,4,15,5,,,76,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1094,14,1108,1784
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1021,2,46,124,43,12,138,16,2,20,0,84,,4,7,2,,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,568,12,580,1002
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,3,82,197,105,7,258,25,2,30,1,119,,10,11,7,,,89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,946,24,970,1832
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1023,2,54,171,55,4,188,18,0,19,1,102,,4,5,4,,,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,759,14,773,1386
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1024,2,39,155,45,15,152,47,0,21,1,115,,3,5,5,,,135,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,741,16,757,1392
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1025,2,62,111,63,7,175,35,3,20,1,88,,2,11,5,,,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,652,12,664,1137
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1026,2,27,118,49,4,149,24,0,13,1,30,,1,4,3,,,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,20,478,785
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1027,2,28,137,31,3,139,25,2,9,1,44,,3,5,1,,,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,10,478,845
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1028,2,70,153,69,15,111,31,0,17,2,71,,2,9,8,,,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,611,17,628,1112
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1029,2,53,185,72,13,95,22,4,16,0,70,,3,7,6,,,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,8,622,1119
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1030,3,67,103,49,12,189,20,2,12,4,107,,6,17,6,,,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,678,10,688,815
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1031,2,49,148,42,7,129,21,4,14,2,83,,1,12,4,,,92,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,14,628,1161
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1032,2,44,114,46,3,82,20,1,30,0,85,,4,0,3,,,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,461,5,467,828
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1033,2,53,96,50,4,227,23,3,15,2,133,,3,17,1,,,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,680,20,700,1336
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1034,6,265,301,243,23,451,75,9,48,9,343,,10,36,1,,,150,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1977,55,2033,3824
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1035,3,75,133,59,7,228,22,4,30,3,154,,8,10,9,,,101,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,851,19,871,1537
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1036,3,67,167,52,13,227,28,0,32,1,139,,2,12,2,,,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,793,15,808,1540
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1037,2,73,142,113,7,220,16,4,11,1,127,,3,20,6,,,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,788,21,809,1434
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1038,3,39,137,56,6,348,22,2,14,4,168,,3,5,2,,,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,887,17,904,1609
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1039,3,77,189,69,7,200,36,2,15,3,152,,1,9,4,,,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,833,18,851,1549
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1040,1,19,69,18,4,92,29,2,2,0,80,,0,1,2,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,5,340,596
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1041,1,19,65,12,1,44,12,2,5,1,169,,0,3,1,,,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,3,360,640
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1042,10,305,569,331,21,1448,68,22,70,14,500,,11,96,17,,,250,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3731,107,3841,6512
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1043,3,63,169,53,13,213,71,2,22,4,152,,3,3,1,,,110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,884,25,909,1508
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1044,2,62,131,55,15,176,53,2,11,4,137,,11,4,3,,,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,709,14,723,1378
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1045,2,88,191,57,9,172,29,0,10,6,127,,4,17,1,,,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,734,10,744,1285
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1046,2,57,95,86,2,121,42,5,2,10,34,,10,14,3,,,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,16,521,871
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1047,1,84,76,50,7,69,38,0,3,16,55,,9,13,1,,,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,8,469,730
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1048,4,161,188,136,9,400,36,2,20,13,292,,5,28,1,,,132,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1436,41,1477,2292
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1049,1,42,65,52,4,11,20,4,9,1,22,,2,0,0,,,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,7,275,489
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1050,2,72,91,90,10,33,9,22,10,4,77,,0,18,2,,,53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,497,13,510,893
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1051,2,89,124,109,13,63,39,19,20,17,147,,6,10,1,,,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,712,22,734,1370
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1052,4,93,225,68,17,443,46,2,30,2,250,,7,12,14,,,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1346,44,1391,2893
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1053,6,146,318,161,26,616,41,30,30,9,442,,10,19,5,,,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2007,81,2089,3947
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1054,5,146,295,115,10,426,81,3,38,8,339,,5,23,3,,,112,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1612,32,1645,3070
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1055,3,78,170,54,7,336,30,1,11,4,152,,4,12,3,,,70,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,939,15,954,1727
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1056,3,80,219,73,28,360,34,13,21,3,127,,2,11,4,,,122,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1101,18,1119,2117
3,20,OAXACA,1,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1057,2,31,208,38,3,80,36,36,17,2,57,,0,3,7,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,529,29,558,819
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1058,2,79,113,98,12,386,54,3,10,1,131,,4,5,2,,,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,921,16,937,1371
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1059,1,97,114,38,1,119,16,1,8,3,59,,3,1,3,,,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,494,11,505,716
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1060,3,109,220,156,12,39,45,10,14,6,181,,11,24,5,,,67,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,906,32,938,1543
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1061,2,62,114,42,8,154,100,6,28,6,96,,2,12,0,,,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,646,22,668,1081
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1062,2,173,204,106,14,60,30,3,12,1,71,,3,20,4,,,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,736,30,766,1256
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1063,1,47,29,47,7,150,26,0,4,3,99,,1,5,0,,,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,21,456,629
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1064,4,181,415,219,4,208,140,3,12,7,185,,8,21,10,,,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1456,43,1499,2029
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1065,3,78,216,72,6,200,27,1,23,12,216,,2,24,8,,,61,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,952,35,987,1605
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1066,2,59,140,54,5,236,10,1,14,1,58,,1,3,2,,,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,603,15,618,927
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1067,2,177,38,86,4,217,15,6,3,3,50,,0,4,2,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,619,16,635,869
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1068,2,34,80,76,4,107,74,2,8,1,140,,1,11,1,,,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,579,19,598,1143
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1069,5,122,231,179,13,390,46,6,38,4,276,,6,30,6,,,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1445,45,1490,3128
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1070,3,85,230,120,8,230,32,2,11,6,174,,1,9,3,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,928,30,958,1323
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1071,1,43,85,65,10,89,3,2,2,0,52,,2,11,0,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,17,388,565
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1072,3,79,260,109,16,151,38,4,13,5,175,,4,11,7,,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,906,34,941,1590
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1073,3,110,195,152,5,165,34,1,17,6,143,,2,17,6,,,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,922,28,950,1327
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1074,2,45,138,76,8,80,79,4,9,1,43,,2,17,1,,,132,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,640,18,658,1038
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1075,2,70,180,127,4,282,47,3,10,3,22,,2,20,8,,,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,808,20,828,1141
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1076,2,33,68,47,3,190,42,2,20,4,143,,0,1,0,,,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,581,21,602,1047
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1077,1,44,29,12,1,173,11,0,2,5,106,,0,2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,385,5,406,638
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1078,2,92,106,96,7,71,66,4,14,11,308,,7,8,5,,,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,845,28,873,1385
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1079,3,31,243,51,96,198,65,21,31,9,83,,2,4,10,,,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,939,45,984,1700
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1080,2,47,61,61,7,86,5,1,9,6,297,,1,2,1,,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,606,14,620,1052
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1081,3,49,92,108,46,215,10,2,25,14,182,,1,2,2,,,69,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,835,34,869,1543
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1082,1,21,48,25,15,77,15,2,18,8,58,,1,1,1,,,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,8,349,625
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1083,2,49,105,38,8,214,44,0,3,4,82,,0,7,1,,,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,613,24,637,1132
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,74,3,22,578,479,2,1,1,13,,,84,,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1202,25,1227,1546
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,75,5,31,788,649,5,8,2,22,,,122,,,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1676,63,1739,2199
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,76,2,47,521,181,4,3,0,34,,,30,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,830,4,834,1042
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,333,2,,95,301,5,6,250,2,4,,33,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,705,21,726,999
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,334,2,,123,201,8,21,152,2,8,,58,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,26,609,895
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,335,2,,128,213,6,16,199,3,6,,57,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,25,662,1049
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,336,2,,117,204,6,7,159,1,2,,48,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,547,12,559,823
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,337,2,,138,138,6,7,190,0,20,,29,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,533,17,550,826
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,338,2,,104,185,6,10,251,6,6,,57,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,633,20,653,947
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,339,2,,104,200,12,21,233,3,7,,54,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,641,24,665,955
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,340,2,,77,161,8,25,156,6,7,,80,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,522,21,543,760
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,341,3,,136,386,9,33,287,8,26,,161,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1055,34,1089,1672
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,342,2,,101,150,5,10,229,4,4,,87,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,599,17,616,963
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,343,2,,104,137,10,10,172,3,10,,53,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,8,511,759
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,344,2,,122,111,10,9,148,1,13,,50,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,10,482,651
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,345,2,,87,231,4,7,219,4,7,,64,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,624,18,642,984
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,346,1,,71,122,6,7,142,2,3,,34,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,4,395,560
3,20,OAXACA,3,LOMA BONITA,44,LOMA BONITA,347,2,,89,263,4,9,301,11,7,,72,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,760,34,794,1248
