uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
21017,2001,PRI,GERMAN CRISTOBAL BORZANI LEMINI,PAN,,0.076469625
21017,2004,PRI,EFREN HERRERA AGUILAR,PAN,,0.2022761143
21017,2007,PRI_PVEM,JORGE CARMONA ORTEGA,PAN,,0.0282694512
21017,2010,PAN_PRD_PNA,ANTONIO BASILIO ORTIZ,PRI_PVEM,,0.3507136061
21017,2013,PRI_PVEM,MARIO HERRERA OROPEZA,PAN_PRD_PNA,,0.064199815
21017,2018,PRI,CARLOS HERRERA GONZALEZ,PNA,,0.0305145905
21018,1989,PRI,OCTAVIANO MANUEL MARIN OSO,PAN,,0.908496732
21018,1992,PRI,BULMARO MARIN LEZAMA,PARM,,0.9451518119
21018,1995,PRI,COSME LUNA VARGAS,0,,1
21018,1998,PRI,ISIDRO GARCIA RAMOS,PAN,,0.5988593156
21018,2001,PRI,PRISCILIANO OYARZABAL LUNA,PAN,,0.0464135021
21018,2004,PRI,LUCIO REYES VARGAS,PAN,,0.238160604
21018,2007,PRI_PVEM,PORFIRIO OLMEDO RAMOS,PAN,,0.1486917677
21018,2010,PAN_PRD_PNA,VICTOR MANUEL MOZO MACEDO,PRI_PVEM,,0.1304818625
21018,2013,PAN_PRD_PNA,FRANCISCO REYES LUNA,PRI_PVEM,,0.1217948718
21018,2018,PRI,JUAN LUNA LUNA,PAN_PRD_MC_PCPP,,0.1363636364
21019,1989,PRI,JOSE DOMINGUEZ G.,PAN,,0.5681447427
21019,1992,PRI,JOSE LUIS SOLANO GONZALEZ,PAN,,0.558762339
21019,1995,PAN,NEFTALI SALVADOR ESCOBEDO ZOLETTO,PRI,,0.1656719616
21019,1998,PAN,JOSE LUIS GALEAZZI BERRA,PRI,,0.2144099013
21019,2001,PAN,JOSE FELIPE VELAZQUEZ GUTIERREZ,PRI,,0.1936949435
21019,2004,PAN,MANUEL VARGAS MARTINEZ,PRI,,0.0883887047
21019,2007,PRI_PVEM,ELEAZAR PEREZ SANCHEZ,PAN,,0.0932700936
21019,2010,PAN_PRD_PNA,RICARDO CAMACHO CORRIPIO,PRI_PVEM,,0.097179187
21019,2013,PAN_PRD_PNA,JOSE LUIS GALEAZZI BERRA,PRI_PVEM,,0.2155726148
21019,2018,PAN_PRD,JOSE GUILLERMO VELAZQUEZ GUTIERREZ,PT_MORENA_PES,,0.0043035683
21020,1989,CONCEJO MUNICIPAL,EMILIANO MEDRANO AVILA,0,,NA
21020,1992,PRI,EPIFANIO JAIME MARTINEZ MARTINEZ,PFCRN,,0.0418743769
21020,1995,PRI,JESUS GALICIA MARTINEZ,PFCRN,,0.323297491
21020,1998,PRI,ADRIAN GALICIA MENDEZ,PRD,,0.10293272
21020,2001,PAN,JESUS MARTINEZ URRIETA,PRI,,0.2024291498
21020,2004,PRI,CESAREO OLOARTE AVENDAÑO,PT,,0.1548387097
21020,2007,PRI_PVEM,NAZARIO VALERDI MARTINEZ,PRD_CONVE,,0.0721189591
21020,2010,PRI_PVEM,AMADO PEÑUELA OLIVARES,PT,,0.1915199425
21020,2013,PT,ANTONIO MENDEZ JUAREZ,PRI_PVEM,,0.0619103774
21020,2018,PT_MORENA_PES,ABEL GAMEZ VELEZ,MC_PSI,,0.2282898242
21021,1989,PRI,TEODORO DEMESIO CRUZ,0,,1
21021,1992,PRI,JUAN RIOS CONTLE,0,,1
21021,1995,PRI,TEODORO DEMESIO CRUZ,PRD,,0.8389261745
21021,1998,PRI,MARCELINO RAMOS LINARES,0,,1
21021,2001,PRI,TEODORO DEMESIO CRUZ,PAN,,0.8262032086
21021,2004,PRI,MAGDALENO LOYOLA ROMANO,PAN,,0.6080586081
21021,2007,PRI_PVEM,CELSO COYOTE PEDRAZA,PNA,,0.403654485
21021,2010,PRI_PVEM,FILOMENO MARTINEZ FLORES,PAN_PRD_PNA,,0.1556195965
21021,2013,PRI_PVEM,ALBERTO RAMOS MORAN,PAN_PRD_PNA,,0.041388518
21021,2018,PRI,IRMA ASUNCION REYES SOSA,PVEM,,0.0127020785
21022,1989,PRI,ADOLFO MARIN CAZARES,PRD,,0.4652443221
21022,1992,PRI,VALERIANO LEON CAZARES,PRD,,0.7693447969
21022,1995,PRI,MARCELINO RIVERA RAMOS,PRD,,0.175778284
21022,1998,PRI,SALOMON MARIN GONZALEZ,PRD,,0.2248447205
21022,2001,PRI,FAUSTINO MARIN RAMOS,PRD,,0.1108108108
21022,2004,PRI,MARICELA RAMOS JIMENEZ,PRD,,0.1133995037
21022,2007,PRI_PVEM,CARLOS CAZAREZ MARIN,PRD_CONVE,,0.0440751445
21022,2010,PAN_PRD_PNA,SANTIAGO MARIN DOMINGUEZ,PRI_PVEM,,0.1372867587
21022,2013,PRI_PVEM,MARICELA RAMOS JIMENEZ,PT,,0.0151278039
21022,2018,PAN_PRD_MC,REYES DOMINGUEZ ALDAMA,PRI,,0.2347195967
21023,1989,PRI,GASPAR VELEZ MUÑOZ,PRD,,0.4066985646
21023,1992,PRI,JUAN GARCIA SANCHEZ,PAN,,0.3377483444
21023,1995,PRD,JOSE ISAIAS VELAZQUEZ REYES,PRI,,0.1027866606
21023,1998,PRD,ARTURO DE ROSAS CUEVAS,PRI,,0.0208258528
21023,2001,PRD,SABINO ANDRES DE LOS SANTOS PEREA,PRI,,0.0953923686
21023,2004,PRD,MARCO ANTONIO VAZQUEZ VELAZQUEZ,PRI,,0.0448296473
21023,2007,PRI_PVEM,JOSE JOAQUIN LOPEZ CASTILLO,PRD_CONVE,,0.0639518994
21023,2010,PAN_PRD_PNA,ARTURO DE ROSAS CUEVAS,PRI_PVEM,,0.0123762376
21023,2013,PAN_PRD_PNA,JOSE ISAIAS VELAZQUEZ REYES,MC,,0.0028508772
21023,2018,MC_PCPP,JOSE JOAQUIN LOPEZ CASTILLO,PNA,,0.0163135593
21024,1989,PRI,JUAN ROJAS DELGADO,PRD,,0.9701492537
21024,1992,PRI,CESAR GUTIERREZ ZUÑIGA,0,,1
21024,1995,PRI,IRINEO DE DIOS SIMON,PAN,,0.9840764331
21024,1998,PRI,JOSE ZUÑIGA DE DIOS,PRD,,0.1612903226
21024,2001,PRI,ANTOLIN VAZQUEZ ZUÑIGA,PRD,,0.0419847328
21024,2004,PAN,RAFAEL CERVANDO GUTIERREZ BENITEZ,PRI,,0.0281923715
21024,2007,PAN,MARCO ANTONIO MONGE ZUÑIGA,PRI_PVEM,,0.2186666667
21024,2010,PAN_PRD_PNA,JAIME GUTIERREZ ZUÑIGA,PRI_PVEM,,0.1516709512
21024,2013,PAN_PRD_PNA,GUADALUPE MARTINEZ ZUÑIGA,PRI_PVEM,,0.1406491499
21024,2018,PAN_PRD_PSI,MARCO ANTONIO MONGE ZUÑIGA,PRI,,0.0395314788
21025,1989,PRI,TERESA ARRIAGA MORA,PPS,,0.1181736795
21025,1992,PRI,AUSENCIO VALERA REYES,PPS,,0.4870657797
21025,1995,PRI,TERESA ARRIAGA MORA,PAN,,0.3960720131
21025,1998,PRI,JOSE DE JESUS SOSA TRUJILLO,PAN,,0.4861902674
21025,2001,PRI,FLAVIANO VALERA GARCIA,PAN,,0.2449382716
21025,2004,PRI,JOSE DE JESUS SOSA TRUJILLO,PAN,,0.0441722346
21025,2007,PAN,GABRIEL GARCIA GONZALEZ,PRI_PVEM,,0.1881451881
21025,2010,PAN_PRD_PNA,ANTONIO BONILLA GAMBOA,PRI_PVEM,,0.0297335203
21025,2013,PRI_PVEM,MIGUEL ANGEL CASTILLO PEREZ,PT,,0.2154750245
21025,2018,PRI,DOLORES LOPEZ DE LA CRUZ,PAN_PSI,,0.014921838
21026,1989,PRI,MARIO PALACIOS SERRANO,PAN,,0.0840336134
21026,1992,PRI,HELADIO RAMOS DOMINGUEZ,PAN,,0.0631364562
21026,1995,PRI,TOMAS MEDINA MORALES,PAN,,0.0915750916
21026,1998,PAN,JOSE ODILON MORALES TENORIO,PRI,,0.0898376113
21026,2001,PRI,FACUNDO TERREROS FLORES,PAN,,0.0371191136
21026,2004,CONVE,ALFONSO ANDRES MATEO MORALES,PRI,,0.0106183635
21026,2007,PT,ELISEO GALVAN JIMENEZ,PRD_CONVE,,0.0239305379
21026,2010,PT,JOSE JUVENTINO RAMOS VELAZQUEZ,PRI_PVEM,,0.11158959
21026,2013,PAN_PRD_PNA,LEONARDO LAZARO JIMENEZ,PRI_PVEM,,0.0830449827
21026,2018,PT_MORENA_PES,FELIPE MARCOS VELASQUEZ,PAN_PRD,,0.1928724381
21027,1989,PRI,JOSE DE JESUS RAMIREZ GARCIA,0,,1
21027,1992,PRI,SERGIO HUGO HERNANDEZ MEDINA,0,,1
21027,1995,PRI,JOSE MANUEL TENORIO MEDINA,PAN,,0.370624571
21027,1998,PRI,ARTURO ELIAS MORA MEDINA,PAN,,0.5319926874
21027,2001,PRI,VICTOR JOSE MEDINA MOLINA,PAN,,0.1756954612
21027,2004,PRI,JUAN HERNANDEZ GONZALEZ,PAN,,0.0838831291
21027,2007,PAN,GENARO PASTOR HUERTA,PRI_PVEM,,0.1440217391
21027,2010,PAN_PRD_PNA,LEONARDO ROMAN CABANZO MENDEZ,PRI_PVEM,,0.0175575497
21027,2013,PAN_PRD_PNA,LUIS ENRIQUE HERNANDEZ JUAREZ,PRI_PVEM,,0.0448807854
21027,2018,PRI,LETICIA LOPEZ DIOSDADO,PAN_PCPP,,0.0131345403
21028,1989,PRI,IGNACIO VAZQUEZ GARCIA,PAN,,0.9591836735
