DISTRITO    ,MUNICIPIO   ,SECCION   ,CASILLA,LISTA NOMINAL,PAN,PAN-PRD,PAN-PRD-PT,PAN-PT,PRI,PRI-PVEM,PRD,PRD-PT,PT,PVEM,Convergencia,NULOS,NOREGISTRADOS
2,TUXTLA GUTIÉRREZ,1616,BÁSICA,664,85,,,,,166,11,,0,,2,5,0
2,TUXTLA GUTIÉRREZ,1616,CONTIGUA 1,664,77,,,,,160,17,,0,,0,7,0
2,TUXTLA GUTIÉRREZ,1616,CONTIGUA 2,665,70,,,,,193,11,,0,,2,5,0
2,TUXTLA GUTIÉRREZ,1616,CONTIGUA 3,665,84,,,,,184,6,,0,,1,10,0
2,TUXTLA GUTIÉRREZ,1616,CONTIGUA 4,665,78,,,,,176,13,,0,,0,8,0
2,TUXTLA GUTIÉRREZ,1616,CONTIGUA 5,665,86,,,,,177,5,,0,,0,5,0
2,TUXTLA GUTIÉRREZ,1616,CONTIGUA 6,665,62,,,,,174,23,,0,,2,11,0
2,TUXTLA GUTIÉRREZ,1617,BÁSICA,663,72,,,,,191,15,,0,,2,7,0
2,TUXTLA GUTIÉRREZ,1617,CONTIGUA 1,663,56,,,,,206,16,,0,,0,5,0
2,TUXTLA GUTIÉRREZ,1617,CONTIGUA 2,663,90,,,,,200,10,,0,,2,4,0
2,TUXTLA GUTIÉRREZ,1617,CONTIGUA 3,663,80,,,,,182,11,,0,,3,4,0
1,TUXTLA GUTIÉRREZ,1618,BÁSICA,588,83,,,,,178,8,,0,,1,4,0
1,TUXTLA GUTIÉRREZ,1618,CONTIGUA 1,589,88,,,,,185,14,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1618,CONTIGUA 2,589,67,,,,,199,14,,0,,1,5,0
1,TUXTLA GUTIÉRREZ,1619,BÁSICA,535,80,,,,,168,12,,0,,0,4,0
1,TUXTLA GUTIÉRREZ,1619,CONTIGUA 1,536,54,,,,,168,11,,0,,2,4,0
1,TUXTLA GUTIÉRREZ,1619,CONTIGUA 2,536,78,,,,,146,11,,0,,3,5,0
1,TUXTLA GUTIÉRREZ,1620,BÁSICA,606,99,,,,,202,11,,0,,1,1,0
1,TUXTLA GUTIÉRREZ,1620,CONTIGUA 1,606,95,,,,,219,13,,0,,0,2,0
1,TUXTLA GUTIÉRREZ,1620,CONTIGUA 2,607,86,,,,,175,15,,0,,2,5,0
1,TUXTLA GUTIÉRREZ,1621,BÁSICA,440,58,,,,,121,8,,0,,1,3,0
1,TUXTLA GUTIÉRREZ,1621,CONTIGUA 1,441,66,,,,,122,7,,0,,3,1,0
1,TUXTLA GUTIÉRREZ,1622,BÁSICA,732,36,,,,,234,10,,0,,0,9,0
1,TUXTLA GUTIÉRREZ,1622,CONTIGUA 1,733,38,,,,,260,9,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1622,CONTIGUA 2,733,33,,,,,219,7,,0,,0,3,0
1,TUXTLA GUTIÉRREZ,1622,CONTIGUA 3,733,41,,,,,240,0,,0,,0,5,0
1,TUXTLA GUTIÉRREZ,1623,BÁSICA,527,41,,,,,198,5,,0,,0,8,0
1,TUXTLA GUTIÉRREZ,1623,CONTIGUA 1,527,38,,,,,193,2,,0,,0,0,0
1,TUXTLA GUTIÉRREZ,1623,CONTIGUA 2,528,34,,,,,192,6,,0,,0,7,0
1,TUXTLA GUTIÉRREZ,1624,BÁSICA,670,45,,,,,190,6,,0,,0,8,0
1,TUXTLA GUTIÉRREZ,1624,CONTIGUA 1,670,44,,,,,241,0,,0,,1,4,0
1,TUXTLA GUTIÉRREZ,1624,CONTIGUA 2,670,43,,,,,239,7,,0,,4,8,0
1,TUXTLA GUTIÉRREZ,1625,BÁSICA,631,44,,,,,210,1,,0,,1,9,0
1,TUXTLA GUTIÉRREZ,1625,CONTIGUA 1,632,33,,,,,217,3,,0,,2,6,0
1,TUXTLA GUTIÉRREZ,1625,CONTIGUA 2,632,31,,,,,215,8,,0,,0,3,0
1,TUXTLA GUTIÉRREZ,1625,CONTIGUA 3,632,41,,,,,206,12,,0,,0,3,0
1,TUXTLA GUTIÉRREZ,1626,BÁSICA,734,128,,,,,214,13,,0,,2,4,0
1,TUXTLA GUTIÉRREZ,1626,CONTIGUA 1,734,91,,,,,195,6,,0,,2,7,0
1,TUXTLA GUTIÉRREZ,1627,BÁSICA,733,127,,,,,220,15,,0,,2,4,0
1,TUXTLA GUTIÉRREZ,1627,CONTIGUA 1,734,89,,,,,200,18,,0,,1,8,0
1,TUXTLA GUTIÉRREZ,1628,BÁSICA,724,112,,,,,252,14,,0,,3,4,0
1,TUXTLA GUTIÉRREZ,1628,CONTIGUA 1,725,106,,,,,240,17,,0,,3,1,0
1,TUXTLA GUTIÉRREZ,1629,BÁSICA,681,83,,,,,193,26,,0,,2,4,0
1,TUXTLA GUTIÉRREZ,1629,CONTIGUA 1,681,85,,,,,182,23,,0,,0,7,0
1,TUXTLA GUTIÉRREZ,1629,CONTIGUA 2,681,92,,,,,211,12,,0,,1,3,0
1,TUXTLA GUTIÉRREZ,1629,CONTIGUA 3,681,101,,,,,217,18,,0,,1,3,0
1,TUXTLA GUTIÉRREZ,1630,BÁSICA,582,88,,,,,169,7,,0,,3,9,0
1,TUXTLA GUTIÉRREZ,1630,CONTIGUA 1,582,78,,,,,178,6,,0,,1,4,0
1,TUXTLA GUTIÉRREZ,1630,CONTIGUA 2,582,68,,,,,200,15,,0,,0,3,0
1,TUXTLA GUTIÉRREZ,1631,BÁSICA,612,80,,,,,186,13,,0,,1,4,0
1,TUXTLA GUTIÉRREZ,1631,CONTIGUA 1,612,56,,,,,162,10,,0,,3,5,0
1,TUXTLA GUTIÉRREZ,1631,CONTIGUA 2,612,60,,,,,174,4,,0,,1,6,0
1,TUXTLA GUTIÉRREZ,1632,BÁSICA,489,54,,,,,141,4,,0,,1,0,0
1,TUXTLA GUTIÉRREZ,1632,CONTIGUA 1,489,44,,,,,149,8,,0,,2,0,0
2,TUXTLA GUTIÉRREZ,1633,BÁSICA,589,113,,,,,164,20,,0,,0,1,0
2,TUXTLA GUTIÉRREZ,1633,CONTIGUA 1,589,115,,,,,168,11,,0,,1,0,0
2,TUXTLA GUTIÉRREZ,1633,CONTIGUA 2,589,112,,,,,156,12,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1634,BÁSICA,682,93,,,,,213,21,,0,,2,4,0
2,TUXTLA GUTIÉRREZ,1634,CONTIGUA 1,682,88,,,,,220,22,,0,,3,2,0
2,TUXTLA GUTIÉRREZ,1635,BÁSICA,743,130,,,,,224,16,,0,,0,3,0
2,TUXTLA GUTIÉRREZ,1636,BÁSICA,660,82,,,,,201,8,,0,,0,7,0
2,TUXTLA GUTIÉRREZ,1636,CONTIGUA 1,660,81,,,,,184,9,,0,,2,6,0
2,TUXTLA GUTIÉRREZ,1636,CONTIGUA 2,660,87,,,,,168,13,,0,,1,1,0
2,TUXTLA GUTIÉRREZ,1637,BÁSICA,624,102,,,,,187,6,,0,,3,4,0
2,TUXTLA GUTIÉRREZ,1637,CONTIGUA 1,625,97,,,,,215,13,,0,,3,3,0
2,TUXTLA GUTIÉRREZ,1637,CONTIGUA 2,625,110,,,,,185,13,,0,,1,2,0
2,TUXTLA GUTIÉRREZ,1638,BÁSICA,658,62,,,,,175,9,,0,,2,5,0
2,TUXTLA GUTIÉRREZ,1638,CONTIGUA 1,658,51,,,,,238,4,,0,,0,5,0
2,TUXTLA GUTIÉRREZ,1638,CONTIGUA 2,658,56,,,,,205,2,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1638,CONTIGUA 3,658,56,,,,,203,10,,0,,1,12,0
2,TUXTLA GUTIÉRREZ,1638,CONTIGUA 4,659,63,,,,,204,7,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1639,BÁSICA,564,44,,,,,199,10,,0,,0,4,1
2,TUXTLA GUTIÉRREZ,1639,CONTIGUA 1,564,54,,,,,136,6,,0,,1,8,0
2,TUXTLA GUTIÉRREZ,1639,CONTIGUA 2,564,74,,,,,204,10,,0,,0,2,0
2,TUXTLA GUTIÉRREZ,1640,BÁSICA,667,102,,,,,168,15,,0,,4,7,0
2,TUXTLA GUTIÉRREZ,1640,CONTIGUA 1,667,79,,,,,181,14,,0,,1,2,1
2,TUXTLA GUTIÉRREZ,1640,CONTIGUA 2,667,117,,,,,182,20,,0,,2,5,0
2,TUXTLA GUTIÉRREZ,1640,CONTIGUA 3,667,92,,,,,205,6,,0,,0,2,0
2,TUXTLA GUTIÉRREZ,1640,CONTIGUA 4,667,108,,,,,184,19,,0,,3,3,0
2,TUXTLA GUTIÉRREZ,1640,CONTIGUA 5,668,89,,,,,195,18,,0,,7,6,0
2,TUXTLA GUTIÉRREZ,1640,CONTIGUA 6,668,103,,,,,180,11,,0,,3,1,0
2,TUXTLA GUTIÉRREZ,1641,BÁSICA,619,117,,,,,173,8,,0,,1,5,0
2,TUXTLA GUTIÉRREZ,1641,CONTIGUA 1,619,123,,,,,166,15,,0,,4,4,0
2,TUXTLA GUTIÉRREZ,1641,CONTIGUA 2,619,153,,,,,169,22,,0,,1,3,0
2,TUXTLA GUTIÉRREZ,1642,BÁSICA,508,93,,,,,187,4,,0,,2,8,0
2,TUXTLA GUTIÉRREZ,1642,CONTIGUA 1,509,108,,,,,152,6,,0,,0,1,0
2,TUXTLA GUTIÉRREZ,1643,BÁSICA,657,125,,,,,178,12,,0,,2,1,0
2,TUXTLA GUTIÉRREZ,1643,CONTIGUA 1,658,125,,,,,178,12,,0,,12,1,0
2,TUXTLA GUTIÉRREZ,1644,BÁSICA,655,151,,,,,166,14,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1644,CONTIGUA 1,656,93,,,,,138,8,,0,,3,6,0
2,TUXTLA GUTIÉRREZ,1645,BÁSICA,521,118,,,,,155,9,,0,,2,1,0
2,TUXTLA GUTIÉRREZ,1645,CONTIGUA 1,522,102,,,,,148,7,,0,,1,31,0
2,TUXTLA GUTIÉRREZ,1645,CONTIGUA 2,522,137,,,,,151,12,,0,,2,7,0
2,TUXTLA GUTIÉRREZ,1646,BÁSICA,581,116,,,,,154,5,,0,,0,6,0
2,TUXTLA GUTIÉRREZ,1646,CONTIGUA 1,582,137,,,,,151,16,,0,,0,4,0
2,TUXTLA GUTIÉRREZ,1646,CONTIGUA 2,582,121,,,,,146,17,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1647,BÁSICA,645,109,,,,,153,12,,0,,2,26,0
2,TUXTLA GUTIÉRREZ,1647,CONTIGUA 1,645,82,,,,,163,12,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1647,CONTIGUA 2,645,127,,,,,164,8,,0,,0,7,0
2,TUXTLA GUTIÉRREZ,1648,BÁSICA,705,111,,,,,201,23,,0,,0,8,0
2,TUXTLA GUTIÉRREZ,1648,CONTIGUA 1,705,144,,,,,219,23,,0,,3,5,0
2,TUXTLA GUTIÉRREZ,1649,BÁSICA,550,110,,,,,169,16,,0,,2,7,0
2,TUXTLA GUTIÉRREZ,1649,CONTIGUA 1,551,106,,,,,169,13,,0,,0,3,0
2,TUXTLA GUTIÉRREZ,1649,CONTIGUA 2,551,109,,,,,182,12,,0,,4,2,0
2,TUXTLA GUTIÉRREZ,1650,BÁSICA,564,73,,,,,176,15,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1650,CONTIGUA 1,565,62,,,,,160,10,,0,,0,4,0
2,TUXTLA GUTIÉRREZ,1651,BÁSICA,657,91,,,,,176,12,,0,,1,3,0
2,TUXTLA GUTIÉRREZ,1651,CONTIGUA 1,658,83,,,,,202,21,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1651,CONTIGUA 2,658,80,,,,,203,12,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1652,BÁSICA,739,101,,,,,201,29,,0,,4,9,0
2,TUXTLA GUTIÉRREZ,1652,CONTIGUA 1,740,109,,,,,201,17,,0,,0,6,0
1,TUXTLA GUTIÉRREZ,1653,BÁSICA,586,110,,,,,153,16,,0,,1,5,0
1,TUXTLA GUTIÉRREZ,1653,CONTIGUA 1,586,101,,,,,161,10,,0,,4,5,0
1,TUXTLA GUTIÉRREZ,1653,CONTIGUA 2,586,105,,,,,167,10,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1654,BÁSICA,691,126,,,,,200,23,,0,,3,5,0
1,TUXTLA GUTIÉRREZ,1654,CONTIGUA 1,692,134,,,,,166,18,,0,,3,5,0
1,TUXTLA GUTIÉRREZ,1655,BÁSICA,557,96,,,,,182,16,,0,,2,4,1
1,TUXTLA GUTIÉRREZ,1655,CONTIGUA 1,558,112,,,,,164,7,,0,,2,8,0
1,TUXTLA GUTIÉRREZ,1655,CONTIGUA 2,558,97,,,,,159,14,,0,,0,6,0
1,TUXTLA GUTIÉRREZ,1656,BÁSICA,677,108,,,,,199,8,,0,,2,5,0
1,TUXTLA GUTIÉRREZ,1656,CONTIGUA 1,677,99,,,,,247,12,,0,,0,5,0
1,TUXTLA GUTIÉRREZ,1657,BÁSICA,611,85,,,,,179,22,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1657,CONTIGUA 1,611,94,,,,,169,15,,0,,1,7,0
1,TUXTLA GUTIÉRREZ,1657,CONTIGUA 2,612,98,,,,,169,15,,0,,2,7,0
1,TUXTLA GUTIÉRREZ,1657,CONTIGUA 3,612,92,,,,,181,13,,0,,1,3,0
1,TUXTLA GUTIÉRREZ,1658,BÁSICA,679,127,,,,,182,12,,0,,7,8,0
1,TUXTLA GUTIÉRREZ,1658,CONTIGUA 1,679,156,,,,,146,10,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1658,CONTIGUA 2,680,139,,,,,158,18,,0,,1,4,0
1,TUXTLA GUTIÉRREZ,1658,CONTIGUA 3,680,128,,,,,180,14,,0,,4,0,0
1,TUXTLA GUTIÉRREZ,1659,BÁSICA,706,60,,,,,222,9,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1659,CONTIGUA 1,707,70,,,,,214,14,,0,,1,5,0
1,TUXTLA GUTIÉRREZ,1659,CONTIGUA 2,707,71,,,,,200,12,,0,,2,5,0
1,TUXTLA GUTIÉRREZ,1660,BÁSICA,734,65,,,,,227,9,,0,,1,4,0
1,TUXTLA GUTIÉRREZ,1660,CONTIGUA 1,734,42,,,,,261,4,,0,,0,4,0
1,TUXTLA GUTIÉRREZ,1660,CONTIGUA 2,735,41,,,,,246,4,,0,,0,6,0
1,TUXTLA GUTIÉRREZ,1661,BÁSICA,614,35,,,,,214,4,,0,,1,5,0
1,TUXTLA GUTIÉRREZ,1661,CONTIGUA 1,614,27,,,,,191,7,,0,,0,5,0
1,TUXTLA GUTIÉRREZ,1661,CONTIGUA 2,615,22,,,,,221,4,,0,,0,6,0
1,TUXTLA GUTIÉRREZ,1661,CONTIGUA 3,615,34,,,,,216,6,,0,,0,0,0
1,TUXTLA GUTIÉRREZ,1662,BÁSICA,668,131,,,,,208,19,,0,,3,4,0
1,TUXTLA GUTIÉRREZ,1662,CONTIGUA 1,668,112,,,,,186,11,,0,,1,2,0
1,TUXTLA GUTIÉRREZ,1662,CONTIGUA 2,668,141,,,,,193,15,,0,,0,6,0
1,TUXTLA GUTIÉRREZ,1663,BÁSICA,636,97,,,,,172,7,,0,,0,4,0
1,TUXTLA GUTIÉRREZ,1663,CONTIGUA 1,636,72,,,,,213,10,,0,,0,1,0
1,TUXTLA GUTIÉRREZ,1663,CONTIGUA 2,636,86,,,,,170,10,,0,,2,6,0
1,TUXTLA GUTIÉRREZ,1663,CONTIGUA 3,636,88,,,,,197,16,,0,,1,7,0
1,TUXTLA GUTIÉRREZ,1664,BÁSICA,566,69,,,,,177,9,,0,,1,2,0
1,TUXTLA GUTIÉRREZ,1664,CONTIGUA 1,566,77,,,,,176,11,,0,,2,5,0
1,TUXTLA GUTIÉRREZ,1664,CONTIGUA 2,567,67,,,,,173,8,,0,,3,4,0
1,TUXTLA GUTIÉRREZ,1665,BÁSICA,574,91,,,,,186,11,,0,,2,4,0
1,TUXTLA GUTIÉRREZ,1665,CONTIGUA 1,574,106,,,,,169,9,,0,,2,6,0
1,TUXTLA GUTIÉRREZ,1666,BÁSICA,560,92,,,,,147,19,,0,,0,4,0
1,TUXTLA GUTIÉRREZ,1666,CONTIGUA 1,560,71,,,,,162,4,,0,,0,7,0
1,TUXTLA GUTIÉRREZ,1666,CONTIGUA 2,561,84,,,,,168,17,,0,,0,1,0
1,TUXTLA GUTIÉRREZ,1667,BÁSICA,489,92,,,,,119,7,,0,,4,4,0
1,TUXTLA GUTIÉRREZ,1667,CONTIGUA 1,489,92,,,,,121,11,,0,,2,3,0
2,TUXTLA GUTIÉRREZ,1668,BÁSICA,549,111,,,,,136,12,,0,,0,7,0
2,TUXTLA GUTIÉRREZ,1668,CONTIGUA 1,549,106,,,,,134,12,,0,,1,5,0
2,TUXTLA GUTIÉRREZ,1668,CONTIGUA 2,549,108,,,,,151,6,,0,,2,1,0
2,TUXTLA GUTIÉRREZ,1669,BÁSICA,560,94,,,,,186,17,,0,,3,0,0
2,TUXTLA GUTIÉRREZ,1669,CONTIGUA 1,560,90,,,,,170,12,,0,,0,8,0
2,TUXTLA GUTIÉRREZ,1669,CONTIGUA 2,561,91,,,,,171,10,,0,,0,2,0
2,TUXTLA GUTIÉRREZ,1670,BÁSICA,591,66,,,,,200,27,,0,,0,6,0
2,TUXTLA GUTIÉRREZ,1670,CONTIGUA 1,592,79,,,,,182,22,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1671,BÁSICA,723,111,,,,,250,11,,0,,1,2,0
2,TUXTLA GUTIÉRREZ,1671,CONTIGUA 1,723,107,,,,,221,19,,0,,5,10,0
2,TUXTLA GUTIÉRREZ,1672,BÁSICA,703,146,,,,,194,19,,0,,0,5,0
2,TUXTLA GUTIÉRREZ,1672,CONTIGUA 1,703,144,,,,,223,12,,0,,3,6,0
2,TUXTLA GUTIÉRREZ,1673,BÁSICA,706,141,,,,,169,13,,0,,1,6,0
2,TUXTLA GUTIÉRREZ,1673,CONTIGUA 1,706,161,,,,,140,11,,0,,3,4,0
2,TUXTLA GUTIÉRREZ,1673,CONTIGUA 2,706,157,,,,,161,13,,0,,1,0,0
2,TUXTLA GUTIÉRREZ,1674,BÁSICA,586,114,,,,,172,19,,0,,2,4,0
2,TUXTLA GUTIÉRREZ,1674,CONTIGUA 1,587,114,,,,,166,19,,0,,3,6,0
2,TUXTLA GUTIÉRREZ,1675,BÁSICA,466,147,,,,,108,15,,0,,0,7,0
2,TUXTLA GUTIÉRREZ,1675,CONTIGUA 1,467,119,,,,,122,12,,0,,0,6,0
2,TUXTLA GUTIÉRREZ,1676,BÁSICA,579,128,,,,,148,11,,0,,1,3,0
2,TUXTLA GUTIÉRREZ,1676,CONTIGUA 1,580,126,,,,,134,20,,0,,2,2,0
2,TUXTLA GUTIÉRREZ,1677,BÁSICA,385,54,,,,,103,17,,0,,1,5,0
2,TUXTLA GUTIÉRREZ,1677,CONTIGUA 1,386,63,,,,,127,4,,0,,2,2,0
2,TUXTLA GUTIÉRREZ,1678,BÁSICA,504,67,,,,,126,50,,0,,3,4,0
2,TUXTLA GUTIÉRREZ,1678,CONTIGUA 1,505,77,,,,,142,36,,0,,1,5,0
2,TUXTLA GUTIÉRREZ,1679,BÁSICA,578,100,,,,,163,17,,0,,3,2,0
2,TUXTLA GUTIÉRREZ,1679,CONTIGUA 1,579,127,,,,,160,17,,0,,2,3,0
2,TUXTLA GUTIÉRREZ,1680,BÁSICA,653,113,,,,,159,16,,0,,6,5,0
2,TUXTLA GUTIÉRREZ,1680,CONTIGUA 1,653,135,,,,,139,14,,0,,4,4,0
1,TUXTLA GUTIÉRREZ,1681,BÁSICA,622,108,,,,,169,16,,0,,1,8,0
1,TUXTLA GUTIÉRREZ,1681,CONTIGUA 1,622,113,,,,,182,18,,0,,3,6,0
1,TUXTLA GUTIÉRREZ,1682,BÁSICA,548,93,,,,,157,11,,0,,0,7,0
1,TUXTLA GUTIÉRREZ,1682,CONTIGUA 1,548,89,,,,,172,8,,0,,1,6,0
1,TUXTLA GUTIÉRREZ,1682,CONTIGUA 2,548,80,,,,,178,11,,0,,3,6,0
1,TUXTLA GUTIÉRREZ,1683,BÁSICA,549,96,,,,,159,16,,0,,1,6,0
1,TUXTLA GUTIÉRREZ,1683,CONTIGUA 1,550,86,,,,,154,13,,0,,1,3,0
1,TUXTLA GUTIÉRREZ,1683,CONTIGUA 2,550,101,,,,,149,17,,0,,2,2,0
1,TUXTLA GUTIÉRREZ,1684,BÁSICA,535,64,,,,,153,7,,0,,1,0,1
1,TUXTLA GUTIÉRREZ,1684,CONTIGUA 1,535,49,,,,,182,3,,0,,1,0,0
1,TUXTLA GUTIÉRREZ,1684,CONTIGUA 2,535,66,,,,,177,9,,0,,2,3,0
1,TUXTLA GUTIÉRREZ,1685,BÁSICA,614,123,,,,,159,10,,0,,5,5,0
1,TUXTLA GUTIÉRREZ,1685,CONTIGUA 1,614,129,,,,,153,9,,0,,2,1,0
1,TUXTLA GUTIÉRREZ,1685,CONTIGUA 2,614,122,,,,,161,11,,0,,4,5,0
1,TUXTLA GUTIÉRREZ,1685,CONTIGUA 3,615,140,,,,,148,14,,0,,9,5,0
1,TUXTLA GUTIÉRREZ,1686,BÁSICA,724,60,,,,,227,12,,0,,3,7,0
1,TUXTLA GUTIÉRREZ,1686,CONTIGUA 1,724,75,,,,,234,9,,0,,3,4,0
1,TUXTLA GUTIÉRREZ,1686,CONTIGUA 2,724,87,,,,,219,5,,0,,0,3,0
1,TUXTLA GUTIÉRREZ,1687,BÁSICA,576,69,,,,,160,6,,0,,4,9,0
1,TUXTLA GUTIÉRREZ,1687,CONTIGUA 1,576,74,,,,,185,7,,0,,5,6,0
1,TUXTLA GUTIÉRREZ,1688,BÁSICA,611,84,,,,,207,16,,0,,2,1,0
1,TUXTLA GUTIÉRREZ,1688,CONTIGUA 1,612,92,,,,,165,6,,0,,1,5,0
1,TUXTLA GUTIÉRREZ,1689,BÁSICA,586,97,,,,,170,16,,0,,1,12,0
1,TUXTLA GUTIÉRREZ,1689,CONTIGUA 1,587,64,,,,,190,11,,0,,2,0,0
1,TUXTLA GUTIÉRREZ,1689,CONTIGUA 2,587,92,,,,,162,9,,0,,4,8,0
1,TUXTLA GUTIÉRREZ,1690,BÁSICA,587,78,,,,,175,15,,0,,0,1,0
1,TUXTLA GUTIÉRREZ,1690,CONTIGUA 1,587,67,,,,,169,9,,0,,1,1,0
1,TUXTLA GUTIÉRREZ,1690,CONTIGUA 2,587,82,,,,,158,6,,0,,0,2,0
1,TUXTLA GUTIÉRREZ,1691,BÁSICA,731,103,,,,,210,15,,0,,2,4,0
1,TUXTLA GUTIÉRREZ,1691,CONTIGUA 1,731,108,,,,,204,12,,0,,4,5,0
1,TUXTLA GUTIÉRREZ,1692,BÁSICA,613,85,,,,,170,10,,0,,0,10,0
1,TUXTLA GUTIÉRREZ,1692,CONTIGUA 1,613,78,,,,,186,13,,0,,1,7,0
1,TUXTLA GUTIÉRREZ,1693,BÁSICA,595,84,,,,,194,17,,0,,2,8,0
1,TUXTLA GUTIÉRREZ,1693,CONTIGUA 1,595,94,,,,,203,20,,0,,7,7,0
2,TUXTLA GUTIÉRREZ,1694,BÁSICA,557,91,,,,,113,14,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1694,CONTIGUA 1,558,93,,,,,138,8,,0,,3,6,0
2,TUXTLA GUTIÉRREZ,1695,BÁSICA,641,113,,,,,177,16,,0,,2,12,1
2,TUXTLA GUTIÉRREZ,1695,CONTIGUA 1,641,120,,,,,170,15,,0,,2,2,0
2,TUXTLA GUTIÉRREZ,1696,BÁSICA,499,100,,,,,129,18,,0,,1,2,0
2,TUXTLA GUTIÉRREZ,1696,CONTIGUA 1,499,101,,,,,130,24,,0,,1,2,0
2,TUXTLA GUTIÉRREZ,1697,BÁSICA,479,100,,,,,124,17,,0,,5,2,0
2,TUXTLA GUTIÉRREZ,1697,CONTIGUA 1,479,90,,,,,108,22,,0,,2,6,0
2,TUXTLA GUTIÉRREZ,1698,BÁSICA,590,119,,,,,176,22,,0,,2,4,0
2,TUXTLA GUTIÉRREZ,1698,CONTIGUA 1,590,122,,,,,178,20,,0,,7,7,0
2,TUXTLA GUTIÉRREZ,1698,CONTIGUA 2,591,124,,,,,187,27,,0,,4,1,0
2,TUXTLA GUTIÉRREZ,1699,BÁSICA,502,104,,,,,123,15,,0,,2,10,0
2,TUXTLA GUTIÉRREZ,1699,CONTIGUA 1,503,105,,,,,106,10,,0,,3,7,0
2,TUXTLA GUTIÉRREZ,1699,CONTIGUA 2,503,105,,,,,116,16,,0,,1,2,0
2,TUXTLA GUTIÉRREZ,1700,BÁSICA,746,146,,,,,208,15,,0,,1,3,0
2,TUXTLA GUTIÉRREZ,1700,CONTIGUA 1,746,114,,,,,171,25,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1700,CONTIGUA 2,746,150,,,,,205,21,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1701,BÁSICA,639,64,,,,,201,0,,0,,0,2,0
2,TUXTLA GUTIÉRREZ,1701,CONTIGUA 1,639,62,,,,,218,9,,0,,2,2,0
2,TUXTLA GUTIÉRREZ,1702,BÁSICA,506,83,,,,,171,10,,0,,1,3,0
2,TUXTLA GUTIÉRREZ,1702,CONTIGUA 1,507,82,,,,,158,20,,0,,2,9,0
2,TUXTLA GUTIÉRREZ,1702,CONTIGUA 2,507,69,,,,,163,14,,0,,1,8,0
2,TUXTLA GUTIÉRREZ,1703,BÁSICA,652,98,,,,,154,10,,0,,2,12,0
2,TUXTLA GUTIÉRREZ,1703,CONTIGUA 1,653,61,,,,,202,8,,0,,2,8,0
2,TUXTLA GUTIÉRREZ,1703,CONTIGUA 2,653,79,,,,,187,9,,0,,1,6,0
2,TUXTLA GUTIÉRREZ,1703,CONTIGUA 3,653,71,,,,,182,6,,0,,0,10,0
2,TUXTLA GUTIÉRREZ,1704,BÁSICA,664,86,,,,,166,3,,0,,0,4,0
2,TUXTLA GUTIÉRREZ,1704,CONTIGUA 1,664,80,,,,,178,4,,0,,0,3,0
2,TUXTLA GUTIÉRREZ,1704,CONTIGUA 2,664,69,,,,,191,10,,0,,2,6,0
2,TUXTLA GUTIÉRREZ,1705,BÁSICA,596,62,,,,,183,10,,0,,3,6,0
2,TUXTLA GUTIÉRREZ,1705,CONTIGUA 1,596,77,,,,,167,3,,0,,1,7,0
2,TUXTLA GUTIÉRREZ,1705,CONTIGUA 2,596,67,,,,,154,8,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1706,BÁSICA,570,111,,,,,141,9,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1706,CONTIGUA 1,570,105,,,,,144,6,,0,,0,1,1
2,TUXTLA GUTIÉRREZ,1706,CONTIGUA 2,570,90,,,,,129,14,,0,,0,9,0
2,TUXTLA GUTIÉRREZ,1706,CONTIGUA 3,571,97,,,,,155,9,,0,,1,3,0
2,TUXTLA GUTIÉRREZ,1707,BÁSICA,610,124,,,,,163,18,,0,,1,2,0
2,TUXTLA GUTIÉRREZ,1707,CONTIGUA 1,610,125,,,,,160,10,,0,,0,8,0
2,TUXTLA GUTIÉRREZ,1707,CONTIGUA 2,611,150,,,,,140,9,,0,,2,4,0
2,TUXTLA GUTIÉRREZ,1707,CONTIGUA 3,611,111,,,,,176,11,,0,,0,3,0
2,TUXTLA GUTIÉRREZ,1708,BÁSICA,659,113,,,,,188,13,,0,,1,4,0
2,TUXTLA GUTIÉRREZ,1708,CONTIGUA 1,660,111,,,,,187,10,,0,,0,8,0
2,TUXTLA GUTIÉRREZ,1708,CONTIGUA 2,660,108,,,,,152,17,,0,,5,5,0
