CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,PCPP,PSI,MORENA,ES,PAN_PT_NVA_ALIANZA_PCPP_PSI,PAN_PT_NVA_ALIANZA_PCPP,PAN_PT_NVA_ALIANZA_PSI,PAN_PT_PCPP_PSI,PAN_NVA_ALIANZA_PCPP_PSI,PT_NVA_ALIANZA_PCPP_PSI,PAN_PT_NVA_ALIANZA,PAN_PT_PCPP,PAN_PT_PSI,PAN_NVA_ALIANZA_PCPP,PAN_NVA_ALIANZA_PSI,PAN_PCPP_PSI,PT_NVA_ALIANZA_PCPP,PT_NVA_ALIANZA_PSI,PT_PCPP_PSI,NVA_ALIANZA_PCPP_PSI,PAN_PT,PAN_NVA_ALIANZA,PAN_PCPP,PAN_PSI,PT_NVA_ALIANZA,PT_PCPP,PT_PSI,NVA_ALIANZA_PCPP,NVA_ALIANZA_PSI,PCPP_PSI,PRI_PVEM_ES,PRI_PVEM,PRI_ES,PVEM_ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0179,1,100,63,9,2,5,10,1,0,46,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,257,25,282,697
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0180,1,92,65,10,1,4,7,2,0,80,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0,26,1,301,18,319,748
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0181,1,70,36,10,1,1,6,1,1,28,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,18,1,180,6,186,440
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0182,1,68,42,4,0,3,4,1,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,161,8,169,375
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0183,2,186,173,17,5,11,19,5,1,85,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,52,0,564,23,587,330
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0184,1,84,42,12,7,0,13,1,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,25,0,228,15,243,541
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0185,3,217,174,34,4,11,21,1,0,151,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,3,6,1,0,40,1,677,41,718,2044
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0186,4,212,180,30,8,11,17,3,4,133,7,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,2,0,0,0,0,0,0,0,2,5,0,0,61,2,689,34,723,2280
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0187,2,114,131,22,5,4,11,0,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,4,1,0,26,0,409,38,447,1378
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0188,2,108,63,10,2,6,5,4,0,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1,294,23,317,835
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0189,2,127,111,19,2,5,13,6,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,19,1,415,18,433,1106
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0190,2,115,99,24,2,3,22,1,0,108,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,33,0,420,17,437,1038
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0191,2,129,122,8,4,9,10,10,2,83,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,4,0,0,22,0,415,15,430,1070
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0192,2,126,78,12,2,6,9,3,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,27,0,352,11,363,979
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0193,2,192,117,19,3,6,25,3,0,111,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,2,0,0,44,0,533,26,559,1441
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0194,3,222,130,13,4,6,30,8,0,98,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,3,1,0,45,1,573,24,597,1150
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0195,2,143,52,6,0,4,5,2,1,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,36,0,287,12,299,762
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0196,3,212,121,25,2,6,8,4,0,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,1,0,69,0,598,20,618,1629
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0197,3,193,119,23,3,4,42,3,0,143,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,0,0,26,0,574,28,602,1629
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0198,2,93,115,13,3,8,16,4,1,125,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,45,1,434,21,455,1264
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0199,2,123,141,17,2,5,12,8,0,79,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,12,1,0,37,0,448,34,482,1313
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0200,2,70,46,4,3,5,2,3,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,6,0,180,10,190,915
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0201,4,283,180,33,1,9,13,2,4,125,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,1,7,0,0,42,0,712,32,744,2559
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0202,3,292,184,23,7,9,6,10,0,80,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,4,0,0,22,0,652,29,681,1704
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0203,2,282,144,11,4,8,12,4,1,67,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,5,0,0,5,0,556,22,578,1389
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0204,2,226,120,12,2,10,9,1,0,39,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,1,0,9,2,444,15,459,1420
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0205,2,180,189,13,5,9,3,6,3,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,8,0,463,19,482,1290
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0206,2,193,256,7,3,16,13,27,0,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,15,1,1,12,0,600,9,609,1399
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0207,3,423,213,16,15,18,6,2,3,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,9,1,0,7,0,760,19,779,1938
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0208,5,363,243,60,8,12,18,7,0,209,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,3,9,1,1,87,1,1035,46,1081,3115
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0209,2,351,112,11,7,8,5,13,2,30,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,1,5,0,0,8,10,582,31,613,1437
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0210,1,142,47,0,4,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,204,0,204,362
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0211,2,276,259,2,1,4,5,4,1,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,23,0,0,1,0,593,10,603,1141
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0212,4,477,317,23,9,17,20,35,1,47,4,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,4,3,1,0,0,0,0,0,0,2,20,1,0,11,1,1001,43,1044,2489
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0213,3,425,249,9,2,13,16,35,9,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,7,0,0,10,0,805,29,834,1823
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0214,3,379,299,18,4,12,9,2,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,2,2,777,30,807,1634
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0215,3,362,200,18,8,9,8,5,2,61,5,6,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,7,2,0,5,1,710,21,731,1960
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0216,3,327,166,18,5,8,8,3,0,43,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,8,0,0,17,0,617,21,638,1886
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0217,3,361,158,15,9,14,9,6,1,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,645,17,662,1572
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0218,2,200,149,6,6,12,2,8,1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,0,438,12,450,1174
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0219,3,282,233,15,7,13,9,5,1,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,9,0,0,8,0,658,27,685,1715
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0220,1,134,83,6,1,7,4,5,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,263,13,276,684
4,21,PUEBLA,21,ATLIXCO,019,ATLIXCO,0221,2,268,157,4,15,9,5,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,1,2,0,497,9,506,1032
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0225,2,132,262,5,6,5,4,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,12,1,0,1,0,455,21,476,847
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0226,3,127,156,348,16,10,5,36,1,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,6,0,0,3,0,744,21,765,1693
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0227,2,143,300,185,16,15,5,36,0,21,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,12,0,0,4,0,746,19,765,1490
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0228,2,178,173,6,8,9,7,77,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,1,0,0,0,0,10,0,0,3,0,510,12,522,1060
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0229,2,185,192,8,8,10,6,32,1,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,5,0,0,1,0,473,19,492,943
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0230,2,118,136,6,3,5,2,5,20,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,0,320,15,335,842
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0231,1,121,98,36,0,6,4,11,0,8,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,0,2,2,0,298,11,309,460
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0232,2,83,222,23,19,10,3,41,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,415,28,443,924
4,21,PUEBLA,21,ATLIXCO,022,ATZITZIHUACAN,0233,1,100,106,18,4,7,4,22,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,285,8,293,548
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0857,4,189,136,101,7,25,25,15,3,48,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,4,0,0,0,1,0,1,0,1,7,1,0,6,9,587,15,602,2255
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0858,7,625,201,157,5,8,13,37,5,121,9,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,3,3,0,0,0,1,0,0,0,6,10,2,0,87,2,1301,34,1335,4590
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0859,5,323,110,114,12,14,11,5,3,141,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,0,0,0,0,0,0,1,7,1,0,78,0,840,21,861,3107
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0860,2,72,50,37,6,4,5,5,3,61,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,38,0,292,10,302,1298
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0861,4,144,115,144,3,8,6,13,2,115,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,1,0,7,0,572,9,581,2366
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0862,3,82,84,118,4,4,4,10,5,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,9,0,462,7,469,1586
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0863,2,168,72,25,3,1,4,8,1,19,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,2,6,0,0,4,0,325,16,341,896
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0864,4,162,170,71,9,13,8,5,3,61,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,8,1,0,11,0,534,31,565,2261
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0865,2,87,107,26,5,2,8,4,1,45,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,8,0,304,7,311,1423
4,21,PUEBLA,21,ATLIXCO,107,OCOYUCAN,0866,3,114,180,22,6,6,7,3,0,22,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,15,2,0,16,0,403,33,436,1164
4,21,PUEBLA,21,ATLIXCO,122,SAN DIEGO LA MESA TOCHIMILTZINGO,1674,1,214,165,6,0,1,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,401,10,411,559
4,21,PUEBLA,21,ATLIXCO,122,SAN DIEGO LA MESA TOCHIMILTZINGO,1675,1,33,57,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,105,4,109,183
4,21,PUEBLA,21,ATLIXCO,122,SAN DIEGO LA MESA TOCHIMILTZINGO,1676,1,56,52,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,116,6,122,166
4,21,PUEBLA,21,ATLIXCO,126,SAN GREGORIO ATZOMPA,1691,2,151,78,61,13,0,1,1,0,63,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,3,0,0,6,0,392,12,404,1127
4,21,PUEBLA,21,ATLIXCO,126,SAN GREGORIO ATZOMPA,1692,3,255,160,139,14,3,7,4,2,104,5,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,12,1,0,17,0,737,21,758,2155
4,21,PUEBLA,21,ATLIXCO,126,SAN GREGORIO ATZOMPA,1693,3,430,142,34,8,9,15,5,3,59,17,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,1,3,0,83,2,825,64,889,2053
4,21,PUEBLA,21,ATLIXCO,126,SAN GREGORIO ATZOMPA,1694,2,212,67,19,0,5,7,1,2,35,15,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,56,0,427,38,465,1174
4,21,PUEBLA,21,ATLIXCO,127,SAN JERONIMO TECUANIPAN,1695,3,288,290,92,7,9,24,6,2,86,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,16,1,0,19,0,857,20,877,1863
4,21,PUEBLA,21,ATLIXCO,127,SAN JERONIMO TECUANIPAN,1696,2,109,173,17,5,9,10,1,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,0,0,6,0,369,14,383,941
4,21,PUEBLA,21,ATLIXCO,127,SAN JERONIMO TECUANIPAN,1697,2,111,146,128,10,4,6,0,0,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,453,17,470,1132
4,21,PUEBLA,21,ATLIXCO,148,SANTA ISABEL CHOLULA,1877,3,153,174,76,7,8,33,11,4,94,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,8,0,0,17,0,602,24,626,1665
4,21,PUEBLA,21,ATLIXCO,148,SANTA ISABEL CHOLULA,1878,2,18,92,190,6,4,4,7,18,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,367,22,389,1211
4,21,PUEBLA,21,ATLIXCO,148,SANTA ISABEL CHOLULA,1879,2,32,97,36,1,0,0,11,2,15,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,5,1,210,13,223,571
4,21,PUEBLA,21,ATLIXCO,148,SANTA ISABEL CHOLULA,1880,3,73,209,43,6,7,5,13,2,59,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,0,0,12,0,449,13,462,1887
4,21,PUEBLA,21,ATLIXCO,148,SANTA ISABEL CHOLULA,1881,3,168,305,18,4,10,13,25,4,83,4,0,0,2,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,18,1,0,6,0,670,21,691,2112
4,21,PUEBLA,21,ATLIXCO,174,TIANGUISMANALCO,2175,2,72,89,4,26,12,3,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,16,0,0,7,0,250,6,256,896
4,21,PUEBLA,21,ATLIXCO,174,TIANGUISMANALCO,2176,3,132,211,15,76,9,12,6,3,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,19,0,0,18,0,575,18,593,1942
4,21,PUEBLA,21,ATLIXCO,174,TIANGUISMANALCO,2177,3,75,188,41,89,12,3,1,0,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,0,0,1,25,0,0,13,0,521,23,544,1658
4,21,PUEBLA,21,ATLIXCO,174,TIANGUISMANALCO,2178,2,169,124,15,28,6,3,33,4,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,9,0,432,24,456,992
4,21,PUEBLA,21,ATLIXCO,174,TIANGUISMANALCO,2179,2,158,148,3,6,3,3,19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,10,2,0,0,3,2,374,8,382,859
4,21,PUEBLA,21,ATLIXCO,174,TIANGUISMANALCO,2180,3,146,184,11,58,4,7,5,2,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,11,0,0,4,0,486,36,522,1623
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2299,2,237,351,1,4,9,2,17,1,18,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,2,0,1,0,0,0,0,0,2,31,0,0,2,1,691,27,718,1307
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2300,3,361,459,10,6,22,8,4,2,58,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,24,0,0,21,0,988,62,1050,1873
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2301,3,324,484,9,6,14,8,51,3,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,13,31,0,0,14,1,986,101,1087,1753
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2302,2,264,247,3,1,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,10,0,0,0,0,545,16,561,788
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2303,2,84,197,7,15,23,28,2,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,5,0,379,13,392,886
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2304,1,128,135,8,6,3,2,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,309,9,318,562
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2305,2,258,287,10,6,7,6,4,1,13,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,31,0,0,3,0,636,25,661,1035
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2306,3,153,432,37,3,24,6,40,2,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,0,1,3,0,739,39,778,1829
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2307,1,112,122,6,8,7,6,4,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,8,0,324,6,330,602
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2308,1,95,162,6,10,13,1,5,5,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,2,0,377,10,387,659
4,21,PUEBLA,21,ATLIXCO,188,TOCHIMILCO,2309,2,125,106,7,45,13,6,0,1,66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,12,0,0,2,0,390,8,398,960
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,005,ACTEOPAN,0061,2,143,216,11,72,11,25,31,6,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,5,0,0,0,1,2,18,0,0,5,1,561,34,595,1039
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,005,ACTEOPAN,0062,1,88,146,8,40,11,4,22,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,7,0,341,0,341,678
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,005,ACTEOPAN,0063,1,118,111,3,34,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,2,0,0,0,0,285,17,302,545
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,011,ALBINO ZERTUCHE,0102,2,292,374,8,1,5,7,4,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,1,0,0,0,744,11,755,1472
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,021,ATZALA,0224,2,86,318,6,13,5,4,161,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,19,2,0,3,0,635,22,657,1041
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,048,CHIAUTLA,0398,3,135,418,12,3,8,118,57,1,117,6,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,14,1,0,12,1,920,19,939,2096
4,21,PUEBLA,22,IZUCAR DE MATAMOROS,048,CHIAUTLA,0399,3,116,294,8,7,6,49,32,2,102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,6,3,0,10,2,653,18,671,1538
