id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PC,PSD,PRI-PANAL-PVEM,Nulos,Total
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,1022,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,974,285,0,19,3,0,0,1,176,14,498
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,984,257,0,15,2,0,0,0,223,6,503
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,985,173,0,17,2,0,3,1,109,4,309
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,59,CAJEME,765,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,991,398,0,15,11,0,3,1,241,23,692
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,991,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,993,157,0,221,5,0,22,0,75,11,491
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,358,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1087,60,0,12,2,0,1,0,122,4,201
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1341,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1093,296,0,67,19,0,2,2,257,24,667
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1328,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1094,307,0,27,15,0,7,0,280,12,648
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,871,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1096,188,0,19,3,0,3,0,216,12,441
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1098,227,0,23,14,0,3,0,130,20,417
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,58,BACUM,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,772,81,0,77,59,0,0,0,100,14,331
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1304,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,779,347,0,20,4,0,4,3,160,18,556
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,59,CAJEME,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,901,121,0,4,3,0,3,1,131,9,272
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,1250,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,908,311,0,14,9,0,4,2,210,13,563
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,909,135,0,19,5,0,7,0,103,10,279
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,62,ALAMOS,210,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1120,75,0,4,4,0,0,0,28,3,114
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1030,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,784,261,0,4,6,0,10,6,165,8,460
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,59,CAJEME,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,786,155,0,6,2,0,0,3,109,9,284
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,755,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,791,203,0,10,4,0,1,2,114,16,350
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,59,CAJEME,930,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,794,354,0,1,3,0,0,0,253,11,622
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,1124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,795,347,0,5,12,0,1,4,275,9,653
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1290,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,796,276,0,14,16,0,1,7,303,24,641
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,2,AGUA PRIETA,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,95,0,10,4,0,11,136,105,10,371
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,2,AGUA PRIETA,1499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,156,0,11,11,0,60,350,113,12,713
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,3,ALTAR,1362,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,473,0,172,0,0,11,0,243,11,910
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,4,ARIVECHI,271,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,129,0,0,0,0,0,0,73,5,207
26,5/7/2009,12,Ayuntamientos,26,0,5,C,Contigua,0,15,CANANEA,1426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,75,267,0,70,0,0,31,0,419,15,802
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,6,ATIL,968,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,455,0,0,0,0,0,0,353,12,820
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,8,BACANORA,1056,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,318,0,0,0,0,0,0,454,17,789
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,8,BACANORA,98,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,33,0,0,0,0,0,0,30,3,66
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,8,BACANORA,364,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,237,0,0,0,0,0,0,29,4,270
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,2,AGUA PRIETA,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,60,0,6,3,0,13,78,52,4,216
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,2,AGUA PRIETA,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,102,0,7,10,0,14,152,67,25,377
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,2,AGUA PRIETA,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,79,0,10,8,0,11,154,61,8,331
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,2,AGUA PRIETA,1363,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,208,0,14,15,0,27,286,125,16,691
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,2,AGUA PRIETA,1351,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,174,0,9,16,0,39,274,147,9,668
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,192,143,6,1,9,3,0,0,13,367
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,117,93,7,1,10,3,0,0,7,238
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,201,104,88,4,1,13,1,0,0,3,214
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,745,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,164,86,4,2,18,8,0,0,5,287
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,72,116,2,2,12,1,0,0,6,211
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,161,0,21,0,0,55,0,217,10,464
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,112,0,15,0,0,15,0,118,11,271
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,1500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,313,0,52,0,0,39,0,385,17,806
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,17,CUMPAS,198,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,15,0,51,45,0,0,0,25,5,141
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,19,FRONTERAS,341,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,12,39,1,5,2,209,0,0,5,273
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,24,IMURIS,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,113,117,0,82,3,0,0,0,111,11,324
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,24,IMURIS,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,104,0,31,5,0,0,0,98,14,252
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,25,MAGDALENA,1236,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,257,0,51,0,0,24,0,300,11,643
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,25,MAGDALENA,1177,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,132,266,0,45,0,0,33,0,335,11,690
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,28,NACORI CHICO,782,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,270,0,0,0,0,0,0,312,22,604
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,28,NACORI CHICO,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,147,174,0,0,0,0,0,0,167,7,348
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,29,NACOZARI DE GARCIA,1103,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,149,147,0,162,10,0,56,0,245,11,631
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,1306,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,227,190,25,2,21,6,0,0,7,478
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,114,118,6,0,11,5,0,0,21,275
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,1260,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,175,298,182,22,4,22,9,0,0,18,555
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,1262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,180,221,142,22,22,0,0,0,0,12,419
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,1303,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,182,245,200,17,2,26,8,0,0,12,510
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,1424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,188,237,282,6,2,25,12,0,0,6,570
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,32,SAHUARIPA,770,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,270,0,4,0,0,0,0,235,12,521
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,32,SAHUARIPA,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,236,54,0,0,0,0,0,0,54,1,109
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,36,SANTA ANA,1239,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,256,410,0,13,0,0,0,0,328,14,765
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,36,SANTA ANA,1024,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,257,411,0,8,0,0,0,0,293,9,721
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,36,SANTA ANA,204,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,258,71,0,3,0,0,0,0,50,10,134
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,43,TUBUTAMA,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,283,48,0,3,0,0,0,0,39,6,96
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,45,VILLA PESQUEIRA,337,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,291,90,0,18,0,0,0,0,158,13,279
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,46,CABORCA,1092,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,294,282,0,21,0,0,4,0,279,43,629
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,37,SANTA CRUZ,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,264,64,0,138,0,0,0,0,112,20,334
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,39,SOYOPA,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,267,267,0,4,0,0,0,0,217,6,494
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,42,TRINCHERAS,262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,279,102,0,0,1,0,0,0,92,13,208
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,1094,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,209,211,152,6,2,15,6,0,0,5,397
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,210,115,100,9,2,6,1,0,0,6,239
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,30,NOGALES,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,214,128,98,2,0,16,4,0,0,1,249
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,215,179,116,2,1,19,5,0,0,1,323
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,730,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,217,134,104,1,0,11,5,0,0,5,260
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,30,NOGALES,730,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,217,145,93,3,4,13,5,0,0,11,274
26,5/7/2009,12,Ayuntamientos,26,0,9,C,Contigua,0,30,NOGALES,730,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,217,171,122,4,1,16,2,0,0,4,320
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,221,139,95,8,0,17,4,0,0,6,269
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,30,NOGALES,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,221,161,98,4,0,13,5,0,0,4,285
26,5/7/2009,12,Ayuntamientos,26,0,6,C,Contigua,0,30,NOGALES,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,221,163,77,5,0,14,1,0,0,0,260
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,30,NOGALES,1253,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,222,178,233,12,1,12,7,0,0,13,456
26,5/7/2009,12,Ayuntamientos,26,0,5,C,Contigua,0,30,NOGALES,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,223,151,87,5,12,18,6,0,0,0,279
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,30,NOGALES,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,224,152,102,7,0,12,5,0,0,2,280
26,5/7/2009,12,Ayuntamientos,26,0,6,C,Contigua,0,30,NOGALES,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,224,128,82,8,2,16,5,0,0,6,247
26,5/7/2009,12,Ayuntamientos,26,0,9,C,Contigua,0,30,NOGALES,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,224,138,89,8,0,12,6,0,0,5,258
26,5/7/2009,12,Ayuntamientos,26,0,10,C,Contigua,0,30,NOGALES,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,224,157,80,2,1,13,3,0,0,0,256
26,5/7/2009,12,Ayuntamientos,26,0,16,C,Contigua,0,30,NOGALES,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,224,157,83,3,1,26,5,0,0,17,292
26,5/7/2009,12,Ayuntamientos,26,0,9,C,Contigua,0,30,NOGALES,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,227,148,89,3,1,15,6,0,0,1,263
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,826,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,363,292,0,5,5,0,0,1,181,11,495
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,367,170,0,4,6,0,0,1,161,11,353
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,374,165,0,2,4,0,1,0,131,7,310
26,5/7/2009,12,Ayuntamientos,26,0,7,C,Contigua,0,49,HERMOSILLO,1371,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,374,295,0,14,3,0,4,0,346,0,662
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,46,CABORCA,1330,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,299,266,0,22,0,0,15,0,289,17,609
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,46,CABORCA,1053,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,302,290,0,25,0,0,8,0,268,11,602
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,46,CABORCA,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,304,136,0,16,0,0,5,0,148,6,311
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,46,CABORCA,1229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,304,286,0,22,0,0,11,0,270,11,600
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,46,CABORCA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,314,181,0,4,0,0,10,0,186,4,385
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,46,CABORCA,689,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,319,102,0,8,0,0,6,0,133,32,281
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,46,CABORCA,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,138,0,5,0,0,7,0,74,22,246
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,48,LA COLORADA,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,332,12,0,263,0,0,0,0,295,23,593
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,337,188,0,6,3,0,1,1,116,13,328
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,337,162,0,3,2,0,1,0,132,12,312
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,49,HERMOSILLO,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,337,171,0,1,5,0,1,1,118,9,306
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,49,HERMOSILLO,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,338,184,0,3,3,0,1,1,149,10,351
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,49,HERMOSILLO,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,340,182,0,3,2,0,0,0,141,0,328
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,2,49,HERMOSILLO,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,340,172,0,4,5,0,0,0,154,7,342
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,49,HERMOSILLO,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,196,0,8,2,0,0,0,150,12,368
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,49,HERMOSILLO,1486,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,408,0,11,9,0,3,2,305,26,764
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,49,HERMOSILLO,1400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,343,375,0,7,22,0,2,0,306,18,730
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,344,296,0,2,8,0,1,3,156,5,471
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,49,HERMOSILLO,1396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,344,572,0,8,9,0,0,2,298,17,906
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,345,203,0,3,4,0,0,2,148,15,375
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,1378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,347,381,0,4,8,0,1,1,332,26,753
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,1016,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,349,246,0,3,6,0,0,1,201,18,475
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,359,277,0,6,5,0,1,0,108,7,404
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,49,HERMOSILLO,1314,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,359,506,0,8,7,0,0,5,289,21,836
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,1057,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,459,406,0,7,4,0,3,8,215,15,658
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,1464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,465,453,0,5,11,0,1,3,296,20,789
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,730,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,466,241,0,5,3,0,1,0,155,12,417
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,471,190,0,3,3,0,0,4,108,8,316
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,474,250,0,3,2,0,4,1,150,9,419
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,496,174,0,4,1,0,1,1,69,8,258
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,968,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,502,374,0,10,8,0,4,8,219,15,638
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,1070,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,503,410,0,4,7,0,0,7,253,21,702
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,505,208,0,0,5,0,2,5,128,6,354
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,1103,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,505,434,0,1,7,0,3,2,220,9,676
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,910,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,511,314,0,3,4,0,1,2,151,15,490
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,818,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,481,284,0,7,2,0,2,1,131,16,443
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,1328,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,375,404,0,8,6,0,3,1,310,20,752
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,1097,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,384,284,0,4,5,0,0,2,282,14,591
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,1026,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,391,82,0,4,0,0,1,0,45,2,134
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,675,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,392,274,0,2,4,0,0,1,146,16,443
