NOMBRE,SECCION,CASILLAS,LISTADONOMINAL,PAN,PRI,PRD,PT,PV,PC,PSD,Alianza,PRI-Alianza,PRD-PT,VALIDOS,NULOSNOREGISTRADOS,TOTAL
ATOTONILCO DE TULA,209,0209B,633,277,,63,17,32,0,1,,29,,419,4,423
ATOTONILCO DE TULA,209,0209C1,634,292,,49,19,35,0,2,,57,,454,2,456
ATOTONILCO DE TULA,209,0209C2,634,233,,76,29,39,0,2,,44,,423,5,428
ATOTONILCO DE TULA,210,0210B,591,34,,136,30,54,0,1,,72,,327,0,327
ATOTONILCO DE TULA,211,0211B,608,108,,25,20,115,0,0,,95,,363,4,367
ATOTONILCO DE TULA,211,0211C1,608,59,,33,22,135,0,3,,108,,360,3,363
ATOTONILCO DE TULA,212,0212B,739,207,,69,14,89,0,1,,108,,488,20,508
ATOTONILCO DE TULA,213,0213B,711,254,,39,22,77,0,2,,66,,460,6,466
ATOTONILCO DE TULA,214,0214B,507,79,,87,8,120,0,7,,48,,349,6,355
ATOTONILCO DE TULA,214,0214C1,508,60,,117,11,104,0,2,,57,,351,0,351
ATOTONILCO DE TULA,215,0215B,575,,,,,,,,,,,,,
ATOTONILCO DE TULA,215,0215C1,576,52,,71,8,132,0,4,,91,,358,4,362
ATOTONILCO DE TULA,215,0215C2,576,23,,72,15,108,0,3,,103,,324,4,328
ATOTONILCO DE TULA,216,0216B,690,18,,256,5,173,0,0,,29,,481,1,482
ATOTONILCO DE TULA,216,0216C1,691,22,,263,14,120,0,2,,37,,458,9,467
ATOTONILCO DE TULA,216,0216C2,691,38,,213,12,184,0,2,,25,,474,5,479
ATOTONILCO DE TULA,216,0216C3,691,19,,205,7,226,0,2,,57,,516,5,521
ATOTONILCO DE TULA,217,0217B,363,37,,62,34,32,0,1,,73,,239,0,239
ATOTONILCO DE TULA,218,0218B,452,17,,82,78,44,1,1,,85,,308,3,311
ATOTONILCO DE TULA,219,0219B,219,9,,70,3,73,0,1,,14,,170,5,175
ATOTONILCO DE TULA,220,0220B,444,14,,88,5,49,0,1,,79,,236,35,271
ATOTONILCO DE TULA,221,0221B,473,31,,14,9,15,0,0,,76,,145,17,162
ATOTONILCO DE TULA,222,0222B,612,66,,66,28,106,0,7,,125,,398,4,402
ATOTONILCO DE TULA,222,0222C1,612,87,,70,23,95,0,11,,112,,398,3,401
ATOTONILCO DE TULA,223,0223B,497,46,,46,27,135,0,0,,76,,330,1,331
ATOTONILCO DE TULA,223,0223C1,498,,,,,,,,,,,,,
ATOTONILCO EL GRANDE,178,0178B,617,66,133,2,0,0,73,5,67,,,346,9,355
ATOTONILCO EL GRANDE,178,0178C1,617,70,115,5,0,0,84,6,46,,,326,0,326
ATOTONILCO EL GRANDE,178,0178C2,617,76,134,2,0,0,78,8,56,,,354,6,360
ATOTONILCO EL GRANDE,179,0179B,525,41,118,7,0,0,87,3,49,,,305,7,312
ATOTONILCO EL GRANDE,179,0179C1,525,53,120,1,0,0,80,2,47,,,303,2,305
ATOTONILCO EL GRANDE,179,0179C2,526,48,120,2,0,0,92,2,55,,,319,3,322
ATOTONILCO EL GRANDE,180,0180B,652,44,142,8,0,0,109,1,88,,,392,6,398
ATOTONILCO EL GRANDE,180,0180C1,652,42,171,6,0,0,124,1,80,,,424,6,430
ATOTONILCO EL GRANDE,181,0181B,533,60,125,5,0,0,86,4,61,,,341,7,348
ATOTONILCO EL GRANDE,181,0181C1,533,83,100,8,0,0,85,4,53,,,333,5,338
ATOTONILCO EL GRANDE,182,0182B,196,63,37,2,0,0,8,2,2,,,114,0,114
ATOTONILCO EL GRANDE,183,0183B,403,6,130,0,0,0,34,0,7,,,177,204,381
ATOTONILCO EL GRANDE,184,0184B,537,51,110,1,0,3,87,1,10,,,263,12,275
ATOTONILCO EL GRANDE,185,0185B,245,27,51,0,0,0,13,0,1,,,92,152,244
ATOTONILCO EL GRANDE,186,0186B,539,130,133,3,0,4,13,1,19,,,303,0,303
ATOTONILCO EL GRANDE,187,0187B,511,65,147,4,0,0,80,1,20,,,317,4,321
ATOTONILCO EL GRANDE,187,0187C1,511,48,166,10,0,0,61,0,20,,,305,10,315
ATOTONILCO EL GRANDE,188,0188B,563,125,108,2,2,5,36,1,13,,,292,271,563
ATOTONILCO EL GRANDE,189,0189B,463,51,127,0,0,0,20,2,30,,,230,12,242
ATOTONILCO EL GRANDE,190,0190B,449,41,194,2,0,0,13,0,20,,,270,179,449
ATOTONILCO EL GRANDE,191,0191B,456,77,81,0,1,1,27,1,16,,,204,2,206
ATOTONILCO EL GRANDE,191,0191C1,457,97,67,1,3,1,46,1,11,,,227,6,233
ATOTONILCO EL GRANDE,192,0192B,636,83,54,3,2,2,117,0,7,,,268,361,629
ATOTONILCO EL GRANDE,193,0193B,470,28,56,0,1,0,109,1,21,,,216,6,222
ATOTONILCO EL GRANDE,193,0193X,402,3,170,0,0,0,29,0,10,,,212,7,219
ATOTONILCO EL GRANDE,194,0194B,572,27,114,6,0,0,135,2,16,,,300,0,300
ATOTONILCO EL GRANDE,194,0194C1,572,38,102,2,0,0,117,2,20,,,281,7,288
ATOTONILCO EL GRANDE,195,0195B,407,52,84,6,2,0,55,0,26,,,225,4,229
ATOTONILCO EL GRANDE,195,0195C1,408,44,85,13,0,0,51,1,34,,,228,10,238
ATOTONILCO EL GRANDE,196,0196B,502,59,155,7,0,0,63,2,25,,,311,12,323
ATOTONILCO EL GRANDE,197,0197B,618,51,195,2,0,0,47,0,13,,,308,53,361
ATOTONILCO EL GRANDE,197,0197C1,619,43,171,3,0,0,82,0,10,,,309,42,351
ATOTONILCO EL GRANDE,198,0198B,186,34,49,0,1,1,11,0,6,,,102,3,105
ATOTONILCO EL GRANDE,199,0199B,169,11,95,1,2,1,6,0,4,,,120,2,122
ATOTONILCO EL GRANDE,199,0199X,204,12,108,2,0,0,9,0,5,,,136,4,140
ATOTONILCO EL GRANDE,200,0200B,388,88,58,2,1,2,29,1,36,,,217,8,225
ATOTONILCO EL GRANDE,200,0200C1,389,76,76,2,0,2,16,1,28,,,201,12,213
ATOTONILCO EL GRANDE,201,0201B,481,61,118,2,0,0,75,0,17,,,273,208,481
ATOTONILCO EL GRANDE,201,0201C1,482,82,117,3,1,0,62,2,24,,,291,3,294
ATOTONILCO EL GRANDE,202,0202B,516,45,251,0,0,0,7,2,8,,,313,17,330
ATOTONILCO EL GRANDE,203,0203B,492,48,91,4,0,0,85,2,32,,,262,3,265
ATOTONILCO EL GRANDE,203,0203C1,492,45,103,11,0,0,96,2,19,,,276,0,276
ATOTONILCO EL GRANDE,204,0204B,587,41,167,3,0,2,60,4,39,,,316,5,321
ATOTONILCO EL GRANDE,204,0204C1,588,61,139,6,2,3,52,7,65,,,335,4,339
ATOTONILCO EL GRANDE,205,0205B,171,19,69,1,0,0,4,0,3,,,96,5,101
CALNALI,224,0224B,663,61,,14,0,70,173,0,,156,,474,0,474
CALNALI,224,0224C1,664,63,,3,0,67,181,2,,165,,481,7,488
CALNALI,224,0224C2,664,68,,8,0,68,162,2,,179,,487,13,500
CALNALI,225,0225B,507,46,,10,0,34,166,1,,120,,377,12,389
CALNALI,225,0225C1,507,29,,7,1,36,149,2,,121,,345,22,367
CALNALI,226,0226B,338,6,,4,1,52,121,1,,65,,250,8,258
CALNALI,227,0227B,362,20,,4,0,49,71,0,,168,,312,2,314
CALNALI,228,0228B,575,5,,13,2,155,217,0,,38,,430,16,446
CALNALI,228,0228C1,575,6,,17,0,127,246,2,,54,,452,16,468
CALNALI,229,0229B,443,10,,4,0,78,117,5,,126,,340,19,359
CALNALI,230,0230B,587,23,,39,0,100,116,1,,140,,419,16,435
CALNALI,231,0231B,450,4,,4,0,37,132,3,,156,,336,23,359
CALNALI,232,0232B,601,3,,223,0,57,25,2,,87,,397,26,423
CALNALI,232,0232C1,601,7,,200,11,52,43,1,,73,,387,17,404
CALNALI,232,0232C2,601,6,,233,0,38,32,2,,82,,393,20,413
CALNALI,233,0233B,405,2,,25,3,94,142,5,,53,,324,16,340
CALNALI,234,0234B,424,17,,74,1,111,58,1,,76,,338,5,343
CALNALI,235,0235B,552,22,,11,0,116,145,1,,132,,427,11,438
CALNALI,236,0236B,388,9,,7,0,76,72,1,,99,,264,0,264
CALNALI,236,0236C1,389,5,,14,0,116,39,0,,111,,285,11,296
CALNALI,237,0237B,253,11,,3,0,112,33,0,,36,,195,6,201
CALNALI,238,0238B,590,19,,66,0,96,91,3,,138,,413,11,424
CALNALI,239,0239B,82,1,,4,0,4,19,0,,37,,65,17,82
CARDONAL,240,0240B,492,103,,44,0,11,3,0,,124,,285,10,295
CARDONAL,240,0240C1,492,102,,41,0,15,3,0,,120,,281,4,285
CARDONAL,241,0241B,484,30,,138,0,10,1,0,,90,,269,17,286
CARDONAL,241,0241C1,484,19,,146,0,10,2,0,,82,,259,20,279
CARDONAL,242,0242B,266,72,,17,3,5,1,0,,72,,170,1,171
CARDONAL,243,0243B,592,47,,38,0,10,6,0,,181,,282,21,303
CARDONAL,244,0244B,312,21,,51,0,23,3,0,,72,,170,5,175
CARDONAL,245,0245B,524,33,,76,0,37,6,0,,104,,256,9,265
CARDONAL,245,0245C1,524,38,,60,0,27,5,0,,122,,252,8,260
CARDONAL,246,0246B,684,231,,51,0,67,3,0,,86,,438,8,446
CARDONAL,246,0246C1,684,161,,48,3,115,1,1,,100,,429,21,450
CARDONAL,247,0247B,655,58,,37,0,107,3,0,,195,,400,9,409
CARDONAL,248,0248B,540,80,,41,0,55,6,0,,83,,265,17,282
CARDONAL,249,0249B,592,55,,76,0,4,2,0,,198,,335,16,351
CARDONAL,249,0249C1,593,44,,72,0,5,1,0,,264,,386,10,396
CARDONAL,250,0250B,579,32,,109,0,25,8,0,,95,,269,9,278
CARDONAL,250,0250C1,579,43,,104,0,23,2,0,,91,,263,21,284
CARDONAL,250,0250C2,580,43,,132,2,21,2,0,,101,,301,9,310
CARDONAL,251,0251B,632,65,,69,0,42,23,0,,80,,279,17,296
CARDONAL,252,0252B,434,32,,42,3,9,2,0,,158,,246,7,253
CARDONAL,253,0253B,608,14,,110,0,33,3,0,,50,,210,22,232
CARDONAL,254,0254B,375,33,,42,0,37,5,0,,65,,182,9,191
CARDONAL,255,0255B,456,46,,72,0,43,7,0,,50,,218,28,246
CARDONAL,255,0255C1,456,50,,72,0,52,3,0,,44,,221,16,237
CARDONAL,256,0256B,390,19,,80,0,3,31,0,,31,,164,9,173
CARDONAL,256,0256C1,391,11,,81,3,8,25,0,,31,,159,13,172
CHAPANTONGO,281,0281B,652,10,,5,0,247,5,3,,216,,486,11,497
CHAPANTONGO,281,0281C1,652,7,,4,0,233,8,3,,230,,485,3,488
CHAPANTONGO,282,0282B,489,5,,5,0,195,7,2,,141,,355,2,357
CHAPANTONGO,282,0282C1,489,7,,7,0,197,3,0,,149,,363,3,366
CHAPANTONGO,283,0283B,658,5,,6,0,205,3,2,,187,,408,9,417
CHAPANTONGO,284,0284B,439,8,,2,0,151,10,2,,152,,325,4,329
CHAPANTONGO,285,0285B,440,7,,4,0,218,6,0,,105,,340,4,344
CHAPANTONGO,286,0286B,553,2,,12,0,228,12,1,,111,,366,7,373
CHAPANTONGO,286,0286C1,554,2,,12,0,209,12,0,,141,,376,7,383
CHAPANTONGO,287,0287B,498,3,,2,0,197,1,1,,161,,365,7,372
CHAPANTONGO,288,0288B,531,3,,28,0,177,0,3,,150,,361,10,371
CHAPANTONGO,288,0288C1,532,7,,15,0,188,3,1,,128,,342,8,350
CHAPANTONGO,289,0289B,521,4,,3,0,204,2,0,,145,,358,9,367
CHAPANTONGO,289,0289C1,521,1,,5,0,187,2,0,,158,,353,8,361
CHAPANTONGO,289,0289C2,522,1,,6,0,174,1,2,,191,,375,4,379
CHAPANTONGO,290,0290B,634,6,,7,0,242,4,1,,195,,455,8,463
CHAPULHUACAN,291,0291B,571,5,,197,3,0,4,4,,166,,379,7,386
CHAPULHUACAN,291,0291C1,572,2,,222,2,0,2,3,,141,,372,9,381
CHAPULHUACAN,291,0291C2,572,6,,225,1,0,3,7,,131,,373,7,380
CHAPULHUACAN,292,0292B,706,6,,256,4,2,2,0,,168,,438,9,447
CHAPULHUACAN,292,0292C1,706,16,,268,4,0,3,1,,168,,460,7,467
CHAPULHUACAN,293,0293B,339,2,,121,3,0,0,1,,67,,194,1,195
CHAPULHUACAN,294,0294B,502,0,,187,2,0,0,0,,130,,319,4,323
CHAPULHUACAN,295,0295B,223,0,,58,2,2,0,2,,91,,155,9,164
CHAPULHUACAN,296,0296B,534,15,,194,4,0,2,0,,127,,342,16,358
CHAPULHUACAN,297,0297B,540,4,,216,2,2,0,0,,145,,369,13,382
CHAPULHUACAN,298,0298B,729,5,,195,4,3,0,1,,177,,385,8,393
CHAPULHUACAN,299,0299B,217,2,,68,0,0,0,0,,48,,118,6,124
CHAPULHUACAN,300,0300B,258,3,,94,3,1,1,0,,63,,165,5,170
CHAPULHUACAN,301,0301B,327,0,,81,2,0,0,0,,120,,203,13,216
CHAPULHUACAN,302,0302B,534,5,,172,1,0,0,0,,140,,318,8,326
CHAPULHUACAN,303,0303B,261,0,,68,1,0,0,0,,86,,155,2,157
CHAPULHUACAN,304,0304B,375,0,,68,1,0,0,0,,86,,155,2,157
CHAPULHUACAN,305,0305B,590,22,,188,0,0,0,0,,132,,342,6,348
CHAPULHUACAN,306,0306B,197,1,,46,0,3,0,0,,73,,123,5,128
CHAPULHUACAN,307,0307B,673,21,,117,3,1,0,0,,184,,326,8,334
CHAPULHUACAN,308,0308B,668,5,,219,1,2,0,0,,196,,423,3,426
CHAPULHUACAN,309,0309B,651,9,,184,3,0,1,1,,179,,377,16,393
CHAPULHUACAN,309,0309C1,652,16,,194,4,3,3,1,,167,,388,264,652
CHAPULHUACAN,310,0310B,707,10,,198,4,4,3,0,,222,,441,17,458
CHAPULHUACAN,311,0311B,666,9,,165,6,4,0,10,,178,,372,18,390
CHAPULHUACAN,312,0312B,748,7,,232,2,0,0,2,,179,,422,18,440
CHAPULHUACAN,312,0312X,166,1,,54,2,1,0,0,,56,,114,0,114
CHAPULHUACAN,313,0313B,275,7,,62,0,0,0,0,,86,,155,6,161
CHAPULHUACAN,314,0314B,316,2,,115,5,1,0,0,,112,,235,3,238
CHAPULHUACAN,315,0315B,503,2,,110,3,2,0,2,,213,,332,8,340
CHAPULHUACAN,315,0315X,298,4,,124,1,2,0,0,,62,,193,4,197
CHILCUAUTLA,316,0316B,639,28,,214,0,0,21,0,,103,,366,24,390
CHILCUAUTLA,316,0316C1,639,25,,194,0,0,24,0,,130,,373,265,638
CHILCUAUTLA,316,0316C2,640,23,,220,0,0,14,0,,108,,365,15,380
CHILCUAUTLA,317,0317B,562,44,,64,0,0,3,0,,142,,253,32,285
CHILCUAUTLA,318,0318B,551,43,,142,0,0,39,0,,80,,304,14,318
CHILCUAUTLA,319,0319B,500,27,,172,0,0,14,0,,76,,289,5,294
CHILCUAUTLA,320,0320B,448,21,,115,0,0,11,0,,73,,220,0,220
CHILCUAUTLA,320,0320C1,449,16,,137,0,0,16,0,,90,,259,8,267
CHILCUAUTLA,321,0321B,620,11,,85,0,0,1,0,,185,,282,24,306
CHILCUAUTLA,322,0322B,389,21,,84,0,0,5,0,,130,,240,11,251
CHILCUAUTLA,322,0322C1,390,17,,89,0,0,8,0,,123,,237,12,249
CHILCUAUTLA,323,0323B,644,54,,223,0,0,7,0,,133,,417,17,434
CHILCUAUTLA,323,0323C1,644,51,,217,0,0,8,0,,116,,392,14,406
CHILCUAUTLA,324,0324B,361,15,,68,0,0,9,0,,91,,183,21,204
CHILCUAUTLA,325,0325B,299,13,,97,0,0,2,0,,71,,183,11,194
CHILCUAUTLA,326,0326B,126,25,,30,0,0,1,0,,36,,92,7,99
CHILCUAUTLA,327,0327B,620,10,,205,0,0,9,0,,137,,361,17,378
CHILCUAUTLA,327,0327C1,620,11,,175,0,0,4,0,,126,,316,15,331
CHILCUAUTLA,328,0328B,515,19,,142,0,0,6,0,,139,,306,10,316
CHILCUAUTLA,328,0328C1,515,29,,165,0,0,9,0,,116,,319,8,327
CHILCUAUTLA,329,0329B,742,5,,281,0,0,2,0,,256,,544,8,552
CHILCUAUTLA,329,0329C1,742,6,,272,0,0,2,0,,271,,551,13,564
CHILCUAUTLA,330,0330B,108,15,,29,0,0,1,0,,10,,55,14,69
CUAUTEPEC DE HINOJOSA,257,0257B,729,111,184,,,0,2,6,22,,11,336,12,348
CUAUTEPEC DE HINOJOSA,257,0257C1,729,145,124,,,0,3,9,28,,12,321,49,370
CUAUTEPEC DE HINOJOSA,257,0257C2,729,130,161,,,0,4,11,33,,13,352,7,359
CUAUTEPEC DE HINOJOSA,258,0258B,620,113,162,,,0,4,11,28,,5,323,7,330
CUAUTEPEC DE HINOJOSA,258,0258C1,620,123,153,,,0,7,6,27,,10,326,8,334
CUAUTEPEC DE HINOJOSA,258,0258C2,620,98,145,,,0,8,8,29,,18,306,10,316
CUAUTEPEC DE HINOJOSA,258,0258C3,620,135,129,,,0,16,15,17,,9,321,5,326
CUAUTEPEC DE HINOJOSA,259,0259B,522,73,184,,,0,7,18,46,,8,336,2,338
CUAUTEPEC DE HINOJOSA,259,0259C1,523,81,152,,,0,6,8,41,,16,304,7,311
CUAUTEPEC DE HINOJOSA,259,0259C2,523,84,141,,,0,7,12,46,,7,297,9,306
CUAUTEPEC DE HINOJOSA,260,0260B,740,163,213,,,0,4,21,42,,8,451,8,459
CUAUTEPEC DE HINOJOSA,261,0261B,695,151,169,,,0,5,3,47,,8,383,0,383
CUAUTEPEC DE HINOJOSA,261,0261C1,695,136,197,,,0,3,4,37,,11,388,2,390
CUAUTEPEC DE HINOJOSA,262,0262B,624,141,119,,,0,6,6,34,,11,317,9,326
CUAUTEPEC DE HINOJOSA,262,0262C1,624,155,118,,,0,3,5,36,,5,322,10,332
CUAUTEPEC DE HINOJOSA,262,0262C2,625,140,110,,,0,10,3,29,,15,307,13,320
CUAUTEPEC DE HINOJOSA,263,0263B,481,140,84,,,0,8,14,17,,1,264,2,266
CUAUTEPEC DE HINOJOSA,263,0263C1,482,144,106,,,0,3,13,23,,7,296,11,307
CUAUTEPEC DE HINOJOSA,264,0264B,601,106,127,,,0,2,7,29,,34,305,10,315
CUAUTEPEC DE HINOJOSA,264,0264C1,601,71,148,,,0,2,13,59,,34,327,8,335
CUAUTEPEC DE HINOJOSA,264,0264C2,601,67,143,,,0,1,7,65,,25,308,10,318
CUAUTEPEC DE HINOJOSA,264,0264C3,601,67,132,,,0,2,7,45,,41,294,8,302
CUAUTEPEC DE HINOJOSA,265,0265B,729,141,134,,,0,7,8,41,,50,381,6,387
CUAUTEPEC DE HINOJOSA,265,0265C1,730,97,143,,,0,5,3,40,,75,363,13,376
CUAUTEPEC DE HINOJOSA,265,0265C2,730,96,136,,,0,8,2,70,,84,396,10,406
CUAUTEPEC DE HINOJOSA,266,0266B,458,24,107,,,0,7,23,48,,17,226,12,238
CUAUTEPEC DE HINOJOSA,266,0266C1,458,21,101,,,0,5,25,47,,17,216,18,234
CUAUTEPEC DE HINOJOSA,267,0267B,723,98,173,,,0,21,11,28,,22,353,20,373
CUAUTEPEC DE HINOJOSA,268,0268B,403,50,169,,,0,0,8,3,,4,234,2,236
CUAUTEPEC DE HINOJOSA,269,0269B,597,81,172,,,0,6,21,30,,18,328,0,328
CUAUTEPEC DE HINOJOSA,269,0269C1,597,87,186,,,0,3,26,46,,9,357,10,367
CUAUTEPEC DE HINOJOSA,269,0269C2,598,73,176,,,0,8,20,36,,19,332,13,345
CUAUTEPEC DE HINOJOSA,269,0269C3,598,85,148,,,0,5,21,49,,15,323,11,334
CUAUTEPEC DE HINOJOSA,270,0270B,724,224,134,,,0,12,16,20,,6,412,4,416
CUAUTEPEC DE HINOJOSA,270,0270C1,725,200,154,,,0,8,7,15,,8,392,13,405
CUAUTEPEC DE HINOJOSA,271,0271B,581,121,130,,,0,4,6,38,,11,310,270,580
CUAUTEPEC DE HINOJOSA,271,0271C1,581,116,125,,,0,10,6,55,,9,321,13,334
CUAUTEPEC DE HINOJOSA,271,0271C2,582,139,120,,,0,4,3,42,,8,316,265,581
CUAUTEPEC DE HINOJOSA,271,0271C3,582,125,125,,,0,5,7,37,,13,312,10,322
CUAUTEPEC DE HINOJOSA,272,0272B,736,73,237,,,0,4,10,68,,8,400,28,428
CUAUTEPEC DE HINOJOSA,273,0273B,701,127,178,,,0,4,7,51,,5,372,21,393
CUAUTEPEC DE HINOJOSA,273,0273C1,702,165,169,,,0,2,1,43,,5,385,20,405
CUAUTEPEC DE HINOJOSA,273,0273C2,702,158,180,,,0,4,1,45,,7,395,20,415
CUAUTEPEC DE HINOJOSA,273,0273C3,702,141,168,,,0,3,7,44,,15,378,14,392
CUAUTEPEC DE HINOJOSA,274,0274B,732,115,152,,,0,5,9,51,,37,369,17,386
CUAUTEPEC DE HINOJOSA,274,0274C1,732,134,142,,,0,6,19,61,,30,392,16,408
CUAUTEPEC DE HINOJOSA,274,0274C2,733,125,184,,,0,5,11,77,,32,434,15,449
CUAUTEPEC DE HINOJOSA,274,0274C3,733,137,168,,,0,7,7,68,,35,422,18,440
CUAUTEPEC DE HINOJOSA,275,0275B,718,102,199,,,0,2,1,73,,9,386,13,399
CUAUTEPEC DE HINOJOSA,276,0276B,703,77,146,,,0,2,10,34,,19,288,0,288
CUAUTEPEC DE HINOJOSA,277,0277B,636,87,123,,,0,9,8,51,,48,326,23,349
CUAUTEPEC DE HINOJOSA,278,0278B,747,124,152,,,0,2,7,25,,23,333,2,335
CUAUTEPEC DE HINOJOSA,279,0279B,524,64,142,,,0,7,5,34,,14,266,10,276
CUAUTEPEC DE HINOJOSA,280,0280B,560,133,113,,,0,5,24,13,,8,296,4,300
CUAUTEPEC DE HINOJOSA,280,0280C1,561,116,125,,,0,5,15,23,,16,300,6,306
EL ARENAL,331,0331B,655,184,,8,0,0,0,5,,202,,399,6,405
EL ARENAL,331,0331C1,656,219,,9,0,0,0,7,,188,,423,5,428
EL ARENAL,331,0331C2,656,170,,8,0,0,0,12,,222,,412,10,422
EL ARENAL,332,0332B,509,134,,2,0,0,0,4,,200,,340,5,345
EL ARENAL,332,0332C1,509,116,,6,0,0,0,1,,222,,345,0,345
EL ARENAL,333,0333B,431,41,,10,0,0,0,3,,169,,223,8,231
EL ARENAL,333,0333C1,431,35,,9,0,0,0,0,,150,,194,8,202
EL ARENAL,334,0334B,296,29,,5,0,0,0,1,,134,,169,7,176
EL ARENAL,335,0335B,378,81,,5,2,0,2,1,,116,,207,4,211
EL ARENAL,335,0335C1,378,65,,2,0,0,0,1,,143,,211,5,216
EL ARENAL,336,0336B,503,136,,7,0,0,0,7,,165,,315,3,318
EL ARENAL,336,0336C1,504,113,,3,0,0,0,1,,167,,284,2,286
EL ARENAL,336,0336C2,504,106,,6,0,0,0,3,,160,,275,6,281
EL ARENAL,337,0337B,467,60,,7,0,0,0,1,,187,,255,15,270
EL ARENAL,338,0338B,421,60,,6,0,0,0,3,,190,,259,6,265
EL ARENAL,339,0339B,524,76,,4,0,0,0,4,,263,,347,6,353
EL ARENAL,340,0340B,629,193,,15,0,0,0,11,,191,,410,12,422
EL ARENAL,340,0340C1,629,261,,3,0,0,0,8,,149,,421,1,422
EL ARENAL,340,0340C2,630,184,,6,0,0,0,11,,217,,418,8,426
EL ARENAL,340,0340C3,630,157,,1,0,0,0,21,,216,,395,0,395
EL ARENAL,341,0341B,517,175,,4,0,0,0,13,,157,,349,10,359
EL ARENAL,341,0341C1,518,153,,13,0,0,0,15,,158,,339,5,344
ELOXOCHITLAN,342,0342B,659,3,217,24,207,0,0,0,41,,,492,17,509
ELOXOCHITLAN,343,0343B,135,0,34,9,2,0,0,0,58,,,103,1,104
ELOXOCHITLAN,344,0344B,75,0,5,10,35,0,0,0,12,,,62,2,64
ELOXOCHITLAN,345,0345B,429,5,57,83,127,0,0,0,62,,,334,4,338
ELOXOCHITLAN,345,0345C1,430,6,43,107,98,0,0,0,80,,,334,1,335
ELOXOCHITLAN,346,0346B,232,,,,,,,,,,,,,
ELOXOCHITLAN,347,0347B,108,1,13,18,25,0,0,0,16,,,73,0,73
ELOXOCHITLAN,348,0348B,253,1,52,77,14,0,0,0,32,,,176,4,180
ELOXOCHITLAN,349,0349B,224,0,26,104,1,0,0,0,14,,,145,1,146
EMILIANO ZAPATA,350,0350B,459,8,159,30,0,135,6,0,,0,,10,338,348
EMILIANO ZAPATA,350,0350C1,460,19,116,25,0,154,3,0,,0,,5,317,322
EMILIANO ZAPATA,351,0351B,643,19,238,30,0,165,4,0,,0,,15,456,471
EMILIANO ZAPATA,351,0351C1,644,19,186,33,0,184,3,0,,0,,0,425,425
EMILIANO ZAPATA,352,0352B,722,27,154,34,0,228,4,0,,0,,12,447,459
EMILIANO ZAPATA,352,0352C1,722,54,182,26,0,214,10,0,,0,,8,486,494
EMILIANO ZAPATA,353,0353B,708,28,155,18,0,245,3,0,,0,,268,449,717
EMILIANO ZAPATA,353,0353C1,709,29,115,16,0,270,4,0,,0,,283,434,717
EMILIANO ZAPATA,354,0354B,674,39,193,16,0,202,7,0,,0,,12,457,469
EMILIANO ZAPATA,354,0354C1,674,38,182,23,0,194,7,0,0,,,0,444,444
EMILIANO ZAPATA,355,0355B,593,109,132,25,0,160,1,0,0,,,14,427,441
EMILIANO ZAPATA,355,0355C1,594,108,114,32,0,158,2,0,0,,,14,414,428
EMILIANO ZAPATA,356,0356B,446,71,111,15,0,124,2,0,0,,,14,323,337
EMILIANO ZAPATA,356,0356C1,446,69,114,17,0,110,2,0,0,,,16,312,328
EMILIANO ZAPATA,357,0357B,562,76,130,18,0,171,1,0,0,,,13,396,409
EMILIANO ZAPATA,357,0357C1,563,67,127,10,0,161,2,0,0,,,206,367,573
EPAZOYUCAN,358,0358B,664,65,,6,102,29,20,53,,125,,400,12,412
EPAZOYUCAN,358,0358C1,664,73,,7,94,35,37,52,,117,,415,249,664
EPAZOYUCAN,359,0359B,498,58,,0,41,38,76,14,,84,,311,7,318
EPAZOYUCAN,359,0359C1,498,75,,2,30,42,52,21,,81,,303,7,310
EPAZOYUCAN,360,0360B,559,77,,18,25,17,27,29,,172,,365,8,373
EPAZOYUCAN,360,0360C1,559,80,,15,25,10,13,27,,165,,335,4,339
EPAZOYUCAN,361,0361B,735,209,,27,21,23,19,16,,171,,486,0,486
EPAZOYUCAN,362,0362B,321,61,,11,15,8,38,3,,70,,206,0,206
EPAZOYUCAN,363,0363B,525,120,,8,19,16,7,20,,100,,290,8,298
EPAZOYUCAN,363,0363C1,525,125,,3,7,22,3,23,,94,,277,10,287
EPAZOYUCAN,363,0363C2,525,116,,8,13,14,4,27,,114,,296,5,301
EPAZOYUCAN,364,0364B,325,64,,2,14,9,2,6,,121,,218,1,219
EPAZOYUCAN,365,0365B,423,58,,5,7,18,7,85,,88,,268,9,277
EPAZOYUCAN,366,0366B,116,6,,0,13,4,3,12,,34,,72,1,73
EPAZOYUCAN,367,0367B,656,103,,3,56,56,6,9,,173,,406,12,418
EPAZOYUCAN,368,0368B,509,113,,5,24,40,10,25,,66,,283,2,285
EPAZOYUCAN,368,0368C1,510,79,,4,44,31,6,30,,90,,284,10,294
EPAZOYUCAN,368,0368C2,510,89,,4,28,36,19,40,,69,,285,7,292
FRANCISCO I. MADERO,369,0369B,613,0,,210,0,0,6,13,,136,,365,5,370
FRANCISCO I. MADERO,369,0369C1,613,0,,160,0,0,7,11,,162,,340,6,346
FRANCISCO I. MADERO,369,0369C2,613,0,,164,0,0,12,26,,141,,343,12,355
FRANCISCO I. MADERO,370,0370B,702,0,,197,0,0,8,30,,204,,439,6,445
FRANCISCO I. MADERO,370,0370C1,703,0,,187,0,0,11,16,,207,,421,2,423
