CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,192,B,1,0,B,164,83,3,26,26,11,164,11,30,4,,,522,0,12,534,726,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,193,B,1,0,B,78,53,2,12,19,7,125,12,17,1,,,326,1,10,337,465,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,193,C,1,0,C01,110,78,1,7,14,5,115,6,17,1,,,354,0,5,359,464,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,194,B,1,0,B,92,53,3,15,24,7,137,4,26,5,,,366,1,10,377,549,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,195,B,1,0,B,147,45,17,9,15,2,121,8,21,5,,,390,0,20,410,636,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,196,B,1,0,B,76,29,5,10,14,5,100,9,27,0,,,275,0,12,287,458,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,196,C,1,0,C01,86,30,3,10,12,2,109,7,7,4,,,270,0,10,280,457,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,B,1,0,B,125,68,6,14,13,8,120,5,22,2,,,383,0,13,396,561,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,C,1,0,C01,114,51,5,18,12,3,125,6,22,3,,,359,0,20,379,561,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,C,2,0,C02,115,49,4,10,23,5,123,11,24,6,,,370,1,17,388,561,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,198,B,1,0,B,139,38,4,16,12,3,151,8,20,8,,,399,1,23,423,672,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,199,B,1,0,B,123,58,11,12,5,5,120,8,18,6,,,366,0,11,377,585,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,200,B,1,0,B,117,55,8,11,12,5,137,22,26,9,,,402,0,13,415,654,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,201,B,1,0,B,84,40,5,16,7,5,83,3,12,6,,,261,0,6,267,468,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,202,B,1,0,B,185,84,4,13,21,6,125,6,42,2,,,488,0,7,495,718,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,202,C,1,0,C01,166,83,6,14,27,6,144,5,44,6,,,501,0,13,514,717,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,203,B,1,0,B,54,21,6,16,3,3,109,9,16,4,,,241,1,9,251,407,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,203,C,1,0,C01,66,25,7,10,5,6,93,3,18,3,,,236,0,15,251,407,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,204,B,1,0,B,76,16,6,10,10,3,132,3,13,0,,,269,0,14,283,446,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,204,C,1,0,C01,90,38,10,9,8,2,79,2,18,1,,,257,0,6,263,446,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,205,B,1,0,B,125,27,10,12,14,66,144,4,13,2,,,417,0,22,439,660,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,B,1,0,B,142,35,7,22,14,5,147,10,30,5,,,417,0,26,443,706,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,E,1,0,E01,108,20,9,12,4,1,96,7,37,3,,,297,0,20,317,688,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,E,1,1,E01C01,78,27,13,12,4,1,93,3,36,5,,,272,0,28,300,688,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,E,1,2,E01C02,115,27,0,7,4,0,115,7,20,4,,,299,0,18,317,687,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,207,B,1,0,B,118,37,6,15,11,9,132,7,28,3,,,366,1,10,377,646,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,208,B,1,0,B,77,20,6,5,12,4,87,10,17,7,,,245,0,18,263,399,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,208,C,1,0,C01,82,10,7,8,11,4,103,1,14,5,,,245,2,10,257,398,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,B,1,0,B,138,69,9,13,25,4,109,10,19,5,,,401,0,8,409,589,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,C,1,0,C01,138,58,7,12,20,2,104,6,21,1,,,369,0,11,380,589,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,C,2,0,C02,149,71,4,10,16,4,113,4,22,1,,,394,1,6,401,589,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,B,1,0,B,132,57,6,17,20,5,150,15,23,4,,,429,2,11,442,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,1,0,C01,137,57,6,16,20,1,135,10,22,6,,,410,0,15,425,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,2,0,C02,137,46,5,23,26,5,143,8,24,4,,,421,2,7,430,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,3,0,C03,141,62,8,25,15,6,150,7,23,5,,,442,2,5,449,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,4,0,C04,137,46,5,15,14,5,144,14,29,4,,,413,0,9,422,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,5,0,C05,105,68,4,17,18,9,151,13,32,4,,,421,0,11,432,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,211,B,1,0,B,122,36,8,11,18,3,165,10,34,3,,,410,2,9,421,597,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,211,C,1,0,C01,113,36,3,16,16,6,173,3,33,2,,,401,0,8,409,596,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,212,B,1,0,B,109,48,6,9,19,5,99,8,18,2,,,323,1,8,332,474,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,212,C,1,0,C01,117,45,5,7,16,1,114,5,29,3,,,342,0,8,350,473,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,213,B,1,0,B,124,36,10,14,23,0,173,16,26,4,,,426,0,26,452,654,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,213,C,1,0,C01,129,35,4,13,14,5,169,11,22,7,,,409,0,12,421,653,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,214,B,1,0,B,112,44,3,12,13,9,87,3,21,4,,,308,0,7,315,458,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,214,C,1,0,C01,109,36,6,14,16,5,118,7,15,2,,,328,0,8,336,458,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,215,B,1,0,B,116,58,11,37,10,3,213,11,26,2,,,487,1,14,502,735,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,216,B,1,0,B,111,30,10,9,9,4,105,7,21,3,,,309,0,14,323,519,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,B,1,0,B,108,46,5,20,14,9,174,4,29,6,,,415,0,6,421,657,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,1,0,C01,112,46,7,15,17,9,153,8,24,6,,,397,0,10,407,657,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,2,0,C02,117,49,8,3,13,12,163,6,22,5,,,398,0,4,402,657,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,3,0,C03,111,40,10,17,20,14,171,10,35,5,,,433,1,11,445,656,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,4,0,C04,132,53,3,6,17,9,160,3,28,6,,,417,0,10,427,656,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,5,0,C05,120,46,6,18,10,9,174,5,26,3,,,417,0,4,421,656,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,B,1,0,B,182,96,3,11,21,4,117,8,35,1,,,478,3,20,501,715,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,C,1,0,C01,175,109,1,8,48,2,115,7,33,4,,,502,3,10,515,714,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,E,1,0,E01,108,29,8,16,2,3,130,7,19,4,,,326,0,9,335,568,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,E,1,1,E01C01,105,24,6,15,17,4,122,7,22,3,,,325,1,8,334,568,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,B,1,0,B,122,44,10,11,25,3,122,5,33,1,,,376,1,14,391,560,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,C,1,0,C01,118,35,10,17,21,2,141,5,34,3,,,386,0,11,397,559,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,B,1,0,B,113,41,5,10,18,7,131,4,28,6,,,363,1,11,375,533,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,C,1,0,C01,89,41,4,12,9,10,126,6,24,1,,,322,1,18,341,533,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,B,1,0,B,82,32,5,10,17,9,100,1,20,3,,,279,1,12,292,437,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,C,1,0,C01,79,38,4,7,15,6,103,3,16,1,,,272,1,4,277,436,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,B,1,0,B,98,47,5,19,20,4,101,5,18,0,,,317,1,6,324,452,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,C,1,0,C01,102,60,7,11,26,4,108,4,15,4,,,341,3,11,355,452,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,B,1,0,B,108,58,5,8,17,10,126,6,20,4,,,362,0,13,375,546,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,C,1,0,C01,107,75,8,13,13,4,100,5,23,4,,,352,0,13,365,545,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,224,B,1,0,B,155,43,3,10,12,5,117,5,28,4,,,382,1,14,397,560,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,225,B,1,0,B,139,49,1,8,12,3,115,6,17,4,,,354,0,13,367,566,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,B,1,0,B,155,32,10,13,11,6,119,5,27,3,,,381,0,11,392,562,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,C,1,0,C01,161,21,3,19,20,7,128,7,20,1,,,387,0,15,402,561,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,B,1,0,B,143,37,6,15,9,4,153,10,33,4,,,414,0,8,422,642,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,C,1,0,C01,153,26,5,7,7,3,154,5,20,4,,,384,1,15,400,641,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,B,1,0,B,118,33,2,10,9,4,129,7,34,2,,,348,0,7,355,530,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,C,1,0,C01,134,23,6,16,12,7,128,5,22,4,,,357,0,3,360,529,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,C,2,0,C02,135,30,2,10,9,1,136,2,20,3,,,348,0,7,355,529,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,229,B,1,0,B,206,46,9,4,10,7,159,5,36,5,,,487,0,10,497,697,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,230,B,1,0,B,180,47,8,9,28,5,165,5,34,4,,,485,1,11,497,694,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,231,B,1,0,B,139,36,8,13,5,10,134,7,16,3,,,371,0,17,388,520,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,232,B,1,0,B,108,24,2,7,7,3,84,6,19,1,,,261,1,11,273,417,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,232,C,1,0,C01,83,31,13,5,7,0,94,2,21,4,,,260,1,4,265,417,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,233,B,1,0,B,149,27,6,17,17,8,144,10,14,3,,,395,0,14,409,595,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,234,B,1,0,B,99,36,5,11,7,3,126,5,11,4,,,307,0,6,313,418,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,234,C,1,0,C01,109,31,6,7,7,2,119,2,16,3,,,302,0,10,312,417,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,235,B,1,0,B,73,29,7,7,10,1,130,6,16,2,,,281,0,9,290,463,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,235,C,1,0,C01,76,32,5,4,9,8,103,10,22,0,,,269,0,10,279,462,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,236,B,1,0,B,110,21,3,9,4,1,99,4,16,2,,,269,0,7,276,418,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,237,B,1,0,B,110,30,3,9,22,6,118,4,9,2,,,313,0,17,330,486,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,237,C,1,0,C01,110,24,5,13,16,8,116,3,21,3,,,319,1,9,329,486,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,238,B,1,0,B,62,39,2,14,6,9,120,2,15,3,,,272,0,13,285,399,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,238,C,1,0,C01,86,35,1,16,10,3,95,3,19,5,,,273,0,6,279,399,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,239,B,1,0,B,122,19,8,14,9,5,129,7,18,0,,,331,0,7,338,516,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,239,C,1,0,C01,120,17,7,12,11,1,116,5,16,0,,,305,0,7,312,516,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,240,B,1,0,B,110,27,4,9,14,1,121,2,14,2,,,304,1,11,316,523,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,241,B,1,0,B,115,25,8,5,6,4,131,10,16,3,,,323,0,16,339,552,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,242,B,1,0,B,124,44,2,11,4,8,119,5,23,2,,,342,1,15,358,634,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,242,S,1,0,S01,12,3,1,1,0,1,16,1,3,0,,,38,0,2,40,0,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,243,B,1,0,B,116,65,5,14,15,5,152,7,20,6,,,405,0,12,417,638,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,244,B,1,0,B,129,49,10,12,20,8,185,6,21,7,,,447,0,19,466,673,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,245,B,1,0,B,117,60,9,10,15,3,146,4,16,1,,,381,1,14,396,567,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,B,1,0,B,93,21,3,10,6,6,80,7,9,4,,,239,0,8,247,434,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,C,1,0,C01,71,15,10,11,10,4,101,6,14,4,,,246,0,12,258,434,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,S,1,0,S01,39,15,2,6,27,3,68,5,11,1,,,177,1,15,193,0,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,247,B,1,0,B,79,20,6,6,9,3,103,0,11,1,,,238,1,11,250,417,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,247,C,1,0,C01,80,19,5,9,6,3,67,3,18,1,,,211,2,12,225,416,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,248,B,1,0,B,152,47,7,18,23,5,169,8,21,5,,,455,0,15,470,685,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,248,S,1,0,S01,13,1,2,2,0,0,15,0,1,0,,,34,0,0,34,0,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,249,B,1,0,B,108,16,6,11,9,1,102,2,23,0,,,278,0,10,288,415,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,249,C,1,0,C01,95,29,4,6,5,4,103,7,23,2,,,278,0,8,286,415,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,250,B,1,0,B,110,24,17,14,5,1,113,8,13,4,,,309,0,13,322,508,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,250,C,1,0,C01,75,30,11,8,7,6,119,7,14,2,,,279,0,15,294,508,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,251,B,1,0,B,82,26,16,11,9,1,112,6,13,4,,,280,0,20,300,520,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,B,1,0,B,141,64,9,22,4,4,127,6,23,3,,,403,0,16,419,699,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,1,0,C01,143,34,9,35,5,3,126,7,21,2,,,385,0,17,402,699,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,2,0,C02,169,43,3,29,10,3,101,9,20,2,,,389,0,15,404,699,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,B,1,0,B,72,20,10,10,5,4,112,8,28,4,,,273,0,26,299,543,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,C,1,0,C01,63,17,9,9,5,7,110,10,24,5,,,259,0,22,281,543,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,258,B,1,0,B,64,19,8,19,3,2,31,7,8,4,,,165,0,8,173,372,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,259,B,1,0,B,29,6,1,2,0,2,52,0,5,8,,,105,0,6,111,170,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,260,B,1,0,B,21,5,3,2,0,0,50,8,4,10,,,103,0,9,112,213,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,261,B,1,0,B,121,52,3,5,2,4,138,22,5,76,,,428,0,25,453,728,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,262,B,1,0,B,54,5,3,4,2,2,44,7,3,20,,,144,0,11,155,209,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,263,B,1,0,B,18,4,1,3,0,0,22,5,0,43,,,96,0,8,104,180,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,264,B,1,0,B,21,2,0,2,1,0,9,0,0,4,,,39,0,2,41,115,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,264,E,1,0,E01,24,5,3,5,0,2,14,2,0,0,,,55,0,1,56,80,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,B,1,0,B,12,4,0,5,0,0,25,4,1,15,,,66,0,3,69,121,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,1,0,E01,15,1,1,0,1,2,25,2,0,12,,,59,0,1,60,117,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,2,0,E02,53,3,1,3,1,2,52,3,1,20,,,139,0,18,157,245,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,B,1,0,B,38,3,4,1,0,0,65,13,3,21,,,148,0,11,159,225,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,E,1,0,E01,62,6,1,0,1,0,58,0,2,0,,,130,0,5,135,229,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,B,1,0,B,65,36,4,12,7,0,90,5,12,8,,,239,0,17,256,427,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,C,1,0,C01,64,17,7,12,8,10,84,8,21,5,,,236,1,11,248,427,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,B,1,0,B,110,21,12,18,7,2,148,4,21,6,,,349,1,19,369,638,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,1,0,C01,117,24,10,10,13,1,173,4,14,4,,,370,0,2,372,637,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,2,0,C02,117,28,11,12,7,2,128,10,18,6,,,339,1,12,352,637,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,B,1,0,B,147,85,32,26,0,0,36,0,2,0,14,,342,0,3,345,549,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,C,1,0,C01,129,95,31,44,0,0,35,0,3,0,21,,358,0,1,359,549,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,E,1,0,E01,50,8,16,21,0,0,17,0,0,0,1,,113,0,2,115,156,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,B,1,0,B,211,97,48,27,0,0,51,0,8,0,28,,470,0,7,477,709,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,C,1,0,C01,211,123,40,40,0,0,49,0,2,0,20,,485,0,1,486,708,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,0,E01,167,76,51,24,0,0,48,0,7,0,14,,387,0,8,395,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,1,E01C01,153,79,48,25,0,0,54,0,5,0,16,,380,0,6,386,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,2,E01C02,165,57,71,31,0,0,53,0,3,0,18,,398,0,13,411,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,3,E01C03,186,58,51,21,0,0,64,0,3,0,17,,400,0,11,411,658,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,4,E01C04,151,89,48,38,0,0,39,0,2,0,12,,379,0,15,394,658,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,B,1,0,B,146,94,27,23,0,0,36,0,1,0,24,,351,0,8,359,504,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,C,1,0,C01,156,82,26,21,0,0,36,0,1,0,16,,338,0,8,346,504,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,B,1,0,B,76,77,23,28,0,0,51,0,2,0,12,,269,0,5,274,401,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,C,1,0,C01,119,57,30,29,0,0,41,0,2,0,8,,286,0,3,289,400,Grupo de Recuento,,,
