id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PSN,PC,PAS,PRI-PVEM,Nulos,Total
13,10/11/2002,12,Ayuntamientos,13,0,646,1,B,Basica,0,34,LA MISION,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,646,2,110,134,0,0,0,0,0,0,9,255
13,10/11/2002,12,Ayuntamientos,13,0,654,1,B,Basica,0,34,LA MISION,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,654,7,100,147,0,0,0,0,0,0,2,256
13,10/11/2002,12,Ayuntamientos,13,0,654,1,C,Contigua,0,34,LA MISION,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,654,4,99,129,0,0,0,0,0,0,11,243
13,10/11/2002,12,Ayuntamientos,13,0,853,1,B,Basica,0,47,PACHUCA DE SOTO,572,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,853,102,124,9,2,0,0,8,1,0,5,251
13,10/11/2002,12,Ayuntamientos,13,0,859,1,B,Basica,0,47,PACHUCA DE SOTO,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,859,123,160,10,7,0,3,2,2,0,7,314
13,10/11/2002,12,Ayuntamientos,13,0,866,1,B,Basica,0,47,PACHUCA DE SOTO,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,866,78,102,13,1,0,2,1,0,0,3,200
13,10/11/2002,12,Ayuntamientos,13,0,869,1,B,Basica,0,47,PACHUCA DE SOTO,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,869,133,179,13,3,0,0,4,1,0,2,335
13,10/11/2002,12,Ayuntamientos,13,0,878,1,C,Contigua,0,47,PACHUCA DE SOTO,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,878,113,138,14,4,0,3,4,0,0,5,281
13,10/11/2002,12,Ayuntamientos,13,0,879,1,B,Basica,0,47,PACHUCA DE SOTO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,879,79,132,7,8,0,1,3,2,0,2,234
13,10/11/2002,12,Ayuntamientos,13,0,882,1,B,Basica,0,47,PACHUCA DE SOTO,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,882,107,134,17,2,0,0,5,0,0,5,270
13,10/11/2002,12,Ayuntamientos,13,0,890,1,B,Basica,0,47,PACHUCA DE SOTO,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,890,128,120,23,5,0,4,4,0,0,6,290
13,10/11/2002,12,Ayuntamientos,13,0,900,1,B,Basica,0,47,PACHUCA DE SOTO,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,900,169,147,13,7,0,1,3,0,0,4,344
13,10/11/2002,12,Ayuntamientos,13,0,909,1,C,Contigua,0,47,PACHUCA DE SOTO,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,909,207,171,26,4,0,1,7,1,0,7,424
13,10/11/2002,12,Ayuntamientos,13,0,911,2,C,Contigua,0,47,PACHUCA DE SOTO,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,911,89,147,19,2,0,1,2,1,0,9,270
13,10/11/2002,12,Ayuntamientos,13,0,914,2,C,Contigua,0,47,PACHUCA DE SOTO,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,914,54,117,11,3,0,1,2,1,0,7,196
13,10/11/2002,12,Ayuntamientos,13,0,918,1,B,Basica,0,47,PACHUCA DE SOTO,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,918,91,117,17,3,0,0,1,1,0,5,235
13,10/11/2002,12,Ayuntamientos,13,0,920,1,B,Basica,0,47,PACHUCA DE SOTO,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,920,169,168,15,2,0,0,9,0,0,3,366
13,10/11/2002,12,Ayuntamientos,13,0,933,1,B,Basica,0,47,PACHUCA DE SOTO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,933,167,139,29,0,0,0,1,1,0,0,337
13,10/11/2002,12,Ayuntamientos,13,0,933,1,C,Contigua,0,47,PACHUCA DE SOTO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,933,167,136,18,2,0,1,1,2,0,4,331
13,10/11/2002,12,Ayuntamientos,13,0,935,1,C,Contigua,0,47,PACHUCA DE SOTO,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,935,53,147,8,0,0,1,2,2,0,8,221
13,10/11/2002,12,Ayuntamientos,13,0,937,1,C,Contigua,0,47,PACHUCA DE SOTO,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,937,119,164,16,7,0,0,7,0,0,4,317
13,10/11/2002,12,Ayuntamientos,13,0,938,1,C,Contigua,0,47,PACHUCA DE SOTO,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,938,95,109,5,7,0,2,1,0,0,1,220
13,10/11/2002,12,Ayuntamientos,13,0,939,2,C,Contigua,0,47,PACHUCA DE SOTO,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,939,115,145,21,6,0,2,3,0,0,6,298
13,10/11/2002,12,Ayuntamientos,13,0,664,1,B,Basica,0,35,LOLOTLA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,664,5,0,159,18,0,0,0,0,282,21,485
13,10/11/2002,12,Ayuntamientos,13,0,678,1,B,Basica,0,37,METZTITLAN,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,678,0,0,0,0,0,0,0,0,332,16,348
13,10/11/2002,12,Ayuntamientos,13,0,697,1,B,Basica,0,37,METZTITLAN,406,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,697,0,0,0,0,0,0,0,0,133,15,148
13,10/11/2002,12,Ayuntamientos,13,0,309,1,C,Contigua,0,17,CHAPULHUACAN,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,309,10,177,126,5,0,0,0,0,0,8,326
13,10/11/2002,12,Ayuntamientos,13,0,312,1,B,Basica,0,17,CHAPULHUACAN,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,312,9,122,113,3,0,0,0,0,0,6,253
13,10/11/2002,12,Ayuntamientos,13,0,316,1,B,Basica,0,18,CHILCUAUTLA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,316,0,66,225,6,0,0,0,0,0,9,306
13,10/11/2002,12,Ayuntamientos,13,0,317,1,B,Basica,0,18,CHILCUAUTLA,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,317,0,92,48,1,0,0,0,0,0,0,141
13,10/11/2002,12,Ayuntamientos,13,0,320,1,C,Contigua,0,18,CHILCUAUTLA,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,0,101,89,8,0,0,0,0,0,6,204
13,10/11/2002,12,Ayuntamientos,13,0,324,1,B,Basica,0,18,CHILCUAUTLA,364,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,0,100,62,4,0,0,0,0,0,27,193
13,10/11/2002,12,Ayuntamientos,13,0,325,1,B,Basica,0,18,CHILCUAUTLA,270,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,325,0,64,77,3,0,0,0,0,0,6,150
13,10/11/2002,12,Ayuntamientos,13,0,326,1,B,Basica,0,18,CHILCUAUTLA,99,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,326,0,33,14,2,0,0,0,0,0,8,57
13,10/11/2002,12,Ayuntamientos,13,0,331,1,C,Contigua,0,19,EL ARENAL,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,331,118,128,16,0,0,3,0,0,0,4,269
13,10/11/2002,12,Ayuntamientos,13,0,332,1,B,Basica,0,19,EL ARENAL,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,332,133,289,16,0,0,1,0,0,0,4,443
13,10/11/2002,12,Ayuntamientos,13,0,348,1,B,Basica,0,20,ELOXOCHITLAN,213,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,348,0,0,86,0,0,0,0,0,61,4,151
13,10/11/2002,12,Ayuntamientos,13,0,349,1,B,Basica,0,20,ELOXOCHITLAN,191,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,349,0,0,65,0,0,0,0,0,52,7,124
13,10/11/2002,12,Ayuntamientos,13,0,356,1,B,Basica,0,21,EMILIANO ZAPATA,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,356,15,121,61,17,0,0,0,0,0,0,214
13,10/11/2002,12,Ayuntamientos,13,0,357,1,B,Basica,0,21,EMILIANO ZAPATA,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,357,6,101,101,15,0,0,0,0,0,17,240
13,10/11/2002,12,Ayuntamientos,13,0,359,1,C,Contigua,0,22,EPAZOYUCAN,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,359,114,126,25,2,0,0,11,0,0,3,281
13,10/11/2002,12,Ayuntamientos,13,0,360,1,C,Contigua,0,22,EPAZOYUCAN,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,360,105,117,31,7,0,0,5,0,0,2,267
13,10/11/2002,12,Ayuntamientos,13,0,363,1,C,Contigua,0,22,EPAZOYUCAN,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,363,94,212,50,4,0,0,8,0,0,11,379
13,10/11/2002,12,Ayuntamientos,13,0,365,1,B,Basica,0,22,EPAZOYUCAN,374,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,365,36,126,42,2,0,0,1,0,0,12,219
13,10/11/2002,12,Ayuntamientos,13,0,371,1,B,Basica,0,23,FRANCISCO I. MADERO,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,371,0,126,201,0,0,0,13,1,0,2,343
13,10/11/2002,12,Ayuntamientos,13,0,371,1,C,Contigua,0,23,FRANCISCO I. MADERO,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,371,0,142,166,0,0,0,3,3,0,5,319
13,10/11/2002,12,Ayuntamientos,13,0,949,1,C,Contigua,0,47,PACHUCA DE SOTO,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,88,120,14,2,0,1,0,1,0,6,232
13,10/11/2002,12,Ayuntamientos,13,0,955,3,C,Contigua,0,47,PACHUCA DE SOTO,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,955,96,128,13,4,0,0,3,1,0,4,249
13,10/11/2002,12,Ayuntamientos,13,0,959,1,C,Contigua,0,47,PACHUCA DE SOTO,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,959,101,104,9,3,0,1,3,2,0,11,234
13,10/11/2002,12,Ayuntamientos,13,0,832,1,B,Basica,0,47,PACHUCA DE SOTO,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,832,53,141,6,2,0,1,2,2,0,6,213
13,10/11/2002,12,Ayuntamientos,13,0,833,1,C,Contigua,0,47,PACHUCA DE SOTO,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,833,67,122,19,1,0,0,2,1,0,4,216
13,10/11/2002,12,Ayuntamientos,13,0,963,1,B,Basica,0,48,PISAFLORES,449,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,963,113,173,4,3,0,0,0,0,0,16,309
13,10/11/2002,12,Ayuntamientos,13,0,964,1,B,Basica,0,48,PISAFLORES,262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,964,115,48,11,2,0,0,0,0,0,9,185
13,10/11/2002,12,Ayuntamientos,13,0,967,1,B,Basica,0,48,PISAFLORES,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,967,129,124,3,4,0,0,0,0,0,27,287
13,10/11/2002,12,Ayuntamientos,13,0,974,1,B,Basica,0,48,PISAFLORES,371,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,974,93,96,2,4,0,0,0,0,0,9,204
13,10/11/2002,12,Ayuntamientos,13,0,975,1,B,Basica,0,48,PISAFLORES,299,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,975,128,55,3,0,0,0,0,0,0,0,186
13,10/11/2002,12,Ayuntamientos,13,0,983,1,C,Contigua,0,49,PROGRESO DE OBREGON,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,983,214,117,0,7,0,0,0,0,0,27,365
13,10/11/2002,12,Ayuntamientos,13,0,988,1,B,Basica,0,49,PROGRESO DE OBREGON,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,988,157,91,0,9,0,0,0,0,0,42,299
13,10/11/2002,12,Ayuntamientos,13,0,989,1,B,Basica,0,49,PROGRESO DE OBREGON,137,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,989,24,39,0,0,0,0,0,0,0,14,77
13,10/11/2002,12,Ayuntamientos,13,0,1005,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1005,90,0,48,6,0,0,0,0,92,5,241
13,10/11/2002,12,Ayuntamientos,13,0,1009,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,575,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1009,53,80,218,4,0,0,0,0,0,5,360
13,10/11/2002,12,Ayuntamientos,13,0,1012,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1012,16,162,67,3,0,1,0,0,0,1,250
13,10/11/2002,12,Ayuntamientos,13,0,1014,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,533,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1014,28,118,69,4,0,0,0,0,0,0,219
13,10/11/2002,12,Ayuntamientos,13,0,1018,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,182,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1018,12,24,43,1,0,0,0,0,0,0,80
13,10/11/2002,12,Ayuntamientos,13,0,1021,1,C,Contigua,0,51,SAN AGUSTIN TLAXIACA,412,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1021,16,129,74,2,0,2,0,0,0,3,226
13,10/11/2002,12,Ayuntamientos,13,0,1023,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,422,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1023,17,63,96,0,0,0,0,0,0,14,190
13,10/11/2002,12,Ayuntamientos,13,0,1027,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1027,143,153,0,2,0,0,0,0,0,63,361
13,10/11/2002,12,Ayuntamientos,13,0,1039,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,431,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1039,75,132,0,5,0,0,0,0,0,219,431
13,10/11/2002,12,Ayuntamientos,13,0,1043,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1043,317,184,0,4,0,0,0,0,0,12,517
13,10/11/2002,12,Ayuntamientos,13,0,1044,2,C,Contigua,0,53,SAN FELIPE ORIZATLAN,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1044,274,115,0,3,0,0,0,0,0,0,392
13,10/11/2002,12,Ayuntamientos,13,0,1047,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1047,189,196,0,3,0,0,0,0,0,17,405
13,10/11/2002,12,Ayuntamientos,13,0,1049,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1049,232,174,0,1,0,0,0,0,0,36,443
13,10/11/2002,12,Ayuntamientos,13,0,1055,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1055,192,76,0,0,0,0,0,0,0,26,294
13,10/11/2002,12,Ayuntamientos,13,0,1056,1,C,Contigua,0,53,SAN FELIPE ORIZATLAN,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1056,133,120,0,4,0,0,0,0,0,131,388
13,10/11/2002,12,Ayuntamientos,13,0,1357,1,C,Contigua,0,68,TIZAYUCA,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1357,75,62,0,9,0,0,0,0,0,6,152
13,10/11/2002,12,Ayuntamientos,13,0,1358,1,B,Basica,0,68,TIZAYUCA,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1358,68,96,0,8,0,0,0,0,0,37,209
13,10/11/2002,12,Ayuntamientos,13,0,1368,1,C,Contigua,0,68,TIZAYUCA,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1368,139,72,0,8,0,0,0,1,0,0,220
13,10/11/2002,12,Ayuntamientos,13,0,1369,1,B,Basica,0,69,TLAHUELILPAN,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1369,8,64,96,80,0,0,0,0,0,5,253
13,10/11/2002,12,Ayuntamientos,13,0,1380,1,B,Basica,0,70,TLAHUILTEPA,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1380,0,201,130,0,0,0,0,0,0,25,356
13,10/11/2002,12,Ayuntamientos,13,0,1384,1,B,Basica,0,70,TLAHUILTEPA,181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1384,0,46,50,0,0,0,0,0,0,3,99
13,10/11/2002,12,Ayuntamientos,13,0,1395,1,B,Basica,0,71,TLANALAPA,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1395,130,99,0,0,111,0,0,0,0,8,348
13,10/11/2002,12,Ayuntamientos,13,0,1397,1,C,Contigua,0,71,TLANALAPA,483,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1397,134,108,0,0,87,0,0,0,0,6,335
13,10/11/2002,12,Ayuntamientos,13,0,1400,1,B,Basica,0,71,TLANALAPA,265,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1400,52,60,0,0,46,0,0,0,0,8,166
13,10/11/2002,12,Ayuntamientos,13,0,1402,1,B,Basica,0,71,TLANALAPA,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1402,74,79,0,0,36,0,0,0,0,3,192
13,10/11/2002,12,Ayuntamientos,13,0,1406,1,B,Basica,0,72,TLANCHINOL,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1406,88,131,96,27,0,0,0,0,0,77,419
13,10/11/2002,12,Ayuntamientos,13,0,1508,1,C,Contigua,0,76,TULANCINGO DE BRAVO,671,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1508,77,83,0,91,41,3,0,2,0,11,308
13,10/11/2002,12,Ayuntamientos,13,0,1512,1,B,Basica,0,76,TULANCINGO DE BRAVO,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1512,51,74,0,79,19,1,0,0,0,22,246
13,10/11/2002,12,Ayuntamientos,13,0,1516,1,C,Contigua,0,76,TULANCINGO DE BRAVO,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1516,51,76,0,52,24,1,0,1,0,10,215
13,10/11/2002,12,Ayuntamientos,13,0,1523,1,B,Basica,0,76,TULANCINGO DE BRAVO,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1523,42,77,0,72,38,1,0,1,0,6,237
13,10/11/2002,12,Ayuntamientos,13,0,1526,2,C,Contigua,0,76,TULANCINGO DE BRAVO,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1526,87,76,0,71,17,6,0,1,0,11,269
13,10/11/2002,12,Ayuntamientos,13,0,1528,1,B,Basica,0,76,TULANCINGO DE BRAVO,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1528,39,74,0,107,29,2,0,1,0,21,273
13,10/11/2002,12,Ayuntamientos,13,0,1534,1,C,Contigua,0,76,TULANCINGO DE BRAVO,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1534,92,86,0,114,62,8,0,1,0,0,363
13,10/11/2002,12,Ayuntamientos,13,0,1537,1,C,Contigua,0,76,TULANCINGO DE BRAVO,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1537,69,97,0,115,53,1,0,1,0,8,344
13,10/11/2002,12,Ayuntamientos,13,0,288,1,B,Basica,0,16,CHAPANTONGO,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,288,19,119,110,0,0,0,0,0,0,8,256
13,10/11/2002,12,Ayuntamientos,13,0,295,1,B,Basica,0,17,CHAPULHUACAN,169,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,295,8,88,27,1,0,0,0,0,0,1,125
13,10/11/2002,12,Ayuntamientos,13,0,305,1,B,Basica,0,17,CHAPULHUACAN,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,305,11,170,120,0,0,0,0,0,0,7,308
13,10/11/2002,12,Ayuntamientos,13,0,3,1,B,Basica,0,1,ACATLAN,198,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,72,57,0,0,0,1,0,0,0,6,136
13,10/11/2002,12,Ayuntamientos,13,0,4,1,B,Basica,0,1,ACATLAN,172,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,32,92,1,0,0,0,0,0,0,2,127
13,10/11/2002,12,Ayuntamientos,13,0,6,1,C,Contigua,0,1,ACATLAN,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,131,177,2,0,0,1,0,0,0,15,326
13,10/11/2002,12,Ayuntamientos,13,0,7,1,B,Basica,0,1,ACATLAN,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,169,113,0,0,0,1,0,0,0,7,290
13,10/11/2002,12,Ayuntamientos,13,0,10,1,B,Basica,0,1,ACATLAN,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,232,106,2,0,0,1,0,0,0,16,357
13,10/11/2002,12,Ayuntamientos,13,0,13,2,C,Contigua,0,2,ACAXOCHITLAN,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,223,101,1,2,0,1,0,0,0,2,330
13,10/11/2002,12,Ayuntamientos,13,0,28,1,B,Basica,0,2,ACAXOCHITLAN,658,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,28,124,189,17,5,0,2,0,0,0,26,363
13,10/11/2002,12,Ayuntamientos,13,0,31,1,B,Basica,0,2,ACAXOCHITLAN,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,93,93,2,5,0,0,0,0,0,31,224
13,10/11/2002,12,Ayuntamientos,13,0,35,1,B,Basica,0,3,ACTOPAN,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,18,118,128,4,1,0,0,17,0,8,294
13,10/11/2002,12,Ayuntamientos,13,0,39,1,C,Contigua,0,3,ACTOPAN,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,4,83,154,4,4,0,0,4,0,5,258
13,10/11/2002,12,Ayuntamientos,13,0,42,1,B,Basica,0,3,ACTOPAN,419,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,6,136,60,3,0,0,0,3,0,3,211
13,10/11/2002,12,Ayuntamientos,13,0,43,1,B,Basica,0,3,ACTOPAN,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,6,130,145,17,3,0,0,2,0,4,307
13,10/11/2002,12,Ayuntamientos,13,0,46,1,C,Contigua,0,3,ACTOPAN,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,7,96,165,10,3,0,0,3,0,7,291
13,10/11/2002,12,Ayuntamientos,13,0,50,1,B,Basica,0,3,ACTOPAN,110,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,1,35,11,0,0,0,0,0,0,2,49
13,10/11/2002,12,Ayuntamientos,13,0,52,1,B,Basica,0,3,ACTOPAN,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,6,81,203,3,3,0,0,1,0,4,301
13,10/11/2002,12,Ayuntamientos,13,0,54,1,B,Basica,0,3,ACTOPAN,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,5,22,118,5,1,0,0,12,0,3,166
13,10/11/2002,12,Ayuntamientos,13,0,59,1,B,Basica,0,3,ACTOPAN,406,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,8,112,62,0,1,0,0,3,0,0,186
13,10/11/2002,12,Ayuntamientos,13,0,60,1,B,Basica,0,3,ACTOPAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,10,124,150,15,1,0,0,3,0,0,303
13,10/11/2002,12,Ayuntamientos,13,0,62,1,B,Basica,0,3,ACTOPAN,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,5,60,96,2,4,0,0,99,0,3,269
13,10/11/2002,12,Ayuntamientos,13,0,65,1,B,Basica,0,3,ACTOPAN,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,11,150,128,1,2,0,0,9,0,5,306
13,10/11/2002,12,Ayuntamientos,13,0,72,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,41,102,126,0,0,0,0,0,0,0,269
13,10/11/2002,12,Ayuntamientos,13,0,73,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,306,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,32,48,132,0,0,0,0,0,0,8,220
13,10/11/2002,12,Ayuntamientos,13,0,82,1,C,Contigua,0,5,AJACUBA,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,92,256,40,12,0,0,0,0,0,7,407
13,10/11/2002,12,Ayuntamientos,13,0,83,1,C,Contigua,0,5,AJACUBA,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,72,219,18,7,0,0,0,0,0,5,321
13,10/11/2002,12,Ayuntamientos,13,0,84,1,B,Basica,0,5,AJACUBA,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,123,202,27,12,0,0,0,0,0,2,366
13,10/11/2002,12,Ayuntamientos,13,0,92,1,B,Basica,0,6,ALFAJAYUCAN,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,57,119,162,7,0,0,0,0,0,12,357
