state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2,RSP,FXM,PAN_PRI_PRD,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA
CAMPECHE,HECELCHAKAN,4005,367,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,304,NA,25,NA,3,NA,NA,NA,907,883,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,86,NA,NA,229,NA,2,33,4,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,368,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,315,NA,62,NA,2,NA,NA,NA,873,847,1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,52,NA,NA,216,NA,5,22,1,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,369,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,246,NA,1,NA,0,NA,NA,NA,572,566,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,NA,178,NA,0,0,0,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,370,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,407,NA,6,NA,0,NA,NA,NA,1098,1070,1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,5,NA,NA,131,NA,1,16,6,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,371,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,359,NA,4,NA,1,NA,NA,NA,762,745,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,13,NA,NA,149,NA,1,1,5,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,372,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,551,NA,7,NA,1,NA,NA,NA,1207,1182,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,10,NA,NA,161,NA,3,9,10,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,373,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,306,NA,1,NA,1,NA,NA,NA,799,777,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,20,NA,NA,191,NA,0,3,1,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,374,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,119,NA,1,NA,0,NA,NA,NA,281,268,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,2,NA,NA,75,NA,1,2,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,375,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,631,NA,3,NA,0,NA,NA,NA,1188,1166,1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,2,NA,NA,237,NA,4,34,2,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,376,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,485,NA,7,NA,1,NA,NA,NA,1114,1094,1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,9,NA,NA,271,NA,2,45,5,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,377,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,416,NA,6,NA,2,NA,NA,NA,878,855,1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,5,NA,NA,220,NA,2,34,1,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,378,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,582,NA,3,NA,2,NA,NA,NA,1044,1013,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,6,NA,NA,230,NA,9,45,0,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,379,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,480,NA,3,NA,1,NA,NA,NA,926,902,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,9,NA,NA,206,NA,4,3,1,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,4005,380,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,,7.866273e-4,237,NA,0,NA,0,NA,NA,NA,525,519,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,118,NA,0,2,1,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,381,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,432,NA,1,NA,22,NA,NA,NA,1138,1106,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,68,NA,NA,506,NA,25,33,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,382,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,511,NA,5,NA,25,NA,NA,NA,1405,1360,2764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,56,NA,NA,690,NA,16,39,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,383,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,223,NA,2,NA,16,NA,NA,NA,724,711,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,32,NA,NA,404,NA,6,23,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,384,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,206,NA,0,NA,20,NA,NA,NA,700,676,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,32,NA,NA,381,NA,7,18,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,385,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,128,NA,4,NA,1,NA,NA,NA,297,296,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,158,NA,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,386,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,119,NA,0,NA,1,NA,NA,NA,239,234,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,114,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,387,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,140,NA,1,NA,2,NA,NA,NA,228,226,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,81,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,388,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,673,NA,38,NA,7,NA,NA,NA,1619,1578,2186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,35,NA,NA,633,NA,10,167,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,389,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,330,NA,2,NA,3,NA,NA,NA,720,697,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,2,NA,NA,307,NA,3,45,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,390,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,140,NA,0,NA,3,NA,NA,NA,236,235,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,391,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,89,NA,2,NA,4,NA,NA,NA,246,243,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7,NA,NA,133,NA,2,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,392,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,59,NA,0,NA,0,NA,NA,NA,153,151,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,91,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,393,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,58,NA,0,NA,1,NA,NA,NA,118,117,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,53,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,394,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,271,NA,1,NA,2,NA,NA,NA,633,621,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,9,NA,NA,302,NA,1,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,395,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,243,NA,14,NA,14,NA,NA,NA,658,643,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,3,NA,NA,313,NA,39,6,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,396,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,165,NA,1,NA,2,NA,NA,NA,396,392,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,220,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,397,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,282,NA,2,NA,2,NA,NA,NA,507,497,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6,NA,NA,200,NA,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,398,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,285,NA,6,NA,2,NA,NA,NA,585,569,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,NA,NA,262,NA,0,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,399,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,122,NA,1,NA,6,NA,NA,NA,363,351,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,3,NA,NA,200,NA,10,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,400,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,489,NA,1,NA,3,NA,NA,NA,1014,999,1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,7,NA,NA,489,NA,0,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,401,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,438,NA,4,NA,0,NA,NA,NA,1221,1208,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,2,NA,NA,752,NA,1,9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,402,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,49,NA,0,NA,1,NA,NA,NA,154,147,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,94,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,403,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,301,NA,1,NA,45,NA,NA,NA,765,750,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,55,NA,NA,323,NA,15,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,404,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,234,NA,3,NA,17,NA,NA,NA,570,552,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,24,NA,NA,259,NA,5,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,405,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,38,NA,0,NA,0,NA,NA,NA,38,38,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,406,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,144,NA,8,NA,7,NA,NA,NA,301,292,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,11,NA,NA,118,NA,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,407,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,355,NA,0,NA,11,NA,NA,NA,629,618,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,9,NA,NA,236,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,408,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,123,NA,1,NA,3,NA,NA,NA,357,354,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,221,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,409,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,308,NA,2,NA,5,NA,NA,NA,628,618,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,13,NA,NA,284,NA,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,410,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,644,NA,4,NA,4,NA,NA,NA,1229,1214,1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,35,NA,NA,511,NA,3,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,411,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,91,NA,1,NA,0,NA,NA,NA,167,163,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,67,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,412,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,135,NA,2,NA,2,NA,NA,NA,282,279,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,133,NA,0,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHEN,4006,413,2015,PRI_PVEM,ALONSO JULIAN PACHECO UCAN,PRI,ALONSO JULIAN PACHECO UCAN,PAN,,0.0783727191,255,NA,1,NA,1,NA,NA,NA,477,472,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,204,NA,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,428,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,496,NA,5,NA,0,NA,NA,NA,1045,1027,1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,15,NA,NA,510,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,429,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,773,NA,2,NA,0,NA,NA,NA,1428,1395,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,5,NA,NA,614,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,430,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,211,NA,1,NA,0,NA,NA,NA,341,337,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,124,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,431,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,375,NA,0,NA,0,NA,NA,NA,583,577,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,200,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,432,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,204,NA,1,NA,0,NA,NA,NA,337,334,403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,126,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,433,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,299,NA,0,NA,0,NA,NA,NA,517,511,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7,NA,NA,205,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,434,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,83,NA,0,NA,0,NA,NA,NA,154,154,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,70,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,435,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,289,NA,1,NA,0,NA,NA,NA,442,434,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0,NA,NA,143,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,436,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,51,NA,0,NA,0,NA,NA,NA,94,93,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,41,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,PALIZADA,4007,439,2015,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI,RAUL DEL RIVERO QUINTERO,PAN,,0.0098098098,349,NA,0,NA,0,NA,NA,NA,592,591,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,242,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,TENABO,4008,440,2015,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI,DANIEL EDILBERTO CALAN CANUL,PAN,,0.1819285467,579,NA,2,NA,0,NA,NA,NA,1158,1156,1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,20,NA,NA,536,NA,1,15,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,TENABO,4008,441,2015,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI,DANIEL EDILBERTO CALAN CANUL,PAN,,0.1819285467,547,NA,2,NA,1,NA,NA,NA,1318,1305,1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,28,NA,NA,701,NA,0,20,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,TENABO,4008,442,2015,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI,DANIEL EDILBERTO CALAN CANUL,PAN,,0.1819285467,589,NA,4,NA,2,NA,NA,NA,1281,1267,1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,13,NA,NA,645,NA,1,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,TENABO,4008,443,2015,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI,DANIEL EDILBERTO CALAN CANUL,PAN,,0.1819285467,515,NA,3,NA,0,NA,NA,NA,1305,1281,1597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,15,NA,NA,720,NA,0,18,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,TENABO,4008,444,2015,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI,DANIEL EDILBERTO CALAN CANUL,PAN,,0.1819285467,76,NA,1,NA,0,NA,NA,NA,146,146,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,67,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
