mun,state,uniqueid,section,year,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
Campeche,CAMPECHE,4002,48,1997,330,213,173,0,12,6,2,1,737,737,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,49,1997,374,213,192,0,12,0,0,0,791,791,1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,50,1997,380,242,114,2,23,4,0,0,765,765,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,51,1997,408,331,123,0,22,2,0,1,887,887,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,52,1997,354,207,104,2,12,7,0,0,686,686,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,53,1997,459,245,164,1,27,11,1,1,909,909,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,54,1997,382,185,103,1,3,7,0,5,686,686,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,55,1997,425,278,235,0,26,14,0,0,978,978,1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,56,1997,254,181,166,0,25,13,1,0,640,640,926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,57,1997,284,151,156,0,22,10,1,0,624,624,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,58,1997,330,221,202,1,37,4,0,0,795,795,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,59,1997,358,197,147,3,11,0,0,0,716,716,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,60,1997,196,183,193,1,55,12,2,1,643,643,874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,61,1997,196,181,187,1,18,5,2,0,590,590,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,62,1997,109,230,139,1,54,5,1,2,541,541,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,63,1997,138,279,175,3,49,9,1,2,656,656,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,64,1997,215,205,183,1,17,4,5,3,633,633,891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,65,1997,119,362,207,4,47,7,1,5,752,752,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,66,1997,172,209,173,1,42,9,12,0,618,618,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,67,1997,208,194,212,0,37,7,1,0,659,659,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,68,1997,142,190,122,0,58,9,1,2,524,524,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,69,1997,210,208,146,2,31,2,0,3,602,602,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,70,1997,328,175,208,1,29,4,1,1,747,747,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,71,1997,304,228,152,4,23,12,0,4,727,727,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,72,1997,440,323,132,1,13,9,2,1,921,921,1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,73,1997,343,426,133,3,22,11,0,2,940,940,1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,74,1997,574,262,147,4,21,7,0,0,1015,1015,1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,75,1997,262,248,181,1,38,9,3,1,743,743,1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,76,1997,274,221,167,0,35,7,3,1,708,708,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,77,1997,253,179,145,0,17,8,6,0,608,608,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,78,1997,182,214,192,2,27,3,0,0,620,620,867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,79,1997,184,233,158,3,40,6,4,2,630,630,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,80,1997,213,160,154,1,21,6,2,2,559,559,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,81,1997,538,405,410,5,56,17,5,0,1436,1436,2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,82,1997,200,203,137,0,23,12,1,1,577,577,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,83,1997,295,403,227,1,52,8,4,1,991,991,1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,84,1997,80,147,130,0,38,2,1,1,399,399,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,85,1997,157,208,164,1,42,5,0,2,579,579,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,86,1997,438,227,149,1,10,4,0,3,832,832,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,87,1997,203,215,159,0,39,7,1,2,626,626,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,88,1997,279,145,51,0,6,4,0,6,491,491,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,89,1997,401,275,64,0,14,5,0,0,759,759,989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,90,1997,379,245,131,1,37,7,0,1,801,801,1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,91,1997,221,218,194,4,39,6,1,0,683,683,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,92,1997,247,193,58,0,4,0,1,0,503,503,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,93,1997,270,157,51,0,2,5,0,0,485,485,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,94,1997,233,169,149,1,36,9,0,0,597,597,817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,95,1997,87,108,137,2,31,5,0,1,371,371,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,96,1997,119,264,164,4,29,8,0,1,589,589,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,97,1997,87,192,266,97,49,0,0,0,691,691,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,98,1997,232,158,107,1,8,9,1,0,516,516,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,99,1997,79,94,99,2,23,4,1,2,304,304,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,100,1997,482,372,110,3,21,0,0,1,989,989,1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,101,1997,412,320,128,1,28,12,1,1,903,903,1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,102,1997,168,226,113,0,37,7,1,0,552,552,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,103,1997,132,244,175,1,44,6,3,0,605,605,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,104,1997,228,147,124,0,13,8,1,0,521,521,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,105,1997,200,323,309,5,32,5,4,1,879,879,1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,106,1997,298,143,128,1,10,4,0,2,586,586,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,107,1997,129,160,193,0,57,3,3,4,549,549,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,108,1997,170,327,146,2,94,4,5,2,750,750,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,109,1997,252,305,85,2,14,10,0,2,670,670,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,110,1997,154,219,226,1,49,10,2,1,662,662,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,111,1997,280,268,75,1,29,5,1,1,660,660,969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,112,1997,119,301,138,3,104,4,0,6,675,675,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,113,1997,243,183,140,2,40,2,0,1,611,611,837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,114,1997,241,151,149,3,31,4,0,0,579,579,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,115,1997,137,185,69,1,77,5,0,0,474,474,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,116,1997,122,245,104,0,58,4,1,0,534,534,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,117,1997,88,185,84,1,91,5,0,2,456,456,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,118,1997,22,285,103,0,5,20,0,1,436,436,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,119,1997,11,113,28,0,3,0,0,0,155,155,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,120,1997,7,238,49,0,2,0,0,0,296,296,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,121,1997,22,133,81,0,5,3,0,0,244,244,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,122,1997,42,230,85,2,18,3,2,0,382,382,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,123,1997,20,144,127,0,6,0,0,0,297,297,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,124,1997,31,273,171,1,8,2,1,1,488,488,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,125,1997,103,276,133,0,48,2,1,0,563,563,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,126,1997,113,348,163,2,84,3,4,1,718,718,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,127,1997,39,188,80,1,37,3,0,0,348,348,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,128,1997,6,49,18,0,0,0,0,0,73,73,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,129,1997,28,404,168,1,20,3,0,0,624,624,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,130,1997,27,48,99,0,7,0,0,2,183,183,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,131,1997,11,55,24,0,2,0,0,0,92,92,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,132,1997,5,44,32,0,1,0,0,0,82,82,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,133,1997,5,176,34,0,7,1,0,0,223,223,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,134,1997,7,98,25,0,0,0,0,0,130,130,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,135,1997,23,197,98,0,0,0,0,0,318,318,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,136,1997,1,34,28,0,26,0,0,0,89,89,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,137,1997,8,50,9,0,0,0,0,0,67,67,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,138,1997,4,100,101,0,4,0,0,0,209,209,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,139,1997,9,158,56,2,8,1,0,0,234,234,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,140,1997,17,243,159,0,47,1,0,0,467,467,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,141,1997,15,234,141,1,44,1,0,0,436,436,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,142,1997,38,358,305,0,30,0,0,0,731,731,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,143,1997,4,83,61,0,8,0,0,0,156,156,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,144,1997,7,50,26,0,3,3,0,0,89,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,145,1997,12,165,145,0,11,0,0,0,333,333,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,146,1997,5,55,77,0,32,0,0,0,169,169,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,183,1997,30,90,77,0,3,0,0,1,201,201,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,184,1997,117,308,298,2,11,2,0,0,738,738,1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,185,1997,35,249,223,0,4,0,1,0,512,512,941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,186,1997,23,150,192,2,3,0,0,1,371,371,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,187,1997,43,236,300,2,7,0,4,0,592,592,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,188,1997,59,309,147,2,3,3,0,0,523,523,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,189,1997,23,259,284,0,12,0,1,0,579,579,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,190,1997,28,238,204,3,4,0,1,1,479,479,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,191,1997,18,217,177,2,7,2,0,0,423,423,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,192,1997,22,163,173,0,15,1,1,0,375,375,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carmen,CAMPECHE,4003,193,1997,17,118,105,2,3,0,1,0,246,246,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
