uniqueid,year,state,mun,section,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,researched_incumbent,source_researched_incumbent,incumbent_party_JL,incumbent_candidate_JL,incumbent_party_Horacio,incumbent_party_inafed,incumbent_candidate_inafed,state_incumbent_party,state_incumbent_vote,state_incumbent_vote_party_component,PRI_vote,PRI_vote_party_component,PRD_vote,PRD_vote_party_component,PAN_vote,PAN_vote_party_component,MORENA_vote,MORENA_vote_party_component,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,turnout,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
4001,1997,CAMPECHE,Calkiní,164,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,235,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,235,PRI,235,PRI,176,PRD,NA,NA,NA,NA,PRD,NA,176,PRD,0.6048472734,643,485,485,0.7542768273716952,0,235,176,0,71,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,165,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,105,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,105,PRI,105,PRI,7,PRD,NA,NA,NA,NA,PRD,NA,7,PRD,0.6048472734,146,136,136,0.9315068493150684,0,105,7,0,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,166,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,657,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,657,PRI,657,PRI,145,PRD,2,PAN,NA,NA,PRD,NA,145,PRD,0.6048472734,1248,1019,1019,0.8165064102564102,2,657,145,1,214,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,167,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,321,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,321,PRI,321,PRI,121,PRD,NA,NA,NA,NA,PRD,NA,121,PRD,0.6048472734,758,565,565,0.7453825857519789,0,321,121,0,123,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,168,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,340,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,340,PRI,340,PRI,100,PRD,2,PAN,NA,NA,PRD,NA,100,PRD,0.6048472734,752,614,614,0.8164893617021277,2,340,100,0,172,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,169,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,422,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,422,PRI,422,PRI,191,PRD,5,PAN,NA,NA,PRD,NA,191,PRD,0.6048472734,903,673,673,0.7452934662236987,5,422,191,0,54,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,170,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,276,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,276,PRI,276,PRI,177,PRD,7,PAN,NA,NA,PRD,NA,177,PRD,0.6048472734,554,463,463,0.8357400722021661,7,276,177,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,171,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,194,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,194,PRI,194,PRI,85,PRD,NA,NA,NA,NA,PRD,NA,85,PRD,0.6048472734,386,302,302,0.7823834196891192,0,194,85,0,19,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,172,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,306,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,306,PRI,306,PRI,204,PRD,1,PAN,NA,NA,PRD,NA,204,PRD,0.6048472734,688,515,515,0.748546511627907,1,306,204,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,173,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,375,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,375,PRI,375,PRI,210,PRD,10,PAN,NA,NA,PRD,NA,210,PRD,0.6048472734,940,653,653,0.6946808510638298,10,375,210,0,57,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,174,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,320,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,320,PRI,320,PRI,172,PRD,6,PAN,NA,NA,PRD,NA,172,PRD,0.6048472734,765,515,515,0.673202614379085,6,320,172,2,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,175,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,383,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,383,PRI,383,PRI,270,PRD,3,PAN,NA,NA,PRD,NA,270,PRD,0.6048472734,1096,748,748,0.6824817518248175,3,383,270,0,89,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,176,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,298,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,298,PRI,298,PRI,312,PRD,7,PAN,NA,NA,PRD,NA,312,PRD,0.6048472734,1060,676,676,0.6377358490566037,7,298,312,4,49,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,177,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,318,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,318,PRI,318,PRI,203,PRD,29,PAN,NA,NA,PRD,NA,203,PRD,0.6048472734,922,645,645,0.6995661605206074,29,318,203,11,84,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,178,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,73,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,73,PRI,73,PRI,94,PRD,1,PAN,NA,NA,PRD,NA,94,PRD,0.6048472734,227,175,175,0.7709251101321586,1,73,94,0,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,179,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,373,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,373,PRI,373,PRI,189,PRD,32,PAN,NA,NA,PRD,NA,189,PRD,0.6048472734,782,624,624,0.7979539641943734,32,373,189,0,29,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,180,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,456,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,456,PRI,456,PRI,218,PRD,1,PAN,NA,NA,PRD,NA,218,PRD,0.6048472734,977,750,750,0.7676560900716479,1,456,218,1,71,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,181,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,168,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,168,PRI,168,PRI,25,PRD,1,PAN,NA,NA,PRD,NA,25,PRD,0.6048472734,220,200,200,0.9090909090909091,1,168,25,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1997,CAMPECHE,Calkiní,182,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,64,PRI,TRUE,NA,NA,PRI,MIGUEL HUMBERTO RODRIGUEZ SUAREZ,NA,PRI,PROFR. MIGUEL HUMBERTO RODRIGUEZ SUAREZ,PRI,64,PRI,64,PRI,30,PRD,NA,NA,NA,NA,PRD,NA,30,PRD,0.6048472734,103,96,96,0.9320388349514563,0,64,30,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,1,PRI,ANTONIO GONZALEZ CURI,PRI,87,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,87,PRI,87,PRI,71,PRD,166,PAN,NA,NA,PAN,NA,166,PAN,0.2456672943,435,331,331,0.7609195402298851,166,87,71,0,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,2,PRI,ANTONIO GONZALEZ CURI,PRI,103,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,103,PRI,103,PRI,113,PRD,171,PAN,NA,NA,PAN,NA,171,PAN,0.2456672943,586,412,412,0.7030716723549488,171,103,113,0,22,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,3,PRI,ANTONIO GONZALEZ CURI,PRI,157,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,157,PRI,157,PRI,78,PRD,166,PAN,NA,NA,PAN,NA,166,PAN,0.2456672943,569,420,420,0.7381370826010545,166,157,78,0,13,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,4,PRI,ANTONIO GONZALEZ CURI,PRI,379,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,379,PRI,379,PRI,212,PRD,114,PAN,NA,NA,PAN,NA,114,PAN,0.2456672943,1238,776,776,0.6268174474959612,114,379,212,1,58,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,5,PRI,ANTONIO GONZALEZ CURI,PRI,149,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,149,PRI,149,PRI,183,PRD,184,PAN,NA,NA,PAN,NA,184,PAN,0.2456672943,730,542,542,0.7424657534246575,184,149,183,0,20,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,6,PRI,ANTONIO GONZALEZ CURI,PRI,127,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,127,PRI,127,PRI,103,PRD,144,PAN,NA,NA,PAN,NA,144,PAN,0.2456672943,535,391,391,0.7308411214953271,144,127,103,0,11,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,7,PRI,ANTONIO GONZALEZ CURI,PRI,166,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,166,PRI,166,PRI,107,PRD,216,PAN,NA,NA,PAN,NA,216,PAN,0.2456672943,670,514,514,0.7671641791044777,216,166,107,1,15,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,8,PRI,ANTONIO GONZALEZ CURI,PRI,102,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,102,PRI,102,PRI,126,PRD,165,PAN,NA,NA,PAN,NA,165,PAN,0.2456672943,570,417,417,0.7315789473684211,165,102,126,2,18,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,9,PRI,ANTONIO GONZALEZ CURI,PRI,216,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,216,PRI,216,PRI,185,PRD,246,PAN,NA,NA,PAN,NA,246,PAN,0.2456672943,953,686,686,0.7198321091290661,246,216,185,1,26,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,10,PRI,ANTONIO GONZALEZ CURI,PRI,223,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,223,PRI,223,PRI,168,PRD,239,PAN,NA,NA,PAN,NA,239,PAN,0.2456672943,906,718,718,0.7924944812362031,239,223,168,2,80,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,11,PRI,ANTONIO GONZALEZ CURI,PRI,154,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,154,PRI,154,PRI,118,PRD,198,PAN,NA,NA,PAN,NA,198,PAN,0.2456672943,721,537,537,0.7447988904299584,198,154,118,4,54,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,12,PRI,ANTONIO GONZALEZ CURI,PRI,263,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,263,PRI,263,PRI,210,PRD,403,PAN,NA,NA,PAN,NA,403,PAN,0.2456672943,1355,985,985,0.7269372693726938,403,263,210,1,96,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,13,PRI,ANTONIO GONZALEZ CURI,PRI,266,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,266,PRI,266,PRI,195,PRD,123,PAN,NA,NA,PAN,NA,123,PAN,0.2456672943,984,657,657,0.6676829268292683,123,266,195,5,63,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,14,PRI,ANTONIO GONZALEZ CURI,PRI,232,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,232,PRI,232,PRI,167,PRD,83,PAN,NA,NA,PAN,NA,83,PAN,0.2456672943,788,538,538,0.682741116751269,83,232,167,5,46,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,15,PRI,ANTONIO GONZALEZ CURI,PRI,231,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,231,PRI,231,PRI,140,PRD,70,PAN,NA,NA,PAN,NA,70,PAN,0.2456672943,697,497,497,0.7130559540889526,70,231,140,0,43,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,16,PRI,ANTONIO GONZALEZ CURI,PRI,152,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,152,PRI,152,PRI,123,PRD,44,PAN,NA,NA,PAN,NA,44,PAN,0.2456672943,602,352,352,0.584717607973422,44,152,123,2,27,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,17,PRI,ANTONIO GONZALEZ CURI,PRI,121,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,121,PRI,121,PRI,127,PRD,121,PAN,NA,NA,PAN,NA,121,PAN,0.2456672943,562,388,388,0.6903914590747331,121,121,127,0,14,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,18,PRI,ANTONIO GONZALEZ CURI,PRI,124,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,124,PRI,124,PRI,96,PRD,126,PAN,NA,NA,PAN,NA,126,PAN,0.2456672943,524,361,361,0.6889312977099237,126,124,96,0,10,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,19,PRI,ANTONIO GONZALEZ CURI,PRI,181,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,181,PRI,181,PRI,95,PRD,37,PAN,NA,NA,PAN,NA,37,PAN,0.2456672943,549,368,368,0.6703096539162113,37,181,95,0,50,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,20,PRI,ANTONIO GONZALEZ CURI,PRI,260,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,260,PRI,260,PRI,136,PRD,67,PAN,NA,NA,PAN,NA,67,PAN,0.2456672943,785,544,544,0.6929936305732484,67,260,136,0,79,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,21,PRI,ANTONIO GONZALEZ CURI,PRI,258,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,258,PRI,258,PRI,112,PRD,74,PAN,NA,NA,PAN,NA,74,PAN,0.2456672943,794,551,551,0.6939546599496221,74,258,112,3,98,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,22,PRI,ANTONIO GONZALEZ CURI,PRI,183,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,183,PRI,183,PRI,179,PRD,115,PAN,NA,NA,PAN,NA,115,PAN,0.2456672943,787,521,521,0.662007623888183,115,183,179,3,33,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,23,PRI,ANTONIO GONZALEZ CURI,PRI,175,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,175,PRI,175,PRI,156,PRD,116,PAN,NA,NA,PAN,NA,116,PAN,0.2456672943,662,483,483,0.729607250755287,116,175,156,3,32,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,24,PRI,ANTONIO GONZALEZ CURI,PRI,204,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,204,PRI,204,PRI,145,PRD,334,PAN,NA,NA,PAN,NA,334,PAN,0.2456672943,1025,737,737,0.7190243902439024,334,204,145,3,46,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,1997,CAMPECHE,Campeche,25,PRI,ANTONIO GONZALEZ CURI,PRI,127,PRI,TRUE,NA,NA,PRI,JOSE ANTONIO GONZALEZ CURI,NA,PRI,LIC. JOSÉ ANTONIO GONZÁLEZ CURI,PRI,127,PRI,127,PRI,113,PRD,210,PAN,NA,NA,PAN,NA,210,PAN,0.2456672943,659,475,475,0.7207890743550834,210,127,113,0,20,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
