state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CAMPECHE,Campeche,52,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,299,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,200,PAN,0.0419936399,840,601,601,200,299,44,NA,NA,3,NA,NA,36,0,0,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,53,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,347,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,315,PAN,0.0419936399,1164,875,875,315,347,95,NA,NA,11,NA,NA,51,0,1,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,54,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,296,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,196,PAN,0.0419936399,953,648,648,196,296,55,NA,NA,9,NA,NA,51,0,5,23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,55,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,422,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,359,PAN,0.0419936399,1444,1003,1003,359,422,127,NA,NA,14,NA,NA,52,6,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,56,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,250,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,216,PAN,0.0419936399,944,620,620,216,250,66,NA,NA,11,NA,NA,47,3,2,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,57,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,275,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,230,PAN,0.0419936399,916,646,646,230,275,72,NA,NA,9,NA,NA,40,5,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,58,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,300,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,299,PAN,0.0419936399,1160,746,746,299,300,92,NA,NA,8,NA,NA,22,1,5,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,59,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,329,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,275,PAN,0.0419936399,1037,726,726,275,329,63,NA,NA,10,NA,NA,20,2,8,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,60,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,233,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,241,PAN,0.0419936399,906,615,615,241,233,59,NA,NA,8,NA,NA,46,4,8,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,61,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,250,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,253,PAN,0.0419936399,911,603,603,253,250,37,NA,NA,5,NA,NA,43,0,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,62,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,257,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,163,PAN,0.0419936399,866,512,512,163,257,54,NA,NA,4,NA,NA,22,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,63,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,303,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,197,PAN,0.0419936399,1027,604,604,197,303,60,NA,NA,7,NA,NA,27,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,64,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,282,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,217,PAN,0.0419936399,919,598,598,217,282,43,NA,NA,11,NA,NA,28,0,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,65,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,375,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,262,PAN,0.0419936399,1256,746,746,262,375,59,NA,NA,7,NA,NA,22,3,3,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,66,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,245,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,219,PAN,0.0419936399,924,619,619,219,245,86,NA,NA,9,NA,NA,44,5,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,67,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,221,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,270,PAN,0.0419936399,924,633,633,270,221,65,NA,NA,8,NA,NA,41,1,3,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,68,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,208,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,200,PAN,0.0419936399,840,502,502,200,208,52,NA,NA,9,NA,NA,21,0,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,69,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,264,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,241,PAN,0.0419936399,873,620,620,241,264,67,NA,NA,4,NA,NA,27,0,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,70,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,292,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,301,PAN,0.0419936399,1035,711,711,301,292,77,NA,NA,2,NA,NA,24,1,0,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,71,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,287,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,267,PAN,0.0419936399,1014,707,707,267,287,82,NA,NA,11,NA,NA,36,5,0,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,72,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,473,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,272,PAN,0.0419936399,1277,929,929,272,473,62,NA,NA,15,NA,NA,58,1,20,21,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,73,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,463,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,224,PAN,0.0419936399,1185,806,806,224,463,58,NA,NA,6,NA,NA,35,3,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,74,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,416,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,346,PAN,0.0419936399,1401,959,959,346,416,71,NA,NA,8,NA,NA,57,10,7,36,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,75,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,308,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,307,PAN,0.0419936399,1203,790,790,307,308,73,NA,NA,8,NA,NA,66,5,4,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,76,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,277,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,218,PAN,0.0419936399,963,689,689,218,277,118,NA,NA,5,NA,NA,50,4,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,77,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,287,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,228,PAN,0.0419936399,873,648,648,228,287,80,NA,NA,7,NA,NA,26,1,1,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,78,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,224,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,236,PAN,0.0419936399,867,565,565,236,224,63,NA,NA,10,NA,NA,20,1,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,79,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,267,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,227,PAN,0.0419936399,1088,622,622,227,267,73,NA,NA,8,NA,NA,28,2,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,80,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,248,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,241,PAN,0.0419936399,817,582,582,241,248,43,NA,NA,7,NA,NA,27,2,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,81,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,675,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,717,PAN,0.0419936399,2988,1719,1719,717,675,162,NA,NA,30,NA,NA,76,5,7,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,82,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,292,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,179,PAN,0.0419936399,837,557,557,179,292,40,NA,NA,6,NA,NA,30,0,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,83,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,549,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,447,PAN,0.0419936399,1884,1168,1168,447,549,86,NA,NA,10,NA,NA,40,5,7,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,84,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,171,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,159,PAN,0.0419936399,668,392,392,159,171,23,NA,NA,0,NA,NA,22,8,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,85,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,226,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,223,PAN,0.0419936399,895,555,555,223,226,54,NA,NA,11,NA,NA,27,0,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,86,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,340,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,248,PAN,0.0419936399,944,737,737,248,340,76,NA,NA,11,NA,NA,34,0,3,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,87,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,246,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,226,PAN,0.0419936399,871,655,655,226,246,78,NA,NA,8,NA,NA,47,6,4,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,88,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,271,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,144,PAN,0.0419936399,680,503,503,144,271,21,NA,NA,15,NA,NA,43,0,0,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,89,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,438,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,213,PAN,0.0419936399,1054,774,774,213,438,26,NA,NA,7,NA,NA,48,0,6,20,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,90,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,373,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,281,PAN,0.0419936399,1241,846,846,281,373,102,NA,NA,6,NA,NA,61,0,6,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,91,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,258,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,254,PAN,0.0419936399,1086,689,689,254,258,101,NA,NA,7,NA,NA,49,0,8,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,92,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,301,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,152,PAN,0.0419936399,689,545,545,152,301,51,NA,NA,6,NA,NA,22,0,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,93,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,235,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,182,PAN,0.0419936399,675,529,529,182,235,56,NA,NA,9,NA,NA,27,4,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,94,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,251,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,236,PAN,0.0419936399,910,634,634,236,251,63,NA,NA,11,NA,NA,42,3,10,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,95,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,150,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,149,PAN,0.0419936399,686,384,384,149,150,47,NA,NA,4,NA,NA,25,0,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,96,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,224,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,208,PAN,0.0419936399,952,500,500,208,224,49,NA,NA,6,NA,NA,6,1,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,97,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,208,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,200,PAN,0.0419936399,884,516,516,200,208,71,NA,NA,9,NA,NA,21,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,98,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,271,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,157,PAN,0.0419936399,714,526,526,157,271,49,NA,NA,8,NA,NA,24,1,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,99,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,210,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,244,PAN,0.0419936399,973,591,591,244,210,95,NA,NA,8,NA,NA,23,1,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,100,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,478,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,344,PAN,0.0419936399,1564,947,947,344,478,61,NA,NA,6,NA,NA,32,3,8,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,101,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,544,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,342,PAN,0.0419936399,1629,1000,1000,342,544,55,NA,NA,12,NA,NA,23,1,6,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,102,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,272,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,199,PAN,0.0419936399,943,597,597,199,272,83,NA,NA,7,NA,NA,17,0,4,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,103,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,272,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,185,PAN,0.0419936399,961,571,571,185,272,86,NA,NA,0,NA,NA,20,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,104,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,197,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,210,PAN,0.0419936399,741,503,503,210,197,56,NA,NA,5,NA,NA,10,0,0,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,105,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,546,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,498,PAN,0.0419936399,2244,1261,1261,498,546,127,NA,NA,15,NA,NA,45,4,3,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,106,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,265,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,272,PAN,0.0419936399,868,628,628,272,265,51,NA,NA,5,NA,NA,24,0,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,107,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,184,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,205,PAN,0.0419936399,958,536,536,205,184,88,NA,NA,6,NA,NA,32,4,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,108,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,416,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,284,PAN,0.0419936399,1528,832,832,284,416,80,NA,NA,7,NA,NA,31,0,2,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,109,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,378,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,206,PAN,0.0419936399,1090,683,683,206,378,54,NA,NA,4,NA,NA,19,1,2,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,110,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,231,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,222,PAN,0.0419936399,970,604,604,222,231,46,NA,NA,4,NA,NA,55,2,3,36,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,111,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,322,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,257,PAN,0.0419936399,1075,698,698,257,322,44,NA,NA,4,NA,NA,43,3,4,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,112,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,317,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,236,PAN,0.0419936399,1274,701,701,236,317,84,NA,NA,7,NA,NA,39,4,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,113,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,265,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,245,PAN,0.0419936399,933,620,620,245,265,49,NA,NA,2,NA,NA,37,1,5,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,114,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,206,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,277,PAN,0.0419936399,927,601,601,277,206,53,NA,NA,8,NA,NA,30,0,2,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,115,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,248,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,135,PAN,0.0419936399,753,464,464,135,248,24,NA,NA,2,NA,NA,44,1,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,116,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,343,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,158,PAN,0.0419936399,851,582,582,158,343,37,NA,NA,2,NA,NA,26,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,117,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,245,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,113,PAN,0.0419936399,758,446,446,113,245,29,NA,NA,3,NA,NA,41,4,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,118,4002,2000,PRI,VICTOR MENDEZ LANZ,PRI,246,PRI,TRUE,PRI,VICTOR MANUEL MENDEZ LANZ,PAN,NA,57,PAN,0.0419936399,598,392,392,57,246,32,NA,NA,13,NA,NA,40,0,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
