MUNICIPIO,SECCION,TIPO CASILLA,Lista Nominal,PAN,PRI,PRD-PT-PC,PVEM,PNA,Alternativa,CC,NoRegistrados,Nulos
TEMIXCO,626,CONTIGUA 1,533,93,53,92,6,6,4,0,3,10
TEMIXCO,626,CONTIGUA 2,533,97,66,95,12,8,2,0,1,5
TEMIXCO,627,BASICA,625,97,89,91,5,5,3,0,0,7
TEMIXCO,627,CONTIGUA 1,625,88,97,92,11,8,1,0,4,10
TEMIXCO,628,BASICA,697,119,107,129,19,13,3,0,0,14
TEMIXCO,628,CONTIGUA 1,698,102,121,143,12,11,4,0,0,14
TEMIXCO,629,BASICA,523,179,59,74,6,9,9,0,2,4
TEMIXCO,629,CONTIGUA 1,523,170,52,93,4,6,16,0,1,2
TEMIXCO,630,BASICA,604,104,85,113,22,5,9,0,1,16
TEMIXCO,630,CONTIGUA 1,604,115,101,98,17,8,1,0,0,12
TEMIXCO,630,CONTIGUA 2,604,100,97,115,15,4,4,0,1,5
TEMIXCO,630,CONTIGUA 3,604,90,104,117,17,6,3,0,0,10
TEMIXCO,631,BASICA,743,132,108,119,13,5,4,0,0,13
TEMIXCO,631,CONTIGUA 1,743,126,119,101,15,8,3,0,0,16
TEMIXCO,632,BASICA,641,103,74,127,7,2,6,0,0,13
TEMIXCO,632,CONTIGUA 1,641,81,77,138,11,5,6,0,0,12
TEMIXCO,633,BASICA,524,43,70,99,10,5,2,0,0,17
TEMIXCO,633,CONTIGUA 1,525,53,85,97,3,6,4,0,2,10
TEMIXCO,633,CONTIGUA 2,525,41,64,119,13,5,5,0,0,6
TEMIXCO,634,BASICA,553,103,77,116,15,12,1,0,0,3
TEMIXCO,634,CONTIGUA 1,553,113,69,122,8,11,4,0,0,9
TEMIXCO,634,CONTIGUA 2,553,101,79,118,13,7,4,0,1,10
TEMIXCO,635,BASICA,591,62,40,128,11,9,4,0,1,6
TEMIXCO,635,CONTIGUA 1,591,73,71,94,9,6,1,0,0,14
TEMIXCO,635,CONTIGUA 2,592,61,62,118,16,6,5,0,0,7
TEMIXCO,636,BASICA,643,143,48,81,10,5,4,0,1,8
TEMIXCO,636,CONTIGUA 1,644,116,73,100,7,7,2,0,1,8
TEMIXCO,636,CONTIGUA 2,644,102,66,77,6,5,3,0,2,7
TEMIXCO,637,BASICA,704,133,103,102,15,2,4,0,1,10
TEMIXCO,637,CONTIGUA 1,705,134,103,93,16,3,3,0,0,18
TEMIXCO,638,BASICA,562,86,40,107,7,9,6,0,0,8
TEMIXCO,638,CONTIGUA 1,563,91,44,130,5,2,5,0,1,4
TEMIXCO,638,CONTIGUA 2,563,112,38,84,5,11,0,0,0,6
TEMIXCO,639,BASICA,733,118,118,163,13,7,6,0,0,12
TEMIXCO,639,CONTIGUA 1,733,103,158,147,7,7,6,0,2,12
TEMIXCO,640,BASICA,517,87,106,76,9,9,6,0,0,12
TEMIXCO,640,CONTIGUA 1,517,63,126,96,10,8,5,0,0,15
TEMIXCO,641,BASICA,615,105,132,95,8,10,3,0,0,8
TEMIXCO,641,CONTIGUA 1,616,121,149,97,8,4,5,0,0,9
TEMIXCO,642,BASICA,518,86,48,86,8,3,3,0,0,14
TEMIXCO,642,CONTIGUA 1,518,77,66,92,13,5,1,0,2,5
TEMIXCO,642,CONTIGUA 2,519,262,212,222,33,11,2,0,0,43
TEMIXCO,643,BASICA,422,64,55,72,11,4,3,0,0,8
TEMIXCO,643,CONTIGUA 1,423,62,40,72,3,2,3,0,0,15
TEMIXCO,644,BASICA,582,71,60,105,6,7,7,0,1,7
TEMIXCO,644,CONTIGUA 1,583,87,64,76,14,7,2,0,2,8
TEMIXCO,644,CONTIGUA 2,583,74,80,113,11,5,1,0,1,4
TEMIXCO,644,CONTIGUA 3,583,80,63,100,11,7,4,0,1,6
TEMIXCO,645,BASICA,535,65,62,93,18,4,3,0,0,5
TEMIXCO,645,CONTIGUA 1,536,81,60,68,7,5,9,0,0,10
TEMIXCO,645,CONTIGUA 2,536,64,79,75,8,7,5,0,0,6
TEMIXCO,646,BASICA,661,111,65,130,8,6,4,0,0,15
TEMIXCO,646,CONTIGUA 1,662,123,65,128,4,6,2,0,0,17
TEMIXCO,647,BASICA,668,134,109,121,4,8,9,0,0,11
TEMIXCO,647,CONTIGUA 1,668,117,101,125,7,8,3,0,4,11
TEMIXCO,647,CONTIGUA 2,669,138,94,144,2,7,3,0,0,7
TEMIXCO,648,BASICA,744,114,170,118,8,9,9,0,0,11
TEMIXCO,648,CONTIGUA 1,744,155,146,128,4,5,4,0,1,10
TEMIXCO,649,BASICA,542,96,72,98,8,2,3,0,2,8
TEMIXCO,649,CONTIGUA 1,543,93,90,88,5,8,3,0,0,12
TEMIXCO,649,CONTIGUA 2,543,112,95,91,2,10,3,0,0,8
TEMIXCO,650,BASICA,432,87,51,66,11,2,1,0,0,5
TEMIXCO,651,BASICA,588,96,91,113,3,7,1,0,0,0
TEMIXCO,651,CONTIGUA 1,588,115,86,81,7,8,1,0,0,17
TEMIXCO,651,CONTIGUA 2,588,94,86,86,5,5,1,0,0,9
TEMIXCO,651,CONTIGUA 3,589,116,83,94,2,12,1,0,0,8
TEMIXCO,652,BASICA,611,214,185,140,21,14,1,0,15,84
TEMIXCO,652,CONTIGUA 1,611,75,57,161,2,5,2,0,1,23
TEMIXCO,652,CONTIGUA 2,611,74,67,146,3,2,4,0,3,22
TEMIXCO,653,BASICA,414,42,59,51,9,5,7,0,0,10
TEMIXCO,653,CONTIGUA 1,414,57,73,56,7,2,0,0,0,9
TEMIXCO,653,GEOGRAFICA 1,678,108,60,146,6,4,5,0,0,5
TEMIXCO,653,GEOGRAFICA 2,679,103,76,155,5,2,3,0,0,7
TEPALCINGO,654,BASICA,601,87,70,135,6,51,2,0,0,20
TEPALCINGO,654,CONTIGUA 1,602,84,70,129,12,38,3,0,1,15
TEPALCINGO,654,CONTIGUA 2,602,111,63,120,10,51,0,0,0,9
TEPALCINGO,655,BASICA,649,112,85,102,12,60,5,0,0,13
TEPALCINGO,655,CONTIGUA 1,650,,,,,,,,,
TEPALCINGO,656,BASICA,592,86,101,102,25,74,4,0,0,16
TEPALCINGO,656,CONTIGUA 1,592,,,,,,,,,
TEPALCINGO,657,BASICA,716,127,62,123,19,77,0,0,0,11
TEPALCINGO,657,CONTIGUA 1,717,137,51,121,24,55,2,0,0,20
TEPALCINGO,658,BASICA,531,,,,,,,,,
TEPALCINGO,658,CONTIGUA 1,532,119,62,54,15,87,2,0,3,10
TEPALCINGO,659,BASICA,408,67,72,38,5,19,1,0,1,5
TEPALCINGO,660,BASICA,649,,,,,,,,,
TEPALCINGO,660,CONTIGUA 1,650,99,123,45,10,103,3,0,0,15
TEPALCINGO,661,BASICA,486,57,84,33,18,74,6,0,0,22
TEPALCINGO,661,CONTIGUA 1,486,63,74,29,15,67,4,0,1,7
TEPALCINGO,662,BASICA,608,40,82,73,17,72,0,0,0,14
TEPALCINGO,662,CONTIGUA 1,608,31,103,73,31,61,1,0,1,23
TEPALCINGO,663,BASICA,635,64,77,97,9,66,1,0,0,17
TEPALCINGO,663,CONTIGUA 1,636,58,105,89,8,84,3,0,1,11
TEPALCINGO,663,GEOGRAFICA 1,181,15,1,57,11,8,0,0,1,5
TEPALCINGO,664,BASICA,210,18,17,73,1,11,0,0,1,7
TEPALCINGO,664,GEOGRAFICA 1,97,17,2,36,4,2,0,0,0,1
TEPALCINGO,665,BASICA,480,72,68,58,15,56,0,0,0,11
TEPALCINGO,665,CONTIGUA 1,480,85,57,48,12,55,3,0,0,12
TEPALCINGO,666,BASICA,129,10,18,32,6,5,0,0,0,4
TEPALCINGO,667,BASICA,718,74,160,60,5,18,0,0,0,15
TEPALCINGO,667,CONTIGUA 1,718,92,166,60,19,25,0,0,0,14
TEPALCINGO,668,BASICA,564,38,109,72,18,26,2,0,0,20
TEPALCINGO,668,CONTIGUA 1,565,38,100,65,29,15,2,0,0,15
TEPALCINGO,669,BASICA,641,193,63,67,15,57,1,0,0,17
TEPALCINGO,669,CONTIGUA 1,641,227,50,63,12,55,0,0,3,13
TEPOZTLAN,670,BASICA,577,27,92,278,2,1,1,0,0,8
TEPOZTLAN,670,CONTIGUA 1,578,30,86,264,0,2,0,0,0,15
TEPOZTLAN,671,BASICA,592,40,114,234,2,6,1,0,0,10
TEPOZTLAN,671,CONTIGUA 1,592,32,99,229,2,4,2,0,1,9
TEPOZTLAN,672,BASICA,475,31,65,207,1,7,3,0,2,3
TEPOZTLAN,673,BASICA,502,40,90,225,2,2,0,0,1,9
TEPOZTLAN,673,CONTIGUA 1,502,42,92,221,0,1,0,0,0,10
TEPOZTLAN,673,CONTIGUA 2,502,54,81,217,1,0,0,0,1,6
TEPOZTLAN,674,BASICA,544,44,79,249,0,1,0,0,0,11
TEPOZTLAN,674,CONTIGUA 1,545,52,101,221,2,2,0,0,1,4
TEPOZTLAN,675,BASICA,538,37,90,187,2,5,0,0,0,13
TEPOZTLAN,675,CONTIGUA 1,538,38,86,220,0,7,1,0,1,11
TEPOZTLAN,675,CONTIGUA 2,539,32,98,204,0,1,1,0,0,17
TEPOZTLAN,676,BASICA,693,43,147,268,1,3,0,0,1,16
TEPOZTLAN,676,CONTIGUA 1,693,34,158,269,1,8,4,0,1,11
TEPOZTLAN,677,BASICA,577,36,129,195,2,7,0,0,1,4
TEPOZTLAN,677,CONTIGUA 1,577,31,134,202,1,1,2,0,1,4
TEPOZTLAN,678,BASICA,498,37,85,172,4,3,3,0,0,8
TEPOZTLAN,678,CONTIGUA 1,499,24,105,180,2,3,2,0,0,6
TEPOZTLAN,679,BASICA,647,53,104,241,1,2,1,0,2,12
TEPOZTLAN,679,CONTIGUA 1,647,35,110,238,2,3,0,0,0,14
TEPOZTLAN,680,BASICA,596,129,119,91,3,5,3,0,4,14
TEPOZTLAN,680,CONTIGUA 1,596,135,121,101,6,5,0,0,3,22
TEPOZTLAN,681,BASICA,460,15,101,153,4,1,1,0,1,7
TEPOZTLAN,681,CONTIGUA 1,460,19,108,126,4,4,1,0,1,10
TEPOZTLAN,682,BASICA,567,74,61,115,2,1,0,0,0,17
TEPOZTLAN,682,CONTIGUA 1,568,59,92,97,6,4,1,0,3,6
TEPOZTLAN,682,CONTIGUA 2,568,54,80,96,3,4,1,0,5,17
TEPOZTLAN,683,BASICA,515,48,71,82,3,1,0,0,1,8
TEPOZTLAN,683,CONTIGUA 1,515,38,74,112,0,0,0,0,0,22
TEPOZTLAN,683,CONTIGUA 2,515,25,97,124,6,5,2,0,0,7
TEPOZTLAN,684,BASICA,686,37,138,207,1,5,2,0,0,18
TEPOZTLAN,685,BASICA,381,23,95,126,0,4,0,0,0,6
TEPOZTLAN,685,CONTIGUA 1,381,16,124,84,0,0,0,0,0,8
TEPOZTLAN,686,BASICA,491,79,75,136,0,5,0,0,2,9
TEPOZTLAN,686,CONTIGUA 1,491,62,127,116,4,6,1,0,0,9
TEPOZTLAN,686,GEOGRAFICA 1,544,113,113,99,0,11,7,0,0,10
TEPOZTLAN,686,GEOGRAFICA 2,545,122,109,109,0,12,5,0,0,10
TEPOZTLAN,686,GEOGRAFICA 3,545,95,107,112,5,17,2,0,0,4
TEPOZTLAN,687,BASICA,470,40,108,108,1,14,1,0,0,7
TEPOZTLAN,687,CONTIGUA 1,471,30,113,108,2,5,2,0,1,3
TEPOZTLAN,688,BASICA,705,47,148,117,4,18,4,0,1,12
TETECALA,689,BASICA,716,107,106,96,12,122,3,0,19,20
TETECALA,689,CONTIGUA 1,716,97,104,97,13,126,5,0,17,31
TETECALA,690,BASICA,690,75,124,102,10,125,6,0,13,20
TETECALA,690,CONTIGUA 1,691,91,120,95,19,98,8,0,19,16
TETECALA,691,BASICA,561,91,89,67,9,63,6,0,22,18
TETECALA,691,CONTIGUA 1,561,62,60,67,8,86,5,0,24,20
TETECALA,692,BASICA,636,60,93,139,18,102,9,0,8,19
TETECALA,693,BASICA,593,127,62,67,12,85,16,0,1,16
TETECALA,694,BASICA,254,48,35,41,4,18,5,0,1,6
TETELA DEL VOLCAN,695,BASICA,584,105,65,157,19,24,1,0,1,12
TETELA DEL VOLCAN,695,CONTIGUA 1,584,72,113,160,14,13,4,0,1,8
TETELA DEL VOLCAN,695,CONTIGUA 2,585,112,72,176,13,24,0,0,0,12
TETELA DEL VOLCAN,696,BASICA,504,72,56,164,4,8,0,0,4,10
TETELA DEL VOLCAN,696,CONTIGUA 1,504,54,36,183,2,12,0,0,1,8
TETELA DEL VOLCAN,696,CONTIGUA 2,504,61,64,178,4,17,0,0,0,9
TETELA DEL VOLCAN,697,BASICA,623,104,71,218,10,13,2,0,0,9
TETELA DEL VOLCAN,697,CONTIGUA 1,623,107,94,194,4,18,0,0,0,10
TETELA DEL VOLCAN,697,CONTIGUA 2,624,72,99,196,9,16,1,0,0,17
TETELA DEL VOLCAN,697,CONTIGUA 3,624,72,82,224,1,17,1,0,0,19
TETELA DEL VOLCAN,698,BASICA,436,49,73,43,2,74,42,0,4,15
TETELA DEL VOLCAN,698,CONTIGUA 1,437,64,62,34,1,91,36,0,1,15
TETELA DEL VOLCAN,699,BASICA,508,27,6,27,3,226,3,0,0,19
TETELA DEL VOLCAN,699,CONTIGUA 1,509,18,10,22,2,265,2,0,0,197
TETELA DEL VOLCAN,700,BASICA,556,20,13,6,2,297,3,0,0,15
TETELA DEL VOLCAN,700,CONTIGUA 1,557,68,17,18,5,179,10,0,0,16
TETELA DEL VOLCAN,701,BASICA,495,59,11,16,1,164,10,0,4,21
TETELA DEL VOLCAN,701,CONTIGUA 1,495,30,7,9,1,284,0,0,0,35
TETELA DEL VOLCAN,702,BASICA,473,18,21,17,1,199,4,0,0,16
TETELA DEL VOLCAN,702,CONTIGUA 1,474,18,20,30,1,210,5,0,0,20
TLALNEPANTLA,703,BASICA,730,4,124,357,42,1,1,0,1,23
TLALNEPANTLA,703,CONTIGUA 1,730,6,105,417,35,0,0,0,0,8
TLALNEPANTLA,704,BASICA,643,2,122,351,34,0,2,0,1,10
TLALNEPANTLA,704,CONTIGUA 1,643,8,91,360,36,0,1,0,1,9
TLALNEPANTLA,705,BASICA,725,7,141,268,72,3,3,0,6,25
TLALNEPANTLA,706,BASICA,504,3,89,207,51,1,0,0,0,20
TLALTIZAPAN,707,BASICA,548,65,43,85,28,20,14,0,2,10
TLALTIZAPAN,707,CONTIGUA 1,548,77,25,61,29,25,15,0,0,7
TLALTIZAPAN,707,CONTIGUA 2,548,97,35,91,24,27,10,0,0,14
TLALTIZAPAN,708,BASICA,708,88,82,94,34,51,25,0,0,10
TLALTIZAPAN,708,CONTIGUA 1,709,122,62,102,16,36,25,0,0,19
TLALTIZAPAN,708,CONTIGUA 2,709,95,75,97,27,39,34,0,0,14
TLALTIZAPAN,709,BASICA,506,127,41,46,7,81,7,0,0,8
TLALTIZAPAN,709,CONTIGUA 1,507,116,43,50,5,87,14,0,0,8
TLALTIZAPAN,709,CONTIGUA 2,507,103,50,53,11,63,15,0,0,5
TLALTIZAPAN,710,BASICA,745,126,66,103,22,57,14,0,1,14
TLALTIZAPAN,710,CONTIGUA 1,745,139,71,107,32,44,3,0,0,0
TLALTIZAPAN,710,CONTIGUA 2,746,148,67,101,24,43,9,0,1,13
TLALTIZAPAN,711,BASICA,500,114,31,54,13,73,9,0,0,12
TLALTIZAPAN,711,CONTIGUA 1,500,139,58,46,15,54,2,0,0,10
TLALTIZAPAN,712,BASICA,584,51,96,103,6,15,6,0,0,10
TLALTIZAPAN,713,BASICA,580,42,95,101,13,30,1,0,0,13
TLALTIZAPAN,713,CONTIGUA 1,581,53,98,100,14,27,3,0,0,17
TLALTIZAPAN,714,BASICA,559,57,117,67,5,39,10,0,0,13
TLALTIZAPAN,714,CONTIGUA 1,559,43,102,97,8,41,12,0,0,4
TLALTIZAPAN,714,CONTIGUA 2,559,56,98,87,20,31,3,0,0,10
TLALTIZAPAN,715,BASICA,423,40,67,91,13,20,6,0,1,2
TLALTIZAPAN,716,BASICA,564,52,57,172,22,14,4,0,0,11
TLALTIZAPAN,716,CONTIGUA 1,564,53,51,153,17,10,5,0,0,10
TLALTIZAPAN,717,BASICA,697,51,80,168,28,39,22,0,1,22
TLALTIZAPAN,717,CONTIGUA 1,698,69,77,155,27,39,27,0,0,21
TLALTIZAPAN,718,BASICA,739,94,91,140,17,17,31,0,0,21
TLALTIZAPAN,719,BASICA,409,81,66,106,1,11,17,0,0,7
TLALTIZAPAN,719,CONTIGUA 1,410,90,64,63,1,7,32,0,1,5
TLALTIZAPAN,720,BASICA,479,32,81,114,3,24,5,0,0,8
TLALTIZAPAN,721,BASICA,658,130,103,78,9,22,7,0,0,13
TLALTIZAPAN,722,BASICA,427,37,74,41,51,7,18,0,0,11
TLALTIZAPAN,722,CONTIGUA 1,427,41,43,63,47,6,14,0,0,10
TLALTIZAPAN,723,BASICA,517,56,134,78,12,51,6,0,0,11
TLALTIZAPAN,723,CONTIGUA 1,517,42,144,72,16,34,1,0,0,7
TLALTIZAPAN,723,CONTIGUA 2,517,50,115,95,3,40,3,0,0,11
TLALTIZAPAN,724,BASICA,695,46,141,183,7,17,8,0,0,15
TLALTIZAPAN,724,CONTIGUA 1,695,27,156,198,9,13,10,0,0,19
TLALTIZAPAN,725,BASICA,647,21,80,272,4,11,8,0,3,22
TLALTIZAPAN,725,CONTIGUA 1,647,30,73,248,3,16,5,0,0,17
TLALTIZAPAN,725,CONTIGUA 2,648,26,90,229,3,15,11,0,0,11
TLALTIZAPAN,726,BASICA,537,14,76,192,5,25,15,0,0,11
TLALTIZAPAN,726,CONTIGUA 1,538,22,85,195,9,30,5,0,0,7
TLALTIZAPAN,727,BASICA,567,44,146,135,3,8,3,0,0,11
TLALTIZAPAN,727,CONTIGUA 1,568,22,96,131,2,6,5,0,1,5
TLALTIZAPAN,727,CONTIGUA 2,568,49,83,140,1,8,2,0,0,10
TLALTIZAPAN,728,BASICA,652,37,116,138,5,8,4,0,5,15
TLALTIZAPAN,728,CONTIGUA 1,653,63,106,148,3,9,10,0,0,16
TLALTIZAPAN,729,BASICA,382,8,137,62,3,1,1,0,0,2
TLALTIZAPAN,729,CONTIGUA 1,383,17,140,51,2,4,2,0,0,9
TLALTIZAPAN,730,BASICA,676,72,195,99,1,8,2,0,0,9
TLALTIZAPAN,730,CONTIGUA 1,677,57,210,85,3,6,1,0,0,19
TLALTIZAPAN,731,BASICA,572,48,110,99,9,40,9,0,0,13
TLALTIZAPAN,731,CONTIGUA 1,572,45,103,99,12,33,5,0,1,13
TLALTIZAPAN,731,CONTIGUA 2,573,50,102,100,10,30,8,0,1,7
TLALTIZAPAN,731,CONTIGUA 3,573,47,129,111,4,31,5,0,1,12
TLALTIZAPAN,732,BASICA,439,84,45,64,5,9,0,0,0,19
TLALTIZAPAN,732,CONTIGUA 1,440,88,58,71,2,1,2,0,1,14
TLALTIZAPAN,733,BASICA,379,67,45,45,13,26,2,0,0,10
TLAQUILTENANGO,734,BASICA,538,47,89,53,73,0,0,0,1,18
TLAQUILTENANGO,734,CONTIGUA 1,538,57,83,65,60,0,3,0,2,6
TLAQUILTENANGO,734,CONTIGUA 2,538,235,226,238,128,12,6,0,11,29
TLAQUILTENANGO,735,BASICA,710,60,60,71,68,0,8,0,0,12
TLAQUILTENANGO,735,CONTIGUA 1,710,56,65,92,81,2,6,0,0,9
TLAQUILTENANGO,736,BASICA,474,64,37,60,62,3,1,0,0,9
TLAQUILTENANGO,736,CONTIGUA 1,475,47,47,66,59,2,4,0,0,10
TLAQUILTENANGO,737,BASICA,623,54,84,80,119,0,3,0,0,12
TLAQUILTENANGO,737,CONTIGUA 1,623,52,80,93,115,5,3,0,0,17
TLAQUILTENANGO,737,CONTIGUA 2,624,51,58,95,126,0,1,0,0,14
TLAQUILTENANGO,737,GEOGRAFICA 1,174,8,26,18,34,1,0,0,0,3
TLAQUILTENANGO,738,BASICA,552,45,55,106,95,2,5,0,0,7
TLAQUILTENANGO,738,CONTIGUA 1,552,60,55,109,104,2,8,0,0,9
TLAQUILTENANGO,738,CONTIGUA 2,552,49,46,115,99,2,15,0,1,8
TLAQUILTENANGO,739,BASICA,693,33,89,92,142,4,6,0,0,12
TLAQUILTENANGO,739,CONTIGUA 1,694,39,78,83,154,0,4,0,0,14
TLAQUILTENANGO,740,BASICA,577,63,59,80,100,1,1,0,1,8
TLAQUILTENANGO,740,CONTIGUA 1,577,54,63,89,133,1,1,0,0,7
TLAQUILTENANGO,740,CONTIGUA 2,578,38,58,88,127,0,2,0,0,6
TLAQUILTENANGO,740,CONTIGUA 3,578,59,48,75,127,1,2,0,0,7
TLAQUILTENANGO,741,BASICA,518,71,58,89,95,0,5,0,0,9
TLAQUILTENANGO,741,CONTIGUA 1,518,59,89,78,77,3,3,0,0,9
TLAQUILTENANGO,741,CONTIGUA 2,519,52,78,85,112,2,3,0,3,5
TLAQUILTENANGO,742,BASICA,605,37,105,77,134,3,7,0,0,5
TLAQUILTENANGO,742,CONTIGUA 1,606,34,101,78,151,2,4,0,0,10
TLAQUILTENANGO,743,BASICA,710,46,101,93,65,1,3,0,0,13
TLAQUILTENANGO,743,CONTIGUA 1,710,66,79,99,73,4,3,0,1,22
TLAQUILTENANGO,744,BASICA,428,48,95,47,44,0,4,0,1,12
TLAQUILTENANGO,745,BASICA,350,42,32,57,29,3,9,0,0,7
TLAQUILTENANGO,745,GEOGRAFICA 1,229,30,37,33,30,2,3,0,0,7
TLAQUILTENANGO,745,GEOGRAFICA 2,275,18,16,52,42,0,1,0,2,6
TLAQUILTENANGO,746,BASICA,610,34,96,82,47,2,12,0,2,14
TLAQUILTENANGO,747,BASICA,313,58,24,18,51,0,1,0,0,9
TLAQUILTENANGO,748,BASICA,509,43,113,25,97,6,1,0,0,17
TLAQUILTENANGO,749,BASICA,425,41,53,83,38,2,1,0,1,9
TLAQUILTENANGO,749,CONTIGUA 1,426,36,67,94,25,1,1,0,2,5
TLAQUILTENANGO,750,BASICA,463,67,36,39,41,4,23,0,0,15
TLAQUILTENANGO,751,BASICA,382,32,33,72,38,0,6,0,0,6
TLAQUILTENANGO,752,BASICA,216,60,26,22,11,0,1,0,0,2
TLAQUILTENANGO,753,BASICA,433,113,43,14,12,4,0,0,3,13
TLAQUILTENANGO,754,BASICA,247,37,50,13,16,0,0,0,0,5
TLAQUILTENANGO,755,BASICA,297,84,25,8,47,0,3,0,0,2
TLAQUILTENANGO,756,BASICA,469,91,42,57,22,0,2,0,1,7
TLAQUILTENANGO,756,CONTIGUA 1,469,112,21,43,22,0,2,0,2,11
TLAQUILTENANGO,757,BASICA,162,18,22,5,48,3,0,0,1,7
TLAQUILTENANGO,757,GEOGRAFICA 1,101,13,26,10,10,0,0,0,0,0
TLAQUILTENANGO,758,BASICA,136,22,11,5,27,3,1,0,0,2
TLAQUILTENANGO,759,BASICA,167,44,15,9,18,0,14,0,0,4
TLAYACAPAN,760,BASICA,607,23,45,178,14,170,11,0,0,14
TLAYACAPAN,760,CONTIGUA 1,607,11,55,226,3,161,14,0,0,7
TLAYACAPAN,761,BASICA,597,13,74,164,14,153,15,0,0,16
TLAYACAPAN,761,CONTIGUA 1,597,25,70,156,6,165,24,0,3,13
TLAYACAPAN,761,CONTIGUA 2,597,28,83,171,7,145,29,0,0,9
TLAYACAPAN,762,BASICA,740,36,73,160,5,193,30,0,0,8
TLAYACAPAN,762,CONTIGUA 1,740,19,66,225,5,172,29,0,0,14
TLAYACAPAN,763,BASICA,485,29,56,121,2,114,10,0,0,10
TLAYACAPAN,763,CONTIGUA 1,486,17,66,145,3,107,12,0,3,9
TLAYACAPAN,764,BASICA,436,15,81,117,2,93,5,0,1,10
TLAYACAPAN,764,CONTIGUA 1,437,33,102,87,0,98,9,0,0,12
TLAYACAPAN,765,BASICA,522,13,96,73,2,125,34,0,1,18
TLAYACAPAN,766,BASICA,502,19,206,31,5,112,2,0,1,13
TLAYACAPAN,766,CONTIGUA 1,503,9,253,24,3,63,1,0,0,8
TLAYACAPAN,767,BASICA,539,57,38,86,10,119,15,0,0,21
TLAYACAPAN,767,CONTIGUA 1,539,39,65,83,10,119,12,0,1,19
TLAYACAPAN,768,BASICA,517,104,74,78,12,32,4,0,0,10
TLAYACAPAN,768,CONTIGUA 1,518,81,77,60,10,35,6,0,0,19
TLAYACAPAN,768,CONTIGUA 2,518,89,60,70,13,51,9,0,0,15
TOTOLAPAN,769,BASICA,565,227,88,47,1,7,1,3,2,11
TOTOLAPAN,769,CONTIGUA 1,565,196,101,81,1,6,1,0,0,6
TOTOLAPAN,769,CONTIGUA 2,566,182,83,75,0,4,0,2,1,12
TOTOLAPAN,770,BASICA,610,236,69,69,1,15,0,2,0,12
TOTOLAPAN,770,CONTIGUA 1,610,255,82,58,0,11,2,0,0,15
TOTOLAPAN,771,BASICA,676,218,122,74,1,15,0,6,3,4
TOTOLAPAN,771,CONTIGUA 1,676,246,124,77,3,7,1,2,2,5
TOTOLAPAN,772,BASICA,204,45,46,54,0,3,0,1,0,8
TOTOLAPAN,773,BASICA,583,26,132,146,3,97,0,3,0,15
TOTOLAPAN,773,CONTIGUA 1,584,37,82,173,2,112,0,2,0,8
TOTOLAPAN,774,BASICA,271,44,66,79,1,7,0,0,1,6
TOTOLAPAN,775,BASICA,207,,,,,,,,,
XOCHITEPEC,776,BASICA,511,104,44,91,5,1,1,0,0,8
XOCHITEPEC,776,CONTIGUA 1,511,89,44,105,6,8,5,0,0,12
XOCHITEPEC,776,CONTIGUA 2,511,99,39,106,8,0,4,0,1,5
XOCHITEPEC,777,BASICA,615,73,58,103,9,5,2,0,2,13
XOCHITEPEC,777,CONTIGUA 1,616,105,59,102,10,8,4,0,5,14
XOCHITEPEC,777,CONTIGUA 2,616,89,65,123,10,3,1,0,5,15
XOCHITEPEC,777,CONTIGUA 3,616,91,63,98,7,2,1,0,0,12
XOCHITEPEC,777,CONTIGUA 4,616,95,57,114,9,1,3,0,1,8
XOCHITEPEC,778,BASICA,672,115,46,150,13,4,1,0,0,13
XOCHITEPEC,778,CONTIGUA 1,672,125,38,145,17,5,3,0,0,15
XOCHITEPEC,778,GEOGRAFICA 1,307,59,23,77,4,2,1,0,0,11
XOCHITEPEC,779,BASICA,598,112,57,151,27,3,1,0,0,14
XOCHITEPEC,779,CONTIGUA 1,599,121,54,157,18,5,1,0,0,20
XOCHITEPEC,780,BASICA,609,98,67,141,20,5,2,0,4,13
XOCHITEPEC,780,CONTIGUA 1,609,132,66,122,24,3,3,0,1,10
XOCHITEPEC,781,BASICA,674,176,52,160,25,4,0,0,0,13
XOCHITEPEC,781,CONTIGUA 1,674,217,47,171,21,2,0,0,2,6
XOCHITEPEC,782,BASICA,565,146,52,152,13,1,0,0,2,12
XOCHITEPEC,782,CONTIGUA 1,565,179,39,142,5,2,0,0,0,6
XOCHITEPEC,783,BASICA,745,225,53,202,11,2,2,0,0,13
XOCHITEPEC,783,CONTIGUA 1,745,230,39,197,17,4,1,0,0,8
XOCHITEPEC,783,CONTIGUA 2,745,212,48,193,18,1,4,0,1,9
XOCHITEPEC,784,BASICA,603,103,65,105,13,2,2,0,0,17
XOCHITEPEC,784,CONTIGUA 1,603,82,55,137,8,5,1,0,2,13
XOCHITEPEC,784,CONTIGUA 2,603,106,42,126,12,2,1,0,0,11
XOCHITEPEC,785,BASICA,473,87,66,80,4,4,2,0,0,7
XOCHITEPEC,785,CONTIGUA 1,473,99,55,55,4,1,3,0,1,7
XOCHITEPEC,786,BASICA,387,74,36,102,23,1,0,0,1,8
XOCHITEPEC,786,CONTIGUA 1,387,71,23,117,22,1,3,0,2,9
XOCHITEPEC,787,BASICA,631,140,46,134,23,3,1,0,0,10
XOCHITEPEC,787,CONTIGUA 1,632,144,38,120,18,3,2,0,0,9
