,Municipio,Seccion,Casilla,PAN,PRI,PRD,PT,PVEM,PC,PCD,PSN,PARM,PAS,PDS,Validos,Nulos,Lista Nominal
,NOGALES,210,0210 Básica,456,586,45,1,0,0,0,0,3,0,0,1091,32,2065
,NOGALES,211,0211 Básica,416,584,20,3,0,0,0,0,6,0,0,1029,16,2069
,NOGALES,212,0212 Básica,338,287,10,3,0,0,0,0,0,0,0,638,3,1060
,NOGALES,213,0213 Básica,247,317,20,6,0,0,0,0,1,0,0,591,6,1392
,NOGALES,214,0214 Básica,336,495,36,6,0,0,0,0,1,0,0,874,14,1936
,NOGALES,215,0215 Básica,466,588,51,5,0,0,0,0,5,0,0,1115,18,2403
,NOGALES,216,0216 Básica,514,409,29,2,0,0,0,0,2,0,0,956,8,1593
,NOGALES,217,0217 Básica,667,550,51,1,0,0,0,0,7,0,0,1276,6,3170
,NOGALES,218,0218 Básica,459,308,17,0,0,0,0,0,1,0,0,785,6,1288
,NOGALES,219,0219 Básica,218,278,10,2,0,0,0,0,1,0,0,509,14,1286
,NOGALES,220,0220 Básica,332,424,24,5,0,0,0,0,3,0,0,788,24,1551
,NOGALES,221,0221 Básica,696,887,52,10,0,0,0,0,1,0,0,1646,23,3370
,NOGALES,222,0222 Básica,216,470,21,2,0,0,0,0,1,0,0,710,15,1310
,NOGALES,223,0223 Básica,363,307,15,0,0,0,0,0,5,0,0,690,3,1304
,NOGALES,224,0224 Básica,702,687,22,2,0,0,0,0,5,0,0,1418,12,3187
,NOGALES,225,0225 Básica,466,478,26,2,0,0,0,0,5,0,0,977,15,1714
,NOGALES,226,0226 Básica,300,317,23,4,0,0,0,0,4,0,0,648,4,1122
,NOGALES,227,0227 Básica,856,882,42,5,0,0,0,0,7,0,0,1792,17,3623
,NOGALES,228,0228 Básica,62,158,3,1,0,0,0,0,0,0,0,224,7,362
,NOGALES,229,0229 Básica,161,234,6,8,0,0,0,0,0,0,0,409,25,698
,NOGALES,230,0230 Básica,16,41,1,0,0,0,0,0,0,0,0,58,5,100
,NOGALES,231,0231 Básica,397,519,31,6,0,0,0,0,0,0,0,953,16,1889
,,,,,,,,,,,,,,,,,
45,ÓNAVAS,1306,"1,306 Básica",0,125,193,0,0,0,0,0,0,0,0,318,5,367
,,,,,,,,,,,,,,,,,
46,OPODEPE,620,0620 Básica,36,189,0,0,0,0,0,0,0,0,0,225,6,385
,OPODEPE,621,0621 Básica,383,281,0,0,0,0,0,0,0,0,0,664,24,919
,OPODEPE,622,0622 Básica,157,81,0,0,0,0,0,0,0,0,0,238,16,349
,OPODEPE,623,0623 Básica,19,80,0,0,0,0,0,0,0,0,0,99,0,127
,OPODEPE,624,0624 Básica,6,133,0,0,0,0,0,0,0,0,0,139,2,185
,,,,,,,,,,,,,,,,,
47,OQUITOA,232,0232 Básica,0,224,0,0,0,0,0,0,0,0,0,224,34,341
,,,,,,,,,,,,,,,,,
48,PITIQUITO,625,0625 Básica,228,226,52,12,0,0,127,0,0,201,0,846,27,1168
,PITIQUITO,626,0626 Básica,221,257,32,4,0,0,54,0,0,221,0,789,24,1033
,PITIQUITO,627,0627 Básica,279,340,58,14,0,0,106,0,0,228,0,1025,31,1372
,PITIQUITO,628,0628 Básica,17,12,1,1,0,0,0,0,0,6,0,37,0,53
,PITIQUITO,629,0629 Básica,303,187,23,1,0,0,9,0,0,339,0,862,26,1288
,PITIQUITO,630,0630 Básica,23,48,0,2,0,0,3,0,0,9,0,85,4,127
,PITIQUITO,630,0630 Extraordinaria,78,29,4,0,0,0,0,0,0,4,0,115,2,158
,,,,,,,,,,,,,,,,,
49,GRAL . PLUTARCO ELÍAS CALLES,1323,"1,323 Básica",12,193,256,10,0,0,0,0,0,0,0,471,11,770
,GRAL . PLUTARCO ELÍAS CALLES,1324,"1,324 Básica",27,207,440,18,0,0,0,0,0,0,0,692,34,1268
,GRAL . PLUTARCO ELÍAS CALLES,1324,"1,324 Extraordinaria",2,82,87,12,0,0,0,0,0,0,0,183,8,345
,GRAL . PLUTARCO ELÍAS CALLES,1325,"1,325 Básica",55,217,205,8,0,0,0,0,0,0,0,485,14,806
,GRAL . PLUTARCO ELÍAS CALLES,1326,"1,326 Básica",22,176,350,13,0,0,0,0,0,0,0,561,10,924
,GRAL . PLUTARCO ELÍAS CALLES,1327,"1,327 Básica",17,157,235,9,0,0,0,0,0,0,0,418,0,666
,GRAL . PLUTARCO ELÍAS CALLES,1328,"1,328 Básica",8,123,126,3,0,0,0,0,0,0,0,260,4,371
,GRAL . PLUTARCO ELÍAS CALLES,1329,"1,329 Básica",7,214,228,12,0,0,0,0,0,0,0,461,13,855
,GRAL . PLUTARCO ELÍAS CALLES,1330,"1,330 Básica",8,132,141,6,0,0,0,0,0,0,0,287,5,428
,,,,,,,,,,,,,,,,,
50,PUERTO PEÑASCO,631,0631 Básica,316,512,60,39,0,0,0,0,4,0,0,931,15,1643
,PUERTO PEÑASCO,632,0632 Básica,295,412,23,46,0,0,0,0,3,0,0,779,21,1291
,PUERTO PEÑASCO,633,0633 Básica,165,197,14,28,0,0,0,0,3,0,0,407,6,605
,PUERTO PEÑASCO,634,0634 Básica,226,351,31,72,0,0,0,0,7,0,0,687,10,1000
,PUERTO PEÑASCO,635,0635 Básica,202,310,23,35,0,0,0,0,2,0,0,572,13,931
,PUERTO PEÑASCO,636,0636 Básica,399,492,14,62,0,0,0,0,5,0,0,972,6,1463
,PUERTO PEÑASCO,637,0637 Básica,273,285,38,65,0,0,0,0,3,0,0,664,2,952
,PUERTO PEÑASCO,638,0638 Básica,328,387,23,62,0,0,0,0,5,0,0,805,8,1181
,PUERTO PEÑASCO,639,0639 Básica,283,385,23,34,0,0,0,0,2,0,0,727,20,1140
,PUERTO PEÑASCO,640,0640 Básica,258,362,22,45,0,0,0,0,8,0,0,695,9,1106
,PUERTO PEÑASCO,641,0641 Básica,271,411,14,47,0,0,0,0,2,0,0,745,14,1137
,PUERTO PEÑASCO,642,0642 Básica,369,433,39,51,0,0,0,0,1,0,0,893,14,1289
,PUERTO PEÑASCO,643,0643 Básica,265,364,23,79,0,0,0,0,3,0,0,734,10,1094
,PUERTO PEÑASCO,644,0644 Básica,193,233,16,56,0,0,0,0,0,0,0,498,10,726
,PUERTO PEÑASCO,645,0645 Básica,304,349,36,50,0,0,0,0,1,0,0,740,6,1099
,PUERTO PEÑASCO,646,0646 Básica,312,454,21,62,0,0,0,0,1,0,0,850,12,1203
,PUERTO PEÑASCO,647,0647 Básica,81,131,10,9,0,0,0,0,1,0,0,232,4,360
,PUERTO PEÑASCO,648,0648 Básica,208,257,27,30,0,0,0,0,2,0,0,524,15,953
,,,,,,,,,,,,,,,,,
51,QUIRIEGO,1307,"1,307 Básica",0,424,386,0,0,0,0,0,0,0,0,810,5,1040
,QUIRIEGO,1308,"1,308 Básica",0,221,191,0,0,0,0,0,0,0,0,412,2,518
,QUIRIEGO,1308,"1,308 Extraordinaria",0,88,70,0,0,0,0,0,0,0,0,158,9,223
,QUIRIEGO,1309,"1,309 Básica",0,181,150,0,0,0,0,0,0,0,0,331,9,430
,,,,,,,,,,,,,,,,,
52,RAYÓN,649,0649 Básica,0,198,93,0,0,0,0,0,0,0,0,291,14,392
,RAYÓN,650,0650 Básica,0,364,211,0,0,0,0,0,0,0,0,575,31,781
,RAYÓN,651,0651 Básica,0,26,20,0,0,0,0,0,0,0,0,46,5,62
,,,,,,,,,,,,,,,,,
53,ROSARIO,1310,1310 Básica,183,477,23,0,0,0,0,0,0,0,0,683,12,989
,ROSARIO,1311,"1,311 Básica",327,622,25,0,0,0,0,0,0,0,0,974,22,1553
,ROSARIO,1312,"1,312 Básica",2,68,2,0,0,0,0,0,0,0,0,72,3,96
,ROSARIO,1313,"1,313 Básica",28,50,2,0,0,0,0,0,0,0,0,80,5,152
,ROSARIO,1314,"1,314 Básica",67,334,48,0,0,0,0,0,0,0,0,449,9,719
,ROSARIO,1315,"1,315 Básica",31,138,16,0,0,0,0,0,0,0,0,185,3,298
,,,,,,,,,,,,,,,,,
54,SAHUARIPA,233,0233 Básica,31,309,150,0,0,0,0,0,0,0,0,490,19,754
,SAHUARIPA,234,0234 Básica,35,267,155,0,0,0,0,0,0,0,0,457,14,726
,SAHUARIPA,235,0235 Básica,93,426,261,0,0,0,0,0,0,0,0,780,32,1222
,SAHUARIPA,236,0236 Básica,3,44,39,0,0,0,0,0,0,0,0,86,9,139
,SAHUARIPA,237,0237 Básica,4,36,41,0,0,0,0,0,0,0,0,81,8,128
,SAHUARIPA,238,0238 Básica,18,25,33,0,0,0,0,0,0,0,0,76,6,129
,SAHUARIPA,239,0239 Básica,2,47,51,0,0,0,0,0,0,0,0,100,7,142
,SAHUARIPA,240,0240 Básica,57,112,16,0,0,0,0,0,0,0,0,185,4,301
,SAHUARIPA,241,0241 Básica,5,36,12,0,0,0,0,0,0,0,0,53,7,96
,SAHUARIPA,242,0242 Básica,6,22,12,0,0,0,0,0,0,0,0,40,1,62
,SAHUARIPA,243,0243 Básica,3,69,22,0,0,0,0,0,0,0,0,94,2,143
,SAHUARIPA,244,0244 Básica,2,30,12,0,0,0,0,0,0,0,0,44,6,71
,SAHUARIPA,245,0245 Básica,3,44,15,0,0,0,0,0,0,0,0,62,1,89
,SAHUARIPA,246,0246 Básica,14,53,30,0,0,0,0,0,0,0,0,97,7,195
,,,,,,,,,,,,,,,,,
55,SAN FELIPE DE JESÚS,247,0247 Básica,153,128,10,0,0,0,0,0,0,0,0,291,6,339
,,,,,,,,,,,,,,,,,
56,SAN IGNACIO RÍO MUERTO,1101,"1,101 Básica",0,120,153,0,0,0,0,0,0,1,1,275,14,431
,SAN IGNACIO RÍO MUERTO,1102,"1,102 Básica",0,344,509,0,0,0,0,0,0,3,5,861,23,1261
,SAN IGNACIO RÍO MUERTO,1103,"1,103 Básica",0,240,364,0,0,0,0,0,0,0,1,605,13,857
,SAN IGNACIO RÍO MUERTO,1104,"1,104 Básica",0,279,323,0,0,0,0,0,0,1,0,603,15,852
,SAN IGNACIO RÍO MUERTO,1105,"1,105 Básica",0,419,426,0,0,0,0,0,0,22,3,870,20,1283
,SAN IGNACIO RÍO MUERTO,1106,"1,106 Extraordinaria 1",0,39,94,0,0,0,0,0,0,4,5,142,1,213
,SAN IGNACIO RÍO MUERTO,1106,"1,106 Extraordinaria 2",0,43,70,0,0,0,0,0,0,0,0,113,13,196
,SAN IGNACIO RÍO MUERTO,1106,"1,106 Extraordinaria 3",0,96,142,0,0,0,0,0,0,0,0,238,5,338
,SAN IGNACIO RÍO MUERTO,1106,"1,106 Básica",0,65,124,0,0,0,0,0,0,0,1,190,13,309
,SAN IGNACIO RÍO MUERTO,1107,"1,107 Básica",0,456,505,0,0,0,0,0,0,2,10,973,25,1617
,SAN IGNACIO RÍO MUERTO,1108,"1,108 Básica",0,82,114,0,0,0,0,0,0,0,1,197,4,333
,SAN IGNACIO RÍO MUERTO,1108,"1,108 Extraordinaria",0,43,76,0,0,0,0,0,0,0,0,119,11,221
,,,,,,,,,,,,,,,,,
57,SAN JAVIER,248,0248 Básica,106,142,0,0,0,0,0,0,0,0,0,248,1,299
,,,,,,,,,,,,,,,,,
58,SAN LUIS RÍO COLORADO,652,0652 Básica,244,161,36,0,0,0,0,0,0,0,0,441,27,828
,SAN LUIS RÍO COLORADO,653,0653 Básica,93,57,4,0,1,0,0,0,0,0,0,155,1,284
,SAN LUIS RÍO COLORADO,654,0654 Básica,122,93,5,0,0,0,0,0,0,0,0,220,4,384
,SAN LUIS RÍO COLORADO,655,0655 Básica,222,102,8,1,1,0,0,0,0,0,0,334,4,634
,SAN LUIS RÍO COLORADO,656,0656 Básica,317,199,9,3,0,0,0,0,0,0,0,528,5,829
,SAN LUIS RÍO COLORADO,657,0657 Básica,361,181,12,2,3,0,0,0,0,0,0,559,6,928
,SAN LUIS RÍO COLORADO,658,0658 Básica,327,195,11,0,3,0,0,0,0,0,0,536,7,843
,SAN LUIS RÍO COLORADO,659,0659 Básica,270,155,11,5,2,0,0,0,0,2,0,445,2,737
,SAN LUIS RÍO COLORADO,660,0660 Básica,387,158,23,2,0,0,0,0,0,1,0,571,2,968
,SAN LUIS RÍO COLORADO,661,0661 Básica,418,229,360,3,0,0,0,0,0,1,0,1011,16,2348
,SAN LUIS RÍO COLORADO,662,0662 Básica,255,162,9,0,0,0,1,0,0,0,0,427,320,743
,SAN LUIS RÍO COLORADO,663,0663 Básica,74,62,5,1,0,0,0,0,0,0,0,142,2,265
,SAN LUIS RÍO COLORADO,664,0664 Básica,275,155,12,1,0,0,1,0,0,0,1,445,4,718
,SAN LUIS RÍO COLORADO,665,0665 Básica,346,145,8,2,0,0,0,0,0,0,0,501,4,788
,SAN LUIS RÍO COLORADO,666,0666 Básica,442,241,14,6,0,0,7,0,0,0,1,711,5,1228
,SAN LUIS RÍO COLORADO,667,0667 Básica,536,221,13,3,1,0,0,0,1,4,0,779,17,1289
,SAN LUIS RÍO COLORADO,668,0668 Básica,542,245,27,0,1,0,1,0,0,0,0,816,34,1549
,SAN LUIS RÍO COLORADO,669,0669 Básica,524,157,25,14,2,0,2,0,1,0,0,725,12,1328
,SAN LUIS RÍO COLORADO,670,0670 Básica,571,292,195,6,2,0,2,0,0,0,1,1069,22,3045
,SAN LUIS RÍO COLORADO,671,0671 Básica,157,103,5,0,0,0,0,0,0,0,0,265,4,443
,SAN LUIS RÍO COLORADO,672,0672 Básica,232,133,13,0,0,0,2,0,0,0,0,380,7,691
,SAN LUIS RÍO COLORADO,673,0673 Básica,309,164,22,2,0,0,0,0,1,0,0,498,5,842
,SAN LUIS RÍO COLORADO,674,0674 Básica,223,136,15,0,0,0,0,0,0,0,0,374,10,686
,SAN LUIS RÍO COLORADO,675,0675 Básica,198,98,12,1,1,0,1,0,0,0,0,311,5,587
,SAN LUIS RÍO COLORADO,676,0676 Básica,329,184,11,4,1,0,1,0,0,0,4,534,9,925
,SAN LUIS RÍO COLORADO,677,0677 Básica,463,217,22,3,1,0,0,0,0,0,0,706,10,1235
,SAN LUIS RÍO COLORADO,678,0678 Básica,472,156,14,2,1,0,1,0,0,0,2,648,10,1141
,SAN LUIS RÍO COLORADO,679,0679 Básica,324,175,18,2,10,0,0,0,0,1,1,531,7,978
,SAN LUIS RÍO COLORADO,680,0680 Básica,582,284,26,1,2,0,0,0,2,0,0,897,21,1517
,SAN LUIS RÍO COLORADO,681,0681 Básica,530,240,53,9,3,0,3,0,0,0,0,838,19,1624
,SAN LUIS RÍO COLORADO,682,0682 Básica,159,98,5,0,0,0,0,0,0,0,1,263,7,498
,SAN LUIS RÍO COLORADO,683,0683 Básica,218,117,9,2,0,0,1,0,0,0,0,347,5,596
,SAN LUIS RÍO COLORADO,684,0684 Básica,332,114,18,4,0,0,0,0,0,0,0,468,20,859
,SAN LUIS RÍO COLORADO,685,0685 Básica,529,219,16,4,0,0,0,0,0,0,0,768,15,1247
,SAN LUIS RÍO COLORADO,686,0686 Básica,235,131,8,0,5,0,0,0,0,0,0,379,7,654
,SAN LUIS RÍO COLORADO,687,0687 Básica,336,146,7,2,0,0,2,0,0,0,0,493,11,824
,SAN LUIS RÍO COLORADO,688,0688 Básica,317,129,11,6,0,0,0,0,0,1,0,464,5,825
,SAN LUIS RÍO COLORADO,689,0689 Básica,269,128,24,4,2,0,8,0,0,1,1,437,6,783
,SAN LUIS RÍO COLORADO,690,0690 Básica,404,179,34,7,2,0,1,0,2,1,1,631,10,1129
,SAN LUIS RÍO COLORADO,691,0691 Básica,243,96,13,5,2,0,1,0,1,0,2,363,8,650
,SAN LUIS RÍO COLORADO,692,0692 Básica,287,108,18,7,0,0,0,0,0,0,0,420,7,842
,SAN LUIS RÍO COLORADO,693,0693 Básica,197,93,14,3,0,0,1,0,1,0,0,309,3,574
,SAN LUIS RÍO COLORADO,694,0694 Básica,263,105,24,4,0,0,0,0,0,0,0,396,15,811
,SAN LUIS RÍO COLORADO,695,0695 Básica,265,119,21,9,1,0,1,0,1,0,0,417,7,799
,SAN LUIS RÍO COLORADO,696,0696 Básica,321,206,29,9,0,0,3,0,1,0,1,570,19,1069
,SAN LUIS RÍO COLORADO,697,0697 Básica,334,144,14,4,0,0,2,0,0,0,0,498,9,891
,SAN LUIS RÍO COLORADO,698,0698 Básica,333,118,17,1,1,0,0,0,0,0,0,470,9,846
,SAN LUIS RÍO COLORADO,699,0699 Básica,287,137,15,2,2,0,0,0,0,2,0,445,14,765
,SAN LUIS RÍO COLORADO,700,0700 Básica,355,137,17,1,0,0,1,0,0,0,0,511,0,771
,SAN LUIS RÍO COLORADO,701,0701 Básica,714,356,18,6,0,0,4,0,1,0,0,1099,2,1762
,SAN LUIS RÍO COLORADO,702,0702 Básica,199,123,10,1,0,0,1,0,0,0,0,334,9,567
,SAN LUIS RÍO COLORADO,703,0703 Básica,482,246,13,5,1,0,3,0,1,0,0,751,11,1230
,SAN LUIS RÍO COLORADO,704,0704 Básica,436,209,16,8,1,0,0,0,1,0,0,671,9,1097
,SAN LUIS RÍO COLORADO,705,0705 Básica,502,203,21,3,2,0,1,0,0,1,0,733,14,1418
,SAN LUIS RÍO COLORADO,706,0706 Básica,633,234,19,4,3,0,0,0,1,0,0,894,20,1631
,SAN LUIS RÍO COLORADO,707,0707 Básica,442,206,26,3,2,0,1,0,1,0,0,681,16,1227
,SAN LUIS RÍO COLORADO,708,0708 Básica,335,144,26,4,0,0,1,0,0,0,0,510,11,881
,SAN LUIS RÍO COLORADO,709,0709 Básica,375,129,36,2,1,0,0,0,1,0,0,544,27,1050
,SAN LUIS RÍO COLORADO,710,0710 Básica,497,235,67,12,0,0,0,0,0,0,0,811,28,1576
,SAN LUIS RÍO COLORADO,711,0711 Básica,452,238,50,3,1,0,0,0,1,0,0,745,22,1341
,SAN LUIS RÍO COLORADO,712,0712 Básica,217,80,10,5,0,0,0,0,0,0,1,313,12,573
,SAN LUIS RÍO COLORADO,713,0713 Básica,1064,395,52,26,0,0,0,0,0,0,0,1537,39,1485
,SAN LUIS RÍO COLORADO,714,0714 Básica,501,219,15,4,1,0,1,0,0,2,0,743,18,1347
,SAN LUIS RÍO COLORADO,715,0715 Básica,442,177,20,3,1,0,1,0,0,0,2,646,3,1054
,SAN LUIS RÍO COLORADO,716,0716 Básica,360,139,15,4,0,0,0,0,0,0,0,518,18,893
,SAN LUIS RÍO COLORADO,717,0717 Básica,289,106,9,6,3,0,1,0,1,0,0,415,5,750
,SAN LUIS RÍO COLORADO,718,0718 Básica,223,118,21,19,0,0,0,0,0,0,0,381,16,720
,SAN LUIS RÍO COLORADO,719,0719 Básica,431,218,21,3,0,0,0,0,0,2,1,676,21,1402
,SAN LUIS RÍO COLORADO,720,0720 Básica,289,136,21,0,3,0,0,0,0,0,0,449,29,785
,SAN LUIS RÍO COLORADO,721,0721 Básica,476,235,50,4,3,0,1,0,2,1,1,773,15,1378
,SAN LUIS RÍO COLORADO,722,0722 Básica,466,202,30,6,0,0,3,0,0,0,1,708,17,1335
,SAN LUIS RÍO COLORADO,723,0723 Básica,356,246,57,7,0,0,2,0,2,0,2,672,9,1376
,SAN LUIS RÍO COLORADO,724,0724 Básica,444,243,71,12,0,0,3,0,0,0,0,773,14,1681
,SAN LUIS RÍO COLORADO,725,0725 Básica,292,140,22,7,1,0,0,0,2,1,0,465,7,892
,SAN LUIS RÍO COLORADO,726,0726 Básica,300,123,21,5,0,0,0,0,0,1,0,450,29,878
,SAN LUIS RÍO COLORADO,727,0727 Básica,400,138,17,2,2,0,1,0,0,1,2,563,18,1116
,SAN LUIS RÍO COLORADO,728,0728 Básica,290,169,21,3,3,0,3,0,1,0,0,490,12,906
,SAN LUIS RÍO COLORADO,729,0729 Básica,341,147,33,11,0,0,1,0,1,1,0,535,12,1062
,SAN LUIS RÍO COLORADO,730,0730 Básica,417,256,76,6,2,0,0,0,0,1,0,758,1,1596
,SAN LUIS RÍO COLORADO,731,0731 Básica,281,280,115,4,4,0,0,0,0,1,3,688,22,1235
,SAN LUIS RÍO COLORADO,732,0732 Básica,335,375,86,12,4,0,1,0,0,4,1,818,23,1331
,SAN LUIS RÍO COLORADO,733,0733 Básica,164,153,24,3,2,0,1,0,0,1,0,348,8,560
,SAN LUIS RÍO COLORADO,734,0734 Básica,102,81,5,1,0,0,0,0,0,0,0,189,3,259
,SAN LUIS RÍO COLORADO,734,0734 Extraordinaria,85,45,6,1,0,0,2,0,0,1,0,140,1,209
,SAN LUIS RÍO COLORADO,735,0735 Básica,109,95,12,2,1,0,0,0,0,1,0,220,10,322
,SAN LUIS RÍO COLORADO,736,0736 Básica,135,89,2,3,0,0,0,0,0,0,0,229,14,369
,SAN LUIS RÍO COLORADO,737,0737 Básica,430,306,53,17,5,0,0,0,2,0,0,813,38,1482
,SAN LUIS RÍO COLORADO,738,0738 Básica,347,326,51,8,0,0,1,0,1,1,2,737,14,1134
,SAN LUIS RÍO COLORADO,739,0739 Básica,119,106,46,2,0,0,0,0,0,0,0,273,19,471
,SAN LUIS RÍO COLORADO,740,0740 Básica,422,323,136,12,3,0,1,0,6,2,1,906,32,1459
,SAN LUIS RÍO COLORADO,741,0741 Extraordinaria 1,43,155,2,0,0,0,0,0,0,0,0,200,2,153
,SAN LUIS RÍO COLORADO,741,0741 Extraordinaria 2,106,114,47,4,1,0,2,0,2,2,1,279,24,484
,SAN LUIS RÍO COLORADO,741,0741 Básica,384,296,34,8,0,0,4,0,0,1,0,727,14,1070
,SAN LUIS RÍO COLORADO,742,0742 Básica,408,331,15,2,2,0,1,0,1,0,0,760,15,1288
,,,,,,,,,,,,,,,,,
59,SAN MIGUEL DE HORCASITAS,743,0743 Básica,11,304,5,16,0,0,0,0,0,0,0,336,12,447
,SAN MIGUEL DE HORCASITAS,744,0744 Básica,26,158,1,11,0,0,0,0,0,0,0,196,7,271
,SAN MIGUEL DE HORCASITAS,745,0745 Básica,11,204,2,10,0,0,0,0,0,0,0,227,2,316
,SAN MIGUEL DE HORCASITAS,746,0746 Básica,57,487,44,494,0,0,0,0,0,0,0,1082,42,2084
,,,,,,,,,,,,,,,,,
60,SAN PEDRO DE LA CUEVA,249,0249 Básica,330,417,0,0,0,0,0,0,0,0,0,747,17,912
,SAN PEDRO DE LA CUEVA,250,0250 Básica,21,35,0,0,0,0,0,0,0,0,0,56,5,79
,SAN PEDRO DE LA CUEVA,251,0251 Básica,112,131,0,0,0,0,0,0,0,0,0,243,12,322
,,,,,,,,,,,,,,,,,
61,SANTA ANA,252,0252 Básica,292,237,12,3,0,0,0,0,0,14,0,558,10,807
,SANTA ANA,253,0253 Básica,314,264,32,2,0,0,0,0,0,0,0,612,10,948
,SANTA ANA,254,0254 Básica,310,248,7,2,0,0,0,0,0,8,0,575,53,884
,SANTA ANA,255,0255 Básica,508,426,27,3,0,0,0,0,0,0,0,964,17,1387
,SANTA ANA,256,0256 Básica,420,397,31,1,0,0,0,0,0,0,0,849,7,1137
,SANTA ANA,257,0257 Básica,244,209,19,1,0,0,0,0,0,0,0,473,4,614
,SANTA ANA,258,0258 Básica,68,81,0,0,0,0,0,0,0,1,0,150,6,193
,SANTA ANA,259,0259 Básica,88,174,5,13,0,0,0,0,0,4,0,284,7,385
,SANTA ANA,260,0260 Básica,159,161,24,0,0,0,0,0,0,0,0,344,5,487
,SANTA ANA,261,0261 Básica,241,311,11,4,0,0,0,0,0,1,0,568,8,731
,SANTA ANA,262,0262 Básica,194,232,34,11,0,0,0,0,0,0,0,471,10,632
,SANTA ANA,263,0263 Básica,399,256,16,2,0,0,0,0,0,11,0,684,15,976
,,,,,,,,,,,,,,,,,
62,SANTA CRUZ,264,0264 Básica,96,377,123,0,0,0,0,0,0,0,0,596,31,968
,,,,,,,,,,,,,,,,,
63,SÁRIC,265,0265 Básica,402,361,0,0,0,0,0,0,0,0,0,763,5,908
,SÁRIC,266,0266 Básica,199,288,0,0,0,0,0,0,0,0,0,487,16,633
,,,,,,,,,,,,,,,,,
64,SOYOPA,267,0267 Básica,0,129,50,0,0,0,0,0,0,0,0,179,8,222
,SOYOPA,268,0268 Básica,0,125,88,0,0,0,0,0,0,0,0,213,17,298
,SOYOPA,269,0269 Básica,0,122,29,0,0,0,0,0,0,0,0,151,6,198
,SOYOPA,270,0270 Básica,0,97,60,0,0,0,0,0,0,0,0,157,17,261
,SOYOPA,271,0271 Básica,0,42,10,0,0,0,0,0,0,0,0,52,5,85
,SOYOPA,272,0272 Básica,0,198,46,0,0,0,0,0,0,0,0,244,12,318
,,,,,,,,,,,,,,,,,
65,SUAQUI GRANDE,273,0273 Básica,569,488,0,0,0,0,0,0,0,0,0,1057,18,1202
,,,,,,,,,,,,,,,,,
66,TEPACHE,274,0274 Básica,11,196,181,0,0,0,0,0,0,0,0,388,7,582
,TEPACHE,275,0275 Básica,15,151,172,0,0,0,0,0,0,0,0,338,10,508
,TEPACHE,276,0276 Básica,1,16,30,0,0,0,0,0,0,0,0,47,4,68
,,,,,,,,,,,,,,,,,
67,TRINCHERAS,278,0278 Básica,273,293,0,38,0,0,0,0,0,0,0,604,9,849
,TRINCHERAS,279,0279 Básica,52,87,0,3,0,0,0,0,0,0,0,142,3,199
,TRINCHERAS,280,0280 Básica,23,45,0,4,0,0,0,0,0,0,0,72,4,103
,,,,,,,,,,,,,,,,,
68,TUBUTAMA,281,0281 Básica,147,93,0,0,0,0,0,0,0,0,0,240,9,315
,TUBUTAMA,282,0282 Básica,23,28,0,0,0,0,0,0,0,0,0,51,2,69
,TUBUTAMA,283,0283 Básica,47,46,0,0,0,0,0,0,0,0,0,93,9,126
,TUBUTAMA,284,0284 Básica,29,59,0,0,0,0,0,0,0,0,0,88,3,150
,TUBUTAMA,285,0285 Básica,69,297,0,0,0,0,0,0,0,0,0,366,8,476
,,,,,,,,,,,,,,,,,
69,URES,747,0747 Básica,296,365,136,0,0,0,0,0,0,0,0,797,26,1211
,URES,748,0748 Básica,235,234,161,0,0,0,0,0,0,0,0,630,30,1023
,URES,749,0749 Básica,175,226,90,0,0,0,0,0,0,0,0,491,13,733
,URES,750,0750 Básica,149,241,124,0,0,0,0,0,0,0,0,514,24,814
,URES,751,0751 Básica,62,38,16,0,0,0,0,0,0,0,0,116,3,152
,URES,752,0752 Básica,28,142,22,0,0,0,0,0,0,0,0,192,2,260
,URES,753,0753 Básica,111,448,76,0,0,0,0,0,0,0,0,635,26,904
,URES,754,0754 Básica,41,179,29,0,0,0,0,0,0,0,0,249,2,356
,URES,755,0755 Básica,36,85,35,0,0,0,0,0,0,0,0,156,6,259
,URES,756,0756 Básica,276,143,3,0,0,0,0,0,0,0,0,422,8,571
,URES,757,0757 Básica,72,81,13,0,0,0,0,0,0,0,0,166,10,279
,URES,758,0758 Básica,28,45,7,0,0,0,0,0,0,0,0,80,3,128
,URES,759,0759 Básica,12,45,35,0,0,0,0,0,0,0,0,92,6,155
,,,,,,,,,,,,,,,,,
70,VILLA HIDALGO,286,0286 Básica,72,240,1,89,0,0,0,0,0,0,0,402,0,516
,VILLA HIDALGO,287,0287 Básica,64,186,13,235,0,0,0,0,0,0,0,498,29,641
,VILLA HIDALGO,288,0288 Básica,9,110,3,79,0,0,0,0,0,0,0,201,6,247
,,,,,,,,,,,,,,,,,
71,VILLA PESQUEIRA,289,0289 Básica,0,234,311,0,0,0,0,0,0,0,0,545,26,670
,VILLA PESQUEIRA,290,0290 Básica,0,149,78,0,0,0,0,0,0,0,0,227,21,286
,VILLA PESQUEIRA,291,0291 Básica,0,257,18,0,0,0,0,0,0,0,0,275,12,337
,,,,,,,,,,,,,,,,,
72,YÉCORA,1316,"1,316 Básica",154,437,21,0,0,0,0,0,0,0,0,612,15,860
,YÉCORA,1317,"1,317 Básica",136,360,23,0,0,0,0,0,0,0,0,519,16,814
