Numero,Municipio,Casilla,Tipo,PAN,PRI,PRI-PANAL,PRD-PT,PVEM,Convergencia,Alternativa,Nulos,Total Votos,Lista Nominal
29,GUAYMAS,1091,Básica,257,0,94,104,0,19,0,0,474,998
29,GUAYMAS,1092,Básica,210,0,104,100,0,9,3,20,446,903
29,GUAYMAS,1093,Básica,243,0,142,127,0,44,1,0,557,1250
29,GUAYMAS,1094,Básica,193,0,231,152,0,21,4,17,618,1336
29,GUAYMAS,1095,Básica,292,0,190,152,0,20,5,25,684,1398
29,GUAYMAS,1096,Básica,178,0,135,84,0,11,0,20,428,875
29,GUAYMAS,1097,Básica,68,0,83,69,0,32,0,18,270,611
29,GUAYMAS,1097,Contigua 1,110,0,186,162,0,66,4,35,563,1224
29,GUAYMAS,1098,Básica,92,0,83,88,0,36,1,10,310,567
29,GUAYMAS,1098,Contigua 1,60,0,55,70,0,22,0,27,234,567
29,GUAYMAS,1098,Contigua 2,147,0,163,127,0,54,1,25,517,1136
29,GUAYMAS,1099,Básica,189,0,49,100,0,6,0,0,344,738
29,GUAYMAS,1100,Básica,164,0,112,110,0,37,0,11,434,1045
30,HERMOSILLO,336,Básica,166,0,203,30,1,0,0,10,410,748
30,HERMOSILLO,336,Contigua 1,164,0,184,20,4,0,0,8,380,748
30,HERMOSILLO,336,Contigua 2,170,0,177,22,2,0,0,7,378,748
30,HERMOSILLO,336,Contigua 3,161,0,166,25,4,0,0,8,364,748
30,HERMOSILLO,336,Contigua 4,321,0,367,43,4,0,0,17,752,1497
30,HERMOSILLO,337,Básica,163,0,124,25,1,0,0,6,319,610
30,HERMOSILLO,337,Contigua 1,152,0,120,20,1,0,0,11,304,610
30,HERMOSILLO,337,Contigua 2,142,0,112,22,2,0,0,7,285,610
30,HERMOSILLO,337,Contigua 3,265,0,226,36,3,0,0,14,544,1222
30,HERMOSILLO,338,Básica,163,0,164,22,4,0,0,7,360,716
30,HERMOSILLO,338,Contigua 1,180,0,200,0,0,0,0,0,380,716
30,HERMOSILLO,338,Contigua 2,148,0,148,53,3,0,0,8,360,716
30,HERMOSILLO,338,Contigua 3,310,0,292,48,6,0,0,19,675,1433
30,HERMOSILLO,339,Básica,161,0,121,25,1,0,0,10,318,586
30,HERMOSILLO,339,Contigua 1,126,0,136,28,2,0,0,3,295,586
30,HERMOSILLO,339,Contigua 2,304,0,192,53,5,0,0,14,568,1174
30,HERMOSILLO,340,Extraordinaria 1,169,0,166,15,2,0,0,1,353,635
30,HERMOSILLO,340,Extraordinaria 1Contigua 1,161,0,170,15,1,0,0,2,349,635
30,HERMOSILLO,340,Extraordinaria 1Contigua 2,334,0,301,36,6,0,0,9,686,1272
30,HERMOSILLO,340,Básica,179,0,149,18,0,0,0,9,355,666
30,HERMOSILLO,340,Contigua 1,148,0,134,18,5,0,0,6,311,666
30,HERMOSILLO,340,Contigua 2,281,0,305,56,3,0,0,19,664,1333
30,HERMOSILLO,341,Extraordinaria 1,159,0,175,24,1,0,0,1,360,647
30,HERMOSILLO,341,Extraordinaria 1Contigua 1,156,0,162,20,2,0,0,0,340,647
30,HERMOSILLO,341,Extraordinaria 1Contigua 2,165,0,162,24,0,0,0,3,354,647
30,HERMOSILLO,341,Extraordinaria 1Contigua 3,148,0,166,24,2,0,0,3,343,648
30,HERMOSILLO,341,Extraordinaria 1Contigua 4,174,0,151,24,3,0,0,2,354,648
30,HERMOSILLO,341,Extraordinaria 1Contigua 5,331,0,327,42,5,0,0,4,709,1296
30,HERMOSILLO,341,Básica,176,0,169,23,2,0,0,6,376,673
30,HERMOSILLO,341,Contigua 1,127,0,139,27,0,0,0,7,300,673
30,HERMOSILLO,341,Contigua 2,144,0,162,30,0,0,0,8,344,673
30,HERMOSILLO,341,Contigua 3,154,0,175,21,0,0,0,8,358,673
30,HERMOSILLO,341,Contigua 4,312,0,341,64,2,0,0,10,729,1346
30,HERMOSILLO,342,Básica,148,0,213,27,0,0,0,4,392,704
30,HERMOSILLO,342,Contigua 1,145,0,209,20,0,0,0,4,378,705
30,HERMOSILLO,342,Contigua 2,172,0,187,27,0,0,0,10,396,705
30,HERMOSILLO,342,Contigua 3,287,0,380,45,10,0,0,17,739,1410
30,HERMOSILLO,343,Básica,107,0,162,21,0,0,0,8,298,620
30,HERMOSILLO,343,Contigua 1,125,0,159,11,3,0,0,9,307,620
30,HERMOSILLO,343,Contigua 2,110,0,158,22,2,0,0,6,298,620
30,HERMOSILLO,343,Contigua 3,263,0,293,41,4,0,0,16,617,1242
30,HERMOSILLO,344,Básica,154,0,249,28,4,0,0,0,435,648
30,HERMOSILLO,344,Contigua 1,183,0,218,32,0,0,0,2,435,648
30,HERMOSILLO,344,Contigua 2,162,0,252,36,3,0,0,0,453,648
30,HERMOSILLO,344,Contigua 3,314,0,451,80,3,0,0,8,856,1296
30,HERMOSILLO,345,Básica,177,0,199,28,1,0,0,6,411,642
30,HERMOSILLO,345,Contigua 1,177,0,146,34,3,0,0,12,372,643
30,HERMOSILLO,345,Contigua 2,321,0,295,29,3,0,0,13,661,1286
30,HERMOSILLO,346,Básica,263,0,225,31,4,0,0,17,540,1073
30,HERMOSILLO,347,Básica,145,0,182,18,3,0,0,3,351,675
30,HERMOSILLO,347,Contigua 1,330,0,310,37,4,0,0,20,701,1351
30,HERMOSILLO,348,Básica,335,0,259,38,8,0,0,9,649,1302
30,HERMOSILLO,349,Básica,267,0,199,24,7,0,0,16,513,1032
30,HERMOSILLO,350,Básica,161,0,147,25,4,0,0,7,344,692
30,HERMOSILLO,350,Contigua 1,300,0,301,47,3,0,0,17,668,1386
30,HERMOSILLO,351,Básica,130,0,180,24,0,0,0,7,341,724
30,HERMOSILLO,351,Contigua 1,267,0,324,43,6,0,0,14,654,1448
30,HERMOSILLO,353,Básica,226,0,300,34,7,0,0,14,581,1094
30,HERMOSILLO,354,Básica,350,0,212,44,3,0,0,19,628,1244
30,HERMOSILLO,355,Básica,429,0,364,46,5,0,0,13,857,1426
30,HERMOSILLO,356,Básica,374,0,335,39,3,0,0,14,765,1249
30,HERMOSILLO,357,Básica,168,0,117,17,1,0,0,9,312,572
30,HERMOSILLO,357,Contigua 1,326,0,225,35,3,0,0,20,609,1144
30,HERMOSILLO,358,Básica,140,0,126,7,2,0,0,6,281,524
30,HERMOSILLO,358,Contigua 1,264,0,246,26,2,0,0,14,552,1049
30,HERMOSILLO,359,Básica,197,0,234,38,4,0,0,2,475,711
30,HERMOSILLO,359,Contigua 1,194,0,275,27,2,0,0,3,501,711
30,HERMOSILLO,359,Contigua 2,184,0,250,32,1,0,0,4,471,712
30,HERMOSILLO,359,Contigua 3,363,0,511,60,3,0,0,5,942,1424
30,HERMOSILLO,360,Básica,140,0,145,17,3,0,0,10,315,577
30,HERMOSILLO,360,Contigua 1,275,0,280,43,4,0,0,11,613,1155
30,HERMOSILLO,361,Básica,302,0,258,41,4,0,0,10,615,1057
30,HERMOSILLO,362,Básica,123,0,111,13,2,0,0,5,254,522
30,HERMOSILLO,362,Contigua 1,294,0,232,23,2,0,0,20,571,1044
30,HERMOSILLO,363,Básica,220,0,255,34,5,0,0,9,523,831
30,HERMOSILLO,364,Básica,395,0,370,44,3,0,0,15,827,1415
30,HERMOSILLO,365,Básica,162,0,116,19,4,0,0,8,309,611
30,HERMOSILLO,365,Contigua 1,306,0,247,38,3,0,0,17,611,1224
30,HERMOSILLO,366,Básica,405,0,310,21,10,0,0,13,759,1481
30,HERMOSILLO,367,Básica,152,0,164,17,0,0,0,3,336,565
30,HERMOSILLO,367,Contigua 1,327,0,295,38,3,0,0,25,688,1131
30,HERMOSILLO,368,Básica,296,0,194,24,7,0,0,8,529,984
30,HERMOSILLO,369,Básica,346,0,398,32,10,0,0,11,797,1303
30,HERMOSILLO,370,Básica,362,0,466,45,3,0,0,15,891,1423
30,HERMOSILLO,371,Básica,304,0,221,25,0,0,0,16,566,1023
30,HERMOSILLO,372,Básica,368,0,312,44,6,0,0,17,747,1328
30,HERMOSILLO,373,Básica,125,0,110,17,3,0,0,6,261,521
30,HERMOSILLO,373,Contigua 1,242,0,300,25,7,0,0,9,583,1043
30,HERMOSILLO,374,Básica,155,0,164,21,1,0,0,9,350,651
30,HERMOSILLO,374,Contigua 1,154,0,153,15,2,0,0,5,329,651
30,HERMOSILLO,374,Contigua 2,147,0,148,19,3,0,0,3,320,651
30,HERMOSILLO,374,Contigua 3,147,0,176,14,2,0,0,7,346,651
30,HERMOSILLO,374,Contigua 4,153,0,145,14,3,0,0,9,324,652
30,HERMOSILLO,374,Contigua 5,285,0,335,28,4,0,0,4,656,1304
30,HERMOSILLO,375,Básica,176,0,157,31,0,0,0,8,372,602
30,HERMOSILLO,375,Contigua 1,319,0,336,69,4,0,0,13,741,1204
30,HERMOSILLO,376,Básica,163,0,121,17,1,0,0,2,304,572
30,HERMOSILLO,376,Contigua 1,164,0,124,13,0,0,0,6,307,573
30,HERMOSILLO,376,Contigua 2,337,0,291,27,3,0,0,7,665,1146
30,HERMOSILLO,377,Básica,148,0,120,14,1,0,0,4,287,522
30,HERMOSILLO,377,Contigua 1,278,0,269,29,2,0,0,10,588,1045
30,HERMOSILLO,378,Básica,128,0,146,20,3,0,0,1,298,501
30,HERMOSILLO,378,Contigua 1,250,0,302,36,8,0,0,10,606,1003
30,HERMOSILLO,379,Básica,365,0,315,37,2,0,0,25,744,1388
30,HERMOSILLO,380,Básica,355,0,410,73,3,0,0,18,859,1463
30,HERMOSILLO,381,Básica,393,0,316,44,6,0,0,7,766,1334
30,HERMOSILLO,382,Básica,144,0,154,11,1,0,0,13,323,576
30,HERMOSILLO,382,Contigua 1,239,0,305,27,3,0,0,21,595,1154
30,HERMOSILLO,383,Básica,193,0,214,27,3,0,0,21,458,755
30,HERMOSILLO,384,Básica,124,0,152,22,2,0,0,5,305,505
30,HERMOSILLO,384,Contigua 1,243,0,289,30,0,0,0,13,575,1012
30,HERMOSILLO,385,Básica,135,0,135,19,0,0,0,2,291,503
30,HERMOSILLO,385,Contigua 1,309,0,287,45,2,0,0,7,650,1007
30,HERMOSILLO,386,Básica,463,0,431,74,7,0,0,11,986,1498
30,HERMOSILLO,387,Básica,191,0,168,22,6,0,0,3,390,556
30,HERMOSILLO,387,Contigua 1,297,0,355,40,3,0,0,4,699,1113
30,HERMOSILLO,388,Básica,266,0,394,25,7,0,0,8,700,1076
30,HERMOSILLO,389,Básica,429,0,317,27,3,0,0,20,796,1350
30,HERMOSILLO,390,Básica,223,0,179,28,0,0,0,5,435,689
30,HERMOSILLO,390,Contigua 1,414,0,299,34,1,0,0,11,759,1379
30,HERMOSILLO,391,Básica,92,0,186,38,5,0,0,4,325,1285
30,HERMOSILLO,392,Básica,182,0,227,39,1,0,0,3,452,658
30,HERMOSILLO,392,Contigua 1,342,0,468,84,6,0,0,7,907,1318
30,HERMOSILLO,393,Básica,153,0,213,24,3,0,0,0,393,562
30,HERMOSILLO,393,Contigua 1,302,0,383,70,2,0,0,2,759,1124
30,HERMOSILLO,394,Básica,165,0,215,28,1,0,0,3,412,608
30,HERMOSILLO,394,Contigua 1,315,0,371,68,2,0,0,5,761,1216
30,HERMOSILLO,395,Básica,286,0,271,39,4,0,0,14,614,1096
30,HERMOSILLO,396,Básica,395,0,331,68,1,0,0,15,810,1440
30,HERMOSILLO,397,Básica,321,0,425,64,6,0,0,13,829,1371
30,HERMOSILLO,398,Básica,138,0,118,10,2,0,0,5,273,529
30,HERMOSILLO,398,Contigua 1,258,0,274,35,0,0,0,15,582,1059
30,HERMOSILLO,399,Básica,286,0,389,53,4,0,0,2,734,1119
30,HERMOSILLO,400,Básica,302,0,339,45,4,0,0,21,711,1367
30,HERMOSILLO,401,Básica,180,0,183,22,3,0,0,3,391,674
30,HERMOSILLO,401,Contigua 1,307,0,319,38,3,0,0,12,679,1348
30,HERMOSILLO,402,Básica,210,0,242,28,1,0,0,7,488,680
30,HERMOSILLO,402,Contigua 1,234,0,311,38,2,0,0,13,598,1362
30,HERMOSILLO,403,Básica,271,0,334,56,5,0,0,5,671,1050
30,HERMOSILLO,404,Básica,368,0,401,47,3,0,0,16,835,1365
30,HERMOSILLO,405,Básica,317,0,208,30,3,0,0,19,577,1013
30,HERMOSILLO,406,Básica,417,0,416,58,3,0,0,24,918,1428
30,HERMOSILLO,407,Básica,285,0,309,59,2,0,0,9,664,1151
30,HERMOSILLO,408,Básica,341,0,302,45,0,0,0,17,705,1233
30,HERMOSILLO,409,Básica,130,0,166,22,2,0,0,6,326,500
30,HERMOSILLO,409,Contigua 1,293,0,310,38,2,0,0,6,649,1002
30,HERMOSILLO,410,Básica,158,0,150,27,0,0,0,5,340,536
30,HERMOSILLO,410,Contigua 1,318,0,339,60,0,0,0,11,728,1073
30,HERMOSILLO,411,Básica,156,0,149,18,0,0,0,3,326,510
30,HERMOSILLO,411,Contigua 1,315,0,235,46,2,0,0,6,604,1020
30,HERMOSILLO,412,Básica,314,0,388,57,1,0,0,9,769,1218
30,HERMOSILLO,413,Básica,149,0,201,23,0,0,0,3,376,552
30,HERMOSILLO,413,Contigua 1,272,0,435,49,4,0,0,7,767,1104
30,HERMOSILLO,414,Básica,175,0,92,20,3,0,0,10,300,617
30,HERMOSILLO,414,Contigua 1,237,0,337,26,0,0,0,11,611,1236
30,HERMOSILLO,415,Básica,164,0,134,22,4,0,0,10,334,687
30,HERMOSILLO,415,Contigua 1,148,0,152,31,2,0,0,7,340,687
30,HERMOSILLO,415,Contigua 2,285,0,311,43,3,0,0,17,659,1374
30,HERMOSILLO,416,Básica,312,0,284,14,5,0,0,11,626,1147
30,HERMOSILLO,417,Básica,203,0,392,26,1,0,0,7,629,968
30,HERMOSILLO,418,Básica,149,0,203,9,1,0,0,4,366,527
30,HERMOSILLO,418,Contigua 1,262,0,412,37,1,0,0,4,716,1054
30,HERMOSILLO,419,Básica,126,0,205,18,4,0,0,1,354,528
30,HERMOSILLO,419,Contigua 1,246,0,355,46,8,0,0,4,659,1056
30,HERMOSILLO,420,Básica,351,0,459,59,5,0,0,3,877,1350
30,HERMOSILLO,421,Básica,388,0,404,43,2,0,0,19,856,1371
30,HERMOSILLO,422,Básica,264,0,241,33,7,0,0,6,551,814
30,HERMOSILLO,423,Básica,338,0,314,23,3,0,0,10,688,1184
30,HERMOSILLO,424,Básica,390,0,387,44,7,0,0,16,844,1494
30,HERMOSILLO,425,Básica,321,0,434,64,5,0,0,20,844,1466
30,HERMOSILLO,426,Básica,354,0,338,36,3,0,0,5,736,1205
30,HERMOSILLO,427,Básica,118,0,160,19,4,0,0,7,308,580
30,HERMOSILLO,427,Contigua 1,280,0,291,31,2,0,0,23,627,1162
30,HERMOSILLO,428,Básica,115,0,150,24,1,0,0,8,298,603
30,HERMOSILLO,428,Contigua 1,243,0,328,45,5,0,0,18,639,1207
30,HERMOSILLO,429,Básica,245,0,229,39,4,0,0,5,522,995
30,HERMOSILLO,430,Básica,174,0,167,17,2,0,0,4,364,652
30,HERMOSILLO,430,Contigua 1,321,0,288,34,4,0,0,26,673,1304
30,HERMOSILLO,431,Básica,180,0,136,20,0,0,0,10,346,652
30,HERMOSILLO,431,Contigua 1,349,0,262,56,2,0,0,25,694,1304
30,HERMOSILLO,432,Básica,194,0,315,46,3,0,0,10,568,850
30,HERMOSILLO,433,Básica,143,0,130,25,1,0,0,3,302,535
30,HERMOSILLO,433,Contigua 1,276,0,298,45,3,0,0,14,636,1071
30,HERMOSILLO,434,Básica,130,0,150,18,1,0,0,6,305,540
30,HERMOSILLO,434,Contigua 1,251,0,280,28,1,0,0,18,578,1081
30,HERMOSILLO,435,Básica,295,0,267,35,7,0,0,13,617,1008
30,HERMOSILLO,436,Básica,225,0,225,29,3,0,0,6,488,791
30,HERMOSILLO,437,Básica,254,0,258,30,3,0,0,18,563,992
30,HERMOSILLO,438,Básica,366,0,438,46,3,0,0,22,875,1458
30,HERMOSILLO,439,Básica,130,0,271,7,9,0,0,1,418,582
30,HERMOSILLO,439,Contigua 1,246,0,527,21,3,0,0,6,803,1164
30,HERMOSILLO,440,Básica,311,0,417,52,6,0,0,13,799,1176
30,HERMOSILLO,441,Básica,292,0,354,48,5,0,0,5,704,1057
30,HERMOSILLO,442,Básica,324,0,459,56,4,0,0,12,855,1365
30,HERMOSILLO,443,Básica,291,0,423,43,2,0,0,6,765,1200
30,HERMOSILLO,444,Básica,321,0,370,57,2,0,0,10,760,1302
30,HERMOSILLO,445,Básica,222,0,195,30,9,0,0,11,467,776
30,HERMOSILLO,446,Básica,253,0,189,16,3,0,0,7,468,762
30,HERMOSILLO,447,Básica,219,0,289,43,5,0,0,12,568,1001
30,HERMOSILLO,448,Básica,143,0,181,16,1,0,0,5,346,669
30,HERMOSILLO,448,Contigua 1,173,0,175,28,2,0,0,4,382,669
30,HERMOSILLO,448,Contigua 2,317,0,343,43,4,0,0,10,717,1340
30,HERMOSILLO,449,Básica,163,0,228,41,1,0,0,2,435,651
30,HERMOSILLO,449,Contigua 1,180,0,212,28,3,0,0,0,423,651
30,HERMOSILLO,449,Contigua 2,298,0,417,71,4,0,0,2,792,1304
30,HERMOSILLO,450,Básica,316,0,343,49,6,0,0,14,728,1269
30,HERMOSILLO,451,Básica,356,0,461,47,5,0,0,14,883,1437
30,HERMOSILLO,452,Básica,166,0,136,22,1,0,0,5,330,538
30,HERMOSILLO,452,Contigua 1,331,0,296,22,4,0,0,14,667,1077
30,HERMOSILLO,453,Básica,216,0,240,28,1,0,0,21,506,872
30,HERMOSILLO,454,Básica,320,0,324,41,1,0,0,16,702,1172
30,HERMOSILLO,455,Básica,190,0,180,29,0,0,0,6,405,674
30,HERMOSILLO,456,Básica,156,0,195,11,2,0,0,6,370,535
30,HERMOSILLO,456,Contigua 1,275,0,331,51,2,0,0,9,668,1070
30,HERMOSILLO,457,Básica,220,0,235,38,2,0,0,10,505,806
30,HERMOSILLO,458,Básica,221,0,317,43,4,0,0,5,590,920
30,HERMOSILLO,459,Básica,316,0,350,46,5,0,0,13,730,1131
30,HERMOSILLO,460,Básica,345,0,336,58,3,0,0,18,760,1192
30,HERMOSILLO,461,Básica,276,0,342,44,3,0,0,10,675,1032
30,HERMOSILLO,462,Básica,213,0,280,36,2,0,0,13,544,898
30,HERMOSILLO,463,Básica,140,0,172,22,1,0,0,22,357,548
30,HERMOSILLO,463,Contigua 1,289,0,252,42,2,0,0,14,599,1096
30,HERMOSILLO,464,Básica,305,0,311,28,5,0,0,12,661,1202
30,HERMOSILLO,465,Básica,125,0,146,21,2,0,0,4,298,503
30,HERMOSILLO,465,Contigua 1,297,0,220,46,4,0,0,10,577,1008
30,HERMOSILLO,466,Básica,206,0,230,23,0,0,0,8,467,754
30,HERMOSILLO,467,Básica,244,0,210,23,2,0,0,9,488,890
30,HERMOSILLO,468,Básica,129,0,155,25,1,0,0,2,312,533
30,HERMOSILLO,468,Contigua 1,230,0,335,55,5,0,0,8,633,1066
30,HERMOSILLO,469,Básica,158,0,162,21,7,0,0,2,350,592
30,HERMOSILLO,470,Básica,189,0,237,50,4,0,0,6,486,777
30,HERMOSILLO,471,Básica,168,0,190,24,1,0,0,4,387,562
30,HERMOSILLO,471,Contigua 1,319,0,335,51,4,0,0,6,715,1126
30,HERMOSILLO,472,Básica,403,0,557,55,4,0,0,8,1027,1476
30,HERMOSILLO,473,Básica,169,0,193,18,0,0,0,0,380,515
30,HERMOSILLO,473,Contigua 1,253,0,375,40,15,0,0,12,695,1031
30,HERMOSILLO,474,Básica,146,0,228,58,6,0,0,0,438,690
30,HERMOSILLO,474,Contigua 1,162,0,241,44,2,0,0,3,452,690
30,HERMOSILLO,474,Contigua 2,315,0,490,114,13,0,0,2,934,1381
30,HERMOSILLO,475,Básica,339,0,564,35,5,0,0,8,951,1318
30,HERMOSILLO,476,Básica,357,0,510,52,7,0,0,10,936,1295
30,HERMOSILLO,477,Básica,397,0,334,60,2,0,0,7,800,1171
30,HERMOSILLO,478,Básica,230,0,238,34,4,0,0,4,510,852
30,HERMOSILLO,479,Básica,142,0,258,31,1,0,0,7,439,749
30,HERMOSILLO,480,Básica,178,0,234,36,3,0,0,6,457,793
30,HERMOSILLO,481,Básica,211,0,271,29,3,0,0,17,531,855
30,HERMOSILLO,482,Básica,251,0,263,39,2,0,0,8,563,1053
30,HERMOSILLO,483,Básica,183,0,220,24,3,0,0,36,466,781
30,HERMOSILLO,484,Básica,241,0,259,21,1,0,0,18,540,627
30,HERMOSILLO,484,Contigua 1,181,0,201,7,4,0,0,19,412,1254
30,HERMOSILLO,485,Básica,243,0,324,37,2,0,0,0,606,1131
30,HERMOSILLO,486,Básica,394,0,343,39,3,0,0,0,779,1416
30,HERMOSILLO,487,Básica,299,0,350,28,4,0,0,26,707,1338
30,HERMOSILLO,488,Básica,232,0,313,36,6,0,0,13,600,1199
30,HERMOSILLO,489,Básica,178,0,229,24,0,0,0,21,452,939
30,HERMOSILLO,490,Básica,293,0,365,57,1,0,0,0,716,1454
30,HERMOSILLO,491,Básica,208,0,268,47,0,0,0,13,536,978
30,HERMOSILLO,492,Básica,164,0,282,45,4,0,0,6,501,986
30,HERMOSILLO,493,Básica,200,0,254,48,3,0,0,6,511,821
30,HERMOSILLO,494,Básica,177,0,250,36,1,0,0,9,473,859
30,HERMOSILLO,495,Básica,294,0,347,39,8,0,0,33,721,1319
30,HERMOSILLO,496,Básica,135,0,118,21,0,0,0,13,287,572
30,HERMOSILLO,496,Contigua 1,257,0,233,28,3,0,0,13,534,1146
30,HERMOSILLO,497,Básica,151,0,124,18,3,0,0,9,305,570
30,HERMOSILLO,498,Básica,121,0,187,26,1,0,0,0,335,513
30,HERMOSILLO,498,Contigua 1,188,0,315,68,4,0,0,7,582,1028
30,HERMOSILLO,499,Básica,327,0,499,75,2,0,0,4,907,1330
30,HERMOSILLO,500,Básica,194,0,342,56,3,0,0,11,606,851
30,HERMOSILLO,501,Básica,172,0,197,22,2,0,0,4,397,593
30,HERMOSILLO,501,Contigua 1,341,0,358,38,3,0,0,1,741,1186
30,HERMOSILLO,502,Básica,223,0,381,52,2,0,0,3,661,946
30,HERMOSILLO,503,Básica,245,0,397,58,3,0,0,6,709,1053
30,HERMOSILLO,504,Básica,353,0,498,60,4,0,0,5,920,1311
30,HERMOSILLO,505,Básica,155,0,204,22,1,0,0,0,382,561
30,HERMOSILLO,505,Contigua 1,280,0,421,38,2,0,0,2,743,1124
30,HERMOSILLO,506,Básica,301,0,605,21,7,0,0,6,940,1392
30,HERMOSILLO,507,Básica,133,0,209,29,14,0,0,8,393,672
30,HERMOSILLO,508,Básica,131,0,162,26,2,0,0,2,323,514
30,HERMOSILLO,508,Contigua 1,239,0,364,39,0,0,0,3,645,1030
30,HERMOSILLO,509,Básica,154,0,199,31,1,0,0,6,391,637
30,HERMOSILLO,509,Contigua 1,294,0,372,44,1,0,0,9,720,1276
30,HERMOSILLO,510,Básica,238,0,309,30,2,0,0,19,598,1062
30,HERMOSILLO,511,Básica,284,0,228,32,4,0,0,21,569,959
30,HERMOSILLO,512,Básica,142,0,175,12,0,0,0,8,337,591
30,HERMOSILLO,512,Contigua 1,309,0,333,34,3,0,0,14,693,1184
30,HERMOSILLO,513,Básica,259,0,325,36,7,0,0,11,638,1045
30,HERMOSILLO,514,Básica,105,0,120,25,0,0,0,4,254,509
30,HERMOSILLO,514,Contigua 1,251,0,228,60,0,0,0,12,551,1020
30,HERMOSILLO,515,Básica,82,0,105,16,4,0,0,9,216,393
30,HERMOSILLO,516,Básica,144,0,146,18,1,0,0,5,314,475
30,HERMOSILLO,517,Básica,279,0,359,38,8,0,0,13,697,1073
30,HERMOSILLO,518,Básica,202,0,343,32,2,0,0,1,580,841
30,HERMOSILLO,519,Básica,236,0,304,17,5,0,0,4,566,915
30,HERMOSILLO,520,Básica,297,0,340,35,3,0,0,10,685,1094
30,HERMOSILLO,521,Básica,280,0,337,31,2,0,0,7,657,1015
30,HERMOSILLO,522,Básica,309,0,416,42,5,0,0,10,782,1252
30,HERMOSILLO,523,Básica,184,0,222,23,1,0,0,4,434,637
30,HERMOSILLO,524,Básica,183,0,247,32,2,0,0,2,466,594
30,HERMOSILLO,524,Contigua 1,141,0,235,35,1,0,0,6,418,594
30,HERMOSILLO,524,Contigua 2,296,0,424,61,4,0,0,5,790,1188
30,HERMOSILLO,525,Básica,320,0,435,57,6,0,0,5,823,1245
30,HERMOSILLO,526,Básica,170,0,286,42,2,0,0,1,501,692
30,HERMOSILLO,527,Básica,267,0,389,32,2,0,0,11,701,1110
30,HERMOSILLO,528,Básica,304,0,375,45,7,0,0,14,745,1188
30,HERMOSILLO,529,Básica,256,0,334,27,7,0,0,19,643,1230
30,HERMOSILLO,530,Básica,166,0,241,23,6,0,0,22,458,863
30,HERMOSILLO,531,Básica,244,0,340,50,4,0,0,9,647,1090
30,HERMOSILLO,532,Básica,161,0,242,19,1,0,0,0,423,662
30,HERMOSILLO,532,Contigua 1,157,0,238,29,4,0,0,3,431,662
30,HERMOSILLO,532,Contigua 2,172,0,238,37,0,0,0,1,448,663
30,HERMOSILLO,532,Contigua 3,152,0,268,32,1,0,0,1,454,663
30,HERMOSILLO,532,Contigua 4,170,0,247,28,0,0,0,4,449,663
30,HERMOSILLO,532,Contigua 5,167,0,225,27,1,0,0,3,423,663
30,HERMOSILLO,532,Contigua 6,347,0,470,50,4,0,0,1,872,1326
30,HERMOSILLO,533,Básica,167,0,125,0,2,0,0,13,307,662
30,HERMOSILLO,533,Contigua 1,119,0,140,17,2,0,0,8,286,638
30,HERMOSILLO,533,Contigua 2,336,0,227,41,6,0,0,16,626,1278
30,HERMOSILLO,534,Básica,322,0,188,18,5,0,0,11,544,1169
30,HERMOSILLO,535,Básica,250,0,203,38,3,0,0,11,505,928
30,HERMOSILLO,536,Básica,360,0,345,39,3,0,0,18,765,1393
30,HERMOSILLO,537,Básica,168,0,227,46,1,0,0,6,448,631
30,HERMOSILLO,537,Contigua 1,294,0,454,87,3,0,0,5,843,1264
30,HERMOSILLO,538,Básica,340,0,536,80,8,0,0,12,976,1482
30,HERMOSILLO,539,Básica,279,0,461,47,5,0,0,10,802,1286
30,HERMOSILLO,540,Básica,147,0,295,23,2,0,0,9,476,726
30,HERMOSILLO,541,Básica,347,0,374,32,3,0,0,19,775,1476
30,HERMOSILLO,542,Básica,215,0,257,35,2,0,0,5,514,871
30,HERMOSILLO,543,Básica,233,0,239,23,0,0,0,6,501,863
30,HERMOSILLO,544,Básica,148,0,115,27,2,0,0,11,303,531
30,HERMOSILLO,544,Contigua 1,235,0,350,39,1,0,0,9,634,1062
30,HERMOSILLO,545,Básica,352,0,439,49,9,0,0,22,871,1467
30,HERMOSILLO,546,Básica,213,0,226,19,0,0,0,10,468,821
30,HERMOSILLO,547,Básica,211,0,241,22,4,0,0,17,495,865
30,HERMOSILLO,548,Básica,275,0,272,43,3,0,0,19,612,1105
30,HERMOSILLO,549,Básica,273,0,235,36,2,0,0,9,555,986
30,HERMOSILLO,550,Básica,234,0,243,44,8,0,0,8,537,908
30,HERMOSILLO,551,Básica,241,0,310,35,0,0,0,14,600,1057
30,HERMOSILLO,552,Básica,268,0,300,34,5,0,0,13,620,1026
30,HERMOSILLO,553,Básica,243,0,204,25,3,0,0,14,489,910
30,HERMOSILLO,554,Básica,339,0,292,38,7,0,0,16,692,1423
30,HERMOSILLO,555,Básica,407,0,302,53,5,0,0,23,790,1437
30,HERMOSILLO,556,Básica,422,0,364,29,3,0,0,20,838,1498
30,HERMOSILLO,557,Básica,286,0,227,16,0,0,0,5,534,931
30,HERMOSILLO,558,Básica,98,0,146,21,2,0,0,7,274,536
30,HERMOSILLO,558,Contigua 1,253,0,277,37,1,0,0,7,575,1074
30,HERMOSILLO,559,Básica,118,0,133,16,2,0,0,12,281,513
