CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,410,2,369,336,20,8,14,7,32,6,8,11,2,1,0,3,814,31,848,1500
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,411,2,319,269,28,12,11,8,15,5,15,7,3,0,0,0,692,21,713,1336
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,412,2,220,231,14,6,5,7,27,5,8,3,7,2,0,0,535,22,557,927
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,413,3,557,610,26,13,14,8,29,10,8,9,7,0,0,0,1291,31,1322,2104
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,414,3,432,283,20,8,8,2,15,5,3,3,18,0,0,1,797,23,821,1673
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,415,6,753,729,33,17,19,9,38,12,8,18,26,2,0,2,1664,48,1714,3852
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,416,2,289,164,16,4,10,3,11,0,6,2,7,0,0,0,512,13,525,1084
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,417,2,252,288,11,7,6,3,5,1,4,4,6,0,0,0,587,7,594,859
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,418,2,365,443,20,9,4,3,5,4,4,6,7,0,0,2,870,22,894,1325
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,419,2,309,336,16,10,11,6,10,5,8,6,8,1,1,0,727,13,740,1201
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,420,2,331,294,17,5,7,2,19,6,3,2,4,0,0,0,690,32,722,1088
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,421,2,270,256,15,5,8,5,14,6,11,4,6,4,0,0,604,6,610,1137
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,422,1,169,184,10,6,2,2,7,3,6,2,11,0,1,2,403,5,410,682
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,423,2,256,212,15,3,5,7,19,5,3,7,2,0,0,1,534,11,546,981
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,424,2,298,247,17,12,6,14,15,4,7,3,6,0,1,1,630,22,653,1241
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,425,2,271,371,26,4,14,11,13,7,8,2,2,0,0,0,729,27,756,1481
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,426,2,265,257,28,7,14,7,12,4,10,0,2,1,0,0,607,13,620,1186
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,427,3,331,342,23,16,25,13,25,7,11,8,12,0,2,1,815,26,842,1774
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,428,4,485,425,34,14,22,15,29,9,12,6,12,0,0,1,1063,22,1086,2375
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,429,3,327,284,21,4,6,12,24,13,14,2,0,0,0,3,707,16,726,1512
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,430,3,446,346,26,14,19,13,24,12,13,4,3,0,0,0,920,39,959,1998
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,431,3,475,345,29,6,11,13,22,8,9,6,8,2,0,2,934,18,954,1975
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,432,2,207,209,19,3,4,21,14,2,5,2,1,0,1,0,488,8,496,824
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,433,2,300,259,17,17,10,3,15,7,9,7,9,0,0,0,653,10,663,1304
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,434,2,359,240,18,7,8,5,27,3,6,1,9,2,0,1,685,18,704,1446
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,435,2,248,183,18,3,3,9,10,7,2,4,3,0,0,0,490,12,502,831
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,436,1,182,158,6,3,8,3,4,1,4,10,0,0,0,0,379,17,396,691
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,437,2,212,171,12,1,3,5,1,4,3,5,3,0,0,0,420,12,432,776
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,438,2,286,298,18,6,9,10,22,5,8,7,11,1,0,0,681,13,694,1202
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,439,4,838,846,12,14,8,3,24,10,6,17,16,2,0,1,1796,26,1823,1553
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,440,2,274,245,13,7,3,1,15,3,15,3,5,0,0,1,584,20,605,931
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,441,2,239,241,20,2,2,2,14,3,10,2,2,1,0,0,538,18,556,877
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,442,2,278,268,23,4,5,5,23,4,11,7,5,1,0,1,634,17,652,1134
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,443,2,232,247,17,6,12,5,14,6,6,6,5,0,0,0,556,25,581,949
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,444,2,286,241,18,7,10,9,24,10,5,5,5,0,0,0,620,13,633,1136
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,445,1,180,132,7,2,5,5,6,3,2,6,6,0,0,1,354,11,366,634
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,446,1,170,128,13,7,8,3,10,4,2,11,0,0,0,1,356,11,368,678
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,447,2,186,219,12,3,7,4,10,3,10,3,6,1,0,0,464,11,475,858
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,448,5,700,646,42,22,26,25,43,11,21,15,8,1,0,1,1560,45,1606,3288
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,449,5,760,841,63,21,44,39,70,16,29,22,10,1,0,4,1916,58,1978,3496
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,450,2,220,253,15,8,13,7,9,7,4,4,3,7,0,1,550,16,567,1156
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,451,2,285,278,23,5,4,9,16,4,7,8,7,1,0,0,647,15,662,1245
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,452,2,399,238,31,5,13,6,14,6,7,5,5,0,0,0,729,22,751,1370
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,453,1,150,158,8,4,7,4,11,1,2,4,5,0,0,0,354,20,374,717
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,454,2,240,253,16,6,5,8,9,6,7,11,3,1,0,2,565,17,584,1009
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,455,1,121,145,13,2,3,5,12,3,5,0,2,0,0,0,311,7,318,582
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,456,2,351,379,22,5,5,4,25,4,13,1,5,0,0,1,814,24,839,1418
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,457,1,135,122,8,4,5,5,11,5,4,1,4,0,0,0,304,5,309,539
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,458,1,160,205,15,6,4,2,17,3,5,3,3,0,0,2,423,16,441,733
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,459,2,288,221,10,0,7,1,19,2,6,4,4,0,0,1,562,9,572,921
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,460,2,221,225,18,4,7,7,16,2,3,4,0,0,0,0,507,20,527,901
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,461,2,227,256,15,2,7,6,11,8,2,2,4,1,0,1,541,12,554,871
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,462,1,184,136,14,2,11,6,8,2,3,6,2,4,4,0,382,10,392,710
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,463,2,360,263,18,15,11,6,23,7,12,3,9,2,0,0,729,19,748,1304
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,464,2,237,224,13,5,11,10,17,4,9,0,5,0,0,0,535,13,548,993
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,465,2,297,287,14,15,11,6,24,6,4,5,13,3,1,0,686,19,705,1258
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,466,1,174,146,11,4,3,6,4,1,0,4,6,1,0,0,360,10,370,626
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,467,2,196,164,13,3,7,2,10,3,8,1,1,0,0,0,408,10,418,754
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,468,2,312,270,25,4,12,3,24,0,7,9,9,1,0,0,676,30,706,1246
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,469,1,113,100,9,2,2,2,4,2,5,2,0,0,0,0,241,8,249,450
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,470,1,124,142,18,2,3,2,7,4,5,4,4,0,0,0,315,15,330,581
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,471,2,348,339,35,9,5,1,17,11,10,5,8,2,0,3,790,23,816,1296
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,472,2,357,347,20,9,0,1,28,5,6,7,7,0,1,0,788,11,799,1127
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,473,2,443,367,19,11,8,1,16,5,6,11,4,0,0,0,891,27,918,1427
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,474,6,893,1081,120,28,34,9,86,13,24,16,14,2,0,5,2320,60,2385,3825
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,475,2,364,322,21,11,7,2,6,4,4,8,4,0,0,1,753,21,775,1067
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,476,2,289,367,31,6,7,1,12,2,5,4,1,0,0,3,725,25,753,1082
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,477,2,251,285,38,5,4,2,15,2,4,0,0,0,0,1,606,17,624,962
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,478,1,171,152,17,0,2,0,16,0,6,3,2,1,0,0,370,15,385,672
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,479,1,116,160,9,0,5,2,8,5,5,4,5,0,0,0,319,10,329,530
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,480,1,129,130,8,3,7,4,12,1,5,2,2,1,0,2,304,8,314,577
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,481,1,139,141,8,4,8,3,15,8,4,2,3,0,0,2,335,12,349,672
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,482,2,203,176,6,3,4,3,6,5,5,5,3,1,1,0,421,8,429,854
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,483,1,142,156,8,6,1,4,10,3,2,4,4,0,0,1,340,9,350,655
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,484,3,336,224,11,6,5,3,10,2,3,153,8,2,0,0,763,22,785,1628
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,485,2,272,181,10,3,7,6,6,2,1,0,1,1,0,0,490,13,503,1071
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,486,2,299,269,4,6,6,6,15,6,7,6,10,0,0,0,634,25,659,1364
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,487,2,305,218,6,3,12,3,11,4,5,6,12,0,0,0,585,10,595,1240
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,488,2,200,259,17,6,6,4,6,1,2,5,15,2,0,0,523,16,539,1064
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,489,1,154,163,5,2,6,6,6,1,0,6,7,0,0,0,356,6,362,742
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,490,2,270,254,17,5,6,6,6,3,8,8,6,0,0,0,589,17,606,1247
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,491,2,152,193,11,1,5,0,18,1,2,2,3,1,0,1,389,15,405,849
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,492,1,136,135,15,6,3,0,24,0,1,5,4,0,0,0,329,13,342,744
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,493,1,135,166,15,5,6,7,11,5,6,5,2,0,0,2,363,6,371,663
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,494,1,146,141,14,8,5,2,4,1,5,3,6,0,0,0,335,10,345,717
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,495,2,233,231,6,5,4,2,6,6,5,0,4,0,0,0,502,13,515,1066
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,496,3,373,252,13,3,6,1,12,8,6,4,4,0,0,0,682,21,703,1522
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,497,1,86,99,3,0,0,2,4,0,0,3,2,0,0,0,199,3,202,425
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,498,3,371,341,47,3,12,6,23,9,5,7,7,0,0,0,831,22,853,1504
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,499,3,386,513,39,15,16,15,22,7,13,3,5,1,1,0,1036,27,1063,1628
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,500,2,201,211,24,7,5,2,22,4,7,6,4,0,0,0,493,19,512,790
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,501,3,473,470,39,10,12,9,35,6,13,8,9,1,1,1,1086,26,1113,1725
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,502,2,233,265,21,2,3,7,15,1,5,5,4,0,0,1,561,9,571,903
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,503,2,298,337,16,2,4,5,8,3,3,3,3,1,0,1,683,7,691,1070
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,504,2,314,382,35,17,10,3,20,1,6,5,1,0,0,1,794,21,816,1178
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,505,2,339,405,29,5,7,4,24,4,4,6,4,0,0,0,831,13,844,1317
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,506,2,322,399,10,10,6,4,5,0,2,3,6,0,0,0,767,13,780,1182
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,507,1,101,116,3,2,4,3,7,3,7,1,1,0,0,0,248,10,258,494
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,508,2,371,337,29,8,15,3,27,5,7,9,6,0,0,2,817,17,836,1341
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,509,3,458,343,25,8,8,14,19,5,9,8,5,3,0,3,905,20,928,1768
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,510,3,579,502,21,5,16,10,22,5,11,8,9,1,0,2,1189,24,1215,900
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,511,2,249,126,8,0,5,4,14,2,3,4,3,1,0,0,419,7,426,776
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,512,2,366,253,12,2,13,7,13,6,10,9,12,0,0,0,703,21,724,1416
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,513,2,238,209,19,11,11,7,14,2,2,7,4,0,0,1,524,15,540,982
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,514,3,430,314,41,5,11,22,30,4,7,6,7,2,0,2,879,18,899,1722
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,515,1,53,66,3,1,1,0,3,1,4,2,2,0,0,0,136,3,139,302
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,516,1,94,113,6,5,4,1,3,3,2,4,1,0,0,0,236,8,244,397
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,517,2,248,245,11,7,3,2,6,3,3,4,6,4,2,1,544,17,562,872
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,518,1,229,207,9,4,5,4,5,1,5,3,3,1,1,0,477,9,486,713
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,519,2,220,172,15,2,6,8,8,1,3,4,7,2,0,0,448,10,458,766
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,520,2,262,200,14,4,3,10,6,3,2,6,1,2,0,0,513,15,528,873
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,521,2,215,173,14,4,9,5,10,8,4,0,3,0,0,1,445,18,464,754
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,522,2,294,283,13,6,6,5,26,5,10,5,12,1,0,0,666,5,671,1057
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,523,1,168,109,8,2,6,2,8,2,2,2,6,2,0,0,317,3,320,507
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,524,6,943,1253,93,32,32,17,66,21,31,18,15,0,0,7,2521,63,2591,3897
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,525,2,284,276,27,10,6,7,23,4,6,3,0,1,0,0,647,20,667,997
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,526,1,167,168,17,4,4,0,28,3,3,4,0,0,0,1,398,14,413,614
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,527,2,229,212,14,6,8,1,15,5,5,3,3,0,0,0,501,15,516,863
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,528,2,279,224,14,8,4,1,4,1,4,3,5,0,0,0,547,15,562,961
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,529,2,243,248,4,4,7,3,15,3,2,7,2,0,0,2,538,20,560,1070
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,530,1,126,208,10,6,7,1,10,2,3,0,5,0,0,1,378,6,385,721
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,531,2,228,207,17,11,11,12,21,2,6,0,9,0,0,5,524,5,534,991
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,532,18,3066,3504,298,79,90,96,212,66,130,19,33,6,0,17,7599,167,7783,12922
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,533,9,1056,1024,50,71,35,18,33,16,28,17,40,4,0,0,2392,62,2454,6019
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,534,2,348,172,9,11,5,6,4,2,5,2,2,0,0,0,566,16,582,1246
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,535,2,221,128,1,2,6,7,5,2,3,3,1,0,0,0,379,9,388,890
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,536,3,426,320,26,5,8,10,17,6,9,5,2,0,0,0,834,21,855,1676
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,537,3,592,538,60,3,17,8,38,16,30,4,2,0,0,2,1308,33,1343,2126
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,538,2,296,356,27,4,9,9,25,7,5,14,2,1,1,0,756,27,783,1294
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,539,2,239,353,30,6,5,3,14,10,7,6,3,0,0,0,676,16,692,1116
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,540,1,168,184,12,5,3,2,10,6,7,2,2,0,0,0,401,6,407,637
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,541,2,332,241,15,14,7,4,3,1,4,2,8,0,0,0,631,28,659,1290
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,542,1,186,176,11,4,3,0,15,0,0,1,5,1,0,0,402,8,410,649
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,543,2,233,193,9,10,6,5,8,0,3,4,3,0,0,0,474,9,483,970
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,544,3,387,336,16,9,15,12,17,10,11,5,7,0,0,2,825,17,844,1617
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,545,2,250,271,15,2,5,2,14,7,9,5,9,0,0,0,589,15,604,1183
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,546,1,158,160,10,3,2,2,4,2,4,8,3,1,0,0,357,7,364,666
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,547,1,188,141,5,6,6,4,8,3,5,0,3,0,0,0,369,11,380,713
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,548,2,236,146,11,2,6,6,5,4,4,1,4,2,0,0,427,15,442,955
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,549,2,216,163,12,3,4,2,2,4,3,1,3,1,2,0,416,7,423,760
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,550,2,165,183,13,6,3,11,11,4,1,6,6,0,0,2,409,4,415,765
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,551,2,208,187,11,6,14,12,8,3,2,2,4,1,0,0,458,11,469,847
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,552,2,244,196,12,5,9,8,15,1,4,2,1,0,0,0,497,13,510,910
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,553,2,188,121,18,7,7,7,4,3,4,3,2,0,0,0,364,10,374,788
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,554,3,433,316,18,12,6,6,14,4,3,11,13,0,0,0,836,26,862,2028
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,555,2,336,223,11,3,10,1,11,4,7,5,10,2,1,0,624,14,638,1248
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,556,2,296,247,13,6,15,5,14,3,7,7,7,0,0,1,620,21,642,1263
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,557,2,217,166,6,4,6,1,12,1,7,0,0,0,0,0,420,11,431,821
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,558,6,890,828,69,22,28,49,63,12,17,8,10,5,1,2,2002,60,2064,3929
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,559,2,332,260,14,4,13,9,14,6,6,4,6,3,0,0,671,15,686,1343
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,560,2,231,147,7,3,11,5,18,2,5,1,0,1,1,0,432,12,444,869
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,561,2,271,140,12,4,6,3,13,2,3,0,10,0,0,0,464,14,478,900
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,562,2,298,225,5,7,6,6,7,3,4,6,5,1,0,0,573,14,587,1193
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,563,2,179,134,6,5,10,4,5,3,5,3,8,4,1,0,367,30,397,892
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,564,12,1782,1632,155,38,85,55,127,30,89,17,22,1,1,0,4034,118,4152,8508
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,565,3,477,395,39,9,24,14,25,12,14,9,15,1,0,0,1034,29,1063,2038
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,566,2,205,170,6,4,11,4,6,1,2,0,8,0,2,0,419,8,427,841
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,567,2,348,229,11,2,11,2,12,9,8,0,4,0,0,0,636,19,655,1399
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,568,3,268,249,8,4,17,4,8,6,5,0,11,0,0,0,580,15,595,1476
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,569,10,1371,1233,48,35,52,22,42,9,19,26,76,4,0,3,2937,90,3030,7403
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,570,3,326,265,7,13,18,5,12,3,4,13,8,1,0,0,675,24,699,1744
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,571,13,1708,1380,67,30,51,42,64,32,60,22,28,7,2,7,3493,64,3564,9183
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,572,2,202,126,10,1,9,5,18,2,7,3,6,0,0,0,389,22,411,913
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,573,2,192,201,7,5,7,2,12,2,2,6,2,0,0,0,438,11,449,842
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,574,2,225,265,16,3,12,6,13,3,9,4,2,0,0,1,558,9,568,1035
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,575,3,335,383,36,10,13,7,31,11,15,3,2,1,0,1,847,17,865,1589
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,576,2,209,235,25,5,9,12,10,7,6,1,3,1,0,1,523,9,533,948
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,577,2,186,163,4,4,22,5,7,2,7,2,5,0,0,0,407,6,413,1327
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,578,2,169,193,19,4,22,6,30,2,9,3,4,2,0,0,463,11,474,854
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,579,2,301,341,37,8,10,20,30,4,10,1,4,1,0,1,767,20,788,1457
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,581,3,379,257,18,1,19,6,20,5,13,5,10,1,0,0,734,24,758,1562
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,582,3,308,306,23,9,12,8,9,2,4,5,5,0,0,0,691,15,706,1541
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,584,3,400,312,22,9,38,7,45,2,28,0,4,0,0,1,867,15,883,1832
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,586,2,250,357,2,10,6,4,4,1,5,8,9,4,0,0,660,13,673,1342
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,587,3,256,371,8,8,15,2,6,0,4,12,10,1,0,1,693,21,715,1326
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,588,1,47,103,3,2,2,1,1,0,0,2,3,0,0,1,164,9,174,286
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,589,5,738,796,39,13,16,14,22,4,8,23,30,3,0,1,1706,47,1754,3476
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,590,7,1233,1474,112,23,42,28,46,36,49,28,15,1,0,3,3087,78,3168,4345
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,591,1,19,45,1,4,1,2,0,1,1,1,2,1,0,0,78,6,84,289
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,592,5,837,779,45,16,16,14,15,7,4,7,19,4,0,9,1763,42,1814,3546
