CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MC,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CC_PAN_PRI_PRD_NVA_ALIANZA_PH_ES,CC_PAN_PRI_PVEM,CC_PAN_PRD_NVA_ALIANZA,CC_PAN_PRD,CC_PAN_PRD_PT,CC_PAN_PRD_PT_NVA_ALIANZA_ES,CC_PAN_PRD_PT_NVA_ALIANZA_PH,CC_PAN_PT,CC_PAN_MC,CC_PAN_PH,CC_PRI_PVEM_PT,CC_PRI_PVEM,CC_PRD_PT,CC_PRD_PT_NVA_ALIANZA,CC_PRD_PT_NVA_ALIANZA_ES,CC_PRD_PT_NVA_ALIANZA_PH,CC_PRD_PT_ES,CC_PRD_PT_PH,CC_PRD_NVA_ALIANZA,CC_PRD_NVA_ALIANZA_ES,CC_PRD_ES,CC_PT_NVA_ALIANZA_PH,CC_PT_MC,CC_PT_ES,CC_PT_PH,CC_PT_PH_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,779,1,2,65,111,1,3,2,136,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,5,365,451
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,780,1,1,114,93,1,0,3,104,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,13,354,473
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,781,1,2,77,10,2,0,0,36,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,5,167,209
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,782,1,2,120,13,1,2,0,183,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,4,329,406
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,783,2,3,235,150,2,4,8,283,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,714,11,725,983
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,784,4,5,511,335,7,4,5,703,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,56,1664,2273
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,785,1,19,101,96,1,2,1,144,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,6,388,535
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1336,1,10,179,190,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,6,409,569
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1337,2,54,379,306,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,13,786,1019
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1338,3,68,572,457,18,1,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,18,1190,1601
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1339,1,8,140,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1,285,345
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1340,1,0,20,84,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,110,124
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1341,1,12,87,98,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1,208,261
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1342,2,30,354,396,3,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,816,18,835,1049
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1343,1,3,102,219,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,3,336,426
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1344,1,6,120,291,3,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,11,484,620
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1345,1,0,31,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,105,110
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1346,1,5,107,102,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,3,227,267
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1347,1,6,40,63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3,117,136
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1348,1,3,198,172,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,5,398,488
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1768,2,5,315,168,160,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,2,665,1023
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1769,1,0,178,171,130,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,19,503,699
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1770,2,2,216,195,149,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,15,587,857
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1771,1,2,152,138,42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,4,344,487
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1772,1,0,92,93,101,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,5,295,492
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1773,1,2,87,121,153,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,19,389,656
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1775,1,1,54,131,111,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,306,482
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1776,1,3,61,85,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,4,205,327
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1777,1,5,39,26,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,110,151
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1778,1,3,78,106,143,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,12,346,584
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1779,2,9,121,207,177,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,7,537,910
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1780,1,2,19,30,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,138,218
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1781,2,53,119,228,214,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,16,640,1037
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1782,2,0,46,125,130,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,3,309,1011
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1783,2,9,79,161,219,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,12,488,795
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1784,2,9,135,241,306,1,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,25,737,1368
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1785,2,6,43,157,420,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,632,17,650,1075
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1786,2,7,155,192,158,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,8,524,964
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1787,1,2,115,110,60,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,5,295,455
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1832,2,8,294,166,5,1,2,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,668,14,682,904
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1833,2,42,316,204,3,2,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,654,21,675,876
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1834,2,21,247,175,5,2,3,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,837,17,854,1074
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1835,1,2,169,110,2,2,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,342,4,346,430
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1836,3,9,536,475,2,2,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,7,1345,1622
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1837,1,1,86,81,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,4,201,262
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1839,1,43,102,209,4,1,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,507,10,517,722
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1840,1,1,86,74,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,171,253
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1841,1,1,141,94,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,3,287,395
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1843,1,1,62,103,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1,183,235
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2013,2,23,179,346,0,201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,754,25,779,1228
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2014,3,15,331,350,0,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,878,39,917,1644
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2015,1,2,118,140,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,15,364,682
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2017,2,6,261,156,1,402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,830,23,853,1046
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2018,2,9,251,219,3,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,668,18,686,1073
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2019,2,6,176,240,2,274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,703,17,720,1227
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2020,1,1,98,192,3,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,480,9,489,582
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2021,1,6,146,138,2,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,401,5,406,428
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2022,2,19,242,349,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791,18,809,876
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2023,1,2,163,136,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,421,16,437,660
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2024,1,2,158,151,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,11,434,469
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2130,2,32,384,333,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,767,16,784,1042
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2131,3,62,505,526,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,24,1136,1503
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2132,1,0,153,173,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,335,14,349,456
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2133,2,18,373,289,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,686,7,693,958
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2134,1,34,144,202,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,8,391,603
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2135,1,13,163,296,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,480,5,485,646
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2136,1,78,160,209,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,452,5,457,613
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2137,1,8,77,95,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,4,186,252
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2138,1,8,169,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,479,3,482,634
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2139,2,16,289,373,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,692,9,701,880
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2140,1,21,313,164,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,506,11,517,706
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2141,2,37,289,220,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,555,20,575,821
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2142,1,7,144,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,313,4,317,472
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2144,1,20,103,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,265,4,269,385
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2145,1,1,64,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,134,215
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2146,2,24,451,453,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,949,20,969,1324
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2147,1,17,152,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1,360,519
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2148,1,4,45,55,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,110,153
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2149,1,8,89,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,201,261
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2150,1,26,48,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,139,206
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2160,1,53,161,24,2,35,5,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,10,360,559
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2161,2,80,221,48,2,84,4,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,22,545,833
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2162,1,7,75,29,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,128,194
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2163,1,9,82,9,0,17,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,129,230
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2164,1,12,43,16,0,55,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,6,163,231
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2165,1,5,23,16,0,26,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,82,140
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2166,2,47,204,146,3,55,6,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,13,554,825
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2167,1,11,53,18,0,26,2,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,4,136,211
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2168,2,23,267,49,4,50,7,6,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,530,17,548,789
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2169,2,117,349,32,4,109,17,8,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,832,42,878,1279
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2170,2,176,227,59,0,15,5,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,15,538,764
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2171,1,121,144,8,1,29,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,10,357,554
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2172,1,56,88,20,1,11,14,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,15,254,350
