"source_file","district","municipality","# iddistritolocal","nombredistrito","idmunicipio","nombremunicipio","seccion","numcasilla","tipocasilla","ex_contigua","PAN","PRI","PRD","PT","PVEM","MC","MORENA","PNAH","PAN_PRI_PRD","MORENA_PNAH","CI_01","CI_02","CNR","VN","TOTAL"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","979","1","B","0",NA,"68","0","2","97","1",NA,NA,NA,"8",NA,NA,"0","7","183"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","980","1","B","0",NA,"91","0","4","25","2",NA,NA,NA,"19",NA,NA,"0","5","146"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","962","1","B","0",NA,"191","1","10","203","2",NA,NA,NA,"21",NA,NA,"0","24","452"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","962","1","C","0",NA,"192","2","13","199","5",NA,NA,NA,"22",NA,NA,"0","26","459"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","962","2","C","0",NA,"192","1","19","184","1",NA,NA,NA,"13",NA,NA,"0","12","422"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","962","3","C","0",NA,"185","1","24","183","5",NA,NA,NA,"28",NA,NA,"0","18","444"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","963","1","B","0",NA,"156","4","22","186","3",NA,NA,NA,"25",NA,NA,"0","36","432"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","965","1","B","0",NA,"89","1","4","79","0",NA,NA,NA,"21",NA,NA,"0","14","208"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","967","1","B","0",NA,"99","1","4","92","3",NA,NA,NA,"20",NA,NA,"7","20","246"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","967","1","E","0",NA,"123","3","36","109","0",NA,NA,NA,"20",NA,NA,"0","27","318"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","969","1","B","0",NA,"81","0","10","92","1",NA,NA,NA,"15",NA,NA,"0","9","208"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","972","1","B","0",NA,"121","0","65","111","6",NA,NA,NA,"26",NA,NA,"0","13","342"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES","1","ZIMAPAN","48","PISAFLORES","978","1","B","0",NA,"189","0","6","191","4",NA,NA,NA,"8",NA,NA,"0","18","416"
"48 Pisaflores.xlsx","Distrito 01","PISAFLORES",NA,NA,NA,NA,NA,NA,NA,NA,"0","3446","21","390","3673","60","0","0","0","519","0","0","7","465","8581"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1132","1","B","0",NA,NA,NA,"23","48",NA,NA,NA,"45","105","68","151","0","11","451"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1133","1","C","0",NA,NA,NA,"24","63",NA,NA,NA,"11","44","67","76","0","9","294"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1134","1","B","0",NA,NA,NA,"16","77",NA,NA,NA,"27","92","68","141","0","12","433"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1134","1","C","0",NA,NA,NA,"31","61",NA,NA,NA,"29","93","79","115","0","21","429"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1137","1","C","0",NA,NA,NA,"11","37",NA,NA,NA,"22","51","45","81","0","12","259"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1138","1","B","0",NA,NA,NA,"17","49",NA,NA,NA,"55","163","64","91","0","18","457"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1142","1","B","0",NA,NA,NA,"7","96",NA,NA,NA,"12","47","33","33","0","14","242"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1142","1","C","0",NA,NA,NA,"8","124",NA,NA,NA,"13","42","30","14","0","8","239"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1144","1","B","0",NA,NA,NA,"6","83",NA,NA,NA,"7","111","30","36","0","9","282"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1147","1","B","0",NA,NA,NA,"20","79",NA,NA,NA,"14","57","30","51","0","10","261"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1148","1","B","0",NA,NA,NA,"15","74",NA,NA,NA,"17","155","102","29","0","31","423"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1150","2","C","0",NA,NA,NA,"50","38",NA,NA,NA,"98","72","11","39","0","8","316"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1145","1","B","0",NA,NA,NA,"10","119",NA,NA,NA,"21","79","34","42","0","11","316"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1151","1","C","0",NA,NA,NA,"12","59",NA,NA,NA,"5","56","102","54","0","24","312"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1133","2","C","0",NA,NA,NA,"21","42",NA,NA,NA,"19","75","79","62","0","9","307"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1133","1","B","0",NA,NA,NA,"22","59",NA,NA,NA,"18","76","66","86","0","11","338"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1135","1","B","0",NA,NA,NA,"9","69",NA,NA,NA,"12","43","12","64","0","17","226"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1140","1","B","0",NA,NA,NA,"2","19",NA,NA,NA,"2","25","3","7","0","3","61"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1149","1","B","0",NA,NA,NA,"30","145",NA,NA,NA,"45","81","25","39","0","19","384"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1139","1","B","0",NA,NA,NA,"22","62",NA,NA,NA,"17","66","49","50","0","14","280"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1137","1","B","0",NA,NA,NA,"10","47",NA,NA,NA,"8","52","36","61","0","16","230"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1134","2","C","0",NA,NA,NA,"13","85",NA,NA,NA,"24","85","91","135","0","21","454"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1143","1","B","0",NA,NA,NA,"12","42",NA,NA,NA,"12","44","14","47","0","9","180"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1141","1","B","0",NA,NA,NA,"4","31",NA,NA,NA,"6","21","16","38","0","11","127"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1146","1","B","0",NA,NA,NA,"24","24",NA,NA,NA,"5","48","30","42","0","15","188"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1146","1","C","0",NA,NA,NA,"10","28",NA,NA,NA,"8","75","60","40","0","4","225"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1150","1","B","0",NA,NA,NA,"72","37",NA,NA,NA,"81","83","5","31","0","13","322"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1150","1","C","0",NA,NA,NA,"65","23",NA,NA,NA,"77","68","15","46","0","24","318"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1151","1","B","0",NA,NA,NA,"7","62",NA,NA,NA,"4","56","65","69","0","15","278"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO","1","ZIMAPAN","58","TASQUILLO","1151","2","C","0",NA,NA,NA,"14","69",NA,NA,NA,"6","55","81","45","0","17","287"
"58 Tasquillo.xlsx","Distrito 01","TASQUILLO",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","587","1851","0","0","0","720","2120","1410","1815","0","416","8919"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","92","1","B","0","10","42",NA,"204","64",NA,NA,NA,NA,"117",NA,NA,"0","11","448"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","92","1","C","0","7","40",NA,"219","69",NA,NA,NA,NA,"114",NA,NA,"0","10","459"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","92","2","C","0","12","22",NA,"201","63",NA,NA,NA,NA,"133",NA,NA,"0","6","437"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","93","1","B","0","6","8",NA,"99","31",NA,NA,NA,NA,"117",NA,NA,"0","5","266"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","94","1","B","0","11","21",NA,"58","72",NA,NA,NA,NA,"97",NA,NA,"0","16","275"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","95","1","B","0","12","33",NA,"93","37",NA,NA,NA,NA,"131",NA,NA,"0","14","320"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","95","1","C","0","7","13",NA,"86","74",NA,NA,NA,NA,"133",NA,NA,"1","14","328"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","96","1","B","0","11","32",NA,"69","94",NA,NA,NA,NA,"137",NA,NA,"0","20","363"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","97","1","B","0","10","14",NA,"74","158",NA,NA,NA,NA,"76",NA,NA,"1","20","353"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","97","1","E","0","1","6",NA,"78","40",NA,NA,NA,NA,"92",NA,NA,"0","8","225"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","98","1","B","0","3","27",NA,"65","21",NA,NA,NA,NA,"112",NA,NA,"0","11","239"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","100","1","B","0","6","32",NA,"82","29",NA,NA,NA,NA,"106",NA,NA,"0","15","270"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","100","1","C","0","1","25",NA,"77","22",NA,NA,NA,NA,"119",NA,NA,"0","19","263"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","101","1","B","0","4","33",NA,"101","39",NA,NA,NA,NA,"159",NA,NA,"0","8","344"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","101","1","C","0","6","41",NA,"108","28",NA,NA,NA,NA,"143",NA,NA,"0","6","332"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","103","1","B","0","8","18",NA,"150","48",NA,NA,NA,NA,"70",NA,NA,"0","6","300"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","103","1","C","0","4","22",NA,"164","29",NA,NA,NA,NA,"76",NA,NA,"0","14","309"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","104","1","C","0","11","15",NA,"109","54",NA,NA,NA,NA,"65",NA,NA,"0","9","263"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","103","1","E","0","3","17",NA,"80","64",NA,NA,NA,NA,"150",NA,NA,"0","14","328"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","105","1","B","0","6","10",NA,"102","29",NA,NA,NA,NA,"200",NA,NA,"0","9","356"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","106","1","C","0","5","22",NA,"117","53",NA,NA,NA,NA,"88",NA,NA,"0","14","299"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","111","1","C","0","11","24",NA,"101","83",NA,NA,NA,NA,"85",NA,NA,"0","11","315"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","112","1","B","0","2","5",NA,"60","22",NA,NA,NA,NA,"17",NA,NA,"0","6","112"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","113","1","B","0","0","24",NA,"36","33",NA,NA,NA,NA,"86",NA,NA,"0","9","188"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","99","1","B","0","6","16",NA,"39","158",NA,NA,NA,NA,"160",NA,NA,"0","39","418"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","99","1","C","0","5","15",NA,"56","133",NA,NA,NA,NA,"156",NA,NA,"0","25","390"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","93","1","C","0","5","10",NA,"98","49",NA,NA,NA,NA,"103",NA,NA,"0","10","275"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","102","1","B","0","1","47",NA,"48","49",NA,NA,NA,NA,"9",NA,NA,"0","4","158"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","104","1","B","0","3","17",NA,"110","41",NA,NA,NA,NA,"77",NA,NA,"0","16","264"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","109","1","B","0","8","15",NA,"64","61",NA,NA,NA,NA,"52",NA,NA,"0","8","208"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","107","1","B","0","11","35",NA,"121","84",NA,NA,NA,NA,"113",NA,NA,"0","10","374"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","108","1","B","0","3","8",NA,"82","83",NA,NA,NA,NA,"66",NA,NA,"0","7","249"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","106","1","B","0","9","14",NA,"124","57",NA,NA,NA,NA,"78",NA,NA,"0","11","293"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","110","1","B","0","7","17",NA,"82","20",NA,NA,NA,NA,"61",NA,NA,"1","6","194"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN","1","ZIMAPAN","6","ALFAJAYUCAN","111","1","B","0","9","18",NA,"106","91",NA,NA,NA,NA,"75",NA,NA,"0","15","314"
"6 Alfajayucan.xlsx","Distrito 01","ALFAJAYUCAN",NA,NA,NA,NA,NA,NA,NA,"0","224","758","0","3463","2082","0","0","0","0","3573","0","0","3","426","10529"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1644","1","B","0",NA,NA,NA,"38","73","22",NA,NA,"76","157",NA,NA,"4","7","377"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1644","1","C","0",NA,NA,NA,"34","62","20",NA,NA,"70","165",NA,NA,"4","12","367"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1644","2","C","0",NA,NA,NA,"35","69","14",NA,NA,"64","192",NA,NA,"5","15","394"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1645","1","B","0",NA,NA,NA,"30","57","26",NA,NA,"84","197",NA,NA,"1","13","408"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1645","1","C","0",NA,NA,NA,"40","70","17",NA,NA,"101","155",NA,NA,"0","11","394"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1646","1","C","0",NA,NA,NA,"13","46","6",NA,NA,"69","107",NA,NA,"0","7","248"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1648","1","B","0",NA,NA,NA,"24","52","9",NA,NA,"61","113",NA,NA,"0","18","277"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1648","1","C","0",NA,NA,NA,"21","49","15",NA,NA,"84","108",NA,NA,"0","10","287"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1649","1","B","0",NA,NA,NA,"24","33","12",NA,NA,"86","128",NA,NA,"1","9","293"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1649","1","C","0",NA,NA,NA,"28","39","20",NA,NA,"89","125",NA,NA,"1","13","315"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1650","1","B","0",NA,NA,NA,"27","58","19",NA,NA,"80","157",NA,NA,"3","11","355"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1650","1","C","0",NA,NA,NA,"38","81","13",NA,NA,"87","153",NA,NA,"6","12","390"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1650","2","C","0",NA,NA,NA,"34","80","20",NA,NA,"74","154",NA,NA,"0","15","377"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1651","1","B","0",NA,NA,NA,"6","7","0",NA,NA,"4","22",NA,NA,"2","1","42"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1655","1","B","0",NA,NA,NA,"3","15","8",NA,NA,"13","49",NA,NA,"0","4","92"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1657","1","B","0",NA,NA,NA,"5","7","2",NA,NA,"15","68",NA,NA,"0","5","102"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1660","1","B","0",NA,NA,NA,"24","45","3",NA,NA,"13","73",NA,NA,"0","12","170"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1662","1","B","0",NA,NA,NA,"51","41","2",NA,NA,"24","87",NA,NA,"3","11","219"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1663","1","B","0",NA,NA,NA,"24","70","6",NA,NA,"20","90",NA,NA,"1","18","229"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1664","1","B","0",NA,NA,NA,"16","63","4",NA,NA,"17","29",NA,NA,"1","4","134"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1667","1","B","0",NA,NA,NA,"5","24","0",NA,NA,"16","68",NA,NA,"0","2","115"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1668","1","B","0",NA,NA,NA,"37","105","13",NA,NA,"46","132",NA,NA,"13","25","371"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1670","1","B","0",NA,NA,NA,"5","14","1",NA,NA,"22","74",NA,NA,"0","6","122"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1675","1","B","0",NA,NA,NA,"15","93","8",NA,NA,"34","113",NA,NA,"1","11","275"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1676","1","C","0",NA,NA,NA,"42","80","19",NA,NA,"54","114",NA,NA,"0","18","327"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1676","1","B","0",NA,NA,NA,"37","72","14",NA,NA,"40","160",NA,NA,"1","12","336"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1675","1","C","0",NA,NA,NA,"22","100","7",NA,NA,"32","93",NA,NA,"5","7","266"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1678","1","B","0",NA,NA,NA,"41","85","26",NA,NA,"70","175",NA,NA,"1","9","407"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1678","1","C","0",NA,NA,NA,"39","138","11",NA,NA,"53","159",NA,NA,"1","10","411"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1678","2","C","0",NA,NA,NA,"46","96","10",NA,NA,"52","161",NA,NA,"2","21","388"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1679","1","B","0",NA,NA,NA,"29","95","10",NA,NA,"41","143",NA,NA,"2","18","338"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1679","1","E","0",NA,NA,NA,"44","87","16",NA,NA,"52","223",NA,NA,"0","19","441"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1679","2","E","0",NA,NA,NA,"38","62","12",NA,NA,"47","122",NA,NA,"4","18","303"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1680","1","B","0",NA,NA,NA,"19","102","15",NA,NA,"61","181",NA,NA,"1","21","400"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1680","1","C","0",NA,NA,NA,"22","104","20",NA,NA,"43","153",NA,NA,"0","26","368"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1681","1","B","0",NA,NA,NA,"3","28","1",NA,NA,"6","47",NA,NA,"0","8","93"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1683","1","B","0",NA,NA,NA,"31","47","15",NA,NA,"46","131",NA,NA,"1","8","279"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1682","1","B","0",NA,NA,NA,"13","74","18",NA,NA,"63","246",NA,NA,"0","17","431"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1683","1","C","0",NA,NA,NA,"31","36","23",NA,NA,"75","150",NA,NA,"2","16","333"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1683","2","C","0",NA,NA,NA,"20","59","17",NA,NA,"73","167",NA,NA,"0","15","351"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1684","1","B","0",NA,NA,NA,"36","62","2",NA,NA,"32","103",NA,NA,"1","17","253"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1684","1","C","0",NA,NA,NA,"30","64","7",NA,NA,"43","121",NA,NA,"0","17","282"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1687","1","B","0",NA,NA,NA,"26","61","12",NA,NA,"59","117",NA,NA,"0","18","293"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1688","1","B","0",NA,NA,NA,"19","34","2",NA,NA,"31","159",NA,NA,"0","35","280"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1689","1","B","0",NA,NA,NA,"2","12","2",NA,NA,"11","27",NA,NA,"0","4","58"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1691","1","B","0",NA,NA,NA,"8","36","4",NA,NA,"23","29",NA,NA,"0","1","101"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1692","1","B","0",NA,NA,NA,"31","40","9",NA,NA,"29","130",NA,NA,"0","10","249"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1693","1","B","0",NA,NA,NA,"9","45","2",NA,NA,"26","73",NA,NA,"5","12","172"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1694","1","B","0",NA,NA,NA,"32","61","16",NA,NA,"40","315",NA,NA,"0","19","483"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1694","1","C","0",NA,NA,NA,"16","58","12",NA,NA,"45","314",NA,NA,"0","15","460"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1694","2","C","0",NA,NA,NA,"33","65","12",NA,NA,"45","285",NA,NA,"0","13","453"
"84 Zimap†n.xlsx","Distrito 01","ZIMAPÁN","1","ZIMAPAN","84","ZIMAPAN","1695","1","B","0",NA,NA,NA,"1","13","6",NA,NA,"12","38",NA,NA,"1","1","72"
