CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,MC,PSD,MORENA,ES,PH,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,499,2,40,92,75,22,,,,,227,12,50,17,70,22,74,0,701,39,740,1488
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,500,1,32,62,28,8,,,,,111,7,12,12,25,23,40,0,360,26,386,740
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,86,2,70,102,69,2,,,,,236,119,15,2,20,21,7,0,663,43,706,948
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,87,3,109,200,71,13,,,,,347,145,12,5,34,26,9,0,971,51,1022,1345
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,88,1,194,88,37,12,,,,,48,31,24,4,17,4,5,0,464,25,489,616
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,89,2,150,126,127,12,,,,,205,108,52,4,17,20,5,0,826,33,859,1198
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,90,1,36,41,29,1,,,,,84,52,16,0,10,5,2,0,276,19,295,428
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,91,1,11,23,28,8,,,,,32,41,2,3,2,4,1,0,155,11,166,216
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,92,2,86,82,71,2,,,,,205,95,22,0,7,13,2,0,585,28,613,834
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,93,2,77,223,75,10,,,,,207,25,18,2,19,22,8,0,686,32,718,961
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,94,2,75,173,90,9,,,,,58,56,33,1,23,15,5,0,538,46,584,800
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,95,1,33,100,49,0,,,,,78,10,8,0,5,2,3,0,288,21,309,409
,17,MORELOS,8,TETECALA ,5,COATLAN DEL RIO,96,1,30,40,40,3,,,,,54,4,8,0,0,0,0,0,179,13,192,246
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,548,2,51,361,10,14,,,,,389,7,9,1,33,10,169,0,1054,53,1107,1490
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,549,2,44,386,18,8,,,,,243,12,7,3,25,11,95,0,852,42,894,1173
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,550,2,17,235,8,6,,,,,240,6,5,1,21,3,106,0,648,38,686,917
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,551,2,25,293,6,2,,,,,367,4,6,1,4,3,160,0,871,41,912,1244
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,552,2,39,261,8,6,,,,,274,10,8,2,12,8,141,0,769,39,808,1072
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,553,2,11,209,20,5,,,,,262,6,2,3,3,2,123,1,646,27,674,911
,17,MORELOS,8,TETECALA ,14,MAZATEPEC,554,2,16,189,6,6,,,,,295,3,8,3,7,5,148,4,686,31,721,993
,17,MORELOS,8,TETECALA ,15,MIACATLAN,555,3,35,469,21,22,,,,,317,126,11,1,13,7,20,1,1042,42,1085,1480
,17,MORELOS,8,TETECALA ,15,MIACATLAN,556,2,9,290,20,10,,,,,274,134,10,3,10,10,14,1,784,43,828,1147
,17,MORELOS,8,TETECALA ,15,MIACATLAN,557,3,18,536,21,14,,,,,459,212,21,5,16,19,12,0,1333,57,1390,1933
,17,MORELOS,8,TETECALA ,15,MIACATLAN,558,2,11,448,22,14,,,,,249,221,15,7,15,9,13,0,1024,41,1065,1477
,17,MORELOS,8,TETECALA ,15,MIACATLAN,559,1,5,196,7,9,,,,,160,63,8,0,4,9,2,1,463,13,477,636
,17,MORELOS,8,TETECALA ,15,MIACATLAN,560,3,17,636,30,18,,,,,406,298,16,4,27,19,10,0,1481,68,1549,2205
,17,MORELOS,8,TETECALA ,15,MIACATLAN,561,3,7,281,33,4,,,,,146,192,9,3,13,18,5,0,711,30,741,981
,17,MORELOS,8,TETECALA ,15,MIACATLAN,562,2,9,309,6,7,,,,,242,108,8,0,14,9,4,0,716,34,750,1077
,17,MORELOS,8,TETECALA ,15,MIACATLAN,563,2,20,243,12,5,,,,,243,159,21,4,7,13,3,0,730,24,754,1030
,17,MORELOS,8,TETECALA ,15,MIACATLAN,564,3,38,468,40,31,,,,,291,316,39,5,24,7,8,0,1267,46,1313,1927
,17,MORELOS,8,TETECALA ,15,MIACATLAN,565,3,15,482,48,19,,,,,451,217,64,2,11,9,7,0,1325,73,1398,2051
,17,MORELOS,8,TETECALA ,15,MIACATLAN,566,1,5,199,15,2,,,,,137,59,8,3,2,3,3,0,436,17,453,557
,17,MORELOS,8,TETECALA ,15,MIACATLAN,567,2,9,331,71,5,,,,,254,159,18,3,5,1,3,1,859,38,898,1255
,17,MORELOS,8,TETECALA ,15,MIACATLAN,568,3,22,396,28,26,,,,,251,233,39,9,8,5,6,0,1023,79,1102,1608
,17,MORELOS,8,TETECALA ,21,TETECALA,689,3,75,464,56,11,,,,,268,53,108,13,16,8,6,0,1078,34,1112,1526
,17,MORELOS,8,TETECALA ,21,TETECALA,690,3,126,415,68,37,,,,,308,24,82,12,19,11,6,0,1108,51,1159,1542
,17,MORELOS,8,TETECALA ,21,TETECALA,691,2,50,306,65,9,,,,,247,49,76,17,21,4,4,0,848,38,886,1193
,17,MORELOS,8,TETECALA ,21,TETECALA,692,2,23,164,33,14,,,,,240,31,74,9,8,5,3,0,604,34,638,797
,17,MORELOS,8,TETECALA ,21,TETECALA,693,1,13,127,41,2,,,,,137,19,101,4,7,3,5,0,459,27,486,648
,17,MORELOS,8,TETECALA ,21,TETECALA,694,1,10,59,21,3,,,,,35,4,15,9,4,9,2,0,171,8,179,258
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,776,3,23,215,81,40,,,,,340,15,88,12,27,31,8,0,880,45,925,1824
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,777,6,70,625,75,60,,,,,653,28,244,20,61,96,24,0,1956,92,2048,4083
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,778,4,54,413,115,47,,,,,257,9,94,10,33,59,8,0,1099,52,1151,2141
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,779,2,32,345,79,39,,,,,152,5,52,10,15,22,9,0,760,37,797,1324
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,780,2,40,364,51,51,,,,,197,7,48,7,14,21,7,1,807,20,828,1361
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,781,3,31,518,59,74,,,,,146,8,63,12,31,30,5,1,977,34,1012,1568
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,782,3,36,451,46,56,0,0,0,0,118,3,82,6,37,28,11,4,874,27,905,1211
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,783,6,87,600,172,138,,,,,321,18,260,25,118,81,30,6,1850,85,1941,3732
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,784,4,33,449,68,23,,,,,453,11,98,16,42,29,14,0,1236,54,1290,2651
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,785,2,10,149,16,4,,,,,198,7,56,7,18,18,9,0,492,19,511,1004
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,786,2,28,320,34,21,,,,,170,5,83,5,25,18,11,0,720,30,750,1257
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,787,3,66,461,60,56,,,,,287,11,127,17,34,62,15,0,1196,45,1241,2132
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,788,2,20,356,59,79,,,,,150,5,121,13,34,26,11,1,874,42,917,1404
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,789,2,26,188,23,30,,,,,82,5,66,7,22,18,5,0,472,27,499,902
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,790,3,50,388,52,43,,,,,159,8,121,25,40,28,10,0,924,22,946,1580
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,791,4,115,516,82,41,,,,,330,15,318,38,40,32,9,1,1536,65,1602,2871
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,792,3,92,328,52,38,,,,,220,4,238,11,14,18,4,1,1019,26,1046,1636
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,793,2,15,152,16,9,,,,,294,7,132,5,8,14,5,1,657,26,684,1077
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,794,5,89,546,37,52,,,,,478,20,358,10,39,69,24,2,1722,75,1799,3159
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,795,3,30,482,32,39,,,,,390,12,252,12,41,42,19,0,1351,50,1401,2168
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,796,3,41,427,29,35,,,,,255,16,238,6,46,32,13,2,1138,36,1176,2122
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,797,4,29,603,43,11,,,,,460,14,119,22,34,35,11,1,1381,55,1437,2671
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,798,3,37,352,52,27,,,,,314,12,68,11,27,32,18,0,950,48,998,1924
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,1,2,20,230,43,269,,,,,145,33,16,93,13,60,9,1,931,51,983,1427
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,2,2,21,202,13,109,,,,,49,35,26,80,7,30,23,0,595,36,631,1010
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,3,2,22,389,31,171,,,,,53,44,11,52,5,27,24,2,829,32,863,1178
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,4,3,10,338,85,225,,,,,43,62,43,108,18,29,38,0,999,63,1062,1525
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,5,1,17,102,15,61,,,,,30,37,21,59,10,25,11,0,388,17,405,577
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,6,3,14,220,80,262,,,,,83,113,34,217,20,66,42,0,1151,39,1190,1707
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,7,2,26,165,28,162,,,,,53,53,33,97,20,16,42,0,695,37,732,1063
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,8,2,28,226,37,207,,,,,40,34,23,108,12,13,61,0,789,40,829,1186
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,9,3,11,270,54,180,,,,,100,33,14,104,7,64,29,0,866,115,981,1492
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,10,2,12,190,22,91,,,,,57,57,61,223,2,49,16,1,780,53,834,1284
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,11,1,11,109,15,100,,,,,12,7,17,124,3,64,3,0,465,32,497,692
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,579,3,30,147,30,259,,,,,49,116,66,62,81,11,9,0,860,46,906,1703
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,580,3,29,177,27,228,,,,,131,133,85,35,97,15,8,0,965,48,1013,2033
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,581,2,12,200,11,138,,,,,67,51,57,25,50,9,6,1,626,26,653,1155
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,582,2,14,198,17,199,,,,,62,74,49,25,40,11,10,0,699,29,728,1139
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,583,2,26,207,29,127,,,,,42,100,34,37,50,8,6,2,666,27,695,1141
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,584,2,27,118,3,181,,,,,130,80,89,24,52,12,11,0,727,27,754,1245
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,585,3,18,253,35,308,,,,,60,107,121,32,96,13,11,1,1054,53,1108,2059
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,586,2,15,192,25,201,,,,,57,55,140,31,80,6,7,0,809,49,858,1441
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,587,2,12,213,11,152,,,,,25,55,90,27,38,3,5,0,631,26,657,1083
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,588,2,6,149,10,109,0,0,0,0,29,38,34,30,40,9,4,0,458,7,465,664
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,589,2,12,119,18,137,,,,,29,67,30,27,25,11,4,0,479,31,510,752
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,590,2,4,167,21,210,,,,,32,89,36,46,71,7,8,1,691,26,718,1157
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,591,2,9,173,17,193,,,,,61,68,36,91,74,10,10,1,742,26,769,1157
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,592,2,15,220,22,214,,,,,38,53,88,36,100,15,7,0,808,43,851,1466
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,593,2,23,89,9,230,,,,,60,125,26,3,49,3,9,0,626,35,661,1097
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,594,3,10,74,41,261,,,,,119,135,59,54,213,40,42,0,1048,51,1099,2247
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,595,3,16,79,35,269,,,,,102,112,53,33,289,34,59,0,1081,55,1136,2039
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,596,4,21,93,29,262,,,,,89,225,65,25,233,41,58,0,1141,57,1198,2459
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,597,3,28,75,19,242,,,,,92,126,50,19,180,41,47,0,919,37,956,1923
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,598,5,34,139,37,388,,,,,164,231,116,62,294,41,65,0,1571,73,1644,3176
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,599,4,17,111,31,283,,,,,156,266,106,33,269,50,60,0,1382,51,1433,2821
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,600,3,18,105,17,185,,,,,89,121,71,31,192,43,33,1,905,55,961,1967
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,601,3,208,101,45,278,,,,,38,63,57,27,66,11,18,0,912,45,957,1802
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,602,3,195,95,51,270,,,,,39,44,110,22,41,7,19,19,893,28,940,1649
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,603,1,12,33,6,38,,,,,2,7,4,3,14,5,13,0,137,6,143,279
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,604,1,4,64,10,76,,,,,4,41,33,11,28,1,1,0,273,24,297,524
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,605,2,9,178,12,176,,,,,40,62,199,8,37,4,7,0,732,65,797,1451
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,606,2,24,63,44,161,,,,,57,65,61,14,125,16,36,0,666,39,705,1058
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,607,2,34,106,41,170,,,,,65,30,118,15,50,9,13,0,651,48,699,1200
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,608,2,80,65,117,52,,,,,41,16,48,9,49,8,37,7,522,42,571,1083
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,609,2,27,116,43,165,,,,,33,31,56,12,54,12,12,0,561,50,611,1181
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,610,1,10,34,14,89,,,,,24,16,35,4,12,0,2,1,240,17,258,388
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,707,3,66,281,30,17,2,1,2,6,165,15,85,130,76,46,40,1,962,24,987,1784
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,708,3,82,213,24,16,0,1,0,150,162,37,55,100,48,49,78,0,1015,40,1055,2219
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,709,3,43,287,31,14,4,0,0,6,155,12,106,157,80,40,28,2,963,43,1008,1505
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,710,4,80,460,37,29,0,3,0,5,201,34,65,193,92,58,171,1,1428,88,1517,2465
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,711,2,11,299,12,14,0,2,0,3,126,15,21,87,35,35,20,0,680,23,703,1064
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,712,1,16,88,16,47,0,3,1,0,65,3,30,8,4,32,10,0,323,0,323,654
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,713,2,9,104,15,5,5,0,0,0,88,51,24,56,57,30,40,0,484,20,504,1098
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,714,3,21,278,54,26,0,1,0,1,140,30,85,124,31,58,60,0,909,48,957,1633
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,715,1,15,72,12,2,1,0,0,2,36,18,31,27,22,20,17,0,275,18,293,520
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,716,2,28,283,16,9,1,0,0,2,190,7,12,19,19,113,46,0,745,31,776,1159
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,717,2,47,220,22,13,1,0,0,3,170,16,28,37,54,149,87,0,847,41,888,1486
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,718,2,17,146,31,6,3,0,0,0,108,3,6,86,24,69,55,0,554,25,579,823
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,719,2,24,199,17,7,1,0,0,0,43,7,22,132,8,65,31,0,556,44,600,843
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,720,2,29,115,11,5,4,0,0,1,133,8,10,22,7,53,35,0,433,21,454,556
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,721,1,33,96,19,10,2,0,0,0,31,15,13,33,31,33,54,0,370,19,389,699
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,722,2,46,125,23,6,6,1,0,1,70,16,11,31,13,108,77,0,534,31,565,1005
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,723,3,140,146,133,6,4,1,0,0,124,47,38,52,18,429,37,1,1175,57,1233,1853
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,724,3,137,199,46,29,2,1,0,0,198,39,35,31,31,149,20,1,917,38,956,1661
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,725,4,170,288,38,17,6,1,0,3,429,27,49,57,22,180,23,0,1310,55,1365,2261
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,726,2,66,163,22,7,2,0,0,1,130,33,15,37,19,122,14,0,631,33,664,1050
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,727,3,145,185,35,114,2,0,0,1,121,46,49,45,44,112,34,1,933,48,982,2010
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,728,2,141,129,25,14,0,0,0,0,129,30,46,40,41,86,39,1,720,33,754,1424
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,729,2,41,89,10,5,0,0,0,0,56,13,18,22,40,44,24,0,362,24,386,806
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,730,2,97,145,59,10,2,0,0,118,85,23,29,38,33,84,96,0,819,48,867,1453
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,731,4,49,172,46,21,2,0,0,0,196,34,36,102,105,233,518,3,1514,84,1601,2972
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,732,2,22,81,19,31,0,0,0,3,42,21,85,69,22,38,49,0,482,26,508,933
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,733,1,13,60,15,4,3,0,0,0,50,9,4,0,5,41,25,0,229,0,229,433
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,869,2,79,182,85,14,4,0,1,1,95,34,39,109,40,22,16,0,721,37,758,1464
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,870,3,66,231,79,19,1,2,2,0,130,56,33,139,65,27,52,0,902,41,943,1539
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,871,2,59,261,47,15,2,0,0,1,157,31,69,65,54,41,27,1,829,35,865,1399
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,872,1,17,77,24,8,0,0,0,2,55,11,23,19,10,6,3,0,255,13,268,465
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,873,3,85,319,67,10,2,1,0,1,129,49,44,187,59,24,29,0,1006,47,1053,1727
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,874,2,58,225,64,8,0,0,0,1,157,29,34,165,53,20,42,0,856,50,906,1488
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,875,2,70,123,30,11,0,1,0,0,108,40,22,55,36,28,24,0,548,41,589,930
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,876,3,26,144,32,18,1,0,0,0,122,26,28,55,78,19,22,0,571,30,601,970
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,877,1,15,73,19,3,0,1,0,0,44,5,10,16,18,9,8,1,221,14,236,340
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,878,1,18,71,26,3,0,0,0,0,33,16,6,21,29,4,8,0,235,0,235,383
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,879,2,28,169,44,10,0,0,0,46,65,37,76,60,30,18,37,0,620,31,651,1062
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,880,1,23,92,48,6,0,2,0,1,92,18,19,36,32,11,17,0,397,26,423,734
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,881,2,46,149,45,27,1,2,0,1,179,36,42,95,58,18,22,0,721,41,762,1259
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,882,2,50,104,15,8,2,0,0,2,220,72,28,67,90,50,30,0,738,29,767,1221
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,883,2,42,184,42,15,1,0,0,1,87,29,28,100,76,27,22,1,654,38,693,1074
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,884,2,44,175,38,17,0,0,0,0,58,70,28,97,25,22,16,0,590,41,631,1118
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,885,2,83,216,45,12,1,2,0,0,85,119,15,156,61,30,25,0,850,41,891,1393
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,886,1,13,83,18,9,1,1,1,0,16,5,46,16,10,8,1,0,228,14,242,397
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,887,2,22,181,49,6,1,1,0,1,66,54,32,43,61,7,13,0,537,22,559,1102
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,888,3,60,240,40,13,2,0,0,0,184,57,34,93,105,37,22,0,887,70,957,1670
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,889,2,32,207,9,4,0,0,0,0,96,53,9,54,41,23,13,0,541,27,568,790
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,890,2,55,277,31,9,1,0,0,0,156,55,47,81,44,32,19,1,807,29,837,1449
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,891,2,43,157,58,8,1,0,0,1,62,29,25,50,52,17,16,0,519,41,560,1113
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,892,2,53,63,16,4,0,0,0,0,68,31,18,64,61,12,16,0,406,34,440,961
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,893,2,95,251,29,12,0,0,18,0,142,58,47,75,51,22,14,0,814,38,852,1322
,17,MORELOS,10,ZACATEPEC,31,ZACATEPEC,894,2,73,189,39,8,0,0,0,0,74,30,17,76,43,14,24,0,587,43,630,1184
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,3,33,126,39,97,,,,,214,61,25,206,205,28,33,4,1067,60,1131,1935
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,53,69,29,34,,,,,104,34,9,117,117,13,15,1,594,25,620,981
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,7,30,36,12,,,,,88,12,3,66,29,2,5,0,290,9,299,425
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,3,32,145,51,99,,,,,183,95,30,192,210,47,37,0,1121,48,1169,2062
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,27,107,47,33,,,,,139,75,30,187,165,25,48,1,883,45,929,1605
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,1,23,40,11,30,,,,,88,29,8,76,45,9,18,0,377,25,402,669
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,3,27,63,26,54,0,0,0,0,86,26,11,115,94,19,27,9,548,23,580,773
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,29,72,14,25,,,,,81,26,6,97,77,8,19,2,454,13,469,809
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,5,10,2,13,,,,,26,2,2,10,16,3,8,0,97,3,100,122
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,2,37,116,35,45,,,,,136,27,16,138,87,24,44,0,705,46,751,1357
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,27,111,19,51,,,,,149,40,13,128,101,30,28,2,697,26,725,1217
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,1,17,52,6,31,,,,,75,26,14,76,66,10,29,0,402,20,422,736
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,30,91,24,54,,,,,115,34,8,127,155,23,46,0,707,31,738,1368
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,15,78,14,31,,,,,113,27,17,85,117,16,15,3,528,28,559,869
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,13,40,11,28,,,,,83,29,10,103,74,17,11,0,419,15,434,711
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,44,182,38,40,,,,,177,111,19,215,194,40,26,0,1086,50,1136,1816
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,13,19,7,10,,,,,29,18,11,20,33,10,9,0,179,9,188,290
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,2,26,106,44,14,,,,,86,66,13,152,40,20,30,2,597,39,638,1255
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,52,110,20,20,,,,,91,49,17,173,46,26,15,0,619,29,648,1264
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,67,88,18,13,,,,,131,25,16,121,58,24,8,0,569,48,617,1106
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,34,87,33,34,,,,,129,42,72,112,170,36,36,0,785,32,817,1530
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,26,49,8,20,,,,,77,19,8,68,63,20,25,1,383,22,406,714
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,2,18,25,5,9,,,,,34,10,7,34,34,3,7,0,186,15,201,755
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,30,80,5,28,,,,,103,21,13,89,70,16,31,1,486,27,514,902
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,5,102,258,55,67,,,,,256,103,56,393,266,59,37,1,1652,90,1743,3396
