CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,2,E01C02,178,38,41,28,0,4,97,5,0,0,,,,,391,0,19,410,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,3,E01C03,217,34,28,24,0,7,82,3,2,0,,,,,397,0,14,411,658,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,4,E01C04,170,57,26,36,0,5,72,6,13,0,,,,,385,0,14,399,658,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,B,1,0,B,179,61,19,15,0,5,63,3,5,0,,,,,350,0,9,359,504,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,C,1,0,C01,166,67,10,25,0,4,55,4,4,0,,,,,335,0,13,348,504,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,B,1,0,B,107,43,10,27,0,5,67,5,4,0,,,,,268,0,6,274,401,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,C,1,0,C01,149,44,8,19,0,0,48,6,4,0,,,,,278,0,11,289,400,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,B,1,0,B,131,42,12,30,0,3,59,7,2,0,,,,,286,0,12,298,419,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,418,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,S,1,0,SMR01,16,4,3,6,0,3,13,0,2,0,,,,,47,0,6,53,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,B,1,0,B,191,92,13,54,0,5,95,1,14,0,,,,,465,1,9,475,666,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,B,1,0,B,253,52,25,38,0,7,87,9,7,0,,,,,478,0,12,490,739,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,C,1,0,C01,270,66,27,47,0,0,97,4,7,0,,,,,518,0,37,555,738,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,B,1,0,B,130,15,10,9,0,6,21,3,2,0,,,,,196,0,7,203,239,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,E,1,0,E01,62,18,6,7,0,0,4,0,1,0,,,,,98,0,4,102,123,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,B,1,0,B,191,29,26,4,0,1,53,1,4,0,,,,,309,0,22,331,422,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,E,1,0,E01,31,11,11,6,0,0,20,0,1,0,,,,,80,0,6,86,131,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,347,B,1,0,B,110,35,15,3,0,1,31,0,1,0,,,,,196,0,5,201,267,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,348,B,1,0,B,69,17,6,8,6,15,138,6,14,5,,,,,284,0,12,296,507,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,349,B,1,0,B,87,46,8,21,11,12,132,19,15,11,,,,,362,1,12,375,608,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,350,B,1,0,B,55,29,9,14,2,5,112,14,18,3,,,,,261,0,8,269,411,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,B,1,0,B,90,30,7,16,10,6,143,17,30,6,,,,,355,1,6,362,525,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,C,1,0,C01,113,31,9,13,6,5,154,13,21,2,,,,,367,1,10,378,524,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,441,B,1,0,B,71,21,9,14,6,10,181,7,23,3,,,,,345,0,9,354,526,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,442,B,1,0,B,68,31,2,7,6,6,112,7,26,2,,,,,267,0,19,286,449,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,442,C,1,0,C01,74,29,7,20,5,6,100,14,18,1,,,,,274,1,15,290,448,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,B,1,0,B,60,11,7,11,9,11,123,6,14,2,,,,,254,1,14,269,440,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,C,1,0,C01,90,15,8,11,7,6,108,7,13,3,,,,,268,0,16,284,440,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,444,B,1,0,B,68,19,11,12,8,9,137,16,18,7,,,,,305,0,4,309,548,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,445,B,1,0,B,100,37,4,22,18,15,194,21,17,3,,,,,431,0,21,452,681,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,B,1,0,B,76,28,7,11,7,10,167,18,17,6,,,,,347,0,11,358,563,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,C,1,0,C01,66,15,5,17,9,10,172,14,18,3,,,,,329,0,13,342,563,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,C,2,0,C02,74,20,7,19,3,10,171,10,15,2,,,,,331,0,9,340,562,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,447,B,1,0,B,93,15,11,1,3,1,103,7,5,6,,,,,245,0,21,266,558,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,448,B,1,0,B,88,11,6,8,1,3,79,1,9,0,,,,,206,0,9,215,448,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,449,B,1,0,B,88,16,5,10,2,12,162,9,11,4,,,,,319,1,12,332,608,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,450,B,1,0,B,79,18,12,16,8,11,169,6,12,2,,,,,333,1,10,344,630,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,451,B,1,0,B,44,11,5,7,3,4,118,6,10,3,,,,,211,0,5,216,418,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,451,C,1,0,C01,46,8,2,9,1,1,120,5,15,1,,,,,208,1,12,221,417,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,452,B,1,0,B,52,16,2,15,4,10,117,7,15,2,,,,,240,0,9,249,439,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,452,C,1,0,C01,58,10,3,15,7,6,117,12,18,4,,,,,250,0,9,259,438,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,453,B,1,0,B,63,20,6,15,8,12,135,7,6,6,,,,,278,0,22,300,646,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,454,B,1,0,B,88,19,15,14,3,9,158,7,17,5,,,,,335,0,14,349,588,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,455,B,1,0,B,84,26,13,18,10,4,163,4,19,6,,,,,347,1,22,370,648,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,456,B,1,0,B,24,5,5,5,5,16,75,3,12,7,,,,,157,0,9,166,330,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,457,B,1,0,B,64,21,9,20,4,4,121,8,18,3,,,,,272,0,6,278,520,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,458,B,1,0,B,59,22,11,5,6,2,104,8,11,6,,,,,234,0,13,247,440,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,458,C,1,0,C01,59,17,0,13,4,6,110,7,13,6,,,,,235,2,8,245,439,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,459,B,1,0,B,40,15,3,10,4,5,84,7,15,4,,,,,187,0,8,195,390,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,459,C,1,0,C01,37,15,3,5,2,6,90,9,8,3,,,,,178,0,5,183,389,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,460,B,1,0,B,87,30,14,14,12,16,217,17,28,5,,,,,440,1,13,454,701,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,461,B,1,0,B,120,33,5,9,14,14,205,18,21,10,,,,,449,0,6,455,691,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,462,B,1,0,B,96,18,9,15,9,12,201,13,26,9,,,,,408,0,13,421,674,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,463,B,1,0,B,113,25,3,11,14,10,167,19,18,0,,,,,380,1,10,391,641,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,464,B,1,0,B,49,11,10,7,6,1,100,7,8,2,,,,,201,0,10,211,397,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,464,C,1,0,C01,65,10,6,9,4,5,103,3,8,3,,,,,216,0,7,223,397,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,465,B,1,0,B,60,20,4,9,2,12,173,11,19,8,,,,,318,0,10,328,579,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,465,C,1,0,C01,77,23,10,7,8,11,179,18,19,7,,,,,359,0,18,377,578,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,466,B,1,0,B,51,8,6,10,2,3,115,10,13,3,,,,,221,0,10,231,405,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,466,C,1,0,C01,60,7,4,9,7,9,99,6,8,1,,,,,210,0,10,220,404,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,467,B,1,0,B,59,4,13,9,5,10,102,4,20,4,,,,,230,0,14,244,436,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,467,C,1,0,C01,39,12,7,9,8,7,102,13,17,3,,,,,217,0,9,226,435,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,468,B,1,0,B,49,9,3,6,1,10,97,4,7,3,,,,,189,0,8,197,409,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,468,C,1,0,C01,69,10,1,9,5,3,96,4,8,1,,,,,206,0,17,223,409,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,469,B,1,0,B,40,15,3,13,4,7,91,5,14,2,,,,,194,2,3,199,400,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,469,C,1,0,C01,33,19,6,10,1,8,95,7,8,2,,,,,189,1,10,200,399,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,B,1,0,B,65,13,11,7,3,4,102,8,10,6,,,,,229,0,5,234,560,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,C,1,0,C01,66,17,4,5,3,1,101,6,11,1,,,,,215,0,7,222,560,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,C,2,0,C02,63,20,6,4,5,5,113,1,18,0,,,,,235,0,0,235,560,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,471,B,1,0,B,70,20,9,13,3,9,165,9,18,2,,,,,318,1,13,332,719,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,472,B,1,0,B,80,18,6,9,9,6,166,9,11,0,,,,,314,0,17,331,641,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,472,C,1,0,C01,79,7,10,8,4,13,175,10,13,4,,,,,323,0,20,343,640,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,473,B,1,0,B,63,18,5,22,7,5,132,11,3,1,,,,,267,0,17,284,550,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,474,B,1,0,B,67,15,3,18,7,5,125,7,13,4,,,,,264,1,15,280,605,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,B,1,0,B,88,31,11,11,5,9,140,13,14,3,,,,,325,0,12,337,704,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,C,1,0,C01,62,26,6,11,7,7,129,4,10,4,,,,,266,0,10,276,703,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,C,2,0,C02,81,31,8,14,6,4,129,8,11,4,,,,,296,1,14,311,703,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,476,B,1,0,B,73,25,14,9,11,5,139,12,12,1,,,,,301,0,12,313,640,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,477,B,1,0,B,63,15,11,8,12,1,179,12,20,1,,,,,322,0,29,351,733,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,478,B,1,0,B,57,20,6,8,7,6,116,15,13,3,,,,,251,0,11,262,469,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,478,C,1,0,C01,61,18,9,6,5,6,128,14,19,2,,,,,268,1,11,280,468,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,B,1,0,B,89,16,6,9,9,4,112,14,20,3,,,,,282,0,9,291,563,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,1,0,C01,81,19,7,16,16,8,141,12,18,0,,,,,318,0,8,326,563,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,2,0,C02,68,12,4,8,9,7,153,15,8,2,,,,,286,1,5,292,563,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,3,0,C03,68,18,7,16,7,6,123,9,16,5,,,,,275,0,8,283,563,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,480,B,1,0,B,56,20,5,16,3,4,116,7,7,4,,,,,238,1,4,243,458,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,480,C,1,0,C01,51,15,8,8,8,7,110,9,9,2,,,,,227,1,13,241,457,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,B,1,0,B,53,25,13,16,8,3,131,16,11,4,,,,,280,0,7,287,480,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,C,1,0,C01,49,22,10,11,6,5,114,6,13,3,,,,,239,0,11,250,479,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,B,1,0,B,91,26,6,12,9,10,208,6,18,4,,,,,390,1,15,406,713,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,C,1,0,C01,99,29,2,13,15,8,210,9,24,2,,,,,411,0,13,424,712,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,B,1,0,B,65,12,9,6,2,6,114,4,4,1,,,,,223,0,8,231,401,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,C,1,0,C01,53,13,3,5,2,5,109,5,7,4,,,,,206,0,11,217,401,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,B,1,0,B,49,14,7,16,6,7,139,6,11,1,,,,,256,0,6,262,540,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,1,0,C01,68,17,2,13,6,7,130,8,6,7,,,,,264,0,8,272,540,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,2,0,C02,62,15,2,17,8,5,131,11,11,2,,,,,264,1,10,275,540,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,B,1,0,B,80,27,7,10,6,19,143,10,12,3,,,,,317,0,6,323,579,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,C,1,0,C01,75,12,9,9,4,11,151,7,18,6,,,,,302,0,11,313,579,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,B,1,0,B,59,16,9,5,4,10,135,8,22,5,,,,,273,0,10,283,451,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,C,1,0,C01,75,11,1,14,5,5,131,7,9,1,,,,,259,0,14,273,450,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,B,1,0,B,67,16,9,14,13,10,155,9,10,2,,,,,305,0,13,318,526,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,1,0,C01,69,18,6,6,8,6,143,8,23,4,,,,,291,1,7,299,526,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,2,0,C02,77,17,7,5,6,4,144,13,20,3,,,,,296,1,11,308,526,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,B,1,0,B,82,10,4,8,10,12,181,6,12,1,,,,,326,0,8,334,536,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,C,1,0,C01,77,12,5,9,7,12,160,6,18,3,,,,,309,0,9,318,535,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,C,2,0,C02,79,18,6,11,4,10,181,7,14,2,,,,,332,0,14,346,535,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,B,1,0,B,92,17,5,9,13,27,168,5,12,2,,,,,350,0,6,356,562,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,C,1,0,C01,99,23,3,8,11,22,174,7,20,4,,,,,371,0,16,387,561,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,490,B,1,0,B,84,12,2,10,6,10,139,12,15,1,,,,,291,0,8,299,506,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,490,C,1,0,C01,81,6,6,10,9,5,151,9,11,3,,,,,291,0,15,306,505,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,B,1,0,B,97,18,4,7,12,5,196,6,19,3,,,,,367,1,12,380,577,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,C,1,0,C01,93,17,3,9,7,17,178,8,27,4,,,,,363,2,13,378,576,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,B,1,0,B,70,17,7,9,7,6,149,8,13,4,,,,,290,0,8,298,510,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,C,1,0,C01,66,19,7,8,8,8,149,11,10,4,,,,,290,0,8,298,510,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,C,2,0,C02,50,15,7,11,5,2,148,8,12,1,,,,,259,0,1,260,510,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,493,B,1,0,B,79,16,7,16,3,11,159,5,18,0,,,,,314,0,5,319,562,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,493,C,1,0,C01,60,18,4,12,4,11,153,6,8,2,,,,,278,0,11,289,561,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,494,B,1,0,B,90,18,7,12,8,9,156,7,17,6,,,,,330,0,9,339,732,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,494,C,1,0,C01,91,24,14,11,8,15,163,7,13,8,,,,,354,0,14,368,732,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,B,1,0,B,73,11,5,7,3,6,142,6,8,3,,,,,264,0,6,270,518,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,C,1,0,C01,54,7,4,5,6,13,111,8,9,1,,,,,218,3,13,234,518,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,C,2,0,C02,68,14,4,6,6,14,117,6,12,1,,,,,248,0,5,253,518,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,121,B,1,0,B,76,26,7,15,10,7,132,7,18,2,,,,,300,0,16,316,542,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,121,C,1,0,C01,80,27,2,23,7,6,122,10,27,3,,,,,307,0,16,323,541,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,130,B,1,0,B,39,15,8,18,5,5,90,0,12,1,,,,,193,0,8,201,382,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,131,B,1,0,B,28,15,10,52,6,9,110,11,12,2,,,,,255,0,5,260,499,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,132,B,1,0,B,34,17,5,37,5,4,63,4,12,2,,,,,183,0,10,193,388,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,133,B,1,0,B,32,15,7,23,4,7,75,5,7,3,,,,,178,0,1,179,352,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,134,B,1,0,B,33,12,3,19,3,3,88,2,6,4,,,,,173,0,6,179,309,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,152,B,1,0,B,62,9,4,37,7,1,81,6,6,6,,,,,219,0,8,227,455,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,152,C,1,0,C01,62,12,5,33,2,3,98,5,5,1,,,,,226,0,5,231,454,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,153,B,1,0,B,63,18,8,61,7,4,96,7,6,3,,,,,273,0,9,282,510,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,153,C,1,0,C01,45,19,4,58,4,3,93,3,15,7,,,,,251,0,15,266,510,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,153,C,2,0,C02,57,18,6,70,0,4,92,6,15,1,,,,,269,0,15,284,510,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,154,B,1,0,B,68,26,7,77,4,3,110,4,13,2,,,,,314,0,25,339,583,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,154,C,1,0,C01,50,23,13,65,7,5,121,3,21,5,,,,,313,0,12,325,582,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,155,B,1,0,B,53,26,6,62,6,6,111,10,14,4,,,,,298,0,17,315,505,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,155,C,1,0,C01,56,28,7,63,4,6,114,3,9,0,,,,,290,0,13,303,505,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,B,1,0,B,45,10,8,72,2,3,98,6,20,1,,,,,265,0,6,271,479,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,C,1,0,C01,33,18,9,95,5,8,76,3,11,0,,,,,258,0,7,265,479,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,0,E01,62,32,6,77,7,1,120,5,9,4,,,,,323,0,17,340,682,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,1,E01C01,77,15,3,61,9,0,115,4,10,4,,,,,298,0,12,310,681,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,2,E01C02,78,14,3,73,5,3,108,3,8,4,,,,,299,0,20,319,681,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,3,E01C03,77,19,8,63,6,1,148,5,6,4,,,,,337,0,15,352,681,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,157,B,1,0,B,37,6,7,52,4,4,89,7,11,4,,,,,221,0,9,230,432,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,157,C,1,0,C01,62,14,3,50,8,4,94,4,9,3,,,,,251,0,15,266,431,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,158,B,1,0,B,59,9,9,36,5,5,113,4,16,4,,,,,260,0,14,274,432,Acta Casilla,,,
