id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN-PNA,PRI,PRI-PVEM,PRI-PVEM-PS,PRI-PS,PRD,PRD-PC-PT,PRD-PC,PRD-PT,PRD-PT2,PRD-PC-PT2,PT,PT-PC,PVEM,CONVERGENCIA,PS,PAC,PP,PLT,PPT,Nulos,Total
29,4/7/2010,12,Ayuntamientos,29,0,581,1,B,Basica,0,43,YAUHQUEMEHCAN,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,,,,,,,,,,,,,,,,,,,,,,0
29,4/7/2010,12,Ayuntamientos,29,0,582,1,C,Contigua,0,43,YAUHQUEMEHCAN,814,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,106,,,,47,,,,,,24,,23,14,8,2,4,0,0,15,473
29,4/7/2010,12,Ayuntamientos,29,0,14,1,C,Contigua,0,3,APIZACO,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,117,,67,,,87,,,,,,77,,,15,9,7,3,4,3,9,398
29,4/7/2010,12,Ayuntamientos,29,0,30,4,C,Contigua,0,3,APIZACO,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,,54,,,88,,,,,,81,,,14,9,25,0,6,3,13,375
29,4/7/2010,12,Ayuntamientos,29,0,32,1,B,Basica,0,3,APIZACO,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,,62,,,32,,,,,,118,,,6,14,6,2,3,5,14,325
29,4/7/2010,12,Ayuntamientos,29,0,600,1,C,Contigua,0,44,ZACATELCO,823,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,,178,,,31,,,,,,,23,,,38,,23,,15,35,499
29,4/7/2010,12,Ayuntamientos,29,0,601,1,C,Contigua,0,44,ZACATELCO,767,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,,179,,,19,,,,,,,36,,,61,,37,,12,17,470
29,4/7/2010,12,Ayuntamientos,29,0,601,2,C,Contigua,0,44,ZACATELCO,767,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,148,,196,,,15,,,,,,,25,,,51,,31,,21,11,498
29,4/7/2010,12,Ayuntamientos,29,0,313,1,B,Basica,0,46,SANTA CRUZ QUILEHTLA,777,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,117,,200,,,96,,,,,,,11,,,23,20,,,,13,480
29,4/7/2010,12,Ayuntamientos,29,0,391,1,B,Basica,0,49,SANTA ISABEL XILOXOXTLA,780,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,,136,,,233,,,,,,,,,,9,,,,,9,470
29,4/7/2010,12,Ayuntamientos,29,0,391,1,C,Contigua,0,49,SANTA ISABEL XILOXOXTLA,781,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,107,,136,,,238,,,,,,,,,,4,,,,,8,493
29,4/7/2010,12,Ayuntamientos,29,0,397,1,C,Contigua,0,29,TEPEYANCO,776,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,,56,,,,144,,,,,90,,,,26,72,34,,3,19,494
29,4/7/2010,12,Ayuntamientos,29,0,425,1,B,Basica,0,32,TETLATLAHUCA,676,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,32,,,,34,,,,,,,,309,31,51,,,,,10,484
29,4/7/2010,12,Ayuntamientos,29,0,425,1,C,Contigua,0,32,TETLATLAHUCA,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,40,,,,35,,,,,,2,,275,33,54,,,,,16,479
29,4/7/2010,12,Ayuntamientos,29,0,432,1,B,Basica,0,56,SAN JERONIMO ZACUALPAN,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,,68,,,5,,,,,,,113,,,51,,7,,,13,436
29,4/7/2010,12,Ayuntamientos,29,0,285,1,C,Contigua,0,19,TEPETITLA DE LARDIZABAL,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,111,16,,,,37,,,,,,10,,110,31,16,81,,0,11,12,435
29,4/7/2010,12,Ayuntamientos,29,0,288,2,C,Contigua,0,19,TEPETITLA DE LARDIZABAL,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,60,,,,16,,,,,,6,,17,145,26,31,,0,11,11,397
29,4/7/2010,12,Ayuntamientos,29,0,291,1,B,Basica,0,19,TEPETITLA DE LARDIZABAL,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,36,,,,15,,,,,,6,,44,49,26,26,,0,5,10,348
29,4/7/2010,12,Ayuntamientos,29,0,317,1,B,Basica,0,45,SANTA APOLONIA TEACALCO,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,,71,,,139,,,,,,,41,,,14,,,54,0,10,438
29,4/7/2010,12,Ayuntamientos,29,0,319,1,C,Contigua,0,23,NATIVITAS,806,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,,124,,,30,,,,,,187,,,2,31,,,0,0,12,485
29,4/7/2010,12,Ayuntamientos,29,0,326,1,B,Basica,0,23,NATIVITAS,664,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,,118,,,45,,,,,,165,,,2,32,,,0,0,19,429
29,4/7/2010,12,Ayuntamientos,29,0,327,1,B,Basica,0,23,NATIVITAS,809,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,,111,,,32,,,,,,301,,,1,11,,,0,0,23,551
29,4/7/2010,12,Ayuntamientos,29,0,429,1,B,Basica,0,53,SAN DAMIAN TEXOLOC,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,58,151,,,,23,,,,,,,7,21,,,53,118,0,0,7,438
29,4/7/2010,12,Ayuntamientos,29,0,233,1,B,Basica,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,823,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,170,236,,,,,,,,,30,,,,,,,,,,12,448
29,4/7/2010,12,Ayuntamientos,29,0,234,1,C,Contigua,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,158,,,,18,,,,,,,,,,,,,,,11,366
29,4/7/2010,12,Ayuntamientos,29,0,242,1,B,Basica,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,185,,,,,,,,,42,,,,,,,,0,0,10,326
29,4/7/2010,12,Ayuntamientos,29,0,242,1,C,Contigua,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,139,,,,,,,,,56,,,,,,,,0,0,10,287
29,4/7/2010,12,Ayuntamientos,29,0,243,1,B,Basica,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,274,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,88,,,,,,,,,6,,,,,,,,0,0,5,201
29,4/7/2010,12,Ayuntamientos,29,0,248,1,C,Contigua,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,125,225,,,,,,,,,34,,,,,,,,,,10,394
29,4/7/2010,12,Ayuntamientos,29,0,251,1,B,Basica,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,847,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,178,194,,,,,,,,,150,,,,,,,,,,10,532
29,4/7/2010,12,Ayuntamientos,29,0,257,1,B,Basica,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,100,,,,,,,,,41,,,,,,,,,,7,242
29,4/7/2010,12,Ayuntamientos,29,0,68,1,B,Basica,0,5,ATLTZAYANCA,799,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,,133,,,,,,,,68,,,,,191,,,0,,16,497
29,4/7/2010,12,Ayuntamientos,29,0,71,1,B,Basica,0,5,ATLTZAYANCA,769,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,,209,,,,,,,,42,,,,,214,,,0,,31,582
29,4/7/2010,12,Ayuntamientos,29,0,402,1,B,Basica,0,55,LAZARO CARDENAS,224,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,,32,,,6,,,,,,3,,,9,28,24,,24,,7,168
29,4/7/2010,12,Ayuntamientos,29,0,408,1,B,Basica,0,30,TERRENATE,533,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,,52,,,18,,,,,,18,,,64,110,29,,0,,16,367
29,4/7/2010,12,Ayuntamientos,29,0,606,1,B,Basica,0,55,LAZARO CARDENAS,814,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,,82,,,108,,,,,,15,,,45,26,150,,55,,17,620
29,4/7/2010,12,Ayuntamientos,29,0,179,2,C,Contigua,0,13,HUAMANTLA,774,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,,232,,,36,,,,,,7,,,,0,9,3,0,,21,413
29,4/7/2010,12,Ayuntamientos,29,0,186,1,B,Basica,0,13,HUAMANTLA,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,142,,184,,,25,,,,,,4,,,,0,3,11,0,,15,384
29,4/7/2010,12,Ayuntamientos,29,0,205,1,B,Basica,0,13,HUAMANTLA,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,,65,,,7,,,,,,1,,,,0,,0,0,,0,165
29,4/7/2010,12,Ayuntamientos,29,0,211,1,B,Basica,0,13,HUAMANTLA,778,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,,347,,,30,,,,,,4,,,,0,5,2,0,,27,571
29,4/7/2010,12,Ayuntamientos,29,0,217,1,B,Basica,0,13,HUAMANTLA,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,,239,,,27,,,,,,2,,,,0,5,3,0,,16,402
29,4/7/2010,12,Ayuntamientos,29,0,219,1,B,Basica,0,13,HUAMANTLA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,149,,166,,,32,,,,,,7,,,,0,16,7,0,,24,401
29,4/7/2010,12,Ayuntamientos,29,0,100,1,B,Basica,0,7,EL CARMEN TEQUEXQUITLA,775,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,64,,91,,,197,,,,,,,26,,,20,,,,,34,432
29,4/7/2010,12,Ayuntamientos,29,0,100,2,C,Contigua,0,7,EL CARMEN TEQUEXQUITLA,776,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,,101,,,169,,,,,,,21,,,34,,,,,29,446
29,4/7/2010,12,Ayuntamientos,29,0,101,2,C,Contigua,0,7,EL CARMEN TEQUEXQUITLA,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,,76,,,177,,,,,,,10,,,30,,,,,35,372
29,4/7/2010,12,Ayuntamientos,29,0,105,1,B,Basica,0,7,EL CARMEN TEQUEXQUITLA,320,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,,88,,,54,,,,,,,8,,,7,,,,,17,251
29,4/7/2010,12,Ayuntamientos,29,0,107,2,C,Contigua,0,8,CUAPIAXTLA,725,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,120,,172,,,18,,,,,,,86,,,11,39,,,,0,446
29,4/7/2010,12,Ayuntamientos,29,0,111,1,B,Basica,0,8,CUAPIAXTLA,220,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,,35,,,7,,,,,,,22,,,4,55,,,,0,167
29,4/7/2010,12,Ayuntamientos,29,0,201,1,C,Contigua,0,13,HUAMANTLA,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,137,,216,,,29,,,,,,7,,,,22,,9,,,34,454
29,4/7/2010,12,Ayuntamientos,29,0,201,2,C,Contigua,0,13,HUAMANTLA,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,,194,,,41,,,,,,12,,,,19,,7,,,54,448
29,4/7/2010,12,Ayuntamientos,29,0,259,1,B,Basica,0,16,IXTENCO,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,,88,,,18,,,,,,11,,,49,56,107,,13,,23,425
29,4/7/2010,12,Ayuntamientos,29,0,260,1,B,Basica,0,16,IXTENCO,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,,68,,,27,,,,,,6,,,38,66,103,,15,,21,388
29,4/7/2010,12,Ayuntamientos,29,0,262,1,B,Basica,0,16,IXTENCO,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,,45,,,25,,,,,,5,,,51,56,51,,8,,13,300
29,4/7/2010,12,Ayuntamientos,29,0,525,1,B,Basica,0,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,777,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,162,,169,,,28,,,,,,92,,,47,5,27,,6,,0,536
29,4/7/2010,12,Ayuntamientos,29,0,152,1,B,Basica,0,52,LA MAGDALENA TLALTELULCO,794,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,74,,,,79,,,,,,,36,159,,65,,,28,,13,535
29,4/7/2010,12,Ayuntamientos,29,0,152,2,C,Contigua,0,52,LA MAGDALENA TLALTELULCO,795,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,38,,,,68,,,,,,,47,164,,112,,,47,,14,561
29,4/7/2010,12,Ayuntamientos,29,0,379,1,C,Contigua,0,28,TEOLOCHOLCO,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,,100,,,122,,,,,,,,,,48,26,,,,12,405
29,4/7/2010,12,Ayuntamientos,29,0,380,1,B,Basica,0,28,TEOLOCHOLCO,814,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,,109,,,142,,,,,,,,,,29,112,,,,19,499
29,4/7/2010,12,Ayuntamientos,29,0,381,1,B,Basica,0,28,TEOLOCHOLCO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,,138,,,61,,,,,,,,,,18,55,,,,20,364
29,4/7/2010,12,Ayuntamientos,29,0,384,1,B,Basica,0,28,TEOLOCHOLCO,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,,131,,,120,,,,,,,,,,46,46,,,,14,458
29,4/7/2010,12,Ayuntamientos,29,0,386,1,C,Contigua,0,28,TEOLOCHOLCO,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,158,,118,,,82,,,,,,,,,,23,72,,,,10,463
29,4/7/2010,12,Ayuntamientos,29,0,354,1,B,Basica,0,25,SAN PABLO DEL MONTE,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,,,,123,96,,,,,,,44,8,,,32,34,,1,7,459
29,4/7/2010,12,Ayuntamientos,29,0,356,1,C,Contigua,0,25,SAN PABLO DEL MONTE,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,,,,164,94,,,,,,,78,6,,,37,0,,0,14,455
29,4/7/2010,12,Ayuntamientos,29,0,357,1,C,Contigua,0,25,SAN PABLO DEL MONTE,783,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,,,,152,84,,,,,,,119,16,,,30,5,,2,16,496
29,4/7/2010,12,Ayuntamientos,29,0,363,1,B,Basica,0,25,SAN PABLO DEL MONTE,689,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,,,,162,72,,,,,,,101,22,,,31,26,,4,30,508
29,4/7/2010,12,Ayuntamientos,29,0,375,1,B,Basica,0,27,TENANCINGO,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,56,,83,,,43,,,,,,9,,,108,0,,,,21,0,320
29,4/7/2010,12,Ayuntamientos,29,0,375,2,C,Contigua,0,27,TENANCINGO,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,70,,60,,,27,,,,,,16,,,124,1,,,,4,16,318
29,4/7/2010,12,Ayuntamientos,29,0,377,1,B,Basica,0,27,TENANCINGO,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,,105,,,10,,,,,,33,,,106,5,,,,7,8,341
29,4/7/2010,12,Ayuntamientos,29,0,559,2,C,Contigua,0,41,PAPALOTLA DE XICOHTENCATL,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,,113,,,126,,,,,,0,,,7,7,,,,,12,324
29,4/7/2010,12,Ayuntamientos,29,0,560,2,C,Contigua,0,41,PAPALOTLA DE XICOHTENCATL,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,,82,,,145,,,,,,9,,,28,6,,,,,43,374
29,4/7/2010,12,Ayuntamientos,29,0,447,1,B,Basica,0,33,TLAXCALA,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,,100,,,25,,,,,,,,,7,43,,,22,0,11,274
29,4/7/2010,12,Ayuntamientos,29,0,453,3,C,Contigua,0,33,TLAXCALA,828,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,113,,169,,,46,,,,,,,,,15,57,,,11,0,13,424
29,4/7/2010,12,Ayuntamientos,29,0,453,4,C,Contigua,0,33,TLAXCALA,828,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,,199,,,50,,,,,,,,,24,58,,,10,0,15,470
29,4/7/2010,12,Ayuntamientos,29,0,454,1,C,Contigua,0,33,TLAXCALA,449,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,,138,,,20,,,,,,,,,4,27,,,7,0,17,263
29,4/7/2010,12,Ayuntamientos,29,0,460,1,C,Contigua,0,33,TLAXCALA,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,,199,,,36,,,,,,,,,27,51,,,15,0,12,433
29,4/7/2010,12,Ayuntamientos,29,0,466,1,B,Basica,0,33,TLAXCALA,780,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,,218,,,22,,,,,,,,,25,45,,,6,0,24,456
29,4/7/2010,12,Ayuntamientos,29,0,467,1,C,Contigua,0,33,TLAXCALA,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,,155,,,40,,,,,,,,,9,86,,,3,0,8,380
29,4/7/2010,12,Ayuntamientos,29,0,9,1,C,Contigua,0,2,APETATITLAN DE ANTONIO CARVAJAL,642,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,,359,,,29,,,,,,3,,,1,6,,,,,5,463
29,4/7/2010,12,Ayuntamientos,29,0,11,1,B,Basica,0,2,APETATITLAN DE ANTONIO CARVAJAL,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,141,,229,,,68,,,,,,9,,,6,10,,,,,11,474
29,4/7/2010,12,Ayuntamientos,29,0,438,1,C,Contigua,0,33,TLAXCALA,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,174,,201,,,32,,,,,,,,,20,45,,,9,,13,494
29,4/7/2010,12,Ayuntamientos,29,0,444,2,C,Contigua,0,33,TLAXCALA,844,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,150,,172,,,64,,,,,,,,,18,59,,,8,,15,486
29,4/7/2010,12,Ayuntamientos,29,0,445,1,C,Contigua,0,33,TLAXCALA,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,,178,,,39,,,,,,,,,14,69,,,3,,24,426
29,4/7/2010,12,Ayuntamientos,29,0,462,1,B,Basica,0,33,TLAXCALA,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,119,,209,,,36,,,,,,,,,47,43,,,15,,17,486
29,4/7/2010,12,Ayuntamientos,29,0,462,1,C,Contigua,0,33,TLAXCALA,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,,198,,,46,,,,,,,,,32,45,,,14,,20,485
29,4/7/2010,12,Ayuntamientos,29,0,511,1,B,Basica,0,36,TOTOLAC,780,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,152,,,,35,,,,,,57,,15,,74,,18,17,,34,518
29,4/7/2010,12,Ayuntamientos,29,0,512,1,B,Basica,0,36,TOTOLAC,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,94,,,,66,,,,,,38,,13,,63,,33,14,,28,452
29,4/7/2010,12,Ayuntamientos,29,0,513,2,C,Contigua,0,36,TOTOLAC,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,106,94,,,,62,,,,,,65,,10,,62,,25,4,,27,455
29,4/7/2010,12,Ayuntamientos,29,0,518,1,B,Basica,0,36,TOTOLAC,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,103,,,,12,,,,,,108,,5,,43,,3,3,,6,366
29,4/7/2010,12,Ayuntamientos,29,0,2,1,C,Contigua,0,1,AMAXAC DE GUERRERO,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,,174,,,107,,,,,,14,,,,41,,2,0,28,9,454
29,4/7/2010,12,Ayuntamientos,29,0,272,3,C,Contigua,0,18,CONTLA DE JUAN CUAMATZI,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,144,220,,,,15,,,,,,,,80,,6,,,0,0,7,472
29,4/7/2010,12,Ayuntamientos,29,0,273,2,C,Contigua,0,18,CONTLA DE JUAN CUAMATZI,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,165,,,,9,,,,,,,,76,,8,,,0,0,17,377
29,4/7/2010,12,Ayuntamientos,29,0,281,1,C,Contigua,0,18,CONTLA DE JUAN CUAMATZI,838,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,185,96,,,,35,,,,,,,,79,,16,,,0,0,18,429
29,4/7/2010,12,Ayuntamientos,29,0,124,1,C,Contigua,0,10,CHIAUTEMPAN,846,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,,93,,,110,,,,,,,138,,,5,6,,0,1,16,442
29,4/7/2010,12,Ayuntamientos,29,0,127,2,C,Contigua,0,10,CHIAUTEMPAN,778,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,,111,,,83,,,,,,,101,,,37,8,,0,11,15,432
29,4/7/2010,12,Ayuntamientos,29,0,129,1,B,Basica,0,10,CHIAUTEMPAN,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,,106,,,71,,,,,,,85,,,18,10,,0,3,12,352
29,4/7/2010,12,Ayuntamientos,29,0,133,1,B,Basica,0,10,CHIAUTEMPAN,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,,114,,,86,,,,,,,54,,,17,20,,0,3,18,381
29,4/7/2010,12,Ayuntamientos,29,0,134,1,C,Contigua,0,10,CHIAUTEMPAN,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,,82,,,54,,,,,,,49,,,,8,,0,2,11,239
29,4/7/2010,12,Ayuntamientos,29,0,142,1,C,Contigua,0,10,CHIAUTEMPAN,806,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,,141,,,125,,,,,,,132,,,12,21,,0,7,24,529
29,4/7/2010,12,Ayuntamientos,29,0,150,2,E,Extraordinaria,0,10,CHIAUTEMPAN,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,,41,,,31,,,,,,,32,,,4,3,,0,0,11,153
29,4/7/2010,12,Ayuntamientos,29,0,333,1,B,Basica,0,24,PANOTLA,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,121,,,,,,,,21,,,,7,21,9,5,,16,5,15,257
29,4/7/2010,12,Ayuntamientos,29,0,340,1,B,Basica,0,24,PANOTLA,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,99,,,,,,,,24,,,,16,14,16,62,,26,3,22,371
29,4/7/2010,12,Ayuntamientos,29,0,342,1,C,Contigua,0,24,PANOTLA,787,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,231,122,,,,,,,,10,,,,30,29,6,39,,23,14,37,541
29,4/7/2010,12,Ayuntamientos,29,0,344,1,B,Basica,0,24,PANOTLA,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,159,,,,,,,,20,,,,70,8,92,21,,20,1,9,492
29,4/7/2010,12,Ayuntamientos,29,0,347,1,C,Contigua,0,24,PANOTLA,797,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,232,,,,,,,,61,,,,46,8,18,51,,36,14,10,528
29,4/7/2010,12,Ayuntamientos,29,0,49,1,B,Basica,0,4,ATLANGATEPEC,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,,155,,,7,,,,,,,121,,,11,101,,0,5,11,463
29,4/7/2010,12,Ayuntamientos,29,0,53,1,C,Contigua,0,4,ATLANGATEPEC,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,,59,,,10,,,,,,,84,,,8,74,,0,3,12,333
29,4/7/2010,12,Ayuntamientos,29,0,56,1,C,Contigua,0,4,ATLANGATEPEC,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,,187,,,4,,,,,,,56,,,7,30,,0,22,4,364
29,4/7/2010,12,Ayuntamientos,29,0,165,1,B,Basica,0,12,ESPANITA,846,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,,48,,,,,56,,,,19,,,,154,8,37,56,0,31,536
29,4/7/2010,12,Ayuntamientos,29,0,166,1,B,Basica,0,12,ESPANITA,62,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,,9,,,,,4,,,,1,,,,3,1,4,9,0,1,41
29,4/7/2010,12,Ayuntamientos,29,0,175,1,B,Basica,0,12,ESPANITA,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,,38,,,,,53,,,,5,,,,50,3,43,26,0,7,329
29,4/7/2010,12,Ayuntamientos,29,0,220,1,B,Basica,0,14,HUEYOTLIPAN,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,,41,,,4,,,,,,10,,,,43,160,,,6,9,395
29,4/7/2010,12,Ayuntamientos,29,0,220,2,C,Contigua,0,14,HUEYOTLIPAN,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,132,,21,,,5,,,,,,15,,,,46,174,,,12,13,418
29,4/7/2010,12,Ayuntamientos,29,0,292,1,C,Contigua,0,20,SANCTORUM DE LAZARO CARDENAS,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,,81,,,2,,,,,,24,,,,,235,14,,,17,411
29,4/7/2010,12,Ayuntamientos,29,0,497,1,E,Extraordinaria,0,34,TLAXCO,166,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,,21,,,12,,,,,,1,,,,14,,1,13,16,6,122
