CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0140,C,01,0,C01,38,30,,12,20,11,,16,167,9,1,0,0,1,8,4,0,2,,,,,,,22,341,0,16,357,548,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0140,C,02,0,C02,35,31,,6,14,5,,9,173,11,0,0,0,0,0,0,0,0,,,,,,,27,311,0,33,344,547,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0141,B,01,0,B,48,51,,17,23,37,,31,191,12,0,3,0,0,9,4,0,2,,,,,,,36,464,0,9,473,749,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0141,C,01,0,C01,61,36,,12,24,27,,18,169,4,0,0,1,1,8,6,0,2,,,,,,,55,424,0,18,442,748,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0141,C,02,0,C02,51,38,,34,41,32,,14,191,8,1,1,0,0,5,4,0,4,,,,,,,29,453,0,22,475,748,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0141,C,03,0,C03,57,50,,23,25,30,,12,187,6,1,1,2,0,11,2,1,2,,,,,,,35,445,0,15,460,748,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0141,C,04,0,C04,59,51,,9,15,32,,14,185,9,2,1,0,0,12,6,0,0,,,,,,,33,428,2,15,445,748,Acta levantada en consejo,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0141,C,05,0,C05,43,42,,21,20,38,,12,221,9,2,1,0,0,7,3,0,2,,,,,,,29,450,0,25,475,748,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0142,B,01,0,B,68,37,,12,24,8,,18,186,5,2,0,0,0,9,2,1,3,,,,,,,47,422,0,19,441,679,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0142,C,01,0,C01,46,54,,15,27,15,,9,187,6,0,1,0,1,6,2,0,2,,,,,,,58,429,0,17,446,679,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0142,C,02,0,C02,54,51,,8,25,23,,16,186,13,3,0,1,0,8,4,0,1,,,,,,,49,442,0,9,451,678,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0143,B,01,0,B,59,44,,12,19,6,,13,164,5,2,0,0,0,2,1,0,1,,,,,,,67,395,0,12,407,582,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0143,C,01,0,C01,58,37,,15,22,15,,10,154,3,1,0,0,0,6,3,0,1,,,,,,,80,405,0,13,418,581,Acta levantada en consejo,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0143,C,02,0,C02,56,26,,7,21,6,,12,175,7,3,0,0,0,7,0,0,2,,,,,,,68,390,0,14,404,581,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0144,B,01,0,B,70,47,,6,22,5,,17,195,11,0,2,1,0,5,1,0,3,,,,,,,45,430,0,11,441,643,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0144,C,01,0,C01,45,58,,11,18,11,,15,221,10,3,1,0,0,4,2,0,1,,,,,,,29,429,0,19,448,643,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0144,C,02,0,C02,58,74,,13,13,11,,16,195,13,2,0,0,0,2,4,0,0,,,,,,,38,439,0,10,449,643,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0144,C,03,0,C03,55,68,,11,16,9,,11,219,10,3,0,0,1,2,1,0,0,,,,,,,41,447,0,16,463,643,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0144,C,04,0,C04,61,55,,5,28,5,,11,180,9,0,2,0,0,2,1,0,1,,,,,,,43,403,0,10,413,643,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0145,B,01,0,B,36,47,,19,31,14,,4,175,8,0,0,0,0,2,1,0,2,,,,,,,22,361,0,27,388,605,Acta levantada en consejo,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0145,C,01,0,C01,28,53,,22,30,7,,15,182,4,0,0,0,1,6,1,0,0,,,,,,,30,379,0,10,389,605,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0145,C,02,0,C02,24,38,,18,25,10,,6,169,13,0,1,0,0,3,0,0,3,,,,,,,30,340,0,11,351,605,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0146,B,01,0,B,30,29,,11,28,16,,10,195,4,0,0,0,0,3,2,0,0,,,,,,,16,344,0,12,356,545,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0146,C,01,0,C01,34,43,,14,34,21,,7,165,6,1,0,0,0,1,1,0,3,,,,,,,10,340,0,20,360,544,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0146,C,02,0,C02,25,39,,8,18,4,,7,178,13,0,0,0,0,4,0,0,1,,,,,,,16,313,1,13,327,544,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0147,B,01,0,B,42,31,,19,23,24,,17,141,6,1,0,1,0,6,1,0,2,,,,,,,30,344,0,26,370,504,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0147,C,01,0,C01,34,25,,26,16,28,,10,142,8,0,1,0,0,4,2,0,0,,,,,,,25,321,0,16,337,503,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0147,C,02,0,C02,24,25,,28,14,14,,5,166,4,1,1,0,0,5,8,0,2,,,,,,,26,323,0,9,332,503,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0148,B,01,0,B,70,57,,34,30,17,,20,215,6,0,2,0,3,7,4,0,2,,,,,,,35,502,0,11,513,739,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0148,C,01,0,C01,70,45,,45,23,30,,16,168,9,1,1,3,0,6,1,0,2,,,,,,,43,463,0,15,478,738,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0149,B,01,0,B,46,34,,15,30,6,,17,211,13,1,1,0,1,6,6,0,1,,,,,,,52,440,0,10,450,710,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0149,C,01,0,C01,58,34,,6,19,11,,8,195,6,1,0,0,0,8,4,2,1,,,,,,,48,401,0,10,411,710,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0149,C,02,0,C02,59,46,,14,25,4,,11,191,10,0,1,0,0,10,7,0,2,,,,,,,30,410,0,15,425,710,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0149,C,03,0,C03,57,45,,7,30,10,,11,212,9,0,2,0,0,9,3,0,2,,,,,,,32,429,1,8,438,710,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0156,B,01,0,B,32,29,,7,21,8,,9,114,12,2,0,0,0,6,7,0,1,,,,,,,32,280,0,10,290,501,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0156,C,01,0,C01,45,25,,8,25,11,,3,120,5,1,1,1,0,4,5,0,1,,,,,,,21,276,0,16,292,500,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0156,C,02,0,C02,47,16,,10,18,8,,1,144,7,1,0,0,0,7,2,0,2,,,,,,,33,296,1,8,305,500,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0157,B,01,0,B,35,19,,14,24,7,,2,167,8,0,0,0,0,3,1,0,0,,,,,,,43,323,0,10,333,563,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,010,CHIAUTEMPAN,0157,C,01,0,C01,64,24,,9,40,7,,5,139,7,1,0,1,0,8,4,0,2,,,,,,,27,338,0,8,346,562,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0150,B,01,0,B,71,45,,16,38,12,,9,163,8,1,1,1,0,6,1,0,0,,,,,,,31,403,0,23,426,654,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0150,C,01,0,C01,68,32,,21,47,12,,10,157,10,1,0,0,0,5,5,0,0,,,,,,,46,414,0,22,436,653,Acta levantada en consejo,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,B,01,0,B,77,54,,20,58,7,,10,138,8,0,0,0,1,5,0,0,2,,,,,,,58,438,1,20,459,687,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,C,01,0,C01,90,35,,10,67,8,,20,102,12,1,3,1,0,8,3,1,2,,,,,,,47,410,0,19,429,687,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,C,02,0,C02,71,50,,17,50,3,,11,108,9,5,1,0,0,5,4,2,1,,,,,,,64,401,0,12,413,687,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,C,03,0,C03,113,42,,10,72,10,,12,93,11,1,1,0,0,3,3,0,0,,,,,,,84,455,0,17,472,687,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,C,04,0,C04,104,54,,20,60,11,,18,101,10,1,0,0,0,2,10,1,0,,,,,,,58,450,0,27,477,686,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,C,05,0,C05,104,40,,17,67,6,,12,106,11,1,1,1,0,4,4,0,0,,,,,,,63,437,0,22,459,686,Acta levantada en consejo,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0151,C,06,0,C06,91,53,,15,57,14,,25,109,7,0,0,0,0,5,2,1,0,,,,,,,64,443,0,21,464,686,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0152,B,01,0,B,84,77,,5,73,22,,9,119,13,0,1,2,0,7,4,0,0,,,,,,,41,457,0,16,473,746,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0152,C,01,0,C01,75,66,,13,90,23,,11,135,10,1,1,2,0,9,6,1,1,,,,,,,31,475,0,18,493,746,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0152,C,02,0,C02,70,70,,10,95,13,,11,143,10,0,0,0,0,3,5,2,2,,,,,,,49,483,0,11,494,745,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0152,C,03,0,C03,78,54,,10,76,12,,8,137,12,1,1,0,0,7,2,0,0,,,,,,,69,467,0,14,481,745,Acta levantada en consejo,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0153,B,01,0,B,61,45,,9,49,11,,7,101,3,0,0,0,0,2,6,1,1,,,,,,,32,328,0,16,344,502,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0153,C,01,0,C01,38,57,,5,41,9,,2,126,12,0,1,0,0,9,3,0,1,,,,,,,36,340,0,11,351,502,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0153,C,02,0,C02,66,60,,12,34,13,,7,87,6,0,1,0,0,7,4,0,2,,,,,,,36,335,0,13,348,502,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0154,B,01,0,B,81,49,,5,40,12,,7,117,6,1,0,0,0,3,0,1,1,,,,,,,47,370,0,16,386,556,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0154,C,01,0,C01,93,35,,8,40,11,,15,114,3,0,0,0,0,1,2,0,0,,,,,,,27,349,0,18,367,555,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0154,C,02,0,C02,84,39,,12,36,15,,11,104,2,2,1,0,0,4,2,0,0,,,,,,,45,357,0,13,370,555,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0155,B,01,0,B,80,55,,10,64,13,,10,120,17,0,0,0,0,2,7,0,1,,,,,,,41,420,1,20,441,618,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0155,C,01,0,C01,63,46,,11,55,8,,11,111,7,2,1,0,0,5,3,0,1,,,,,,,60,384,1,12,397,617,Acta  casilla,,,
1,29,TLAXCALA,09,SANTA ANA CHIAUTEMPAN,052,LA MAGDALENA TLALTELULCO,0155,C,02,0,C02,72,38,,13,57,7,,15,131,8,1,0,0,0,6,1,0,1,,,,,,,54,404,1,15,420,617,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0178,B,01,0,B,57,130,,11,14,17,,10,218,9,1,0,0,0,3,2,0,1,,,,,,,,473,1,20,494,740,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0178,C,01,0,C01,47,112,,9,28,29,,11,174,9,0,1,2,0,2,2,0,1,,,,,,,,427,1,14,442,739,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0178,C,02,0,C02,97,128,,0,0,20,,0,203,0,0,0,0,0,0,0,0,0,,,,,,,,448,0,24,472,739,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0178,C,03,0,C03,70,113,,5,20,25,,13,180,10,3,0,0,0,2,2,0,1,,,,,,,,444,0,17,461,739,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0178,C,04,0,C04,68,124,,9,25,25,,12,183,21,1,1,0,0,0,1,0,1,,,,,,,,471,0,22,493,739,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0179,B,01,0,B,64,104,,6,19,16,,11,154,9,0,0,0,0,3,7,0,1,,,,,,,,394,1,15,410,666,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0179,C,01,0,C01,58,81,,10,22,14,,13,157,8,0,0,0,0,5,2,0,2,,,,,,,,372,0,14,386,665,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0179,C,02,0,C02,51,93,,12,27,19,,10,160,8,1,1,0,0,6,2,0,0,,,,,,,,390,0,22,412,665,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0179,C,03,0,C03,44,115,,10,13,11,,10,140,4,2,0,0,0,3,0,0,2,,,,,,,,354,2,27,383,665,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0179,C,04,0,C04,46,82,,9,11,17,,4,166,5,0,1,1,0,3,3,1,1,,,,,,,,350,1,17,368,665,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0179,C,05,0,C05,52,102,,12,21,12,,3,158,8,2,0,0,0,2,3,0,0,,,,,,,,375,0,18,393,665,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0181,B,01,0,B,77,130,,11,16,14,,12,164,3,0,0,0,0,7,0,0,2,,,,,,,,436,2,20,458,712,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0181,C,01,0,C01,68,121,,10,21,21,,10,155,7,6,0,0,0,7,0,0,0,,,,,,,,426,0,26,452,712,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0181,C,02,0,C02,68,126,,6,10,18,,6,170,16,1,1,0,0,3,1,0,0,,,,,,,,426,0,26,452,712,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0182,B,01,0,B,62,108,,16,19,21,,9,194,8,2,0,0,0,0,0,0,0,,,,,,,,439,0,22,461,723,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0182,C,01,0,C01,51,125,,11,30,22,,6,158,13,0,0,0,0,4,4,1,1,,,,,,,,426,0,35,461,723,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0183,B,01,0,B,63,121,,15,22,24,,13,193,4,4,0,0,0,2,1,0,2,,,,,,,,464,0,26,490,721,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0183,C,01,0,C01,65,128,,5,21,21,,9,169,15,5,0,0,0,6,3,0,1,,,,,,,,448,0,30,478,720,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0183,C,02,0,C02,60,125,,8,14,15,,10,203,6,0,1,0,0,5,1,0,0,,,,,,,,448,1,26,475,720,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0184,B,01,0,B,52,139,,13,17,7,,5,112,10,1,0,0,0,5,1,0,2,,,,,,,,364,0,19,383,669,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0184,C,01,0,C01,50,132,,12,18,12,,5,135,4,5,0,0,0,5,0,0,0,,,,,,,,378,0,20,398,668,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0185,B,01,0,B,53,120,,17,20,18,,13,181,11,4,0,0,0,3,1,1,1,,,,,,,,443,0,17,460,702,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0185,C,01,0,C01,65,104,,6,26,13,,11,209,3,0,1,0,0,1,1,0,1,,,,,,,,441,0,21,462,701,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0186,B,01,0,B,59,125,,15,11,20,,13,161,8,0,0,0,0,0,0,0,0,,,,,,,,412,1,27,440,621,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0186,C,01,0,C01,58,170,,10,13,12,,10,169,1,0,0,0,0,3,2,0,0,,,,,,,,448,0,23,471,621,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0187,B,01,0,B,72,110,,11,19,16,,8,140,7,0,0,0,0,2,1,0,0,,,,,,,,386,0,25,411,653,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0187,C,01,0,C01,60,144,,6,10,13,,12,133,10,3,2,1,0,6,0,0,0,,,,,,,,400,0,25,425,652,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0187,C,02,0,C02,62,113,,9,16,15,,4,135,6,1,1,0,0,5,5,0,1,,,,,,,,373,2,25,400,652,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0189,B,01,0,B,52,95,,6,19,15,,4,119,2,1,2,0,0,3,1,0,1,,,,,,,,320,0,25,345,537,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0189,C,01,0,C01,61,132,,6,13,14,,11,99,8,1,1,0,0,2,2,0,0,,,,,,,,350,4,13,367,537,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0189,C,02,0,C02,31,91,,5,13,10,,9,120,6,1,0,0,0,1,0,0,0,,,,,,,,287,0,21,308,536,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0190,B,01,0,B,33,101,,4,15,13,,7,103,10,1,0,6,0,2,1,0,0,,,,,,,,296,0,19,315,497,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0190,C,01,0,C01,45,99,,13,11,8,,6,131,7,0,0,0,0,1,1,0,0,,,,,,,,322,0,15,337,497,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0191,B,01,0,B,49,106,,12,14,16,,6,134,10,0,1,0,0,4,5,0,0,,,,,,,,357,0,25,382,591,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0191,C,01,0,C01,61,109,,8,15,10,,3,111,8,1,2,1,0,1,1,0,2,,,,,,,,333,0,24,357,590,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0192,B,01,0,B,46,116,,16,31,31,,6,136,7,0,0,0,0,3,1,0,0,,,,,,,,393,0,18,411,655,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0192,C,01,0,C01,61,109,,4,24,27,,8,151,13,1,1,0,0,4,3,0,0,,,,,,,,406,1,13,420,655,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0192,C,02,0,C02,36,101,,11,12,27,,9,146,7,2,0,0,0,2,1,0,0,,,,,,,,354,0,35,389,655,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0193,B,01,0,B,42,80,,7,15,5,,5,91,3,0,0,1,0,5,0,0,0,,,,,,,,254,0,15,269,421,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0193,C,01,0,C01,45,84,,7,12,10,,6,89,3,1,0,0,1,3,0,0,2,,,,,,,,263,0,16,279,420,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0194,B,01,0,B,47,98,,7,20,13,,8,161,10,1,0,0,0,6,1,0,2,,,,,,,,374,0,28,402,659,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0194,C,01,0,C01,60,118,,7,14,10,,7,142,4,0,1,0,0,2,0,0,2,,,,,,,,367,0,25,392,659,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0194,C,02,0,C02,45,109,,10,23,17,,14,131,7,0,0,0,0,1,3,1,1,,,,,,,,362,1,10,373,658,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0194,C,03,0,C03,53,93,,15,12,23,,9,154,10,1,0,0,0,4,0,2,0,,,,,,,,376,0,17,393,658,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0195,B,01,0,B,41,93,,8,20,10,,3,138,15,0,0,0,0,2,3,0,0,,,,,,,,333,0,18,351,631,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0195,C,01,0,C01,50,88,,13,14,10,,9,160,10,0,0,0,0,5,2,0,2,,,,,,,,363,0,14,377,631,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0195,C,02,0,C02,59,77,,4,17,11,,8,155,12,0,1,0,0,3,1,0,0,,,,,,,,348,0,17,365,630,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0205,B,01,0,B,33,87,,2,8,2,,2,54,1,0,2,0,0,0,0,0,0,,,,,,,,191,0,15,206,276,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0206,B,01,0,B,48,77,,10,18,3,,2,127,6,1,1,1,0,8,1,0,2,,,,,,,,305,0,18,323,520,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0206,C,01,0,C01,38,80,,9,20,1,,2,141,4,0,0,0,0,2,0,4,2,,,,,,,,303,0,9,312,519,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0207,B,01,0,B,40,120,,6,14,4,,6,53,6,1,1,0,0,2,4,0,0,,,,,,,,257,0,10,267,382,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0207,C,01,0,C01,31,90,,3,11,7,,2,74,0,0,1,0,2,3,0,0,0,,,,,,,,224,0,11,235,381,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0208,B,01,0,B,31,92,,11,18,7,,3,86,6,0,0,0,0,0,0,0,1,,,,,,,,255,0,16,271,393,Acta  casilla,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0208,C,01,0,C01,45,91,,3,10,6,,3,95,6,0,0,0,0,2,1,0,2,,,,,,,,264,0,15,279,393,Acta levantada en consejo,,,
1,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0209,B,01,0,B,28,76,,6,20,5,,6,127,5,0,0,0,0,0,0,0,1,,,,,,,,274,0,11,285,388,Acta levantada en consejo,,,
