CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,29,TLAXCALA,13,ZACATELCO,048,SANTA CATARINA AYOMETLA,0605,2,56,180,,91,38,48,,19,324,9,6,2,0,0,,,,,,,,,,,,773,0,42,815,1139
,29,TLAXCALA,13,ZACATELCO,059,SAN LORENZO AXOCOMANITLA,0586,3,76,310,,149,31,90,,47,570,11,2,4,1,0,,,,,,,,,,,,1291,0,75,1366,1940
,29,TLAXCALA,13,ZACATELCO,059,SAN LORENZO AXOCOMANITLA,0587,3,69,261,,150,35,85,,50,558,17,2,3,0,0,,,,,,,,,,,,1230,2,53,1285,1822
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0284,2,94,210,,124,35,23,,64,331,8,7,3,0,2,6,4,0,1,,,,,,,,912,0,28,940,1443
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0285,2,106,208,,131,16,17,,47,327,13,4,4,1,3,11,6,1,3,,,,,,,,898,0,25,923,1354
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0286,3,192,257,,222,32,22,,44,541,16,1,0,0,2,4,7,1,3,,,,,,,,1344,1,42,1387,2109
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0287,3,134,247,,222,34,21,,40,388,31,1,2,2,1,14,5,0,2,,,,,,,,1144,0,37,1181,1888
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0288,4,160,122,,284,59,36,,67,900,54,6,7,0,2,24,3,0,7,,,,,,,,1731,0,65,1796,2886
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0289,3,108,84,,162,26,26,,73,473,28,5,0,2,0,7,7,0,5,,,,,,,,1006,1,42,1049,1625
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0290,4,294,146,,362,39,36,,99,624,15,7,4,2,1,9,3,0,3,,,,,,,,1644,1,35,1680,2702
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,019,TEPETITLA DE LARDIZABAL,0291,1,47,58,,86,4,7,,32,168,3,2,0,0,0,4,0,0,2,,,,,,,,413,0,9,422,574
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0318,2,52,44,,121,7,16,,132,207,5,2,3,2,5,2,1,0,0,,,,,,,,599,0,17,616,879
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0319,4,150,96,,321,69,33,,386,544,27,8,1,5,3,11,3,0,4,,,,,,,,1661,0,38,1699,2625
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0320,1,39,24,,56,16,7,,69,161,3,3,0,1,3,2,1,0,2,,,,,,,,387,0,17,404,582
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0321,1,40,26,,79,11,8,,100,145,7,1,0,2,3,2,4,0,0,,,,,,,,428,0,14,442,718
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0322,2,74,21,,187,29,12,,160,243,6,4,0,2,1,4,2,0,2,,,,,,,,747,0,15,762,1092
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0323,3,101,58,,124,28,15,,84,439,15,2,0,0,0,13,6,0,8,,,,,,,,893,0,41,934,1749
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0324,1,51,27,,36,19,13,,75,142,9,1,1,0,1,10,1,0,3,,,,,,,,389,0,13,402,640
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0325,2,95,57,,114,24,17,,67,350,17,3,1,2,0,17,2,0,10,,,,,,,,776,0,37,813,1360
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0326,3,139,125,,228,32,32,,221,611,18,3,2,1,1,10,9,0,4,,,,,,,,1436,0,39,1475,2240
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0327,3,123,96,,181,39,29,,138,330,12,1,6,1,1,7,7,0,4,,,,,,,,975,1,24,1000,1670
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0328,2,48,32,,68,17,17,,120,200,5,2,2,3,3,3,2,0,3,,,,,,,,525,0,11,536,838
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0329,3,167,52,,276,24,13,,115,220,11,7,6,2,2,5,1,0,4,,,,,,,,905,0,44,949,1509
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0330,2,123,22,,250,5,20,,106,145,6,6,9,1,2,6,4,0,0,,,,,,,,705,0,33,738,1172
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,023,NATIVITAS,0331,2,109,85,,72,47,19,,122,212,15,1,1,3,1,10,3,1,4,,,,,,,,705,0,35,740,1242
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0424,2,121,103,,290,15,22,,131,148,11,7,4,1,0,3,3,0,1,,,,,,,,860,0,32,892,1464
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0425,3,155,121,,263,30,40,,98,235,12,3,3,1,0,6,4,0,1,,,,,,,,972,0,15,987,1514
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0426,2,131,133,,226,12,20,,76,174,10,2,1,1,4,1,0,0,1,,,,,,,,792,0,15,807,1437
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0427,3,160,89,,266,34,31,,82,405,14,3,3,1,0,7,3,1,3,,,,,,,,1102,0,55,1157,1870
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0428,2,133,88,,220,28,25,,75,332,12,3,1,0,2,12,2,0,4,,,,,,,,937,0,36,973,1471
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0431,2,128,66,,224,19,26,,54,180,10,8,2,0,1,10,1,0,5,,,,,,,,734,0,29,763,1097
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,032,TETLATLAHUCA,0434,1,41,9,,63,25,5,,94,190,9,0,3,0,1,4,2,2,0,,,,,,,,448,0,9,457,579
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,045,SANTA APOLONIA TEACALCO,0316,3,105,99,,199,19,16,,74,263,5,2,3,1,1,3,2,0,1,,,,,,,,793,0,24,817,1737
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,045,SANTA APOLONIA TEACALCO,0317,3,135,157,,402,28,33,,136,447,7,3,4,0,1,3,2,0,3,,,,,,,,1361,0,43,1404,1936
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,047,SAN JUAN HUACTZINCO,0395,4,119,122,,284,48,40,,102,684,22,4,6,0,2,18,7,0,10,,,,,,,,1468,1,44,1513,2895
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,047,SAN JUAN HUACTZINCO,0396,4,95,118,,233,48,18,,75,661,14,5,4,0,3,17,6,3,3,,,,,,,,1303,1,41,1345,2423
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,053,SAN DAMIAN TEXOLOC,0429,3,119,58,,468,40,56,,52,582,17,5,4,0,4,5,4,2,4,,,,,,,,1420,0,52,1472,2029
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,053,SAN DAMIAN TEXOLOC,0430,4,130,75,,619,39,54,,77,553,23,6,6,1,0,5,7,0,0,,,,,,,,1595,0,38,1633,2321
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,056,SAN JERONIMO ZACUALPAN,0432,2,101,134,,214,37,24,,37,350,4,3,3,0,0,7,3,0,1,,,,,,,,918,0,32,950,1303
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,056,SAN JERONIMO ZACUALPAN,0433,3,135,157,,303,51,40,,58,376,13,5,1,0,3,5,3,2,3,,,,,,,,1155,0,50,1205,1668
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,058,SANTA ANA NOPALUCAN,0254,4,213,134,,202,60,30,,76,837,24,1,6,1,0,9,5,1,3,,,,,,,,1602,0,45,1647,2746
,29,TLAXCALA,14,SANTA MARIA NATIVITAS,058,SANTA ANA NOPALUCAN,0255,4,237,136,,194,77,30,,85,685,19,2,4,2,0,12,12,0,2,,,,,,,,1497,0,48,1545,2710
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0348,5,214,263,,27,361,389,,19,825,127,3,3,1,1,,,,,,,,,,,,2233,1,111,2345,3369
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0349,5,171,251,,28,308,493,,28,690,317,4,1,3,0,,,,,,,,,,,,2294,3,122,2419,3402
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0350,7,203,168,,52,444,850,,27,741,473,4,3,2,1,,,,,,,,,,,,2968,0,169,3137,4553
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0351,5,132,168,,24,307,446,,22,769,372,2,0,0,0,,,,,,,,,,,,2242,0,141,2383,3726
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0352,4,118,113,,26,287,318,,20,569,237,0,0,0,0,,,,,,,,,,,,1688,0,77,1765,2628
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0353,5,217,172,,59,336,427,,17,564,153,4,2,0,1,,,,,,,,,,,,1952,2,121,2075,3260
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0354,5,170,238,,28,325,482,,17,689,139,5,4,1,0,,,,,,,,,,,,2098,1,103,2202,3260
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0355,4,191,159,,38,316,313,,23,645,87,3,3,3,0,,,,,,,,,,,,1781,0,69,1850,2684
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0356,5,206,223,,76,653,374,,39,652,158,4,1,0,0,,,,,,,,,,,,2386,1,109,2496,3600
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0357,4,202,146,,35,261,219,,13,618,124,5,3,1,0,,,,,,,,,,,,1627,1,92,1720,2759
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0358,5,269,219,,46,299,260,,18,880,145,6,3,2,2,,,,,,,,,,,,2149,1,110,2260,3231
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0359,4,165,187,,21,231,161,,14,534,97,3,1,0,0,,,,,,,,,,,,1414,0,71,1485,2336
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0360,3,123,178,,25,239,203,,16,480,75,1,1,0,0,,,,,,,,,,,,1341,1,82,1424,2200
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0361,4,178,175,,37,234,394,,19,568,145,0,4,0,0,,,,,,,,,,,,1754,1,124,1879,2876
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0362,6,235,176,,58,247,555,,23,735,159,4,3,2,0,,,,,,,,,,,,2197,1,134,2332,3810
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0363,6,170,371,,40,353,201,,21,754,92,1,2,0,0,,,,,,,,,,,,2005,0,222,2227,4119
,29,TLAXCALA,15,VICENTE GUERRERO,025,SAN PABLO DEL MONTE,0364,4,131,175,,40,182,142,,18,532,95,1,1,0,0,,,,,,,,,,,,1317,0,129,1446,2572
,29,TLAXCALA,15,VICENTE GUERRERO,027,TENANCINGO,0372,2,74,132,,15,36,31,,13,374,65,1,1,0,0,,,,,,,,,,,,742,0,52,794,1292
,29,TLAXCALA,15,VICENTE GUERRERO,027,TENANCINGO,0373,2,68,124,,23,53,28,,4,297,74,0,1,0,0,,,,,,,,,,,,672,0,60,732,1172
,29,TLAXCALA,15,VICENTE GUERRERO,027,TENANCINGO,0374,2,55,72,,10,22,29,,4,276,25,0,0,0,0,,,,,,,,,,,,493,0,29,522,919
,29,TLAXCALA,15,VICENTE GUERRERO,027,TENANCINGO,0375,3,85,116,,33,66,54,,7,614,92,0,3,0,0,,,,,,,,,,,,1070,2,87,1159,2029
,29,TLAXCALA,15,VICENTE GUERRERO,027,TENANCINGO,0376,2,55,126,,17,46,34,,8,457,50,3,2,0,0,,,,,,,,,,,,798,0,57,855,1451
,29,TLAXCALA,15,VICENTE GUERRERO,027,TENANCINGO,0377,3,106,119,,11,58,62,,23,596,73,1,0,1,0,,,,,,,,,,,,1050,0,99,1149,1914
