CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,360,1,243,78,15,2,0,10,37,1,50,3,3,0,0,0,442,7,449,672
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,361,2,440,141,26,8,4,1,41,3,67,4,2,1,0,0,738,11,749,1140
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,362,2,377,121,20,1,3,5,30,4,57,3,1,0,0,0,622,12,634,917
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,363,2,479,145,33,8,6,2,54,5,75,1,8,1,0,0,817,16,833,1264
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,364,2,295,149,21,3,0,1,34,2,57,4,2,0,0,0,568,5,573,768
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,365,2,446,149,24,3,3,7,59,3,70,4,9,1,0,0,778,12,790,1104
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,366,1,216,143,22,0,3,2,24,4,39,4,3,1,0,0,461,5,466,663
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,367,1,241,105,10,4,1,4,25,4,58,2,1,2,0,0,457,9,466,636
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,368,2,251,142,23,2,2,1,31,3,69,2,2,0,0,1,528,19,548,830
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,369,1,174,49,8,3,1,2,21,1,23,1,1,0,0,0,284,6,290,451
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,370,1,263,106,7,3,3,1,31,1,35,1,3,0,0,0,454,12,466,701
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,371,2,424,180,26,4,3,5,53,5,95,6,5,0,0,0,806,23,829,1278
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,372,1,138,52,6,0,1,0,15,2,18,0,0,0,0,0,232,1,233,384
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,374,1,211,102,18,2,1,1,24,4,39,1,3,0,0,0,406,8,414,651
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,375,2,320,154,31,3,6,4,57,8,51,3,1,0,0,0,638,13,651,982
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,377,2,465,274,29,8,1,2,35,5,84,6,5,0,0,0,914,6,920,1375
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,378,2,471,237,35,12,6,5,54,12,82,11,3,2,1,0,931,21,952,1383
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,379,1,212,98,17,1,2,1,34,3,24,1,1,0,0,0,394,5,399,646
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,380,1,279,115,13,2,1,0,24,3,55,2,4,1,0,0,499,5,504,725
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,381,1,156,58,8,0,0,3,18,0,40,1,1,0,0,0,285,5,290,422
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,382,1,243,106,18,9,1,4,28,3,44,4,5,1,0,0,466,10,476,745
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,383,1,184,102,8,1,3,1,16,1,52,5,3,0,0,0,376,3,379,566
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,384,2,158,186,117,5,28,32,36,6,34,7,4,1,0,0,614,25,639,969
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,385,3,207,231,112,5,66,19,47,4,40,17,9,5,0,0,762,44,806,1162
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,386,1,90,119,50,3,13,9,5,1,12,4,0,1,0,0,307,18,325,429
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,387,1,109,170,28,3,39,28,50,4,8,7,7,3,0,0,456,25,481,632
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,388,1,145,101,45,7,25,23,32,4,10,6,0,0,0,0,398,20,418,608
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,389,2,150,196,57,14,56,50,66,3,8,3,4,5,2,0,614,29,643,896
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,390,1,59,146,29,14,65,65,68,5,1,8,0,2,0,0,462,20,482,699
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,391,1,106,92,66,34,6,10,13,3,26,6,0,1,0,0,363,22,385,681
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,392,3,151,432,73,20,82,17,151,1,22,16,12,4,0,0,981,35,1016,1793
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,393,1,45,85,36,10,3,7,21,6,10,2,0,0,0,0,225,9,234,481
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,394,2,128,202,68,21,80,62,39,0,13,4,6,2,1,0,626,27,653,985
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,395,1,82,92,63,9,21,13,4,1,10,2,0,0,1,0,298,4,302,459
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,6,421,619,112,62,575,118,83,6,30,15,11,7,2,4,2061,117,2182,3481
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,397,1,93,152,32,16,36,29,17,1,6,6,0,1,0,0,389,25,414,609
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,398,1,61,119,100,4,27,12,10,2,13,12,4,2,1,0,367,22,389,505
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,399,1,18,39,31,5,13,3,6,2,0,0,0,0,0,0,117,0,117,189
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,400,1,68,119,115,20,13,6,2,2,15,5,3,0,0,0,368,24,392,586
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,401,1,36,118,57,0,102,1,12,3,0,0,1,1,0,0,331,11,342,528
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,402,2,61,80,67,2,64,14,13,4,107,135,3,1,0,0,551,24,575,797
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,403,4,123,304,224,11,112,54,91,10,26,12,12,4,0,0,983,58,1041,1483
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,404,2,113,197,215,8,42,13,15,0,15,5,3,3,0,0,629,30,659,979
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,405,4,444,450,227,27,133,102,179,16,84,18,0,3,1,1,1684,59,1744,2935
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,406,2,180,162,101,7,34,35,66,2,31,7,2,4,1,0,632,24,656,1009
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,407,2,225,275,119,14,53,66,130,8,37,17,4,3,0,0,951,38,989,1484
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,408,5,535,463,235,34,171,65,213,13,83,22,6,1,1,4,1842,61,1907,2301
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,409,2,169,135,87,4,29,71,66,4,31,2,0,2,0,0,600,8,608,1120
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,410,3,152,131,39,10,1,6,77,12,20,0,1,0,0,0,449,15,464,1229
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,411,1,231,128,51,10,2,4,32,2,37,3,2,0,0,0,502,10,512,719
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,412,2,251,134,32,7,7,8,36,6,29,0,8,0,0,1,518,19,538,800
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,413,3,513,264,40,41,44,5,60,8,73,0,7,1,0,0,1056,29,1085,1777
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,414,2,151,281,50,12,19,1,36,5,45,4,2,0,0,0,606,22,628,1033
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,415,3,264,389,99,25,20,12,180,8,52,16,11,2,2,1,1080,44,1125,1766
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,416,2,243,166,82,15,12,9,13,0,55,10,4,2,0,0,611,33,644,853
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,417,2,195,260,52,21,11,9,75,6,33,4,7,1,1,0,675,32,707,1172
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,418,2,261,332,73,8,14,5,70,1,100,12,6,1,0,0,883,25,908,1407
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,419,3,302,433,109,28,12,7,72,2,127,16,14,2,2,0,1126,39,1165,1760
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,420,3,304,434,84,25,33,15,58,3,54,12,9,1,3,0,1035,55,1090,1734
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,421,2,247,166,22,15,11,7,11,1,41,3,4,2,0,0,530,14,544,894
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,422,2,342,260,98,11,13,4,40,3,44,6,1,0,0,0,822,24,846,1368
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,423,4,422,357,129,16,19,5,58,11,79,4,7,0,1,0,1108,29,1137,1949
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,424,2,376,161,37,2,14,6,102,13,49,3,1,1,0,2,765,19,786,1333
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,425,3,382,227,61,21,9,10,143,3,59,4,5,1,0,1,925,27,953,1863
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,426,2,478,200,39,3,2,5,32,6,69,4,8,1,1,3,848,36,887,1322
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,427,2,477,257,39,12,6,11,53,5,61,1,7,1,0,0,930,18,948,1426
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,428,4,844,336,70,10,13,9,81,16,157,9,8,1,0,0,1554,59,1613,2715
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,429,4,557,538,173,16,19,8,40,6,66,19,6,1,0,0,1449,41,1490,2195
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,430,1,127,141,77,13,5,2,20,0,28,4,3,1,0,0,421,12,433,696
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,431,2,74,118,48,14,17,3,26,2,168,137,1,0,0,0,608,28,636,988
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,432,1,118,193,51,6,6,4,32,1,19,3,1,0,0,2,434,21,457,660
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,433,3,247,303,193,15,13,11,62,2,69,7,3,0,0,1,925,37,963,1512
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,434,1,16,24,6,10,0,2,3,0,4,0,0,0,0,0,65,1,66,123
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,435,1,79,139,54,4,5,4,42,1,27,3,4,0,0,0,362,8,370,641
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,436,2,84,197,68,3,8,4,78,3,27,9,2,0,2,0,485,12,497,863
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,437,2,234,266,106,8,6,16,111,5,48,9,5,1,0,0,815,25,840,1345
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,438,2,213,285,205,6,11,3,42,3,86,4,8,1,0,0,867,16,883,1341
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,439,3,239,301,259,7,12,5,69,3,100,8,8,1,0,0,1012,36,1048,1502
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,440,1,104,190,84,14,8,7,16,0,43,8,4,0,0,0,478,21,499,748
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,441,2,166,360,143,15,9,3,46,4,37,1,7,0,0,0,791,21,812,1226
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,442,1,47,69,17,1,3,0,5,1,14,1,1,0,1,0,160,3,163,227
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,443,1,99,181,31,15,14,6,9,0,11,1,4,0,0,0,371,8,379,573
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,444,1,63,126,18,5,0,2,5,0,12,4,2,0,0,0,237,5,242,470
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,445,1,43,82,13,11,1,4,5,0,7,0,2,0,0,0,168,3,171,223
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,446,2,127,258,38,12,6,14,41,3,3,1,0,0,0,0,503,9,512,822
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,447,1,19,77,5,2,1,0,1,0,0,3,1,0,0,0,109,1,110,262
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,448,2,264,172,19,5,11,7,10,2,58,3,2,0,0,0,553,9,562,915
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,450,1,9,45,2,6,0,2,1,0,0,0,0,0,0,0,65,1,66,241
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,451,2,86,90,28,132,8,4,47,21,5,2,13,0,0,0,436,10,446,1247
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,452,2,65,108,25,131,6,1,51,27,4,0,10,0,0,2,428,20,450,864
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,453,2,50,172,38,190,8,2,54,16,18,0,24,0,0,0,572,6,578,926
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,454,2,109,103,37,183,7,1,60,29,13,10,9,0,1,0,562,25,587,996
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,455,2,68,87,27,69,4,5,61,21,7,2,4,0,0,0,355,14,369,767
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,456,1,53,56,20,49,7,6,45,18,2,1,11,0,0,0,268,7,275,531
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,457,1,80,74,25,103,8,1,48,29,10,3,10,2,0,0,393,16,409,727
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,458,2,71,69,43,236,6,4,45,22,12,3,19,2,2,0,534,21,555,905
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,459,1,47,65,10,99,3,5,62,21,4,1,10,0,0,0,327,13,340,703
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,460,2,88,116,25,194,6,12,56,48,10,0,16,1,1,0,573,11,584,1051
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,461,1,36,31,25,55,3,0,37,7,0,0,0,0,0,0,194,7,201,437
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,462,1,50,54,22,53,5,1,35,15,6,0,7,0,1,0,249,12,261,508
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,463,1,71,55,45,83,6,4,50,21,13,0,10,0,0,0,358,19,377,702
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,464,1,41,43,11,80,3,1,26,16,13,2,9,0,0,0,245,7,252,506
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,465,1,63,69,21,28,3,2,56,14,10,3,7,0,2,0,278,14,292,647
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,466,1,65,71,32,53,4,5,34,16,9,2,8,1,2,0,302,9,311,643
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,467,1,19,36,15,121,1,0,26,11,9,1,8,0,0,0,247,9,256,492
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,468,1,54,46,11,56,2,3,34,9,10,0,0,7,0,0,232,7,239,515
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,469,1,66,160,66,160,2,160,36,10,66,160,160,160,160,0,1366,4,1370,543
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,470,1,58,69,23,69,6,6,31,11,5,3,8,0,0,0,289,6,295,584
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,471,1,77,49,33,98,4,3,46,16,10,4,12,0,0,0,352,8,360,679
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,472,2,106,118,44,113,9,2,64,20,6,2,10,2,0,0,496,12,508,1216
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,473,2,63,44,38,160,5,0,53,21,8,1,17,1,1,0,412,15,427,896
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,474,2,85,161,48,154,5,6,67,38,21,17,17,0,0,9,619,12,640,1131
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,475,2,138,162,47,109,8,10,76,34,30,10,16,1,0,0,641,18,659,1241
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,476,2,89,97,42,145,12,3,69,38,10,14,12,0,0,2,531,17,550,1020
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,477,2,112,135,44,237,6,5,66,36,14,6,23,0,1,2,685,27,714,1238
