CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,7,MERIDA,50,MERIDA,624,2,221,366,9,26,7,19,6,23,0,0,,16,0,0,693,36,729,1451
,31,YUCATAN,7,MERIDA,50,MERIDA,625,13,1241,2190,40,147,21,72,23,89,0,0,,65,0,0,3888,172,4060,9199
,31,YUCATAN,7,MERIDA,50,MERIDA,626,5,722,853,24,50,13,46,19,49,0,0,,49,0,0,1825,79,1904,3651
,31,YUCATAN,7,MERIDA,50,MERIDA,627,4,513,704,14,43,12,48,23,56,0,0,,22,0,0,1435,70,1505,2655
,31,YUCATAN,7,MERIDA,50,MERIDA,628,9,885,1592,35,91,23,62,36,63,0,0,,61,0,1,2848,157,3006,6076
,31,YUCATAN,4,MERIDA,50,MERIDA,629,1,95,190,2,10,4,9,1,16,0,0,,12,,0,339,17,356,397
,31,YUCATAN,4,MERIDA,50,MERIDA,630,1,63,217,18,3,0,4,3,1,0,0,,4,,0,313,8,321,422
,31,YUCATAN,4,MERIDA,50,MERIDA,631,2,144,455,42,22,5,10,5,11,0,0,,13,,0,707,26,733,941
,31,YUCATAN,4,MERIDA,50,MERIDA,632,2,151,462,40,14,4,1,5,4,0,0,,12,,1,693,25,719,892
,31,YUCATAN,4,MERIDA,50,MERIDA,633,2,273,390,52,5,3,2,4,8,0,0,,13,,0,750,9,759,1008
,31,YUCATAN,4,MERIDA,50,MERIDA,634,3,287,650,54,15,6,10,9,4,0,0,,0,,0,1035,37,1072,1580
,31,YUCATAN,4,MERIDA,50,MERIDA,635,3,325,620,12,34,4,5,7,15,0,0,,22,,0,1044,25,1069,1578
,31,YUCATAN,4,MERIDA,50,MERIDA,636,2,430,152,2,13,3,23,1,22,0,0,,1,,7,647,44,698,1071
,31,YUCATAN,4,MERIDA,50,MERIDA,637,4,623,1211,24,32,9,32,17,29,0,0,,28,,0,2005,53,2058,2657
,31,YUCATAN,4,MERIDA,50,MERIDA,638,4,658,627,36,30,4,66,15,85,0,0,,10,,0,1531,97,1628,2616
,31,YUCATAN,4,MERIDA,50,MERIDA,639,10,1808,1211,79,98,27,236,39,251,0,0,,25,,6,3774,237,4017,6902
,31,YUCATAN,4,MERIDA,50,MERIDA,640,3,403,387,6,18,6,34,9,34,0,0,,13,,1,910,43,954,1513
,31,YUCATAN,4,MERIDA,50,MERIDA,641,4,635,585,21,26,12,43,15,44,0,0,,20,,2,1401,70,1473,2517
,31,YUCATAN,4,MERIDA,50,MERIDA,642,6,1077,1002,40,58,11,69,24,62,0,0,,18,,0,2361,136,2497,3965
,31,YUCATAN,5,MERIDA,50,MERIDA,643,4,697,781,21,21,9,89,21,69,0,0,,15,1,1,1724,56,1781,2806
,31,YUCATAN,3,MERIDA,50,MERIDA,644,5,712,963,14,41,12,22,14,35,0,0,,26,0,1,1839,93,1933,3580
,31,YUCATAN,5,MERIDA,50,MERIDA,646,3,555,498,13,19,6,35,11,40,0,0,,18,0,1,1195,60,1256,2213
,31,YUCATAN,6,KANASIN,50,MERIDA,647,1,124,227,3,13,4,3,3,2,0,0,,1,0,0,380,13,393,497
,31,YUCATAN,3,MERIDA,50,MERIDA,648,2,181,335,0,2,2,1,1,5,0,0,,0,0,0,527,18,545,754
,31,YUCATAN,6,KANASIN,50,MERIDA,649,8,1012,1534,35,77,18,68,27,74,7,26,,36,6,1,2920,75,2996,5927
,31,YUCATAN,7,MERIDA,50,MERIDA,650,8,959,1563,32,95,16,50,41,48,0,0,,63,0,0,2867,126,2993,5359
,31,YUCATAN,6,KANASIN,50,MERIDA,651,1,114,151,3,6,3,4,4,4,0,0,,8,0,0,297,7,304,429
,31,YUCATAN,6,KANASIN,50,MERIDA,652,3,608,809,11,19,9,7,2,15,3,1,,15,0,0,1499,44,1543,2067
,31,YUCATAN,6,KANASIN,50,MERIDA,653,4,728,989,29,32,4,22,19,40,2,6,,14,0,1,1885,37,1923,2889
,31,YUCATAN,6,KANASIN,50,MERIDA,654,3,414,656,22,25,1,15,11,10,3,2,,14,0,0,1173,20,1193,1557
,31,YUCATAN,6,KANASIN,50,MERIDA,655,2,312,359,4,14,1,10,9,4,1,0,,12,0,0,726,7,733,880
,31,YUCATAN,6,KANASIN,50,MERIDA,656,1,192,298,0,3,2,1,5,1,0,0,,21,0,0,523,15,538,662
,31,YUCATAN,4,MERIDA,50,MERIDA,1060,2,248,212,8,11,4,45,10,31,0,0,,6,,0,575,50,625,1012
,31,YUCATAN,4,MERIDA,50,MERIDA,1061,2,274,186,10,20,4,40,11,12,0,0,,8,,0,565,35,600,979
,31,YUCATAN,4,MERIDA,50,MERIDA,1062,2,281,161,17,4,4,33,17,31,0,0,,3,,1,551,47,599,948
,31,YUCATAN,4,MERIDA,50,MERIDA,1063,2,234,202,14,18,5,36,4,31,0,0,,10,,0,554,29,583,923
,31,YUCATAN,4,MERIDA,50,MERIDA,1064,2,253,148,15,8,2,19,18,30,0,0,,2,,0,495,35,530,827
,31,YUCATAN,4,MERIDA,50,MERIDA,1065,2,213,150,12,10,4,34,15,22,0,0,,10,,0,470,44,514,828
,31,YUCATAN,4,MERIDA,50,MERIDA,1066,2,234,115,18,5,7,41,12,40,0,0,,5,,0,477,22,499,760
,31,YUCATAN,4,MERIDA,50,MERIDA,1067,2,238,147,9,12,2,35,3,26,0,0,,6,,2,478,27,507,806
,31,YUCATAN,4,MERIDA,50,MERIDA,1068,1,219,135,17,11,5,29,7,20,0,0,,4,,0,447,28,475,734
,31,YUCATAN,4,MERIDA,50,MERIDA,1069,1,167,128,4,11,1,17,9,16,0,0,,4,,0,357,31,388,596
,31,YUCATAN,4,MERIDA,50,MERIDA,1070,2,280,146,24,8,3,40,10,32,0,0,,3,,1,546,47,594,922
,31,YUCATAN,4,MERIDA,50,MERIDA,1071,2,288,157,11,12,3,40,9,34,0,0,,4,,0,558,38,596,913
,31,YUCATAN,4,MERIDA,50,MERIDA,1072,2,223,160,11,7,6,31,9,32,0,0,,3,,0,482,51,533,804
,31,YUCATAN,4,MERIDA,50,MERIDA,1073,2,193,178,15,9,3,30,13,29,0,0,,7,,3,477,25,505,756
,31,YUCATAN,4,MERIDA,50,MERIDA,1074,2,209,227,20,13,4,23,12,37,0,0,,5,,1,550,20,571,927
,31,YUCATAN,4,MERIDA,50,MERIDA,1075,1,184,199,8,14,1,16,12,16,0,0,,3,,4,453,25,482,709
,31,YUCATAN,4,MERIDA,50,MERIDA,1076,2,219,135,9,13,6,31,17,27,0,0,,0,,0,457,28,485,781
,31,YUCATAN,4,MERIDA,50,MERIDA,1077,2,229,160,8,15,2,18,13,9,0,0,,10,,0,464,31,495,828
,31,YUCATAN,4,MERIDA,50,MERIDA,1078,2,349,166,17,8,6,46,6,3,15,0,,3,,1,619,54,674,1039
,31,YUCATAN,4,MERIDA,50,MERIDA,1079,2,215,205,2,13,2,17,6,1,10,0,,7,,0,478,28,506,784
,31,YUCATAN,4,MERIDA,50,MERIDA,1080,2,201,181,10,18,5,31,6,1,11,0,,9,,0,473,42,515,859
,31,YUCATAN,4,MERIDA,50,MERIDA,1081,2,245,165,10,14,3,26,10,2,9,0,,1,,0,485,42,527,846
,31,YUCATAN,7,MERIDA,50,MERIDA,1082,1,67,137,2,9,2,10,3,13,0,0,,5,0,0,248,18,266,563
,31,YUCATAN,7,MERIDA,50,MERIDA,1083,2,165,197,17,19,6,22,11,38,0,0,,8,0,0,483,29,512,1077
,31,YUCATAN,7,MERIDA,50,MERIDA,1084,1,40,165,3,14,2,0,4,14,0,0,,0,0,0,242,16,258,529
,31,YUCATAN,7,MERIDA,50,MERIDA,1085,1,102,176,3,21,1,13,7,10,0,0,,3,0,1,336,14,351,581
,31,YUCATAN,7,MERIDA,50,MERIDA,1086,1,93,216,6,15,5,19,7,22,0,0,,7,0,0,390,20,410,695
,31,YUCATAN,7,MERIDA,50,MERIDA,1087,1,41,162,1,10,2,15,9,13,0,0,,5,0,0,258,17,275,428
,31,YUCATAN,7,MERIDA,50,MERIDA,1088,2,195,196,7,15,2,31,10,7,0,0,,8,7,1,478,26,505,882
,31,YUCATAN,7,MERIDA,50,MERIDA,1089,1,80,166,4,6,3,10,12,12,0,0,,20,0,0,313,22,335,567
,31,YUCATAN,7,MERIDA,50,MERIDA,1090,1,140,200,5,17,1,14,7,15,0,0,,6,0,0,405,15,420,679
,31,YUCATAN,7,MERIDA,50,MERIDA,1091,2,182,262,15,14,3,9,9,21,0,0,,9,0,0,524,43,567,1042
,31,YUCATAN,7,MERIDA,50,MERIDA,1092,1,141,136,7,11,2,20,3,13,0,0,,3,0,1,336,14,351,571
,31,YUCATAN,7,MERIDA,50,MERIDA,1093,1,120,154,4,19,2,10,4,17,0,0,,12,0,0,342,32,374,711
,31,YUCATAN,7,MERIDA,50,MERIDA,1094,1,87,131,4,4,0,10,2,9,0,0,,5,0,0,252,8,260,429
,31,YUCATAN,7,MERIDA,50,MERIDA,1095,2,143,197,6,7,3,8,7,28,0,0,,7,0,1,406,28,435,767
,31,YUCATAN,7,MERIDA,50,MERIDA,1096,1,97,189,12,8,7,14,1,12,0,0,,2,0,0,342,14,356,703
,31,YUCATAN,7,MERIDA,50,MERIDA,1097,1,48,149,15,2,1,7,7,7,0,0,,4,1,0,241,15,256,500
,31,YUCATAN,7,MERIDA,50,MERIDA,1098,1,87,177,7,8,3,23,6,6,0,0,,20,0,0,337,19,356,639
,31,YUCATAN,7,MERIDA,50,MERIDA,1099,1,101,167,5,9,2,9,9,7,0,0,,0,0,0,309,12,321,518
,31,YUCATAN,7,MERIDA,50,MERIDA,1100,1,74,140,0,11,1,5,3,3,0,0,,6,0,0,243,12,255,503
,31,YUCATAN,7,MERIDA,50,MERIDA,1101,1,96,141,3,12,1,21,3,9,0,0,,4,0,0,290,16,306,598
,31,YUCATAN,7,MERIDA,50,MERIDA,1102,1,76,144,3,9,4,8,5,11,0,0,,2,0,0,262,14,276,544
,31,YUCATAN,7,MERIDA,50,MERIDA,1103,1,109,173,6,11,1,17,9,12,0,0,,8,0,0,346,18,364,657
,31,YUCATAN,7,MERIDA,50,MERIDA,1104,1,96,186,5,11,4,10,3,12,0,0,,7,0,0,334,14,348,719
,31,YUCATAN,7,MERIDA,50,MERIDA,1105,1,51,80,4,1,2,3,4,4,0,0,,1,0,0,150,14,164,302
,31,YUCATAN,7,MERIDA,50,MERIDA,1106,1,85,130,8,8,0,10,3,6,0,0,,13,0,0,263,13,276,509
,31,YUCATAN,3,MERIDA,50,MERIDA,1107,2,198,300,6,14,1,6,7,6,0,0,,29,0,0,567,27,594,1119
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,2,226,97,8,12,7,20,7,52,0,0,,5,0,0,434,38,472,876
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,3,399,169,10,17,1,45,12,61,0,0,,3,0,4,717,51,772,1387
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,2,101,125,1,7,1,18,3,14,0,0,,1,0,0,271,18,289,758
,31,YUCATAN,3,MERIDA,50,MERIDA,1111,2,136,296,2,7,4,8,7,8,0,0,,10,0,0,478,26,504,872
,31,YUCATAN,3,MERIDA,50,MERIDA,1112,2,149,249,5,9,3,6,5,9,0,0,,1,0,0,436,23,459,914
,31,YUCATAN,3,MERIDA,50,MERIDA,1113,1,105,126,2,6,2,12,4,19,0,0,,1,0,0,277,21,298,700
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,2,127,187,8,10,3,15,8,20,0,0,,8,0,1,386,27,414,858
,31,YUCATAN,3,MERIDA,50,MERIDA,1115,1,99,144,11,6,5,0,1,11,0,0,,0,9,0,286,8,294,682
,31,YUCATAN,3,MERIDA,50,MERIDA,1116,1,111,143,9,10,3,14,4,10,0,0,,5,0,0,309,11,320,720
,31,YUCATAN,3,MERIDA,50,MERIDA,1117,2,173,228,12,19,2,8,4,13,0,0,,2,0,0,461,24,485,982
,31,YUCATAN,3,MERIDA,50,MERIDA,1118,2,180,294,4,9,2,27,8,15,0,0,,8,0,1,547,31,579,1017
,31,YUCATAN,3,MERIDA,50,MERIDA,1119,2,123,248,6,12,2,14,4,19,0,0,,5,0,0,433,22,455,860
,31,YUCATAN,3,MERIDA,50,MERIDA,1120,1,131,165,7,10,0,11,5,29,0,0,,2,0,2,360,25,387,736
,31,YUCATAN,3,MERIDA,50,MERIDA,1121,2,167,226,3,15,14,8,18,11,0,0,,7,0,1,469,35,505,978
,31,YUCATAN,3,MERIDA,50,MERIDA,1122,2,172,154,14,13,2,16,8,39,0,0,,8,1,0,427,28,455,943
,31,YUCATAN,3,MERIDA,50,MERIDA,1123,2,220,169,8,18,4,23,11,33,0,0,,2,0,0,488,45,533,1042
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,2,247,138,4,11,7,33,16,41,0,0,,3,0,1,500,36,537,966
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,2,166,145,9,10,4,26,7,45,0,0,,2,0,0,414,35,449,796
,31,YUCATAN,3,MERIDA,50,MERIDA,1126,1,132,121,6,8,2,13,12,21,0,0,,0,0,1,315,24,340,731
,31,YUCATAN,3,MERIDA,50,MERIDA,1127,2,202,184,19,9,4,29,9,49,0,0,,1,0,0,506,39,545,932
,31,YUCATAN,3,MERIDA,50,MERIDA,1128,2,194,146,3,8,2,15,8,21,0,0,,3,0,1,400,32,433,808
,31,YUCATAN,3,MERIDA,50,MERIDA,1129,1,150,114,8,11,1,23,5,23,0,0,,3,1,0,339,26,365,736
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,657,1,229,255,1,0,3,4,25,0,1,2,,,0,0,520,9,529,595
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,658,2,398,543,5,0,4,7,43,0,0,2,,,0,0,1002,15,1017,1138
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,659,1,153,157,0,0,0,0,1,0,0,0,,,0,0,311,3,314,336
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,660,1,205,198,1,1,4,1,3,0,0,2,,,1,0,416,3,419,456
,31,YUCATAN,9,PROGRESO,52,MOTUL,661,4,847,679,24,15,84,6,387,0,2,33,,,15,0,2092,58,2150,2861
,31,YUCATAN,9,PROGRESO,52,MOTUL,662,4,722,554,8,20,37,9,302,0,3,23,,,20,0,1698,60,1758,2387
,31,YUCATAN,9,PROGRESO,52,MOTUL,663,2,432,348,5,3,28,6,171,0,3,23,,,3,0,1022,36,1058,1417
,31,YUCATAN,9,PROGRESO,52,MOTUL,664,2,221,224,6,0,19,4,124,0,4,15,,,0,0,617,14,631,767
,31,YUCATAN,9,PROGRESO,52,MOTUL,665,2,437,336,13,6,52,7,205,4,3,34,,,6,0,1103,18,1121,1449
,31,YUCATAN,9,PROGRESO,52,MOTUL,666,2,285,290,12,2,15,6,175,0,0,18,,,2,0,805,29,834,1058
,31,YUCATAN,9,PROGRESO,52,MOTUL,667,3,506,497,4,6,29,9,260,1,4,18,,,6,0,1340,47,1387,1719
,31,YUCATAN,9,PROGRESO,52,MOTUL,668,4,779,642,16,11,82,19,424,4,4,33,,,11,0,2025,59,2084,2727
,31,YUCATAN,9,PROGRESO,52,MOTUL,669,2,400,291,5,4,21,8,209,1,1,21,,,4,0,965,16,981,1303
,31,YUCATAN,9,PROGRESO,52,MOTUL,670,2,401,278,21,3,22,3,171,4,0,9,,,3,0,915,9,924,1204
,31,YUCATAN,9,PROGRESO,52,MOTUL,671,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,705
,31,YUCATAN,9,PROGRESO,52,MOTUL,672,1,185,204,3,1,9,2,23,0,1,2,,,1,0,431,6,437,533
,31,YUCATAN,9,PROGRESO,52,MOTUL,673,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,148
,31,YUCATAN,9,PROGRESO,52,MOTUL,674,2,409,355,14,1,54,18,123,3,1,6,,,1,0,985,17,1002,1243
,31,YUCATAN,9,PROGRESO,52,MOTUL,675,1,122,54,3,2,5,0,6,0,0,3,,,2,0,197,4,201,224
,31,YUCATAN,9,PROGRESO,52,MOTUL,676,3,559,443,6,5,50,2,98,2,3,4,,,5,0,1178,20,1198,1520
,31,YUCATAN,9,PROGRESO,52,MOTUL,677,3,690,589,18,3,51,9,109,1,3,24,,,3,0,1500,33,1533,1839
,31,YUCATAN,9,PROGRESO,52,MOTUL,678,1,183,187,3,3,5,0,51,0,0,6,,,3,0,441,13,454,526
,31,YUCATAN,9,PROGRESO,52,MOTUL,679,2,301,302,3,2,27,2,63,2,0,4,,,2,0,708,6,714,797
,31,YUCATAN,13,TICUL,53,MUNA,680,2,480,368,3,3,2,2,1,12,0,2,0,,,0,873,16,889,1117
,31,YUCATAN,13,TICUL,53,MUNA,681,3,758,722,6,10,4,8,15,59,3,4,4,,,0,1593,44,1637,2212
,31,YUCATAN,13,TICUL,53,MUNA,682,3,764,766,7,6,1,1,7,24,2,6,11,,,0,1595,19,1614,2116
,31,YUCATAN,13,TICUL,53,MUNA,683,2,465,454,8,3,9,2,3,7,0,0,21,,,0,972,10,982,1289
,31,YUCATAN,13,TICUL,53,MUNA,684,3,729,736,11,10,9,15,12,49,5,3,2,,,0,1581,18,1599,2126
,31,YUCATAN,13,TICUL,53,MUNA,685,1,110,87,0,0,0,0,0,0,0,0,0,,,0,197,9,206,241
,31,YUCATAN,13,TICUL,53,MUNA,686,1,183,98,0,0,0,0,0,2,1,0,0,,,0,284,4,288,347
,31,YUCATAN,9,PROGRESO,54,MUXUPIP,687,1,136,273,0,0,6,1,216,0,0,6,,,0,0,638,1,639,706
,31,YUCATAN,9,PROGRESO,54,MUXUPIP,688,2,260,391,0,2,5,2,431,0,2,13,,,2,0,1108,12,1120,1257
,31,YUCATAN,9,PROGRESO,54,MUXUPIP,689,1,29,113,0,0,3,1,103,0,1,0,,,0,0,250,3,253,278
,31,YUCATAN,13,TICUL,55,OPICHEN,690,3,793,514,1,51,0,0,2,10,2,22,0,,,0,1395,16,1411,1705
,31,YUCATAN,13,TICUL,55,OPICHEN,691,3,866,449,4,51,1,1,1,11,2,16,0,,,0,1402,27,1429,1767
,31,YUCATAN,13,TICUL,55,OPICHEN,692,2,404,457,2,19,0,1,2,3,0,4,0,,,0,892,11,903,1038
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,693,2,223,339,292,2,52,5,4,13,20,0,6,,,0,956,56,1012,1341
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,694,3,263,468,474,6,63,1,12,17,17,1,5,,,0,1327,59,1386,1874
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,695,3,225,448,329,6,28,11,20,28,10,1,3,,,0,1109,58,1167,1547
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,696,3,228,438,478,5,61,12,11,12,25,0,2,,,0,1272,93,1365,1886
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,697,1,85,179,124,2,13,0,8,5,7,0,3,,,0,426,25,451,623
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,698,3,206,452,424,2,42,16,10,31,24,0,8,,,0,1215,85,1300,1777
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,699,3,294,414,308,6,23,9,21,21,23,1,2,,,0,1122,54,1176,1585
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,700,3,333,621,350,5,42,8,8,21,20,0,8,,,0,1416,104,1520,2078
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,701,2,175,317,177,2,23,8,23,15,7,0,3,,,0,750,26,776,1019
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,702,3,237,461,374,4,46,8,8,25,35,0,3,,,0,1201,81,1282,1794
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,703,2,179,298,291,1,49,3,4,7,10,1,4,,,0,847,58,905,1184
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,704,2,73,467,387,2,32,4,0,2,7,0,8,,,0,982,36,1018,1242
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,705,2,19,482,292,1,34,1,0,0,14,0,4,,,0,847,37,884,983
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,706,2,52,349,243,0,39,1,2,0,2,0,4,,,0,692,26,718,807
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,707,2,101,406,331,0,48,0,0,0,1,0,1,,,0,888,36,924,1075
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,708,1,6,123,42,1,4,0,1,4,6,0,0,,,0,187,4,191,214
,31,YUCATAN,10,TIZIMIN,57,PANABA,709,2,319,445,1,0,3,0,3,5,0,0,2,,,0,778,18,796,895
,31,YUCATAN,10,TIZIMIN,57,PANABA,710,2,419,422,1,1,2,3,5,1,0,0,3,,,0,857,14,871,986
,31,YUCATAN,10,TIZIMIN,57,PANABA,711,2,457,488,0,1,4,0,3,3,2,0,7,,,1,965,1,967,1111
,31,YUCATAN,10,TIZIMIN,57,PANABA,712,2,437,446,5,5,8,0,1,13,5,0,3,,,0,923,11,934,1050
,31,YUCATAN,10,TIZIMIN,57,PANABA,713,1,170,140,0,0,0,0,0,0,0,0,2,,,0,312,5,317,352
,31,YUCATAN,10,TIZIMIN,57,PANABA,714,2,403,459,1,1,0,0,0,2,0,1,6,,,0,873,7,880,968
,31,YUCATAN,12,TEKAX,58,PETO,715,3,656,582,69,2,21,0,7,22,0,0,12,,,0,1371,21,1392,1845
,31,YUCATAN,12,TEKAX,58,PETO,716,3,550,538,41,3,21,1,7,6,0,0,7,,,1,1174,17,1192,1518
,31,YUCATAN,12,TEKAX,58,PETO,717,2,339,336,61,3,6,1,0,5,0,0,10,,,0,761,7,768,1021
,31,YUCATAN,12,TEKAX,58,PETO,718,2,502,464,47,3,8,7,12,20,1,0,6,,,0,1070,16,1086,1378
,31,YUCATAN,12,TEKAX,58,PETO,719,2,446,482,36,4,15,2,9,32,0,0,2,,,0,1028,13,1041,1356
,31,YUCATAN,12,TEKAX,58,PETO,720,2,557,449,44,2,8,4,9,42,1,0,0,,,0,1116,19,1135,1496
,31,YUCATAN,12,TEKAX,58,PETO,721,2,284,352,27,1,16,3,17,30,1,0,1,,,0,732,18,750,992
,31,YUCATAN,12,TEKAX,58,PETO,722,1,214,249,20,3,15,0,2,4,0,0,4,,,0,511,13,524,652
,31,YUCATAN,12,TEKAX,58,PETO,723,3,620,450,49,7,31,2,11,14,1,1,4,,,0,1190,18,1208,1626
,31,YUCATAN,12,TEKAX,58,PETO,724,2,443,330,31,4,23,5,1,7,0,0,0,,,0,844,11,855,1099
,31,YUCATAN,12,TEKAX,58,PETO,725,1,105,215,14,0,3,1,1,2,0,0,0,,,0,341,2,343,418
,31,YUCATAN,12,TEKAX,58,PETO,726,1,78,54,4,1,1,0,0,2,0,0,2,,,0,142,1,143,175
,31,YUCATAN,12,TEKAX,58,PETO,727,1,50,95,15,1,3,0,0,0,0,1,0,,,0,165,2,167,190
,31,YUCATAN,12,TEKAX,58,PETO,728,1,226,158,36,0,7,2,1,5,0,0,0,,,0,435,0,435,536
,31,YUCATAN,12,TEKAX,58,PETO,729,1,132,176,3,1,1,0,0,2,0,0,0,,,0,315,3,318,385
,31,YUCATAN,12,TEKAX,58,PETO,730,1,242,215,17,3,8,0,0,1,0,0,0,,,0,486,4,490,620
,31,YUCATAN,12,TEKAX,58,PETO,732,1,165,110,10,2,5,0,2,5,0,0,0,,,0,299,12,311,404
,31,YUCATAN,9,PROGRESO,59,PROGRESO,734,2,50,429,7,9,13,2,265,0,3,13,,,9,0,800,50,850,1113
,31,YUCATAN,9,PROGRESO,59,PROGRESO,735,1,16,120,6,3,6,0,73,1,0,3,,,3,0,231,11,242,306
,31,YUCATAN,9,PROGRESO,59,PROGRESO,736,1,22,111,0,2,0,1,82,0,1,5,,,2,0,226,0,226,318
,31,YUCATAN,9,PROGRESO,59,PROGRESO,737,4,197,674,22,9,30,16,343,7,4,18,,,9,0,1330,59,1389,1772
,31,YUCATAN,9,PROGRESO,59,PROGRESO,738,1,28,138,1,1,3,2,42,4,1,6,,,1,0,227,5,232,372
,31,YUCATAN,9,PROGRESO,59,PROGRESO,739,3,71,444,20,15,37,22,160,3,9,51,,,15,0,847,40,887,1729
,31,YUCATAN,9,PROGRESO,59,PROGRESO,740,3,103,601,25,26,35,16,235,14,7,59,,,26,0,1147,46,1193,2207
,31,YUCATAN,9,PROGRESO,59,PROGRESO,741,4,102,715,43,29,23,15,246,4,7,56,,,29,0,1269,88,1357,2290
,31,YUCATAN,9,PROGRESO,59,PROGRESO,742,2,96,524,11,7,15,14,148,7,14,46,,,7,0,889,38,927,1396
,31,YUCATAN,9,PROGRESO,59,PROGRESO,743,1,68,237,15,4,5,6,43,6,3,11,,,4,0,402,0,402,727
,31,YUCATAN,9,PROGRESO,59,PROGRESO,744,1,96,226,11,2,6,15,44,0,3,15,,,2,0,420,17,437,680
,31,YUCATAN,9,PROGRESO,59,PROGRESO,745,2,103,271,16,6,8,12,91,1,5,30,,,6,0,549,22,571,932
,31,YUCATAN,9,PROGRESO,59,PROGRESO,746,2,132,354,25,11,14,15,214,5,8,35,,,11,0,824,31,855,1345
,31,YUCATAN,9,PROGRESO,59,PROGRESO,747,2,66,263,15,10,17,14,99,2,7,12,,,10,0,515,20,535,942
,31,YUCATAN,9,PROGRESO,59,PROGRESO,748,3,133,451,24,16,27,19,183,14,12,32,,,16,0,927,42,969,1932
,31,YUCATAN,9,PROGRESO,59,PROGRESO,749,3,103,435,11,8,22,98,157,7,10,24,,,8,0,883,56,939,1598
,31,YUCATAN,9,PROGRESO,59,PROGRESO,750,2,88,360,10,10,8,187,132,1,4,25,,,10,0,835,21,856,1304
,31,YUCATAN,9,PROGRESO,59,PROGRESO,752,1,18,69,1,1,1,8,9,1,0,4,,,1,0,113,5,118,205
,31,YUCATAN,9,PROGRESO,59,PROGRESO,753,5,177,1034,49,33,44,15,381,4,6,71,,,33,0,1847,95,1942,3409
,31,YUCATAN,9,PROGRESO,59,PROGRESO,754,4,128,772,52,15,26,30,293,5,8,68,,,15,0,1412,89,1501,2653
,31,YUCATAN,9,PROGRESO,59,PROGRESO,755,3,120,546,28,19,15,39,181,4,1,47,,,19,0,1019,61,1080,1824
,31,YUCATAN,9,PROGRESO,59,PROGRESO,756,3,134,398,42,12,18,12,104,6,0,42,,,12,0,780,51,831,964
,31,YUCATAN,9,PROGRESO,59,PROGRESO,757,3,135,581,38,24,12,24,160,2,4,61,,,24,0,1065,58,1123,1917
,31,YUCATAN,9,PROGRESO,59,PROGRESO,758,3,96,698,32,17,37,11,214,4,1,51,,,17,0,1178,77,1255,2077
,31,YUCATAN,9,PROGRESO,59,PROGRESO,759,1,29,98,9,2,0,9,15,1,0,15,,,2,0,180,11,191,399
,31,YUCATAN,9,PROGRESO,59,PROGRESO,760,2,53,310,18,13,13,10,144,3,3,27,,,13,0,607,34,641,1324
,31,YUCATAN,9,PROGRESO,59,PROGRESO,761,3,56,380,22,10,19,14,159,2,5,41,,,10,0,718,28,746,1509
,31,YUCATAN,9,PROGRESO,59,PROGRESO,762,1,34,236,6,6,18,3,79,0,0,11,,,6,0,399,25,424,607
,31,YUCATAN,9,PROGRESO,59,PROGRESO,763,3,73,506,28,16,28,7,240,12,10,47,,,16,0,983,62,1045,1839
,31,YUCATAN,9,PROGRESO,59,PROGRESO,764,2,87,432,2,5,5,177,105,0,5,23,,,5,0,846,36,882,1329
