CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND24,CAND_IND25,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND32,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1216,C,3,0,C03,23,40,3,12,7,150,8,77,8,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,13,344,648,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1216C3_A_02_113024.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1216,C,1,0,C01,27,52,1,5,5,151,3,93,11,,,,,4,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0,0,358,649,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1216C1_A_02_082639.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1217,B,1,0,B,35,43,2,10,15,145,6,89,10,,,,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,1,19,378,620,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1217B_A_02_103856.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1217,C,2,0,C02,32,51,3,7,5,162,5,91,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,17,376,620,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1217C2_A_02_103125.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1217,C,1,0,C01,34,60,4,9,8,156,4,75,10,,,,,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,1,16,383,620,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1217C1_A_02_095257.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1217,C,3,0,C03,40,62,2,7,12,153,1,95,8,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,14,397,620,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1217C3_A_02_094930.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1218,B,1,0,B,14,74,6,10,9,130,2,86,5,,,,,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,20,362,676,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1218B_A_05_054953.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1218,C,1,0,C01,32,52,5,8,8,146,3,89,8,,,,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,0,22,378,676,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1218C1_A_02_020326.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1218,C,2,0,C02,35,56,1,13,11,128,4,109,15,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,22,396,675,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1218C2_A_02_020350.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1249,C,2,0,C02,35,48,4,6,13,130,2,78,8,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0,16,344,599,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1249C2_A_02_035539.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1249,C,3,0,C03,25,29,6,9,8,142,5,113,7,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0,9,354,598,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1249C3_A_02_035017.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1249,B,1,0,B,31,56,8,13,9,142,8,85,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,3,362,599,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1249B_A_02_102228.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1249,C,1,0,C01,30,51,8,9,6,125,6,89,7,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,15,348,599,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1249C1_A_05_055454.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1250,B,1,0,B,31,40,6,6,5,128,5,88,2,,,,,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,0,17,335,552,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1250B_A_05_055600.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1250,C,1,0,C01,37,31,3,9,11,131,5,77,10,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,7,324,552,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1250C1_A_02_105645.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1251,B,1,0,B,32,48,8,12,2,105,2,81,0,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,23,317,597,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1251B_A_05_062605.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1251,C,1,0,C01,26,43,4,8,9,121,7,78,5,,,,,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,22,329,596,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1251C1_A_02_011702.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1252,B,1,0,B,56,52,3,12,9,225,4,88,7,,,,,2,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,8,470,689,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1252B_A_02_095705.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1252,C,2,0,C02,38,73,3,13,0,228,4,100,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,12,474,688,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1252C2_A_02_110649.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1252,C,1,0,C01,44,66,5,9,8,223,3,88,8,,,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,0,0,458,689,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1252C1_A_05_055805.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1253,B,1,0,B,30,53,2,6,5,140,8,80,6,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,10,341,492,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1253B_A_02_084747.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1253,C,1,0,C01,38,41,5,12,7,120,7,98,4,,,,,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0,11,347,491,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1253C1_A_02_040126.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1254,B,1,0,B,49,34,6,7,5,190,0,62,9,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,,13,378,502,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1254B_A_02_111340.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1254,C,1,0,C01,45,46,7,14,5,143,5,66,7,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0,8,347,502,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1254C1_A_05_061727.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1255,B,1,0,B,40,61,6,10,6,160,7,85,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0,8,392,641,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1255B_A_02_083352.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1255,C,1,0,C01,49,44,5,11,9,161,10,35,8,,,,,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0,12,349,641,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1255C1_A_02_084523.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1255,C,2,0,C02,45,63,3,14,6,150,11,95,10,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,0,400,640,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1255C2_A_02_155613.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1256,B,1,0,B,45,40,0,5,11,181,2,101,14,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,9,409,648,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1256B_A_02_082808.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1256,C,1,0,C01,41,40,9,15,10,204,7,106,7,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,0,10,450,648,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1256C1_A_05_061938.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1256,C,2,0,C02,41,38,6,11,9,185,5,108,6,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,0,9,419,647,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1256C2_A_05_061855.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1257,B,1,0,B,54,61,9,14,7,183,7,119,9,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,0,11,476,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1257B_A_02_113239.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1257,C,1,0,C01,66,55,8,13,8,247,5,103,11,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,1,8,527,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1257C1_A_05_061813.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1296,C,1,0,C01,79,62,7,14,7,180,6,85,5,,,,,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,0,11,462,624,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1296C1_A_02_104618.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1296,B,1,0,B,64,56,6,13,2,206,2,99,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,0,12,466,625,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1296B_A_02_081813.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1297,B,1,0,B,54,71,6,14,7,192,13,128,3,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,0,14,505,673,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1297B_A_02_110249.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1297,C,1,0,C01,60,82,1,8,8,196,5,106,8,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,10,486,673,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1297C1_A_02_095004.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1298,B,1,0,B,70,60,3,14,4,168,1,68,7,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,1,12,409,576,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1298B_A_02_022705.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1298,C,1,0,C01,82,69,4,9,4,139,9,71,4,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0,8,400,575,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1298C1_A_05_062410.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1299,C,1,0,C01,48,47,2,6,2,138,2,48,6,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,0,8,310,442,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1299C1_A_02_023235.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1299,B,1,0,B,65,38,3,11,3,125,7,58,2,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,22,335,442,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1299B_A_02_022834.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1300,B,1,0,B,62,45,4,15,4,145,4,69,4,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,6,359,517,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1300B_A_02_104336.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1300,C,1,0,C01,41,46,5,9,4,175,5,74,7,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,0,8,375,516,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1300C1_A_02_020120.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1301,B,1,0,B,67,61,5,10,2,121,8,58,7,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,0,8,348,470,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1301B_A_02_110815.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1301,C,1,0,C01,71,59,7,11,6,136,1,59,2,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,4,358,470,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1301C1_A_02_023214.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1302,B,1,0,B,83,59,4,7,5,134,6,82,3,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,1,8,393,516,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1302B_A_02_035500.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1302,C,1,0,C01,83,55,1,3,2,139,1,62,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,3,353,515,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1302C1_A_02_112525.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1303,B,1,0,B,88,83,6,10,2,217,5,96,4,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,1,5,519,695,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1303B_A_02_082245.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1303,C,1,0,C01,91,71,6,10,4,200,9,80,14,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,0,7,492,694,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1303C1_A_02_084357.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1304,B,1,0,B,25,57,3,11,10,174,3,93,11,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,4,392,579,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1304C1_A_02_104232.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1304,C,1,0,C01,31,53,5,4,8,166,5,98,6,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0,8,387,578,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1304C1_A_05_094500.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1305,B,1,0,B,83,32,7,7,5,142,6,67,4,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,8,363,493,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1305B_A_02_082419.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1305,C,1,0,C01,44,43,0,11,8,122,8,71,5,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,1,11,325,493,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1305C1_A_02_081518.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1306,C,1,0,C01,43,55,1,6,5,153,4,80,2,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,8,359,487,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1306C1_A_02_030521.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1306,B,1,0,B,41,44,10,6,9,96,9,87,9,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,1,13,328,487,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1306B_A_02_025423.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1307,B,1,0,B,66,64,7,5,5,183,4,72,4,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,0,14,427,592,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1307B_A_02_163122.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1307,C,1,0,C01,61,64,6,9,7,196,5,68,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,0,8,432,592,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1307C1_A_02_155545.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1307,C,2,0,C02,76,73,2,13,4,154,3,99,4,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,11,442,592,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1307C2_A_02_104652.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1308,C,1,0,C01,63,58,4,9,3,148,13,70,4,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0,3,376,529,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1308C1_A_02_011421.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1308,B,1,0,B,56,48,8,11,3,142,6,74,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,,9,360,530,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1308B_A_02_011434.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1309,B,1,0,B,49,71,12,14,10,160,1,93,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,0,10,427,608,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1309B_A_02_084348.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1309,C,1,0,C01,61,54,10,8,2,181,7,73,3,,,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,0,9,412,607,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1309C1_A_06_095700.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1309,C,2,0,C02,67,39,7,10,8,193,6,87,7,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0,7,434,607,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1309C2_A_02_163142.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1350,B,1,0,B,62,58,3,12,7,135,5,88,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,9,383,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1350B_A_02_081919.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1350,C,1,0,C01,79,48,18,13,10,174,8,68,6,,,,,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,12,440,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1350C1_A_02_112900.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1351,B,1,0,B,95,68,4,11,5,167,3,82,5,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,0,10,451,601,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1351B_A_02_110826.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1351,C,1,0,C01,75,57,4,11,7,165,8,93,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,0,10,435,600,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1351C1_A_02_112758.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1352,B,1,0,B,73,51,5,14,2,144,3,82,7,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,,12,397,560,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1352B_A_02_011411.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1352,C,1,0,C01,80,35,7,9,5,139,3,93,9,,,,,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0,10,394,560,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1352C1_A_02_104108.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1353,B,1,0,B,64,50,5,12,2,147,7,75,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,10,382,540,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1353B_A_05_204814.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1353,C,1,0,C01,46,54,4,5,9,141,2,96,9,,,,,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,9,379,539,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1353C1_A_02_104550.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1353,C,2,0,C02,50,45,6,10,7,156,7,13,0,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,7,302,539,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1353C2_A_02_030954.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1354,B,1,0,B,26,37,4,3,1,123,2,58,10,,,,,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,2,270,446,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1354B_A_02_025143.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1354,C,1,0,C01,37,34,8,5,4,104,5,65,1,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,14,280,445,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1354C1_A_02_025756.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1355,B,1,0,B,76,69,4,8,5,182,9,78,6,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,0,10,449,596,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1355B_A_02_001358.jpg
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1355,C,1,0,C01,71,59,4,7,3,195,4,69,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,9,432,596,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1355C1_A_02_103728.jpg
