"Cabecera distrital","Casilla","CI 1","CI 10","CI 11","CI 12","CI 2","CI 3","CI 4","CI 5","CI 6","CI 7","CI 8","Cve. Municipio","Distrito","FXM","Lista Nominal","MC","MORENA","municipality","Municipio","No registrados","Nulos","PAN","PAN-PRD","PAN-PRI","PAN-PRI-PRD","PES","PRD","PRI","PRI-PRD","PT","PT-MORENA","PVEM","Recuento","RSP","Sección","source_file"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","589","13","25","ZAMORA","Zamora","0","8","179",NA,NA,NA,"7","7","40","0","17","2","11","0","1","2491","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","589","9","30","ZAMORA","Zamora","0","6","182",NA,NA,NA,"6","3","58","1","12","3","21","0","0","2491","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","510","14","30","ZAMORA","Zamora","2","0","136",NA,NA,NA,"2","2","42","0","12","3","16","0","0","2492","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","509","14","26","ZAMORA","Zamora","0","7","108",NA,NA,NA,"7","8","47","2","5","1","23","0","0","2492","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","526","8","17","ZAMORA","Zamora","0","1","189",NA,NA,NA,"2","7","74","0","13","1","16","0","0","2493","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","525","5","22","ZAMORA","Zamora","1","1","162",NA,NA,NA,"1","6","83","1","9","1","11","1","0","2493","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","760","15","37","ZAMORA","Zamora","0","7","168",NA,NA,NA,"5","9","59","1","25","7","14","0","2","2494","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","677","15","23","ZAMORA","Zamora","0","7","191",NA,NA,NA,"6","11","55","0","21","4","24","0","0","2495","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","676","14","33","ZAMORA","Zamora","0","4","169",NA,NA,NA,"3","11","73","1","18","5","16","0","3","2495","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","676","18","27","ZAMORA","Zamora","0","3","195",NA,NA,NA,"5","13","64","0","20","2","22","0","2","2495","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","486","3","21","ZAMORA","Zamora","0","5","152",NA,NA,NA,"2","2","86","0","3","3","16","0","0","2496","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","485","5","37","ZAMORA","Zamora","0","5","170",NA,NA,NA,"5","6","36","0","9","0","19","0","2","2496","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","681","14","74","ZAMORA","Zamora","0","10","167",NA,NA,NA,"10","5","74","1","15","4","9","0","3","2497","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","6","680","13","67","ZAMORA","Zamora","0","13","171",NA,NA,NA,"7","5","93","2","18","8","18","0","1","2497","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","5","675","17","45","ZAMORA","Zamora","0","9","141",NA,NA,NA,"11","12","48","0","15","0","27","0","1","2498","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","675","15","44","ZAMORA","Zamora","0","17","141",NA,NA,NA,"6","17","45","0","17","2","17","0","3","2498","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","5","623","25","25","ZAMORA","Zamora","0","8","140",NA,NA,NA,"7","10","70","1","10","3","30","0","0","2499","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","622","24","38","ZAMORA","Zamora","0","12","113",NA,NA,NA,"7","6","55","2","19","3","29","0","0","2499","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","656","20","42","ZAMORA","Zamora","0","9","185",NA,NA,NA,"12","8","55","4","13","1","23","0","2","2500","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","656","7","33","ZAMORA","Zamora","1","9","195",NA,NA,NA,"6","9","58","2","9","1","30","0","1","2500","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","559","21","22","ZAMORA","Zamora","0","9","37",NA,NA,NA,"6","6","50","1","13","0","7","0","1","2501","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","559","12","14","ZAMORA","Zamora","0","3","31",NA,NA,NA,"4","16","64","0","15","13","10","0","1","2501","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","559","8","22","ZAMORA","Zamora","0","5","30",NA,NA,NA,"4","3","47","0","12","1","10","0","2","2501","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","739","15","44","ZAMORA","Zamora","0","11","183",NA,NA,NA,"3","10","71","1","21","0","28","0","6","2502","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","738","24","49","ZAMORA","Zamora","0","15","152",NA,NA,NA,"10","14","71","3","20","2","37","0","2","2502","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","594","24","30","ZAMORA","Zamora","0","10","75",NA,NA,NA,"7","13","50","0","21","1","29","0","0","2503","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","593","21","31","ZAMORA","Zamora","0","9","69",NA,NA,NA,"5","13","54","0","17","2","25","0","5","2503","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","486","10","25","ZAMORA","Zamora","0","10","83",NA,NA,NA,"4","1","37","0","13","2","24","0","1","2504","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","486","6","23","ZAMORA","Zamora","0","5","84",NA,NA,NA,"6","4","37","0","16","2","19","0","2","2504","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","787","35","44","ZAMORA","Zamora","0","12","135",NA,NA,NA,"8","11","62","2","18","4","35","0","1","2505","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","632","9","67","ZAMORA","Zamora","0","7","169",NA,NA,NA,"8","10","57","0","12","5","14","0","0","2506","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","632","9","67","ZAMORA","Zamora","0","7","169",NA,NA,NA,"8","10","57","0","12","5","14","0","0","2506","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","584","11","29","ZAMORA","Zamora","0","4","14",NA,NA,NA,"5","4","37","0","7","2","8","0","1","2507","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","584","9","27","ZAMORA","Zamora","0","7","19",NA,NA,NA,"2","3","29","0","17","0","3","0","0","2507","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","583","5","21","ZAMORA","Zamora","0","4","14",NA,NA,NA,"1","4","28","0","8","2","4","1","1","2507","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","693","9","52","ZAMORA","Zamora","0","13","40",NA,NA,NA,"1","7","39","0","6","0","19","0","0","2508","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","692","8","59","ZAMORA","Zamora","0","5","25",NA,NA,NA,"1","4","34","0","13","3","11","0","1","2508","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","625","9","30","ZAMORA","Zamora","0","11","18",NA,NA,NA,"2","7","40","0","13","1","13","0","0","2509","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","624","12","31","ZAMORA","Zamora","0","7","28",NA,NA,NA,"33","8","42","0","14","4","7","0","0","2509","Ayuntamiento_Zamora.xlsx"
"Zamora","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","332","3","23","ZAMORA","Zamora","0","5","7",NA,NA,NA,"1","8","32","1","12","6","7","0","0","2509","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","726","3","28","ZAMORA","Zamora","0","4","18",NA,NA,NA,"4","5","55","0","10","0","8","0","0","2510","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","726","4","29","ZAMORA","Zamora","0","4","17",NA,NA,NA,"2","12","38","0","9","2","9","0","0","2510","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","725","7","27","ZAMORA","Zamora","0","5","17",NA,NA,NA,"3","7","48","0","9","0","9","0","0","2510","Ayuntamiento_Zamora.xlsx"
"Zamora","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","725","6","22","ZAMORA","Zamora","0","5","24",NA,NA,NA,"1","5","39","1","7","2","9","0","0","2510","Ayuntamiento_Zamora.xlsx"
"Zamora","C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","725","6","35","ZAMORA","Zamora","0","4","12",NA,NA,NA,"3","3","53","0","14","0","14","0","2","2510","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","434","2","20","ZAMORA","Zamora","0","8","18",NA,NA,NA,"2","6","14","0","8","2","3","1","0","2511","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","433","2","17","ZAMORA","Zamora","0","4","19",NA,NA,NA,"2","6","16","0","5","1","4","1","1","2511","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","551","2","16","ZAMORA","Zamora","0","4","19",NA,NA,NA,"0","3","30","0","6","1","5","0","1","2512","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","628","5","6","ZAMORA","Zamora","0","9","13",NA,NA,NA,"0","3","81","1","11","1","4","1","0","2513","Ayuntamiento_Zamora.xlsx"
"Zamora","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","407","3","29","ZAMORA","Zamora","0","4","8",NA,NA,NA,"1","20","38","1","13","2","3","1","1","2513","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","713","11","59","ZAMORA","Zamora","0","11","33",NA,NA,NA,"3","9","64","0","21","3","20","0","1","2514","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","713","12","57","ZAMORA","Zamora","0","5","20",NA,NA,NA,"5","16","52","2","9","4","28","0","0","2514","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","634","6","42","ZAMORA","Zamora","0","7","11",NA,NA,NA,"6","9","48","0","19","0","17","0","4","2515","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","634","9","41","ZAMORA","Zamora","0","3","15",NA,NA,NA,"2","15","54","1","17","1","18","0","3","2515","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","626","9","46","ZAMORA","Zamora","0","16","13",NA,NA,NA,"2","13","56","0","25","0","14","0","1","2516","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","646","2","25","ZAMORA","Zamora","0","5","15",NA,NA,NA,"1","7","36","0","15","0","4","0","2","2517","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","620","4","47","ZAMORA","Zamora","0","8","23",NA,NA,NA,"2","5","25","0","8","1","5","0","0","2518","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","609","8","37","ZAMORA","Zamora","0","6","28",NA,NA,NA,"2","4","32","0","18","1","13","0","1","2519","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","608","0","53","ZAMORA","Zamora","0","9","29",NA,NA,NA,"4","7","34","0","12","1","10","0","3","2519","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","608","8","45","ZAMORA","Zamora","0","4","18",NA,NA,NA,"0","6","22","0","14","2","2","0","2","2519","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","603","8","30","ZAMORA","Zamora","0","6","30",NA,NA,NA,"1","5","41","0","12","0","7","0","1","2520","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","603","10","37","ZAMORA","Zamora","0","12","37",NA,NA,NA,"2","3","35","1","12","6","9","0","0","2520","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","602","10","35","ZAMORA","Zamora","0","3","39",NA,NA,NA,"2","1","30","1","20","1","10","0","1","2520","Ayuntamiento_Zamora.xlsx"
"Zamora","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","642","5","19","ZAMORA","Zamora","0","8","97",NA,NA,NA,"2","60","88","2","15","3","20","0","2","2520","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","574","11","50","ZAMORA","Zamora","0","8","34",NA,NA,NA,"0","23","44","1","10","0","14","0","1","2521","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","574","8","70","ZAMORA","Zamora","0","3","26",NA,NA,NA,"0","22","22","0","14","7","13","0","0","2521","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","574","7","58","ZAMORA","Zamora","1","7","18",NA,NA,NA,"2","23","21","2","5","1","16","0","2","2521","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","719","13","56","ZAMORA","Zamora","0","14","35",NA,NA,NA,"3","10","26","1","29","4","18","0","2","2522","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","718","7","60","ZAMORA","Zamora","0","3","25",NA,NA,NA,"1","6","45","0","40","0","17","0","1","2522","Ayuntamiento_Zamora.xlsx"
"Zamora","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","356","11","30","ZAMORA","Zamora","0","4","19",NA,NA,NA,"0","7","29","0","12","0","6","0","3","2522","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","555","6","100","ZAMORA","Zamora","0","4","9",NA,NA,NA,"3","7","35","0","22","4","6","0","2","2523","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","554","5","87","ZAMORA","Zamora","0","1","8",NA,NA,NA,"0","3","35","0","14","8","7","1","0","2523","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","550","2","81","ZAMORA","Zamora","0","5","28",NA,NA,NA,"3","4","24","0","28","7","7","0","0","2524","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","550","4","71","ZAMORA","Zamora","0","4","29",NA,NA,NA,"2","11","27","0","45","9","5","0","1","2524","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","619","3","27","ZAMORA","Zamora","0","7","52",NA,NA,NA,"0","7","22","0","9","0","9","0","1","2525","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","618","1","28","ZAMORA","Zamora","0","5","61",NA,NA,NA,"3","8","25","0","9","1","5","0","0","2525","Ayuntamiento_Zamora.xlsx"
"Zamora","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","459","5","23","ZAMORA","Zamora","0","7","26",NA,NA,NA,"1","11","18","1","5","1","7","1","1","2525","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","418","1","17","ZAMORA","Zamora","0","3","22",NA,NA,NA,"0","5","30","0","6","1","3","1","1","2526","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","417","5","14","ZAMORA","Zamora","0","8","12",NA,NA,NA,"1","7","12","0","6","1","5","1","0","2526","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","426","1","13","ZAMORA","Zamora","0","9","13",NA,NA,NA,"0","4","56","0","7","0","0","1","0","2527","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","425","3","16","ZAMORA","Zamora","0","2","17",NA,NA,NA,"0","1","49","1","7","1","1","1","0","2527","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","753","11","36","ZAMORA","Zamora","1","4","55",NA,NA,NA,"5","5","42","0","12","5","26","0","1","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","6","753","21","44","ZAMORA","Zamora","0","6","63",NA,NA,NA,"15","5","45","1","17","0","17","0","1","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","752","22","35","ZAMORA","Zamora","0","5","67",NA,NA,NA,"5","6","45","0","16","3","17","0","2","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","752","20","25","ZAMORA","Zamora","0","9","76",NA,NA,NA,"1","4","34","6","20","3","26","0","3","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","752","11","28","ZAMORA","Zamora","0","2","65",NA,NA,NA,"7","10","42","0","16","3","32","0","2","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","752","18","39","ZAMORA","Zamora","1","4","58",NA,NA,NA,"6","4","39","0","14","1","16","0","4","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","752","10","33","ZAMORA","Zamora","0","8","41",NA,NA,NA,"4","5","40","1","20","1","18","0","5","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","0","752","19","30","ZAMORA","Zamora","0","7","64",NA,NA,NA,"6","5","33","0","17","4","27","0","3","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","752","13","25","ZAMORA","Zamora","0","7","74",NA,NA,NA,"4","7","94","0","14","5","18","0","2","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","752","18","36","ZAMORA","Zamora","0","12","65",NA,NA,NA,"6","8","28","0","13","2","23","0","3","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","752","16","24","ZAMORA","Zamora","0","4","38",NA,NA,NA,"6","5","49","1","20","1","17","0","1","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","674","15","29","ZAMORA","Zamora","0","5","28",NA,NA,NA,"1","3","51","0","14","7","13","0","0","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","E1 C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","673","14","21","ZAMORA","Zamora","0","3","25",NA,NA,NA,"3","17","59","0","3","5","17","0","2","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","E1 C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","6","673","5","25","ZAMORA","Zamora","0","0","21",NA,NA,NA,"8","11","46","0","15","4","20","0","2","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","E1 C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","1","673","13","24","ZAMORA","Zamora","0","9","24",NA,NA,NA,"4","6","46","1","11","3","21","0","2","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","E1 C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","6","673","14","13","ZAMORA","Zamora","1","11","23",NA,NA,NA,"4","9","48","1","11","1","17","0","1","2529","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","515","2","48","ZAMORA","Zamora","0","10","17",NA,NA,NA,"4","31","21","1","6","3","6","0","1","2530","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","515","7","47","ZAMORA","Zamora","0","4","9",NA,NA,NA,"1","16","30","1","4","3","7","0","1","2530","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","595","4","63","ZAMORA","Zamora","0","16","12",NA,NA,NA,"7","25","43","0","58","9","7","0","0","2676","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","682","16","23","ZAMORA","Zamora","0","14","75",NA,NA,NA,"8","12","48","0","7","0","18","0","0","2725","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","681","5","25","ZAMORA","Zamora","0","8","58",NA,NA,NA,"6","10","46","0","8","1","31","1","2","2725","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","681","18","34","ZAMORA","Zamora","0","11","78",NA,NA,NA,"6","23","23","0","14","3","12","0","1","2725","Ayuntamiento_Zamora.xlsx"
"Zamora","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","3","588","28","37","ZAMORA","Zamora","0","4","79",NA,NA,NA,"3","9","44","2","12","3","17","0","0","2726","Ayuntamiento_Zamora.xlsx"
"Zamora","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","2","588","22","40","ZAMORA","Zamora","0","5","91",NA,NA,NA,"4","7","38","1","15","5","21","0","4","2726","Ayuntamiento_Zamora.xlsx"
"Zamora","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","6","4","587","18","36","ZAMORA","Zamora","0","15","74",NA,NA,NA,"12","12","37","2","7","3","19","0","2","2726","Ayuntamiento_Zamora.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(256) - Suma de votos en casillas","603",NA,"3399","8822","ZAMORA",NA,"41","1769","18223",NA,NA,NA,"1176","2026","11487","234","4022","785","4737",NA,"339",NA,"Ayuntamiento_Zamora.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110","1",NA,"692","154","26","ZINAPARO","Zinaparo","2","13","5",NA,"7",NA,NA,NA,"150",NA,"5","2","27","1",NA,"2531","Ayuntamiento_Zinaparo.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110","1",NA,"781","164","18","ZINAPARO","Zinaparo","0","10","10",NA,"7",NA,NA,NA,"209",NA,"5","0","34","0",NA,"2532","Ayuntamiento_Zinaparo.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110","1",NA,"583","149","13","ZINAPARO","Zinaparo","0","5","0",NA,"7",NA,NA,NA,"92",NA,"2","0","24","0",NA,"2533","Ayuntamiento_Zinaparo.xlsx"
