uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
11028,2018,PAN,KARLA ALEJANDRINA LANUZA HERNANDEZ,MORENA_PT_PES,,0.2088756284
11029,1991,PRI,ALBERTO CONTRERAS RAMIREZ,PAN,,0.0184615385
11029,1994,PRI,RENE LOPEZ MORA,PAN,,0.3379589161
11029,1997,PRI,MANUEL TORRES RODRIGUEZ,PAN,FRANCISCO JAVIER NARVAEZ CUEVAS,0.0282639214
11029,2000,PAN,GERARDO TORRES SILVA,PRI,,0.1429406606
11029,2003,PT,CARLOS MANUEL TORRES QUILPAS,PRI,,0.1281032771
11029,2006,PAN,LUIS GAUDENCIO GONZALEZ ROMERO,PRD_PT,,0.2085641844
11029,2009,PAN,GRACIELA PEREZ NEGRETE,PVEM,,0.0165476963
11029,2012,PAN,DIEGO ALBERTO LEYVA MERINO,PRI_PVEM,,0.1849534045
11029,2015,PRI,JUAN CARLOS CASTILLO,PAN,,0.0667947076
11029,2018,PAN,DIEGO ALBERTO LEYVA MERINO,PRI,,0.2267198405
11030,1991,PRI,DAVID HERNANDEZ ARAIZA,PAN,,0.2396562699
11030,1994,PRI,JAVIER AYALA ORTA,PAN,,0.0578994251
11030,1997,PAN,JUAN RAMON HERNANDEZ ARAIZA,PRI,JESUS GERARDO AGUIRRE ZUÑIGA,0.0228411069
11030,2000,PRI,JOSE BENJAMIN MARTINEZ,PAN,,0.1096984855
11030,2003,PAN,JUAN RAMON HERNANDEZ ARAIZA,PRI,,0.113655706
11030,2006,PAN_PNA,ALFONSO MORENO MORANT,PRI,,0.3367067744
11030,2009,PAN,MIGUEL ANGEL FLORES SOLIS,PRI,,0.2693253394
11030,2012,PRI_PVEM,FEDERICO EZEQUIEL VELAZQUEZ JUAREZ,PAN,,0.1975681496
11030,2015,PVEM,MAURO JAVIER GUTIERREZ,PAN,,0.0180639864
11030,2018,PVEM,EDUARDO MALDONADO GARCIA,PAN,,0.0541620655
11031,1991,PAN,ROGELIO VERDIN SALDAÑA,PRI,,0.1491130202
