ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,337,SAN PEDRO YOLOX,2,5,63,343,42,26,83,31,5,19,370,23,0,1,0,0,0,0,,,,,6,5,0,3,,,,,,,,1020,0,52,1072,1675,
20,OAXACA,359,SANTA ANA YARENI,1,1,24,30,24,7,56,9,6,10,110,9,2,1,0,0,0,0,,,,,3,2,1,0,,,,,,,,294,0,22,316,657,
20,OAXACA,363,SANTA CATARINA IXTEPEJI,4,4,66,324,16,23,77,18,32,20,472,19,5,6,2,1,1,0,,,,,20,6,1,5,,,,,,,,1114,0,36,1150,2040,
20,OAXACA,365,SANTA CATARINA LACHATAO,3,3,22,202,7,16,48,8,18,35,232,7,2,31,0,0,0,1,,,,,3,0,0,0,,,,,,,,632,0,28,660,996,
20,OAXACA,420,SANTA MARIA JALTIANGUIS,1,1,32,30,18,3,16,11,5,3,127,4,11,0,1,0,0,0,,,,,1,3,0,4,,,,,,,,269,0,11,280,443,
20,OAXACA,433,SANTA MARIA TEMAXCALAPA,1,1,13,50,27,1,16,9,3,0,223,13,0,10,1,0,0,1,,,,,10,3,1,4,,,,,,,,385,0,31,416,711,
20,OAXACA,443,SANTA MARIA YALINA,1,1,3,23,4,5,10,3,1,1,56,0,0,0,0,0,0,0,,,,,0,1,0,0,,,,,,,,107,0,3,110,219,
20,OAXACA,444,SANTA MARIA YAVESIA,1,1,4,46,2,0,6,2,12,1,99,5,0,0,0,0,0,0,,,,,13,7,0,3,,,,,,,,200,0,9,209,338,
20,OAXACA,458,SANTIAGO CAMOTLAN,2,5,33,178,39,10,43,10,9,16,981,20,4,7,2,1,0,0,,,,,10,1,0,0,,,,,,,,1364,0,51,1415,2122,
20,OAXACA,461,SANTIAGO COMALTEPEC,2,3,13,103,18,4,63,11,3,3,290,18,0,4,0,0,1,0,,,,,15,9,1,1,,,,,,,,557,0,31,588,987,
20,OAXACA,472,SANTIAGO LALOPA,1,1,3,35,5,1,14,1,0,1,154,4,1,1,1,1,0,0,,,,,2,0,0,0,,,,,,,,224,0,2,226,330,
20,OAXACA,474,SANTIAGO LAXOPA,2,2,9,95,7,4,31,9,3,1,156,5,60,19,2,3,0,0,,,,,0,0,0,0,,,,,,,,404,0,43,447,948,
20,OAXACA,497,SANTIAGO XIACUI,2,4,45,267,31,13,56,17,62,7,313,12,1,6,0,0,0,0,,,,,13,4,0,1,,,,,,,,848,0,28,876,1254,
20,OAXACA,504,SANTIAGO ZOOCHILA,1,1,5,9,4,1,17,5,1,3,123,6,0,1,0,0,0,0,,,,,3,4,0,1,,,,,,,,183,0,10,193,319,
20,OAXACA,514,SANTO DOMINGO ROAYAGA,1,2,6,140,3,4,13,5,1,4,118,6,0,2,0,0,0,0,,,,,1,4,0,1,,,,,,,,308,0,11,319,610,
20,OAXACA,519,SANTO DOMINGO TOMALTEPEC,2,4,161,122,16,28,126,22,19,8,692,39,4,15,1,3,2,0,,,,,31,23,1,11,,,,,,,,1324,0,41,1365,2298,
20,OAXACA,522,SANTO DOMINGO XAGACIA,1,1,13,75,2,3,17,5,4,2,197,4,4,0,1,0,0,0,,,,,4,2,0,0,,,,,,,,333,0,20,353,718,
20,OAXACA,541,TANETZE DE ZARAGOZA,2,3,22,83,12,4,44,5,93,8,281,8,1,4,0,0,0,0,,,,,2,1,0,1,,,,,,,,569,0,38,607,1132,
20,OAXACA,544,TEOCOCUILCO DE MARCOS PEREZ,1,2,39,113,10,4,25,15,9,3,179,10,0,7,2,0,0,1,,,,,0,6,1,1,,,,,,,,425,0,11,436,903,
20,OAXACA,546,TEOTITLAN DEL VALLE,4,7,195,264,57,35,293,25,18,29,1579,61,8,62,3,1,1,0,,,,,51,40,3,11,,,,,,,,2736,0,89,2825,4685,
20,OAXACA,552,TLALIXTAC DE CABRERA,4,13,371,540,79,72,198,62,132,47,1584,70,16,98,14,4,0,0,,,,,46,18,3,14,,,,,,,,3368,1,148,3517,7107,
20,OAXACA,559,CAPULALPAM DE MENDEZ,1,2,130,62,30,5,45,18,1,4,326,6,0,5,3,1,0,0,,,,,8,10,0,3,,,,,,,,657,0,24,681,1123,
20,OAXACA,560,VILLA DE ETLA,4,14,393,878,258,67,243,488,380,58,2191,57,55,163,24,3,3,4,,,,,38,14,1,10,,,,,,,,5328,2,265,5595,7926,
20,OAXACA,562,VILLA HIDALGO,2,3,27,184,17,3,32,6,2,5,312,11,2,3,0,1,0,0,,,,,8,4,0,2,,,,,,,,619,0,34,653,1368,
20,OAXACA,4,ASUNCION CACALOTEPEC,3,4,97,121,21,13,245,13,11,5,372,20,,5,1,0,0,0,2,2,0,0,14,22,1,6,,,,,,,,971,0,62,1033,1720,
20,OAXACA,60,MIXISTLAN DE LA REFORMA,2,4,135,79,22,7,152,17,38,13,434,19,,6,0,0,0,0,0,0,0,0,21,36,2,4,,,,,,,,985,0,56,1041,1708,
20,OAXACA,191,SAN JUAN COMALTEPEC,2,4,90,116,18,9,115,18,9,21,466,10,,6,3,0,1,0,1,1,0,0,4,6,1,6,,,,,,,,901,0,47,948,1842,
20,OAXACA,192,SAN JUAN COTZOCON,10,32,1068,1765,245,103,790,152,50,135,3830,164,,32,21,13,8,3,27,34,4,1,147,74,10,27,,,,,,,,8703,1,425,9129,16714,
20,OAXACA,201,SAN JUAN JUQUILA MIXES,4,5,58,47,24,16,141,14,11,19,467,11,,33,0,1,0,0,0,3,0,1,23,17,2,1,,,,,,,,889,1,59,949,2543,
20,OAXACA,206,SAN JUAN LALANA,7,21,269,2378,187,88,1261,83,54,85,2654,125,,23,2,1,0,1,18,38,3,2,72,87,12,52,,,,,,,,7495,2,416,7913,11105,
20,OAXACA,207,SAN JUAN MAZATLAN,9,26,621,1762,153,95,460,178,43,123,4223,121,3,14,6,5,4,0,35,37,5,0,111,38,7,22,,,,,,,,8066,1,290,8357,12302,
20,OAXACA,231,SAN LUCAS CAMOTLAN,1,3,47,131,17,9,62,8,5,13,161,9,,2,1,0,0,0,0,0,0,0,2,3,0,0,,,,,,,,470,0,37,507,1683,
20,OAXACA,274,SAN MIGUEL QUETZALTEPEC,3,9,125,533,44,29,278,31,17,28,664,33,,19,3,0,0,0,2,14,3,0,14,22,10,2,,,,,,,,1871,0,195,2066,5016,
20,OAXACA,321,SAN PEDRO OCOTEPEC,1,3,47,81,9,12,28,4,4,7,227,6,,3,0,0,0,1,1,0,0,0,9,2,0,0,,,,,,,,441,0,30,471,1266,
20,OAXACA,333,SAN PEDRO Y SAN PABLO AYUTLA,4,8,100,253,37,23,403,37,15,25,795,22,,8,2,2,0,0,5,4,1,1,73,33,3,1,,,,,,,,1843,2,149,1994,3661,
20,OAXACA,397,SANTA MARIA ALOTEPEC,2,5,78,164,22,5,139,13,5,5,460,24,,8,2,1,1,0,2,8,1,0,27,26,0,6,,,,,,,,997,0,64,1061,1956,
20,OAXACA,436,SANTA MARIA TEPANTLALI,2,5,73,111,28,18,281,18,12,17,318,18,,7,0,1,1,0,0,0,0,0,8,15,2,1,,,,,,,,929,0,61,990,2182,
20,OAXACA,438,SANTA MARIA TLAHUITOLTEPEC,4,10,167,132,109,50,277,63,38,39,1147,54,,41,2,4,0,1,0,6,0,2,40,21,6,11,,,,,,,,2210,2,187,2399,5999,
20,OAXACA,455,SANTIAGO ATITLAN,2,4,44,137,27,15,229,11,6,13,369,23,,1,1,0,1,0,1,0,0,0,33,15,4,6,,,,,,,,936,0,62,998,2124,
20,OAXACA,460,SANTIAGO CHOAPAM,4,7,64,414,47,21,218,15,22,15,1147,52,,6,1,2,1,0,3,6,2,0,45,12,8,11,,,,,,,,2112,0,106,2218,3405,
20,OAXACA,466,SANTIAGO IXCUINTEPEC,1,2,14,209,13,5,84,7,0,7,94,14,,2,0,0,0,0,3,3,0,0,2,2,2,0,,,,,,,,461,0,28,489,1010,
20,OAXACA,499,SANTIAGO YAVEO,5,12,208,598,52,23,251,31,6,15,1537,34,,7,7,7,0,2,14,12,1,0,45,26,4,10,,,,,,,,2890,1,195,3086,4693,
20,OAXACA,503,SANTIAGO ZACATEPEC,4,8,90,173,41,18,345,21,18,26,650,47,,8,0,1,0,0,6,2,0,1,25,10,9,8,,,,,,,,1499,0,142,1641,3450,
20,OAXACA,517,SANTO DOMINGO TEPUXTEPEC,3,6,88,226,43,30,277,22,21,41,745,45,,7,1,1,1,0,3,3,2,0,12,15,5,3,,,,,,,,1591,0,116,1707,3600,
20,OAXACA,540,TAMAZULAPAM DEL ESPIRITU SANTO,5,9,86,161,96,35,529,48,21,27,969,26,,9,0,0,0,0,3,2,0,1,29,23,4,1,,,,,,,,2070,0,141,2211,5180,
20,OAXACA,554,TOTONTEPEC VILLA DE MORELOS,5,8,430,149,44,27,273,34,12,21,588,41,,10,13,2,0,0,1,1,0,0,14,13,3,6,,,,,,,,1682,1,81,1764,3707,
20,OAXACA,12,EL BARRIO DE LA SOLEDAD,10,21,508,1576,129,80,402,148,454,51,2442,134,311,258,14,5,1,0,17,22,0,0,43,20,5,9,,,,,,,,6629,0,382,7011,10208,
20,OAXACA,15,CHAHUITES,7,14,96,641,62,585,756,1574,8,35,1403,71,7,10,5,1,9,2,5,5,2,2,10,6,2,3,,,,,,,,5300,1,395,5696,8021,
20,OAXACA,57,MATIAS ROMERO AVENDAÑO,25,58,1704,2649,410,1422,548,590,134,631,9062,303,76,196,23,11,7,4,21,53,4,12,125,47,10,62,,,,,,,,18104,7,892,19003,29309,
20,OAXACA,72,REFORMA DE PINEDA,2,4,31,730,29,14,35,22,5,31,736,13,2,40,0,0,0,0,0,1,1,0,4,2,0,0,,,,,,,,1696,1,89,1786,2140,
20,OAXACA,199,SAN JUAN GUICHICOVI,23,49,152,2562,8658,162,1541,157,88,67,2506,165,13,21,24,22,1,7,23,40,0,0,41,20,3,5,,,,,,,,16278,0,570,16848,22330,
20,OAXACA,263,SAN MIGUEL CHIMALAPA,6,11,63,1499,92,60,167,18,10,39,1033,26,3,4,0,0,0,1,16,33,3,1,16,3,1,2,,,,,,,,3090,0,143,3233,4884,
20,OAXACA,325,SAN PEDRO TAPANATEPEC,9,20,510,2064,109,147,222,184,27,63,3702,88,75,41,2,1,1,1,3,13,2,0,14,11,1,5,,,,,,,,7286,1,398,7685,10080,
20,OAXACA,405,SANTA MARIA CHIMALAPA,6,13,195,540,125,52,256,99,16,52,1260,137,5,14,4,3,0,0,8,9,2,0,53,14,3,19,,,,,,,,2866,0,191,3057,5065,
20,OAXACA,427,SANTA MARIA PETAPA,10,21,231,1862,201,441,403,108,27,48,4049,108,14,54,13,4,1,4,8,13,3,1,41,17,6,9,,,,,,,,7666,0,267,7933,11413,
20,OAXACA,481,SANTIAGO NILTEPEC,7,9,54,1092,331,18,274,35,25,15,655,14,616,3,2,2,0,0,7,6,0,0,8,8,1,1,,,,,,,,3167,0,160,3327,4211,
20,OAXACA,509,SANTO DOMINGO INGENIO,5,12,102,2081,54,104,34,40,8,64,1788,24,6,12,1,1,0,0,27,34,6,1,20,4,1,1,,,,,,,,4413,0,215,4628,6567,
20,OAXACA,525,SANTO DOMINGO ZANATEPEC,9,18,171,1846,379,321,109,236,24,434,2386,48,10,4,15,9,2,6,86,28,7,4,14,7,1,6,,,,,,,,6153,0,214,6367,8595,
20,OAXACA,33,GUADALUPE ETLA,1,3,57,188,30,31,75,35,17,20,658,14,16,19,2,0,0,1,3,5,0,1,21,7,1,6,,,,,,,,1207,0,35,1242,2011,
20,OAXACA,63,NAZARENO ETLA,2,6,90,294,36,29,132,53,9,22,1307,37,4,42,4,0,0,0,6,4,0,0,29,8,2,9,,,,,,,,2117,0,48,2165,3262,
20,OAXACA,81,SAN AGUSTIN ETLA,2,6,109,334,27,44,122,42,21,26,1167,44,7,30,2,1,0,0,6,10,0,0,24,24,1,2,,,,,,,,2043,1,53,2097,3154,
20,OAXACA,84,SAN AGUSTIN YATARENI,2,5,111,155,22,34,139,23,18,20,659,34,8,26,1,1,0,0,9,3,1,0,34,20,0,6,,,,,,,,1324,1,39,1364,3119,
20,OAXACA,88,SAN ANDRES HUAYAPAM,2,6,258,350,37,72,137,38,30,30,1160,39,15,66,8,6,0,0,11,8,1,0,19,16,1,3,,,,,,,,2305,3,93,2401,3791,
20,OAXACA,89,SAN ANDRES IXTLAHUACA,1,3,56,75,26,10,70,12,22,3,343,5,3,18,1,0,0,1,6,8,0,8,17,2,0,0,,,,,,,,686,0,28,714,1265,
20,OAXACA,132,SAN FELIPE TEJALAPAM,4,8,122,304,67,100,182,53,238,33,1167,48,7,44,3,2,1,0,12,14,1,2,33,20,3,6,,,,,,,,2462,1,92,2555,5336,
20,OAXACA,227,SAN LORENZO CACAOTEPEC,5,18,570,692,158,129,378,208,137,71,3226,243,19,150,27,5,5,0,35,17,0,2,103,37,5,20,,,,,,,,6237,1,198,6436,10804,
20,OAXACA,291,SAN PABLO ETLA,3,15,526,675,81,144,405,105,167,66,3494,139,47,317,12,3,2,0,11,17,2,0,79,38,5,16,,,,,,,,6351,4,194,6549,10328,
20,OAXACA,308,SAN PEDRO IXTLAHUACA,2,10,181,329,196,114,255,69,59,29,1914,81,31,148,11,3,1,2,2,14,1,0,88,37,6,14,,,,,,,,3585,0,175,3760,6767,
20,OAXACA,347,SAN SEBASTIAN TUTLA,7,20,802,1235,120,247,315,127,123,113,4477,133,75,339,16,6,3,0,23,27,11,3,120,28,6,14,,,,,,,,8363,6,254,8623,12501,
20,OAXACA,376,SANTA CRUZ AMILPAS,4,14,417,689,88,127,203,394,403,361,2851,120,43,207,12,1,4,2,6,10,2,1,55,20,6,15,,,,,,,,6037,6,244,6287,8670,
20,OAXACA,392,SANTA LUCIA DEL CAMINO,23,64,1688,4236,787,725,1339,345,509,415,12736,488,514,779,51,18,3,10,47,84,18,0,304,122,9,54,,,,,,,,25281,13,989,26283,38778,
20,OAXACA,537,SOLEDAD ETLA,3,7,86,441,212,81,259,63,38,229,1322,84,24,37,15,5,1,1,4,13,11,2,41,24,10,5,,,,,,,,3008,0,116,3124,4267,
20,OAXACA,154,SAN JACINTO AMILPAS,3,16,501,999,744,140,279,101,160,64,3378,121,415,256,19,16,3,3,,,,,87,22,2,24,,,,,,,,7334,7,230,7571,10650,
20,OAXACA,400,SANTA MARIA ATZOMPA,3,38,955,1963,266,288,976,198,331,209,7648,277,89,351,12,8,6,1,,,,,239,90,16,43,,,,,,,,13966,4,434,14404,23696,
20,OAXACA,66,OAXACA DE JUAREZ,148,387,18720,22311,2681,4750,6140,2255,2960,2263,69414,2497,1197,4329,390,183,64,43,0,0,0,0,1655,628,67,341,,,,,,,,142888,106,5774,148768,222463,
20,OAXACA,26,CUILAPAM DE GUERRERO,7,26,337,675,1516,174,422,109,1316,215,4618,129,504,194,12,27,1,8,14,7,9,1,102,37,2,32,,,,,,,,10461,2,492,10955,15844,
20,OAXACA,104,SAN ANTONIO DE LA CAL,5,24,486,695,446,150,529,118,449,100,5064,185,45,211,14,12,2,1,12,15,1,0,148,61,3,29,,,,,,,,8776,2,274,9052,16159,
20,OAXACA,339,SAN RAYMUNDO JALPAN,1,3,82,99,61,28,36,19,205,17,473,27,11,29,0,1,0,37,0,4,0,0,5,8,0,2,,,,,,,,1144,0,54,1198,1820,
20,OAXACA,386,SANTA CRUZ XOXOCOTLAN,20,99,2483,4512,7433,1114,1545,721,1160,366,21612,684,275,1063,141,97,9,35,41,58,5,6,381,139,20,77,,,,,,,,43977,11,1655,45643,65372,
20,OAXACA,566,VILLA DE ZAACHILA,7,42,556,1358,1866,254,690,197,3362,406,7196,291,603,378,33,17,2,5,27,34,6,3,168,56,5,32,,,,,,,,17545,2,855,18402,27798,
20,OAXACA,3,ANIMAS TRUJANO,2,5,152,259,312,46,97,38,50,22,887,27,16,,8,6,0,3,,,,,30,13,1,6,6,7,1,0,,,,1987,3,65,2055,3101,
20,OAXACA,8,ASUNCION OCOTLAN,3,5,134,258,82,187,16,14,16,357,188,149,4,,0,2,0,0,,,,,1,1,0,1,1,4,2,2,,,,1419,0,91,1510,2517,
20,OAXACA,10,AYOQUEZCO DE ALDAMA,4,8,208,109,270,30,144,61,44,20,994,67,4,,13,10,0,5,,,,,41,16,1,12,0,0,0,0,,,,2049,0,116,2165,3889,
20,OAXACA,17,CIENEGA DE ZIMATLAN,2,4,67,643,559,24,50,14,10,8,359,22,6,,0,7,1,0,,,,,7,7,1,1,0,4,0,0,,,,1790,0,76,1866,2405,
20,OAXACA,47,MAGDALENA MIXTEPEC,1,2,14,61,49,3,31,10,14,3,294,11,1,,1,1,0,0,,,,,11,5,0,1,0,0,0,0,,,,510,0,20,530,764,
20,OAXACA,67,OCOTLAN DE MORELOS,15,30,876,2321,2072,181,295,404,155,221,4224,230,104,,38,30,8,15,,,,,75,35,7,21,33,22,9,3,,,,11379,3,600,11982,16219,
20,OAXACA,80,SAN AGUSTIN DE LAS JUNTAS,2,10,334,409,336,114,275,98,87,40,1994,74,32,,11,4,2,1,,,,,59,28,1,11,6,10,0,0,,,,3926,0,148,4074,6667,
20,OAXACA,98,SAN ANDRES ZABACHE,1,1,34,105,32,4,21,2,2,1,148,8,1,,1,1,1,0,,,,,6,1,0,5,1,6,0,0,,,,380,0,28,408,639,
20,OAXACA,100,SAN ANTONINO CASTILLO VELASCO,4,8,114,503,306,83,114,68,64,22,1151,81,111,,4,5,1,3,,,,,29,8,6,15,3,11,0,0,,,,2702,0,176,2878,4246,
20,OAXACA,101,SAN ANTONINO EL ALTO,2,4,47,147,201,17,66,34,7,16,433,19,1,,2,3,0,1,,,,,15,2,1,3,2,3,0,0,,,,1020,0,61,1081,1730,
20,OAXACA,105,SAN ANTONIO HUITEPEC,6,6,39,48,267,10,188,16,39,11,713,32,6,,1,3,0,1,,,,,19,27,3,7,0,0,0,1,,,,1431,0,54,1485,2197,
20,OAXACA,112,SAN BARTOLO COYOTEPEC,3,12,238,463,126,89,284,66,74,39,2347,92,45,,11,2,6,0,,,,,61,29,5,8,17,6,0,0,,,,4008,3,120,4131,6694,
20,OAXACA,120,SAN BERNARDO MIXTEPEC,2,4,95,184,229,12,65,35,37,14,412,46,9,,6,5,2,1,,,,,12,5,1,11,0,3,0,0,,,,1184,0,69,1253,2159,
20,OAXACA,129,SAN DIONISIO OCOTLAN,1,2,47,110,91,11,30,11,3,4,213,4,3,,3,0,0,1,,,,,6,3,0,3,2,2,0,0,,,,547,0,24,571,983,
20,OAXACA,186,SAN JUAN CHILATECA,1,2,47,121,284,7,20,24,5,3,328,13,6,,3,4,2,1,,,,,6,2,1,0,2,2,1,0,,,,882,1,42,925,1213,
20,OAXACA,241,SAN MARTIN LACHILA,1,2,42,116,77,3,32,12,26,4,210,11,1,,5,7,0,0,,,,,4,3,1,2,2,4,0,0,,,,562,0,31,593,879,
20,OAXACA,243,SAN MARTIN TILCAJETE,1,2,57,86,160,6,33,26,7,6,282,19,0,,6,2,0,0,,,,,12,3,1,0,0,0,0,0,,,,706,0,37,743,1405,
20,OAXACA,270,SAN MIGUEL MIXTEPEC,2,4,94,95,317,9,85,20,19,14,551,36,2,,2,7,0,1,,,,,9,3,1,4,1,1,1,0,,,,1272,0,89,1361,2051,
20,OAXACA,290,SAN PABLO CUATRO VENADOS,1,2,17,125,41,16,53,16,23,16,273,10,3,,0,0,1,1,,,,,5,2,1,1,0,2,0,0,,,,606,0,40,646,984,
20,OAXACA,293,SAN PABLO HUIXTEPEC,6,12,612,1519,469,72,397,98,44,43,1784,52,25,,12,8,2,4,,,,,31,33,2,3,13,15,3,0,,,,5241,2,285,5528,7256,
20,OAXACA,299,SAN PEDRO APOSTOL,2,2,52,75,100,16,26,32,6,3,304,7,4,,2,1,0,0,,,,,8,5,0,1,0,0,0,0,,,,642,0,27,669,1269,
20,OAXACA,313,SAN PEDRO MARTIR,1,2,55,128,117,14,41,8,13,15,282,11,3,,2,3,0,1,,,,,6,10,0,0,3,2,0,0,,,,714,0,36,750,1384,
20,OAXACA,351,SAN VICENTE LACHIXIO,1,4,43,115,247,32,74,24,24,19,530,20,2,,0,1,0,0,,,,,7,2,0,1,0,1,0,1,,,,1143,0,58,1201,2027,
20,OAXACA,358,SANTA ANA TLAPACOYAN,2,3,293,91,60,5,25,12,7,11,379,17,3,,5,9,1,1,,,,,16,7,1,3,1,5,1,0,,,,953,0,48,1001,1657,
20,OAXACA,360,SANTA ANA ZEGACHE,2,5,42,179,955,22,57,20,14,336,350,20,4,,2,9,1,7,,,,,6,2,3,3,10,2,9,1,,,,2054,1,115,2170,2933,
20,OAXACA,369,SANTA CATARINA QUIANE,1,3,74,140,71,21,65,18,9,9,523,25,5,,2,0,1,0,,,,,20,8,1,7,3,1,0,0,,,,1003,0,47,1050,1589,
20,OAXACA,379,SANTA CRUZ MIXTEPEC,3,5,143,214,213,25,79,24,33,14,771,40,1,,2,11,0,1,,,,,18,8,1,5,0,3,0,1,,,,1607,1,80,1688,2662,
20,OAXACA,388,SANTA GERTRUDIS,3,5,85,625,195,26,37,18,28,17,632,12,5,,1,3,1,0,,,,,3,1,0,2,2,5,1,0,,,,1699,0,106,1805,2438,
20,OAXACA,389,SANTA INES DEL MONTE,1,4,53,115,107,21,120,11,20,12,348,32,3,,4,4,0,0,,,,,16,7,1,6,0,3,0,0,,,,883,0,72,955,1712,
20,OAXACA,390,SANTA INES YATZECHE,1,2,26,85,30,4,15,6,0,4,97,7,2,,0,3,0,0,,,,,1,1,1,4,0,0,0,0,,,,286,0,22,308,827,
20,OAXACA,395,SANTA LUCIA OCOTLAN,1,4,74,238,213,23,63,17,19,12,394,16,3,,3,6,0,1,,,,,17,14,1,3,0,3,1,0,,,,1121,1,47,1169,2764,
20,OAXACA,408,SANTA MARIA COYOTEPEC,1,3,88,216,77,33,90,27,22,23,612,43,7,,5,1,1,1,,,,,19,7,3,6,2,8,0,0,,,,1291,0,54,1345,2189,
20,OAXACA,421,SANTA MARIA LACHIXIO,1,3,26,77,286,8,20,21,3,6,336,12,5,,2,0,0,7,,,,,5,4,0,0,0,2,0,0,,,,820,0,35,855,1136,
20,OAXACA,430,SANTA MARIA SOLA,1,2,92,68,216,11,47,26,8,15,135,75,1,,8,10,1,5,,,,,5,0,0,4,0,1,2,0,,,,730,0,80,810,1136,
20,OAXACA,453,SANTIAGO APOSTOL,3,6,118,180,216,24,99,34,16,28,625,25,13,,4,7,1,5,,,,,19,10,1,7,2,4,0,0,,,,1438,0,106,1544,3321,
20,OAXACA,526,SANTO TOMAS JALIEZA,3,5,99,210,592,17,73,32,9,17,381,15,11,,4,6,1,4,,,,,13,3,2,2,5,1,2,0,,,,1499,0,64,1563,2480,
20,OAXACA,555,TRINIDAD ZAACHILA,2,5,33,334,599,12,49,18,22,10,457,16,7,,8,8,0,5,,,,,5,1,0,2,0,1,1,1,,,,1589,0,129,1718,2362,
20,OAXACA,570,ZIMATLAN DE ALVAREZ,13,27,2579,1128,1204,241,391,188,152,124,3582,284,471,,40,56,9,3,,,,,62,22,9,21,7,16,5,2,,,,10596,1,720,11317,15244,
20,OAXACA,50,MAGDALENA TEITIPAC,2,4,21,27,20,6,92,8,4,10,342,20,0,11,4,1,1,1,0,0,1,0,38,27,2,12,,,,,,,,648,0,54,702,2869,
20,OAXACA,64,NEJAPA DE MADERO,8,13,149,223,162,54,359,40,12,27,1513,54,3,218,3,2,2,1,3,9,0,0,69,47,11,12,,,,,,,,2973,0,125,3098,5510,
20,OAXACA,75,ROJAS DE CUAUHTEMOC,1,2,33,154,10,14,30,9,3,67,274,16,11,12,0,1,0,0,0,0,0,0,10,1,1,4,,,,,,,,650,0,16,666,906,
20,OAXACA,109,SAN BALTAZAR CHICHICAPAM,2,4,16,533,32,43,73,21,5,8,1037,26,7,14,0,0,0,0,2,13,0,0,7,7,0,1,,,,,,,,1845,0,101,1946,2233,
20,OAXACA,114,SAN BARTOLO YAUTEPEC,1,1,31,40,10,14,61,6,1,6,118,14,1,9,0,0,0,0,0,0,0,0,6,3,0,0,,,,,,,,320,0,8,328,508,
20,OAXACA,117,SAN BARTOLOME QUIALANA,1,3,36,112,23,14,76,13,6,11,246,11,1,15,1,0,0,0,3,0,0,1,7,4,0,0,,,,,,,,580,0,37,617,2127,
20,OAXACA,122,SAN CARLOS YAUTEPEC,10,20,222,269,156,49,923,39,31,61,1973,112,5,122,3,3,0,0,1,5,0,18,101,60,14,9,,,,,,,,4176,0,177,4353,7325,
20,OAXACA,128,SAN DIONISIO OCOTEPEC,5,13,316,819,136,139,582,73,43,85,1519,94,11,301,4,4,1,1,9,14,1,3,52,35,3,9,,,,,,,,4254,0,267,4521,8054,
20,OAXACA,143,SAN FRANCISCO LOGUECHE,2,4,96,106,38,20,170,22,10,20,284,30,1,12,2,0,0,0,1,2,0,0,54,5,1,3,,,,,,,,877,0,68,945,1732,
20,OAXACA,159,SAN JERONIMO TAVICHE,1,2,62,184,26,12,44,9,4,13,205,9,0,3,1,1,2,0,2,2,0,0,15,6,0,1,,,,,,,,601,0,21,622,1215,
20,OAXACA,161,SAN JERONIMO TLACOCHAHUAYA,4,8,156,437,44,59,143,44,22,23,1135,33,3,100,2,0,1,0,4,16,2,0,35,18,2,4,,,,,,,,2283,2,97,2382,4087,
20,OAXACA,168,SAN JOSE LACHIGUIRI,3,5,116,83,51,48,160,32,34,43,575,32,8,28,1,1,0,0,2,0,0,0,29,1,0,5,,,,,,,,1249,0,73,1322,2846,
20,OAXACA,195,SAN JUAN DEL RIO,1,2,52,79,19,23,80,9,2,9,195,14,1,5,3,0,3,2,1,4,0,0,20,9,4,2,,,,,,,,536,0,34,570,1031,
20,OAXACA,198,SAN JUAN GUELAVIA,2,4,88,225,18,21,98,14,7,11,372,20,6,53,2,2,1,0,2,5,1,1,12,10,0,5,,,,,,,,974,0,35,1009,2378,
20,OAXACA,204,SAN JUAN LACHIGALLA,4,5,307,120,27,24,223,18,13,14,433,27,2,11,1,2,1,1,5,3,0,0,17,8,2,2,,,,,,,,1261,0,54,1315,2245,
20,OAXACA,205,SAN JUAN LAJARCIA,1,1,20,51,7,5,49,2,3,3,97,10,0,2,0,1,0,0,1,5,0,0,2,2,0,0,,,,,,,,260,0,13,273,508,
20,OAXACA,219,SAN JUAN TEITIPAC,2,4,68,196,28,27,87,10,10,17,286,23,4,9,0,0,1,0,2,4,0,0,12,10,1,7,,,,,,,,802,0,87,889,1988,
20,OAXACA,226,SAN LORENZO ALBARRADAS,2,4,97,182,22,24,67,19,4,36,205,16,78,85,1,0,0,1,5,5,0,0,15,12,0,3,,,,,,,,877,0,65,942,2038,
20,OAXACA,233,SAN LUCAS QUIAVINI,1,2,27,84,4,12,77,6,1,3,159,4,2,21,2,0,0,1,0,0,1,1,9,4,0,1,,,,,,,,419,0,26,445,1465,
20,OAXACA,235,SAN LUIS AMATLAN,4,7,334,255,37,66,141,15,24,27,535,46,5,14,1,1,0,1,4,3,0,0,11,12,3,6,,,,,,,,1541,2,116,1659,2735,
20,OAXACA,282,SAN MIGUEL TILQUIAPAM,2,4,73,127,37,23,112,17,12,16,463,24,4,4,0,2,0,0,0,12,1,1,16,6,0,3,,,,,,,,953,0,86,1039,2310,
