CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PAN_PT,PRD_PT,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5182,1,50,111,9,7,9,5,11,15,8,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,14,264,446
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5183,2,144,240,31,12,21,26,15,42,12,28,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,575,23,598,971
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5184,2,193,250,37,15,27,13,22,29,15,30,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,637,22,659,1186
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5185,3,287,418,90,22,34,23,48,56,25,41,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,45,1102,2084
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5186,3,295,312,71,37,59,21,32,45,37,51,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,980,48,1033,1797
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5187,2,166,268,58,14,44,29,18,31,15,25,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,681,42,723,1377
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5188,4,401,535,139,35,77,30,30,85,45,53,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,55,1498,2692
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5189,2,235,307,63,14,26,18,27,35,15,18,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,764,35,800,1497
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5190,4,191,624,139,30,57,25,29,49,32,43,4,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1237,36,1273,2292
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5191,3,410,262,76,28,36,29,33,75,33,42,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,1047,45,1095,1712
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5192,2,332,217,36,13,37,25,19,38,19,29,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,772,26,799,1318
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5193,2,278,189,58,15,40,27,5,33,17,40,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,717,33,751,1277
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5194,1,74,66,10,6,21,8,3,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,8,220,420
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5195,1,54,32,3,1,6,1,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,114,186
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5196,1,80,72,6,2,12,8,6,15,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,208,17,225,381
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5197,1,65,98,16,4,18,4,5,14,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241,10,252,456
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5198,2,176,266,60,15,28,11,15,32,20,19,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,648,33,681,1388
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5199,1,137,101,23,7,18,20,12,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,22,361,674
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5200,2,170,208,29,15,21,20,13,33,10,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,541,20,561,964
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5201,2,282,238,60,24,37,25,18,67,29,35,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,826,41,868,1425
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5202,2,364,254,45,14,27,24,12,43,20,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,847,44,892,1449
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5203,4,485,445,95,39,57,37,41,108,40,86,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1439,58,1499,2672
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5204,1,45,35,1,2,9,4,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,104,171
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5205,1,146,11,41,4,38,14,5,20,7,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,313,17,332,735
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5206,2,197,145,30,8,22,11,13,37,9,13,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,493,23,516,884
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5266,5,217,848,76,38,54,29,46,52,27,80,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,6,1484,83,1573,3011
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5267,4,167,653,64,28,44,55,18,51,17,78,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1202,63,1266,2772
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5268,4,211,762,66,41,43,25,21,47,28,89,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1347,52,1400,2640
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5269,6,259,1197,92,52,65,57,64,73,45,84,11,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,2021,89,2110,4236
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5270,5,163,661,87,37,62,60,62,75,25,58,26,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1328,99,1427,3036
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5271,10,753,1219,190,67,98,99,118,177,77,170,19,1,11,2,0,0,0,0,0,0,0,0,0,0,0,8,3001,101,3110,7125
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5272,5,582,554,111,36,81,67,46,134,69,79,16,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1780,87,1871,3215
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5273,3,202,320,47,21,42,25,27,52,13,44,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,796,23,819,1523
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5274,3,311,453,59,37,59,26,36,71,26,46,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,47,1183,2200
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5275,3,246,369,44,26,34,27,51,49,22,46,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,923,44,968,1669
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5276,2,197,294,36,18,20,27,26,29,22,39,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,716,30,750,1454
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5277,3,315,314,73,34,39,49,27,82,34,42,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,35,1050,2021
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5278,5,398,676,116,58,65,76,116,108,56,89,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1768,61,1830,3617
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5279,2,84,124,22,2,18,14,8,24,9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,17,336,1194
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5280,8,824,595,157,78,81,101,111,199,97,202,16,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2471,137,2609,5323
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5281,4,468,297,83,38,43,55,42,100,44,79,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1262,56,1319,2918
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5282,2,145,239,46,18,35,19,20,49,10,33,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,621,23,644,1134
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5283,3,275,317,86,42,42,47,30,68,45,52,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,49,1065,2199
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5284,3,363,240,48,22,30,31,16,63,25,32,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,882,26,910,1674
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5285,5,398,629,73,34,64,69,53,127,56,73,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1592,64,1658,3395
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5286,4,310,490,75,33,93,46,23,57,32,38,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1204,60,1265,2512
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5287,4,490,418,65,23,57,32,36,83,34,47,12,2,11,0,1,0,0,0,0,0,0,0,0,0,0,5,1311,63,1379,2325
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5288,2,131,121,41,6,23,21,4,13,24,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,393,9,406,1444
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5289,3,264,341,49,33,28,31,26,64,21,46,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,911,33,946,1629
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5290,2,245,241,43,20,23,19,23,43,10,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,712,18,733,1368
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5291,4,392,465,98,62,44,48,41,111,42,71,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1385,51,1440,2831
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5292,4,506,352,115,48,50,50,65,147,62,88,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1500,69,1575,2946
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5293,3,329,315,54,39,37,38,33,79,32,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,48,1095,2126
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5294,3,275,308,59,21,34,27,49,69,32,29,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,914,39,953,1826
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5295,6,483,705,82,67,68,62,50,133,67,87,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1817,93,1913,4305
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5296,8,815,843,173,108,91,92,92,243,74,157,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2705,123,2831,5846
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5297,5,514,403,77,47,44,45,45,113,58,112,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1473,83,1560,3637
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5298,7,442,728,130,63,63,61,96,123,53,91,11,6,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1874,87,1963,4731
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5299,2,210,193,57,17,30,14,17,53,16,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,35,680,1088
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5300,2,206,292,57,31,23,21,25,50,22,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,780,41,822,1495
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5301,2,164,220,70,25,20,16,21,65,23,37,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,669,31,700,1359
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5302,2,326,309,33,16,46,33,15,59,12,34,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,896,56,952,1417
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5303,9,929,1047,194,106,122,100,106,190,96,141,19,2,6,1,0,0,0,0,0,0,0,0,0,0,0,4,3059,117,3180,6370
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5304,4,543,539,99,36,45,42,36,79,46,52,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1532,64,1597,2718
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5305,5,867,506,106,38,88,73,49,129,58,76,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2008,96,2106,3715
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5306,3,348,419,66,13,61,38,21,56,31,34,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1100,41,1144,2175
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5354,6,499,747,105,47,82,37,73,192,70,71,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1943,78,2022,3818
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5355,5,397,643,84,46,109,27,52,42,24,46,4,3,10,6,1,0,0,0,0,0,0,0,0,0,0,3,1494,71,1568,3673
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5356,4,341,632,129,20,43,47,20,43,18,25,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1333,34,1368,2461
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5357,2,192,207,124,5,13,45,10,7,8,21,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,639,17,656,1145
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5358,3,297,390,142,17,21,37,13,14,7,20,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,970,29,999,1757
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5359,5,391,580,176,38,42,52,116,68,35,57,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1571,58,1631,2991
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5360,3,270,461,56,27,41,57,46,64,23,65,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,39,1153,1972
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5361,3,237,293,80,17,37,81,59,18,12,46,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,887,27,914,1906
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5362,7,373,975,106,39,56,70,123,117,50,91,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2011,80,2093,4584
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5363,3,283,309,54,26,19,22,20,49,17,41,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,850,27,877,1890
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5364,4,269,467,88,24,37,27,60,57,27,32,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,28,1129,2764
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5365,3,193,371,78,28,12,19,27,42,12,24,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,37,869,1895
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5367,3,156,318,103,17,36,20,54,36,25,55,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,829,52,881,1816
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5368,4,98,673,66,29,23,18,172,61,17,35,2,6,15,15,2,0,0,0,0,0,0,0,0,0,0,0,1232,61,1293,2651
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5369,3,189,433,45,24,43,30,61,23,23,33,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,913,45,958,1749
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5370,4,143,635,70,28,38,24,81,47,23,70,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1176,49,1227,2394
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5371,2,108,161,59,14,24,12,64,27,11,19,29,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,535,23,558,943
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5372,4,486,570,78,37,61,73,43,59,40,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,55,1565,2909
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5373,4,416,612,77,38,48,25,31,82,34,50,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,43,1471,2517
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5374,3,255,482,87,31,38,37,10,48,17,30,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1050,43,1094,2183
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5375,3,317,451,84,23,38,46,38,25,8,41,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,62,1143,2106
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5376,5,341,632,86,30,48,68,53,70,28,52,10,3,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1431,57,1489,3542
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5377,2,183,303,66,9,25,31,59,27,19,49,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,780,36,817,1460
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5378,4,361,570,70,29,98,69,88,80,30,44,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1455,59,1516,2870
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5379,4,293,508,62,28,87,49,43,47,23,47,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1198,41,1240,2338
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5380,3,244,406,58,19,48,39,25,48,21,40,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,956,43,999,1781
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5381,5,401,758,121,30,65,47,67,44,38,89,10,9,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1688,75,1764,3350
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5382,6,401,762,133,44,162,96,54,59,25,75,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,68,1894,3830
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5383,3,179,379,56,12,53,71,23,24,20,57,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,887,45,932,1923
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5384,4,313,632,92,28,111,107,73,48,16,81,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,75,1599,2959
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5385,2,59,278,24,12,14,7,117,32,7,19,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,580,20,600,1142
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5386,3,65,295,68,11,16,12,52,52,3,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,25,631,2041
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5387,2,104,308,72,17,21,23,36,56,8,37,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,686,26,712,1484
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5388,5,269,547,100,31,40,29,47,88,32,84,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1280,80,1361,3178
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5389,5,187,685,132,25,48,72,51,58,19,45,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1342,85,1428,3429
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5390,6,424,627,96,71,52,38,90,96,32,97,8,3,22,0,1,0,0,0,0,0,0,0,0,0,0,3,1657,78,1738,3799
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5391,3,191,404,80,26,27,14,16,46,27,38,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,875,45,920,2203
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5392,3,207,434,102,21,19,9,20,45,21,27,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,912,44,956,2239
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5393,4,231,479,111,28,31,19,47,70,20,45,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,26,1113,2322
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5394,5,577,479,54,36,45,50,81,99,41,70,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1546,74,1623,3288
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5395,2,105,297,19,16,25,20,12,12,8,41,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,566,26,592,1074
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5396,3,193,356,57,23,34,74,31,40,9,27,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,848,44,892,1701
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5397,5,140,741,108,29,58,18,84,43,14,59,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,61,1369,3269
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5398,4,413,450,99,25,67,33,24,153,30,46,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1348,41,1391,2702
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5399,5,524,562,101,38,67,54,50,138,33,59,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,4,1639,57,1700,3043
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5400,3,285,412,66,26,59,21,39,127,13,32,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1088,49,1138,1951
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5401,4,412,682,81,45,38,30,46,49,19,61,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1476,72,1548,2855
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5402,3,234,340,62,41,58,14,23,49,32,19,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,881,33,914,1743
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5403,4,307,487,73,30,101,36,36,84,26,48,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,33,1268,2434
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5404,5,265,536,87,39,31,30,55,68,30,58,11,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,43,1266,3101
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5405,4,337,465,67,27,30,21,28,73,22,62,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,49,1185,2662
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5406,4,289,468,53,18,38,15,51,58,30,54,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1087,41,1128,2412
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5407,4,224,445,70,26,31,13,31,85,31,37,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,998,35,1033,2483
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5408,4,212,399,75,24,27,29,42,51,19,48,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,935,51,987,2270
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5409,3,166,355,47,23,20,14,29,39,12,37,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,755,25,780,1819
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5410,5,409,589,68,44,38,24,52,80,39,55,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1408,72,1481,3486
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5411,4,230,491,62,26,28,17,29,53,21,31,12,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1005,40,1047,2682
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5412,4,91,123,15,13,7,4,11,22,5,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,12,316,2856
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5413,1,72,60,47,2,2,2,6,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,4,208,442
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5414,7,488,538,88,52,62,59,63,116,58,77,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1619,76,1699,4515
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5415,4,329,439,72,48,47,30,27,81,51,59,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1193,34,1228,2904
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5416,6,529,567,77,51,45,47,46,113,58,71,9,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1619,57,1677,3983
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5417,8,625,673,124,72,85,72,86,195,116,147,14,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2217,114,2331,5199
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5418,4,347,401,79,26,43,30,39,83,38,58,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1154,46,1203,2865
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5439,5,369,517,115,48,57,26,42,84,31,67,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,65,1435,3060
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5441,3,100,359,85,30,18,12,54,23,11,15,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,716,33,750,1676
5,15,MEXICO,2,TOLUCA,107,TOLUCA,5442,3,116,424,46,25,20,21,49,35,16,33,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,798,41,839,2027
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6433,1,33,86,12,2,2,6,15,4,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171,10,181,400
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6434,1,119,108,22,4,12,14,9,36,16,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371,15,387,690
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6435,1,108,88,10,16,10,7,10,34,10,28,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,329,23,354,644
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6436,1,36,159,39,0,14,7,0,4,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,21,296,616
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6437,1,122,109,10,7,6,9,21,36,12,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,18,374,705
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6438,1,48,129,34,5,11,8,13,14,8,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292,6,298,516
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6439,2,144,121,28,13,17,25,26,47,21,35,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,485,37,522,1038
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6440,1,28,126,9,4,2,3,16,6,4,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,7,221,378
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6441,1,117,79,7,10,9,14,14,47,19,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,343,18,363,661
5,15,MEXICO,2,TOLUCA,107,TOLUCA,6442,1,100,70,17,7,12,7,3,39,8,32,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,301,16,319,632
