CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,UDC,PAN_UDC_MC,PAN_UDC,PAN_MC,UDC_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,5,COAHUILA,8,TORREON,35,TORREON,1313,3,660,399,11,22,19,16,23,291,10,4,6,1,0,0,2,3,0,0,4,1,1,3,,,,,,,,,,,1476,0,18,1494,2190
,5,COAHUILA,8,TORREON,35,TORREON,1314,41,6232,3286,141,317,256,164,176,4319,189,64,35,10,8,1,16,29,7,0,68,24,2,34,,,,,,,,,,,15378,7,173,15558,29209
,5,COAHUILA,8,TORREON,35,TORREON,1315,2,271,257,1,21,16,4,6,186,11,4,1,0,2,0,1,5,1,0,3,1,0,3,,,,,,,,,,,794,0,19,813,1200
,5,COAHUILA,8,TORREON,35,TORREON,1316,2,215,157,8,17,5,3,6,125,4,1,1,0,1,1,0,2,0,0,3,0,0,0,,,,,,,,,,,549,0,11,560,820
,5,COAHUILA,8,TORREON,35,TORREON,1317,2,364,202,5,16,9,10,6,197,9,2,2,0,1,0,1,0,0,0,10,0,1,1,,,,,,,,,,,836,0,16,852,1218
,5,COAHUILA,11,TORREON,35,TORREON,1318,3,622,220,6,19,13,20,27,331,9,5,6,2,3,0,4,8,0,0,7,2,0,1,,,,,,,,,,,1305,0,22,1327,1960
,5,COAHUILA,11,TORREON,35,TORREON,1319,2,253,204,3,12,23,9,11,229,9,3,2,1,2,0,0,5,0,0,2,1,0,2,,,,,,,,,,,771,1,8,780,1156
,5,COAHUILA,11,TORREON,35,TORREON,1320,7,1511,839,31,42,33,35,46,898,24,12,4,1,3,0,7,4,1,0,22,6,1,5,,,,,,,,,,,3525,0,28,3553,5129
,5,COAHUILA,11,TORREON,35,TORREON,1321,2,183,247,11,14,5,6,10,138,6,2,0,0,0,0,0,2,0,0,3,0,0,1,,,,,,,,,,,628,0,7,635,941
,5,COAHUILA,11,TORREON,35,TORREON,1322,3,439,334,10,23,19,9,11,271,3,2,4,4,1,1,3,6,0,1,3,3,0,0,,,,,,,,,,,1147,0,29,1176,1784
,5,COAHUILA,11,TORREON,35,TORREON,1323,3,311,309,10,18,16,8,13,230,7,3,5,1,1,1,3,6,1,0,5,2,0,4,,,,,,,,,,,954,0,15,969,1520
,5,COAHUILA,11,TORREON,35,TORREON,1324,2,202,280,8,6,14,12,4,187,1,1,2,0,1,0,1,4,0,0,3,0,1,1,,,,,,,,,,,728,0,14,742,1133
,5,COAHUILA,9,TORREON,35,TORREON,1325,2,229,198,6,14,6,3,14,131,4,1,0,0,2,0,2,2,0,0,12,12,0,1,,,,,,,,,,,637,0,13,650,1025
,5,COAHUILA,9,TORREON,35,TORREON,1326,2,292,197,10,14,9,9,15,152,9,6,3,1,1,0,2,2,0,0,2,1,0,0,,,,,,,,,,,725,0,7,732,1106
,5,COAHUILA,9,TORREON,35,TORREON,1327,2,211,216,6,15,13,9,7,165,7,5,3,2,2,0,1,3,0,0,5,2,0,1,,,,,,,,,,,673,0,16,689,1124
,5,COAHUILA,9,TORREON,35,TORREON,1328,2,273,151,7,14,11,7,5,181,3,3,1,1,0,0,4,0,0,0,2,1,0,0,,,,,,,,,,,664,0,11,675,1016
,5,COAHUILA,9,TORREON,35,TORREON,1329,2,216,366,6,14,13,42,8,134,5,5,1,0,2,0,4,1,0,0,3,1,0,0,,,,,,,,,,,821,0,21,842,1348
,5,COAHUILA,9,TORREON,35,TORREON,1330,2,253,239,6,17,7,26,6,132,4,3,3,1,2,0,2,4,0,0,5,0,0,1,,,,,,,,,,,711,0,8,719,1038
,5,COAHUILA,9,TORREON,35,TORREON,1331,2,286,156,4,12,10,7,5,120,10,0,0,2,1,0,0,4,0,0,2,3,0,1,,,,,,,,,,,623,0,9,632,971
,5,COAHUILA,9,TORREON,35,TORREON,1332,2,327,201,6,15,16,16,6,160,7,1,3,0,0,0,1,10,1,0,9,5,0,0,,,,,,,,,,,784,0,21,805,1181
,5,COAHUILA,9,TORREON,35,TORREON,1333,2,324,143,2,14,5,7,12,87,2,5,1,0,4,0,0,1,0,0,0,1,0,1,,,,,,,,,,,609,1,13,623,862
,5,COAHUILA,9,TORREON,35,TORREON,1334,1,237,107,4,6,2,4,3,85,6,1,4,1,0,0,2,0,0,0,1,0,0,1,,,,,,,,,,,464,0,8,472,718
,5,COAHUILA,9,TORREON,35,TORREON,1335,1,147,87,2,2,4,2,1,69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,317,0,0,317,482
,5,COAHUILA,9,TORREON,35,TORREON,1336,2,245,247,9,22,9,9,5,159,13,1,0,0,1,0,0,3,0,0,0,1,2,1,,,,,,,,,,,727,0,16,743,1122
,5,COAHUILA,9,TORREON,35,TORREON,1337,2,224,187,2,10,7,2,2,122,1,2,0,0,0,0,0,3,0,0,0,7,0,0,,,,,,,,,,,569,0,10,579,898
,5,COAHUILA,9,TORREON,35,TORREON,1338,2,288,184,8,11,11,14,10,159,8,5,4,1,1,1,0,0,0,0,8,0,0,0,,,,,,,,,,,713,0,21,734,1125
,5,COAHUILA,9,TORREON,35,TORREON,1339,2,339,168,7,16,20,10,7,152,7,3,6,1,0,0,1,1,0,0,4,0,0,0,,,,,,,,,,,742,0,11,753,1059
,5,COAHUILA,9,TORREON,35,TORREON,1340,2,257,245,2,8,5,7,6,148,4,1,3,1,1,0,0,2,0,0,1,0,0,1,,,,,,,,,,,692,1,9,702,1048
,5,COAHUILA,9,TORREON,35,TORREON,1341,2,219,174,6,18,21,13,12,185,3,2,2,0,0,0,1,0,1,1,2,0,0,1,,,,,,,,,,,661,0,8,669,1047
,5,COAHUILA,9,TORREON,35,TORREON,1342,2,224,235,6,8,11,11,2,154,2,1,2,0,0,0,0,3,0,0,1,2,0,2,,,,,,,,,,,664,0,9,673,1154
,5,COAHUILA,9,TORREON,35,TORREON,1343,3,283,375,9,20,7,8,4,194,12,4,0,3,3,1,1,4,0,0,3,5,0,1,,,,,,,,,,,937,0,20,957,1519
,5,COAHUILA,9,TORREON,35,TORREON,1344,2,135,254,6,16,6,6,2,110,4,0,1,1,0,0,1,4,1,0,4,3,0,0,,,,,,,,,,,554,0,14,568,912
,5,COAHUILA,9,TORREON,35,TORREON,1345,2,199,258,6,29,12,13,7,204,6,4,2,0,0,1,1,5,1,0,2,2,0,0,,,,,,,,,,,752,0,12,764,1284
,5,COAHUILA,9,TORREON,35,TORREON,1346,2,250,274,4,21,14,6,4,184,6,0,3,1,0,0,3,1,0,0,3,0,0,4,,,,,,,,,,,778,1,16,795,1308
,5,COAHUILA,11,TORREON,35,TORREON,1347,2,199,328,3,16,4,7,5,140,6,4,0,0,0,0,4,8,1,0,5,0,0,10,,,,,,,,,,,740,0,11,751,1147
,5,COAHUILA,11,TORREON,35,TORREON,1348,2,329,221,10,15,4,6,9,175,5,4,0,0,1,0,0,4,0,0,2,1,0,0,,,,,,,,,,,786,0,5,791,1270
,5,COAHUILA,11,TORREON,35,TORREON,1349,2,315,219,17,21,11,5,5,221,8,1,4,0,0,0,0,4,0,0,6,3,2,1,,,,,,,,,,,843,0,23,866,1396
,5,COAHUILA,11,TORREON,35,TORREON,1350,14,3482,1312,68,92,66,56,100,1575,55,26,23,6,3,2,13,17,4,0,26,8,0,7,,,,,,,,,,,6941,2,82,7025,10043
,5,COAHUILA,11,TORREON,35,TORREON,1351,19,4359,1991,78,156,97,80,124,2083,98,32,35,5,10,2,12,24,0,4,23,17,2,15,,,,,,,,,,,9247,2,105,9354,14024
,5,COAHUILA,11,TORREON,35,TORREON,1352,4,423,447,14,24,24,13,18,410,24,5,2,0,1,0,1,3,0,0,8,4,0,0,,,,,,,,,,,1421,0,35,1456,2779
,5,COAHUILA,11,TORREON,35,TORREON,1353,3,412,305,12,24,24,13,73,193,14,3,2,1,0,0,1,4,0,0,4,0,0,0,,,,,,,,,,,1085,2,15,1102,1742
,5,COAHUILA,11,TORREON,35,TORREON,1354,16,2925,1570,67,128,101,83,99,2083,71,30,26,3,5,2,14,16,5,2,24,18,1,7,,,,,,,,,,,7280,7,101,7388,11877
,5,COAHUILA,11,TORREON,35,TORREON,1355,2,308,250,4,11,9,4,4,147,5,3,1,0,0,0,0,2,0,0,2,1,1,1,,,,,,,,,,,753,0,10,763,1093
,5,COAHUILA,11,TORREON,35,TORREON,1356,2,281,189,3,7,12,11,2,134,4,8,1,0,0,2,1,0,0,1,2,0,0,1,,,,,,,,,,,659,0,6,665,926
,5,COAHUILA,11,TORREON,35,TORREON,1357,1,220,153,1,5,5,5,4,97,3,0,1,0,1,0,0,0,1,0,0,2,0,0,,,,,,,,,,,498,1,6,505,736
,5,COAHUILA,11,TORREON,35,TORREON,1358,2,285,226,8,16,11,8,10,147,5,4,3,0,0,0,2,4,2,0,2,1,0,3,,,,,,,,,,,737,0,17,754,1025
,5,COAHUILA,11,TORREON,35,TORREON,1359,3,563,407,18,26,20,19,14,319,11,10,4,0,1,1,2,5,0,0,2,1,0,1,,,,,,,,,,,1424,0,24,1448,2161
,5,COAHUILA,11,TORREON,35,TORREON,1360,16,3976,1957,59,100,74,57,84,1317,54,28,34,5,9,1,13,21,6,0,26,4,1,6,,,,,,,,,,,7832,2,90,7924,11119
,5,COAHUILA,11,TORREON,35,TORREON,1361,3,548,436,15,19,14,11,13,336,13,10,5,1,4,1,2,4,0,0,1,2,0,2,,,,,,,,,,,1437,0,18,1455,2144
,5,COAHUILA,11,TORREON,35,TORREON,1362,2,516,165,5,9,9,7,13,213,8,2,4,0,3,2,1,7,1,0,6,2,0,0,,,,,,,,,,,973,0,13,986,1393
,5,COAHUILA,11,TORREON,35,TORREON,1363,3,292,290,11,19,9,6,5,222,14,4,1,2,2,0,0,6,0,0,2,3,0,1,,,,,,,,,,,889,0,16,905,1527
,5,COAHUILA,11,TORREON,35,TORREON,1364,2,378,121,9,8,6,11,7,110,5,0,4,1,1,0,1,4,0,0,1,1,0,0,,,,,,,,,,,668,0,7,675,921
,5,COAHUILA,11,TORREON,35,TORREON,1365,11,1847,971,31,47,28,41,43,941,25,13,17,3,7,1,9,17,1,0,7,4,0,0,,,,,,,,,,,4053,0,57,4110,6061
,5,COAHUILA,11,TORREON,35,TORREON,1366,2,362,123,3,6,9,4,13,93,5,4,7,1,0,0,0,1,0,0,2,0,0,2,,,,,,,,,,,635,0,16,651,846
,5,COAHUILA,9,TORREON,35,TORREON,1367,2,492,208,7,8,5,6,26,174,10,1,2,4,1,1,3,3,1,0,2,1,1,3,,,,,,,,,,,959,0,12,971,1332
,5,COAHUILA,9,TORREON,35,TORREON,1368,2,402,169,2,10,3,8,6,163,3,0,1,1,1,0,0,3,0,0,3,2,0,3,,,,,,,,,,,780,0,14,794,1137
,5,COAHUILA,9,TORREON,35,TORREON,1369,2,310,147,6,13,3,7,3,100,4,0,4,0,1,0,4,1,0,0,0,0,0,2,,,,,,,,,,,605,0,8,613,837
,5,COAHUILA,9,TORREON,35,TORREON,1370,1,229,86,2,5,1,4,6,58,5,1,1,1,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,402,0,6,408,572
,5,COAHUILA,9,TORREON,35,TORREON,1371,1,193,116,4,2,6,4,4,81,2,0,1,0,0,0,1,6,0,0,0,1,1,1,,,,,,,,,,,423,0,8,431,587
,5,COAHUILA,9,TORREON,35,TORREON,1372,1,237,87,3,7,6,3,0,103,4,2,1,1,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,,458,0,8,466,652
,5,COAHUILA,9,TORREON,35,TORREON,1373,2,261,114,5,10,4,9,7,128,4,0,0,2,3,0,2,3,1,0,0,0,1,0,,,,,,,,,,,554,0,7,561,818
,5,COAHUILA,9,TORREON,35,TORREON,1374,2,440,98,2,13,7,6,5,121,7,3,8,1,1,0,0,4,1,0,0,1,0,2,,,,,,,,,,,720,0,11,731,1046
,5,COAHUILA,9,TORREON,35,TORREON,1375,2,234,120,4,10,7,7,3,127,5,2,5,0,0,0,3,2,0,0,7,1,0,1,,,,,,,,,,,538,0,6,544,802
,5,COAHUILA,9,TORREON,35,TORREON,1376,2,466,102,6,8,2,5,8,86,0,1,3,1,4,0,0,3,0,0,0,0,0,0,,,,,,,,,,,695,1,2,698,904
,5,COAHUILA,9,TORREON,35,TORREON,1377,2,393,185,4,8,3,10,7,127,5,4,6,0,0,1,1,1,0,0,1,2,0,0,,,,,,,,,,,758,0,13,771,1064
,5,COAHUILA,9,TORREON,35,TORREON,1378,2,346,166,3,5,3,5,2,111,2,1,2,0,1,0,2,0,0,0,2,0,0,1,,,,,,,,,,,652,0,6,658,886
,5,COAHUILA,10,TORREON,35,TORREON,1379,1,267,79,1,6,3,5,5,62,3,1,4,0,0,0,1,6,0,0,2,0,1,0,,,,,,,,,,,446,0,8,454,611
,5,COAHUILA,9,TORREON,35,TORREON,1380,2,500,120,6,7,3,8,15,94,2,4,7,1,6,0,2,3,0,0,1,1,0,0,,,,,,,,,,,780,0,6,786,1032
,5,COAHUILA,10,TORREON,35,TORREON,1381,2,407,116,4,6,2,2,2,75,5,2,8,0,1,1,1,1,0,0,0,1,0,0,,,,,,,,,,,634,0,11,645,871
,5,COAHUILA,11,TORREON,35,TORREON,1382,6,1471,679,15,29,24,21,20,474,14,18,13,2,3,2,14,11,1,0,13,3,0,0,,,,,,,,,,,2827,0,35,2862,3998
,5,COAHUILA,11,TORREON,35,TORREON,1383,3,448,350,9,30,16,16,21,299,14,7,4,1,1,0,5,5,0,0,7,4,0,0,,,,,,,,,,,1237,0,13,1250,1933
,5,COAHUILA,11,TORREON,35,TORREON,1384,3,703,289,8,16,10,13,12,304,8,3,7,0,1,0,0,4,0,0,10,1,0,0,,,,,,,,,,,1389,0,22,1411,1978
,5,COAHUILA,11,TORREON,35,TORREON,1385,2,286,109,2,8,5,5,8,97,6,2,5,1,0,0,3,5,0,0,2,0,0,0,,,,,,,,,,,544,1,8,553,773
,5,COAHUILA,11,TORREON,35,TORREON,1386,2,415,241,4,13,5,9,3,220,7,2,8,2,0,0,2,3,0,0,1,1,0,4,,,,,,,,,,,940,0,2,942,1250
,5,COAHUILA,11,TORREON,35,TORREON,1387,2,225,225,6,14,9,5,5,155,6,3,2,2,1,0,2,1,1,0,0,0,0,0,,,,,,,,,,,662,0,10,672,1056
,5,COAHUILA,11,TORREON,35,TORREON,1388,4,1483,283,8,14,9,18,21,249,4,9,14,3,2,0,4,1,0,0,2,4,0,0,,,,,,,,,,,2128,0,11,2139,2870
,5,COAHUILA,11,TORREON,35,TORREON,1389,1,294,109,2,1,1,4,3,80,2,5,5,2,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,510,0,5,515,693
,5,COAHUILA,11,TORREON,35,TORREON,1390,2,423,101,5,13,7,5,28,115,4,3,10,1,0,0,0,6,0,0,0,0,0,1,,,,,,,,,,,722,0,8,730,964
,5,COAHUILA,10,TORREON,35,TORREON,1391,2,841,124,7,3,8,2,4,49,0,1,2,0,4,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1046,1,6,1053,1417
,5,COAHUILA,10,TORREON,35,TORREON,1392,2,612,42,45,2,7,5,5,54,1,3,6,0,2,0,1,3,0,0,2,0,0,7,,,,,,,,,,,797,0,6,803,1053
,5,COAHUILA,10,TORREON,35,TORREON,1393,2,777,131,4,4,9,2,4,51,2,2,4,1,2,0,1,0,0,0,0,0,0,1,,,,,,,,,,,995,0,5,1000,1280
,5,COAHUILA,9,TORREON,35,TORREON,1394,1,219,67,3,4,6,4,5,81,5,0,1,1,0,0,1,3,0,0,2,0,0,1,,,,,,,,,,,403,0,6,409,604
,5,COAHUILA,10,TORREON,35,TORREON,1395,2,623,117,0,4,13,0,3,53,5,1,5,2,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,828,0,6,834,1125
,5,COAHUILA,9,TORREON,35,TORREON,1396,1,118,96,4,3,7,4,1,88,5,1,1,0,1,0,2,0,0,0,0,0,0,0,,,,,,,,,,,331,0,8,339,504
,5,COAHUILA,10,TORREON,35,TORREON,1397,2,276,198,12,17,9,8,7,157,4,0,1,0,0,0,2,1,0,0,2,0,0,2,,,,,,,,,,,696,0,19,715,1053
,5,COAHUILA,10,TORREON,35,TORREON,1398,2,597,173,11,10,9,6,7,142,2,3,1,2,1,0,1,0,0,0,5,2,0,0,,,,,,,,,,,972,0,4,976,1330
,5,COAHUILA,10,TORREON,35,TORREON,1399,2,453,153,1,8,4,6,12,112,4,4,4,2,1,0,1,0,2,0,2,1,0,1,,,,,,,,,,,771,0,9,780,1027
,5,COAHUILA,10,TORREON,35,TORREON,1400,2,484,97,0,7,3,1,2,51,1,1,4,1,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,655,1,2,658,856
,5,COAHUILA,10,TORREON,35,TORREON,1401,2,463,91,1,3,2,3,42,42,3,1,5,1,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,661,1,6,668,897
,5,COAHUILA,10,TORREON,35,TORREON,1402,2,682,92,5,5,6,5,5,68,3,3,7,0,2,0,0,0,0,0,4,0,0,0,,,,,,,,,,,887,0,6,893,1143
,5,COAHUILA,10,TORREON,35,TORREON,1403,2,909,136,1,4,11,4,2,54,1,2,6,0,1,0,0,0,0,0,2,0,0,0,,,,,,,,,,,1133,0,1,1134,1497
,5,COAHUILA,10,TORREON,35,TORREON,1404,2,469,80,3,4,5,9,7,74,2,5,5,0,1,0,3,1,0,0,4,2,0,1,,,,,,,,,,,675,0,4,679,872
,5,COAHUILA,10,TORREON,35,TORREON,1405,2,706,107,5,9,10,4,6,68,3,4,9,2,3,0,4,4,0,0,1,0,0,1,,,,,,,,,,,946,1,6,953,1282
,5,COAHUILA,10,TORREON,35,TORREON,1406,2,823,138,7,5,4,8,7,77,6,4,5,1,0,0,0,0,0,0,1,1,0,1,,,,,,,,,,,1088,0,5,1093,1415
,5,COAHUILA,10,TORREON,35,TORREON,1407,4,1230,244,5,16,10,12,14,234,2,5,12,4,0,0,2,6,2,0,1,4,0,0,,,,,,,,,,,1803,0,9,1812,2416
,5,COAHUILA,10,TORREON,35,TORREON,1408,2,560,135,4,7,5,4,10,97,6,1,7,0,0,2,4,2,1,2,2,0,0,0,,,,,,,,,,,849,0,4,853,1165
,5,COAHUILA,10,TORREON,35,TORREON,1410,3,263,319,8,21,20,3,4,263,10,0,4,0,3,0,0,5,0,0,6,3,0,2,,,,,,,,,,,934,0,16,950,1648
,5,COAHUILA,10,TORREON,35,TORREON,1412,3,364,227,9,20,19,18,6,144,11,11,5,1,1,0,2,2,1,0,3,2,0,1,,,,,,,,,,,847,1,17,865,1531
,5,COAHUILA,10,TORREON,35,TORREON,1413,2,469,143,3,5,6,7,5,122,4,2,3,1,1,0,4,3,0,0,3,0,0,4,,,,,,,,,,,785,0,8,793,1056
,5,COAHUILA,10,TORREON,35,TORREON,1414,2,437,248,7,15,14,15,7,185,5,4,4,1,0,0,0,3,0,0,0,1,0,0,,,,,,,,,,,946,0,12,958,1309
,5,COAHUILA,10,TORREON,35,TORREON,1415,2,383,129,7,5,8,5,12,118,2,6,9,2,0,0,3,4,1,0,2,2,0,0,,,,,,,,,,,698,0,12,710,970
,5,COAHUILA,10,TORREON,35,TORREON,1416,2,376,104,7,8,9,8,4,116,10,5,7,1,1,0,2,2,0,0,1,1,0,1,,,,,,,,,,,663,0,16,679,905
,5,COAHUILA,10,TORREON,35,TORREON,1417,2,467,108,3,4,6,5,11,83,2,1,2,3,1,0,1,1,0,0,1,0,0,0,,,,,,,,,,,699,0,5,704,941
,5,COAHUILA,10,TORREON,35,TORREON,1418,2,522,146,12,3,1,4,3,125,1,5,4,0,1,0,2,8,0,0,4,0,0,1,,,,,,,,,,,842,0,12,854,1120
,5,COAHUILA,10,TORREON,35,TORREON,1419,2,390,107,8,7,7,9,7,113,5,4,4,0,1,1,1,3,1,0,3,1,0,0,,,,,,,,,,,672,0,9,681,948
,5,COAHUILA,10,TORREON,35,TORREON,1420,2,503,139,3,9,4,6,9,137,8,5,3,3,2,1,2,2,0,0,0,0,0,0,,,,,,,,,,,836,0,6,842,1158
,5,COAHUILA,10,TORREON,35,TORREON,1421,2,301,150,5,7,8,10,5,101,5,4,1,2,1,0,1,1,0,0,1,0,0,0,,,,,,,,,,,603,0,12,615,810
,5,COAHUILA,10,TORREON,35,TORREON,1422,2,387,124,4,6,2,7,3,124,3,2,0,0,4,0,1,4,0,0,4,1,0,0,,,,,,,,,,,676,0,6,682,920
,5,COAHUILA,10,TORREON,35,TORREON,1423,2,514,213,1,5,6,14,19,104,5,2,4,1,1,1,1,0,0,0,6,0,0,0,,,,,,,,,,,897,0,8,905,1209
,5,COAHUILA,10,TORREON,35,TORREON,1424,2,297,149,2,6,6,2,3,106,6,4,3,0,1,0,3,5,0,0,5,1,0,0,,,,,,,,,,,599,0,15,614,885
,5,COAHUILA,10,TORREON,35,TORREON,1425,2,338,216,13,7,9,13,5,206,9,6,4,1,1,1,2,3,0,2,2,2,0,0,,,,,,,,,,,840,0,4,844,1328
,5,COAHUILA,10,TORREON,35,TORREON,1426,2,198,253,13,17,10,11,4,122,6,3,0,0,0,0,2,2,0,0,1,0,0,0,,,,,,,,,,,642,0,17,659,1121
,5,COAHUILA,10,TORREON,35,TORREON,1427,2,239,283,12,20,9,6,6,195,4,0,1,0,0,1,1,2,0,0,4,3,0,0,,,,,,,,,,,786,0,16,802,1241
,5,COAHUILA,10,TORREON,35,TORREON,1428,2,299,177,7,15,6,12,9,161,10,2,2,3,2,0,1,2,0,0,6,5,0,1,,,,,,,,,,,720,0,12,732,1114
,5,COAHUILA,10,TORREON,35,TORREON,1429,2,232,321,11,13,14,6,7,186,7,3,0,0,1,0,2,4,0,0,2,1,0,4,,,,,,,,,,,814,0,14,828,1267
,5,COAHUILA,10,TORREON,35,TORREON,1430,3,360,321,7,11,16,12,5,244,16,5,4,2,0,0,2,5,2,0,3,2,0,4,,,,,,,,,,,1021,1,15,1037,1582
,5,COAHUILA,10,TORREON,35,TORREON,1431,2,187,302,3,14,4,5,3,128,7,3,0,0,0,0,4,5,3,0,1,1,0,0,,,,,,,,,,,670,0,16,686,986
,5,COAHUILA,10,TORREON,35,TORREON,1432,2,205,232,7,9,7,8,5,189,7,3,1,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,676,0,12,688,1160
,5,COAHUILA,10,TORREON,35,TORREON,1433,2,219,250,2,15,14,7,5,182,6,2,0,1,0,0,1,1,8,0,3,3,0,1,,,,,,,,,,,720,0,17,737,1166
,5,COAHUILA,10,TORREON,35,TORREON,1434,2,246,137,6,12,10,4,4,141,4,1,7,0,2,0,1,0,1,0,0,5,0,3,,,,,,,,,,,584,1,11,596,958
,5,COAHUILA,10,TORREON,35,TORREON,1435,1,171,123,5,8,4,2,3,115,3,2,1,0,2,0,1,1,0,0,1,1,1,0,,,,,,,,,,,444,12,5,461,740
,5,COAHUILA,10,TORREON,35,TORREON,1436,1,18,48,0,2,3,0,2,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,93,0,0,93,155
,5,COAHUILA,10,TORREON,35,TORREON,1437,1,70,90,3,3,5,1,1,50,2,0,4,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,231,0,7,238,382
,5,COAHUILA,10,TORREON,35,TORREON,1438,2,180,208,7,3,7,5,4,115,2,5,1,1,0,0,7,7,1,0,2,2,0,1,,,,,,,,,,,558,0,10,568,835
,5,COAHUILA,10,TORREON,35,TORREON,1439,2,160,202,5,17,4,6,5,132,6,2,1,2,2,0,1,3,0,0,3,4,1,2,,,,,,,,,,,558,0,8,566,842
,5,COAHUILA,10,TORREON,35,TORREON,1440,2,155,174,3,12,5,6,4,101,3,6,2,0,0,0,2,1,0,0,6,0,1,2,,,,,,,,,,,483,0,9,492,763
,5,COAHUILA,10,TORREON,35,TORREON,1441,1,143,124,6,9,4,2,4,123,2,5,0,0,5,1,5,1,0,0,1,0,0,0,,,,,,,,,,,435,0,0,435,671
,5,COAHUILA,10,TORREON,35,TORREON,1442,2,275,273,8,18,22,9,7,153,2,5,2,1,2,0,3,5,2,0,5,4,0,3,,,,,,,,,,,799,0,10,809,1300
,5,COAHUILA,10,TORREON,35,TORREON,1443,1,121,158,1,7,10,2,4,91,7,9,1,0,2,0,2,6,1,0,4,4,0,0,,,,,,,,,,,430,0,13,443,737
,5,COAHUILA,10,TORREON,35,TORREON,1444,2,151,235,12,13,8,6,3,132,8,1,0,1,0,0,2,5,0,0,1,2,2,2,,,,,,,,,,,584,0,14,598,1066
,5,COAHUILA,10,TORREON,35,TORREON,1445,4,391,680,27,38,30,17,8,350,14,8,2,0,0,0,5,9,0,0,6,3,0,1,,,,,,,,,,,1589,0,37,1626,2718
,5,COAHUILA,10,TORREON,35,TORREON,1446,3,345,409,12,20,13,9,3,248,10,2,1,0,0,0,0,5,0,0,3,0,0,4,,,,,,,,,,,1084,0,25,1109,1881
,5,COAHUILA,10,TORREON,35,TORREON,1447,2,185,198,11,18,11,7,6,183,1,4,2,0,1,0,4,2,0,0,0,0,0,1,,,,,,,,,,,634,0,22,656,1143
,5,COAHUILA,10,TORREON,35,TORREON,1448,2,268,188,6,13,11,7,3,176,4,2,1,0,0,0,2,12,0,0,2,2,0,0,,,,,,,,,,,697,0,5,702,991
,5,COAHUILA,10,TORREON,35,TORREON,1449,3,315,481,12,26,18,16,6,316,8,8,1,0,1,0,3,2,1,0,2,1,0,1,,,,,,,,,,,1218,3,30,1251,2162
,5,COAHUILA,10,TORREON,35,TORREON,1450,2,241,196,3,12,10,4,5,115,5,4,2,1,1,0,1,2,1,0,2,0,1,1,,,,,,,,,,,607,0,8,615,893
,5,COAHUILA,10,TORREON,35,TORREON,1451,2,376,241,4,17,13,8,10,213,6,1,3,0,0,0,1,1,0,0,9,1,0,0,,,,,,,,,,,904,0,13,917,1344
,5,COAHUILA,10,TORREON,35,TORREON,1452,2,267,184,6,15,7,8,4,155,5,3,4,0,0,0,4,0,0,0,2,1,1,0,,,,,,,,,,,666,0,11,677,1028
,5,COAHUILA,10,TORREON,35,TORREON,1453,2,300,233,4,10,8,8,4,140,2,5,1,0,0,0,1,0,1,0,2,2,0,1,,,,,,,,,,,722,0,12,734,1041
,5,COAHUILA,10,TORREON,35,TORREON,1454,2,314,180,1,13,5,8,1,165,3,7,4,3,1,0,1,1,0,0,6,0,0,2,,,,,,,,,,,715,0,7,722,1071
,5,COAHUILA,10,TORREON,35,TORREON,1455,2,320,224,5,21,13,8,5,152,11,4,3,1,0,0,1,0,0,0,2,1,0,0,,,,,,,,,,,771,1,10,782,1146
,5,COAHUILA,10,TORREON,35,TORREON,1456,5,511,698,15,38,20,21,19,461,15,7,3,3,0,0,4,1,0,0,3,1,0,0,,,,,,,,,,,1820,0,21,1841,3100
,5,COAHUILA,10,TORREON,35,TORREON,1457,1,42,87,3,7,5,2,1,30,4,1,0,0,0,0,2,1,0,0,1,1,0,0,,,,,,,,,,,187,0,2,189,291
,5,COAHUILA,10,TORREON,35,TORREON,1458,1,61,119,1,4,3,2,2,75,0,1,0,0,0,1,1,1,0,0,1,1,1,0,,,,,,,,,,,274,0,5,279,419
