Sección,Casilla,Dtto,Cabecera,NMpio,Municipio,PAN,PRI,PRD,PT,PVEM,PCP,No Registrados,Nulos,Total
1767,Contigua,7,,2,SAN MARTIN TEXMELUCAN,103,101,20,5,2,0,0,1,232
1768,Básica,7,,2,SAN MARTIN TEXMELUCAN,81,95,12,8,2,0,0,4,202
1768,Contigua,7,,2,SAN MARTIN TEXMELUCAN,76,72,15,2,2,0,0,0,167
1769,Básica,7,,2,SAN MARTIN TEXMELUCAN,77,50,17,4,2,0,0,0,150
1769,Contigua,7,,2,SAN MARTIN TEXMELUCAN,59,63,16,4,2,0,0,2,146
1770,Básica,7,,2,SAN MARTIN TEXMELUCAN,130,122,26,7,0,0,0,0,285
1770,Contigua,7,,2,SAN MARTIN TEXMELUCAN,108,165,24,3,2,0,0,2,304
1771,Básica,7,,2,SAN MARTIN TEXMELUCAN,112,129,38,1,6,0,0,6,292
1771,Contigua,7,,2,SAN MARTIN TEXMELUCAN,93,116,35,3,1,0,0,5,253
1771,Contigua2,7,,2,SAN MARTIN TEXMELUCAN,99,97,25,3,1,0,0,2,227
1772,Básica,7,,2,SAN MARTIN TEXMELUCAN,121,93,6,6,0,0,0,11,237
1772,Contigua,7,,2,SAN MARTIN TEXMELUCAN,109,94,0,0,0,0,0,0,203
1773,Básica,7,,2,SAN MARTIN TEXMELUCAN,135,155,18,15,6,0,0,2,331
1773,Contigua,7,,2,SAN MARTIN TEXMELUCAN,153,100,15,13,4,0,0,0,285
1775,Básica,7,,6,SAN MATIAS TLALANCALECA,243,119,3,0,0,0,0,0,365
1775,Contigua,7,,6,SAN MATIAS TLALANCALECA,219,143,8,4,0,0,0,0,374
1776,Básica,7,,6,SAN MATIAS TLALANCALECA,152,115,13,10,0,0,0,0,290
1776,Contigua,7,,6,SAN MATIAS TLALANCALECA,157,117,6,3,0,0,0,9,292
1777,Básica,7,,6,SAN MATIAS TLALANCALECA,196,139,9,1,0,0,0,11,356
1777,Contigua,7,,6,SAN MATIAS TLALANCALECA,191,136,18,6,0,0,0,0,351
1778,Básica,7,,6,SAN MATIAS TLALANCALECA,158,166,11,10,0,0,0,11,356
1778,Contigua,7,,6,SAN MATIAS TLALANCALECA,163,162,14,32,0,0,0,6,377
1779,Básica,7,,6,SAN MATIAS TLALANCALECA,143,70,13,5,0,0,0,0,231
1779,Contigua,7,,6,SAN MATIAS TLALANCALECA,126,77,12,8,0,0,0,5,228
1780,Básica,7,,6,SAN MATIAS TLALANCALECA,186,152,13,2,0,0,0,8,361
1781,Básica,7,,6,SAN MATIAS TLALANCALECA,85,99,9,5,0,0,0,9,207
1781,Contigua,7,,6,SAN MATIAS TLALANCALECA,96,72,9,4,0,0,0,0,181
1782,Básica,7,,6,SAN MATIAS TLALANCALECA,114,117,19,4,0,0,0,12,266
1783,Básica,7,,6,SAN MATIAS TLALANCALECA,155,148,21,7,0,0,0,0,331
1858,Básica,7,,7,SAN SALVADOR EL VERDE,17,459,23,33,0,0,0,0,532
1858,Contigua,7,,7,SAN SALVADOR EL VERDE,16,463,17,26,0,0,0,29,551
1859,Básica,7,,7,SAN SALVADOR EL VERDE,18,39,11,168,0,0,0,10,246
1859,Contigua,7,,7,SAN SALVADOR EL VERDE,5,62,13,157,0,0,0,11,248
1860,Básica,7,,7,SAN SALVADOR EL VERDE,18,45,18,194,0,0,0,10,285
1860,Contigua,7,,7,SAN SALVADOR EL VERDE,16,40,15,207,0,0,0,0,278
1861,Básica,7,,7,SAN SALVADOR EL VERDE,14,19,7,235,0,0,0,4,279
1861,Contigua,7,,7,SAN SALVADOR EL VERDE,17,17,4,247,0,0,0,0,285
1862,Básica,7,,7,SAN SALVADOR EL VERDE,7,15,16,171,0,0,0,8,217
1862,Contigua,7,,7,SAN SALVADOR EL VERDE,14,31,15,180,0,0,0,9,249
1863,Básica,7,,7,SAN SALVADOR EL VERDE,71,136,14,45,0,0,0,0,266
1863,Contigua,7,,7,SAN SALVADOR EL VERDE,99,120,20,33,0,0,0,0,272
1864,Básica,7,,7,SAN SALVADOR EL VERDE,29,175,32,12,0,0,0,11,259
1864,Contigua,7,,7,SAN SALVADOR EL VERDE,20,176,27,24,0,0,0,18,265
1865,Básica,7,,7,SAN SALVADOR EL VERDE,31,106,37,76,0,0,0,0,250
1865,Contigua,7,,7,SAN SALVADOR EL VERDE,41,84,38,57,16,0,0,0,236
1866,Básica,7,,7,SAN SALVADOR EL VERDE,29,103,48,109,0,0,0,0,289
1866,Contigua,7,,7,SAN SALVADOR EL VERDE,32,133,34,109,0,0,0,0,308
1867,Básica,7,,7,SAN SALVADOR EL VERDE,36,83,126,86,0,0,0,21,352
1867,Contigua,7,,7,SAN SALVADOR EL VERDE,32,112,84,105,0,0,0,14,347
1867,Contigua2,7,,7,SAN SALVADOR EL VERDE,41,110,83,89,0,0,0,32,355
2233,Básica,7,,8,TLAHUAPAN,130,83,33,62,0,0,0,0,308
2233,Contigua,7,,8,TLAHUAPAN,112,77,39,61,0,0,0,10,299
2233,Contigua2,7,,8,TLAHUAPAN,131,118,35,79,1,0,0,0,364
2234,Básica,7,,8,TLAHUAPAN,153,100,19,56,0,0,0,13,341
2234,Contigua,7,,8,TLAHUAPAN,150,111,21,44,0,0,0,0,326
2235,Básica,7,,8,TLAHUAPAN,250,94,17,71,0,0,0,0,432
2236,Básica,7,,8,TLAHUAPAN,125,85,18,154,0,0,0,0,382
2237,Básica,7,,8,TLAHUAPAN,55,195,9,39,0,0,0,3,301
2238,Básica,7,,8,TLAHUAPAN,36,269,11,3,0,0,0,0,319
2238,Extraordinaria,7,,8,TLAHUAPAN,32,248,9,5,0,0,0,0,294
2239,Básica,7,,8,TLAHUAPAN,37,244,11,9,0,0,0,0,301
2239,Contigua,7,,8,TLAHUAPAN,0,0,0,0,0,0,0,0,0
2240,Básica,7,,8,TLAHUAPAN,92,189,25,8,0,0,0,14,328
2240,Contigua,7,,8,TLAHUAPAN,106,177,24,10,0,0,0,11,328
2241,Básica,7,,8,TLAHUAPAN,11,202,7,41,0,0,0,0,261
2242,Básica,7,,8,TLAHUAPAN,25,241,2,24,0,0,0,10,302
2243,Básica,7,,8,TLAHUAPAN,4,220,3,1,0,0,0,0,228
2244,Básica,7,,8,TLAHUAPAN,109,222,6,13,0,0,0,0,350
2244,Contigua,7,,8,TLAHUAPAN,121,234,9,6,0,0,0,0,370
2245,Básica,7,,8,TLAHUAPAN,140,153,22,28,0,0,0,0,343
2245,Contigua,7,,8,TLAHUAPAN,149,192,39,11,0,0,0,16,407
2246,Básica,7,,8,TLAHUAPAN,68,102,29,62,0,0,0,0,261
2246,Contigua,7,,8,TLAHUAPAN,66,95,44,77,0,0,0,0,282
2247,Básica,7,,8,TLAHUAPAN,38,99,25,8,0,0,0,19,189
2247,Contigua,7,,8,TLAHUAPAN,44,117,24,10,0,0,0,0,195
2247,Contigua2,7,,8,TLAHUAPAN,48,111,19,4,1,1,0,0,184
245,Básica,8,,10,CALPAN,269,89,8,0,0,0,0,0,366
246,Básica,8,,10,CALPAN,191,116,29,0,0,0,0,0,336
246,Contigua,8,,10,CALPAN,221,86,19,0,0,0,0,0,326
247,Básica,8,,10,CALPAN,204,83,16,0,0,0,0,4,307
247,Contigua,8,,10,CALPAN,205,57,17,0,0,0,0,13,292
248,Básica,8,,10,CALPAN,208,236,14,0,0,0,0,0,458
248,Contigua,8,,10,CALPAN,196,234,6,0,0,0,0,27,463
249,Básica,8,,10,CALPAN,136,247,8,0,0,0,0,27,418
250,Básica,8,,10,CALPAN,159,231,6,0,0,0,0,10,406
251,Básica,8,,10,CALPAN,151,131,3,0,0,0,0,34,319
252,Básica,8,,10,CALPAN,73,160,9,0,0,0,0,33,275
282,Básica,8,,11,CORONANGO,60,23,172,0,1,1,0,8,265
282,Contigua,8,,11,CORONANGO,33,31,164,1,5,0,0,6,240
283,Básica,8,,11,CORONANGO,29,90,216,0,13,2,1,6,357
283,Contigua,8,,11,CORONANGO,35,78,202,0,9,2,0,6,332
283,Contigua2,8,,11,CORONANGO,43,70,231,0,2,1,0,13,360
284,Básica,8,,11,CORONANGO,22,50,325,0,5,0,0,15,417
284,Contigua,8,,11,CORONANGO,35,38,317,0,1,0,0,0,391
285,Básica,8,,11,CORONANGO,21,31,345,0,7,4,0,9,417
285,Contigua,8,,11,CORONANGO,25,37,321,0,3,1,0,11,398
286,Básica,8,,11,CORONANGO,9,184,130,0,30,4,0,4,361
287,Básica,8,,11,CORONANGO,10,155,92,0,21,0,0,9,287
287,Contigua,8,,11,CORONANGO,15,146,114,6,22,2,0,3,308
288,Básica,8,,11,CORONANGO,16,156,100,0,29,1,0,8,310
289,Básica,8,,11,CORONANGO,20,179,42,0,63,0,0,14,318
289,Contigua,8,,11,CORONANGO,23,129,42,0,118,0,0,16,328
290,Básica,8,,11,CORONANGO,12,127,32,0,54,0,0,0,225
290,Contigua,8,,11,CORONANGO,8,135,33,0,78,0,0,0,254
291,Básica,8,,11,CORONANGO,12,254,47,0,34,1,0,17,365
291,Contigua,8,,11,CORONANGO,9,235,65,0,32,1,0,13,355
292,Básica,8,,11,CORONANGO,7,209,29,0,39,1,0,0,285
292,Contigua,8,,11,CORONANGO,9,165,22,0,51,0,0,10,257
293,Básica,8,,11,CORONANGO,19,193,90,0,15,6,0,7,330
293,Contigua,8,,11,CORONANGO,14,193,82,0,17,0,0,3,309
325,Básica,8,,12,CUAUTLANCINGO,65,125,30,3,74,0,0,8,305
325,Contigua,8,,12,CUAUTLANCINGO,70,127,28,10,72,0,0,0,307
325,Contigua2,8,,12,CUAUTLANCINGO,47,141,23,3,94,0,0,40,348
326,Básica,8,,12,CUAUTLANCINGO,51,185,33,2,107,0,0,0,378
326,Contigua,8,,12,CUAUTLANCINGO,56,204,23,4,130,0,0,22,439
327,Básica,8,,12,CUAUTLANCINGO,80,163,38,2,109,0,0,0,392
327,Contigua,8,,12,CUAUTLANCINGO,63,186,31,0,105,0,0,16,401
328,Básica,8,,12,CUAUTLANCINGO,38,150,22,1,69,0,0,12,292
328,Contigua,8,,12,CUAUTLANCINGO,41,133,19,5,84,0,0,2,284
328,Contigua2,8,,12,CUAUTLANCINGO,44,134,28,9,68,0,0,5,288
329,Básica,8,,12,CUAUTLANCINGO,54,129,36,3,68,0,0,12,302
329,Contigua,8,,12,CUAUTLANCINGO,60,140,33,1,98,0,0,0,332
330,Básica,8,,12,CUAUTLANCINGO,47,171,42,2,119,0,0,8,389
330,Contigua,8,,12,CUAUTLANCINGO,40,198,27,2,118,0,0,10,395
331,Básica,8,,12,CUAUTLANCINGO,29,67,43,9,22,0,0,0,170
331,Contigua,8,,12,CUAUTLANCINGO,28,63,46,23,19,0,0,0,179
332,Básica,8,,12,CUAUTLANCINGO,68,76,53,47,16,0,0,8,268
332,Contigua,8,,12,CUAUTLANCINGO,72,45,62,44,5,0,0,21,249
333,Básica,8,,12,CUAUTLANCINGO,25,85,84,19,10,0,0,24,247
333,Contigua,8,,12,CUAUTLANCINGO,37,61,91,40,14,0,0,0,243
334,Básica,8,,12,CUAUTLANCINGO,75,58,187,4,20,0,0,10,354
335,Básica,8,,12,CUAUTLANCINGO,66,84,46,4,10,0,0,9,219
336,Básica,8,,12,CUAUTLANCINGO,105,106,94,3,8,0,0,0,316
336,Contigua,8,,12,CUAUTLANCINGO,78,117,93,3,6,0,0,0,297
337,Básica,8,,12,CUAUTLANCINGO,115,80,68,5,24,0,0,0,292
337,Contigua,8,,12,CUAUTLANCINGO,89,88,94,4,19,0,0,0,294
338,Básica,8,,12,CUAUTLANCINGO,101,102,121,5,6,0,0,0,335
338,Contigua,8,,12,CUAUTLANCINGO,58,95,92,7,10,0,0,0,262
339,Básica,8,,12,CUAUTLANCINGO,125,121,25,7,44,0,0,0,322
339,Contigua,8,,12,CUAUTLANCINGO,116,133,40,4,64,0,0,15,372
515,Básica,8,,13,DOMINGO ARENAS,0,112,333,0,0,0,0,13,458
516,Básica,8,,13,DOMINGO ARENAS,0,126,239,0,0,0,0,15,380
516,Contigua,8,,13,DOMINGO ARENAS,0,149,214,0,0,0,0,22,385
517,Básica,8,,13,DOMINGO ARENAS,0,126,167,0,0,0,0,6,299
517,Contigua,8,,13,DOMINGO ARENAS,0,147,186,0,0,0,0,8,341
786,Básica,8,,14,JUAN C. BONILLA,15,46,222,10,37,0,0,17,347
786,Contigua,8,,14,JUAN C. BONILLA,9,48,264,15,19,0,0,0,355
786,Contigua2,8,,14,JUAN C. BONILLA,10,44,248,12,29,0,0,8,351
787,Básica,8,,14,JUAN C. BONILLA,14,173,22,4,25,0,0,12,250
787,Contigua,8,,14,JUAN C. BONILLA,13,182,43,0,14,0,0,0,252
788,Básica,8,,14,JUAN C. BONILLA,88,168,17,4,18,0,0,15,310
788,Contigua,8,,14,JUAN C. BONILLA,74,176,30,7,22,0,0,0,309
789,Básica,8,,14,JUAN C. BONILLA,28,133,102,5,19,0,0,4,291
789,Contigua,8,,14,JUAN C. BONILLA,34,146,117,1,13,0,0,12,323
790,Básica,8,,14,JUAN C. BONILLA,93,164,25,6,18,0,0,15,321
790,Contigua,8,,14,JUAN C. BONILLA,114,165,17,1,19,0,0,7,323
790,Contigua2,8,,14,JUAN C. BONILLA,120,140,23,0,34,0,0,0,317
791,Básica,8,,14,JUAN C. BONILLA,5,40,221,8,35,0,0,8,317
791,Contigua,8,,14,JUAN C. BONILLA,11,24,226,4,22,0,0,3,290
791,Contigua2,8,,14,JUAN C. BONILLA,13,33,223,5,22,0,0,0,296
1691,Básica,8,,15,SAN GREGORIO ATZOMPA,141,131,0,0,0,0,0,4,276
1692,Básica,8,,15,SAN GREGORIO ATZOMPA,135,105,0,0,0,0,0,0,240
1692,Contigua,8,,15,SAN GREGORIO ATZOMPA,123,107,0,0,0,0,0,15,245
1693,Básica,8,,15,SAN GREGORIO ATZOMPA,130,194,0,0,0,0,5,0,329
1693,Contigua,8,,15,SAN GREGORIO ATZOMPA,119,205,0,0,0,0,0,19,343
1694,Básica,8,,15,SAN GREGORIO ATZOMPA,103,110,0,0,0,0,0,12,225
1694,Contigua,8,,15,SAN GREGORIO ATZOMPA,103,123,0,0,0,0,0,0,226
1695,Básica,8,,16,SAN JERONIMO TECUANIPAN,184,234,7,0,0,0,0,7,432
1695,Contigua,8,,16,SAN JERONIMO TECUANIPAN,166,229,9,0,0,0,0,0,404
1696,Básica,8,,16,SAN JERONIMO TECUANIPAN,50,133,15,0,0,0,0,0,198
1697,Básica,8,,16,SAN JERONIMO TECUANIPAN,130,128,20,0,0,0,0,16,294
1785,Básica,8,,17,SAN MIGUEL XOXTLA,207,147,79,0,0,0,0,0,433
1785,Contigua,8,,17,SAN MIGUEL XOXTLA,197,161,57,0,0,0,0,5,420
1786,Básica,8,,17,SAN MIGUEL XOXTLA,191,107,81,0,0,0,0,0,379
1786,Contigua,8,,17,SAN MIGUEL XOXTLA,253,110,82,0,0,0,0,6,451
1787,Básica,8,,17,SAN MIGUEL XOXTLA,164,101,56,0,0,0,0,4,325
1787,Contigua,8,,17,SAN MIGUEL XOXTLA,143,88,65,0,0,0,0,0,296
1788,Básica,8,,17,SAN MIGUEL XOXTLA,167,134,106,0,0,0,0,7,414
1788,Contigua,8,,17,SAN MIGUEL XOXTLA,192,110,103,0,0,0,0,18,423
1800,Básica,8,,9,SAN PEDRO CHOLULA,63,115,59,6,20,2,0,6,271
1800,Contigua,8,,9,SAN PEDRO CHOLULA,74,113,74,5,14,1,0,10,291
1801,Básica,8,,9,SAN PEDRO CHOLULA,103,87,58,4,24,1,0,5,282
1801,Contigua,8,,9,SAN PEDRO CHOLULA,94,100,52,0,26,1,0,8,281
1802,Básica,8,,9,SAN PEDRO CHOLULA,95,105,52,1,24,0,0,11,288
1802,Contigua,8,,9,SAN PEDRO CHOLULA,104,82,54,1,24,0,0,4,269
1803,Básica,8,,9,SAN PEDRO CHOLULA,122,150,59,8,54,2,0,3,398
1803,Contigua,8,,9,SAN PEDRO CHOLULA,127,161,80,3,44,1,0,14,430
1804,Básica,8,,9,SAN PEDRO CHOLULA,123,118,84,6,39,0,0,9,379
1804,Contigua,8,,9,SAN PEDRO CHOLULA,112,135,88,6,34,2,0,5,382
1805,Básica,8,,9,SAN PEDRO CHOLULA,90,154,76,9,55,3,0,15,402
1805,Contigua,8,,9,SAN PEDRO CHOLULA,85,177,92,5,43,2,0,15,419
1806,Básica,8,,9,SAN PEDRO CHOLULA,107,133,100,5,51,1,0,7,404
1807,Básica,8,,9,SAN PEDRO CHOLULA,110,116,73,0,72,1,0,6,378
1807,Contigua,8,,9,SAN PEDRO CHOLULA,94,111,78,3,65,1,0,0,352
1808,Básica,8,,9,SAN PEDRO CHOLULA,93,71,76,3,23,1,0,7,274
1808,Contigua,8,,9,SAN PEDRO CHOLULA,102,47,62,5,34,0,0,3,253
1809,Básica,8,,9,SAN PEDRO CHOLULA,67,68,66,2,47,1,1,2,254
1809,Contigua,8,,9,SAN PEDRO CHOLULA,75,79,60,4,34,0,0,3,255
1810,Básica,8,,9,SAN PEDRO CHOLULA,49,77,87,5,27,0,0,4,249
1810,Contigua,8,,9,SAN PEDRO CHOLULA,62,97,84,0,28,1,0,8,280
1811,Básica,8,,9,SAN PEDRO CHOLULA,108,110,79,7,31,0,0,0,335
1811,Contigua,8,,9,SAN PEDRO CHOLULA,106,122,97,7,22,1,0,0,355
1812,Básica,8,,9,SAN PEDRO CHOLULA,114,129,43,4,23,0,0,7,320
1812,Contigua,8,,9,SAN PEDRO CHOLULA,109,131,57,2,30,2,0,0,331
1813,Básica,8,,9,SAN PEDRO CHOLULA,61,92,59,0,28,0,0,0,240
1813,Contigua,8,,9,SAN PEDRO CHOLULA,81,79,55,3,38,1,0,5,262
1814,Básica,8,,9,SAN PEDRO CHOLULA,97,124,78,8,19,1,0,9,336
1815,Básica,8,,9,SAN PEDRO CHOLULA,81,114,84,2,28,1,0,10,320
1815,Contigua,8,,9,SAN PEDRO CHOLULA,72,84,84,5,33,2,0,0,280
1815,Contigua2,8,,9,SAN PEDRO CHOLULA,66,95,88,12,43,0,0,7,311
1816,Básica,8,,9,SAN PEDRO CHOLULA,73,80,87,4,35,1,0,10,290
1816,Contigua,8,,9,SAN PEDRO CHOLULA,83,75,103,3,42,0,0,5,311
1816,Contigua2,8,,9,SAN PEDRO CHOLULA,79,73,70,4,51,0,0,11,288
1817,Básica,8,,9,SAN PEDRO CHOLULA,73,64,48,3,54,1,0,0,243
1817,Contigua,8,,9,SAN PEDRO CHOLULA,75,48,65,5,61,1,0,9,264
1818,Básica,8,,9,SAN PEDRO CHOLULA,140,96,71,4,42,2,0,13,368
1818,Contigua,8,,9,SAN PEDRO CHOLULA,139,97,89,5,46,0,0,0,376
1819,Básica,8,,9,SAN PEDRO CHOLULA,127,82,43,4,22,2,0,0,280
1819,Contigua,8,,9,SAN PEDRO CHOLULA,106,84,62,4,70,0,0,5,331
1820,Básica,8,,9,SAN PEDRO CHOLULA,115,73,60,3,19,0,0,11,281
1820,Contigua,8,,9,SAN PEDRO CHOLULA,106,82,82,1,29,0,0,5,305
1820,Contigua2,8,,9,SAN PEDRO CHOLULA,115,91,71,9,28,0,0,5,319
1821,Básica,8,,9,SAN PEDRO CHOLULA,78,174,31,7,12,2,0,13,317
1821,Contigua,8,,9,SAN PEDRO CHOLULA,69,189,27,2,15,1,0,11,314
1822,Básica,8,,9,SAN PEDRO CHOLULA,81,116,37,1,5,2,0,4,246
1822,Contigua,8,,9,SAN PEDRO CHOLULA,57,144,33,0,11,0,0,4,249
1823,Básica,8,,9,SAN PEDRO CHOLULA,25,136,57,0,7,0,0,14,239
1823,Contigua,8,,9,SAN PEDRO CHOLULA,31,105,84,3,0,0,0,0,223
1824,Básica,8,,9,SAN PEDRO CHOLULA,111,279,30,2,6,0,0,1,429
1824,Contigua,8,,9,SAN PEDRO CHOLULA,195,201,25,2,10,0,0,2,435
1824,Contigua2,8,,9,SAN PEDRO CHOLULA,118,288,30,1,5,0,0,9,451
1825,Básica,8,,9,SAN PEDRO CHOLULA,47,80,11,5,5,0,0,5,153
1825,Contigua,8,,9,SAN PEDRO CHOLULA,47,107,14,2,3,0,0,0,173
1826,Básica,8,,9,SAN PEDRO CHOLULA,109,175,30,4,11,0,0,3,332
1826,Contigua,8,,9,SAN PEDRO CHOLULA,89,199,40,3,6,0,0,6,343
1827,Básica,8,,9,SAN PEDRO CHOLULA,59,129,37,7,18,2,0,0,252
1827,Contigua,8,,9,SAN PEDRO CHOLULA,61,114,36,6,21,1,0,0,239
1828,Básica,8,,9,SAN PEDRO CHOLULA,80,75,41,6,10,1,0,4,217
1828,Contigua,8,,9,SAN PEDRO CHOLULA,90,52,43,13,14,0,0,0,212
1829,Básica,8,,9,SAN PEDRO CHOLULA,60,69,30,2,20,1,0,0,182
1829,Contigua,8,,9,SAN PEDRO CHOLULA,65,62,30,1,9,0,0,4,171
1830,Básica,8,,9,SAN PEDRO CHOLULA,74,176,41,6,33,2,0,9,341
1830,Contigua,8,,9,SAN PEDRO CHOLULA,78,172,42,11,32,1,0,6,342
1831,Básica,8,,9,SAN PEDRO CHOLULA,60,80,66,2,29,1,0,8,246
1831,Contigua,8,,9,SAN PEDRO CHOLULA,43,121,50,4,38,1,0,0,257
1832,Básica,8,,9,SAN PEDRO CHOLULA,54,74,33,4,7,0,0,14,186
1833,Básica,8,,9,SAN PEDRO CHOLULA,49,69,12,3,11,2,0,22,168
1833,Contigua,8,,9,SAN PEDRO CHOLULA,56,68,15,0,1,3,0,11,154
1834,Básica,8,,9,SAN PEDRO CHOLULA,75,104,58,3,25,0,0,0,265
1834,Contigua,8,,9,SAN PEDRO CHOLULA,76,92,41,5,12,0,0,0,226
1835,Básica,8,,9,SAN PEDRO CHOLULA,75,191,66,4,15,3,0,13,367
1836,Básica,8,,9,SAN PEDRO CHOLULA,61,89,49,3,14,0,0,0,216
1836,Contigua,8,,9,SAN PEDRO CHOLULA,60,102,36,1,9,1,0,8,217
1837,Básica,8,,9,SAN PEDRO CHOLULA,66,100,37,1,12,1,0,11,228
1837,Contigua,8,,9,SAN PEDRO CHOLULA,68,102,50,2,10,0,0,2,234
1838,Básica,8,,9,SAN PEDRO CHOLULA,43,78,36,0,8,0,0,0,165
1838,Contigua,8,,9,SAN PEDRO CHOLULA,52,93,36,3,9,0,0,3,196
1839,Básica,8,,9,SAN PEDRO CHOLULA,101,149,59,9,21,0,0,6,345
1839,Contigua,8,,9,SAN PEDRO CHOLULA,116,185,63,3,16,0,0,20,403
1840,Básica,8,,9,SAN PEDRO CHOLULA,122,115,47,0,18,0,0,4,306
1840,Contigua,8,,9,SAN PEDRO CHOLULA,118,118,56,1,15,0,0,4,312
1840,Contigua2,8,,9,SAN PEDRO CHOLULA,100,90,67,3,28,0,0,6,294
1841,Básica,8,,9,SAN PEDRO CHOLULA,35,88,16,2,6,3,0,0,150
1841,Contigua,8,,9,SAN PEDRO CHOLULA,40,79,18,2,6,0,0,4,149
1842,Básica,8,,9,SAN PEDRO CHOLULA,60,65,21,1,5,1,0,6,159
1842,Contigua,8,,9,SAN PEDRO CHOLULA,53,67,19,3,3,0,0,3,148
1843,Básica,8,,9,SAN PEDRO CHOLULA,89,61,60,3,9,0,0,4,226
1843,Contigua,8,,9,SAN PEDRO CHOLULA,54,107,77,3,9,1,8,0,259
1844,Básica,8,,9,SAN PEDRO CHOLULA,30,47,34,2,2,0,0,7,122
1844,Contigua,8,,9,SAN PEDRO CHOLULA,16,48,26,1,1,0,0,0,92
1845,Básica,8,,9,SAN PEDRO CHOLULA,23,59,27,1,5,0,0,0,115
1845,Contigua,8,,9,SAN PEDRO CHOLULA,24,60,26,1,8,1,0,9,129
2248,Básica,8,,18,TLALTENANGO,44,214,128,0,0,0,0,0,386
2249,Básica,8,,18,TLALTENANGO,30,169,110,0,0,0,0,8,317
2249,Contigua,8,,18,TLALTENANGO,50,132,108,0,0,0,0,0,290
2250,Básica,8,,18,TLALTENANGO,21,164,64,0,0,0,0,4,253
2250,Contigua,8,,18,TLALTENANGO,28,153,69,0,0,0,0,12,262
154,Básica,9,,19,ATLIXCO,231,76,12,6,0,0,0,2,327
154,Contigua,9,,19,ATLIXCO,217,104,17,3,0,0,0,5,346
155,Básica,9,,19,ATLIXCO,100,38,13,0,0,0,0,4,155
156,Básica,9,,19,ATLIXCO,65,33,7,0,0,0,0,0,105
157,Básica,9,,19,ATLIXCO,213,109,16,1,1,0,0,2,342
158,Básica,9,,19,ATLIXCO,110,96,13,0,0,0,0,0,219
158,Contigua,9,,19,ATLIXCO,101,86,8,3,1,0,0,8,207
159,Básica,9,,19,ATLIXCO,193,92,12,3,0,0,0,3,303
159,Contigua,9,,19,ATLIXCO,188,76,13,0,0,0,0,4,281
160,Básica,9,,19,ATLIXCO,277,138,9,7,0,1,0,11,443
160,Contigua,9,,19,ATLIXCO,258,134,12,3,0,0,0,10,417
161,Básica,9,,19,ATLIXCO,216,82,8,1,0,0,0,2,309
161,Contigua,9,,19,ATLIXCO,0,0,0,0,0,0,0,0,0
162,Básica,9,,19,ATLIXCO,253,126,11,1,0,0,0,3,394
162,Contigua,9,,19,ATLIXCO,0,0,0,0,0,0,0,0,0
163,Básica,9,,19,ATLIXCO,0,0,0,0,0,0,0,0,0
163,Contigua,9,,19,ATLIXCO,199,111,15,2,0,0,0,9,336
163,Contigua2,9,,19,ATLIXCO,181,87,21,7,0,0,0,10,306
164,Básica,9,,19,ATLIXCO,177,84,10,0,0,0,0,4,275
164,Contigua,9,,19,ATLIXCO,170,70,11,3,0,0,0,6,260
164,Contigua2,9,,19,ATLIXCO,172,73,13,3,0,0,0,4,265
165,Básica,9,,19,ATLIXCO,235,112,15,2,0,0,0,0,364
165,Contigua,9,,19,ATLIXCO,238,128,7,2,0,0,0,8,383
166,Básica,9,,19,ATLIXCO,263,102,13,3,0,0,0,0,381
166,Contigua,9,,19,ATLIXCO,277,92,15,2,0,0,0,9,395
167,Básica,9,,19,ATLIXCO,210,115,17,2,0,0,0,5,349
167,Contigua,9,,19,ATLIXCO,206,113,9,3,0,0,0,6,337
168,Básica,9,,19,ATLIXCO,252,130,10,5,0,0,0,8,405
168,Contigua,9,,19,ATLIXCO,211,151,17,1,0,0,0,0,380
169,Básica,9,,19,ATLIXCO,159,126,6,5,0,0,0,14,310
169,Contigua,9,,19,ATLIXCO,164,113,3,0,3,0,0,2,285
170,Básica,9,,19,ATLIXCO,139,106,5,3,0,0,0,3,256
170,Contigua,9,,19,ATLIXCO,157,99,6,3,0,0,0,0,265
171,Básica,9,,19,ATLIXCO,173,88,3,5,0,0,0,3,272
172,Básica,9,,19,ATLIXCO,52,49,3,3,0,0,0,0,107
173,Básica,9,,19,ATLIXCO,0,0,0,0,36,0,0,0,36
173,Contigua,9,,19,ATLIXCO,68,67,10,3,0,0,0,4,152
174,Básica,9,,19,ATLIXCO,167,138,16,15,9,1,0,9,355
174,Contigua,9,,19,ATLIXCO,148,138,14,4,0,0,0,0,304
175,Básica,9,,19,ATLIXCO,99,79,24,1,0,0,0,0,203
175,Contigua,9,,19,ATLIXCO,108,63,40,1,0,0,0,3,215
176,Básica,9,,19,ATLIXCO,321,112,18,3,0,0,0,8,462
177,Básica,9,,19,ATLIXCO,175,104,21,1,0,0,0,3,304
177,Contigua,9,,19,ATLIXCO,163,110,20,1,0,0,0,4,298
177,Contigua2,9,,19,ATLIXCO,182,90,28,3,0,0,0,5,308
178,Básica,9,,19,ATLIXCO,239,105,11,1,0,0,0,0,356
178,Contigua,9,,19,ATLIXCO,229,127,13,3,0,0,0,5,377
179,Básica,9,,19,ATLIXCO,272,151,17,4,0,0,0,0,444
180,Básica,9,,19,ATLIXCO,163,79,7,4,0,0,0,5,258
