CLAVE,MUNICIPIO,SECCIÓN,CASILLA,PRI,PT,PVEM,PSD,PAN-PRD-PC-PANAL,PRI-PVEM,PAN-PRI-PRD-PT-PVEM-PC-PANAL-PSD,NULOS,NO REGISTRADOS
99,La Trinitaria,1554,B,0,5,0,0,176,294,,19,0
99,La Trinitaria,1554,C1,0,12,0,0,139,311,,16,8
99,La Trinitaria,1555,B,0,6,0,0,153,176,,20,0
99,La Trinitaria,1555,C1,0,6,0,0,172,157,,23,0
99,La Trinitaria,1555,X1,0,2,0,0,24,58,,5,0
99,La Trinitaria,1556,B,0,2,0,0,262,135,,18,0
99,La Trinitaria,1556,X1A,0,9,0,1,142,137,,95,0
99,La Trinitaria,1556,X1B,0,9,0,0,151,106,,13,0
99,La Trinitaria,1557,B,0,12,0,0,231,150,,18,0
99,La Trinitaria,1557,C1,0,10,0,0,237,149,,21,0
99,La Trinitaria,1558,B,0,11,0,0,142,206,,33,0
99,La Trinitaria,1558,C1,0,10,0,0,138,199,,30,2
99,La Trinitaria,1559,B,0,7,0,0,185,133,,45,0
99,La Trinitaria,1559,C1,0,7,0,0,182,130,,39,0
99,La Trinitaria,1559,C2,0,14,0,0,218,129,,23,0
99,La Trinitaria,1560,B,0,13,0,0,175,235,,30,0
99,La Trinitaria,1561,B,0,2,0,0,229,171,,26,0
99,La Trinitaria,1561,C1,0,7,0,0,167,74,,26,0
99,La Trinitaria,1562,B,0,9,0,0,154,107,,21,0
99,La Trinitaria,1562,C1,0,6,0,0,226,162,,23,0
99,La Trinitaria,1563,B,0,4,0,0,101,111,,0,0
99,La Trinitaria,1564,B,0,13,0,0,250,177,,0,0
99,La Trinitaria,1564,C1,0,20,0,0,273,165,,28,3
99,La Trinitaria,1564,C2,0,17,0,0,224,165,,29,4
99,La Trinitaria,1565,B,0,15,0,0,145,188,,17,0
99,La Trinitaria,1565,C1,0,18,0,0,170,195,,15,1
99,La Trinitaria,1565,C2,0,10,0,0,173,193,,27,0
99,La Trinitaria,1566,B,0,0,0,0,222,204,,20,0
99,La Trinitaria,1566,C1,0,6,0,0,235,207,,21,0
99,La Trinitaria,1567,B,0,7,0,0,163,246,,21,3
99,La Trinitaria,1567,C1,0,7,0,0,192,230,,0,0
100,Tumbalá,1568,B,116,91,119,0,111,0,,19,0
100,Tumbalá,1568,C1,128,95,110,0,105,0,,19,0
100,Tumbalá,1568,C2,130,85,143,0,84,0,,15,1
100,Tumbalá,1569,B,63,158,150,0,80,0,,18,2
100,Tumbalá,1569,C1,50,118,184,0,105,0,,22,3
100,Tumbalá,1570,B,45,72,236,0,64,0,,27,4
100,Tumbalá,1570,C1,53,57,214,0,86,0,,23,5
100,Tumbalá,1570,X1,33,30,54,0,62,0,,8,0
100,Tumbalá,1571,B,60,132,114,0,100,0,,10,1
100,Tumbalá,1571,C1,58,167,118,0,57,0,,4,0
100,Tumbalá,1571,C2,75,130,134,0,72,0,,7,2
100,Tumbalá,1571,X1,20,33,96,0,35,0,,16,0
100,Tumbalá,1572,B,111,104,188,0,95,0,,0,0
100,Tumbalá,1572,C1,87,81,219,0,107,0,,26,4
100,Tumbalá,1572,X1A,46,40,156,0,72,0,,0,0
100,Tumbalá,1572,X1B,34,44,157,0,80,0,,16,0
100,Tumbalá,1573,B,48,125,80,0,33,0,,25,0
100,Tumbalá,1573,C1,40,126,64,0,50,0,,26,3
100,Tumbalá,1574,B,148,86,146,0,43,0,,11,1
100,Tumbalá,1574,C1,197,63,113,0,44,0,,13,2
100,Tumbalá,1574,C2,156,85,144,0,30,0,,19,0
100,Tumbalá,1575,B,48,82,98,0,129,0,,23,4
100,Tumbalá,1575,C1,84,77,118,0,115,0,,20,2
100,Tumbalá,1575,C2,59,65,122,0,148,0,,9,3
100,Tumbalá,1576,B,98,44,148,0,85,0,,0,0
100,Tumbalá,1576,C1,89,64,122,0,92,0,,11,0
100,Tumbalá,1576,X1,87,32,170,0,85,0,,18,3
100,Tumbalá,1577,B,42,79,102,0,89,0,,17,3
100,Tumbalá,1577,C1,57,56,104,0,90,0,,17,1
100,Tumbalá,1578,B,84,122,117,0,167,0,,14,1
100,Tumbalá,1578,C1,103,135,127,0,147,0,,17,0
100,Tumbalá,1578,C2,106,76,153,0,170,0,,13,7
100,Tumbalá,1579,B,57,39,180,0,77,0,,14,0
100,Tumbalá,1579,C1,63,32,183,0,76,0,,17,0
100,Tumbalá,1579,X1,223,25,110,0,88,0,,13,1
101,Tuxtla Chico,1580,B,114,24,34,0,154,0,,17,0
101,Tuxtla Chico,1581,B,54,37,28,0,229,0,,15,0
101,Tuxtla Chico,1581,C1,71,34,29,0,188,0,,19,0
101,Tuxtla Chico,1582,B,29,24,39,0,200,0,,15,0
101,Tuxtla Chico,1582,C1,54,22,35,0,205,0,,11,0
101,Tuxtla Chico,1583,B,86,53,32,0,179,0,,16,3
101,Tuxtla Chico,1583,C1,68,56,28,0,188,0,,18,0
101,Tuxtla Chico,1584,B,85,16,46,0,161,0,,6,0
101,Tuxtla Chico,1584,C1,48,17,29,0,161,0,,13,0
101,Tuxtla Chico,1585,B,113,55,28,0,200,0,,15,0
101,Tuxtla Chico,1585,X1,37,33,15,0,123,0,,20,0
101,Tuxtla Chico,1586,B,53,34,13,0,170,0,,26,0
101,Tuxtla Chico,1586,C1,40,28,31,0,192,0,,25,0
101,Tuxtla Chico,1586,C2,53,29,15,0,200,0,,19,1
101,Tuxtla Chico,1587,B,52,18,55,0,153,0,,19,2
101,Tuxtla Chico,1587,C1,67,19,63,0,115,0,,19,0
101,Tuxtla Chico,1588,B,52,24,25,0,127,0,,18,0
101,Tuxtla Chico,1588,C1,42,32,20,0,125,0,,20,0
101,Tuxtla Chico,1589,B,126,22,70,0,158,0,,41,0
101,Tuxtla Chico,1590,B,56,27,57,0,102,0,,21,0
101,Tuxtla Chico,1590,C1,33,20,46,0,127,0,,0,0
101,Tuxtla Chico,1590,X1,48,9,25,0,78,0,,30,0
101,Tuxtla Chico,1591,B,56,39,40,0,194,0,,27,0
101,Tuxtla Chico,1591,C1,73,28,72,0,163,0,,20,0
101,Tuxtla Chico,1591,C2,83,29,47,0,148,0,,24,0
101,Tuxtla Chico,1592,B,41,32,58,0,177,0,,22,7
101,Tuxtla Chico,1592,C1,39,47,63,0,178,0,,27,0
101,Tuxtla Chico,1592,C2,53,31,45,0,173,0,,17,0
101,Tuxtla Chico,1593,B,71,46,41,0,112,0,,16,0
101,Tuxtla Chico,1593,C1,40,52,34,0,103,0,,25,0
101,Tuxtla Chico,1593,X1,46,21,41,0,58,0,,6,0
101,Tuxtla Chico,1594,B,159,10,42,0,169,0,,19,0
101,Tuxtla Chico,1594,C1,132,18,35,0,188,0,,0,0
101,Tuxtla Chico,1594,C2,135,13,34,0,168,0,,24,1
101,Tuxtla Chico,1595,B,52,36,38,0,116,0,,21,1
101,Tuxtla Chico,1596,B,107,23,25,0,146,0,,15,0
101,Tuxtla Chico,1596,C1,110,35,18,0,141,0,,29,0
101,Tuxtla Chico,1597,B,46,26,35,0,124,0,,8,0
101,Tuxtla Chico,1597,C1,51,8,36,0,124,0,,4,0
101,Tuxtla Chico,1598,B,82,21,44,0,89,0,,22,2
101,Tuxtla Chico,1598,C1,71,15,42,0,127,0,,16,0
101,Tuxtla Chico,1598,C2,66,33,64,0,112,0,,14,1
101,Tuxtla Chico,1599,B,145,35,25,0,146,0,,23,2
101,Tuxtla Chico,1600,B,48,11,88,0,73,0,,14,0
101,Tuxtla Chico,1600,C1,42,13,95,0,80,0,,16,0
101,Tuxtla Chico,1601,B,46,38,29,0,95,0,,0,0
101,Tuxtla Chico,1601,C1,36,40,45,0,130,0,,23,0
102,Tuxtla Gutiérrez,1602,B,32,9,12,2,94,0,,18,0
102,Tuxtla Gutiérrez,1602,C1,16,10,23,3,86,0,,18,0
102,Tuxtla Gutiérrez,1602,C2,33,9,11,0,89,0,,14,0
102,Tuxtla Gutiérrez,1602,C3,22,12,13,2,105,0,,11,5
102,Tuxtla Gutiérrez,1602,C4,27,11,11,1,83,0,,16,0
102,Tuxtla Gutiérrez,1602,C5,33,8,18,3,79,0,,19,0
102,Tuxtla Gutiérrez,1602,C6,37,13,15,2,86,0,,19,0
102,Tuxtla Gutiérrez,1602,C7,22,8,12,2,91,0,,11,0
102,Tuxtla Gutiérrez,1602,C8,25,10,16,1,105,0,,9,1
102,Tuxtla Gutiérrez,1603,B,15,4,10,1,116,0,,19,2
102,Tuxtla Gutiérrez,1603,C1,41,9,15,2,137,0,,13,1
102,Tuxtla Gutiérrez,1603,C2,42,5,14,1,142,0,,0,0
102,Tuxtla Gutiérrez,1603,C3,21,9,18,1,133,0,,17,0
102,Tuxtla Gutiérrez,1604,B,23,6,18,0,130,0,,9,1
102,Tuxtla Gutiérrez,1604,C1,28,12,19,3,127,0,,29,0
102,Tuxtla Gutiérrez,1604,C2,32,6,9,5,125,0,,20,0
102,Tuxtla Gutiérrez,1604,C3,33,4,19,1,131,0,,21,0
102,Tuxtla Gutiérrez,1605,B,29,8,14,4,120,0,,12,0
102,Tuxtla Gutiérrez,1605,C1,25,5,15,3,116,0,,13,0
102,Tuxtla Gutiérrez,1605,C2,22,6,16,4,106,0,,10,1
102,Tuxtla Gutiérrez,1605,C3,16,4,13,3,132,0,,14,0
102,Tuxtla Gutiérrez,1606,B,19,6,9,4,91,0,,10,0
102,Tuxtla Gutiérrez,1606,C1,30,6,14,3,89,0,,7,1
102,Tuxtla Gutiérrez,1606,C10,21,3,10,4,98,0,,15,0
102,Tuxtla Gutiérrez,1606,C11,29,8,19,1,97,0,,4,3
102,Tuxtla Gutiérrez,1606,C12,28,7,14,4,79,0,,10,1
102,Tuxtla Gutiérrez,1606,C13,29,11,19,3,93,0,,15,0
102,Tuxtla Gutiérrez,1606,C14,22,6,18,5,84,0,,9,0
102,Tuxtla Gutiérrez,1606,C15,27,6,16,3,99,0,,14,0
102,Tuxtla Gutiérrez,1606,C16,20,5,12,3,78,0,,7,0
102,Tuxtla Gutiérrez,1606,C17,22,10,16,2,86,0,,13,0
102,Tuxtla Gutiérrez,1606,C18,29,9,19,2,91,0,,13,1
102,Tuxtla Gutiérrez,1606,C19,27,14,10,2,89,0,,9,0
102,Tuxtla Gutiérrez,1606,C2,28,5,17,0,78,0,,8,0
102,Tuxtla Gutiérrez,1606,C20,22,6,23,5,71,0,,12,0
102,Tuxtla Gutiérrez,1606,C21,25,6,11,5,91,0,,3,2
102,Tuxtla Gutiérrez,1606,C22,25,5,11,3,92,0,,12,0
102,Tuxtla Gutiérrez,1606,C23,23,5,14,2,108,0,,11,0
102,Tuxtla Gutiérrez,1606,C3,27,11,13,1,101,0,,6,0
102,Tuxtla Gutiérrez,1606,C4,24,4,22,2,91,0,,12,0
102,Tuxtla Gutiérrez,1606,C5,28,8,12,2,81,0,,10,1
102,Tuxtla Gutiérrez,1606,C6,19,4,15,2,90,0,,17,0
102,Tuxtla Gutiérrez,1606,C7,23,6,13,4,101,0,,5,0
102,Tuxtla Gutiérrez,1606,C8,22,14,14,6,106,0,,12,1
102,Tuxtla Gutiérrez,1606,C9,15,6,10,6,84,0,,20,0
102,Tuxtla Gutiérrez,1607,B,13,10,15,4,69,0,,9,1
102,Tuxtla Gutiérrez,1607,C1,14,2,7,3,61,0,,10,0
102,Tuxtla Gutiérrez,1607,C2,20,4,12,4,78,0,,14,1
102,Tuxtla Gutiérrez,1608,B,25,10,20,4,125,0,,0,0
102,Tuxtla Gutiérrez,1608,C1,29,9,13,3,131,0,,9,0
102,Tuxtla Gutiérrez,1608,C2,53,11,38,4,248,0,,28,0
102,Tuxtla Gutiérrez,1608,C3,28,11,17,3,124,0,,22,0
102,Tuxtla Gutiérrez,1608,C4,31,11,19,1,127,0,,13,1
102,Tuxtla Gutiérrez,1609,B,26,6,23,1,84,0,,9,0
102,Tuxtla Gutiérrez,1609,C1,34,10,28,3,82,0,,11,0
102,Tuxtla Gutiérrez,1609,C2,27,9,22,3,88,0,,15,0
102,Tuxtla Gutiérrez,1609,C3,35,8,20,0,90,0,,12,0
102,Tuxtla Gutiérrez,1609,C4,36,7,28,2,92,0,,15,0
102,Tuxtla Gutiérrez,1609,C5,28,10,23,1,104,0,,16,0
102,Tuxtla Gutiérrez,1610,B,23,7,16,1,91,0,,13,0
102,Tuxtla Gutiérrez,1610,C1,27,12,10,2,90,0,,14,0
102,Tuxtla Gutiérrez,1610,C2,26,2,15,1,74,0,,12,0
102,Tuxtla Gutiérrez,1610,C3,26,8,15,1,85,0,,21,0
102,Tuxtla Gutiérrez,1610,C4,26,8,19,3,67,0,,16,2
102,Tuxtla Gutiérrez,1610,C5,25,5,12,2,72,0,,16,0
102,Tuxtla Gutiérrez,1610,C6,34,10,17,3,76,0,,13,0
102,Tuxtla Gutiérrez,1611,B,23,6,16,5,101,0,,15,1
102,Tuxtla Gutiérrez,1611,C1,17,6,13,6,110,0,,20,1
102,Tuxtla Gutiérrez,1611,C2,29,7,14,2,103,0,,5,2
102,Tuxtla Gutiérrez,1611,C3,30,8,14,1,106,0,,7,0
102,Tuxtla Gutiérrez,1611,C4,26,4,16,2,106,0,,11,3
102,Tuxtla Gutiérrez,1612,B,21,11,16,5,60,0,,14,2
102,Tuxtla Gutiérrez,1612,C1,33,10,12,1,92,0,,9,0
102,Tuxtla Gutiérrez,1612,C2,24,7,12,5,80,0,,14,0
102,Tuxtla Gutiérrez,1612,C3,24,10,15,2,73,0,,6,0
102,Tuxtla Gutiérrez,1613,B,26,17,11,5,86,0,,8,0
102,Tuxtla Gutiérrez,1613,C1,24,12,20,4,84,0,,9,2
102,Tuxtla Gutiérrez,1613,C2,33,22,22,4,85,0,,13,0
102,Tuxtla Gutiérrez,1614,B,30,10,24,3,75,0,,14,0
102,Tuxtla Gutiérrez,1614,C1,33,6,19,2,77,0,,4,2
102,Tuxtla Gutiérrez,1614,C2,67,21,54,8,171,0,,24,0
102,Tuxtla Gutiérrez,1614,C3,23,7,16,2,111,0,,12,0
102,Tuxtla Gutiérrez,1615,B,23,5,18,1,82,0,,10,0
102,Tuxtla Gutiérrez,1615,C1,28,3,16,1,75,0,,7,0
102,Tuxtla Gutiérrez,1615,C2,20,5,12,4,92,0,,15,0
102,Tuxtla Gutiérrez,1615,C3,24,8,16,2,93,0,,11,0
102,Tuxtla Gutiérrez,1615,C4,23,11,22,5,82,0,,19,0
102,Tuxtla Gutiérrez,1615,C5,23,14,17,2,91,0,,6,0
102,Tuxtla Gutiérrez,1616,B,40,2,18,3,89,0,,21,3
102,Tuxtla Gutiérrez,1616,C1,29,13,18,1,104,0,,17,0
102,Tuxtla Gutiérrez,1616,C10,46,4,18,1,99,0,,25,0
102,Tuxtla Gutiérrez,1616,C11,37,8,15,2,116,0,,18,2
102,Tuxtla Gutiérrez,1616,C12,28,6,16,3,103,0,,17,0
102,Tuxtla Gutiérrez,1616,C2,38,5,13,1,95,0,,16,168
102,Tuxtla Gutiérrez,1616,C3,21,9,23,1,98,0,,23,0
102,Tuxtla Gutiérrez,1616,C4,20,8,15,2,112,0,,14,0
102,Tuxtla Gutiérrez,1616,C5,28,6,23,0,101,0,,21,0
102,Tuxtla Gutiérrez,1616,C6,32,6,15,5,105,0,,27,4
102,Tuxtla Gutiérrez,1616,C7,38,10,20,5,102,0,,15,2
102,Tuxtla Gutiérrez,1616,C8,37,11,14,1,98,0,,24,0
102,Tuxtla Gutiérrez,1616,C9,38,9,21,0,99,0,,21,0
102,Tuxtla Gutiérrez,1617,B,27,14,9,1,97,0,,19,0
102,Tuxtla Gutiérrez,1617,C1,42,16,20,5,73,0,,14,0
102,Tuxtla Gutiérrez,1617,C2,49,18,18,2,82,0,,12,2
102,Tuxtla Gutiérrez,1617,C3,22,14,19,3,74,0,,12,0
102,Tuxtla Gutiérrez,1617,C4,41,19,16,3,94,0,,9,0
102,Tuxtla Gutiérrez,1618,B,38,21,9,3,87,0,,15,0
102,Tuxtla Gutiérrez,1618,C1,32,13,5,4,75,0,,22,0
102,Tuxtla Gutiérrez,1618,C2,36,8,10,2,102,0,,15,1
102,Tuxtla Gutiérrez,1619,B,38,8,7,3,82,0,,19,0
102,Tuxtla Gutiérrez,1619,C1,40,4,13,3,87,0,,17,0
102,Tuxtla Gutiérrez,1619,C2,22,11,12,3,73,0,,13,0
102,Tuxtla Gutiérrez,1620,B,42,11,10,3,97,0,,17,0
102,Tuxtla Gutiérrez,1620,C1,40,11,25,0,105,0,,0,2
102,Tuxtla Gutiérrez,1620,C2,31,5,17,3,101,0,,20,0
102,Tuxtla Gutiérrez,1621,B,23,2,11,2,42,0,,13,0
102,Tuxtla Gutiérrez,1621,C1,18,6,6,3,57,0,,12,1
102,Tuxtla Gutiérrez,1622,B,25,3,12,1,79,0,,0,0
102,Tuxtla Gutiérrez,1622,C1,13,8,16,1,65,0,,11,0
102,Tuxtla Gutiérrez,1622,C2,16,10,14,4,81,0,,15,0
102,Tuxtla Gutiérrez,1622,C3,16,4,12,2,69,0,,6,0
102,Tuxtla Gutiérrez,1622,C4,18,7,8,0,59,0,,8,0
102,Tuxtla Gutiérrez,1622,C5,23,4,11,0,77,0,,14,1
102,Tuxtla Gutiérrez,1622,C6,16,4,14,1,49,0,,6,0
102,Tuxtla Gutiérrez,1623,B,34,13,14,1,122,0,,9,0
102,Tuxtla Gutiérrez,1623,C1,29,9,10,1,118,0,,11,0
102,Tuxtla Gutiérrez,1623,C2,33,11,6,3,115,0,,11,0
102,Tuxtla Gutiérrez,1624,B,14,11,8,2,95,0,,14,1
102,Tuxtla Gutiérrez,1624,C1,27,9,13,1,101,0,,14,1
102,Tuxtla Gutiérrez,1624,C2,18,8,11,6,104,0,,14,3
102,Tuxtla Gutiérrez,1625,B,21,15,11,3,125,0,,10,0
102,Tuxtla Gutiérrez,1625,C1,30,12,14,2,104,0,,11,0
102,Tuxtla Gutiérrez,1625,C2,34,10,16,2,119,0,,20,0
102,Tuxtla Gutiérrez,1625,C3,35,16,14,3,118,0,,13,1
102,Tuxtla Gutiérrez,1626,B,24,8,13,2,67,0,,19,0
102,Tuxtla Gutiérrez,1626,C1,23,3,13,4,80,0,,16,0
102,Tuxtla Gutiérrez,1626,C2,21,11,18,4,69,0,,11,0
102,Tuxtla Gutiérrez,1627,B,27,5,20,5,98,0,,28,0
102,Tuxtla Gutiérrez,1627,C1,41,8,18,5,110,0,,21,0
102,Tuxtla Gutiérrez,1628,B,47,5,2,2,74,0,,14,0
102,Tuxtla Gutiérrez,1628,C1,35,5,9,5,65,0,,17,2
102,Tuxtla Gutiérrez,1628,C2,37,11,12,3,70,0,,15,1
102,Tuxtla Gutiérrez,1629,B,42,7,20,4,67,0,,17,1
102,Tuxtla Gutiérrez,1629,C1,32,13,13,1,70,0,,19,0
102,Tuxtla Gutiérrez,1629,C2,31,8,18,4,80,0,,14,0
102,Tuxtla Gutiérrez,1629,C3,40,11,18,2,8,0,,16,0
102,Tuxtla Gutiérrez,1629,C4,31,13,15,4,71,0,,14,0
102,Tuxtla Gutiérrez,1630,B,18,11,15,3,84,0,,14,0
102,Tuxtla Gutiérrez,1630,C1,29,12,13,4,86,0,,12,1
102,Tuxtla Gutiérrez,1630,C2,26,7,14,1,90,0,,12,0
102,Tuxtla Gutiérrez,1631,B,43,12,10,4,82,0,,11,4
102,Tuxtla Gutiérrez,1631,C1,22,10,11,3,85,0,,18,1
102,Tuxtla Gutiérrez,1631,C2,33,12,13,3,76,0,,15,0
102,Tuxtla Gutiérrez,1632,B,47,8,15,1,99,0,,13,3
102,Tuxtla Gutiérrez,1632,C1,26,11,13,4,98,0,,19,0
102,Tuxtla Gutiérrez,1633,B,37,9,21,3,78,0,,31,0
102,Tuxtla Gutiérrez,1633,C1,49,10,17,1,44,0,,18,0
102,Tuxtla Gutiérrez,1633,C2,47,9,16,3,84,0,,25,0
102,Tuxtla Gutiérrez,1634,B,34,3,17,3,91,0,,28,0
102,Tuxtla Gutiérrez,1634,C1,31,20,14,3,88,0,,20,1
102,Tuxtla Gutiérrez,1634,C2,38,5,24,1,85,0,,19,0
102,Tuxtla Gutiérrez,1635,B,30,2,5,1,81,0,,18,0
102,Tuxtla Gutiérrez,1635,C1,24,6,16,1,74,0,,22,0
102,Tuxtla Gutiérrez,1636,B,34,7,13,2,126,0,,13,0
102,Tuxtla Gutiérrez,1636,C1,33,8,19,1,113,0,,24,0
102,Tuxtla Gutiérrez,1636,C2,50,11,15,7,92,0,,11,0
102,Tuxtla Gutiérrez,1637,B,38,5,11,2,82,0,,8,1
102,Tuxtla Gutiérrez,1637,C1,41,9,14,0,110,0,,11,2
102,Tuxtla Gutiérrez,1637,C2,40,6,13,5,90,0,,14,0
102,Tuxtla Gutiérrez,1637,C3,30,12,11,1,74,0,,12,0
102,Tuxtla Gutiérrez,1638,B,40,7,13,1,84,0,,17,0
102,Tuxtla Gutiérrez,1638,C1,33,7,9,1,77,0,,18,0
102,Tuxtla Gutiérrez,1638,C2,46,8,16,3,81,0,,19,0
102,Tuxtla Gutiérrez,1638,C3,38,5,10,4,87,0,,15,2
102,Tuxtla Gutiérrez,1638,C4,32,10,9,2,85,0,,13,0
102,Tuxtla Gutiérrez,1638,C5,42,3,10,2,93,0,,18,0
102,Tuxtla Gutiérrez,1638,C6,42,6,8,2,92,0,,8,0
102,Tuxtla Gutiérrez,1639,B,29,12,16,1,95,0,,15,0
102,Tuxtla Gutiérrez,1639,C1,32,3,9,3,108,0,,7,0
102,Tuxtla Gutiérrez,1639,C2,40,12,9,1,109,0,,11,0
102,Tuxtla Gutiérrez,1640,B,41,6,15,2,71,0,,28,0
102,Tuxtla Gutiérrez,1640,C1,46,3,15,4,93,0,,20,0
102,Tuxtla Gutiérrez,1640,C2,56,9,12,1,84,0,,21,2
102,Tuxtla Gutiérrez,1640,C3,40,12,32,1,76,0,,18,2
102,Tuxtla Gutiérrez,1640,C4,33,12,8,2,77,0,,14,1
102,Tuxtla Gutiérrez,1640,C5,51,5,13,2,83,0,,19,0
102,Tuxtla Gutiérrez,1640,C6,52,8,9,2,95,0,,18,5
102,Tuxtla Gutiérrez,1640,C7,36,5,30,7,88,0,,21,0
102,Tuxtla Gutiérrez,1640,C8,59,7,12,4,87,0,,15,0
102,Tuxtla Gutiérrez,1641,B,48,8,16,5,67,0,,30,2
102,Tuxtla Gutiérrez,1641,C1,58,9,17,3,72,0,,25,2
102,Tuxtla Gutiérrez,1641,C2,75,6,9,2,67,0,,29,3
102,Tuxtla Gutiérrez,1641,C3,58,7,11,3,66,0,,34,0
102,Tuxtla Gutiérrez,1642,B,55,5,26,5,66,0,,14,2
102,Tuxtla Gutiérrez,1642,C1,42,5,14,2,63,0,,18,0
102,Tuxtla Gutiérrez,1643,B,31,11,7,0,80,0,,16,0
102,Tuxtla Gutiérrez,1643,C1,26,6,10,2,66,0,,21,0
102,Tuxtla Gutiérrez,1643,C2,30,4,15,1,78,0,,21,0
102,Tuxtla Gutiérrez,1644,B,25,1,14,3,62,0,,28,0
102,Tuxtla Gutiérrez,1644,C1,41,4,17,1,70,0,,11,0
102,Tuxtla Gutiérrez,1644,C2,37,5,12,0,72,0,,9,0
102,Tuxtla Gutiérrez,1645,B,44,8,10,0,91,0,,25,2
102,Tuxtla Gutiérrez,1645,C1,43,7,16,0,96,0,,24,0
102,Tuxtla Gutiérrez,1645,C2,37,7,22,0,82,0,,32,4
102,Tuxtla Gutiérrez,1646,B,54,3,16,4,59,0,,32,0
102,Tuxtla Gutiérrez,1646,C1,63,4,16,0,78,0,,34,0
102,Tuxtla Gutiérrez,1646,C2,70,7,12,4,65,0,,42,5
102,Tuxtla Gutiérrez,1647,B,38,11,14,5,117,0,,23,6
102,Tuxtla Gutiérrez,1647,C1,38,9,11,4,127,0,,20,2
102,Tuxtla Gutiérrez,1647,C2,33,8,26,1,125,0,,13,0
102,Tuxtla Gutiérrez,1648,B,45,15,20,8,116,0,,37,0
102,Tuxtla Gutiérrez,1648,C1,49,13,26,3,120,0,,38,0
102,Tuxtla Gutiérrez,1649,B,51,6,14,1,80,0,,32,0
102,Tuxtla Gutiérrez,1649,C1,46,9,10,1,73,0,,22,0
102,Tuxtla Gutiérrez,1649,C2,50,3,14,2,65,0,,16,0
102,Tuxtla Gutiérrez,1650,B,18,10,25,6,91,0,,15,4
102,Tuxtla Gutiérrez,1650,C1,16,4,15,1,86,0,,13,0
102,Tuxtla Gutiérrez,1651,B,32,11,15,1,80,0,,20,5
102,Tuxtla Gutiérrez,1651,C1,29,10,23,4,100,0,,16,0
102,Tuxtla Gutiérrez,1651,C2,29,12,19,2,93,0,,19,0
102,Tuxtla Gutiérrez,1652,B,30,6,13,2,46,0,,15,3
102,Tuxtla Gutiérrez,1652,C1,25,11,14,3,57,0,,17,0
102,Tuxtla Gutiérrez,1652,C2,33,1,10,0,49,0,,10,1
102,Tuxtla Gutiérrez,1653,B,40,16,17,4,75,0,,24,1
102,Tuxtla Gutiérrez,1653,C1,42,11,11,3,81,0,,17,0
102,Tuxtla Gutiérrez,1653,C2,45,11,10,2,101,0,,18,0
102,Tuxtla Gutiérrez,1654,B,49,15,10,2,64,0,,21,5
102,Tuxtla Gutiérrez,1654,C1,46,8,23,4,68,0,,25,3
102,Tuxtla Gutiérrez,1655,B,46,12,15,8,116,0,,18,0
102,Tuxtla Gutiérrez,1655,C1,33,7,12,6,134,0,,18,2
102,Tuxtla Gutiérrez,1655,C2,38,7,19,7,134,0,,17,0
102,Tuxtla Gutiérrez,1656,B,34,5,12,6,102,0,,21,0
102,Tuxtla Gutiérrez,1656,C1,33,10,17,6,90,0,,13,1
102,Tuxtla Gutiérrez,1657,B,54,7,12,3,88,0,,23,0
102,Tuxtla Gutiérrez,1657,C1,40,7,15,0,107,0,,17,0
102,Tuxtla Gutiérrez,1657,C2,47,8,24,2,114,0,,15,4
102,Tuxtla Gutiérrez,1657,C3,37,9,16,3,119,0,,17,1
102,Tuxtla Gutiérrez,1658,B,35,5,19,7,72,0,,13,0
102,Tuxtla Gutiérrez,1658,C1,33,9,15,5,89,0,,24,0
102,Tuxtla Gutiérrez,1658,C2,30,9,9,1,72,0,,17,0
102,Tuxtla Gutiérrez,1658,C3,49,6,21,4,88,0,,30,0
102,Tuxtla Gutiérrez,1658,C4,48,7,12,1,98,0,,19,0
102,Tuxtla Gutiérrez,1659,B,38,18,10,1,83,0,,6,1
102,Tuxtla Gutiérrez,1659,C1,27,13,14,9,74,0,,16,0
102,Tuxtla Gutiérrez,1659,C2,37,8,12,1,70,0,,13,2
102,Tuxtla Gutiérrez,1659,C3,46,26,31,9,166,0,,18,0
102,Tuxtla Gutiérrez,1660,B,19,6,8,2,75,0,,15,0
102,Tuxtla Gutiérrez,1660,C1,29,9,15,1,78,0,,0,0
102,Tuxtla Gutiérrez,1660,C2,25,12,15,1,83,0,,18,16
102,Tuxtla Gutiérrez,1660,C3,21,6,12,2,76,0,,9,2
102,Tuxtla Gutiérrez,1661,B,28,11,9,3,103,0,,8,2
102,Tuxtla Gutiérrez,1661,C1,10,7,9,4,92,0,,17,0
102,Tuxtla Gutiérrez,1661,C2,31,6,15,2,23,0,,20,0
102,Tuxtla Gutiérrez,1661,C3,20,9,13,4,105,0,,15,0
102,Tuxtla Gutiérrez,1662,B,44,6,20,2,94,0,,16,0
102,Tuxtla Gutiérrez,1662,C1,42,8,14,4,65,0,,22,1
102,Tuxtla Gutiérrez,1662,C2,45,4,13,4,68,0,,21,1
102,Tuxtla Gutiérrez,1662,C3,47,4,24,7,84,0,,29,1
102,Tuxtla Gutiérrez,1663,B,26,14,15,4,72,0,,16,0
102,Tuxtla Gutiérrez,1663,C1,29,14,9,0,61,0,,20,0
102,Tuxtla Gutiérrez,1663,C2,30,11,10,2,65,0,,13,0
