CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5643,2,96,123,27,18,25,27,35,293,18,21,5,1,4,0,8,2,0,1,704,1,10,715,1011
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5644,2,56,106,19,10,19,11,28,222,20,10,0,0,0,0,5,0,0,0,506,0,16,522,759
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5645,2,38,66,19,8,10,20,19,241,18,12,2,0,0,0,10,1,0,1,465,0,13,478,754
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5646,1,28,68,12,5,11,3,17,119,6,5,1,0,0,0,9,1,0,0,285,0,16,301,422
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5647,1,28,55,13,5,4,14,20,125,4,6,0,0,0,0,0,0,0,0,274,0,8,282,380
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5649,6,275,383,155,53,97,131,130,1130,54,82,19,1,2,0,30,2,2,12,2558,2,64,2624,4236
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5650,13,917,798,231,120,188,257,263,2700,165,194,19,10,4,4,57,16,0,11,5954,6,131,6091,9275
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5651,5,203,252,132,46,47,195,102,1160,58,68,10,3,1,2,50,4,0,9,2342,2,53,2397,3690
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5652,17,587,874,450,149,164,230,331,3936,179,256,19,15,2,14,135,20,5,25,7391,1,232,7624,12189
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,5653,4,140,200,163,40,62,53,88,678,26,38,3,0,0,0,7,0,0,1,1499,0,66,1565,1572
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6171,3,134,109,37,20,58,25,54,534,18,37,8,1,1,0,14,1,0,3,1054,0,29,1083,1705
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6172,3,165,211,36,21,45,36,51,580,29,29,6,0,0,0,13,2,0,3,1227,1,28,1256,1743
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6173,2,60,57,16,12,24,38,15,335,13,17,3,0,0,0,7,3,0,1,601,0,15,616,823
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6174,2,92,111,21,16,31,57,18,407,24,42,0,0,0,0,5,1,0,2,827,0,27,854,1209
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6175,3,131,177,49,26,52,77,48,458,25,21,3,1,2,0,7,1,0,2,1080,0,30,1110,1563
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6176,3,160,210,68,21,40,119,29,497,25,38,7,1,1,0,11,1,0,1,1229,0,21,1250,1724
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6177,2,121,153,20,21,31,38,31,415,13,39,1,0,0,0,4,2,1,3,893,1,34,928,1279
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6178,3,119,149,52,26,36,63,51,514,36,14,5,3,1,2,16,0,0,3,1090,0,39,1129,1518
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6179,2,107,106,30,19,21,20,35,430,15,13,1,1,1,0,13,1,0,1,814,1,17,832,1176
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6180,2,80,131,38,12,30,94,25,317,13,11,0,0,1,1,8,3,0,1,765,6,18,789,1101
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6181,1,17,61,33,6,11,9,7,124,4,4,1,0,0,0,6,0,0,0,283,0,5,288,411
,15,MEXICO,11,TULTITLAN DE MARIANO ESCOBEDO,110,TULTITLAN,6182,2,66,81,27,3,14,33,21,260,13,6,0,0,0,0,5,0,1,2,532,0,20,552,822
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,654,7,329,454,43,75,162,53,96,1363,70,123,12,1,1,0,29,10,1,2,2824,2,96,2922,4814
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,655,5,267,332,35,83,108,36,74,1156,39,98,11,5,0,0,30,10,2,8,2294,2,68,2364,3558
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,656,6,303,448,51,81,156,40,148,1349,50,76,14,2,6,1,30,9,1,5,2770,1,77,2848,4218
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,657,3,156,187,13,15,121,9,83,674,21,27,9,0,0,0,11,2,0,2,1330,1,36,1367,1866
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,658,5,306,379,43,60,118,32,61,1013,33,77,11,1,0,0,17,7,1,6,2165,2,68,2235,3148
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,659,5,244,329,47,39,122,36,55,922,32,73,8,4,0,0,24,6,1,6,1948,1,50,1999,3302
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,660,4,241,336,35,46,107,30,41,781,32,52,3,0,0,0,18,8,1,1,1732,0,39,1771,2780
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,661,3,244,233,30,22,127,12,55,491,19,47,6,3,0,0,12,2,0,2,1305,0,41,1346,1783
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,662,5,294,332,35,30,153,40,79,750,55,72,20,2,0,0,23,7,1,4,1897,0,49,1946,3112
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,663,5,466,346,48,42,113,50,65,921,53,86,19,2,9,1,26,8,0,6,2261,0,61,2322,3603
,15,MEXICO,12,TEOLOYUCAN,23,COYOTEPEC,664,6,464,458,36,53,138,68,70,969,47,182,20,2,2,0,34,8,1,3,2555,0,65,2620,3968
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2243,4,155,433,36,28,52,51,30,908,29,68,5,1,0,0,9,0,0,4,1809,1,38,1848,2434
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2244,4,258,450,48,21,42,45,23,1031,22,80,5,0,1,2,15,2,0,1,2046,0,49,2095,2970
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2245,4,241,483,32,13,56,33,25,1077,15,79,6,1,1,0,15,2,0,1,2080,0,51,2131,2930
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2246,1,25,60,3,0,4,5,3,122,6,8,2,0,0,0,3,0,0,2,243,0,7,250,385
,15,MEXICO,12,TEOLOYUCAN,125,TONANITLA,2247,3,171,410,23,45,55,16,45,584,55,27,10,0,1,0,11,4,0,2,1459,0,57,1516,2084
,15,MEXICO,12,TEOLOYUCAN,125,TONANITLA,2248,4,226,397,72,56,125,80,65,838,54,42,6,1,1,0,14,1,0,3,1981,1,64,2046,2717
,15,MEXICO,12,TEOLOYUCAN,125,TONANITLA,2249,5,301,528,49,70,127,50,70,1063,50,44,8,3,3,0,20,2,0,2,2390,0,86,2476,3231
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2250,4,289,269,41,27,94,22,46,723,36,38,7,1,1,0,19,0,1,9,1623,1,41,1665,2360
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2251,2,141,99,14,4,23,8,17,358,12,10,3,1,2,0,4,1,0,1,698,0,15,713,984
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2252,2,138,128,8,12,39,5,12,235,15,12,5,0,0,0,9,2,0,2,622,2,16,640,891
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2253,1,91,109,8,10,14,10,18,205,9,13,6,0,1,0,7,1,1,0,503,0,22,525,682
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2254,2,79,111,11,3,21,3,15,138,7,7,0,104,0,0,163,0,0,0,662,1,16,679,937
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2255,2,141,156,14,16,21,8,16,254,11,21,3,0,0,1,11,0,0,0,673,1,17,691,1003
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2256,2,207,102,20,11,22,13,78,286,12,13,3,1,1,0,6,6,0,2,783,0,23,806,1050
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2257,2,184,135,18,4,24,19,22,357,14,24,10,2,0,0,6,3,0,1,823,4,26,853,1203
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2258,1,115,82,13,7,11,4,10,142,9,11,3,1,2,0,5,1,0,1,417,1,15,433,597
,15,MEXICO,12,TEOLOYUCAN,45,JALTENCO,2259,2,158,128,18,10,38,11,16,431,17,12,2,1,0,1,7,1,0,2,853,0,16,869,1244
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2448,2,134,181,11,10,14,35,18,342,12,14,1,0,0,0,1,1,0,1,775,0,13,788,1161
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2449,2,238,127,9,14,17,44,17,322,10,14,1,0,0,0,4,2,0,2,821,1,20,842,1102
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2450,6,396,641,42,52,47,226,48,1158,35,46,2,0,0,0,12,1,0,5,2711,6,70,2787,4004
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2451,5,337,530,25,41,48,122,38,920,28,39,4,0,0,1,9,0,0,2,2144,0,81,2225,3155
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2452,5,340,478,52,45,46,150,28,822,33,58,3,2,2,0,27,7,0,6,2099,0,73,2172,3206
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2453,5,627,296,55,34,63,248,62,913,33,46,0,1,1,1,9,1,1,0,2391,1,64,2456,3729
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2454,4,513,304,42,40,41,163,27,841,32,41,4,0,1,0,11,3,0,6,2069,1,90,2160,2926
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2455,3,400,244,23,20,12,74,18,507,13,12,3,0,0,0,6,4,1,2,1339,1,26,1366,1668
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2456,3,351,188,23,24,62,146,34,662,19,22,3,0,2,0,5,2,0,1,1544,1,41,1586,2051
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2457,4,263,187,44,33,36,249,36,654,26,16,3,1,1,0,16,6,1,3,1575,0,51,1626,2324
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2458,3,343,170,22,30,34,72,23,577,22,23,4,0,0,0,8,1,0,3,1332,1,43,1376,1860
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2459,14,1092,951,175,168,163,574,103,2939,150,171,10,2,4,0,64,11,2,12,6591,2,175,6768,10324
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2460,5,288,199,32,34,45,201,68,871,35,44,4,2,2,0,14,2,1,4,1846,1,61,1908,3163
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2461,1,91,59,7,3,5,20,4,126,1,3,0,0,0,0,1,0,0,0,320,0,11,331,441
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2462,7,578,670,96,64,72,401,25,1075,37,67,19,7,1,2,31,4,0,10,3159,0,90,3249,5119
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2463,4,193,274,57,43,32,325,23,649,34,19,3,0,2,1,32,2,1,4,1694,2,55,1751,2864
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3036,5,150,574,31,44,167,35,78,1180,182,41,5,0,1,0,6,6,0,4,2504,1,84,2589,3443
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3037,4,218,526,46,36,106,32,80,635,222,44,3,4,0,0,4,1,0,3,1960,2,66,2028,2603
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3038,3,103,342,26,21,64,26,42,460,100,23,2,0,0,0,5,1,0,1,1216,1,38,1255,1599
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3039,2,83,186,14,6,48,14,31,333,71,33,0,1,0,0,4,1,0,2,827,0,25,852,1126
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3040,4,164,510,37,40,109,42,83,926,142,31,3,0,1,1,10,0,0,5,2104,1,46,2151,2768
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3041,3,74,170,18,35,34,48,27,574,114,16,3,0,0,0,5,1,0,3,1122,1,34,1157,1542
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3042,3,48,207,22,23,48,14,26,707,118,27,3,1,0,0,14,2,1,1,1262,0,33,1295,1764
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3043,2,69,110,10,17,23,18,17,431,70,11,1,1,0,0,4,2,0,0,784,0,10,794,1021
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3044,10,251,599,150,70,113,94,115,2370,210,299,9,1,0,0,39,7,1,17,4345,1,128,4474,7220
,15,MEXICO,12,TEOLOYUCAN,59,NEXTLALPAN,3045,5,186,302,62,45,52,41,88,1317,219,49,5,1,1,1,16,6,0,8,2399,0,98,2497,3664
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4498,4,401,319,34,42,85,21,39,897,33,30,6,1,2,0,14,1,0,2,1927,1,77,2005,2816
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4499,6,419,514,31,37,142,46,86,1360,52,39,9,3,0,1,37,2,1,8,2787,1,90,2878,4319
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4500,3,209,313,32,16,40,18,27,444,17,19,7,3,2,0,9,3,1,2,1162,0,29,1191,1730
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4501,5,241,359,86,26,66,53,28,931,34,26,11,2,0,0,12,8,2,5,1890,1,76,1967,3040
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4502,3,197,230,44,21,30,67,25,738,26,25,3,0,2,1,9,3,0,6,1427,0,43,1470,2190
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4503,3,224,263,49,21,29,31,42,380,20,9,4,1,0,0,9,4,0,6,1092,2,28,1122,1794
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4504,4,179,347,49,20,35,21,49,873,33,16,6,2,1,0,19,6,0,4,1660,0,51,1711,2530
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4505,4,162,396,45,26,64,63,55,910,26,15,11,0,0,0,22,8,0,5,1808,0,53,1861,2558
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4506,4,319,374,39,23,100,81,36,930,40,39,4,1,3,0,17,7,1,7,2021,1,44,2066,2926
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4507,3,246,262,19,15,43,35,24,551,26,15,3,0,1,0,12,2,0,2,1256,1,39,1296,1794
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4508,3,227,306,35,26,39,8,41,570,22,22,9,1,1,0,10,3,0,6,1326,0,38,1364,1937
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4509,4,309,268,31,22,61,17,40,784,38,19,4,2,1,0,20,3,0,4,1623,0,44,1667,2417
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4510,4,203,439,32,28,63,28,57,977,35,23,5,0,0,0,14,9,0,0,1913,1,61,1975,2898
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4511,5,352,331,40,34,70,36,40,897,51,20,10,4,1,1,26,7,2,8,1930,1,54,1985,3007
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4512,4,345,261,76,24,69,30,25,819,40,12,4,2,2,1,15,5,1,3,1734,0,68,1802,2615
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4513,3,138,233,110,14,36,19,35,619,21,8,6,0,0,0,10,6,0,2,1257,0,30,1287,1779
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4514,3,130,261,125,23,25,12,22,566,15,15,2,1,0,0,8,4,0,3,1212,1,30,1243,1778
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4515,5,266,365,80,46,58,70,23,866,37,33,20,3,1,1,23,6,0,5,1903,2,72,1977,3409
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4516,3,132,238,28,26,29,25,19,479,27,21,7,1,0,5,11,0,1,0,1049,0,36,1085,1773
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4517,5,257,425,63,41,63,39,26,1011,52,37,9,5,3,0,34,3,0,2,2070,1,75,2146,3625
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4518,3,188,260,30,18,51,22,20,625,23,20,1,1,0,0,24,1,0,5,1289,1,36,1326,2107
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4519,6,303,499,75,45,93,31,56,1389,53,45,5,1,0,0,30,4,0,8,2637,0,73,2710,4156
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4520,1,74,96,19,4,13,4,16,206,13,5,2,0,0,0,4,0,0,3,459,1,16,476,695
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4521,3,179,240,43,24,75,23,24,554,18,13,2,6,0,0,19,5,1,1,1227,1,54,1282,1875
,15,MEXICO,12,TEOLOYUCAN,92,TEOLOYUCAN,4522,4,255,358,56,22,107,65,256,586,38,26,4,2,2,0,23,0,1,3,1804,0,50,1854,2887
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4564,4,155,262,24,28,161,206,83,602,32,27,7,0,5,0,9,1,0,5,1607,0,46,1653,2449
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4565,5,177,287,32,32,215,297,120,633,44,47,20,1,4,3,18,2,0,2,1934,1,61,1996,3316
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4566,5,240,411,39,24,165,354,101,921,66,51,10,3,4,0,10,4,0,7,2410,0,59,2469,3578
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4567,4,155,211,39,30,150,205,38,761,31,22,1,0,1,0,8,2,1,5,1660,2,56,1718,2574
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4568,5,275,248,31,32,446,191,56,984,47,58,6,2,1,0,29,1,0,8,2415,0,83,2498,3533
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4569,2,60,131,10,10,158,57,21,338,10,15,3,0,0,0,2,0,0,2,817,0,15,832,1097
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4570,4,202,218,16,21,138,184,84,605,32,39,22,1,6,0,15,1,1,1,1586,0,57,1643,2343
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4571,4,196,248,33,26,130,271,102,731,25,28,13,1,4,1,8,2,0,1,1820,2,63,1885,2631
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4572,4,231,325,24,19,202,243,76,646,35,35,7,2,2,1,19,3,0,3,1873,0,57,1930,2619
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4573,3,151,229,23,15,186,159,48,477,16,22,13,0,7,1,7,1,0,2,1357,0,33,1390,1942
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4574,2,73,106,12,9,141,45,25,311,22,16,1,0,0,0,2,0,0,1,764,2,21,787,1126
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4575,3,213,186,15,14,193,311,47,524,24,14,13,1,3,1,11,1,0,0,1571,1,51,1623,2176
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4576,4,156,228,31,15,121,175,71,639,29,29,6,0,3,0,11,0,0,2,1516,3,36,1555,1852
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4577,4,184,295,25,30,133,194,81,554,28,29,4,0,3,1,13,4,0,5,1583,2,58,1643,2281
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4578,1,35,121,8,4,13,64,7,77,3,6,5,0,0,0,1,0,0,0,344,0,15,359,535
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4579,2,59,82,23,6,65,151,45,199,8,7,2,2,4,0,2,0,0,2,657,0,28,685,958
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4580,5,184,345,44,35,186,336,33,825,37,53,8,0,3,2,11,2,0,4,2108,0,67,2175,3139
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4581,2,80,162,17,40,28,183,13,319,22,16,8,0,4,1,6,1,1,3,904,0,29,933,1351
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4582,8,330,555,91,69,237,389,123,1775,73,66,14,2,9,2,36,5,1,8,3785,1,110,3896,5785
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4583,3,96,224,24,15,84,94,30,567,24,21,5,0,0,0,5,3,0,5,1197,0,38,1235,1778
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4584,3,140,229,16,9,148,260,50,540,27,23,5,0,4,1,7,4,0,4,1467,0,38,1505,2119
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4585,3,118,263,35,15,87,187,43,518,41,60,8,2,3,3,10,1,1,6,1401,0,37,1438,2138
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4586,6,214,329,47,33,140,395,51,988,42,108,12,1,6,2,17,4,1,5,2395,0,87,2482,3812
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4587,4,145,306,30,18,154,165,51,518,44,71,5,0,0,3,21,1,0,5,1537,0,59,1596,2646
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,417,9,621,826,73,128,111,41,149,2146,64,56,5,3,0,0,51,3,0,11,4288,1,123,4412,6021
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,418,8,531,696,62,110,115,58,87,1626,63,68,2,4,1,0,23,8,0,5,3459,3,108,3570,4022
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,419,3,175,268,27,53,27,23,34,567,25,16,0,0,0,0,7,3,2,1,1228,0,26,1254,1683
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,420,2,183,269,16,38,34,13,15,399,13,15,1,0,0,0,2,1,0,1,1000,1,42,1043,1375
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,421,3,190,329,20,66,22,18,25,487,25,13,3,1,1,0,8,3,0,4,1215,0,50,1265,1698
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,422,5,406,590,45,80,54,35,35,1090,37,41,8,1,1,0,23,10,1,7,2464,6,64,2534,3540
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,423,4,264,392,31,83,44,43,43,773,48,30,3,2,1,0,28,6,0,7,1798,1,70,1869,2605
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,424,4,262,373,26,50,45,19,116,908,33,33,4,1,0,0,23,6,0,5,1904,0,48,1952,2663
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,425,2,131,263,6,43,65,9,20,312,15,10,2,0,1,0,8,1,0,0,886,0,35,921,1289
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,426,3,82,265,11,100,104,11,18,530,22,8,4,0,0,0,17,4,1,1,1178,0,42,1220,1757
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,427,2,54,151,9,27,183,12,12,313,30,7,2,0,0,0,22,1,1,0,824,0,31,855,1295
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,428,3,58,185,15,31,101,9,8,322,5,13,1,1,0,0,2,1,1,0,753,0,31,784,1101
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,429,3,140,319,27,38,39,18,29,414,40,16,4,0,0,0,7,1,0,4,1096,0,31,1127,1508
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,430,4,172,474,21,45,168,17,42,555,35,11,8,4,0,1,17,4,0,4,1578,2,63,1643,2350
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,431,6,292,502,35,256,71,38,30,1328,64,30,8,5,3,1,53,28,3,8,2755,1,120,2876,4429
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,432,2,34,189,12,84,18,12,11,282,24,5,0,1,0,0,9,4,0,0,685,0,12,697,941
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,433,4,90,380,21,138,31,22,22,758,40,20,1,0,3,0,34,23,3,3,1589,0,52,1641,2293
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,434,4,230,299,46,72,58,21,26,703,26,23,9,1,1,0,17,6,0,5,1543,0,46,1589,2273
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,435,4,212,344,36,89,30,26,38,738,60,20,1,3,1,0,28,7,3,5,1641,0,72,1713,2286
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,436,4,110,332,27,47,32,18,25,647,34,18,1,1,1,3,28,10,1,7,1342,0,71,1413,2027
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,437,4,247,352,35,75,54,22,47,885,45,28,10,2,1,0,23,4,0,7,1837,0,49,1886,2640
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,438,2,111,176,16,22,18,11,29,455,14,19,1,2,0,0,14,2,0,1,891,0,29,920,1272
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,439,1,30,82,4,11,5,2,10,158,6,3,1,0,0,0,1,2,0,1,316,0,13,329,429
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,440,4,152,425,24,94,58,15,21,791,34,23,4,0,0,0,21,5,1,1,1669,2,47,1718,2254
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,441,2,65,175,18,46,28,7,13,380,112,11,1,1,0,1,11,3,1,2,875,1,34,910,1150
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,442,4,161,322,21,87,23,21,33,621,37,17,2,2,0,0,28,8,1,5,1389,0,48,1437,2321
,15,MEXICO,13,ATLACOMULCO DE FABELA,14,ATLACOMULCO,443,4,166,339,38,87,38,19,35,577,25,23,3,1,1,0,17,8,2,3,1382,0,101,1483,2586
