uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
16014,2018,PNA,ROBERTO NEVAREZ DOMINGUEZ,PRD_PVEM,,0.177972995
16015,1989,PRI,JAVIER ALVAREZ RAMOS,PRD,,0.1741573034
16015,1992,PRI,ULISES GUTIERREZ MARTINEZ,PRD,,0.0414577065
16015,1995,PRI,J JESUS BARRETO VALENCIA,PAN,,0.0576696744
16015,1998,PRD,JUAN MANUEL BARAJAS ARREOLA,PRI,,0.2299578059
16015,2001,PRI,AGUSTIN BAUTISTA ESPINOZA,PAN,,0.0263344188
16015,2004,PRI_PVEM,AMANDO OSEGUERA ALVAREZ,PRD,,0.0396407954
16015,2007,PRD_PT_CONVE,JOSE MISAEL GONZALEZ FERNANDEZ,PAN,,0.0759979529
16015,2011,PRD_PT,RAFAEL GARCIA ZAMORA,PAN_PRI_PVEM,,0.1335802755
16015,2015,PRD_PT,JOSE MISAEL GONZALEZ FERNANDEZ,PRI_PVEM,,0.0289737966
16015,2018,PRI,JOSE ANTONIO MORALES ARTEAGA,PAN_PRD_MC,,0.142906815
16016,1989,PRD,ROBERTO ESPINOZA HERNANDEZ,PRI,,0.2476415094
16016,1992,PRD,VICTOR TELLEZ CASTILLO,PRI,,0.2567055854
16016,1995,PRD,FRANCISCO CERVANTES BARRIGA,PRI,,0.2741162761
16016,1998,PRI,MARIO GARCIA JUAREZ,PRD,,0.0340252848
16016,2001,PRI,J RAUL HERNANDEZ FLORES,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0028341993
16016,2004,PRD,LEOPOLDO HERNANDEZ HERNANDEZ,PRI_PVEM,,0.149221004
16016,2007,PRD_PT_CONVE,MATIN VARGAS NAVARRETE,PRI,,0.0563448695
16016,2011,PRD_CONVE,ARIEL TUJILLO CORDOBA,PRI_PVEM,,0.1570404302
16016,2015,PRD_PNA,JOSE LUIS VEGA TORRES,PAN_PT,,0.0038167939
16016,2018,PAN_PRD_MC,ARIEL TRUJILLO CORDOVA,PRI,,0.0150453421
16017,1989,PRD,SANTIAGO ESTRELLA MARTINEZ,PRI,,0.0335102853
16017,1992,PRI,MARTIN MALDONADO MEDINA,PRD,,0.1602502406
16017,1995,PRD,MIGUEL CORREA VAZQUEZ,PRI,,0.0514963602
16017,1998,PRI,ROBERTO VELAZQUEZ PEREZ,PRD,,0.1711354309
16017,2001,PRD_PT_PVEM_CONVE_PAS_PSN,GUSTAVO ARIAS GARDUÑO,PRI,,0.1074880634
16017,2004,PRI_PVEM,DANIEL HUITRON ROMERO,PRD,,0.0310697298
16017,2007,PRD_PT_CONVE,FRANCISCO BOLAÑOS CARMONA,PRI,,0.2008454674
16017,2011,PRI_PVEM,FELIPE DE JESUS CONTRERAS CORREA,PAN,,0.1545300904
16017,2015,PRI_PVEM,RUBEN RODRIGUEZ JIMENEZ,PRD_PT_PES,,0.0247538293
16017,2018,PRI,RUBEN RODRIGUEZ JIMENEZ,PT_MORENA,,0.1584409929
16018,1989,PRI,?,PRD,,0.0337837838
16018,1992,PRI,CLEMENTE GARCIA GARCIA,PARM,,0.0552147239
16018,1995,PRD,ADOLFO MEDINA GARCIA,PRI,,0.0186552662
16018,1998,PRD,LUIS ORTIZ HURTADO,PRI,,0.0605548038
16018,2001,PRI,J LUIS ROBERTO MARTINEZ ZAMACONA,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0114709852
16018,2004,PRI_PVEM,JOSE BALDEMAR FERREIRA ACOSTA,PRD,,0.125
16018,2007,PRD_PT_CONVE,FRANCISCO JAVIER ACOSTA VIVEROS,PRI,,0.2042492918
16018,2011,PRI_PVEM,ARMANDO FERRERIA ACOSTA,PAN_PNA,,0.0193548387
16018,2015,PRI_PVEM,DAVID GARCIA GARCIA,PAN,,0.0024802706
16018,2018,PAN_PRD_MC,MIRNA VIOLETA ACOSTA ETNA,PT_MORENA,,0.0677891006
16019,1989,PRI,ARNOLDO ESPINOZA GUIZAR,PRD,,0.1134676564
16019,1992,PRI,JOSE MARAVILLA ESPINOZA,PRD,,0.0210667862
16019,1995,PRD,RAFAEL MORFIN MORFIN,PRI,,0.1597118391
16019,1998,PRD,JOSE MARAVILLA ESPINOSA,PRI,,0.0545307115
16019,2001,PRI,SAUL MENDOZA AVILES,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0267996635
16019,2004,PRI_PVEM,ANTONIO BARAJAS VALENCIA,PAN,,0.0314581791
16019,2007,PAN_PNA,JOSE MENDOZA MORFIN,PRI,,0.3171108996
16019,2011,PAN_PNA,ALBERTO CONTRERAS MENDOZA,PRD_PT,,0.0536512668
16019,2015,PVEM,LUIS MEJIA ARROYO,PRD_PNA,,0.0624111925
16019,2018,PT_MORENA,AURELIO SANTOS CONTRERAS,PAN_MC,,0.1014442916
16020,1989,PRD,FELIX GARCIA CASTRO,PRI,,0.1456710948
16020,1992,PRI,NOE CONTRERAS VEGA,PRD,,0.2326901249
16020,1995,PT,GERARDO ZURITA CASTRO,PRI,,0.1085730808
16020,1998,PRI,SALVADOR CONEJO CASTILLO,PRD,,0.0360721443
16020,2001,PAN,JOSE LUIS REYES CONEJO,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0530153238
16020,2004,PRD,JAIME SAUNO RAMOS,PRI_PVEM,,0.0177367861
16020,2007,PRI,YASSER CASTRO ARELLANO,PSD,,0.1312453393
16020,2011,PAN_PNA,FERNANDO ALVARADO RANGEL,PRD_PT_CONVE,,0.2604945371
16020,2015,PRD_PNA,JUAN MASCOTE SESENTO,PRI_PVEM,,0.0492196879
16020,2018,PNA,FERNANDO ALVARADO RANGEL,PRI,,0.1268191268
16021,1989,PRD,?,PRI,,0.1196067723
16021,1992,PRI,?,PRD,,0.0395863053
16021,1995,PRD,?,PRI,,0.0965961362
16021,1998,PRD,FLORENCIO CACHO OCHOA,PRI,,0.023731381
16021,2001,PRI,TEODORO GALINDO GERONIMO,PAN,,0.2817731667
16021,2004,PRI_PVEM,GUSTAVO GONZALEZ MEDINA,PRD,,0.1088449532
16021,2007,PRD_PT_CONVE,RAUL HERNANDEZ RODRIGUEZ,PRI,,0.1948130277
16021,2011,PRD_CONVE,SIMON VICENTE PACHECO,PT,,0.0564870584
16021,2015,PT,JUAN CARLOS HERNANDEZ RODRIGUEZ,PRD_PES,,0.1802336029
16021,2018,PVEM,JOSE EMMANUEL BALBOA ALVAREZ,PT_MORENA,,0.0379229872
16022,1989,PRI,JESUS MORAN ALVAREZ,PRD,,0.0615258409
16022,1992,PRI,JOSE GARCIA YEPEZ,PRD,,0.1161189358
16022,1995,PAN,RAMON HERNANDEZ YEPEZ,PRI,,0.1589415427
16022,1998,PAN,FELIPE GUILLEN TAPIA,PRI,,0.0114627058
16022,2001,PRD_PT_PVEM_CONVE_PAS_PSN,BENJAMIN CHAVEZ MONTERO,PRI,,0.0947020861
16022,2004,PAN,JOSE LUIS HERNANDEZ YEPEZ,PRI_PVEM,,0.0462190438
16022,2007,PRI,J JUAN YEPEZ RAMIREZ,PRD_PT_CONVE,,0.0197007481
16022,2011,PRD_PT,RAUL PRIETO GOMEZ,PRI_PVEM,,0.124143573
16022,2015,PAN,RAMON HERNANDEZ YEPEZ,PRD_PT_PNA,,0.0011153924
16022,2018,PAN_PRD_MC,RAMON HERNANDEZ YEPEZ,PVEM,,0.0726872247
16023,1989,PRI,LUIS DIAZ TORRES,PRD,,0.3412025083
16023,1992,PAN,ALFONSO GIL ZENDEJAS,PRI,,0.0409887359
16023,1995,PRI,JOSE ESPINOZA GIL,PAN,,0.2931829831
16023,1998,PRI,RAMON RAMOS PEREZ,PRD,,0.0263662512
16023,2001,PRI,AGAPITO HERNANDEZ BARRAGAN,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0271290399
16023,2004,PRD,LUIS MACIEL MENDOZA,PRI_PVEM,,0.1563075506
16023,2007,PRD_PT_CONVE,JESUS GIL DEL TORO,PRI,,0.0332733813
16023,2011,PAN_PNA,JOSE LUIS CASTILLO GARCIA,PRI,,0.0386
16023,2015,PRI,LUIS MACIEL MENDOZA,PVEM,,0.2126603227
16023,2018,PAN_PRD_MC,JOSE LUIS CASTILLO GARCIA,PVEM,,0.0330126804
16024,1989,PRD,?,PRI,,0.3839199225
16024,1992,PRD,?,PRI,,0.1748169839
16024,1995,PRD,?,PRI,,0.1015432789
16024,1998,PRD,FRANCISCO SERVIN GUARDIAN,PRI,,0.256316676
16024,2001,PRD_PT_PVEM_CONVE_PAS_PSN,JOSE GUADALUPE TEHANDON CHAPINA,PRI,,0.0973830974
16024,2004,PRD,JOSE CRISTOBAL SERVIN HERNANDEZ,PRI_PVEM,,0.0151118275
16024,2007,PRI,ROBERTO BAUTISTA CHAPINA,PSD,,0.0129179331
16025,1989,PRI,CIRO ARTEMIO CONSTANTINO ALVAREZ,PRD,,0.0097808368
16025,1992,PRI,RAUL NUCI TZINTZUN,PRD,,0.0334171757
16025,1995,PRI,JORGE MAGAÑA IXTA,PRD,,0.0375569511
16025,1998,PRD,GONZALO HERRERA PEREZ,PRI,,0.0265368229
16025,2001,PRI,FELIPE IXTA MEDINA,PRD_PT_PVEM_CONVE_PAS_PSN,,0.1090276435
16025,2004,PRD,DOMINGO SANTIAGO GREGORIO,PRI_PVEM,,0.0186698787
16025,2007,PRI,PEDRO VILLALOBOS BAUTISTA,PRD_PT_CONVE,,0.1015733057
16025,2011,PRI_PVEM,ROBERTO RUBIO MAGAÑA,PRD_CONVE,,0.0495049505
16025,2015,PRI,MARIO SILVA AMEZCUA,PES,,0.1413193305
16025,2018,PT_MORENA,EDUARDO IXTA ALVAREZ,PRI,,0.1799076367
16026,1989,PRI,?,PRD,,0.1640942323
16026,1992,PRI,?,PRD,,0.1035616438
16026,1995,PRI,?,PRD,,0.2286263208
16026,1998,PRI,RICARDO LARIOS OSEGUERA,PRD,,0.1438419118
16026,2001,PRD_PT_PVEM_CONVE_PAS_PSN,JUAN ALONSO CERVANTES,PRI,,0.110181311
16026,2004,PRD,FRANCISCO CAMPOS RUIZ,PRI_PVEM,,0.1291000841
16026,2007,PRD_PT_CONVE,J JESUS PRECIADO MARMOLEJO,PRI,,0.1087600508
16026,2011,PRD_PT,JUSTO HUMBERTO VIRGEN,PRI_PVEM,,0.0418984056
16026,2015,PRD_PT_PNA,ADALBERTO ESPINDOLA MENDOZA,PRI_PVEM,,0.1929318428
16026,2018,PAN_PRD_MC,JOSE ANTONIO MEDINA GARCIA,PRI,,0.0758725341
16027,1989,PRD,?,PRI,,0.3548387097
16027,1992,PRD,?,PRI,,0.0348889896
16027,1995,PRD,?,PRI,,0.0160965795
16027,1998,PRI,AGUSTIN GARCIA AMBRIZ,PRD,,0.200260078
16027,2001,PRD_PT_PVEM_CONVE_PAS_PSN,BALDOMERO HURTADO CALDERON,PRI,,0.1887755102
16027,2004,PRI_PVEM,SAUL TORRES CHAVEZ,PRD,,0.0704168353
16027,2007,PRD_PT_CONVE,GUADALUPE LOPEZ GONZALEZ,PRI,,0.0296515938
16027,2011,PRI_PVEM,J GUADALUPE GARCIA ARROYO,PRD_PT,,0.2816716025
16027,2015,PRD_PT_PNA,SALVADOR VALLEJO VILLALOBOS,PRI_PVEM,,0.1401320616
16027,2018,PRI,SOYLA GUILLEN GUZMAN,PAN_PRD_MC,,0.1845238095
16028,1989,PRD,SALVADOR BELMONTE CALDERON,PRI,,0.8103896104
16028,1992,PRD,JOSE LUIS HEREDIA CORTES,PRI,,0.3887289181
16028,1995,PRD,LUIS MUÑIZ ARROYO,PRI,,0.3815404615
16028,1998,PRI,ANDRES SOLORIO ARROYO,PRD,,0.1907841552
16028,2001,PRD_PT_PVEM_CONVE_PAS_PSN,J JESUS HEREDIA HEREDIA,PRI,,0.1825057547
16028,2004,PRD,MARIO CENDEJAS GUZMAN,PRI_PVEM,,0.21899089
16028,2007,PRD_PT_CONVE,ALFONSO GUILLERMO AVIÑA ALFARO,PRI,,0.0096666667
16028,2011,PRD_PT,JUAN LUIS CONTRERAS CALDERON,PAN_PRI_PVEM_PNA,,0.019426457
16028,2015,PRI_PVEM,SALVADOR PULIDO PIMENTEL,PRD_PT_PNA,,0.0410344828
16028,2018,PRD_PVEM,JUAN LUIS CONTRERAS CALDERON,PT_MORENA,,0.1566516151
16029,1989,PRD,?,PRI,,0.3235781336
16029,1992,PRD,?,PRI,,0.1495895409
16029,1995,PRD,JOSE REYES RIVERA,PRI,,0.0408111534
16029,1998,PRD,HELEODORO PINEDA OCHOA,PRI,,0.018766756
16029,2001,PRI,NEMESIO SOSA ROSAS,PRD_PT_PVEM_CONVE_PAS_PSN,,0.1634743031
16029,2004,PRD,LUIS ROBERTO REYES CRUZ,PRI_PVEM,,0.2355630821
16029,2007,PAN_PRI_PVEM,RODIMIRO BARRERA ESTRADA,PRD_PT_CONVE,,0.1229727602
16029,2011,PRI_PVEM,GILDARDO BARRERA ESTRADO,PRD_PT,,0.0903737839
16029,2015,PRI_PVEM,GILMAR TORRES ABARCA,PRD_PT_PNA,,0.0659653465
16029,2018,PRI,RODOMIRO BARRERA ESTRADA,PRD_PVEM,,0.2624045802
16030,1989,PRI,JORGE CHAVOLLA ESPINOZA,PRD,,0.3204168023
16030,1992,PRI,SALVADOR MARTINEZ RAYA,PRD,,0.257849667
16030,1995,PRI,DAVID VAZQUEZ CHAVEZ,PRD,,0.1823005496
16030,1998,PRI,JOSE LUIS ARCIGA SUAREZ,PRD,,0.2883915575
16030,2001,PRI,HERIBERTO NAREZ REYES,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0332024277
16030,2004,PRD,ESTEBAN TRUJILLO GALVAN,PRI_PVEM,,0.089732528
16030,2007,PRI,CRISTOBAL QUINTERO MIRANDA,PAN,,0.0646984925
16030,2011,PAN_PNA,J JESUS INFANTE AYALA,PRD_PT,,0.2335941242
16030,2015,PRI_PVEM,FRANCISCO TORRES RAMIREZ,PAN,,0.1277157045
