CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,30,VERACRUZ,24,SANTIAGO TUXTLA,208,CARLOS A. CARRILLO,1144,B  ,1,0,B,50,50,3,2,8,5,4,26,4,1,0,0,0,0,3,4,0,1,161,0,16,177,265,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,208,CARLOS A. CARRILLO,1145,B  ,1,0,B,144,42,10,5,11,8,8,102,7,4,1,2,0,0,2,0,1,0,347,0,23,370,707,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,208,CARLOS A. CARRILLO,4712,B  ,1,0,B,86,72,2,1,2,3,1,52,0,1,0,0,0,0,0,0,0,0,220,0,5,225,292,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,208,CARLOS A. CARRILLO,4713,B  ,1,0,B,65,4,1,0,1,1,0,16,0,1,1,1,0,0,0,0,0,0,91,0,3,94,169,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1701,B  ,1,0,B,92,19,2,2,20,10,3,115,1,1,0,0,0,1,6,0,0,0,272,0,5,277,572,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1701,C  ,1,0,C01,70,29,3,5,21,9,1,122,0,2,1,1,0,2,5,1,0,0,272,0,12,284,572,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1701,C  ,2,0,C02,79,19,6,2,17,7,2,117,4,1,0,0,0,1,5,2,0,1,263,0,6,269,572,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1701,C  ,3,0,C03,100,11,4,4,11,4,3,131,4,2,1,0,0,0,3,1,0,0,279,0,11,290,571,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1701,S,1,0,S01,133,50,8,4,12,4,5,270,1,1,1,0,0,1,2,1,0,1,494,0,5,499,,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1702,B  ,1,0,B,95,24,2,2,17,1,5,116,1,0,0,0,0,0,2,6,0,0,271,0,13,284,524,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1702,C  ,1,0,C01,105,24,3,5,9,3,6,111,7,1,1,0,0,1,2,0,0,1,279,0,8,287,524,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1702,C  ,2,0,C02,85,18,6,2,12,5,3,117,3,2,1,0,0,2,3,3,0,1,263,0,7,270,523,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1703,B  ,1,0,B,138,18,8,0,21,11,7,189,2,5,0,0,0,1,0,0,0,0,400,0,0,400,741,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1703,C  ,1,0,C01,120,25,11,2,22,9,7,153,3,3,3,1,1,1,6,4,0,1,372,0,8,380,741,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1703,C  ,2,0,C02,107,15,7,5,9,4,4,164,3,4,2,1,0,0,5,3,0,0,333,0,20,353,741,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1703,C  ,3,0,C03,136,21,8,2,23,9,8,174,2,0,0,0,0,3,2,0,0,0,388,0,14,402,741,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1703,C  ,4,0,C04,127,12,11,1,25,5,5,175,0,2,2,1,0,1,7,3,0,6,383,0,14,397,740,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1704,B  ,1,0,B,119,32,6,1,12,6,4,118,1,0,0,0,0,1,3,0,0,2,305,0,4,309,516,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1704,C  ,1,0,C01,107,44,3,3,9,3,2,133,4,1,1,0,0,4,1,3,0,1,319,0,9,328,515,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1704,C  ,2,0,C02,112,25,2,3,7,6,2,148,3,2,3,0,0,0,0,0,0,0,313,0,2,315,515,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1705,B  ,1,0,B,136,32,5,2,14,5,6,179,3,5,5,2,0,0,3,1,0,1,399,0,21,420,724,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1705,C  ,1,0,C01,109,37,9,3,18,12,5,203,3,0,0,3,0,0,5,3,0,0,410,0,14,424,723,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1706,B  ,1,0,B,144,45,3,5,16,2,1,142,6,2,3,1,0,1,2,0,0,0,373,0,10,383,642,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1706,C  ,1,0,C01,130,41,5,7,15,6,3,146,5,2,2,1,0,1,4,2,0,3,373,0,12,385,642,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1707,B  ,1,0,B,148,41,3,2,12,4,5,159,4,6,0,0,0,0,2,0,0,0,386,0,12,398,714,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1707,C  ,1,0,C01,156,22,3,6,12,4,5,141,3,0,0,9,0,0,4,0,0,0,365,0,12,377,713,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1708,B  ,1,0,B,117,31,8,5,6,3,0,155,2,2,4,0,0,4,3,2,0,1,343,0,20,363,624,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1708,C  ,1,0,C01,110,32,5,4,16,9,1,152,4,2,0,0,0,2,5,2,0,0,344,0,13,357,623,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1709,B  ,1,0,B,137,22,8,2,22,8,3,117,6,5,3,5,0,0,9,2,0,3,352,0,12,364,690,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1709,C  ,1,0,C01,129,17,3,3,13,5,3,141,1,5,3,0,0,0,1,1,0,3,328,0,26,354,690,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1709,C  ,2,0,C02,139,25,1,3,20,5,1,126,2,5,0,0,0,2,4,1,0,1,335,0,18,353,690,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1710,B  ,1,0,B,91,17,6,7,14,5,4,115,2,3,1,0,0,0,4,2,0,0,271,0,15,286,677,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1710,C  ,1,0,C01,112,15,1,2,25,5,2,132,4,5,2,0,0,0,6,2,0,2,315,0,9,324,677,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1710,C  ,2,0,C02,100,28,3,4,18,4,1,139,1,2,2,1,0,1,5,2,1,1,313,0,12,325,676,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1711,B  ,1,0,B,234,23,8,4,8,7,2,36,5,5,3,5,0,4,3,0,0,0,347,0,22,369,615,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1711,C  ,1,0,C01,273,21,4,2,10,6,3,53,8,0,0,0,0,0,0,0,0,0,380,0,21,401,614,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1711,E   ,1,0,E01,154,7,3,2,7,1,5,33,0,1,1,1,0,0,0,0,0,0,215,0,11,226,317,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1712,B  ,1,0,B,115,1,9,0,1,1,2,19,1,5,5,0,0,0,2,1,0,2,164,0,7,171,262,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1712,E   ,1,0,E01,85,30,8,2,7,5,5,85,1,1,2,1,0,1,1,0,0,0,234,0,11,245,423,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1712,E   ,2,0,E02,225,25,11,2,18,6,9,135,5,4,1,0,0,1,2,1,0,0,445,0,11,456,727,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1713,B  ,1,0,B,206,35,9,9,10,12,8,102,3,0,7,0,0,4,2,4,0,2,413,0,25,438,687,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1713,C  ,1,0,C01,199,34,16,5,8,10,5,107,10,7,4,2,0,1,3,2,0,3,416,0,23,439,686,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1714,B  ,1,0,B,142,31,8,6,14,1,2,82,2,0,0,0,0,0,0,0,0,0,288,0,13,301,563,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1714,C  ,1,0,C01,172,30,4,5,10,4,3,106,4,5,2,1,0,2,3,1,0,0,352,0,16,368,563,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1714,C  ,2,0,C02,131,39,5,4,6,4,0,77,1,3,2,0,0,0,0,0,0,1,273,0,19,292,563,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1715,B  ,1,0,B,106,20,5,2,7,4,3,63,2,1,1,1,0,0,2,0,1,0,218,0,6,224,380,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1715,C  ,1,0,C01,96,17,4,4,11,7,5,35,0,1,0,0,0,1,2,1,0,0,184,0,13,197,379,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1715,E   ,1,0,E01,125,15,4,4,10,3,4,40,2,6,1,2,0,5,3,0,0,0,224,0,6,230,379,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1715,E,1,1,E01C01,137,14,5,4,6,4,0,48,3,1,0,0,0,1,2,2,0,1,228,0,17,245,378,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1716,B  ,1,0,B,113,26,5,8,6,5,4,65,4,5,2,0,0,3,5,4,0,1,256,0,21,277,441,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1716,C  ,1,0,C01,144,16,9,5,9,4,2,50,1,3,0,1,0,0,0,0,0,0,244,0,8,252,441,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1717,B  ,1,0,B,188,23,5,3,14,13,3,78,4,5,4,0,0,0,7,1,0,1,349,0,15,364,571,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1717,C  ,1,0,C01,181,19,6,3,5,5,1,105,4,4,2,2,0,1,5,1,0,1,345,0,15,360,571,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,79,ISLA,1717,C  ,2,0,C02,177,22,5,3,5,6,5,105,3,2,1,0,0,2,2,2,0,2,342,0,14,356,570,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3780,B  ,1,0,B,60,37,3,8,10,9,2,173,1,0,0,0,0,0,1,1,1,1,307,0,6,313,511,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3780,C  ,1,0,C01,49,33,3,7,13,5,2,143,4,0,0,0,0,2,3,2,0,2,268,0,13,281,511,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3781,B  ,1,0,B,78,25,4,2,5,4,3,100,2,1,0,0,0,0,5,2,0,1,232,0,8,240,385,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3782,B  ,1,0,B,62,24,6,17,4,2,3,106,3,4,3,1,0,0,3,1,0,0,239,0,11,250,588,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3782,C  ,1,0,C01,74,23,4,12,6,1,2,108,4,1,1,0,0,2,3,1,1,0,243,0,6,249,588,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3783,B  ,1,0,B,154,71,9,10,4,0,3,189,6,1,3,1,0,2,1,2,0,0,456,0,8,464,737,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3784,B  ,1,0,B,46,37,2,6,10,3,1,133,2,1,1,0,0,1,6,0,0,0,249,0,8,257,500,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3784,C  ,1,0,C01,53,33,4,8,6,10,0,135,4,2,0,0,0,3,4,1,1,0,264,0,12,276,499,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3785,B  ,1,0,B,62,30,5,1,8,5,7,109,3,0,0,0,1,1,2,1,0,3,238,0,9,247,442,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3786,B  ,1,0,B,60,24,6,5,6,6,1,141,1,0,1,0,0,1,3,2,0,1,258,0,6,264,509,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3786,C  ,1,0,C01,56,21,6,10,7,5,3,145,3,0,0,0,2,1,9,2,0,2,272,0,8,280,508,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3787,B  ,1,0,B,228,29,1,5,1,0,0,41,5,1,8,0,0,1,0,0,1,0,321,0,0,321,506,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3787,C  ,1,0,C01,179,34,7,7,4,4,2,40,1,1,4,0,0,2,0,1,0,1,287,0,10,297,506,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3788,B  ,1,0,B,128,41,1,4,4,0,6,32,1,2,3,0,2,2,0,0,0,0,226,0,0,226,394,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3788,C  ,1,0,C01,149,24,3,5,6,3,2,33,0,2,0,0,0,0,0,0,0,0,227,0,17,244,394,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3789,B  ,1,0,B,134,32,16,11,10,8,32,127,4,0,8,0,0,0,0,3,0,0,385,0,20,405,657,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3789,E   ,1,0,E01,54,18,9,2,9,5,9,85,1,1,0,1,0,0,2,1,0,5,202,0,13,215,394,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3789,E,1,1,E01C01,33,24,7,6,4,2,3,104,2,0,1,0,0,1,5,1,1,2,196,0,15,211,393,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3790,B  ,1,0,B,126,47,9,3,13,11,3,171,6,0,1,0,0,3,3,0,0,2,398,0,16,414,724,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3790,C  ,1,0,C01,112,46,4,9,16,7,3,191,9,0,1,0,0,0,2,1,0,1,402,0,17,419,724,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3791,B  ,1,0,B,73,30,11,1,8,8,2,106,1,1,0,0,0,0,2,1,0,2,246,0,11,257,526,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3791,C  ,1,0,C01,73,30,11,1,8,8,2,106,1,1,0,0,0,0,2,1,0,2,246,0,11,257,525,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3792,B  ,1,0,B,66,31,2,10,7,10,4,138,3,0,1,0,0,2,2,0,0,4,280,0,7,287,502,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3792,C  ,1,0,C01,71,21,5,10,10,7,3,143,2,3,4,0,0,0,2,2,0,2,285,0,11,296,501,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3793,B  ,1,0,B,83,32,8,14,20,6,6,147,4,2,1,0,1,0,1,4,0,1,330,0,21,351,618,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3793,C  ,1,0,C01,68,39,10,14,10,8,7,170,4,1,0,0,0,2,1,3,0,0,337,0,20,357,617,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3794,B  ,1,0,B,117,53,6,4,7,4,3,79,5,5,2,0,0,1,2,2,0,0,290,0,10,300,538,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3795,B  ,1,0,B,115,17,9,8,15,10,2,156,1,1,0,0,0,1,1,3,0,0,339,0,11,350,633,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3796,B  ,1,0,B,83,18,12,5,6,6,3,76,3,1,2,0,0,0,4,2,0,1,222,0,16,238,398,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3796,C  ,1,0,C01,96,21,8,3,8,6,2,76,3,1,3,1,0,0,0,1,0,2,231,0,20,251,397,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3796,E   ,1,0,E01,119,18,11,12,13,16,8,111,4,1,1,1,0,0,2,2,0,2,321,0,0,321,532,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3797,B  ,1,0,B,92,40,5,15,5,8,3,59,0,1,0,1,0,4,1,0,0,0,234,0,11,245,406,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3797,C  ,1,0,C01,77,25,10,3,5,5,1,69,1,1,2,0,0,1,0,0,0,0,200,0,12,212,406,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,168,JOSE AZUETA,3798,B  ,1,0,B,39,23,6,3,6,5,4,88,2,3,3,0,0,0,0,1,0,1,184,0,6,190,471,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2179,B  ,1,0,B,112,45,8,0,7,10,1,97,3,1,0,2,0,4,3,1,0,1,295,0,10,305,526,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2179,C  ,1,0,C01,120,36,5,0,3,4,1,95,1,4,1,0,0,1,0,1,0,1,273,0,9,282,525,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2179,C  ,2,0,C02,116,44,8,3,7,1,3,92,0,2,1,1,0,1,2,1,0,1,283,0,7,290,525,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2180,B  ,1,0,B,124,42,9,6,5,1,2,103,4,1,3,0,0,4,0,1,0,1,306,0,7,313,625,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2180,C  ,1,0,C01,110,39,6,2,1,2,1,116,0,1,3,0,0,2,5,0,1,0,289,0,5,294,625,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2180,C  ,2,0,C02,110,38,6,1,6,2,2,116,2,4,1,0,0,3,2,2,1,1,297,0,6,303,625,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2181,B  ,1,0,B,114,61,6,2,3,4,1,139,3,1,1,1,2,3,0,0,0,1,342,0,11,353,650,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2181,C  ,1,0,C01,117,54,11,0,9,3,2,101,3,4,4,1,0,6,1,0,0,3,319,0,16,335,650,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2181,C  ,2,0,C02,139,64,9,3,6,1,0,106,2,0,0,0,1,1,1,0,0,1,334,0,13,347,649,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2182,B  ,1,0,B,124,63,8,2,5,7,3,109,1,4,1,0,0,4,1,0,0,0,332,0,15,347,617,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2182,C  ,1,0,C01,143,61,6,3,2,5,2,120,2,1,0,1,0,2,3,2,0,0,353,0,10,363,617,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2183,B  ,1,0,B,162,64,9,3,5,7,2,124,1,6,0,1,0,7,1,3,0,0,395,0,6,401,671,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2183,C  ,1,0,C01,164,71,7,3,4,4,0,109,1,9,2,0,0,1,3,2,0,0,380,0,7,387,670,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2184,B  ,1,0,B,171,71,14,1,10,4,1,120,2,1,2,0,0,7,2,0,0,0,406,0,10,416,704,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2184,C  ,1,0,C01,169,77,10,3,7,4,3,117,1,3,3,0,0,0,4,0,0,1,402,0,6,408,704,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2185,B  ,1,0,B,91,60,4,1,2,1,2,86,1,3,3,1,0,3,3,2,0,0,263,0,2,265,443,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2185,C  ,1,0,C01,92,51,2,3,6,4,1,84,1,0,3,1,0,3,1,2,0,0,254,0,10,264,443,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2186,B  ,1,0,B,157,50,21,4,7,8,4,152,1,6,3,2,1,1,2,1,0,0,420,0,20,440,649,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2187,B  ,1,0,B,121,44,19,0,6,8,3,38,1,6,7,0,0,1,1,0,0,1,256,0,13,269,431,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2187,C  ,1,0,C01,117,33,15,2,10,4,2,59,2,2,6,1,2,0,2,2,0,1,260,0,13,273,430,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2188,B  ,1,0,B,179,100,8,3,4,6,0,40,0,4,7,0,0,6,0,2,0,0,359,0,18,377,626,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2188,C  ,1,0,C01,164,117,6,3,1,1,2,52,2,9,0,0,0,13,5,0,0,0,375,0,11,386,626,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2188,C  ,2,0,C02,182,108,7,2,2,2,2,56,1,2,5,0,0,3,0,0,0,0,372,0,8,380,625,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2189,B  ,1,0,B,119,43,2,2,8,2,2,88,2,3,2,3,0,3,3,1,0,0,283,0,11,294,452,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2189,C  ,1,0,C01,136,43,7,4,5,5,2,52,4,0,5,0,0,2,0,6,0,0,271,0,17,288,452,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2190,B  ,1,0,B,207,66,5,1,4,5,4,113,1,7,4,0,0,1,3,1,0,0,422,0,12,434,698,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2191,B  ,1,0,B,129,108,13,3,6,0,2,21,1,1,0,0,0,4,0,0,2,0,290,0,12,302,511,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2191,C  ,1,0,C01,130,80,3,3,4,4,3,39,3,2,1,0,0,1,4,0,0,0,277,4,8,289,510,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2192,B  ,1,0,B,94,47,11,5,6,0,5,36,2,1,4,1,0,2,0,0,0,0,214,0,11,225,397,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2192,C  ,1,0,C01,102,31,11,0,4,6,2,44,0,0,1,0,0,1,3,1,1,1,208,0,11,219,397,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2193,B  ,1,0,B,130,64,24,11,11,3,3,209,11,3,5,0,0,2,3,1,0,0,480,0,14,494,697,ACTA CASILLA,,,
3,30,VERACRUZ,24,SANTIAGO TUXTLA,95,JUAN RODRIGUEZ CLARA,2194,B  ,1,0,B,201,58,13,5,10,9,3,101,1,3,2,0,1,3,4,1,0,0,415,0,9,424,731,ACTA CASILLA,,,
