CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,325,C,1,0,C01,14,150,83,4,0,0,11,242,0,10,,0,0,0,0,,,,,514,0,23,537,703,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/325 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,326,B,1,0,B,6,87,50,1,0,0,5,98,0,0,,4,3,0,0,,,,,254,0,16,270,387,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,326,C,1,0,C01,19,85,36,5,0,0,2,112,0,2,,0,3,0,0,,,,,264,0,16,280,387,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/326 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,327,B,1,0,B,24,172,36,7,0,3,50,124,4,0,,16,2,3,1,,,,,442,0,30,472,569,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/327 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,327,C,1,0,C01,24,179,42,8,0,0,26,106,0,2,,13,1,3,0,,,,,404,0,29,433,569,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/327 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,327,C,2,0,C02,20,205,44,0,0,0,0,142,0,3,,0,0,0,0,,,,,414,0,48,462,569,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/327 C2.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,328,B,1,0,B,23,147,59,3,0,0,50,178,0,2,,5,0,2,0,,,,,469,1,52,522,694,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,328,C,1,0,C01,30,137,45,6,0,0,36,192,0,0,,3,3,2,1,,,,,455,0,62,517,693,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,332,B,1,0,B,22,135,42,5,0,0,5,138,0,3,,4,2,1,0,,,,,357,0,28,385,555,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,333,B,1,0,B,19,133,66,7,0,0,9,156,0,0,,6,2,0,0,,,,,398,0,42,440,583,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,333,C,1,0,C01,36,127,52,7,0,0,5,145,0,4,,2,1,0,0,,,,,379,0,46,425,582,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,13,SIHOCHAC,330,B,1,0,B,41,193,9,4,0,0,6,155,0,0,,16,0,0,0,,,,,424,0,16,440,553,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/330 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,13,SIHOCHAC,330,C,1,0,C01,36,209,9,6,0,0,7,129,0,0,,10,5,3,0,,,,,414,0,18,432,553,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,13,SIHOCHAC,331,E,1,0,E01,43,168,7,7,0,0,10,184,0,0,,7,0,0,0,,,,,426,0,15,441,550,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,13,SIHOCHAC,331,E,1,1,E01C01,63,156,12,5,0,0,10,186,0,0,,10,3,0,0,,,,,445,0,14,459,549,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,13,SIHOCHAC,334,B,1,0,B,73,90,6,3,0,0,8,87,0,0,,3,0,0,0,,,,,270,0,19,289,403,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,13,SIHOCHAC,334,C,1,0,C01,63,88,13,3,0,0,8,86,0,0,,3,1,0,0,,,,,265,0,27,292,402,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,342,B,1,0,B,60,147,9,2,0,0,5,184,7,2,,9,0,0,0,,,,,425,0,23,448,563,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,342,C,1,0,C01,45,152,1,2,0,0,3,177,4,0,,4,2,1,1,,,,,392,0,31,423,563,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,343,B,1,0,B,35,168,8,4,5,3,7,128,6,2,,0,4,0,0,,,,,370,0,18,388,502,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/343 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,343,C,1,0,C01,36,157,4,0,5,1,4,139,4,0,,11,0,0,0,,,,,361,0,23,384,502,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/343 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,347,B,1,0,B,65,137,11,2,25,3,5,182,11,4,,3,2,0,0,,,,,450,0,26,476,641,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/347 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,348,B,1,0,B,61,122,9,1,0,0,5,142,34,2,,5,2,0,0,,,,,383,0,20,403,721,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,352,B,1,0,B,69,162,12,4,18,4,5,94,23,1,,0,3,0,1,,,,,396,0,18,414,605,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/352 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,354,B,1,0,B,100,190,22,2,16,4,22,132,9,2,,5,1,0,1,,,,,506,0,44,550,706,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/354 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,14,CARRILLO PUERTO,530,B,1,0,B,12,75,3,2,2,0,2,68,2,1,,1,3,1,0,,,,,172,0,6,178,240,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/530 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,374,B,1,0,B,83,71,4,0,1,5,3,32,80,2,0,1,1,0,0,,,,,283,0,17,300,324,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/19.PDF
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,375,B,1,0,B,157,85,8,2,0,5,7,81,77,8,0,0,0,0,0,,,,,430,0,19,449,501,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/375 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,375,C,1,0,C01,134,70,0,2,2,1,7,88,77,5,1,1,0,0,0,,,,,388,1,25,414,500,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/375 C1.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,375,C,2,0,C02,135,72,8,1,1,0,1,98,70,15,2,1,0,1,0,,,,,405,2,21,428,500,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/375 C2.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,376,B,1,0,B,156,128,29,6,1,2,4,144,87,15,2,6,0,0,0,,,,,580,0,15,595,721,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/376 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,376,C,1,0,C01,147,106,17,2,3,1,7,151,119,21,1,7,0,1,0,,,,,583,0,14,597,721,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/19.PDF
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,377,B,1,0,B,136,94,2,7,0,2,12,103,84,11,2,2,1,0,0,,,,,456,0,11,467,572,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/377 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,377,C,1,0,C01,120,108,8,8,0,0,9,132,62,10,0,3,1,1,0,,,,,462,0,20,482,571,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/19.PDF
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,378,B,1,0,B,211,86,15,0,0,4,3,100,86,18,4,3,0,1,0,,,,,531,0,16,547,684,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/378 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,378,C,1,0,C01,182,92,2,2,4,6,4,130,88,13,1,2,0,1,0,,,,,527,0,27,554,684,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/378 C1.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,379,B,1,0,B,157,94,10,0,3,3,7,81,140,24,0,0,0,0,0,,,,,519,0,12,531,614,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/379 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,15,POMUCH,379,C,1,0,C01,165,68,21,0,2,1,5,65,129,17,0,3,0,1,0,,,,,477,0,25,502,613,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/379 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,385,B,1,0,B,117,167,2,3,3,,1,20,,,,2,0,0,0,,,,,315,0,6,321,338,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/385 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,386,B,1,0,B,43,148,1,12,2,,2,33,,,,0,2,0,2,,,,,245,0,8,253,389,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/386 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,387,B,1,0,B,41,135,1,14,7,,2,42,,,,4,0,0,0,,,,,246,0,6,252,272,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/387 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,388,B,1,0,B,125,156,3,3,6,,3,122,,,,2,0,1,0,,,,,421,0,9,430,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/388 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,388,C,1,0,C01,99,175,1,8,6,,9,101,,,,3,1,0,0,,,,,403,0,22,425,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/388 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,388,C,2,0,C02,97,182,2,7,5,,5,92,,,,4,1,0,0,,,,,395,0,0,395,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/388 C2.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,388,C,3,0,C03,103,137,3,6,6,,6,109,,,,6,2,0,0,,,,,378,0,23,401,562,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/388 C3.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,389,B,1,0,B,104,162,5,11,4,,7,100,,,,7,0,0,0,,,,,400,0,13,413,545,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/389 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,16,BOLONCHEN DE REJON,389,C,1,0,C01,131,131,2,12,6,,4,81,,,,0,4,0,0,,,,,371,0,11,382,545,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/389 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,400,B,1,0,B,240,229,1,22,7,,2,6,,2,,5,4,0,0,,,,,518,0,29,547,614,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,400,C,1,0,C01,182,296,0,15,7,,4,12,,4,,6,3,0,0,,,,,529,0,14,543,614,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/400 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,401,B,1,0,B,225,231,10,2,11,,0,11,,1,,10,4,0,0,,,,,505,0,24,529,593,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,401,C,1,0,C01,179,276,3,0,10,,0,8,,7,,14,4,1,0,,,,,502,0,24,526,593,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/401 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,402,B,1,0,B,24,99,1,2,7,,0,32,,1,,4,1,0,0,,,,,171,0,0,171,713,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/402 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,403,B,1,0,B,161,159,0,2,8,,16,13,,0,,8,0,3,1,,,,,371,0,25,396,645,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/403 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,403,C,1,0,C01,187,174,3,3,18,,5,10,,0,,4,1,0,0,,,,,405,0,21,426,645,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,404,B,1,0,B,112,142,0,0,20,,12,9,,0,,2,2,0,0,,,,,299,0,18,317,393,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/404 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,404,C,1,0,C01,106,162,0,1,16,,5,7,,0,,6,1,0,0,,,,,304,0,13,317,392,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/404 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,405,B,1,0,B,43,78,1,1,4,,1,1,,0,,0,1,0,0,,,,,130,0,4,134,591,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/405 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,17,DZIBALCHEN,406,B,1,0,B,88,142,3,3,21,,7,8,,33,,2,2,0,0,,,,,309,0,17,326,532,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/406 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,405,B,1,0,B,0,0,0,0,0,,0,0,,0,,0,0,0,0,,,,,0,0,0,0,123,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,407,B,1,0,B,90,124,3,4,13,,1,81,,0,,2,3,1,0,,,,,322,0,12,334,395,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/407 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,407,C,1,0,C01,78,169,2,2,5,,1,54,,1,,2,2,1,0,,,,,317,0,11,328,394,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/407 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,408,B,1,0,B,124,181,5,0,9,,1,65,,1,,9,2,0,0,,,,,397,0,10,407,454,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/408 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,409,B,1,0,B,71,133,4,0,19,,0,94,,3,,0,0,0,0,,,,,324,0,14,338,396,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/409 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,409,C,1,0,C01,67,129,3,0,15,,0,99,,2,,0,0,0,0,,,,,315,0,27,342,396,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/409 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,410,B,1,0,B,145,211,2,8,21,,18,198,,1,,4,1,0,0,,,,,609,0,7,616,721,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/410 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,410,C,1,0,C01,176,166,6,2,25,,4,232,,1,,2,0,0,0,,,,,614,0,17,631,721,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,411,B,1,0,B,77,114,0,0,0,,0,56,,0,,0,0,0,0,,,,,247,0,9,256,287,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,411,E,1,0,E01,95,162,0,2,4,,1,127,,0,,3,0,0,0,,,,,394,0,12,406,462,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/411 E1C0.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,18,UKUM,412,B,1,0,B,105,117,1,0,13,,0,76,,0,,0,0,0,0,,,,,312,0,5,317,329,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/412 B.JPG
 ,4,CAMPECHE,7,TENABO,8,TENABO,19,TINUN,445,B,1,0,B,92,167,7,11,,0,9,95,,,0,10,5,1,0,,,,,397,3,8,408,468,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/445 B.JPG
 ,4,CAMPECHE,7,TENABO,8,TENABO,19,TINUN,445,C,1,0,C01,130,167,2,18,,2,12,66,,,1,9,2,0,0,,,,,409,0,11,420,468,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/445 C1.JPG
 ,4,CAMPECHE,7,TENABO,8,TENABO,19,TINUN,446,B,1,0,B,6,30,1,0,,2,1,40,,,0,1,0,0,0,,,,,81,0,2,83,109,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/446 B.JPG
 ,4,CAMPECHE,7,TENABO,8,TENABO,19,TINUN,447,B,1,0,B,47,151,3,21,,0,0,153,,,0,0,0,0,0,,,,,375,0,11,386,414,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/447 B.JPG
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,20,CENTENARIO,356,B,1,0,B,18,100,111,4,0,4,2,145,0,18,1,7,4,0,0,,,,,414,5,40,459,652,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/356 B.JPG
