id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD,PT,PVEM,PC,PANAL,PSD,PAN-PSD,PRI-PC,PRD-PT,PRD-PC,PRD-PT-PC,Total
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,13,JONACATEPEC,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,538,18,0,128,134,20,4,12,0,4,141,,,,0,,461
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,13,JONACATEPEC,499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,541,13,0,68,89,13,0,37,2,2,125,,,,0,,349
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,13,JONACATEPEC,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,542,11,0,56,90,11,2,28,0,3,165,,,,1,,367
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,598,10,0,37,107,50,17,4,9,1,146,,,,,,381
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,485,14,0,66,84,100,8,39,4,12,15,,,,,2,344
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,11,JIUTEPEC,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,485,14,0,66,102,93,1,32,4,7,11,,,,,1,331
17,5/7/2009,12,Ayuntamientos,17,0,3,G,Geografica,0,11,JIUTEPEC,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,486,11,0,55,71,66,7,33,11,18,21,,,,,3,296
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,13,JONACATEPEC,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,542,7,0,58,105,17,4,37,3,3,135,,,,0,,369
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,14,MAZATEPEC,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,548,13,0,119,123,139,,34,16,9,,,,,,,453
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,17,PUENTE DE IXTLA,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,602,7,0,16,120,52,21,32,22,3,16,,,,,,289
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,683,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,605,26,0,47,76,65,12,40,15,18,0,,,,,,299
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,607,23,0,30,102,63,10,53,18,5,3,,,,,,307
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,11,JIUTEPEC,669,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,488,17,0,61,94,98,5,26,7,1,3,,,,,7,319
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,14,MAZATEPEC,429,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,550,5,0,121,108,37,,12,23,5,,,,,,,311
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,495,8,0,63,47,77,9,22,1,2,15,,,,,6,250
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,617,13,0,15,76,49,7,12,84,2,2,,,,,,260
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,628,12,0,87,129,74,6,12,8,3,4,,,,,,335
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,629,23,0,105,83,39,2,28,18,7,4,,,,,,309
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,666,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,629,27,0,101,65,47,8,22,15,5,8,,,,,,298
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,631,5,0,64,96,34,1,13,22,4,1,,,,,,240
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,504,20,0,42,58,59,25,13,47,82,2,,,,,,348
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,559,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,505,3,0,51,79,54,6,11,44,42,3,,,,,,293
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,16,OCUITUCO,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,572,8,0,107,79,39,46,1,12,2,99,,4,,,,397
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,622,21,0,49,77,68,11,19,28,14,5,,,,,,292
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,18,TEMIXCO,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,623,15,0,23,90,74,3,13,37,4,1,,,,,,260
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,581,7,0,17,84,48,27,109,21,5,1,,,,,,319
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,633,14,0,18,75,84,5,8,26,6,2,,,,,,238
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,642,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,634,12,0,92,146,47,5,13,12,8,2,,,,,,337
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,522,9,0,57,30,63,8,7,32,15,5,,,,,,226
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,509,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,254,6,0,41,93,37,7,15,7,2,8,,,3,,,219
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,255,14,0,86,91,38,14,24,8,8,11,,,1,,,295
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,256,9,0,47,32,42,11,20,10,9,8,,,2,,,190
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,303,11,0,63,132,41,8,20,7,4,31,,,,,,317
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,509,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,343,21,0,49,96,25,8,20,10,7,11,,,1,,,248
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,676,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,386,15,0,66,188,31,9,23,7,2,18,,,2,,,361
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,257,14,0,99,127,53,7,33,11,9,12,,,4,,,369
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,263,39,0,88,66,24,2,18,13,2,9,,,,,,261
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,307,5,0,57,144,50,9,17,8,4,23,,,,,,317
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,308,18,0,78,161,35,11,26,8,5,30,,,,,,372
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,354,16,0,103,109,36,10,21,9,6,15,,,0,,,325
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,355,17,0,87,150,40,13,24,5,6,18,,,2,,,362
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,8,EMILIANO ZAPATA,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,391,15,0,60,92,127,5,8,29,13,,,,,,,349
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,8,EMILIANO ZAPATA,689,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,391,,0,,,,,,,,,,,,,,0
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,8,EMILIANO ZAPATA,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,394,11,0,62,56,154,2,7,24,6,,,,,,,322
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,266,24,0,87,72,29,3,18,9,1,6,,,,,,249
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,267,18,0,62,129,44,6,20,7,7,13,,,3,,,309
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,268,16,0,80,124,49,7,22,8,7,15,,,1,,,329
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,317,11,0,76,122,44,6,26,18,18,9,,,2,,,332
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,734,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,364,18,0,46,159,34,2,25,7,7,13,,,,,,311
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,8,EMILIANO ZAPATA,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,395,0,0,43,55,164,0,12,26,13,,,,,,,313
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,8,EMILIANO ZAPATA,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,396,14,0,36,58,148,9,11,28,3,,,,,,,307
17,5/7/2009,12,Ayuntamientos,17,0,4,C,Contigua,0,8,EMILIANO ZAPATA,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,396,9,0,59,53,141,4,14,26,5,,,,,,,311
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,275,21,0,82,95,35,10,15,10,11,16,,,1,,,296
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,558,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,10,0,51,126,26,7,12,11,7,10,,,2,,,262
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,327,13,0,85,116,34,9,19,8,5,23,,,,,,312
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,366,10,0,43,130,38,4,8,3,2,20,,,3,,,261
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,537,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,367,5,0,37,111,41,10,17,8,3,18,,,1,,,251
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,369,18,0,73,150,36,10,34,16,5,15,,,0,,,357
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,372,18,0,70,84,36,12,8,9,7,8,,,1,,,253
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,8,EMILIANO ZAPATA,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,402,13,0,67,78,176,3,5,69,7,,,,,,,418
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,278,22,0,50,110,22,7,11,14,4,14,,,2,,,256
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,280,15,0,43,59,31,6,16,9,2,17,,,2,,,200
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,658,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,333,14,0,72,172,41,9,28,3,7,15,,,3,,,364
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,7,CUERNAVACA,237,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,373,8,0,70,45,6,2,5,2,0,1,,,,,,139
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,8,EMILIANO ZAPATA,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,406,15,0,74,96,143,5,12,22,19,,,,,,,386
17,5/7/2009,12,Ayuntamientos,17,0,3,G,Geografica,0,8,EMILIANO ZAPATA,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,406,8,0,58,84,93,4,13,7,10,,,,,,,277
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,8,EMILIANO ZAPATA,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,407,16,0,31,86,200,4,8,33,5,,,,,,,383
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,287,10,0,62,119,38,11,28,9,4,22,,,,,,303
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,288,10,0,62,119,38,11,28,9,4,22,,,,,,303
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,290,23,0,71,125,49,16,24,14,10,26,,,,,,358
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,1,AMACUZAC,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,2,0,2,34,16,51,87,12,37,,,,,,,241
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,8,0,77,111,39,19,15,73,8,,,,,,,350
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,9,0,40,66,32,10,7,45,7,,,,,,,216
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,2,0,37,94,23,8,17,149,2,,,,,,,332
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,28,0,49,60,10,6,23,146,4,,,,,,,326
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,15,0,24,66,11,4,9,117,3,,,,,,,249
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,10,0,99,77,33,5,9,19,8,,,,,,,260
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,6,0,53,127,25,17,17,19,21,,,,,,,285
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,19,0,49,102,46,7,21,15,65,,,,,,,324
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,4,AYALA,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,10,0,41,66,16,7,9,5,41,,,,,,,195
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,1,AMACUZAC,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,10,0,13,45,137,51,18,2,64,,,,,,,340
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,2,ATLATLAHUCAN,507,RL,Recuento solicitado por el Tribual Local,P,T,Urna tradicional,15,5,0,13,65,52,13,45,63,40,7,,,,,,303
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,3,AXOCHIAPAN,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,4,0,50,79,32,65,16,3,10,36,,,,2,,297
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,11,0,61,95,30,37,3,2,8,23,,,,2,,272
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,3,AXOCHIAPAN,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,17,0,62,126,32,77,6,2,5,23,,,,1,,351
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,6,0,75,93,32,30,5,3,5,17,,,,0,,266
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,3,AXOCHIAPAN,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,10,0,13,50,151,17,4,2,4,48,,,,3,,302
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,3,AXOCHIAPAN,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,10,0,19,48,148,15,1,3,1,18,,,,1,,264
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,3,AXOCHIAPAN,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,7,0,82,89,50,11,12,12,4,23,,,,1,,291
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,16,0,89,77,13,38,48,0,5,15,,,,0,,301
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,12,0,45,51,67,18,18,22,5,6,,,,,,244
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,6,CUAUTLA,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,113,16,0,61,56,91,4,16,16,8,2,,,,,,270
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,10,0,101,172,28,7,21,6,2,,,,,,,347
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,8,0,215,84,15,15,4,7,4,,,,,,,352
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,24,0,117,115,31,14,13,12,7,,,,,,,333
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,222,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,3,0,43,31,21,4,13,25,2,,,,,,,142
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,355,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,8,0,40,43,37,8,2,52,2,,,,,,,192
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,11,0,69,188,28,15,13,26,2,,,,,,,352
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,21,0,83,142,23,3,51,9,34,,,,,,,366
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,5,COATLAN DEL RIO,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,11,0,18,67,55,,,140,25,,,,,,,316
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,5,COATLAN DEL RIO,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,19,0,42,75,42,,,143,125,,,,,,,446
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,5,COATLAN DEL RIO,276,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,6,0,5,36,69,,,60,18,,,,,,,194
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,12,0,97,76,41,6,16,42,7,2,,,,,,299
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,574,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,99,12,0,80,70,46,9,13,73,5,3,,,,,,311
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,11,0,42,53,59,20,24,17,13,6,,,,,,245
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,12,0,67,90,51,11,15,11,7,0,,,,,,264
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,676,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,147,,0,,,,,,,,,,,,,,0
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,150,15,0,59,42,75,10,16,19,4,6,,,,,,246
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,152,18,0,71,40,44,8,16,20,7,3,,,,,,227
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,14,0,44,80,33,11,13,7,6,2,,,,,,210
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,165,4,0,69,74,57,11,19,10,13,6,,,,,,263
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,167,8,0,27,85,47,9,12,8,12,1,,,,,,209
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,153,13,0,50,57,61,9,8,31,5,3,,,,,,237
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,155,26,0,64,88,63,8,24,20,20,4,,,,,,317
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,14,0,49,69,55,11,6,25,5,3,,,,,,237
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,117,11,0,68,91,44,13,25,25,4,3,,,,,,284
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,120,16,0,46,106,58,21,15,30,4,5,,,,,,301
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,8,0,53,59,59,6,13,20,6,0,,,,,,224
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,6,0,66,98,63,4,12,14,8,4,,,,,,275
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,13,0,53,94,70,6,15,21,9,0,,,,,,281
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,14,0,55,66,58,8,23,12,0,0,,,,,,236
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,132,18,0,78,88,51,5,23,15,12,3,,,,,,293
