CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0194,3,432,363,28,23,5,38,12,39,6,,,0,946,15,961,1832
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0195,2,236,180,41,9,6,38,12,35,10,,,0,567,20,587,1127
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0196,2,286,173,5,7,10,29,8,36,8,,,4,562,16,582,1004
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0197,2,409,201,19,11,2,25,11,69,6,,,1,753,26,780,1274
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0198,2,433,190,20,25,5,28,9,60,7,,,1,777,20,798,1327
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0199,2,361,178,17,17,3,33,9,58,4,,,1,680,19,700,1119
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0200,2,343,186,21,15,3,29,10,54,11,,,0,672,24,696,1164
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0201,2,291,176,10,8,2,26,7,44,6,,,0,570,15,585,1009
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0202,2,319,207,14,12,5,38,14,45,12,,,2,666,16,684,1118
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0203,2,301,204,10,14,4,24,11,31,15,,,0,614,11,625,1018
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0204,3,392,280,20,15,10,28,8,34,6,,,0,793,19,812,1555
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0205,3,396,252,26,21,4,50,16,53,11,,,0,829,20,849,1572
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0206,3,411,313,34,18,12,55,12,63,22,,,0,940,28,968,1739
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0207,2,290,266,30,12,4,28,18,62,14,,,1,724,10,735,1301
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0208,3,391,288,37,11,5,60,7,69,10,,,1,878,15,894,1585
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0209,2,453,227,17,10,8,31,13,60,12,,,0,831,14,845,1366
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0210,2,321,240,28,14,1,34,15,57,21,,,2,731,21,754,1278
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0211,3,401,294,17,15,4,35,16,66,27,,,0,875,21,896,1512
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0212,3,439,271,30,11,9,36,17,80,21,,,1,914,33,948,1547
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0213,2,299,142,11,11,5,26,11,36,13,,,0,554,17,571,1026
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0214,2,346,207,20,12,4,27,4,43,9,,,1,672,34,707,1204
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0215,2,411,219,27,11,6,21,18,34,12,,,0,759,16,775,1382
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0216,2,303,202,14,9,4,20,13,52,15,,,0,632,23,655,1141
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0217,2,286,190,8,6,2,12,19,31,9,,,0,563,6,569,949
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0218,2,293,237,6,11,5,20,5,51,7,,,0,635,10,645,1135
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0219,2,315,218,12,15,6,32,10,43,4,,,1,655,13,669,1154
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0220,2,163,122,13,7,6,25,10,34,13,,,1,393,9,403,1373
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0221,2,323,222,11,11,7,55,21,70,14,,,0,734,14,748,1401
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0222,3,436,233,14,13,3,39,24,66,14,,,0,842,21,863,1515
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0223,2,293,208,21,17,3,32,14,47,9,,,1,644,12,657,1166
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0224,2,326,291,20,22,3,30,9,43,14,,,1,758,17,776,1401
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0225,2,271,176,9,14,3,18,7,48,5,,,0,551,10,561,920
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0226,2,251,131,18,14,2,35,10,46,14,,,0,521,12,533,962
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0227,2,358,226,26,15,6,23,11,55,14,,,3,734,16,753,1287
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0228,2,381,190,8,17,6,18,17,41,14,,,0,692,17,709,1296
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0229,2,383,195,24,14,8,26,19,62,12,,,2,743,20,765,1388
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0230,3,385,249,28,9,5,23,5,39,10,,,0,753,68,821,1513
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0231,2,323,241,16,19,4,26,14,73,4,,,0,720,30,750,1228
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0232,2,320,211,23,20,6,30,7,47,13,,,0,677,24,701,1221
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0233,3,484,342,47,20,10,44,23,70,30,,,1,1070,25,1096,2028
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0234,2,248,162,18,8,6,26,12,41,3,,,1,524,16,541,921
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0235,2,213,128,12,4,6,25,11,33,3,,,0,435,8,443,772
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0236,2,144,82,9,4,4,11,4,15,7,,,1,280,12,293,505
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0237,2,274,167,12,14,3,24,8,32,7,,,0,541,18,559,965
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0238,2,394,225,25,18,3,23,14,57,18,,,2,777,18,797,1305
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0239,2,275,189,26,16,6,35,13,60,10,,,2,630,15,647,1223
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0240,2,262,197,23,18,9,21,11,62,6,,,0,609,15,624,1154
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0241,2,234,193,28,18,10,21,10,42,9,,,1,565,13,579,1077
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0242,2,415,277,20,14,7,28,14,52,9,,,1,836,14,851,1405
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0243,2,190,141,14,13,3,19,10,35,8,,,0,433,18,451,779
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0244,2,264,227,19,12,5,19,13,40,5,,,0,604,10,614,1205
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0245,2,263,197,19,8,4,20,7,39,9,,,0,566,14,580,1021
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0246,2,280,214,22,17,4,20,16,48,10,,,1,631,20,652,1215
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0247,2,245,236,15,9,6,14,6,50,4,,,0,585,14,599,1076
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0248,1,177,128,12,9,2,16,8,27,3,,,1,382,13,396,691
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0249,2,239,128,22,8,2,23,5,26,2,,,0,455,15,470,836
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0250,2,350,241,11,15,5,29,13,84,6,,,1,754,18,773,1412
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0251,2,213,155,17,10,2,22,6,48,9,,,0,482,9,491,825
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0252,2,211,144,6,22,3,21,2,24,4,,,1,437,16,454,773
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0253,2,330,249,17,11,2,19,14,56,11,,,0,709,21,730,1334
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0254,2,211,175,12,7,3,23,13,37,13,,,1,494,8,503,818
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0255,2,226,204,67,6,6,17,10,27,12,,,1,575,11,587,1131
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0256,2,315,193,11,20,5,29,6,66,12,,,0,657,14,671,1085
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0257,2,232,196,15,14,7,21,12,43,7,,,0,547,17,556,961
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0258,2,252,176,23,16,2,21,5,38,10,,,1,543,11,555,952
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0259,1,94,466,1,3,0,0,0,2,1,,,0,567,12,579,825
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0261,1,27,90,2,0,1,0,2,7,0,,,0,129,1,130,185
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0262,1,37,145,1,0,1,0,1,0,0,,,0,185,4,189,238
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0264,2,48,202,0,0,0,0,0,0,0,,,0,250,4,254,331
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0265,2,62,214,1,3,0,0,8,1,0,,,0,289,5,294,460
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0266,4,667,419,0,5,1,0,32,22,18,,,0,1164,24,1181,1514
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0267,1,122,77,1,0,0,0,4,3,1,,,0,208,2,210,265
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0268,4,625,432,4,6,9,2,27,9,4,,,0,1118,12,1030,1312
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0269,1,361,206,3,1,8,1,2,1,0,,,0,583,12,595,743
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0270,2,398,212,3,1,2,2,6,18,1,,,0,643,11,654,790
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0271,2,633,335,1,4,7,2,21,17,3,,,0,1023,19,1042,1372
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0272,3,489,272,3,2,3,3,4,12,4,,,8,792,16,809,1008
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0273,1,80,43,0,0,1,0,2,1,0,,,0,127,4,131,216
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0274,1,164,41,2,1,1,0,2,1,1,,,0,213,5,218,323
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0275,2,616,242,4,3,1,2,7,5,0,,,0,880,18,899,1377
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0276,2,426,231,4,3,1,1,25,7,7,,,0,705,18,723,1179
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0277,2,398,197,0,6,2,2,37,13,3,,,0,658,13,671,1004
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0278,2,434,171,0,2,1,3,10,8,3,,,0,632,7,640,977
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0279,2,471,222,2,3,1,5,48,12,1,,,0,765,14,779,1099
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0280,2,502,237,6,5,6,5,47,9,0,,,0,817,19,836,1249
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0281,2,292,178,2,4,3,2,37,8,0,,,0,526,7,533,797
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0282,2,199,168,1,4,2,0,5,9,2,,,0,390,13,404,588
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0283,2,190,105,1,2,0,0,4,1,0,,,0,303,5,308,448
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0284,2,101,87,1,0,0,4,4,1,0,,,0,198,2,210,298
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0285,2,224,127,1,2,0,1,3,10,0,,,0,368,3,383,509
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0286,2,195,186,2,4,3,4,5,13,0,,,0,412,6,418,649
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0287,2,385,161,3,4,3,0,6,14,0,,,1,576,13,590,982
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0288,2,640,274,5,3,1,1,4,6,0,,,0,934,9,938,1297
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0289,2,268,258,1,3,0,2,7,6,2,,,0,547,21,568,916
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0290,2,213,244,2,4,1,5,4,3,5,,,0,481,14,495,757
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0291,2,290,307,0,5,1,7,12,13,2,,,0,637,11,654,613
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0292,2,368,355,3,3,1,9,8,3,1,,,0,751,14,765,1252
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0293,2,285,293,6,2,1,7,3,2,1,,,0,600,9,609,916
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0294,2,344,267,2,0,0,14,6,9,4,,,0,646,11,657,979
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0295,2,293,276,4,6,4,2,3,8,3,,,0,599,5,604,953
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0296,2,222,219,4,0,0,1,1,6,3,,,0,456,10,466,781
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0297,3,313,272,4,2,4,4,7,2,6,,,0,614,10,624,1367
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0298,2,368,343,8,0,0,21,10,4,9,,,0,763,12,775,1126
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0299,1,187,162,2,1,2,1,29,8,0,,,0,392,10,402,649
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0300,1,251,160,2,5,2,4,10,2,1,,,0,437,7,454,684
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0301,2,266,208,3,3,0,3,8,10,2,,,0,503,18,521,818
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0302,2,376,212,2,8,1,9,6,3,1,,,0,618,24,644,1093
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0303,1,242,155,5,1,1,1,0,5,0,,,0,410,9,419,584
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0304,1,102,40,3,2,3,1,2,1,0,,,0,154,1,155,254
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0305,1,143,82,1,2,2,0,1,1,0,,,0,232,6,238,322
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0306,2,320,303,3,4,3,2,14,9,1,,,9,659,19,678,1091
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0308,1,131,92,1,1,0,0,2,0,0,,,0,227,3,230,301
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0309,2,468,253,5,8,2,7,28,3,1,,,0,775,14,789,1267
2,28,TAMAULIPAS,17,MANTE,12,GONZÁLEZ,0310,2,284,314,3,4,1,22,16,4,2,,,0,650,15,725,1239
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0311,2,253,394,2,2,3,5,15,8,3,,,1,685,10,696,918
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0312,2,265,297,2,1,1,6,10,16,4,,,0,602,22,624,788
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0313,1,239,240,3,0,1,1,2,1,0,,,0,487,7,494,626
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0314,1,327,252,1,3,1,2,2,1,7,,,0,596,5,601,750
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0315,1,218,189,1,1,0,4,11,1,29,,,0,454,29,483,651
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0316,3,579,549,8,7,0,8,2,7,3,,,0,1163,14,1177,1683
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0317,3,400,419,1,1,3,6,8,7,0,,,0,845,25,870,1179
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0318,3,234,369,1,4,0,5,2,1,3,,,0,619,18,637,889
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0319,1,156,262,5,2,2,8,3,7,0,,,0,445,9,454,631
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0320,2,318,293,2,4,1,3,3,0,0,,,0,624,13,637,777
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0321,2,354,435,4,2,0,3,3,7,4,,,0,812,8,826,1009
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0322,1,295,226,9,3,0,6,7,4,2,,,0,552,6,558,674
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0324,2,306,465,2,8,2,11,6,7,2,,,0,809,15,824,1033
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0325,2,261,196,3,3,4,3,2,3,0,,,0,475,11,486,622
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0326,1,110,52,1,0,1,2,0,1,10,,,0,177,2,179,235
2,28,TAMAULIPAS,03,NUEVO LAREDO,14,GUERRERO,0327,2,237,238,0,0,2,3,5,10,1,,,0,496,7,503,869
2,28,TAMAULIPAS,03,NUEVO LAREDO,14,GUERRERO,0328,2,241,274,1,1,4,0,10,8,0,,,1,539,9,549,935
2,28,TAMAULIPAS,03,NUEVO LAREDO,14,GUERRERO,0329,2,202,291,2,0,8,1,4,6,1,,,0,515,21,536,938
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0332,2,100,200,1,1,1,2,17,16,220,,,0,558,8,566,914
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0333,3,214,302,2,6,6,5,30,17,400,,,2,982,30,1014,1613
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0334,2,110,163,1,1,3,5,11,9,260,,,0,563,14,577,1014
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0335,2,161,166,0,5,1,3,8,11,163,,,0,518,13,531,984
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0336,2,126,136,2,4,2,1,10,4,262,,,0,547,16,563,913
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0337,2,176,284,1,7,3,4,28,16,381,,,0,900,24,924,1498
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0338,2,112,164,1,2,2,1,10,12,239,,,0,543,9,552,885
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0339,3,246,360,2,4,6,3,37,18,417,,,0,1093,36,1129,1816
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0340,2,326,88,2,4,0,2,9,8,62,,,0,501,12,513,956
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0341,1,22,62,1,0,0,0,3,1,65,,,0,154,5,159,244
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0342,1,67,138,1,0,1,0,6,5,151,,,0,369,9,378,604
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0343,1,32,88,0,0,1,1,3,0,83,,,0,208,7,215,363
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0344,2,339,105,3,4,2,0,6,4,77,,,0,540,7,547,956
2,28,TAMAULIPAS,03,NUEVO LAREDO,15,GUSTAVO DÍAZ ORDAZ,0345,1,58,175,1,0,2,2,6,0,162,,,0,406,15,421,602
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0346,2,745,18,5,0,5,3,2,1,2,,,1,781,30,812,1111
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0347,2,598,14,5,2,2,2,4,2,0,,,0,629,16,645,862
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0348,2,538,20,2,1,3,1,3,4,6,,,0,578,9,587,854
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0349,1,463,19,2,2,1,2,2,1,0,,,0,492,10,502,729
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0350,1,320,45,2,1,2,0,0,1,1,,,0,372,17,389,588
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0351,1,173,1,0,0,0,0,0,0,1,,,0,175,3,178,255
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0352,1,85,0,0,0,0,0,0,0,0,,,0,85,5,90,152
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0353,2,373,9,1,4,0,0,4,0,1,,,0,392,11,403,596
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0354,2,724,31,3,2,0,2,3,2,0,,,0,767,19,786,1010
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0355,1,498,11,0,2,0,0,1,1,0,,,0,513,5,518,687
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0356,2,418,16,0,0,1,0,0,0,0,,,0,435,6,441,611
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0357,2,167,65,1,1,1,2,3,2,5,,,0,247,8,255,454
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0358,1,223,85,3,2,0,2,5,0,8,,,0,328,8,336,714
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0359,2,346,53,0,2,0,2,0,2,16,,,0,421,7,426,813
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0360,1,469,24,2,1,2,1,3,1,7,,,0,510,10,520,747
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0362,1,87,33,0,1,0,7,2,4,0,,,0,134,5,139,313
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0363,2,330,128,9,5,0,23,4,39,11,,,0,549,18,567,1056
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0364,2,384,197,6,7,4,16,9,43,32,,,0,698,16,714,1347
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0365,2,214,112,4,4,1,13,16,27,16,,,0,407,11,418,763
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0366,2,241,115,4,8,2,11,10,49,1,,,0,441,21,462,837
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0367,2,267,162,2,3,2,12,9,31,15,,,0,503,22,524,1075
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0368,2,305,374,8,7,6,4,23,49,83,,,0,859,44,903,1136
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0369,3,482,655,4,11,5,0,74,144,103,,,1,1478,75,1554,2084
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0370,2,333,448,10,6,6,5,43,115,66,,,3,1032,36,1071,1451
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0371,1,71,214,2,4,2,5,4,1,94,,,0,397,26,423,515
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0372,4,268,483,9,5,4,15,24,9,188,,,1,1005,70,1076,1346
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0373,1,61,135,1,2,3,4,7,2,41,,,0,256,27,283,332
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0374,1,59,122,0,0,11,0,3,3,12,,,0,210,8,218,270
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0375,3,227,441,6,4,4,12,12,11,172,,,0,889,51,940,1201
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0376,2,213,298,9,5,2,12,13,6,92,,,0,650,57,703,858
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0377,3,251,336,7,7,2,14,32,22,101,,,0,772,41,813,1005
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0378,1,217,217,5,3,1,5,16,27,45,,,0,536,37,573,703
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,0380,1,63,67,0,3,0,1,3,1,2,,,0,140,16,156,184
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0381,2,513,496,6,4,0,3,15,1,2,,,0,1040,10,1053,1468
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0382,2,266,364,2,1,0,0,16,2,4,,,0,655,14,669,860
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0383,1,139,230,3,0,0,0,11,2,1,,,0,386,7,393,483
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0384,2,335,405,6,4,1,2,2,6,11,,,0,772,5,778,1059
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0385,2,265,331,2,4,0,6,12,6,4,,,0,630,11,641,840
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0386,2,156,89,5,0,1,0,1,0,2,,,0,254,7,261,379
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0387,1,104,128,1,0,0,0,1,1,0,,,0,235,4,239,299
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMÉNEZ,0388,1,261,275,2,0,0,1,1,1,1,,,0,542,5,547,706
