CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANAZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1090,1,11,51,,5,,2,,,1,0,,,,,,,,0,70,9,79,157
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1092,2,107,87,,2,,0,,,0,0,,,,,,,,0,196,7,203,318
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1093,1,30,36,,3,,0,,,0,0,,,,,,,,0,69,14,83,149
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1094,1,59,73,,11,,0,,,0,0,,,,,,,,0,143,8,151,240
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1095,1,39,38,,1,,0,,,1,0,,,,,,,,0,79,6,85,133
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1096,1,56,139,,2,,2,,,2,0,,,,,,,,0,201,17,218,325
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1097,1,57,61,,6,,0,,,8,0,,,,,,,,0,132,8,140,244
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1156,2,168,443,,3,,8,,,72,2,,,,,,,,0,696,32,728,1075
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1157,2,148,320,,16,,5,,,46,1,,,,,,,,0,536,37,573,950
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1158,2,106,328,,7,,2,,,40,4,,,,,,,,0,487,24,511,757
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1159,1,57,57,,1,,0,,,2,1,,,,,,,,0,118,5,123,191
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1160,1,165,234,,6,,2,,,11,1,,,,,,,,0,419,12,431,605
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1161,1,105,162,,5,,1,,,12,0,,,,,,,,0,285,16,301,433
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1162,1,61,147,,6,,0,,,3,0,,,,,,,,0,217,7,224,311
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1163,1,10,129,,11,,1,,,52,0,,,,,,,,0,203,11,214,312
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1164,1,11,118,,0,,0,,,4,0,,,,,,,,0,133,6,139,205
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1165,1,18,74,,1,,0,,,12,0,,,,,,,,0,105,9,114,205
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1166,1,17,91,,2,,0,,,24,3,,,,,,,,0,137,7,144,227
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1167,1,85,223,,3,,0,,,42,1,,,,,,,,0,354,0,354,571
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1168,1,78,66,,4,,0,,,3,1,,,,,,,,0,152,6,158,231
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1169,2,144,412,,8,,1,,,39,0,,,,,,,,0,604,14,618,937
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1170,1,22,69,,1,,1,,,9,2,,,,,,,,0,104,4,108,145
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1171,1,231,141,,14,,1,,,8,1,,,,,,,,0,396,20,416,674
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1172,1,259,152,,11,,0,,,10,1,,,,,,,,0,433,9,442,618
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1173,1,84,203,,2,,0,,,4,0,,,,,,,,0,293,15,308,451
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1174,1,58,143,,4,,1,,,7,1,,,,,,,,0,214,11,225,382
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1175,1,8,93,,1,,0,,,0,1,,,,,,,,1,103,2,106,156
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1176,1,30,134,,3,,0,,,1,0,,,,,,,,0,168,5,173,246
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1177,1,8,70,,2,,0,,,2,0,,,,,,,,0,82,5,87,146
1,10,DURANGO,9,MAPIMI,10,HIDALGO,664,1,145,,209,2,0,1,0,10,3,1,,,,,,,,0,371,9,380,511
1,10,DURANGO,9,MAPIMI,10,HIDALGO,666,1,106,,113,1,1,0,1,1,0,0,,,,,,,,0,223,5,228,317
1,10,DURANGO,9,MAPIMI,10,HIDALGO,667,1,171,,101,7,3,0,1,4,1,0,,,,,,,,0,288,2,290,388
1,10,DURANGO,9,MAPIMI,10,HIDALGO,668,3,326,,260,28,2,1,2,5,4,0,,,,,,,,0,628,11,639,923
1,10,DURANGO,9,MAPIMI,10,HIDALGO,669,1,55,,33,2,0,0,0,1,0,0,,,,,,,,0,91,3,94,132
1,10,DURANGO,9,MAPIMI,10,HIDALGO,670,1,134,,191,5,1,0,0,4,0,0,,,,,,,,0,335,3,338,455
1,10,DURANGO,9,MAPIMI,10,HIDALGO,671,3,172,,252,9,0,0,0,1,0,1,,,,,,,,1,435,10,446,630
1,10,DURANGO,9,MAPIMI,12,LERDO,728,1,51,,135,3,15,1,1,2,4,0,,,,,,,,0,212,21,233,315
1,10,DURANGO,9,MAPIMI,12,LERDO,729,1,29,,150,1,3,0,0,0,5,0,,,,,,,,0,188,5,193,278
1,10,DURANGO,9,MAPIMI,12,LERDO,730,3,376,,648,10,7,4,6,11,19,5,,,,,,,,1,1086,29,1116,1905
1,10,DURANGO,9,MAPIMI,12,LERDO,736,1,36,,211,3,13,0,2,6,60,2,,,,,,,,1,333,15,349,530
1,10,DURANGO,9,MAPIMI,12,LERDO,737,2,136,,317,7,66,1,5,6,77,8,,,,,,,,0,623,43,666,1206
1,10,DURANGO,9,MAPIMI,12,LERDO,738,3,223,,504,7,32,3,6,16,199,17,,,,,,,,2,1007,60,1069,1867
1,10,DURANGO,9,MAPIMI,12,LERDO,739,3,113,,379,8,28,3,9,13,366,5,,,,,,,,2,924,36,962,1639
1,10,DURANGO,9,MAPIMI,12,LERDO,740,1,63,,133,3,5,0,1,4,38,7,,,,,,,,0,254,4,258,449
1,10,DURANGO,9,MAPIMI,12,LERDO,741,2,170,,434,2,23,1,4,11,135,8,,,,,,,,1,788,22,811,1362
1,10,DURANGO,9,MAPIMI,12,LERDO,742,2,177,,298,7,9,2,5,10,105,12,,,,,,,,0,625,47,672,1130
1,10,DURANGO,9,MAPIMI,12,LERDO,743,1,95,,146,3,7,2,2,8,45,2,,,,,,,,0,310,12,322,554
1,10,DURANGO,9,MAPIMI,12,LERDO,748,3,229,,281,4,12,2,3,26,66,11,,,,,,,,2,634,23,659,1275
1,10,DURANGO,9,MAPIMI,12,LERDO,749,2,144,,199,7,12,0,6,20,36,14,,,,,,,,5,438,8,451,971
1,10,DURANGO,9,MAPIMI,12,LERDO,750,2,158,,257,1,7,3,2,15,50,6,,,,,,,,4,499,10,513,1047
1,10,DURANGO,9,MAPIMI,12,LERDO,751,2,119,,232,2,9,1,5,25,51,5,,,,,,,,0,449,16,465,896
1,10,DURANGO,9,MAPIMI,12,LERDO,752,2,152,,318,7,8,3,5,25,54,5,,,,,,,,2,577,12,591,1251
1,10,DURANGO,9,MAPIMI,12,LERDO,753,2,85,,186,3,10,2,5,22,55,11,,,,,,,,0,379,13,392,784
1,10,DURANGO,9,MAPIMI,12,LERDO,754,3,277,,390,5,15,3,5,34,166,9,,,,,,,,0,904,47,951,1536
1,10,DURANGO,9,MAPIMI,12,LERDO,755,3,183,,360,7,19,4,8,23,248,4,,,,,,,,5,856,40,901,1506
1,10,DURANGO,9,MAPIMI,12,LERDO,756,2,284,,393,14,22,2,3,5,69,7,,,,,,,,0,799,32,831,1373
1,10,DURANGO,9,MAPIMI,12,LERDO,757,2,121,,261,5,152,2,2,10,39,26,,,,,,,,0,618,65,683,1062
1,10,DURANGO,9,MAPIMI,12,LERDO,758,1,70,,84,2,39,0,3,4,10,8,,,,,,,,0,220,3,223,339
1,10,DURANGO,9,MAPIMI,12,LERDO,759,1,102,,96,3,1,0,1,2,1,2,,,,,,,,0,208,9,217,315
1,10,DURANGO,9,MAPIMI,12,LERDO,764,2,236,,404,10,2,2,2,8,11,1,,,,,,,,1,676,37,714,1065
1,10,DURANGO,9,MAPIMI,12,LERDO,765,1,67,,73,1,3,0,0,1,8,1,,,,,,,,0,154,18,172,241
1,10,DURANGO,9,MAPIMI,12,LERDO,767,1,148,,198,6,5,0,2,2,15,0,,,,,,,,0,376,16,392,676
1,10,DURANGO,9,MAPIMI,12,LERDO,768,1,24,,92,0,8,0,0,0,16,0,,,,,,,,0,140,6,146,259
1,10,DURANGO,9,MAPIMI,13,MAPIMI,769,3,312,,776,13,18,8,8,26,137,1,,,,,,,,0,1299,49,1348,2215
1,10,DURANGO,9,MAPIMI,13,MAPIMI,770,2,79,,358,1,4,2,4,14,57,4,,,,,,,,0,523,26,549,855
1,10,DURANGO,9,MAPIMI,13,MAPIMI,771,2,91,,368,7,8,7,1,25,98,1,,,,,,,,0,606,30,636,937
1,10,DURANGO,9,MAPIMI,13,MAPIMI,772,1,36,,79,2,2,0,0,0,2,0,,,,,,,,0,121,3,124,300
1,10,DURANGO,9,MAPIMI,13,MAPIMI,773,1,34,,124,1,0,0,0,0,2,0,,,,,,,,0,161,7,168,280
1,10,DURANGO,9,MAPIMI,13,MAPIMI,774,1,26,,64,2,1,0,0,1,4,0,,,,,,,,0,98,4,102,172
1,10,DURANGO,9,MAPIMI,13,MAPIMI,778,2,291,,243,6,6,1,3,0,17,1,,,,,,,,0,568,14,582,1188
1,10,DURANGO,9,MAPIMI,13,MAPIMI,780,2,143,,127,4,5,1,5,1,10,4,,,,,,,,0,300,8,308,643
1,10,DURANGO,9,MAPIMI,13,MAPIMI,781,1,38,,89,1,1,1,0,1,2,1,,,,,,,,0,134,2,136,264
1,10,DURANGO,9,MAPIMI,13,MAPIMI,782,2,42,,102,2,1,0,3,2,3,1,,,,,,,,0,156,0,156,261
1,10,DURANGO,9,MAPIMI,13,MAPIMI,783,1,46,,59,3,1,1,2,3,2,7,,,,,,,,0,124,4,128,259
1,10,DURANGO,9,MAPIMI,13,MAPIMI,785,1,176,,236,1,2,1,0,4,21,6,,,,,,,,0,447,13,460,709
1,10,DURANGO,9,MAPIMI,13,MAPIMI,786,2,321,,245,5,2,1,7,5,66,11,,,,,,,,0,663,18,681,1064
1,10,DURANGO,9,MAPIMI,13,MAPIMI,787,1,188,,151,12,4,2,4,0,24,6,,,,,,,,0,391,6,397,656
1,10,DURANGO,9,MAPIMI,13,MAPIMI,788,4,389,,493,9,10,7,9,15,81,25,,,,,,,,0,1038,41,1079,1595
1,10,DURANGO,9,MAPIMI,13,MAPIMI,789,2,293,,209,1,9,3,5,11,28,12,,,,,,,,0,571,14,585,873
1,10,DURANGO,9,MAPIMI,13,MAPIMI,790,2,211,,267,7,2,0,3,4,31,13,,,,,,,,0,538,15,553,837
1,10,DURANGO,9,MAPIMI,13,MAPIMI,791,2,156,,230,9,14,3,2,9,29,9,,,,,,,,0,461,14,475,824
1,10,DURANGO,9,MAPIMI,13,MAPIMI,792,2,180,,527,9,3,2,1,2,10,3,,,,,,,,0,737,24,761,1126
1,10,DURANGO,9,MAPIMI,13,MAPIMI,793,1,152,,125,6,2,0,1,5,3,0,,,,,,,,0,294,5,299,468
1,10,DURANGO,9,MAPIMI,13,MAPIMI,794,1,3,,72,0,1,1,4,0,3,0,,,,,,,,0,84,3,87,149
1,10,DURANGO,9,MAPIMI,13,MAPIMI,795,1,10,,62,1,1,1,2,0,5,1,,,,,,,,0,83,3,86,164
1,10,DURANGO,9,MAPIMI,15,NAZAS,828,2,246,,190,41,65,3,6,7,17,2,,,,,,,,0,577,13,590,713
1,10,DURANGO,9,MAPIMI,15,NAZAS,829,1,126,,173,56,61,5,5,6,8,0,,,,,,,,0,440,5,445,674
1,10,DURANGO,9,MAPIMI,15,NAZAS,830,2,209,,254,59,66,1,5,7,11,0,,,,,,,,0,612,16,628,915
1,10,DURANGO,9,MAPIMI,15,NAZAS,831,2,141,,190,55,63,3,6,4,12,1,,,,,,,,0,475,9,484,642
1,10,DURANGO,9,MAPIMI,15,NAZAS,832,1,24,,71,32,70,1,4,2,3,0,,,,,,,,0,207,5,212,253
1,10,DURANGO,9,MAPIMI,15,NAZAS,833,1,103,,103,32,86,1,111,4,14,3,,,,,,,,0,457,23,480,642
1,10,DURANGO,9,MAPIMI,15,NAZAS,834,1,95,,81,54,133,1,12,6,19,2,,,,,,,,0,403,11,414,651
1,10,DURANGO,9,MAPIMI,15,NAZAS,835,1,64,,89,25,89,1,18,3,12,1,,,,,,,,0,302,7,309,468
1,10,DURANGO,9,MAPIMI,15,NAZAS,836,1,87,,104,19,109,1,5,3,9,2,,,,,,,,0,339,8,347,491
1,10,DURANGO,9,MAPIMI,15,NAZAS,837,1,178,,90,43,104,2,2,1,5,0,,,,,,,,0,425,2,427,601
1,10,DURANGO,9,MAPIMI,15,NAZAS,838,1,115,,64,23,82,1,2,1,7,1,,,,,,,,0,296,5,301,434
1,10,DURANGO,9,MAPIMI,15,NAZAS,839,2,129,,238,163,147,3,8,6,26,1,,,,,,,,0,721,27,748,1059
1,10,DURANGO,9,MAPIMI,15,NAZAS,840,1,126,,165,52,69,0,15,6,8,3,,,,,,,,0,444,10,454,594
1,10,DURANGO,9,MAPIMI,15,NAZAS,841,1,39,,82,15,27,0,0,1,7,0,,,,,,,,0,171,5,176,247
1,10,DURANGO,9,MAPIMI,15,NAZAS,842,1,53,,101,4,49,1,7,0,5,1,,,,,,,,0,221,7,228,313
1,10,DURANGO,9,MAPIMI,15,NAZAS,843,1,19,,43,5,30,7,0,0,0,0,,,,,,,,0,104,3,107,159
1,10,DURANGO,9,MAPIMI,15,NAZAS,844,1,84,,109,7,47,0,1,1,3,1,,,,,,,,0,253,4,257,358
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1179,1,118,,164,2,1,0,2,1,1,4,,,,,,,,0,293,10,303,486
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1180,1,114,,184,4,1,0,2,0,1,0,,,,,,,,0,306,11,317,452
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1181,1,158,,107,3,1,0,1,1,0,0,,,,,,,,0,271,5,276,471
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1182,2,156,,174,3,2,0,0,1,0,0,,,,,,,,0,336,9,345,458
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1183,1,180,,253,83,6,0,1,24,5,0,,,,,,,,0,552,8,560,747
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1184,1,24,,69,24,4,0,0,12,0,1,,,,,,,,0,134,5,139,181
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1187,1,11,,52,8,46,0,1,89,2,0,,,,,,,,0,209,7,216,277
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1188,1,11,,71,20,3,0,0,3,0,0,,,,,,,,0,108,4,112,147
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1190,1,39,,28,10,7,0,0,13,0,0,,,,,,,,0,97,0,97,117
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1333,2,194,,276,2,4,2,3,147,42,13,,,,,,,,0,683,10,693,991
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1334,2,227,,159,3,6,3,3,141,27,2,,,,,,,,0,571,12,583,828
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1335,2,182,,217,1,3,3,0,141,62,10,,,,,,,,0,619,20,639,934
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1336,1,121,,134,4,6,0,0,140,21,4,,,,,,,,0,430,4,434,598
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1337,1,178,,164,7,5,4,1,68,34,6,,,,,,,,0,467,10,477,684
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1338,1,130,,165,0,3,1,0,78,34,4,,,,,,,,0,415,8,423,611
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1339,1,172,,157,4,4,0,2,5,32,10,,,,,,,,0,386,13,399,703
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1340,1,133,,141,1,3,2,2,69,21,1,,,,,,,,0,373,3,376,536
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1341,1,118,,202,4,5,4,0,90,26,4,,,,,,,,0,453,6,459,661
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1342,1,63,,54,0,1,1,0,6,2,1,,,,,,,,0,128,4,132,289
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1344,1,81,,152,1,1,0,1,17,7,1,,,,,,,,0,261,11,272,342
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1346,1,98,,166,2,3,0,1,72,8,5,,,,,,,,0,355,9,364,546
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1347,2,193,,148,2,5,2,4,89,36,7,,,,,,,,0,486,14,500,652
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1349,1,83,,46,1,0,0,0,42,20,1,,,,,,,,0,193,5,198,310
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1350,1,51,,27,1,0,0,0,10,9,2,,,,,,,,0,100,5,105,175
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1352,1,160,,211,11,4,4,2,87,7,1,,,,,,,,0,487,10,497,637
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1353,2,320,,251,18,1,6,2,181,53,3,,,,,,,,0,835,24,859,1176
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1354,2,286,,193,3,1,18,3,31,13,0,,,,,,,,0,548,16,564,781
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1355,1,54,,74,1,0,2,0,29,3,2,,,,,,,,0,165,3,168,240
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1356,1,99,,56,1,2,2,0,6,3,0,,,,,,,,0,169,3,172,205
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1357,2,157,,297,4,4,5,2,145,47,11,,,,,,,,0,672,15,687,978
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1358,2,186,,214,4,3,1,2,133,58,4,,,,,,,,0,605,18,623,873
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1359,2,221,,278,3,0,0,0,99,11,5,,,,,,,,1,617,7,625,931
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1392,1,135,,140,2,2,2,1,1,21,2,,,,,,,,0,306,22,328,658
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1393,2,200,,234,1,0,0,1,5,15,0,,,,,,,,0,456,23,479,919
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,11,736,,1585,29,41,12,13,45,112,35,,,,,,,,3,2608,88,2699,7369
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,450,2,290,,151,2,13,4,6,22,33,13,,,,,,,,2,534,23,559,956
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,451,2,212,,223,4,9,4,0,16,67,15,,,,,,,,0,550,11,561,1040
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,556,1,55,,117,2,0,0,3,2,0,0,,,,,,,,0,179,1,180,414
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,557,1,41,,38,2,1,0,0,1,2,4,,,,,,,,0,89,4,93,133
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,558,2,129,,432,4,5,1,1,6,4,15,,,,,,,,0,597,9,606,1105
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,559,2,180,,395,10,12,4,0,12,23,11,,,,,,,,4,647,8,659,1274
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,560,2,148,,382,20,7,5,2,8,29,14,,,,,,,,2,615,24,641,1202
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,561,3,254,,591,43,7,6,4,12,58,9,,,,,,,,1,984,21,1006,1774
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,562,2,142,,328,11,4,0,3,1,30,4,,,,,,,,0,523,14,537,1127
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,563,1,116,,153,2,2,0,1,2,3,2,,,,,,,,0,281,4,285,514
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,564,2,145,,225,16,1,0,0,4,20,13,,,,,,,,0,424,7,431,910
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,565,2,228,,297,13,6,1,4,5,3,0,,,,,,,,0,557,15,572,989
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,566,2,191,,428,25,8,2,1,10,10,2,,,,,,,,0,677,26,703,1252
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,567,2,196,,368,18,9,2,2,15,25,3,,,,,,,,0,638,15,653,1365
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,568,1,47,,163,0,3,1,0,4,8,0,,,,,,,,0,226,4,230,379
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,569,2,160,,343,10,12,3,2,21,24,6,,,,,,,,0,581,16,597,1102
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,570,1,128,,221,3,11,0,2,36,10,3,,,,,,,,0,414,10,424,737
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,571,3,237,,445,13,19,1,1,3,9,6,,,,,,,,1,734,34,769,1307
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,572,2,97,,280,3,3,1,5,0,7,1,,,,,,,,0,397,29,426,1013
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,573,2,75,,286,7,7,1,0,9,13,0,,,,,,,,0,398,13,411,691
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,574,3,244,,702,20,12,1,4,13,23,6,,,,,,,,0,1025,39,1064,2018
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,575,1,55,,154,0,6,2,0,1,20,2,,,,,,,,0,240,7,247,516
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,576,1,29,,130,0,15,0,0,2,1,0,,,,,,,,0,177,10,187,362
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,577,1,50,,247,4,1,0,2,1,6,1,,,,,,,,0,312,7,319,669
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,578,1,95,,157,0,1,1,3,4,17,3,,,,,,,,0,281,10,291,664
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,579,2,151,,323,7,6,1,3,4,13,2,,,,,,,,0,510,18,528,1266
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,580,2,98,,302,6,6,2,0,7,18,3,,,,,,,,0,442,15,457,779
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,581,3,109,,522,107,8,1,2,8,5,2,,,,,,,,0,764,21,785,1674
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,582,2,274,,283,6,13,1,6,8,13,5,,,,,,,,0,609,27,636,1133
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,583,2,172,,367,11,10,0,2,14,24,0,,,,,,,,0,600,13,613,1326
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,584,2,79,,273,17,28,0,0,1,9,0,,,,,,,,0,407,15,422,860
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,585,3,340,,652,14,19,5,3,8,21,4,,,,,,,,1,1066,27,1094,2050
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,586,1,60,,197,5,0,0,1,1,9,1,,,,,,,,0,274,8,282,704
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,587,1,36,,160,5,5,0,0,7,5,0,,,,,,,,0,218,9,227,480
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,588,3,167,,572,5,13,5,4,18,23,3,,,,,,,,1,810,29,840,1579
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,589,2,177,,328,9,7,1,3,7,17,2,,,,,,,,0,551,10,561,1034
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,590,2,279,,364,5,8,2,2,6,25,4,,,,,,,,0,695,17,712,1158
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,591,2,224,,329,10,4,3,2,7,27,7,,,,,,,,0,613,12,625,1095
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,592,2,190,,271,2,5,2,3,5,5,2,,,,,,,,0,485,19,504,1081
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,593,1,46,,154,4,7,1,1,1,4,1,,,,,,,,0,219,4,223,543
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,594,2,74,,188,135,12,7,1,6,6,1,,,,,,,,2,430,14,446,1048
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,595,2,71,,238,7,9,1,2,2,11,0,,,,,,,,0,341,11,352,810
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,596,1,84,,177,5,3,0,0,1,6,1,,,,,,,,0,277,6,283,507
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,597,3,341,,546,18,10,4,7,2,20,3,,,,,,,,0,951,47,998,1961
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,598,2,80,,240,4,2,0,1,6,4,0,,,,,,,,0,337,12,349,1188
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,600,3,210,,458,12,14,0,3,21,14,4,,,,,,,,0,736,23,759,1732
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,601,3,300,,462,6,9,5,2,14,26,7,,,,,,,,0,831,39,870,1545
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,602,1,56,,150,5,3,0,0,3,8,0,,,,,,,,0,225,14,239,559
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,603,3,273,,538,11,6,2,3,6,16,14,,,,,,,,0,869,24,893,1960
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,604,2,155,,238,5,5,1,1,5,6,2,,,,,,,,0,418,14,432,897
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,605,7,426,,869,15,23,8,3,33,49,15,,,,,,,,0,1441,34,1475,4652
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1416,1,24,,126,3,1,2,1,2,9,1,,,,,,,,1,169,5,175,507
