CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PRI_PVEM,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3556,2,129,119,8,4,4,295,4,3,2,3,,4,,,16,,0,591,7,598,1337
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3557,2,120,171,3,6,11,233,7,3,5,2,,3,,,15,,0,579,11,590,1394
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3558,2,125,176,1,4,3,205,5,8,6,5,,8,,,23,,0,569,7,576,1334
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3559,2,79,100,2,3,2,151,2,12,1,3,,4,,,20,,0,379,8,387,933
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2003,2,332,261,38,9,,169,,86,,,,19,,,,,0,914,9,923,1378
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2004,2,206,149,36,8,,135,,48,,,,12,,,,,0,594,12,606,952
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2005,2,202,237,18,8,,76,,72,,,,15,,,,,0,628,11,639,1060
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2006,3,357,300,46,7,,208,,110,,,,22,,,,,0,1050,14,1064,1704
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2007,3,230,214,22,9,,417,,17,,,,12,,,,,0,921,15,936,1489
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2008,1,78,15,11,5,,40,,11,,,,4,,,,,0,164,3,167,240
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2009,2,256,151,24,3,,204,,41,,,,13,,,,,0,692,18,710,1180
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2010,2,297,230,35,9,,126,,107,,,,17,,,,,0,821,26,847,1282
1,14,JALISCO,5,PUERTO VALLARTA,70,VILLA PURIFICACIÓN,2011,1,265,145,11,1,,88,,9,,,,5,,,,,0,524,7,531,728
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2150,2,,162,,,,147,11,,236,,,,,,,,1,556,13,570,802
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2151,2,,200,,,,216,4,,39,,,,,,,,0,459,4,463,645
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2152,1,,75,,,,64,1,,24,,,,,,,,0,164,0,164,228
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2153,2,,385,,,,428,24,,183,,,,,,,,0,1020,22,1042,1453
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2154,1,,154,,,,147,6,,59,,,,,,,,0,366,4,370,508
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2155,1,,86,,,,275,4,,25,,,,,,,,0,390,3,393,516
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2156,1,,160,,,,93,2,,122,,,,,,,,0,377,7,384,501
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2212,3,612,632,,5,,107,,66,,,,31,,,,,0,1453,19,1472,2027
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2213,4,760,884,,4,,193,,2,,,,37,,,,,0,1880,33,1913,2577
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2214,4,890,809,,16,,190,,3,,,,42,,,,,0,1950,32,1982,2792
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2215,1,254,228,,0,,33,,0,,,,0,,,,,0,515,11,526,665
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2216,1,216,138,,0,,9,,0,,,,3,,,,,0,366,9,375,499
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2217,1,168,108,,1,,4,,0,,,,9,,,,,0,290,5,295,361
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2219,1,41,100,,1,,12,,0,,,,7,,,,,0,161,3,164,226
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2220,2,337,245,,4,,82,,1,,,,8,,,,,0,677,19,696,1008
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2221,1,77,122,,1,,1,,0,,,,9,,,,,0,210,8,218,291
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2222,2,135,318,,0,,26,,0,,,,7,,,,,0,486,16,502,647
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2633,2,40,294,434,12,12,150,,30,2,1,19,12,,,,,0,1006,12,1018,1520
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2634,3,49,281,398,3,5,214,,61,1,1,11,13,,,,,1,1037,22,1060,1602
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2635,4,52,384,621,4,6,350,,25,3,3,33,27,,,,,0,1508,22,1530,2345
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2636,2,50,306,370,4,5,178,,25,1,1,9,9,,,,,0,958,14,972,1509
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2637,2,1,227,250,8,12,172,,19,11,4,8,9,,,,,2,721,27,750,1200
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2638,2,11,126,239,10,8,340,,2,7,4,5,7,,,,,0,759,16,775,1199
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2639,3,9,148,345,10,17,380,,6,4,4,13,80,,,,,3,1016,29,1048,1522
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2640,2,9,76,240,5,20,415,,23,5,4,4,2,,,,,0,803,4,807,1530
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2641,1,4,54,86,14,4,104,,4,2,1,1,4,,,,,0,278,4,282,458
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2642,3,12,271,322,8,42,243,,3,45,5,13,23,,,,,1,987,31,1019,1687
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2643,4,6,274,616,7,47,436,,33,3,2,195,93,,,,,0,1712,24,1736,2874
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2644,2,7,85,263,28,9,257,,3,1,0,9,1,,,,,0,663,12,675,1025
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2645,2,3,37,65,5,8,129,,6,1,1,0,3,,,,,0,258,5,263,420
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2646,2,66,199,161,13,12,51,,17,3,1,11,8,,,,,0,542,26,568,1093
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2647,2,4,73,161,3,13,124,,5,0,0,14,1,,,,,0,398,6,404,833
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2648,3,8,178,234,9,33,289,,37,3,1,123,107,,,,,0,1022,19,1041,1868
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLÁN,2649,3,77,237,320,7,84,384,,64,8,1,12,10,,,,,0,1204,39,1243,2246
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2966,5,170,381,18,65,23,622,33,39,30,73,,9,,,,,1,1463,42,1506,3792
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2967,3,58,168,7,22,14,290,14,18,14,15,,4,,,,,1,624,17,642,1686
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2968,4,213,297,15,21,12,655,29,39,16,43,,3,,,,,2,1343,39,1384,2602
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2969,16,675,1304,85,93,54,2815,128,135,85,189,,11,,,,,2,5574,138,5714,11663
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2970,3,106,287,11,20,14,516,17,25,22,40,,1,,,,,0,1059,25,1084,2145
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2971,2,73,89,15,7,2,280,8,25,10,23,,108,,,,,0,640,18,658,1308
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2972,4,123,303,14,26,8,447,29,12,25,39,,10,,,,,1,1036,30,1067,2419
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2973,2,86,182,6,10,11,271,12,23,14,24,,4,,,,,0,643,19,662,1529
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2974,3,88,220,8,21,10,366,16,43,12,38,,0,,,,,0,822,20,842,1730
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2975,3,119,250,5,14,3,420,29,22,16,37,,2,,,,,0,917,19,936,1924
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2977,2,45,204,11,15,13,223,10,10,13,16,,3,,,,,1,563,20,584,1336
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2978,2,39,195,14,7,8,193,18,16,8,20,,0,,,,,0,518,8,526,1173
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,11,330,1336,31,92,70,656,70,46,50,74,,41,,,,,1,2796,78,2875,8171
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,11,398,1090,75,82,57,1217,66,67,57,165,,33,,,,,4,3307,65,3376,8215
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3020,13,457,1320,50,104,57,1658,81,73,63,159,,37,,,,,6,4059,91,4156,9121
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3021,4,96,372,54,19,16,354,19,14,15,30,,9,,,,,0,998,18,1016,2350
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3022,5,100,582,24,67,26,376,36,22,16,63,,8,,,,,3,1320,24,1347,3478
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,14,288,1507,29,164,66,787,68,56,48,107,,58,,,,,3,3178,86,3267,10170
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3025,1,65,70,33,5,4,6,2,1,0,0,,1,,,,,0,187,1,188,439
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,17,572,1304,48,106,59,2000,87,104,87,203,,27,,,,,3,4597,96,4696,12173
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,4,116,324,16,56,27,403,29,21,16,28,,16,,,,,1,1052,39,1092,2506
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,14,718,1043,68,133,48,2312,110,111,91,190,,14,,,,,10,4838,133,4981,10686
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3034,2,56,230,7,21,10,294,5,8,12,12,,10,,,,,1,665,15,681,1442
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3035,2,79,210,8,9,8,233,5,17,9,12,,5,,,,,0,595,18,613,1220
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,3,103,247,13,17,5,404,17,24,9,23,,3,,,,,1,865,20,886,1743
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3037,3,117,252,22,26,5,430,13,23,9,27,,9,,,,,0,933,35,968,1943
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3038,3,138,234,24,23,15,472,24,16,14,37,,5,,,,,0,1002,29,1031,2108
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3039,3,92,157,10,25,7,356,6,29,10,33,,3,,,,,1,728,30,759,1634
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3040,2,60,233,10,22,8,266,9,19,6,10,,7,,,,,0,650,17,667,1413
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3041,2,47,153,4,27,6,168,11,19,11,14,,4,,,,,0,464,19,483,992
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3042,3,109,244,10,24,2,282,16,22,6,11,,8,,,,,0,734,21,755,1574
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3043,2,65,185,2,24,6,181,9,17,6,11,,4,,,,,0,510,16,526,1036
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3044,1,49,115,2,17,3,94,2,5,3,6,,5,,,,,0,301,11,312,605
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3045,2,96,251,3,23,8,205,20,23,8,10,,16,,,,,0,663,11,674,1353
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,4,179,387,13,33,22,547,19,19,14,37,,6,,,,,1,1276,49,1326,2620
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3047,2,40,152,3,17,5,161,7,9,7,11,,4,,,,,0,416,14,430,905
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,5,190,441,33,53,23,707,38,40,23,48,,9,,,,,0,1605,38,1643,3535
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3049,3,110,248,13,30,14,298,24,15,17,20,,13,,,,,1,802,15,818,1832
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3059,2,94,189,5,31,6,198,16,10,18,12,,7,,,,,1,586,20,607,1398
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3060,2,43,144,3,12,6,128,6,11,6,9,,4,,,,,0,372,14,386,879
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3061,3,79,294,19,41,10,311,14,18,12,13,,15,,,,,0,826,19,845,2162
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3062,2,81,242,5,12,8,171,10,12,8,8,,12,,,,,1,569,16,586,1452
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3063,2,72,193,10,15,9,131,8,13,7,10,,5,,,,,2,473,13,488,1364
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,3,76,302,3,26,11,308,19,11,18,20,,13,,,,,0,807,28,835,1933
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3065,3,125,300,17,24,5,480,17,16,17,20,,8,,,,,0,1029,26,1055,2109
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3066,2,115,216,5,18,5,320,22,14,8,26,,4,,,,,2,753,18,773,1430
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3117,4,93,367,14,41,27,150,31,12,38,12,,9,,,,,2,794,18,814,2414
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3118,5,94,418,12,46,29,225,30,25,41,18,,12,,,,,0,950,34,984,3236
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3119,8,158,632,27,79,45,531,44,46,48,32,,22,,,,,0,1664,60,1724,5103
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3120,6,117,615,14,110,48,381,30,64,20,27,,38,,,,,0,1464,37,1501,4295
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3121,7,180,453,24,80,35,704,21,62,25,67,,23,,,,,1,1674,68,1743,4688
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3122,8,220,577,35,90,49,727,43,116,35,64,,21,,,,,1,1977,60,2038,5548
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3150,3,81,182,19,40,14,311,30,45,14,21,,6,,,,,0,763,31,794,1852
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3151,5,235,409,21,58,25,543,35,32,23,37,,10,,,,,1,1428,42,1471,3834
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3152,13,294,992,55,180,99,902,81,108,45,99,,47,,,,,5,2902,77,2984,9973
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3153,7,245,469,23,108,43,600,44,49,21,56,,31,,,,,0,1689,33,1722,4960
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3155,7,220,473,38,96,40,574,43,51,31,61,,23,,,,,5,1650,52,1707,4746
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3156,5,171,366,15,60,25,469,32,29,17,39,,14,,,,,1,1237,37,1275,3650
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3157,7,210,430,52,76,124,569,47,53,28,48,,19,,,,,34,1656,66,1756,5151
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3158,7,184,491,27,103,36,664,46,38,36,58,,32,,,,,2,1715,85,1802,4727
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3159,6,204,384,33,81,33,634,42,28,22,65,,17,,,,,2,1543,90,1635,4064
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3160,5,192,345,20,70,18,470,30,46,26,50,,18,,,,,2,1285,51,1338,3372
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3206,5,148,414,22,38,19,488,164,30,27,76,,9,,,,,1,1435,48,1484,3685
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3207,2,45,184,9,37,9,162,13,7,5,16,,4,,,,,0,491,21,512,1354
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3208,4,107,245,15,64,22,409,27,47,22,30,,5,,,,,1,993,36,1030,2679
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3209,3,67,184,9,43,8,260,17,12,8,17,,12,,,,,0,637,16,653,1620
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3210,4,155,284,12,67,22,460,35,29,30,46,,15,,,,,3,1155,38,1196,2914
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3211,5,156,355,17,68,24,516,26,47,19,34,,18,,,,,1,1280,42,1323,3251
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3212,5,189,241,27,46,10,559,50,48,19,68,,19,,,,,5,1276,30,1311,3278
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3213,6,368,409,31,60,25,653,38,62,39,84,,14,,,,,0,1783,57,1840,4482
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3214,3,225,319,8,31,14,229,23,24,7,34,,14,,,,,0,928,35,963,2306
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3215,21,1494,1331,66,128,69,3069,110,186,115,311,,44,,,,,22,6923,170,7115,14580
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3216,6,368,589,22,63,28,471,22,34,25,39,,21,,,,,0,1682,41,1723,3942
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3217,5,209,292,23,50,12,769,24,38,17,53,,16,,,,,1,1503,37,1541,3600
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3218,2,132,104,13,19,3,300,4,9,10,31,,3,,,,,0,628,24,652,1417
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3219,8,799,381,28,40,4,1609,25,33,38,199,,2,,,,,3,3158,104,3265,5911
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3220,2,176,100,6,9,1,392,7,3,6,63,,1,,,,,1,764,24,789,1462
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3221,2,73,197,9,24,8,245,10,13,6,19,,5,,,,,0,609,23,632,1440
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3222,3,70,211,9,30,16,314,18,18,6,67,,7,,,,,0,766,19,785,2083
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3223,6,151,391,24,71,26,621,26,38,20,81,,16,,,,,1,1465,50,1516,4125
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3224,3,88,200,8,34,9,337,24,13,8,46,,4,,,,,0,771,25,796,1936
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3225,8,208,571,38,99,40,904,45,50,43,97,,18,,,,,3,2113,74,2190,6127
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,10,306,904,27,84,42,916,60,105,46,92,,19,,,,,3,2601,59,2663,7100
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3227,3,91,319,9,22,16,227,8,11,9,19,,17,,,,,1,748,19,768,1962
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3228,3,88,356,7,19,14,165,20,22,8,14,,13,,,,,2,726,33,761,1884
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3229,4,108,408,15,37,15,255,13,30,15,21,,14,,,,,2,931,26,959,2532
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,4,135,390,13,43,29,299,20,35,16,30,,10,,,,,0,1020,35,1055,2759
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,8,294,605,38,56,20,1075,60,58,42,93,,17,,,,,3,2358,49,2410,5605
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3232,1,32,24,1,6,1,46,6,4,8,4,,2,,,,,0,134,6,140,445
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3233,2,73,69,1,5,0,213,3,4,5,15,,4,,,,,0,392,8,400,844
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,4,253,571,39,33,31,329,13,14,15,36,,21,,,,,3,1355,37,1395,3035
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3235,6,247,588,27,77,44,492,47,36,28,65,,32,,,,,0,1683,34,1717,4247
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3236,3,102,428,7,33,14,265,26,28,21,28,,22,,,,,1,974,36,1011,2052
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3237,3,232,100,3,5,5,481,8,20,13,22,,1,,,,,3,890,25,918,1650
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3363,2,42,102,8,14,5,181,6,12,6,9,,5,,,,,0,390,9,399,828
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3364,1,21,67,4,5,2,116,4,1,3,6,,0,,,,,0,229,2,231,472
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3365,2,28,95,6,13,1,136,10,7,5,20,,5,,,,,0,326,1,327,799
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3366,2,55,100,2,8,0,123,4,8,5,10,,5,,,,,1,320,13,334,799
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3367,1,36,86,5,11,2,140,7,8,4,17,,0,,,,,8,316,9,333,711
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3368,1,48,67,2,8,4,159,9,11,5,16,,2,,,,,0,331,4,335,733
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3369,2,54,104,5,18,8,206,9,14,10,25,,1,,,,,0,454,9,463,1048
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3370,2,70,83,8,8,8,232,10,13,12,30,,3,,,,,0,477,11,488,873
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3371,2,63,104,1,6,4,205,2,8,6,18,,0,,,,,0,417,9,426,805
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3372,2,87,55,4,9,4,224,12,9,16,30,,0,,,,,1,450,11,462,822
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3373,2,54,125,8,12,4,229,11,10,8,14,,3,,,,,1,478,8,487,1011
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3374,2,57,108,12,15,3,250,10,14,7,21,,0,,,,,2,497,12,511,1047
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3375,2,72,91,6,11,7,263,15,13,9,20,,1,,,,,0,508,19,527,998
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3376,1,46,93,3,9,2,152,8,8,6,6,,0,,,,,0,333,13,346,654
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3377,1,43,64,6,17,3,145,6,6,9,9,,3,,,,,0,311,11,322,663
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3378,2,59,116,9,13,2,251,4,13,11,10,,0,,,,,0,488,13,501,889
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3379,1,74,90,2,7,2,154,5,9,8,10,,3,,,,,1,364,8,373,696
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3380,1,47,57,4,3,1,130,7,8,4,10,,3,,,,,0,274,3,277,584
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3381,1,34,56,4,9,3,124,8,7,5,10,,0,,,,,0,260,0,260,606
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3382,2,46,86,3,10,5,209,7,11,8,20,,3,,,,,1,408,8,417,828
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3383,2,59,123,9,21,7,232,15,12,6,21,,0,,,,,1,505,8,514,980
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3384,2,52,130,5,13,6,187,10,16,13,26,,1,,,,,1,459,16,476,951
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3385,2,46,92,6,10,3,146,5,7,5,11,,1,,,,,0,332,9,341,864
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3386,2,85,112,4,13,2,235,9,7,13,28,,2,,,,,0,510,6,516,1100
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3387,2,41,118,5,8,4,141,8,7,6,12,,4,,,,,0,354,6,360,883
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3471,1,44,73,6,3,2,138,6,8,7,15,,2,,,,,1,304,6,311,585
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3472,1,49,55,7,4,2,184,10,8,9,16,,0,,,,,0,344,9,353,597
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3473,2,42,137,6,0,122,109,12,11,8,7,,0,,,,,0,454,11,465,907
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3474,1,22,90,3,10,2,97,2,6,3,5,,0,,,,,0,240,6,246,489
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3475,2,92,110,10,18,3,285,11,8,15,15,,3,,,,,0,570,14,584,1231
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3476,2,60,110,7,9,6,255,18,19,10,18,,1,,,,,1,513,18,532,1064
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3477,2,93,103,6,12,4,268,20,9,8,25,,0,,,,,0,548,12,560,1140
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3478,2,61,111,2,12,1,244,16,5,4,20,,6,,,,,1,482,8,491,928
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3479,2,56,83,3,11,3,123,13,4,5,34,,2,,,,,0,337,6,343,806
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3480,2,40,156,5,12,11,244,9,16,19,19,,6,,,,,0,537,12,549,1158
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3481,2,99,94,10,10,2,272,10,13,9,17,,2,,,,,0,538,14,552,847
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3482,2,47,66,5,14,4,228,6,9,13,18,,1,,,,,0,411,8,419,944
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3483,2,37,116,6,4,6,215,11,9,11,9,,1,,,,,0,425,8,433,980
