CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,257,3,65,304,212,24,13,65,13,39,4,14,30,4,6,0,793,24,817,1804
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,258,2,29,124,124,12,6,43,11,13,10,9,5,2,7,0,395,17,412,938
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,259,2,36,200,164,13,13,30,15,16,1,5,4,5,11,0,513,23,536,1057
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,260,2,33,158,113,7,17,35,12,19,6,1,2,5,2,0,410,21,431,1025
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,261,4,78,428,224,18,27,85,14,43,4,14,6,14,11,3,966,58,1027,1512
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,262,4,82,393,287,16,29,88,25,58,5,14,8,17,6,0,1028,59,1087,2477
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,263,3,67,389,185,15,22,41,24,24,3,12,6,23,10,0,821,52,873,1694
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,268,2,56,243,116,19,11,48,11,20,0,12,8,8,7,0,559,26,585,1225
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,269,2,56,154,90,14,11,35,10,12,4,4,3,1,5,2,399,16,417,946
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,270,2,89,220,115,6,15,51,6,26,2,14,5,1,6,2,556,23,581,1313
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,271,2,51,184,112,8,14,29,14,14,2,2,2,6,8,0,446,25,471,895
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,272,2,76,253,159,6,26,51,13,26,2,8,6,14,13,0,653,29,682,1373
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,273,2,25,225,154,11,18,49,8,30,8,5,2,11,9,1,555,18,574,1225
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,274,2,70,243,170,20,13,74,11,32,7,14,1,6,8,3,669,24,696,1414
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,275,2,53,161,95,7,13,37,7,19,3,7,3,4,2,1,411,11,423,867
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,276,4,137,1227,272,28,42,112,17,42,7,11,5,13,9,0,1922,51,1973,1101
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,277,3,93,305,186,17,48,75,47,17,4,8,3,21,12,0,836,40,876,1673
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,278,4,119,389,341,24,44,130,14,33,5,10,3,13,20,0,1145,48,1193,2919
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,279,6,159,643,478,34,51,168,34,46,10,16,19,30,36,4,1724,60,1788,4006
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,285,3,77,248,293,16,29,148,10,22,4,14,9,14,22,8,906,46,960,2093
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,286,2,113,252,120,8,27,86,11,23,2,9,5,4,4,0,664,29,693,1347
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,287,5,159,684,311,29,56,121,22,30,3,14,10,19,16,1,1474,64,1539,1725
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,288,2,67,161,64,5,23,54,7,17,1,7,2,1,4,0,413,22,435,840
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,289,2,65,186,96,7,24,45,4,10,0,6,1,1,1,0,446,25,471,944
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,298,4,96,433,235,20,57,139,17,32,9,12,7,17,10,0,1084,46,1130,2636
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,299,4,87,440,252,12,38,115,5,36,4,10,11,112,71,0,1193,32,1225,1597
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,300,4,85,440,346,22,52,104,17,25,12,9,18,23,14,0,1167,60,1227,2926
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,302,3,110,292,117,5,26,58,11,13,6,3,1,2,3,0,647,21,668,1638
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,304,4,69,546,272,23,36,129,30,9,2,6,23,38,20,0,1203,36,1239,2679
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,383,2,35,159,151,26,23,17,4,23,2,4,2,7,12,0,465,24,489,1218
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,14,1,18,131,69,5,4,34,2,7,17,0,4,0,0,0,291,7,298,714
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,15,2,32,135,123,11,10,33,9,7,2,6,0,5,9,0,382,19,401,927
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,16,2,24,89,55,2,7,17,1,10,4,8,1,97,46,0,361,11,372,883
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,17,2,30,175,121,7,10,31,7,2,11,5,1,7,5,0,412,32,444,1061
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,18,2,21,222,255,12,51,35,4,7,8,5,6,11,9,0,646,39,685,1427
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,19,3,45,272,273,29,16,78,15,18,8,11,15,7,18,0,805,62,867,2242
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,20,2,35,229,140,7,7,55,4,13,2,7,10,5,7,1,521,16,538,1180
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,21,2,37,143,223,9,6,19,9,21,6,10,6,0,0,0,489,31,520,1388
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,22,2,44,180,248,10,6,62,13,7,1,7,1,6,12,0,597,11,608,1279
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,23,3,46,187,211,12,18,44,25,36,5,10,1,2,3,0,600,31,631,1599
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,26,2,45,191,144,3,13,55,13,29,2,12,6,6,5,0,524,29,553,1320
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,27,3,66,208,210,12,12,87,10,17,5,9,7,4,14,0,661,23,684,1754
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,28,2,30,251,152,13,9,66,11,18,5,8,4,11,10,0,588,13,601,1234
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,29,3,32,269,212,7,8,83,7,31,9,6,4,1,5,1,674,29,704,1715
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,30,3,28,281,178,12,20,59,9,18,4,14,6,5,9,0,643,16,659,1719
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,5,89,574,413,27,34,112,16,30,8,18,9,19,8,1,1357,67,1425,3633
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,32,2,39,188,108,8,10,65,3,20,6,7,4,12,5,0,475,18,493,1126
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,33,3,66,304,241,19,27,89,20,25,1,5,8,6,10,0,821,30,851,1819
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,34,2,32,180,88,9,13,85,6,19,0,4,3,2,5,0,446,27,473,1100
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,35,2,36,141,127,5,15,58,1,5,3,10,6,3,3,0,413,21,434,957
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,36,3,73,215,189,15,13,59,9,21,5,5,5,4,4,2,617,34,653,1686
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,37,2,37,217,128,9,16,55,10,26,2,7,7,3,5,0,522,35,557,1341
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,38,3,65,364,201,16,13,81,18,21,8,10,10,3,14,0,824,44,868,1926
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,39,3,107,304,227,19,20,138,11,20,5,2,0,11,11,1,875,23,899,1855
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,41,3,71,257,177,20,17,72,15,39,2,7,14,3,7,1,701,40,742,1636
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,42,3,63,251,154,10,11,92,11,33,5,14,4,5,7,1,660,35,696,1659
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,43,2,71,191,142,11,5,49,10,17,3,6,3,4,10,0,522,36,558,1217
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,44,2,46,120,70,3,3,48,13,22,3,2,2,104,57,0,493,26,519,1133
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,45,2,33,196,199,6,7,36,18,19,2,11,4,5,1,0,537,6,543,1054
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,46,2,43,160,95,6,10,36,4,18,5,13,3,1,2,0,396,20,416,858
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,47,2,44,181,114,8,20,47,8,16,4,23,6,0,6,0,477,23,500,1093
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,48,3,115,335,166,19,13,99,14,34,17,8,4,14,7,0,845,43,888,1714
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,49,2,67,170,164,13,17,56,7,20,6,6,11,4,7,0,548,25,573,1228
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,50,3,41,294,191,17,15,48,10,24,16,12,6,12,9,0,695,38,733,1536
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,51,2,78,221,135,8,13,60,16,34,5,12,5,6,8,2,601,32,635,1215
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,52,2,44,191,117,5,10,62,4,17,6,2,3,4,4,0,469,21,490,915
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,53,2,24,112,82,3,7,30,11,5,4,12,2,1,5,0,298,22,320,1283
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,54,2,59,193,118,10,9,83,12,19,2,18,15,6,4,0,548,34,582,1293
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,3,83,533,214,13,30,81,19,36,9,9,8,2,20,1,1057,41,1099,879
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,64,2,15,146,98,6,7,22,5,11,0,2,1,5,4,1,322,19,342,797
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,65,1,20,99,64,12,5,23,2,7,1,3,4,5,3,0,248,17,265,622
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,66,2,33,160,114,5,8,36,7,14,4,2,2,5,1,0,391,24,415,937
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,67,1,20,90,79,0,0,21,8,2,3,2,1,0,0,0,226,38,264,583
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,68,2,40,121,116,3,11,35,11,14,2,7,4,4,2,0,370,26,396,941
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,69,2,19,188,107,6,13,25,4,3,0,10,2,8,2,0,387,16,403,925
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,70,2,39,189,152,14,15,39,6,20,0,8,8,1,9,0,500,38,538,1194
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,71,2,40,212,122,6,12,56,4,14,3,4,1,2,4,0,480,35,515,1146
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,72,2,41,225,117,19,16,53,6,18,2,11,4,7,9,0,528,18,546,1211
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,73,2,38,188,130,5,3,45,6,14,5,3,7,3,3,0,450,24,474,951
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,74,2,21,195,149,4,5,39,6,18,4,11,1,0,5,0,458,11,469,941
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,75,2,24,113,109,11,12,43,6,18,3,6,1,1,2,0,349,10,359,758
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,82,1,18,92,44,2,6,25,4,6,4,2,3,1,5,0,212,11,223,452
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,83,1,18,151,91,3,5,21,8,7,2,3,2,2,4,0,317,8,325,660
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,85,1,40,98,81,7,5,26,4,12,2,7,5,0,0,0,287,13,300,651
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,86,2,29,181,140,6,12,29,5,23,5,4,3,3,10,2,450,14,466,978
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,87,1,26,162,107,6,5,25,9,6,0,4,7,1,6,0,364,18,382,748
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,88,1,15,92,53,4,4,22,6,15,0,3,1,8,4,1,227,9,237,439
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,89,2,48,222,140,5,13,67,7,13,0,12,4,8,10,0,549,37,586,1262
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,90,2,39,174,79,4,10,35,7,14,1,4,7,0,0,0,374,29,403,801
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,91,2,18,146,84,5,4,15,5,9,2,3,1,7,4,0,303,14,317,850
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,92,1,20,130,78,9,13,17,2,7,5,2,2,6,4,0,295,12,307,714
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,93,2,28,195,62,5,8,27,7,15,7,3,3,5,1,0,366,19,385,797
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,94,1,40,167,55,5,9,28,7,13,5,2,4,0,0,0,335,19,354,725
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,98,2,67,434,208,13,26,67,5,38,6,10,4,2,11,0,891,32,923,428
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,99,2,57,153,89,8,14,41,8,12,3,4,3,8,4,0,404,14,418,850
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,100,2,55,247,122,9,31,63,10,18,5,7,3,7,4,1,581,5,587,1380
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,101,3,71,325,217,20,36,73,12,29,3,9,9,7,5,3,816,23,842,906
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,102,2,40,217,126,6,18,43,7,20,4,13,8,1,3,0,506,21,527,1244
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,103,2,53,163,106,6,10,46,6,11,2,7,1,5,4,1,420,14,435,773
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,104,2,83,258,130,10,14,77,11,15,2,14,6,11,5,4,636,24,664,1473
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,105,3,64,323,236,11,17,27,11,22,4,3,2,6,10,0,736,37,773,1573
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,106,4,105,479,315,87,46,91,12,31,7,10,4,12,10,4,1209,51,1264,1549
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,107,2,66,213,148,13,19,65,6,20,3,6,3,6,3,0,571,13,584,1298
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,108,2,75,192,129,16,19,58,26,14,11,8,1,1,7,1,557,33,591,1257
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,109,2,66,193,117,17,14,56,6,8,1,6,2,6,2,0,494,30,524,1145
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,193,3,41,101,139,10,4,66,14,19,1,8,4,274,272,0,953,34,987,2045
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,194,2,57,219,185,72,18,57,2,14,3,1,3,0,12,1,643,24,668,1317
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,231,3,38,152,158,9,20,56,11,30,4,4,5,80,102,0,669,33,702,1542
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,232,3,54,341,228,16,24,66,7,22,2,4,2,3,3,0,772,28,800,1659
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,24,2,43,288,198,15,9,73,13,23,2,11,2,4,6,0,687,43,730,1270
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,25,2,32,344,178,11,10,83,21,36,6,10,6,5,11,0,753,18,771,1382
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,111,4,71,457,327,39,25,97,11,74,9,18,15,13,15,0,1171,72,1243,2794
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,121,3,42,412,196,44,16,44,4,35,2,5,8,8,17,0,833,31,864,2158
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,122,5,85,545,433,42,35,96,32,50,6,7,6,15,51,0,1403,79,1482,3691
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,127,3,41,289,172,14,26,59,11,22,2,5,10,12,14,0,677,26,703,1577
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,128,3,62,219,376,20,17,21,16,13,4,3,17,14,35,0,817,30,847,1877
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,129,3,39,243,240,20,37,34,9,23,5,3,8,7,8,0,676,38,714,1695
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,130,3,50,297,180,11,27,84,7,13,2,7,3,2,14,0,697,44,741,1823
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,131,2,41,223,131,27,20,58,3,19,4,4,8,4,4,0,546,33,579,1454
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,139,2,39,222,179,23,21,58,7,25,0,5,4,4,14,0,601,27,628,1420
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,140,2,14,179,161,16,11,28,5,15,1,2,2,3,9,0,446,23,469,1058
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,141,3,44,235,217,24,30,52,10,39,5,5,3,5,12,0,681,36,717,1593
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,142,2,30,215,111,29,18,41,6,32,1,7,2,4,4,0,500,30,530,1349
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,143,4,42,443,359,31,31,109,10,10,4,6,4,15,16,0,1080,50,1130,2943
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,144,3,46,257,176,19,30,120,12,28,1,6,3,9,17,0,724,36,760,1553
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,145,2,37,192,157,11,15,61,7,9,3,9,3,0,9,0,513,20,533,1291
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,146,3,49,235,224,54,24,80,5,27,3,4,10,6,13,0,734,43,777,1846
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,147,3,37,297,193,21,19,51,5,41,4,6,0,9,18,2,701,25,728,1567
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,148,3,48,280,198,24,31,59,5,27,4,4,5,2,9,2,696,28,726,1686
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,162,3,33,212,272,36,21,103,6,23,1,9,6,1,28,2,751,40,793,1846
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,163,1,8,34,66,4,2,23,1,4,1,3,0,0,9,0,155,9,164,341
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,164,6,65,540,540,20,16,200,24,28,3,8,16,4,5,0,1469,65,1534,4280
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,165,3,53,279,339,20,25,63,10,18,8,6,6,7,27,0,861,49,910,2238
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,169,2,58,137,184,32,9,61,10,10,1,6,1,10,4,6,523,27,556,1211
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,170,2,47,198,144,9,10,43,4,10,5,1,1,7,8,0,487,24,511,1211
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,171,3,42,350,229,18,18,54,17,23,2,4,3,6,13,0,779,35,814,1721
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,191,2,57,164,170,7,9,12,7,18,1,6,0,2,7,0,460,14,474,1173
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,192,3,62,372,257,24,35,109,25,15,3,21,8,7,6,0,944,36,980,2191
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,195,2,21,94,131,18,13,207,4,6,1,2,2,4,6,0,509,18,527,898
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,196,2,41,107,102,10,14,49,16,12,0,6,0,8,11,0,376,22,398,1021
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,197,2,31,130,155,8,5,65,9,8,0,6,3,4,14,0,438,17,455,1237
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,221,2,46,227,106,13,23,50,8,11,3,2,6,4,6,0,505,20,525,1121
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,222,2,18,119,91,20,9,35,2,7,3,7,3,6,2,0,322,5,327,785
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,223,3,38,216,198,83,10,55,11,19,3,4,0,8,17,0,662,31,693,1605
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,224,3,73,291,215,40,15,56,16,20,2,6,10,15,19,0,778,38,816,1860
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,225,3,48,234,171,35,17,39,9,28,3,2,6,4,18,1,614,29,644,1510
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,226,2,46,92,113,6,8,58,13,24,4,6,7,140,122,0,639,31,670,1474
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,227,2,23,182,129,2,16,45,3,5,1,13,5,7,13,0,444,26,470,969
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,228,3,57,287,287,12,14,62,9,19,4,7,4,5,19,1,786,19,806,1772
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,229,2,14,127,123,8,5,44,5,9,2,2,2,0,9,0,350,23,373,810
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,230,3,49,273,241,25,16,74,15,34,1,4,3,2,10,0,747,36,783,1640
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,233,2,40,165,228,10,6,48,10,28,1,7,0,6,14,0,563,27,590,1287
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,234,2,23,121,102,6,6,13,3,9,4,5,3,6,5,0,306,19,325,779
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,235,1,18,102,104,5,5,23,3,8,4,1,4,5,4,0,286,13,299,644
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,236,2,21,172,99,6,13,36,23,15,0,3,5,2,2,0,397,19,416,810
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,251,2,40,182,153,7,19,62,9,30,3,6,6,2,7,0,526,16,542,1225
