CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2402,B,0,9,44,1,0,38,1,1,1,0,0,0,0,0,95,4,99,167,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2403,B,0,17,86,3,0,26,2,2,0,0,0,0,6,0,142,10,152,262,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2404,B,2,35,187,6,6,115,1,3,0,1,1,0,4,0,361,10,371,511,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2405,B,5,25,36,7,5,54,1,2,1,0,0,0,1,0,137,8,145,282,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2406,B,0,66,188,3,4,52,2,4,3,0,1,0,0,0,323,18,341,643,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2407,B,0,57,67,2,11,57,10,0,2,0,1,0,1,2,208,11,221,338,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2408,B,1,2,49,0,4,5,6,0,0,0,0,0,0,0,67,0,67,185,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2409,B,2,40,66,4,7,170,3,14,0,2,1,0,0,0,309,8,317,558,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2409,C01,0,38,36,5,3,175,1,10,2,0,1,0,0,0,271,12,283,471,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2411,B,0,3,84,0,2,11,1,1,0,0,0,0,1,0,103,4,107,189,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2412,B,1,2,22,1,0,43,2,2,2,0,0,0,0,0,75,8,83,129,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2413,B,2,6,58,1,1,40,1,0,0,0,0,0,0,0,109,3,112,187,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2414,B,0,25,209,0,15,24,1,1,1,0,0,0,0,0,276,22,298,470,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2415,B,2,39,101,1,2,33,0,2,0,0,1,0,0,0,181,9,190,358,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2416,B,0,3,14,0,0,60,7,1,0,0,0,0,0,0,85,2,87,121,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2418,B,12,132,151,4,2,82,2,9,0,0,1,1,1,0,397,33,430,667,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2419,B,8,113,98,1,6,82,5,12,1,1,0,0,3,0,330,27,357,723,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2419,C01,8,90,89,3,5,63,2,10,1,0,0,0,1,0,272,16,288,467,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1933,B,76,190,53,34,26,5,35,3,1,7,2,0,4,0,436,5,441,567,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1933,C01,71,169,40,60,32,6,40,4,2,2,4,5,4,0,439,5,444,566,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1933,C02,61,197,65,32,16,3,50,3,4,,0,4,4,0,439,17,456,566,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1934,B,88,111,67,60,40,5,46,9,2,3,5,2,4,0,442,14,456,547,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1934,C01,65,138,59,53,25,8,57,4,0,1,3,1,1,0,415,9,424,547,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1935,B,85,12,42,54,39,12,69,11,1,1,2,0,1,0,329,122,451,545,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1935,C01,72,153,49,53,37,1,44,5,0,0,3,4,1,0,422,0,422,545,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1936,B,90,92,23,14,21,2,98,5,2,1,4,1,0,0,353,11,364,442,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1936,C01,121,109,19,14,24,1,77,6,1,0,0,2,0,0,374,12,386,442,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1937,B,65,106,4,22,9,2,24,1,0,0,2,0,0,0,235,3,238,304,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1938,B,21,62,6,8,13,0,39,6,2,0,0,75,14,0,246,9,255,214,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1939,B,24,62,7,9,32,0,116,1,3,0,0,0,0,0,254,4,258,311,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1940,B,93,137,5,2,6,1,10,1,2,2,2,2,1,0,264,2,266,326,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1941,B,39,110,5,3,4,0,13,0,0,0,0,0,0,0,174,7,181,239,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1942,B,26,89,12,7,14,0,2,2,0,0,2,0,0,0,154,3,157,185,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1944,B,128,114,25,13,9,2,14,9,2,1,1,0,0,1,318,7,326,518,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1945,B,90,89,23,56,9,3,5,5,0,0,1,2,1,1,284,6,291,414,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1945,C01,116,58,20,62,17,1,15,8,0,1,1,1,1,2,301,8,311,413,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1946,B,67,59,3,3,10,3,10,2,0,0,0,0,0,0,157,0,157,213,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1947,B,56,62,7,42,5,2,8,6,1,2,3,0,4,0,198,6,204,291,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1948,B,24,27,5,8,8,0,6,1,0,0,0,0,0,0,79,6,85,110,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,50,PILCAYA,1949,B,19,55,5,5,6,0,3,1,0,0,1,0,0,0,95,3,98,139,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2134,B,52,136,60,12,15,6,1,16,4,5,8,1,0,0,316,18,334,668,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2134,C01,74,111,52,11,16,9,13,5,5,5,13,2,1,0,317,13,330,668,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2135,B,49,124,56,12,14,18,10,13,4,5,18,0,2,0,325,14,339,642,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2135,C01,47,130,57,15,15,15,7,15,3,4,13,3,2,0,326,9,335,642,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2136,B,0,17,71,41,12,8,3,5,1,2,12,0,1,0,173,16,189,427,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2136,C01,16,75,41,9,8,7,15,3,1,2,12,3,3,0,195,6,201,427,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2136,E01,64,124,58,12,13,7,2,7,3,4,3,1,3,0,301,11,312,536,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2136,E01C01,68,103,52,11,11,6,9,6,3,3,12,3,0,0,287,8,295,535,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2137,B,48,145,64,14,23,14,12,9,3,1,12,2,1,0,348,15,363,658,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2137,C01,57,105,52,15,28,17,7,10,2,6,11,10,0,1,320,20,341,657,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2137,C02,53,91,83,12,23,10,14,13,6,2,14,3,3,1,327,10,338,657,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2138,B,64,151,75,18,9,12,15,7,2,5,12,3,1,0,374,14,388,680,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2138,C01,5,166,68,8,11,12,13,4,3,5,12,2,1,1,310,13,324,679,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2139,B,72,126,61,13,6,23,21,5,13,7,12,2,1,0,362,29,391,722,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2139,C01,75,128,75,20,20,21,13,8,2,3,16,1,2,0,384,15,399,722,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2140,B,77,122,53,13,14,23,13,8,2,5,10,3,3,0,346,25,371,624,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2140,C01,83,106,67,17,14,15,19,9,2,2,5,0,2,0,341,13,354,624,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2140,C02,84,108,62,10,8,20,13,8,7,9,6,3,1,0,339,14,353,624,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2141,B,49,98,44,9,13,13,9,10,3,2,8,1,0,0,259,8,267,432,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2141,C01,44,94,56,8,31,13,5,12,2,3,5,2,2,0,277,5,282,432,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2142,B,39,99,57,16,26,5,11,10,4,2,10,2,0,0,281,20,301,572,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2142,C01,63,106,76,12,22,14,24,5,2,5,12,3,0,0,344,12,356,572,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2142,C02,48,140,68,8,22,16,18,8,1,3,13,5,0,0,350,18,368,572,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2143,B,42,177,60,12,21,19,22,15,6,3,14,3,0,0,394,28,422,725,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2144,B,93,171,76,17,14,13,17,15,5,3,11,2,1,0,438,16,454,721,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2145,B,78,101,52,17,14,8,13,6,3,1,11,4,0,1,308,14,323,615,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2145,C01,65,99,77,9,18,6,17,9,1,0,9,2,1,0,313,9,322,614,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2146,B,44,89,45,12,5,3,12,1,1,2,6,1,2,0,223,8,231,449,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2146,C01,57,76,54,9,3,4,13,2,2,1,10,1,0,0,232,8,240,448,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2147,B,35,112,77,7,23,7,17,16,4,2,8,2,2,1,312,10,323,526,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2147,E01,64,83,91,7,16,5,5,6,4,3,6,0,0,0,290,22,312,568,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2147,E01C01,68,105,83,16,7,6,7,1,3,2,5,2,2,0,307,13,320,567,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2148,B,69,101,58,7,12,11,12,2,7,3,10,0,2,0,294,0,294,667,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2148,C01,79,82,59,10,11,15,16,1,0,4,17,0,1,0,295,18,313,667,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2148,C02,78,112,69,15,9,14,13,4,0,3,19,0,0,0,336,13,349,667,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2149,B,54,95,54,13,11,16,12,10,1,1,10,5,1,0,283,11,294,535,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2149,C01,66,100,74,15,6,10,13,4,5,2,5,1,2,0,303,9,312,535,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2150,B,52,136,63,5,7,22,15,8,2,2,3,3,1,0,319,12,331,594,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2151,B,33,95,35,1,11,10,9,0,4,2,8,0,0,0,208,16,224,384,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2151,C01,33,79,38,5,8,6,7,9,1,2,1,0,0,0,189,7,196,384,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2152,B,48,133,87,15,8,13,12,9,3,4,7,4,1,0,344,19,363,617,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2152,S01,58,140,66,14,8,16,23,11,1,1,18,4,2,0,362,16,378,0,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2152,S02,75,234,103,19,24,19,6,15,4,9,11,6,1,0,526,25,551,0,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2153,B,49,98,37,8,6,9,7,3,7,1,13,3,0,0,241,19,260,504,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2153,C01,32,120,66,7,12,9,11,9,3,3,11,4,0,0,287,6,293,504,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2153,C02,37,86,69,18,7,9,24,7,4,3,7,1,1,0,273,17,290,504,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2153,S01,13,43,25,2,4,3,2,2,1,1,6,1,0,0,103,3,106,0,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2154,B,33,100,48,7,9,8,9,11,1,6,2,2,1,0,237,13,250,427,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2154,C01,45,76,54,20,9,18,16,2,1,5,4,3,2,0,255,6,261,427,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2155,B,38,124,75,17,6,21,10,12,2,2,2,0,1,0,310,16,326,594,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2155,C01,80,101,74,13,11,16,18,10,2,2,6,4,0,0,337,17,354,594,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2155,C02,112,76,25,9,2,9,7,15,11,,46,0,1,0,313,21,334,594,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2156,B,90,119,69,11,6,7,19,19,6,3,8,0,1,0,358,12,370,678,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2157,B,64,99,71,18,13,13,9,8,0,4,9,3,0,0,311,7,318,546,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2158,B,70,133,70,14,5,14,13,14,2,3,10,1,0,0,349,6,355,694,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2158,C01,74,116,70,12,10,11,21,6,1,6,14,1,0,1,342,14,357,693,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2159,B,86,174,75,12,9,17,12,12,4,4,8,0,4,0,417,15,432,736,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2159,C01,83,134,83,20,5,12,14,7,4,1,24,3,0,0,390,20,410,735,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2160,B,85,29,7,7,9,13,6,0,3,10,3,1,1,9,174,0,183,502,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2160,C01,51,97,23,13,11,5,14,6,2,2,6,1,0,0,231,14,245,502,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2160,C02,59,97,24,10,8,7,15,4,1,1,8,0,0,0,234,13,247,502,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2161,B,77,93,72,13,2,11,9,4,4,5,11,3,3,0,307,20,327,672,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2161,C01,52,109,55,13,11,16,17,6,6,3,10,0,0,0,298,6,304,672,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2161,C02,56,117,59,16,5,13,11,8,1,7,6,0,1,0,300,16,316,672,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2162,B,59,122,78,40,18,12,12,6,0,2,10,0,0,0,359,9,368,672,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2162,C01,62,110,89,23,22,11,8,6,3,4,8,0,0,0,346,26,372,672,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2163,B,32,56,20,12,6,4,3,12,4,1,2,0,0,0,152,9,161,337,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,B,51,107,75,9,12,16,18,16,5,4,13,1,3,0,330,17,347,606,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,C01,50,111,60,7,11,17,17,9,4,0,14,2,0,0,302,13,315,605,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,C02,40,120,57,11,9,12,21,5,2,1,15,2,3,0,298,16,314,605,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,E01,57,119,15,9,10,12,10,2,2,1,12,1,3,0,253,12,265,668,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,E01C01,60,136,61,16,14,11,11,6,3,1,15,2,0,0,336,16,352,668,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,E01C02,50,134,57,19,12,17,16,8,1,2,20,1,0,0,337,15,352,668,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2165,B,17,197,26,2,15,4,1,3,2,1,6,4,0,1,278,2,281,438,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2166,B,10,83,26,54,12,0,5,2,2,2,4,0,0,0,200,8,208,451,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2166,C01,9,86,10,46,11,4,3,6,0,2,8,1,2,0,188,17,205,450,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2167,B,30,85,39,29,10,3,1,3,10,1,21,2,0,0,234,4,238,444,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2168,B,90,138,73,14,17,4,7,5,9,3,27,7,4,0,398,24,422,694,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2168,C01,83,172,90,9,6,0,6,6,10,2,10,5,2,0,401,28,429,694,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2169,B,53,180,26,20,43,8,5,4,8,1,21,0,0,0,369,14,383,732,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2169,C01,57,206,45,21,52,3,3,3,8,5,25,13,0,0,441,30,471,731,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2169,C02,45,207,36,26,29,7,6,0,5,1,18,7,0,0,387,19,406,731,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2170,B,65,7,14,6,1,0,0,0,0,0,0,1,0,0,94,3,97,176,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2173,B,58,43,21,30,6,1,1,0,0,0,3,1,0,0,164,5,169,301,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2174,B,37,3,3,4,22,0,1,0,0,0,0,0,0,0,70,0,70,159,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2175,B,52,44,16,59,17,3,2,4,1,4,2,1,0,0,205,8,213,331,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2176,B,25,17,14,6,9,4,23,2,12,1,2,2,0,0,117,9,126,179,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2177,B,14,94,28,4,21,6,3,1,0,3,11,1,0,0,186,7,193,384,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2177,C01,18,86,26,6,36,8,6,6,3,1,6,7,0,0,209,5,214,383,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2178,B,25,70,25,3,35,1,7,2,9,0,10,2,0,0,189,10,199,355,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2179,B,9,79,22,5,30,7,3,10,0,0,15,3,0,0,183,3,186,340,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2180,B,41,124,35,13,10,1,3,1,13,0,12,5,0,0,258,7,265,423,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2180,C01,65,127,30,20,10,0,2,1,2,0,15,0,0,0,272,12,284,422,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2181,B,38,85,5,31,21,1,13,0,17,3,8,2,0,0,224,7,231,435,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2182,B,24,134,37,9,36,14,6,5,9,1,9,0,0,0,284,12,296,552,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2182,C01,20,128,51,6,17,15,6,7,11,5,9,1,1,0,277,16,293,552,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2183,B,19,63,26,7,18,7,7,3,2,1,17,1,0,0,171,5,176,321,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2183,E01,23,117,46,9,10,4,9,5,6,6,22,1,1,0,259,17,276,557,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2184,B,72,76,67,3,6,6,3,1,12,1,20,1,1,0,269,12,281,482,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2185,B,69,84,21,9,6,0,1,11,0,0,17,1,0,0,219,6,225,408,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2186,B,18,35,18,13,1,0,1,1,0,0,6,0,1,0,94,5,99,159,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2187,B,37,33,15,12,1,1,2,5,0,0,9,0,0,0,115,8,123,175,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2188,B,6,26,18,2,6,1,2,3,0,1,2,0,0,0,67,10,77,127,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2189,B,16,16,33,6,3,0,1,1,0,1,0,0,1,0,78,3,81,156,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2190,B,16,58,32,0,11,2,1,0,0,0,2,3,0,0,125,5,130,216,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2191,B,66,109,49,36,30,4,6,5,1,,12,3,3,0,324,10,334,546,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2191,C01,57,111,32,3,8,3,1,2,0,11,2,2,1,0,233,8,241,546,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2191,C02,65,110,31,43,5,5,1,6,0,2,7,1,0,0,276,9,285,546,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2192,B,22,91,42,6,17,9,7,3,3,1,23,1,1,0,226,16,242,351,Acta Casilla,,,
