CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1853,C01,97,73,1,6,14,21,6,1,0,6,7,23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,255,9,264,519,Acta Casilla,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1853,C02,77,89,3,9,16,11,3,0,0,6,5,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,232,7,239,518,Acta Casilla,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1854,B,94,93,3,12,18,14,8,1,0,7,4,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,270,3,273,550,Acta Casilla,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1854,C01,118,89,6,7,12,20,9,2,0,1,7,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,279,7,286,549,Acta Casilla,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1854,C02,126,78,2,10,11,19,8,1,0,6,6,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,275,7,282,549,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1855,B,155,71,7,10,22,40,13,0,0,8,2,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,343,8,351,644,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1855,C01,159,74,3,7,27,38,5,1,0,6,8,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,334,5,339,644,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1855,C02,156,88,2,11,21,36,13,1,0,4,7,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,346,15,361,644,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1856,B,151,49,5,4,15,31,6,0,0,7,9,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,290,3,293,503,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1856,C01,127,59,4,10,19,32,5,0,0,6,11,25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,298,8,306,503,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1856,C02,158,38,5,7,11,32,9,2,0,7,8,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,291,5,296,503,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1857,B,192,52,6,8,18,43,12,1,0,5,10,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,354,1,355,602,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1857,C01,195,47,8,5,15,48,11,1,0,10,12,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,361,4,365,601,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1857,C02,215,47,7,9,13,44,10,3,0,9,12,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,380,2,382,601,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1857,C03,203,56,6,4,20,40,8,1,0,9,10,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,367,6,373,601,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1858,B,162,89,3,11,26,33,13,1,0,17,9,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,375,11,386,730,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1858,C01,182,103,3,8,24,29,10,1,0,13,9,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,395,12,407,729,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1859,B,116,86,7,4,26,29,5,0,0,13,7,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,303,9,312,582,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1859,C01,120,87,4,7,16,36,3,0,0,8,6,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,297,14,311,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1859,C02,110,74,5,6,20,26,8,0,0,5,9,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,277,12,289,581,Grupo de Recuento,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1860,B,226,40,3,4,27,55,16,2,0,11,9,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,404,3,407,593,Acta Casilla,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1860,C01,231,44,3,6,17,52,9,1,0,12,6,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,394,6,400,593,Acta Casilla,,,
2,19,NUEVO LEON,11,San Nicolás de los Garza,47,San Nicolás de los Garza,1860,C02,198,38,4,8,41,45,23,3,0,14,7,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,397,5,402,592,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1861,B,188,69,6,3,13,43,12,1,0,7,7,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,355,2,357,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1861,C01,184,63,3,5,18,38,10,1,0,11,5,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,346,12,358,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1861,C02,186,70,5,1,17,35,10,1,0,12,9,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,354,7,361,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1862,B,201,55,6,8,14,40,5,2,0,10,12,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,369,4,373,586,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1862,C01,202,49,8,10,17,44,5,4,0,14,4,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,367,4,371,586,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1862,C02,221,42,8,10,20,38,5,0,0,4,4,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,361,4,365,585,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1863,B,294,48,6,6,17,59,29,2,0,10,3,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,482,11,493,720,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1863,C01,286,66,7,5,24,50,15,1,0,10,6,19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,489,8,497,720,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1864,B,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,376,0,381,552,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1864,C01,209,58,8,4,15,43,8,2,0,11,4,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,373,8,381,551,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1864,C02,192,43,5,3,18,32,6,1,0,11,7,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,326,10,336,551,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1865,B,223,50,2,6,12,36,8,1,0,12,6,19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,375,7,382,535,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1865,C01,211,51,9,8,7,33,9,1,0,12,4,17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,362,5,367,535,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1865,C02,250,43,4,5,12,30,7,0,0,12,3,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,379,5,384,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1866,B,224,58,9,3,10,43,12,0,0,11,10,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,387,5,392,558,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1866,C01,216,40,5,4,14,31,8,3,0,8,9,20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,358,8,366,558,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1867,B,231,34,11,3,10,22,3,0,0,4,3,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,327,1,328,472,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1867,C01,220,23,9,3,11,33,5,0,0,6,2,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,327,6,333,471,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1868,B,225,49,22,4,8,28,4,0,0,7,3,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,356,2,358,535,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1868,C01,203,47,28,5,16,38,8,1,0,6,5,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,367,2,369,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1869,B,279,39,3,6,12,82,11,2,0,12,9,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,461,6,467,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1869,C01,269,56,4,3,10,97,5,2,0,5,11,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,470,4,474,619,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1869,C02,272,58,3,2,10,65,9,1,0,15,11,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,460,5,465,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1869,C03,265,53,7,7,11,73,3,2,0,6,13,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,450,5,455,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1869,C04,251,53,8,4,11,79,3,1,0,3,4,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,431,8,439,619,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1870,B,314,53,4,9,11,55,3,0,0,8,8,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,471,7,478,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1870,C01,300,52,6,7,9,37,8,1,0,9,8,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,447,10,457,664,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1871,B,227,41,5,3,8,55,1,1,0,9,6,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,369,4,373,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1871,C01,237,38,2,0,6,57,5,1,0,5,3,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,361,6,367,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1872,B,298,49,6,10,7,43,2,2,0,15,11,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,449,8,457,676,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1873,B,297,54,9,6,15,58,6,2,0,9,3,17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,476,4,480,717,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1874,B,231,45,10,5,23,53,5,1,0,10,7,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,398,1,399,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1874,C01,220,39,12,7,11,40,6,2,0,10,5,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,359,11,370,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1874,C02,217,48,12,4,10,58,9,2,0,7,3,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,385,12,397,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,B,277,42,10,11,23,74,20,0,0,16,8,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,497,7,504,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C01,286,63,7,15,20,64,16,4,0,11,9,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,508,4,512,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C02,299,52,7,12,14,68,17,2,0,12,11,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,502,3,505,743,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C03,316,42,11,7,21,42,8,0,0,13,6,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,477,4,481,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C04,295,46,9,2,26,55,15,3,0,9,5,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,475,4,479,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C05,307,32,14,3,21,62,14,1,0,11,10,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,484,6,490,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C06,304,57,13,6,18,44,8,1,0,15,7,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,487,3,490,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1875,C07,303,50,4,7,27,65,11,2,0,19,7,20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,515,7,522,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1876,B,272,59,8,7,18,38,14,2,0,14,7,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,450,12,462,658,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1876,C01,241,55,8,5,17,42,11,0,0,10,11,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,412,5,417,658,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1876,C02,280,45,4,11,12,43,16,1,0,8,9,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,442,5,447,657,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1877,B,196,60,1,5,7,23,11,1,0,7,3,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,323,12,335,510,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1878,B,260,62,7,11,11,57,14,1,0,18,9,19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,469,6,475,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1878,C01,249,48,3,4,17,42,9,0,0,14,3,18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,407,7,414,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1878,C02,279,59,2,10,15,39,5,0,0,21,6,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,447,6,453,665,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1879,B,220,32,4,12,19,40,9,0,0,10,6,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,362,5,367,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1879,C01,230,44,5,6,17,32,3,5,0,9,2,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,364,6,370,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1879,C02,195,49,2,6,21,40,8,0,0,12,6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,351,6,357,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1880,B,230,38,1,4,14,32,5,1,0,8,10,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,356,8,364,529,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1880,C01,212,43,8,6,7,44,11,0,0,14,12,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,367,2,369,528,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1880,C02,230,44,1,5,11,46,13,0,0,4,3,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,365,3,368,528,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1881,B,243,43,3,3,15,36,7,2,0,10,9,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,375,10,385,531,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1881,C01,212,41,5,8,9,37,7,2,0,5,8,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,341,4,345,530,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1881,C02,222,39,4,2,15,43,12,1,0,4,10,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,360,3,363,530,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1882,B,177,44,4,2,22,37,11,1,0,4,14,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,331,4,335,531,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1882,C01,153,47,3,6,22,42,11,3,0,9,14,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,322,10,332,531,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1882,C02,159,59,3,2,14,60,12,1,0,12,12,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,334,5,339,530,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1883,B,264,58,9,7,19,60,17,0,0,11,9,20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,474,5,479,716,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1883,C01,257,70,5,11,19,62,8,1,0,10,11,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,469,8,477,716,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1884,B,95,85,3,11,15,32,6,1,0,12,3,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,267,5,272,501,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1884,C01,125,72,3,2,8,25,7,1,0,6,3,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,266,6,272,501,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1884,C02,109,79,1,3,13,24,5,1,0,1,10,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,260,9,269,500,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1885,B,92,103,3,6,23,22,9,3,0,8,4,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,283,8,291,609,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1885,C01,82,114,1,3,27,23,4,0,0,4,8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,278,16,294,609,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1885,C02,83,121,3,5,14,21,8,1,0,3,7,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,279,11,290,608,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1886,B,78,114,3,6,12,21,9,1,0,8,4,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,265,9,274,570,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1886,C01,76,110,8,8,16,20,11,0,0,7,8,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,272,10,282,570,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1886,C02,72,114,4,5,12,16,5,1,0,4,5,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,247,6,253,569,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1887,B,122,70,8,4,22,42,9,1,0,8,7,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,302,7,309,548,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1887,C01,170,63,7,7,16,39,8,1,0,8,7,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,340,13,353,548,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1887,C02,143,77,4,7,23,27,10,1,0,7,5,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,314,7,321,547,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1888,B,216,54,4,7,10,40,5,5,0,6,11,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,361,4,365,563,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1888,C01,187,61,3,5,13,32,9,0,0,4,10,5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,329,5,334,563,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1888,C02,165,59,5,8,23,51,8,0,0,7,3,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,332,1,333,563,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1889,B,215,68,0,13,22,41,15,1,0,4,7,17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,403,9,412,716,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1889,C01,247,69,2,4,17,28,9,1,0,3,10,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,406,11,417,715,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1890,B,112,95,6,5,13,22,6,1,0,4,6,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,281,6,287,558,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1890,C01,108,96,4,8,13,30,4,0,0,6,6,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,283,6,289,558,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1891,B,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,317,0,325,664,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1891,C01,129,101,4,4,18,12,5,2,0,3,10,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,299,9,308,664,Grupo de Recuento,,,
2,19,NUEVO LEON,10,San Nicolás de los Garza,47,San Nicolás de los Garza,1891,C02,133,113,6,4,13,18,4,1,0,4,7,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,309,19,328,664,Grupo de Recuento,,,
