CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,16,APODACA,6,APODACA,146,4,323,477,29,27,58,97,28,0,0,33,17,0,83,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1172,45,1217,2513
2,19,NUEVO LEON,16,APODACA,6,APODACA,147,2,147,261,10,15,27,40,18,0,0,11,10,0,45,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,584,28,612,1058
2,19,NUEVO LEON,16,APODACA,6,APODACA,148,5,533,735,26,44,65,195,43,0,0,38,41,0,161,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1881,40,1921,3517
2,19,NUEVO LEON,16,APODACA,6,APODACA,150,8,597,750,35,20,76,191,37,0,0,36,32,0,136,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1910,34,1944,3344
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,151,3,379,790,1,0,3,1,0,0,0,0,0,32,,,,,,,,,,,1,15,0,0,0,13,3,1,0,0,0,0,,1239,18,1257,1541
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,152,2,377,639,1,0,0,4,5,0,0,0,0,66,,,,,,,,,,,2,2,0,0,0,8,4,1,0,0,0,0,,1109,34,1143,1478
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,153,1,119,184,1,0,0,1,1,2,0,0,0,8,,,,,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,,323,33,356,439
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,154,2,45,148,1,0,1,0,0,0,0,0,0,64,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,261,4,265,302
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,155,1,112,269,0,0,5,0,1,1,0,0,0,1,,,,,,,,,,,0,2,0,0,0,4,0,0,0,0,0,0,,395,11,406,489
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,156,1,222,332,1,0,1,3,1,3,0,0,0,0,,,,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,,568,23,591,748
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,157,1,137,306,0,0,1,2,1,1,0,0,0,2,,,,,,,,,,,1,2,0,0,0,1,0,0,0,0,0,0,,454,1,455,605
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,158,2,270,362,3,0,0,2,1,0,0,0,0,19,,,,,,,,,,,5,4,0,0,0,3,2,0,0,0,0,0,,671,20,691,871
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,159,1,56,97,0,0,0,0,0,0,0,0,0,8,,,,,,,,,,,0,3,0,0,0,3,0,0,0,0,0,0,,167,4,171,197
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,160,1,268,295,0,0,0,0,0,0,0,0,0,15,,,,,,,,,,,0,3,0,1,0,5,2,0,0,0,0,0,,589,9,598,692
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,161,2,358,438,1,0,3,1,0,1,0,0,0,23,,,,,,,,,,,0,2,0,0,0,2,0,0,0,0,0,0,,829,15,844,1001
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,162,2,115,433,0,0,1,0,3,0,0,0,0,23,,,,,,,,,,,0,10,0,0,0,10,4,0,0,0,0,0,,599,35,634,769
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,163,1,77,273,1,0,1,0,0,0,0,0,0,11,,,,,,,,,,,0,3,0,0,0,5,2,0,1,0,0,0,,374,21,395,465
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,164,2,54,262,0,0,1,0,1,0,0,0,0,8,,,,,,,,,,,0,6,0,0,0,2,0,0,1,0,0,0,,335,18,353,414
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,165,2,255,315,2,0,1,2,2,3,0,0,0,23,,,,,,,,,,,1,3,0,2,0,4,2,0,0,0,0,0,,615,27,642,812
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,166,1,83,297,3,0,1,0,0,0,0,0,0,14,,,,,,,,,,,1,2,0,0,0,5,1,0,0,0,0,0,,407,12,419,493
2,19,NUEVO LEON,26,GALEANA,7,ARAMBERRI,167,1,141,183,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,2,0,1,0,0,0,0,,329,5,334,403
2,19,NUEVO LEON,21,SABINAS HIDALGO,8,BUSTAMANTE,168,1,225,139,0,0,1,0,175,0,0,3,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,543,6,549,674
2,19,NUEVO LEON,21,SABINAS HIDALGO,8,BUSTAMANTE,169,1,201,216,0,0,3,0,157,0,0,2,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,579,4,583,720
2,19,NUEVO LEON,21,SABINAS HIDALGO,8,BUSTAMANTE,170,1,240,175,0,0,2,0,136,0,0,10,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,563,2,565,713
2,19,NUEVO LEON,21,SABINAS HIDALGO,8,BUSTAMANTE,171,2,363,281,0,0,3,0,295,0,0,8,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,950,6,956,1131
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,172,4,429,329,0,3,276,4,1,0,0,8,39,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1089,14,1103,1608
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,173,2,186,209,6,4,158,5,5,0,0,0,24,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,597,26,623,1145
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,174,4,381,442,5,11,541,12,10,1,0,17,59,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1479,33,1512,2907
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,175,3,203,207,1,5,202,8,0,6,0,8,11,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,651,21,672,1895
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,176,3,379,254,3,17,348,14,7,2,0,5,55,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1084,30,1114,2077
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,177,2,313,193,3,4,192,4,7,1,0,6,27,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,750,22,772,1367
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,178,2,212,171,2,5,191,5,5,2,0,2,23,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,618,16,634,1234
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,179,2,207,241,0,1,233,6,4,4,0,3,25,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,724,12,736,1423
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,180,2,202,204,3,3,201,5,2,1,0,3,23,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,647,16,663,1291
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,181,3,230,217,3,2,267,2,5,11,0,3,35,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,775,17,792,1522
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,182,3,282,264,4,6,381,8,9,3,0,5,47,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1009,31,1040,2078
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,183,10,1242,942,9,21,1165,31,40,2,0,22,153,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3627,35,3662,6758
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,184,3,344,322,0,1,239,10,4,1,0,4,28,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,953,15,968,1535
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,185,2,186,136,3,2,173,6,5,0,0,2,19,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,532,12,544,897
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,186,2,143,118,1,3,91,1,6,0,0,4,4,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,371,4,375,1189
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,187,3,365,252,3,3,343,12,8,1,0,2,35,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1024,14,1038,1568
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,188,2,143,115,4,3,136,1,3,0,0,3,4,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,412,4,416,1269
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,189,3,370,393,4,14,372,9,7,1,0,9,34,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,1214,24,1238,2140
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,190,3,543,292,6,10,199,11,20,3,0,16,42,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1142,10,1152,1645
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,191,21,2517,1467,31,64,1781,75,54,14,0,62,233,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,6299,77,6376,14328
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,192,1,67,123,2,0,114,3,5,0,0,2,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,331,0,331,677
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,193,2,146,197,1,5,149,5,1,2,0,3,17,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9,,535,4,539,927
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,194,2,133,184,3,4,163,4,3,0,0,3,11,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,508,14,522,874
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,195,1,18,39,0,1,55,0,1,0,0,0,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,116,3,119,220
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,196,3,187,160,2,3,225,8,3,1,0,4,26,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,619,10,629,1263
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,197,2,43,145,1,1,211,1,5,0,0,3,6,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,416,5,421,890
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,198,1,43,63,1,2,68,1,2,0,0,0,5,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,185,11,196,382
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,199,1,47,109,0,2,155,0,3,0,0,1,6,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,323,13,336,614
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,200,2,81,209,2,1,222,3,10,3,0,0,4,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,535,21,556,963
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,201,2,111,152,3,1,184,0,5,0,0,2,4,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,462,15,477,871
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,202,1,47,155,0,0,31,0,0,0,0,0,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,235,0,235,404
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,203,1,113,117,1,6,86,1,0,0,0,0,4,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,328,22,350,644
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,204,1,27,85,1,4,102,0,1,0,0,0,3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,223,16,239,462
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,205,2,86,163,0,3,138,3,9,0,0,1,3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,406,20,426,845
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,206,1,25,85,0,0,99,0,1,0,0,1,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,213,10,223,437
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,207,1,27,67,1,0,37,5,4,1,0,0,3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,145,10,155,304
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,208,1,16,44,0,1,34,2,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,97,0,97,205
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,209,1,46,72,1,0,66,1,5,1,0,0,3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,195,17,212,395
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,210,2,109,243,2,5,175,13,1,0,0,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,563,16,579,954
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,211,1,56,148,0,15,61,1,2,0,0,0,9,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,292,6,298,459
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,212,2,95,269,0,31,128,6,2,0,0,0,7,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,538,19,557,874
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,213,1,36,71,2,7,93,0,3,0,0,0,5,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,217,15,232,466
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,214,1,54,86,0,8,128,0,0,0,0,0,8,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,284,11,295,509
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,215,1,11,26,0,11,48,0,0,0,0,1,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,99,6,105,212
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,216,1,50,116,1,7,52,3,4,0,0,1,7,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,241,10,251,494
2,19,NUEVO LEON,23,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,217,2,158,263,1,9,99,12,5,0,0,3,45,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,595,26,621,1124
2,19,NUEVO LEON,20,HIDALGO,10,EL CARMEN,218,6,473,684,33,436,28,177,16,7,0,0,0,0,,239,,,,,,,,,2,4,0,0,0,7,2,0,0,0,0,4,,2112,45,2157,3961
2,19,NUEVO LEON,20,HIDALGO,10,EL CARMEN,219,4,318,344,24,632,8,316,4,1,0,0,0,0,,64,,,,,,,,,0,0,0,0,0,3,2,0,1,0,0,1,,1718,21,1739,2623
2,19,NUEVO LEON,20,HIDALGO,10,EL CARMEN,220,7,848,499,171,515,30,368,19,3,0,0,0,0,,119,,,,,,,,,1,1,0,0,0,2,0,0,0,0,0,8,,2584,41,2625,4705
2,19,NUEVO LEON,22,CHINA,11,CERRALVO,221,2,474,336,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,810,9,819,1216
2,19,NUEVO LEON,22,CHINA,11,CERRALVO,222,2,521,293,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,814,5,819,1136
2,19,NUEVO LEON,22,CHINA,11,CERRALVO,223,2,364,253,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,617,6,623,986
2,19,NUEVO LEON,22,CHINA,11,CERRALVO,224,2,304,261,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,565,2,567,912
2,19,NUEVO LEON,22,CHINA,11,CERRALVO,225,2,384,260,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,644,5,649,923
2,19,NUEVO LEON,22,CHINA,11,CERRALVO,226,2,514,268,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,782,14,796,1150
2,19,NUEVO LEON,20,HIDALGO,12,CIENEGA DE FLORES,232,17,509,561,2777,193,702,92,422,0,0,0,163,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,5419,150,5569,10181
2,19,NUEVO LEON,20,HIDALGO,12,CIENEGA DE FLORES,233,3,86,107,470,38,173,6,167,0,0,0,48,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1095,27,1122,1814
2,19,NUEVO LEON,20,HIDALGO,12,CIENEGA DE FLORES,234,2,61,85,167,7,99,7,106,0,0,0,19,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,551,12,563,929
2,19,NUEVO LEON,20,HIDALGO,12,CIENEGA DE FLORES,235,15,716,1048,1634,103,529,130,284,0,0,0,126,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,4570,76,4646,9372
2,19,NUEVO LEON,20,HIDALGO,12,CIENEGA DE FLORES,236,1,25,15,45,6,9,6,9,0,0,0,9,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,124,5,129,281
2,19,NUEVO LEON,22,CHINA,13,CHINA,237,1,173,43,0,0,3,0,115,3,0,0,46,70,,,,,,,,,,,4,1,0,0,0,1,12,0,2,0,0,0,,473,6,479,686
2,19,NUEVO LEON,22,CHINA,13,CHINA,238,1,100,94,0,0,3,0,124,4,0,0,54,113,,,,,,,,,,,8,0,0,0,0,0,16,0,0,0,0,0,,516,9,525,814
2,19,NUEVO LEON,22,CHINA,13,CHINA,239,2,102,80,0,0,7,0,134,1,0,0,69,95,,,,,,,,,,,0,5,1,1,0,1,17,0,0,0,0,0,,513,10,523,766
2,19,NUEVO LEON,22,CHINA,13,CHINA,240,2,213,97,0,0,4,0,112,2,0,0,68,98,,,,,,,,,,,2,6,0,0,0,1,16,0,1,0,0,0,,620,14,634,949
2,19,NUEVO LEON,22,CHINA,13,CHINA,241,2,188,76,0,0,3,0,92,0,0,0,52,88,,,,,,,,,,,3,1,0,0,0,3,4,0,1,0,0,0,,511,5,516,829
2,19,NUEVO LEON,22,CHINA,13,CHINA,242,2,220,95,0,0,5,0,133,0,0,0,61,110,,,,,,,,,,,2,5,1,0,0,10,8,0,1,0,0,0,,651,14,665,975
2,19,NUEVO LEON,22,CHINA,13,CHINA,243,2,159,67,0,0,0,0,118,0,0,0,96,96,,,,,,,,,,,1,4,0,0,0,1,22,0,2,0,0,0,,566,13,579,835
2,19,NUEVO LEON,22,CHINA,13,CHINA,244,2,263,97,0,0,4,0,155,7,0,0,87,155,,,,,,,,,,,2,2,0,1,0,0,21,0,0,1,0,0,,795,17,812,1194
2,19,NUEVO LEON,22,CHINA,13,CHINA,245,2,203,127,0,0,8,0,199,3,0,0,138,167,,,,,,,,,,,2,3,0,1,0,5,32,0,1,0,0,0,,889,18,907,1341
2,19,NUEVO LEON,22,CHINA,13,CHINA,253,1,27,42,0,0,4,0,73,1,0,0,10,34,,,,,,,,,,,2,2,0,0,1,0,15,0,1,0,0,0,,212,7,219,304
2,19,NUEVO LEON,22,CHINA,13,CHINA,256,1,250,46,0,0,2,0,70,1,0,0,55,72,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,0,0,,507,7,514,732
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,257,2,244,401,2,0,0,0,3,0,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,651,13,664,834
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,258,3,725,855,9,3,0,0,10,0,0,0,3,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1607,17,1624,2110
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,259,2,371,494,8,2,0,0,8,0,0,0,6,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,889,5,894,1148
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,260,2,342,404,2,0,0,0,6,0,0,0,7,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,761,12,773,1083
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,261,2,408,503,16,2,0,0,11,0,0,0,1,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,943,14,957,1236
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,262,3,629,673,4,0,0,0,1,0,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1308,24,1332,1668
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,263,2,417,500,13,4,0,0,2,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,936,22,958,1253
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,264,1,45,53,1,4,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,103,7,110,151
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,265,1,138,228,3,14,0,0,1,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,385,8,393,550
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,266,1,144,230,0,3,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,378,14,392,542
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,267,1,73,228,0,2,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,304,3,307,403
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,268,3,366,640,16,34,0,0,0,0,0,0,1,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1063,26,1089,1379
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,269,1,179,192,1,6,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,379,15,394,488
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,270,1,290,279,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,570,8,578,655
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,271,3,434,664,2,16,0,0,2,0,0,0,1,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1122,29,1151,1385
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,272,1,171,264,1,22,0,0,1,0,0,0,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,461,19,480,605
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,273,1,187,192,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,379,3,382,471
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,274,1,192,235,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,428,14,442,513
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,275,2,219,400,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,621,6,627,791
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,276,2,378,405,3,1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,788,11,799,964
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,277,2,246,413,4,4,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,668,11,679,885
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,278,1,88,150,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,238,6,244,286
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,279,1,190,194,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,386,14,400,468
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,280,1,142,218,5,2,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,368,8,376,475
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,281,1,119,189,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,310,2,312,406
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,282,1,243,240,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,485,10,495,584
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,283,1,214,310,8,0,0,0,6,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,539,10,549,660
2,19,NUEVO LEON,26,GALEANA,14,DR. ARROYO,284,1,83,153,1,2,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,240,8,248,332
