CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,1,40,113,11,53,0,2,6,42,64,0,0,3,0,0,0,1,1,0,0,0,0,0,1,1,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,16,375,548
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,1,19,106,5,26,2,1,7,44,25,7,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,23,334,454
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,1,23,131,5,23,7,3,8,75,37,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,25,376,518
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,1,26,99,7,11,7,0,10,108,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,21,351,501
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,1,31,137,3,28,10,2,8,78,48,12,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,386,16,402,582
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,2,78,160,19,51,12,4,16,67,76,16,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,642,41,683,1025
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,2,72,255,26,31,8,3,23,112,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,558,14,572,759
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,1,44,148,20,18,2,2,19,68,5,2,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,9,345,427
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,1,40,148,38,30,5,0,17,102,17,3,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,407,16,423,559
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,1,37,90,6,3,27,3,5,79,37,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,321,10,332,471
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,2,101,133,16,5,35,4,12,149,38,9,2,1,0,0,0,0,1,0,0,0,0,1,3,3,1,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,531,42,573,819
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,1,50,118,14,16,6,0,11,70,16,27,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,7,344,492
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,1,55,118,2,8,1,1,5,110,17,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,21,352,441
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,1,65,131,11,20,5,2,3,80,20,15,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,25,475,706
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,2,84,122,87,66,16,1,17,74,111,19,4,0,0,0,0,3,1,0,1,0,0,1,0,0,1,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,29,713,1067
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,3,115,213,118,56,23,5,38,99,76,24,8,1,0,0,0,4,0,0,5,0,0,4,1,1,0,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,875,34,909,1339
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,1,37,100,24,28,7,0,11,54,36,35,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,8,365,511
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,1,54,66,79,22,5,0,8,19,24,12,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,9,340,465
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,1,41,140,7,3,10,0,23,56,59,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,380,31,411,590
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,1,78,129,11,10,13,1,26,52,52,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,29,444,684
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,2,45,58,3,3,5,1,7,46,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,12,251,368
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,317,1,41,81,2,21,1,0,7,46,32,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,22,276,404
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,318,1,75,101,22,20,3,1,1,39,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,3,298,437
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,319,1,53,51,3,5,6,0,1,27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170,7,177,297
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,3,484,318,17,8,3,2,63,15,66,8,11,0,1,0,0,0,2,0,0,0,1,0,1,0,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1017,37,1055,1521
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,321,2,280,178,5,7,3,1,42,9,46,5,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,592,13,605,854
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,322,2,318,185,12,4,3,1,46,0,43,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,628,11,639,936
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,323,2,386,240,10,12,0,5,39,5,17,14,9,0,0,0,0,2,1,1,0,0,1,0,0,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,774,32,806,1239
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,324,1,248,145,9,0,3,1,71,12,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,506,10,516,748
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,325,2,217,119,5,16,5,4,27,6,36,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,451,22,473,436
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,326,1,247,148,2,10,2,0,20,4,15,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,14,474,657
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,327,2,265,114,8,9,0,2,38,1,17,5,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,12,489,770
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,328,2,323,132,5,11,3,1,51,5,46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,589,20,609,858
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,329,2,299,130,7,2,2,1,50,7,40,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,547,12,560,752
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,330,1,156,99,3,4,1,0,13,0,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,6,307,411
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,331,2,315,205,5,7,1,0,30,0,17,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,590,15,605,828
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,332,1,4,47,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,13,91,137
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,333,2,267,317,8,4,5,0,51,6,9,13,3,1,0,0,0,3,0,0,0,0,0,0,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,690,52,744,1057
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,334,2,62,90,5,2,4,0,32,2,4,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,223,22,245,347
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,335,1,78,24,4,1,2,1,19,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,6,139,200
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,336,1,120,65,3,5,0,1,6,1,13,2,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,15,239,377
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,337,1,120,208,3,6,2,0,48,2,19,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,18,449,674
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,338,1,116,152,1,0,1,1,28,0,11,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,9,335,470
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,339,1,40,49,3,0,0,0,13,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,4,120,156
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,340,1,71,115,2,0,2,2,21,3,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,11,251,333
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,341,1,205,151,7,2,0,0,26,2,9,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,20,440,572
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,342,1,65,73,4,1,2,2,22,23,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,9,235,297
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,343,2,152,180,6,3,1,1,113,8,19,23,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,535,26,561,753
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,344,1,86,117,6,2,3,1,22,5,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,14,275,426
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,345,1,120,58,5,1,2,0,0,0,6,3,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,12,236,359
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,346,2,223,103,9,2,4,2,17,4,3,0,2,0,1,0,0,2,0,0,0,0,2,0,1,0,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,379,21,400,580
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,347,3,306,125,88,18,51,15,61,150,30,13,5,1,0,0,0,3,0,0,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,12,127,,,,,,,,,,,,,,,,,0,1008,36,1044,1527
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,348,2,202,140,56,10,26,8,86,153,36,24,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7,117,,,,,,,,,,,,,,,,,0,868,40,908,1479
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,349,2,130,114,22,3,12,6,85,59,36,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8,96,,,,,,,,,,,,,,,,,0,591,27,618,972
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,350,3,233,166,48,7,28,8,82,109,90,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18,122,,,,,,,,,,,,,,,,,0,950,111,1061,987
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,351,1,125,47,22,11,20,5,30,84,19,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9,89,,,,,,,,,,,,,,,,,0,470,21,491,744
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,352,2,168,128,48,10,46,6,75,117,48,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,28,140,,,,,,,,,,,,,,,,,0,838,36,874,1467
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,353,1,131,78,1,3,28,11,4,11,14,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,0,300,20,320,400
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,354,1,32,44,3,3,37,10,2,14,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,0,192,13,205,272
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,355,1,30,53,3,2,11,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,27,,,,,,,,,,,,,,,,,0,154,9,163,239
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,356,2,114,64,4,4,20,2,17,16,137,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5,84,,,,,,,,,,,,,,,,,0,478,25,503,797
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,357,1,111,33,7,4,19,3,8,6,142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,56,,,,,,,,,,,,,,,,,0,397,9,406,593
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,358,1,14,66,5,1,8,5,4,11,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,3,81,,,,,,,,,,,,,,,,,0,217,14,231,312
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,359,1,58,118,5,13,30,4,16,26,39,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,70,,,,,,,,,,,,,,,,,0,386,27,413,650
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,360,2,35,121,9,3,67,2,11,38,77,2,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,3,75,,,,,,,,,,,,,,,,,0,449,34,483,763
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,361,2,64,164,13,6,48,2,21,91,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9,72,,,,,,,,,,,,,,,,,0,553,41,594,897
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,362,1,16,43,4,2,31,1,6,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,24,,,,,,,,,,,,,,,,,0,160,8,168,259
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,363,1,7,18,1,1,3,0,1,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,0,59,4,63,99
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,364,1,14,45,8,1,9,0,1,2,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,0,93,5,98,131
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,365,1,31,47,0,4,13,0,23,11,43,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,43,,,,,,,,,,,,,,,,,0,232,19,251,406
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,366,1,55,40,6,2,14,1,7,42,35,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,104,,,,,,,,,,,,,,,,,0,323,31,354,536
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,367,2,138,146,1,3,15,9,34,51,43,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,92,,,,,,,,,,,,,,,,,0,547,40,587,1147
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,368,1,24,39,0,2,51,1,2,12,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,36,,,,,,,,,,,,,,,,,0,199,10,209,313
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,369,1,35,90,8,5,51,0,12,19,21,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,56,,,,,,,,,,,,,,,,,0,304,25,329,502
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,370,1,24,68,1,2,141,4,24,55,14,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,2,43,,,,,,,,,,,,,,,,,0,388,14,402,473
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,372,1,31,32,1,2,3,0,15,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,28,,,,,,,,,,,,,,,,,0,137,5,142,203
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,373,1,24,92,2,1,10,1,17,17,18,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,,,,,0,223,13,236,377
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,374,1,16,18,2,2,1,1,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,0,75,9,84,163
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,375,1,10,27,4,0,2,1,1,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,0,88,5,93,144
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,376,2,167,150,6,3,35,1,31,18,54,16,4,0,0,0,0,2,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,15,173,,,,,,,,,,,,,,,,,0,678,62,740,1048
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,377,1,6,9,1,1,0,2,4,11,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,0,67,11,78,103
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,378,1,12,48,2,1,2,1,7,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,65,,,,,,,,,,,,,,,,,0,169,17,186,269
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,380,1,17,21,7,2,3,2,9,10,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,3,31,,,,,,,,,,,,,,,,,0,113,6,119,150
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,381,1,19,22,7,1,1,10,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,2,94,12,108,155
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,382,2,68,196,34,10,25,5,23,64,75,12,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,5,90,,,,,,,,,,,,,,,,,0,614,43,657,1041
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,383,2,44,135,24,11,16,1,40,52,63,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,81,,,,,,,,,,,,,,,,,0,479,32,511,838
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,384,1,24,39,8,0,6,1,1,53,32,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,45,,,,,,,,,,,,,,,,,0,217,12,229,352
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,385,2,124,115,5,9,10,8,14,32,42,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6,76,,,,,,,,,,,,,,,,,0,465,30,495,761
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,386,2,85,184,8,7,13,4,42,92,83,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,12,136,,,,,,,,,,,,,,,,,0,676,78,754,1148
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,387,2,84,74,34,8,117,4,15,36,61,6,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,108,,,,,,,,,,,,,,,,,0,557,36,593,933
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,388,1,77,77,27,10,47,3,9,15,47,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,42,,,,,,,,,,,,,,,,,0,360,25,385,572
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,389,1,71,81,21,7,45,3,7,18,44,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,59,,,,,,,,,,,,,,,,,0,366,32,398,636
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,390,2,88,69,44,19,111,1,11,46,52,5,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,112,,,,,,,,,,,,,,,,,0,567,42,609,972
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,391,1,19,66,1,1,1,1,2,5,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,45,,,,,,,,,,,,,,,,,0,173,7,180,312
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,392,1,104,96,4,5,2,4,44,61,27,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,0,431,31,462,688
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,393,1,39,63,7,2,6,1,24,30,34,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5,64,,,,,,,,,,,,,,,,,0,279,23,302,441
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,394,1,31,23,41,2,3,2,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,39,,,,,,,,,,,,,,,,,0,158,18,176,273
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,395,2,92,118,11,2,15,1,43,78,32,13,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,12,101,,,,,,,,,,,,,,,,,0,523,41,564,944
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,396,1,30,59,1,2,7,0,38,15,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,0,197,11,208,323
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,398,2,208,120,21,28,69,2,11,8,37,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,0,542,26,568,802
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,399,2,237,145,7,13,52,2,13,8,28,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,0,540,29,569,785
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,400,1,195,159,8,10,33,1,0,4,25,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,0,457,15,472,699
