CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,765,2,16,206,214,113,10,0,41,102,0,11,0,713,32,745,1058
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,766,2,16,165,250,113,5,0,29,18,0,12,8,608,20,636,1248
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,767,1,7,47,71,36,1,0,12,3,0,1,0,178,7,185,263
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,768,1,5,63,91,38,8,0,40,10,0,16,0,271,16,287,451
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,769,2,34,284,160,91,4,0,139,8,0,17,0,737,18,755,1095
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,770,3,33,334,325,183,11,0,41,14,0,12,0,953,27,980,1583
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,771,2,12,286,198,126,7,0,15,3,0,5,0,652,19,671,1030
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,772,2,25,145,413,96,11,0,59,8,0,26,0,783,35,818,1176
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,773,2,14,70,196,111,3,0,91,7,0,4,0,496,17,513,860
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1288,2,182,63,152,14,7,0,87,8,0,9,0,522,47,569,904
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1289,2,196,147,159,21,9,0,116,12,0,5,1,665,65,731,1065
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1290,1,125,66,101,10,3,0,71,1,0,3,0,380,21,401,623
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1291,1,85,71,79,11,6,0,37,1,0,0,1,290,17,308,489
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1292,2,90,85,129,51,9,0,91,10,0,9,0,474,19,493,1131
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1293,2,116,128,129,8,16,0,99,28,0,3,1,527,31,559,1042
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1294,2,61,102,199,15,9,0,46,51,0,4,1,487,33,521,827
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1295,2,90,112,96,16,5,0,54,5,0,2,0,380,24,404,655
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1296,2,63,94,116,33,8,0,47,5,0,1,0,367,35,402,785
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1407,1,4,79,70,1,9,0,0,3,0,1,0,167,6,173,259
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1408,1,9,103,116,2,8,0,0,2,0,1,1,241,14,256,363
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1409,2,19,314,281,5,10,0,8,9,0,2,0,648,22,670,944
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1410,1,6,297,127,4,6,0,9,2,0,1,2,452,22,476,656
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1411,2,26,251,185,6,17,0,0,16,0,4,0,505,27,532,781
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1412,2,20,258,226,8,7,0,3,7,0,4,1,533,28,562,882
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1413,2,33,300,245,9,13,0,7,32,0,6,2,645,33,680,1066
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1414,1,11,221,145,3,6,0,9,6,0,2,0,403,7,410,736
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1415,1,12,110,144,2,4,0,1,4,0,3,0,280,16,296,575
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1416,1,0,21,41,3,0,0,0,16,0,0,0,81,2,83,214
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1417,2,4,216,432,10,7,0,0,18,0,1,0,688,42,730,1218
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1418,2,8,63,150,5,2,0,3,7,0,0,0,238,13,251,424
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1419,1,20,209,143,4,4,0,2,10,0,0,0,392,22,414,676
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1420,1,8,93,140,0,0,0,0,4,0,3,0,248,2,250,400
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1421,3,10,380,536,8,7,0,3,30,0,1,0,975,30,1005,1536
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1422,1,4,118,106,2,4,0,3,3,0,0,0,240,17,257,389
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1423,1,4,180,145,4,5,0,2,4,0,3,0,347,20,367,513
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1424,2,4,196,297,117,5,0,5,5,0,2,0,631,31,662,937
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1425,2,10,105,240,2,8,0,4,8,0,2,0,379,19,398,872
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1601,2,100,192,150,42,19,0,37,40,0,39,0,619,49,668,1307
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1602,3,241,296,186,50,34,0,91,43,0,65,0,1006,86,1092,2024
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,5,291,424,347,61,43,13,110,76,0,52,2,1417,91,1510,2551
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1604,2,98,157,220,57,20,0,69,28,0,23,2,672,69,743,1445
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1605,2,80,168,126,23,23,0,39,24,0,15,1,498,39,538,922
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1606,2,105,113,90,24,17,0,48,20,0,32,1,449,40,490,820
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1607,3,146,312,201,71,40,0,100,32,0,29,3,931,72,1006,1913
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1608,2,92,237,177,54,40,0,53,39,0,27,0,719,53,772,1463
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,4,184,407,301,126,64,0,83,51,0,56,2,1272,89,1363,2925
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1610,2,68,187,73,32,14,0,31,18,0,18,2,441,28,471,802
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1611,3,132,329,185,68,57,0,86,25,0,37,2,919,53,974,1818
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1612,2,52,145,139,37,35,0,41,21,0,35,0,505,63,568,1073
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,4,168,390,371,113,53,0,93,45,0,54,4,1287,103,1394,2693
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1614,2,90,208,100,86,30,0,24,20,0,21,0,579,36,615,1163
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1615,3,95,161,225,139,21,0,24,10,0,19,1,694,38,733,1670
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1616,2,62,97,124,74,14,0,14,9,0,2,0,396,17,413,951
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1617,2,14,58,196,63,9,0,13,15,0,8,0,376,17,393,920
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1618,2,29,72,175,69,9,0,14,15,0,2,0,385,27,412,981
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1619,2,16,90,177,32,8,0,25,34,0,7,8,389,19,416,927
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1620,1,28,67,99,22,10,0,17,35,0,5,0,283,15,298,713
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1621,1,81,21,37,19,6,0,6,4,0,0,0,174,15,189,595
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1622,1,73,18,45,16,4,0,5,0,0,0,0,161,9,170,603
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1623,2,42,142,222,49,2,0,5,6,0,6,0,474,30,504,1331
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1624,3,71,199,314,40,10,0,14,18,0,9,0,675,34,709,1890
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1625,3,83,187,268,71,29,0,60,54,0,22,0,774,60,834,2022
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1626,2,8,88,225,95,11,0,8,11,0,8,0,454,27,481,965
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1628,2,14,82,227,119,4,0,4,4,0,1,4,455,6,465,1057
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1629,2,15,68,186,74,9,0,8,8,0,3,1,371,26,398,1363
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1630,1,2,32,190,82,1,0,3,4,0,2,0,316,11,327,745
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1631,1,33,48,132,51,11,0,15,48,0,3,0,341,16,357,694
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1632,2,27,87,326,15,13,0,16,20,0,2,1,506,29,536,1156
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1633,2,13,104,94,15,9,0,8,2,0,2,0,247,27,274,996
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1634,1,31,72,61,29,11,0,4,4,0,5,1,217,22,240,704
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1635,3,27,127,187,164,21,0,23,9,0,6,0,564,33,597,1813
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1636,2,25,158,130,57,23,0,26,0,0,4,0,423,24,447,1083
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1637,3,49,84,137,93,14,0,28,7,0,9,1,421,41,463,1594
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1638,2,66,100,131,25,16,0,37,11,0,13,1,399,27,427,1041
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1639,1,15,16,39,30,4,0,6,3,0,3,0,116,17,133,398
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1640,2,66,58,48,25,16,0,6,9,0,5,0,233,16,249,878
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1641,2,20,205,176,33,12,0,20,4,0,4,0,474,21,495,1008
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1642,1,11,92,39,10,5,0,3,4,0,3,0,167,24,191,462
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1643,1,4,83,79,17,6,0,7,3,0,4,0,203,18,221,611
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1644,1,3,38,171,18,3,0,10,2,0,3,0,248,8,256,635
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1645,1,17,80,104,25,8,0,19,7,0,1,0,261,16,277,715
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1646,1,14,110,134,43,12,0,9,2,0,5,2,329,16,347,707
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,132,2,246,271,207,54,4,2,2,19,2,16,0,823,29,852,1057
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,133,2,235,213,155,15,3,5,3,19,0,20,0,668,35,703,908
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,134,1,54,48,69,7,2,0,0,1,0,2,0,183,18,201,246
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,135,1,114,94,37,29,1,0,1,6,2,9,0,293,15,308,351
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,286,3,530,328,282,6,21,88,12,8,4,9,0,1288,37,1325,1906
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,287,1,196,113,145,1,3,22,3,5,2,3,0,493,16,509,727
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,288,5,760,550,616,13,13,100,29,22,6,14,2,2123,58,2183,3087
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,289,1,32,140,161,4,2,40,8,14,0,2,0,403,2,405,578
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,290,3,52,255,234,9,5,44,9,15,3,3,1,629,21,651,911
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,291,2,127,245,149,6,7,40,6,23,1,1,0,605,43,648,936
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,292,3,161,333,291,15,7,185,13,109,4,6,2,1124,38,1164,1599
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,293,4,291,635,516,13,8,196,25,32,4,10,0,1730,54,1784,2630
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,294,4,139,491,514,97,13,119,22,29,9,11,0,1444,39,1483,2450
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,295,3,218,362,340,30,9,107,13,9,7,2,0,1097,42,1139,1768
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,296,2,248,201,254,10,4,111,6,15,2,6,0,857,32,889,1369
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,297,4,212,828,694,11,14,95,47,16,4,7,19,1928,44,1991,2938
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,298,2,52,211,254,4,7,137,9,9,2,2,0,687,18,705,932
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,446,2,82,343,283,5,11,107,11,2,5,7,0,856,46,902,1176
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,447,2,17,119,119,5,4,98,2,1,0,0,0,365,19,384,1314
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,448,2,32,254,156,7,17,169,3,8,2,2,0,650,29,679,1007
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,449,2,36,212,218,6,17,143,4,2,3,2,0,643,34,677,954
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,450,2,31,242,202,4,9,127,3,2,2,3,0,625,35,660,924
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,451,2,14,127,223,6,7,192,2,4,2,1,0,578,19,597,927
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,452,1,31,163,108,3,5,125,2,9,0,1,0,447,17,464,669
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,453,1,56,102,122,2,3,180,0,2,3,1,0,471,16,487,654
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,454,2,13,234,512,6,6,84,1,5,2,3,0,866,35,901,1309
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,455,3,88,237,468,2,0,312,6,14,3,5,0,1135,43,1178,1649
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,456,2,14,281,385,2,3,147,1,16,2,2,0,853,22,875,1224
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,885,3,230,144,198,20,29,89,90,43,14,38,4,895,65,964,1964
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,886,3,162,115,253,10,25,113,37,53,34,44,1,846,80,927,1690
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,887,2,88,130,173,5,10,97,38,24,9,30,0,604,48,652,1401
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,888,2,142,84,209,8,11,62,64,32,6,26,1,644,35,680,1449
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,889,2,117,96,129,10,10,111,31,40,14,20,1,578,25,604,1053
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,890,2,136,115,139,9,7,86,41,37,15,28,0,613,59,672,1299
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,891,3,178,141,290,34,25,95,49,39,8,23,1,882,68,951,1881
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,892,2,160,109,150,10,15,90,35,40,12,13,0,634,61,695,1482
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,893,2,125,74,98,12,10,70,45,35,17,24,0,510,56,566,965
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,894,4,188,145,234,17,18,75,83,47,21,28,0,856,96,952,1611
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,895,3,137,85,376,17,18,69,54,37,7,28,0,828,55,883,2186
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,896,2,158,86,162,8,12,111,62,50,13,27,0,689,63,752,1350
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,897,2,161,61,192,5,19,65,41,40,9,14,0,607,44,651,1315
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,898,4,259,131,460,27,30,99,73,35,14,26,0,1154,79,1233,2809
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,899,3,149,103,324,15,22,54,89,42,5,12,2,815,51,868,1798
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,900,2,136,109,152,8,16,58,64,28,3,10,1,584,59,644,1356
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,901,3,146,135,280,11,15,45,109,24,11,21,2,797,43,842,1580
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,902,2,116,62,103,4,5,7,4,3,0,2,1,306,13,320,846
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,903,4,217,185,500,6,15,22,76,21,8,22,0,1072,50,1122,2456
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,904,2,187,90,76,12,16,55,46,13,1,11,0,507,26,533,1314
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,905,2,84,113,145,9,15,16,30,17,5,5,0,439,16,455,1144
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,906,2,97,62,124,12,9,16,29,6,4,5,0,364,16,380,920
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,907,2,31,107,67,13,5,7,16,4,1,0,0,251,16,267,348
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,908,3,125,182,252,13,13,44,48,16,3,5,0,701,36,737,1559
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,909,2,92,190,217,7,8,58,41,15,4,8,0,640,38,678,1235
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,910,2,81,112,281,13,11,42,24,10,5,44,1,623,37,661,1306
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,911,3,158,86,165,14,9,32,41,17,7,2,0,531,12,543,1140
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,912,4,349,178,393,15,18,34,40,27,3,10,0,1067,58,1125,2974
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,913,1,20,34,55,6,9,6,7,3,0,0,0,140,4,144,326
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,914,4,128,192,424,30,23,44,45,65,8,21,0,980,58,1038,2155
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,915,2,78,90,160,25,11,14,14,11,2,5,1,410,22,433,971
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,916,3,136,159,254,17,14,15,46,7,3,8,0,659,29,688,1367
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,917,2,50,86,112,12,12,6,21,12,1,1,0,313,26,339,774
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,918,1,40,34,82,10,10,11,33,7,2,2,0,231,19,250,519
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,919,2,65,120,286,7,12,135,23,20,3,5,0,676,18,694,1358
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,920,2,41,114,257,7,8,6,42,0,3,1,0,479,24,503,850
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,921,2,35,96,83,6,1,15,10,0,0,0,0,246,23,269,451
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,922,4,225,112,203,21,17,41,40,13,7,9,0,688,44,732,1728
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,923,2,89,68,341,11,8,44,29,14,6,4,0,614,21,635,1193
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,924,2,120,124,329,14,15,16,69,10,3,4,0,704,36,740,1409
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,925,1,36,96,169,9,3,8,6,22,3,4,1,356,24,381,693
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,926,1,48,99,136,6,9,6,33,6,3,4,0,350,23,373,745
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,927,1,17,48,31,6,2,2,28,3,0,1,0,138,13,151,266
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,928,3,131,237,214,11,11,52,68,11,4,14,0,753,56,809,1537
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1821,2,223,308,135,4,49,63,8,12,3,11,0,816,31,847,1208
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1822,3,290,469,242,4,49,136,32,10,5,8,2,1245,73,1320,1789
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1823,2,58,326,70,4,10,92,2,4,1,0,0,567,16,583,780
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1824,2,141,383,148,6,37,109,11,19,5,1,0,860,36,896,1444
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1825,4,176,384,301,12,212,218,24,32,4,7,0,1370,54,1424,2541
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1826,2,58,142,80,7,89,53,9,2,2,3,0,445,21,466,898
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1827,2,112,198,247,6,106,80,15,5,2,4,0,775,31,806,1270
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1828,3,220,476,241,7,109,188,14,14,2,3,0,1274,62,1336,2017
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1829,2,147,173,101,4,25,24,6,4,2,1,0,487,28,515,761
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1830,1,82,243,96,4,18,47,4,1,1,1,1,497,9,507,740
5,16,MICHOACAN,3,MARAVATÍO,81,SENGUIO,1831,2,12,185,133,0,59,95,3,3,1,1,0,492,22,514,784
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,4,175,365,390,41,21,93,34,45,55,43,0,1262,54,1316,1590
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2026,2,169,234,247,38,17,54,45,22,32,16,0,874,37,911,1298
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2027,2,34,94,82,33,13,105,94,13,27,1,0,496,28,524,808
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2028,2,105,83,99,33,26,66,65,18,45,40,0,580,37,617,823
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2029,3,93,134,370,57,19,72,289,16,67,35,0,1152,47,1199,1862
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2030,2,72,164,296,53,11,101,65,35,49,13,0,859,44,903,1231
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2031,3,146,217,229,36,12,54,319,19,28,19,0,1079,17,1096,1519
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2032,2,71,97,126,40,12,54,66,12,33,3,0,514,33,547,896
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2033,4,164,271,506,153,33,309,212,45,44,21,0,1758,70,1828,2635
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2034,3,153,162,531,28,10,33,35,52,28,12,0,1044,49,1093,1797
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2035,2,19,137,180,16,9,19,55,10,18,11,0,474,21,495,815
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2036,1,14,45,86,8,4,13,50,10,7,1,0,238,15,253,358
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2037,2,66,152,288,103,14,45,140,10,23,3,0,844,44,888,1398
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2038,3,41,224,319,85,26,98,140,34,26,5,0,998,45,1043,1579
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2039,1,7,68,96,19,4,32,27,1,3,2,0,259,18,277,380
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,184,2,71,130,178,207,13,11,65,16,0,7,0,698,19,717,1013
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,185,3,118,192,209,383,14,13,148,34,0,2,0,1113,40,1153,1667
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,186,1,28,205,118,102,6,4,5,5,0,1,0,474,3,477,652
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,187,1,25,192,80,174,1,1,7,6,0,1,0,487,7,494,679
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,188,2,43,218,138,438,4,31,38,19,0,5,0,934,8,942,1366
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,189,2,29,179,259,192,5,3,22,10,0,0,0,699,15,714,986
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,726,2,89,143,70,3,85,5,8,15,0,4,0,422,19,441,841
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,727,4,114,314,169,4,166,16,15,48,0,7,0,853,39,892,2288
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,728,2,134,273,208,11,118,14,16,57,0,8,1,839,56,896,1396
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,729,2,60,253,108,7,86,15,6,44,0,4,0,583,39,622,1096
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,730,2,47,167,68,5,52,11,13,13,0,3,0,379,23,402,752
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,731,2,62,155,72,3,96,3,14,14,0,5,0,424,21,445,846
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,732,1,30,92,23,2,77,2,12,8,0,4,0,250,16,266,504
