CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,3,599,415,11,0,9,4,2,128,2,2,8,12,3,0,0,,,1195,0,52,1247,1963
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,2,248,152,4,1,7,3,5,91,3,1,3,4,6,2,0,,,530,0,31,561,793
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,1,60,87,2,0,0,0,0,19,0,0,0,0,0,0,0,,,168,0,0,168,320
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,1,70,98,2,0,1,0,2,13,2,0,2,7,1,0,0,,,198,0,12,210,303
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,1,108,54,2,1,3,2,4,75,1,0,2,3,1,0,0,,,256,0,21,277,444
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,2,192,148,6,0,6,4,29,90,0,0,1,6,3,5,0,,,490,0,28,518,757
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,1,36,11,0,0,0,0,2,23,0,0,0,0,0,0,0,,,72,0,2,74,129
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,2,317,176,5,1,14,6,7,92,1,0,6,3,3,1,0,,,632,0,48,680,1134
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,1,185,128,3,1,7,6,4,70,1,0,4,3,0,0,0,,,412,0,18,430,596
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,2,313,227,4,6,11,4,6,108,0,0,2,12,5,4,0,,,702,0,29,731,1010
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,1,36,69,0,0,0,0,0,9,0,0,0,0,0,0,0,,,114,0,10,124,178
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,3,211,272,11,7,17,10,7,228,3,0,1,6,5,0,0,,,778,0,43,821,1222
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,1,208,195,7,3,6,2,1,47,2,0,0,0,0,0,0,,,471,0,22,493,702
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,2,164,259,7,2,11,4,3,79,0,3,2,7,3,2,0,,,546,0,29,575,788
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,2,168,189,19,7,23,6,16,132,7,1,3,9,5,1,0,,,586,0,37,623,882
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,2,253,210,21,8,18,4,13,102,4,0,4,9,4,0,0,,,650,0,19,669,1043
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,1,76,120,5,2,6,1,5,42,0,0,0,1,0,1,0,,,259,0,17,276,452
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,2,365,370,26,3,17,10,7,96,4,0,0,13,6,1,0,,,918,0,73,991,1476
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,1,61,49,1,0,12,2,3,51,1,2,3,3,1,0,0,,,189,0,6,195,288
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,490,1,79,84,17,1,2,5,2,24,0,1,0,2,2,1,0,,,220,0,9,229,327
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,359,2,85,186,6,0,43,7,6,83,1,293,0,10,5,1,0,,,726,0,49,775,959
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,360,2,153,240,17,3,50,6,12,181,7,155,1,8,4,0,1,,,838,14,44,896,1343
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,362,2,102,155,16,4,23,4,9,188,4,117,3,13,0,0,0,,,638,0,45,683,949
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,413,1,3,60,2,2,1,0,0,3,3,36,0,0,4,0,0,,,114,0,8,122,140
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,414,1,26,64,5,1,1,4,2,9,4,77,2,1,3,0,0,,,199,0,11,210,261
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,415,4,148,593,44,2,48,16,8,129,4,244,6,29,6,2,0,,,1279,0,82,1361,1750
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,416,1,14,39,5,2,4,1,3,20,0,68,0,3,0,1,0,,,160,0,7,167,200
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,417,7,407,1024,30,17,54,19,30,214,7,778,34,71,25,9,1,,,2720,1,150,2871,4128
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,418,1,22,41,0,1,2,0,0,6,0,9,1,0,1,0,0,,,83,0,4,87,137
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,419,1,27,105,2,4,9,0,2,17,0,68,2,4,0,0,0,,,240,0,19,259,379
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,420,1,8,109,33,1,8,1,8,1,4,48,0,6,0,0,0,,,227,0,19,246,327
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,421,3,146,499,55,10,46,19,8,72,12,334,4,25,8,2,1,,,1241,0,89,1330,1725
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,422,2,69,280,13,4,3,6,4,21,0,100,3,9,20,1,0,,,533,0,56,589,887
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,423,1,20,129,18,2,2,2,2,14,3,18,0,3,0,0,0,,,213,0,7,220,241
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,424,1,33,138,10,1,6,1,5,9,2,34,3,5,6,0,0,,,253,0,17,270,398
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,425,2,83,304,19,6,140,13,3,67,3,153,1,9,3,1,0,,,805,0,63,868,1198
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,426,4,186,654,17,7,110,23,18,113,7,350,4,37,6,5,1,,,1538,0,119,1657,2222
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,11,CALAKMUL,427,3,234,488,10,8,95,8,10,70,5,222,5,26,11,1,41,,,1234,0,122,1356,1728
