CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,1,DURANGO,5,DURANGO,162,B,233,97,18,2,2,3,1,355,7,363,602,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0162B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,162,C01,228,114,12,9,1,8,0,372,6,378,602,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0162C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,162,C02,193,137,16,5,1,3,0,355,5,360,601,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0162C2.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,163,B,181,119,21,3,3,7,0,334,3,337,653,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0163B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,163,C01,181,140,23,2,1,9,0,356,6,362,653,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0163C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,164,B,159,142,14,6,3,7,1,331,9,341,684,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0164B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,164,C01,158,120,14,2,1,5,0,300,9,309,684,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0164C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,165,B,135,125,20,5,5,4,1,294,4,299,565,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0165B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,165,C01,121,102,18,8,4,3,0,256,3,259,565,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0165C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,165,C02,153,84,13,2,0,3,0,255,5,260,565,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0165C2.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,165,C03,139,97,18,3,2,2,0,261,6,267,564,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0165C3.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,166,B,129,110,19,4,3,8,0,273,5,278,583,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0166B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,166,C01,139,115,27,6,2,7,0,296,5,301,583,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0166C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,166,C02,131,93,20,3,3,4,0,254,7,261,583,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0166C2.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,167,B,195,102,19,7,3,4,0,330,9,339,695,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0167B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,167,C01,204,125,16,6,0,4,0,355,13,368,695,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0167C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,168,B,227,93,20,6,3,3,1,352,6,359,635,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0168B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,168,C01,235,98,15,4,6,9,0,367,8,375,634,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0168C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,169,B,253,131,15,4,4,9,0,416,4,420,685,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0169B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,169,C01,244,114,14,8,4,4,0,388,6,394,684,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0169C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,172,B,219,99,19,6,0,8,0,351,6,357,574,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0172B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,172,C01,245,78,26,11,1,3,0,364,11,375,574,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0172C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,173,B,289,122,13,8,1,7,0,440,6,446,724,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0173B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,173,SMR01,397,300,24,9,3,8,1,741,14,756,0,Acta casilla,,,
1,10,DURANGO,1,DURANGO,5,DURANGO,197,B,165,87,13,4,0,5,0,274,7,281,534,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0197B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,197,C01,195,85,11,6,6,6,0,309,4,313,533,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0197C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,198,B,123,114,14,5,8,2,0,266,4,270,530,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0198B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,198,C01,147,113,13,2,2,1,0,278,1,279,529,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0198C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,198,C02,127,93,12,6,0,12,0,250,7,257,529,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0198C2.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,303,B,193,149,18,8,3,5,0,376,9,385,725,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0303B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,303,C01,180,161,20,2,3,9,0,375,6,381,725,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0303C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,303,C02,185,172,18,7,1,0,0,383,5,388,725,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0303C2.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,303,C03,190,160,26,5,6,8,0,395,8,403,725,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/303C3.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,357,B,126,88,1,8,0,1,0,224,7,231,369,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0357B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,357,E01,79,117,4,23,2,0,0,225,3,228,329,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0357E1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,361,B,232,155,22,15,3,5,0,432,5,437,697,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0361B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,361,C01,254,156,15,0,1,2,1,428,8,437,696,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0361C1.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,371,B,168,103,29,2,0,4,0,306,4,310,576,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0374B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,371,C01,173,105,16,7,1,7,0,309,10,319,576,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS%20DE%20RECUENTO/0371B.pdf
1,10,DURANGO,1,DURANGO,5,DURANGO,372,B,191,186,17,24,4,9,0,431,9,440,712,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0372B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,109,B,179,65,20,1,2,5,0,272,4,276,632,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0109B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,109,C01,179,59,18,0,2,6,0,264,5,269,632,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0109C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,109,C02,218,81,12,5,0,8,1,324,1,326,632,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0109C2.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,109,C03,167,80,16,1,4,11,0,279,3,282,631,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0109C3.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,109,C04,169,77,18,5,2,0,0,271,0,271,631,Acta casilla,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,109,C05,148,85,15,5,7,9,0,269,6,275,631,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0109C5.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,B,236,109,19,9,4,4,0,381,4,385,749,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0111B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C01,212,142,16,3,3,7,0,383,3,386,749,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0111C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C02,198,119,17,6,5,11,0,356,1,357,749,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0111C2.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C03,230,112,14,10,3,8,0,377,11,388,749,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0111C3.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C04,209,113,18,5,4,7,0,356,6,362,749,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0111C4.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C05,214,113,15,9,6,4,0,361,4,365,749,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0111C5.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C06,236,134,27,3,4,8,0,412,5,417,749,Grupo de Recuento,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C07,249,100,10,10,4,7,0,380,5,385,748,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0111C7.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C08,240,120,17,10,7,9,2,403,4,409,748,Grupo de Recuento,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C09,214,116,24,8,3,8,0,373,6,379,748,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0111C9.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,111,C10,211,135,21,7,4,7,0,385,2,387,748,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0111C10.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,112,B,193,91,19,2,0,7,1,312,4,317,502,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0112B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,112,C01,194,108,10,7,1,3,0,323,3,326,502,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0112C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,112,C02,175,98,9,1,4,9,1,296,3,300,501,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0112C2.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,113,B,163,118,10,4,2,5,0,302,2,304,480,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0113B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,113,C01,161,107,19,5,6,4,0,302,3,305,480,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0113C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,114,B,202,154,22,5,3,15,0,401,6,407,702,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0114B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,114,C01,203,148,17,4,7,13,0,392,7,399,701,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0114C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,115,B,184,83,13,3,3,5,0,291,2,293,443,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0115B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,115,C01,222,67,4,10,0,5,0,308,2,310,443,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0115C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,116,B,190,71,6,2,2,4,0,275,5,280,413,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0116B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,116,C01,170,70,11,2,2,8,0,263,4,267,412,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0116C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,117,B,211,100,10,2,8,7,0,338,1,339,566,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0117B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,117,C01,214,109,10,6,2,9,1,350,6,357,566,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0117C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,143,B,231,102,5,7,0,5,0,350,3,353,504,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0143B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,143,C01,228,113,6,5,0,4,1,356,8,365,503,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0143C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,144,B,255,115,10,2,2,8,0,392,5,397,541,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0144B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,144,C01,220,120,6,2,2,6,0,356,4,360,540,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0144C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,145,B,183,110,13,6,1,4,0,317,5,322,510,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0145B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,145,C01,193,119,17,5,1,9,0,344,5,349,509,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0145C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,145,C02,193,94,8,4,0,6,0,305,6,311,509,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0145C2.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,146,B,287,133,9,8,3,7,1,447,11,459,692,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0146B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,146,C01,306,95,15,9,2,9,0,436,1,437,692,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0146C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,146,C02,319,125,11,7,3,7,0,472,2,474,692,Acta casilla,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,146,C03,284,120,9,4,2,15,0,434,6,440,692,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0146C3.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,147,B,258,102,10,11,3,4,0,388,1,389,663,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0147B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,147,C01,255,95,13,3,4,6,0,376,4,380,662,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0147C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,147,C02,269,93,17,4,2,4,0,389,2,391,662,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0147C2.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,147,C03,264,105,12,4,3,1,0,389,5,394,662,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0147C3.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,147,C04,255,97,18,7,6,3,0,386,4,390,662,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0147C4.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,B,262,114,14,8,5,7,0,410,3,413,741,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0148B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C01,223,114,18,6,7,9,0,377,5,382,741,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0148C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C02,213,134,17,10,5,7,0,386,3,389,741,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0148C2.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C03,222,124,18,6,1,7,0,378,5,383,741,Grupo de Recuento,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C04,250,117,12,10,6,7,0,402,5,407,741,Grupo de Recuento,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C05,252,101,22,6,5,8,0,394,9,403,741,Acta casilla,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C06,270,100,17,0,2,11,0,400,3,403,741,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0148C6.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C07,267,83,23,12,3,14,1,402,5,408,741,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0148C7.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C08,236,100,11,11,4,9,0,371,7,378,741,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0148C8.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C09,246,118,16,6,4,11,0,401,2,403,741,Grupo de Recuento,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C10,256,115,9,9,3,9,0,401,5,406,740,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0148C10.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C11,248,111,12,12,3,4,0,390,2,392,740,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0148C11.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,148,C12,254,116,18,5,7,5,1,405,3,409,740,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0148C12.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,149,B,243,87,9,8,4,6,1,357,7,365,530,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0149B.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,149,C01,229,94,10,7,1,9,1,350,3,354,529,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0149C1.pdf
1,10,DURANGO,2,DURANGO,5,DURANGO,150,B,213,107,44,0,0,7,0,371,7,378,676,Grupo de Recuento,,,
1,10,DURANGO,2,DURANGO,5,DURANGO,150,C01,196,124,46,5,1,8,0,380,9,389,676,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/GOBERNADOR/ACTAS DE ESCRUTINIO/DURANGO_AEC_GOB_0150C1.pdf
