CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,873,2,266,171,68,4,18,12,48,2,1,0,4,0,594,21,615,554
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,874,1,182,126,54,6,13,13,28,0,2,0,0,0,424,17,441,848
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,875,2,110,93,19,3,3,5,21,0,0,0,0,0,254,7,261,532
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,876,2,175,115,64,3,13,10,30,1,1,0,0,0,412,18,430,634
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,877,2,313,168,72,4,21,28,56,1,1,0,0,2,664,33,699,856
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,882,2,149,92,39,0,7,6,31,0,0,0,0,0,324,16,340,897
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,833,1,148,114,39,4,8,6,40,0,0,0,0,0,359,10,369,456
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,884,1,206,179,58,2,15,9,36,3,1,1,0,2,510,15,527,640
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,885,2,305,231,117,5,21,8,41,0,0,0,0,0,728,21,749,751
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,886,1,159,140,40,6,11,11,33,0,0,0,0,0,400,16,416,1512
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,887,2,167,97,46,2,7,8,21,1,2,0,0,0,351,14,365,485
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,888,2,275,171,105,9,17,20,44,0,0,3,0,1,644,20,665,1436
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,889,1,174,138,51,4,12,12,45,0,0,0,1,1,437,18,456,1281
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,890,2,250,173,64,6,15,6,39,1,2,0,0,0,556,11,567,1555
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,891,2,181,125,54,5,13,11,35,1,2,1,1,3,429,18,450,1471
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,892,1,91,100,40,1,3,3,26,7,0,0,0,3,271,6,280,1342
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,893,2,409,323,256,4,14,26,85,5,0,1,0,0,1123,26,1149,1360
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,894,1,176,149,58,3,4,10,29,0,0,0,0,2,429,12,443,1034
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,895,2,208,136,74,10,9,14,29,1,0,0,0,0,481,19,500,535
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,896,2,257,167,82,4,5,17,39,2,1,1,0,0,575,10,585,559
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,897,2,315,193,84,6,18,13,61,4,0,0,0,0,694,25,719,781
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,898,2,353,162,104,5,17,14,49,1,1,0,1,0,707,27,734,523
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,899,2,254,140,56,4,22,15,61,1,1,0,0,1,554,41,596,604
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,3,412,250,133,6,34,22,70,1,0,0,0,3,928,36,967,1593
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,901,2,277,177,53,3,11,12,40,0,0,2,0,0,575,25,600,808
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,902,2,373,258,105,6,13,19,58,0,1,0,0,0,833,25,858,1345
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,903,2,196,154,79,11,14,22,43,1,0,1,0,1,521,28,550,1241
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,904,2,289,268,82,10,8,10,38,2,1,1,0,1,709,25,735,1004
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,905,1,135,98,51,1,7,6,29,1,0,1,0,0,329,11,340,1071
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,908,2,157,216,63,4,11,5,25,0,0,1,1,4,483,10,497,774
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,909,2,144,180,56,6,7,6,23,2,0,0,0,0,424,23,447,533
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,3,391,222,101,11,15,27,61,2,0,0,0,7,830,20,857,942
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,3,443,287,123,10,48,22,97,7,0,0,0,0,1037,37,1074,711
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,4,543,305,138,9,37,39,116,2,1,1,0,2,1191,47,1240,768
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,3,484,268,147,10,26,25,87,2,0,0,0,0,1049,37,1086,1377
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,2,316,210,71,9,13,14,39,0,1,2,5,0,680,27,707,1169
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,2,115,114,42,4,5,1,9,2,0,0,0,0,292,6,298,1077
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,3,136,90,39,4,2,16,23,0,0,0,0,0,310,6,316,672
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,2,319,237,105,8,21,20,83,0,0,0,0,0,793,39,832,732
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,2,219,157,74,2,14,9,50,2,1,0,0,0,528,19,547,1120
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,2,300,178,84,3,16,19,39,0,0,0,0,1,639,29,669,681
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,926,1,185,140,77,5,13,6,38,1,0,0,0,0,465,21,486,1185
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,927,1,156,92,39,1,7,8,23,0,1,0,1,3,328,10,341,999
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,2,325,210,86,5,28,16,58,1,0,2,1,1,732,27,760,679
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,3,216,132,69,11,8,15,67,2,2,0,0,1,522,26,549,826
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,2,139,162,36,5,12,1,0,1,0,0,0,0,356,13,369,788
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,4,261,142,126,8,22,21,63,1,0,0,0,5,644,24,673,449
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,4,538,663,256,7,18,15,69,6,2,4,0,10,1578,77,1665,302
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,12,1407,811,333,20,94,78,297,13,2,1,0,12,3056,69,3137,675
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,6,746,403,253,32,39,56,179,3,3,0,0,5,1714,48,1767,908
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,936,1,124,74,92,6,6,11,91,0,0,0,0,0,404,20,424,947
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,956,5,590,394,92,12,39,29,58,106,0,0,0,2,1320,41,1363,1436
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1718,1,159,98,54,8,7,22,56,0,0,0,0,1,404,10,415,1431
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,852,13,631,624,214,35,39,36,191,2,3,0,0,11,1775,44,1830,1008
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,878,3,573,357,143,11,38,29,119,172,23,3,2,7,1470,39,1516,1660
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,879,6,982,531,292,17,64,38,259,4,3,0,0,6,2190,78,2274,977
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,880,13,2214,1286,590,38,116,107,424,15,2,3,1,10,4796,229,5035,1409
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,881,2,347,224,102,6,18,17,78,0,1,0,0,0,793,26,819,863
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,912,3,433,216,136,8,37,8,102,2,0,0,0,8,942,23,973,1059
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,913,3,377,171,108,5,24,15,83,1,1,0,0,1,785,33,819,575
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,914,3,456,252,154,13,33,33,97,3,1,0,0,1,1042,15,1058,556
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,915,3,286,134,110,1,18,8,74,0,0,0,0,1,631,29,661,734
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,916,3,458,214,118,4,32,16,86,0,0,0,0,3,928,19,950,781
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,17,1876,1109,640,41,111,108,440,8,1,2,1,11,4337,128,4476,1341
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,939,4,409,208,144,13,24,26,70,2,4,0,0,1,900,24,925,1533
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,940,4,422,296,126,35,38,25,46,2,0,2,0,2,992,32,1026,1969
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,941,2,204,166,59,4,14,7,23,1,0,0,0,1,478,19,498,2584
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,942,2,283,186,66,8,19,15,49,0,0,0,0,5,626,25,656,2056
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,943,2,160,104,55,2,11,11,16,0,1,0,0,0,360,11,371,1182
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,944,4,474,360,185,7,30,21,105,3,2,0,2,5,1189,35,1229,1068
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,945,1,168,87,33,3,4,8,27,0,0,0,0,4,330,5,339,1723
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,946,2,221,118,55,5,13,7,51,0,1,0,0,1,471,14,486,1439
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,947,2,93,62,15,0,5,6,22,0,1,0,0,0,204,6,210,875
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,948,5,748,492,254,15,46,72,180,3,1,2,0,4,1813,31,1848,1097
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,949,2,284,138,56,6,14,10,51,2,1,0,0,0,562,23,585,723
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,950,3,570,364,147,9,36,35,93,0,1,4,0,4,1259,24,1287,557
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,951,4,703,381,174,16,41,37,147,11,1,0,0,10,1511,47,1568,1167
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,952,5,229,163,58,3,7,16,65,0,0,0,0,0,541,68,609,1912
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,953,3,350,260,85,7,25,28,103,0,1,0,0,0,859,35,894,1444
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,10,1526,755,400,25,66,93,329,2,3,0,0,11,3199,86,3296,2783
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,7,1097,637,262,23,59,70,235,4,3,1,1,13,2392,61,2466,2777
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,957,7,1106,630,261,38,51,60,235,6,5,4,0,7,2396,70,2473,8194
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,958,5,458,334,144,11,33,32,120,7,5,0,11,0,1155,17,1172,4445
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,959,6,823,354,232,21,39,53,267,1,4,1,0,4,1795,77,1876,700
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,960,9,946,679,281,23,66,59,293,5,1,4,0,17,2357,91,2465,2711
5,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,961,2,368,302,121,3,17,19,48,2,1,3,0,3,884,36,923,746
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,962,4,512,870,126,5,2,157,23,5,0,2,1,0,1703,51,1754,2359
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,963,1,174,144,4,1,3,68,2,0,0,2,0,0,398,25,423,609
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,964,1,103,95,9,0,1,36,1,0,1,0,0,0,246,11,257,363
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,965,1,84,107,2,1,0,39,1,1,0,0,0,0,235,7,242,330
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,966,1,130,106,1,1,1,47,1,0,0,0,0,0,287,24,311,452
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,967,2,336,400,18,4,3,51,3,0,1,0,0,0,816,29,845,1165
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,968,1,52,35,16,0,0,0,0,0,0,0,0,0,103,6,109,145
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,969,1,86,109,2,0,0,6,0,0,0,0,0,0,203,5,208,282
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,973,2,271,359,20,3,0,122,0,0,0,2,0,0,777,13,790,1018
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,971,1,128,125,13,0,0,0,1,0,0,0,0,0,267,12,279,388
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,972,3,290,455,27,2,3,198,3,2,1,2,1,0,984,35,1019,1459
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,973,1,98,107,5,1,0,87,3,0,0,4,1,0,306,11,317,432
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,974,1,78,130,12,0,1,76,1,0,0,0,0,1,298,11,310,471
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,975,1,148,107,15,1,2,14,2,0,0,0,1,0,290,14,304,401
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,976,1,111,161,12,1,0,10,4,0,0,0,0,0,299,6,305,393
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,977,1,67,55,13,0,1,42,3,1,1,0,0,1,183,1,185,253
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,978,1,128,150,37,2,1,109,0,0,3,0,0,0,430,17,447,605
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,979,1,58,87,5,0,0,18,1,0,0,1,0,0,170,3,173,222
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,980,1,42,77,10,1,0,4,2,0,0,0,1,0,137,6,143,210
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,981,1,71,99,84,0,2,16,6,1,0,0,0,0,279,14,293,397
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,982,3,287,451,160,9,30,24,123,0,1,0,0,0,1085,40,1125,1688
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,983,3,411,505,176,14,29,50,118,0,0,0,0,0,1303,45,1348,2085
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,984,2,187,344,141,7,16,53,47,0,1,1,1,2,798,32,832,1301
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,985,2,242,335,106,1,15,37,57,0,0,1,0,1,794,22,817,1160
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,986,3,303,447,136,13,33,36,104,3,4,2,1,3,1082,19,1104,1737
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,987,3,401,490,175,15,23,44,95,1,0,4,1,1,1249,38,1288,1883
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,988,3,345,532,177,10,40,30,155,0,2,0,0,0,1291,53,1344,2129
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,989,1,13,83,23,1,1,5,7,0,1,1,0,0,135,6,141,185
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,990,1,68,191,50,6,18,32,49,2,1,0,0,0,417,38,455,722
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,991,4,263,518,181,22,39,69,146,1,0,1,0,20,1240,51,1311,2501
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,992,2,244,311,162,6,36,34,91,2,2,0,1,0,889,50,939,1458
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,993,1,115,188,67,2,11,17,52,0,0,1,0,0,453,11,464,675
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,994,3,673,653,98,12,77,48,19,2,0,2,0,0,1584,40,1624,2097
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,995,1,39,53,26,0,11,14,11,0,0,0,0,0,154,17,171,253
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,996,2,271,372,112,13,22,30,18,1,0,2,2,2,843,42,887,1162
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,997,2,162,323,28,11,23,29,17,1,0,0,0,3,594,20,617,764
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,998,1,64,55,4,1,6,3,3,0,0,0,0,0,136,2,138,159
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,999,1,82,165,28,1,7,8,11,0,0,0,0,0,302,12,314,395
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1000,1,204,104,18,2,11,12,3,3,0,0,0,1,357,12,370,504
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1001,1,220,127,13,0,16,13,1,1,0,0,0,0,391,7,398,544
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1002,1,194,204,18,1,5,4,4,1,0,0,0,0,431,10,441,555
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1003,1,14,36,3,1,3,4,0,0,0,0,0,0,61,9,70,123
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1004,1,59,33,14,1,3,3,2,0,0,0,0,0,115,1,116,142
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1005,1,91,120,10,6,10,4,6,0,0,0,0,0,247,22,269,460
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1006,1,53,84,13,2,9,3,3,0,0,0,0,0,167,6,173,269
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1007,1,29,47,4,1,4,8,9,1,0,0,0,0,103,1,104,118
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1008,3,238,420,121,16,18,22,62,6,0,0,0,9,903,31,943,2196
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1009,3,267,267,94,5,15,12,29,3,0,0,0,0,692,32,724,1631
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1010,4,537,563,166,24,34,53,97,8,0,0,0,3,1482,88,1573,2305
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1011,3,448,611,113,10,29,36,70,4,2,2,0,6,1325,67,1398,2031
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1012,1,114,162,16,7,8,22,29,2,0,0,0,0,360,41,401,643
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1013,3,254,296,185,19,23,56,128,0,0,0,1,5,962,53,1020,1880
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1014,3,365,337,87,7,11,30,57,0,1,1,1,6,897,36,939,1569
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,3,108,120,21,3,7,8,14,0,0,0,0,1,281,20,302,1692
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,4,373,247,123,16,27,30,55,1,1,1,0,0,874,68,942,2258
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1017,2,96,88,17,8,1,9,24,0,1,1,1,0,246,8,254,849
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1018,1,18,69,18,6,11,12,21,0,0,0,0,0,155,10,165,268
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1019,1,76,129,29,4,4,5,16,1,0,0,0,0,264,12,276,398
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1020,2,183,432,114,21,23,29,59,0,1,0,0,0,862,41,903,1322
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1021,2,193,287,83,34,22,33,51,1,0,0,0,1,704,25,730,1164
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,2,66,145,111,6,4,13,39,1,1,1,0,1,387,21,409,779
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1024,1,13,105,30,4,6,9,37,0,1,0,0,0,205,10,215,361
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1025,1,37,106,52,3,4,13,32,0,0,0,0,0,247,10,257,514
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1026,3,116,773,281,5,4,49,18,25,3,10,1,0,1285,33,1318,1632
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1027,4,239,1095,557,16,15,69,24,46,6,20,1,1,2088,75,2164,2733
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1028,1,3,134,139,1,0,3,0,2,0,0,0,0,282,5,287,334
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1029,1,0,94,115,2,1,1,0,2,0,0,0,0,215,6,221,268
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1030,2,4,165,98,3,0,103,0,0,1,3,0,0,377,8,385,892
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1031,2,10,120,183,4,1,13,3,1,1,5,0,0,341,11,352,899
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1032,1,2,224,275,1,4,2,0,5,0,4,0,0,517,30,547,685
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1033,1,0,46,51,2,0,2,0,3,0,0,0,0,104,5,109,143
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1034,2,3,202,284,7,4,8,5,4,1,5,1,0,524,39,563,783
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1035,1,6,88,125,3,2,4,0,3,1,0,0,0,232,17,249,340
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1036,2,35,211,401,4,3,21,3,12,2,19,0,0,711,50,761,1049
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1037,1,12,237,239,4,3,10,0,6,2,7,0,0,520,18,538,663
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1038,1,5,72,121,3,1,13,2,0,1,3,0,0,221,17,238,293
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1039,2,29,451,324,1,6,33,12,19,3,3,0,0,881,15,896,1150
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1040,1,1,56,109,1,2,8,1,3,0,0,0,0,181,8,189,233
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1041,2,2,100,63,1,0,2,1,3,2,0,0,0,174,3,177,218
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1042,1,12,71,71,4,1,8,5,3,1,4,0,0,180,10,190,238
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1043,2,389,287,9,3,5,26,12,0,1,1,0,0,733,10,743,984
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1044,4,812,753,53,22,8,76,21,3,0,0,1,0,1749,65,1814,2476
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1045,3,612,802,33,11,5,47,17,2,0,1,0,0,1530,43,1573,2140
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1046,2,257,327,19,8,0,22,10,1,0,0,0,0,644,20,664,882
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1047,1,167,252,2,0,2,5,1,0,1,2,0,0,432,13,445,621
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1048,2,394,431,31,3,6,36,19,0,0,2,0,3,922,42,967,1403
